Temperature (K) 1.0D radius: 0 cm,Temperature PDF (1/K) 1.0D radius: 0 cm,Temperature (K) 1.0D radius: 1 cm,Temperature PDF (1/K) 1.0D radius: 1 cm,Temperature (K) 1.0D radius: 2 cm,Temperature PDF (1/K) 1.0D radius: 2 cm,Temperature (K) 1.0D radius: 3 cm,Temperature PDF (1/K) 1.0D radius: 3 cm,Temperature (K) 1.0D radius: 4 cm,Temperature PDF (1/K) 1.0D radius: 4 cm,Temperature (K) 1.0D radius: 5 cm,Temperature PDF (1/K) 1.0D radius: 5 cm,Temperature (K) 1.0D radius: 6 cm,Temperature PDF (1/K) 1.0D radius: 6 cm,Temperature (K) 1.0D radius: 7 cm,Temperature PDF (1/K) 1.0D radius: 7 cm,Temperature (K) 1.0D radius: 8 cm,Temperature PDF (1/K) 1.0D radius: 8 cm,Temperature (K) 1.0D radius: 9 cm,Temperature PDF (1/K) 1.0D radius: 9 cm,Temperature (K) 1.0D radius: 10 cm,Temperature PDF (1/K) 1.0D radius: 10 cm,Temperature (K) 1.0D radius: 11 cm,Temperature PDF (1/K) 1.0D radius: 11 cm,Temperature (K) 1.5D radius: 0 cm,Temperature PDF (1/K) 1.5D radius: 0 cm,Temperature (K) 1.5D radius: 1 cm,Temperature PDF (1/K) 1.5D radius: 1 cm,Temperature (K) 1.5D radius: 2 cm,Temperature PDF (1/K) 1.5D radius: 2 cm,Temperature (K) 1.5D radius: 3 cm,Temperature PDF (1/K) 1.5D radius: 3 cm,Temperature (K) 1.5D radius: 4 cm,Temperature PDF (1/K) 1.5D radius: 4 cm,Temperature (K) 1.5D radius: 5 cm,Temperature PDF (1/K) 1.5D radius: 5 cm,Temperature (K) 1.5D radius: 6 cm,Temperature PDF (1/K) 1.5D radius: 6 cm,Temperature (K) 1.5D radius: 7 cm,Temperature PDF (1/K) 1.5D radius: 7 cm,Temperature (K) 1.5D radius: 8 cm,Temperature PDF (1/K) 1.5D radius: 8 cm,Temperature (K) 1.5D radius: 9 cm,Temperature PDF (1/K) 1.5D radius: 9 cm,Temperature (K) 1.5D radius: 10 cm,Temperature PDF (1/K) 1.5D radius: 10 cm,Temperature (K) 1.5D radius: 11 cm,Temperature PDF (1/K) 1.5D radius: 11 cm,Temperature (K) 2.0D radius: 0 cm,Temperature PDF (1/K) 2.0D radius: 0 cm,Temperature (K) 2.0D radius: 1 cm,Temperature PDF (1/K) 2.0D radius: 1 cm,Temperature (K) 2.0D radius: 2 cm,Temperature PDF (1/K) 2.0D radius: 2 cm,Temperature (K) 2.0D radius: 3 cm,Temperature PDF (1/K) 2.0D radius: 3 cm,Temperature (K) 2.0D radius: 4 cm,Temperature PDF (1/K) 2.0D radius: 4 cm,Temperature (K) 2.0D radius: 5 cm,Temperature PDF (1/K) 2.0D radius: 5 cm,Temperature (K) 2.0D radius: 6 cm,Temperature PDF (1/K) 2.0D radius: 6 cm,Temperature (K) 2.0D radius: 7 cm,Temperature PDF (1/K) 2.0D radius: 7 cm,Temperature (K) 2.0D radius: 8 cm,Temperature PDF (1/K) 2.0D radius: 8 cm,Temperature (K) 2.0D radius: 9 cm,Temperature PDF (1/K) 2.0D radius: 9 cm,Temperature (K) 2.0D radius: 10 cm,Temperature PDF (1/K) 2.0D radius: 10 cm,Temperature (K) 2.0D radius: 11 cm,Temperature PDF (1/K) 2.0D radius: 11 cm,Temperature (K) 2.5D radius: 0 cm,Temperature PDF (1/K) 2.5D radius: 0 cm,Temperature (K) 2.5D radius: 1 cm,Temperature PDF (1/K) 2.5D radius: 1 cm,Temperature (K) 2.5D radius: 2 cm,Temperature PDF (1/K) 2.5D radius: 2 cm,Temperature (K) 2.5D radius: 3 cm,Temperature PDF (1/K) 2.5D radius: 3 cm,Temperature (K) 2.5D radius: 4 cm,Temperature PDF (1/K) 2.5D radius: 4 cm,Temperature (K) 2.5D radius: 5 cm,Temperature PDF (1/K) 2.5D radius: 5 cm,Temperature (K) 2.5D radius: 6 cm,Temperature PDF (1/K) 2.5D radius: 6 cm,Temperature (K) 2.5D radius: 7 cm,Temperature PDF (1/K) 2.5D radius: 7 cm,Temperature (K) 2.5D radius: 8 cm,Temperature PDF (1/K) 2.5D radius: 8 cm,Temperature (K) 2.5D radius: 9 cm,Temperature PDF (1/K) 2.5D radius: 9 cm,Temperature (K) 2.5D radius: 10 cm,Temperature PDF (1/K) 2.5D radius: 10 cm,Temperature (K) 2.5D radius: 11 cm,Temperature PDF (1/K) 2.5D radius: 11 cm,Temperature (K) 3.0D radius: 0 cm,Temperature PDF (1/K) 3.0D radius: 0 cm,Temperature (K) 3.0D radius: 1 cm,Temperature PDF (1/K) 3.0D radius: 1 cm,Temperature (K) 3.0D radius: 2 cm,Temperature PDF (1/K) 3.0D radius: 2 cm,Temperature (K) 3.0D radius: 3 cm,Temperature PDF (1/K) 3.0D radius: 3 cm,Temperature (K) 3.0D radius: 4 cm,Temperature PDF (1/K) 3.0D radius: 4 cm,Temperature (K) 3.0D radius: 5 cm,Temperature PDF (1/K) 3.0D radius: 5 cm,Temperature (K) 3.0D radius: 6 cm,Temperature PDF (1/K) 3.0D radius: 6 cm,Temperature (K) 3.0D radius: 7 cm,Temperature PDF (1/K) 3.0D radius: 7 cm,Temperature (K) 3.0D radius: 8 cm,Temperature PDF (1/K) 3.0D radius: 8 cm,Temperature (K) 3.0D radius: 9 cm,Temperature PDF (1/K) 3.0D radius: 9 cm,Temperature (K) 3.0D radius: 10 cm,Temperature PDF (1/K) 3.0D radius: 10 cm,Temperature (K) 3.0D radius: 11 cm,Temperature PDF (1/K) 3.0D radius: 11 cm,Temperature (K) 3.5D radius: 0 cm,Temperature PDF (1/K) 3.5D radius: 0 cm,Temperature (K) 3.5D radius: 1 cm,Temperature PDF (1/K) 3.5D radius: 1 cm,Temperature (K) 3.5D radius: 2 cm,Temperature PDF (1/K) 3.5D radius: 2 cm,Temperature (K) 3.5D radius: 3 cm,Temperature PDF (1/K) 3.5D radius: 3 cm,Temperature (K) 3.5D radius: 4 cm,Temperature PDF (1/K) 3.5D radius: 4 cm,Temperature (K) 3.5D radius: 5 cm,Temperature PDF (1/K) 3.5D radius: 5 cm,Temperature (K) 3.5D radius: 6 cm,Temperature PDF (1/K) 3.5D radius: 6 cm,Temperature (K) 3.5D radius: 7 cm,Temperature PDF (1/K) 3.5D radius: 7 cm,Temperature (K) 3.5D radius: 8 cm,Temperature PDF (1/K) 3.5D radius: 8 cm,Temperature (K) 3.5D radius: 9 cm,Temperature PDF (1/K) 3.5D radius: 9 cm,Temperature (K) 3.5D radius: 10 cm,Temperature PDF (1/K) 3.5D radius: 10 cm,Temperature (K) 3.5D radius: 11 cm,Temperature PDF (1/K) 3.5D radius: 11 cm
1218.620354,0.0011975360000000001,1312.109669,0.0009829510000000001,1205.119147,0.0011838180000000001,1164.369985,0.000684102,1146.111782,0.000362122,902.6919049,0.000513951,930.8759513,0.000223202,750.6414959,0.000276036,868.428951,1.3300000000000001e-05,605.9855772999999,1.0199999999999999e-05,417.3952691,0.001010345,380.49636929999997,0.054875433,1216.032063,0.001288699,1309.346262,0.001019053,1243.4441160000001,0.0006750539999999999,1130.886127,0.0007238419999999999,1051.576192,0.000741059,1042.703373,0.000758623,890.5260575,0.000618098,847.5756616,0.000647456,933.8812551000001,0.000272431,787.3818317,0.000432125,771.3655591,0.000106431,737.2014829,1.0300000000000001e-05,1257.425424,0.001145769,1269.6722029999999,0.001030509,1279.059579,0.000926803,1206.1877769999999,0.000727033,1165.975016,0.00067443,1191.784899,0.000510066,1063.281547,0.000469494,930.125202,0.000533015,861.0854691,0.0006324719999999999,876.1155988,0.00032073299999999997,784.3228761,0.000330025,741.8877116,0.00031105,1295.7733230000001,0.00092669,1250.235109,0.000910459,1132.8641710000002,0.0009230880000000001,1204.795259,0.000841145,1084.1763210000001,0.0007411039999999999,1042.071812,0.000561093,1018.1468039999999,0.000409201,912.0882095000001,0.000460444,992.2573729000001,0.000291286,786.8322877,0.00026727900000000004,752.0659357000001,0.000181796,816.7570562999999,6.39e-05,1148.284405,0.00067321,1115.798628,0.0007377369999999999,1082.149095,0.0007218530000000001,1009.106857,0.000797847,1015.2982800000001,0.0007596219999999999,976.1986575999999,0.000856742,879.1574718,0.000970313,875.3649414999999,0.000578225,818.0497372000001,0.000500416,878.9123488,0.000240013,765.5837115,0.00032542,805.6699079,0.000146823,1042.050949,0.0006147559999999999,985.5475991000001,0.0008882860000000001,972.7604777,0.000722442,973.2390802000001,0.000688543,902.8474428,0.000956823,916.0037597999999,0.000762282,888.3537642000001,0.000758531,828.8207904,0.000712159,798.1156118,0.000573495,772.5998731000001,0.00035783900000000004,730.8808614,0.000337354,734.3793251,0.000147668
1236.567793,0.001066994,1332.0348279999998,0.00093648,1223.007985,0.001182769,1180.524504,0.000679842,1162.7832429999999,0.000344297,913.671483,0.0005210740000000001,942.0593767999999,0.00022292299999999998,757.9959409,0.000270932,879.5018335000001,1.05e-05,610.6054586,5.42e-06,418.45100539999993,0.000628133,381.1995507,0.051957284000000006,1233.4235039999999,0.001251468,1329.332042,0.001005265,1261.73352,0.000726192,1147.3380550000002,0.000711464,1066.457871,0.000727815,1056.5452970000001,0.000784159,901.6799212999999,0.000559485,856.7405743999999,0.0006204919999999999,945.0761374,0.00033837300000000005,795.6556852000001,0.00035311,780.6872883,0.000116167,744.4983985,1.29e-05,1276.38297,0.001191177,1288.873353,0.00104732,1298.446691,0.000939745,1223.350288,0.0007873610000000001,1182.110752,0.000685673,1209.443516,0.000476924,1078.287451,0.000510981,942.3611505000001,0.00059667,872.1938036,0.000641202,887.5072377999999,0.000326225,793.8768715,0.000268472,750.0534655,0.000263167,1315.4910109999998,0.000950993,1269.051541,0.000921107,1149.3532,0.0009337130000000001,1222.71174,0.0009244510000000001,1099.168495,0.000746112,1056.763425,0.000511266,1032.366902,0.00044464099999999996,923.8953381000001,0.00044958199999999997,1005.963482,0.00028488900000000003,796.1012482000001,0.000261542,760.1700945,0.000159795,826.9834232999999,8.379999999999999e-05,1164.240293,0.000670465,1130.4945890000001,0.000772219,1096.535768,0.00076599,1022.25259,0.000854003,1027.91546,0.0006929319999999999,989.0467879,0.0008224139999999999,890.6246123,0.0009116630000000001,886.0869962000002,0.000553719,828.2963611,0.00043446800000000003,890.3160383999999,0.000249065,774.1098222999999,0.000258648,815.6641860000001,0.00011864799999999999,1056.743348,0.000580685,998.1965417000001,0.000853912,985.2519468,0.000742225,986.5682002999998,0.000658973,914.7015069,0.0009283239999999999,928.1930445,0.000736873,899.3973007000001,0.0007120789999999999,838.3828672000001,0.000746835,807.1261582000001,0.000562386,781.402515,0.000369921,738.9199086,0.000298054,742.8312573,0.00012398200000000002
1254.515232,0.00102255,1351.959988,0.000874153,1240.896823,0.001139565,1196.6790230000001,0.000689717,1179.454704,0.00036437300000000003,924.6510611,0.0005803319999999999,953.2428024000001,0.000259843,765.3503857999999,0.00029517599999999997,890.5747161,1.27e-05,615.2253399,4.74e-06,419.50674180000004,0.000477025,381.90273199999996,0.049185932,1250.8149460000002,0.001344995,1349.317822,0.000996177,1280.022924,0.00071918,1163.7899830000001,0.0006948960000000001,1081.33955,0.0007072119999999999,1070.3872199999998,0.000748228,912.8337849999999,0.000547987,865.9054873,0.000619469,956.2710196,0.000292269,803.9295387,0.000303962,790.0090175,0.00010038700000000001,751.795314,2.5300000000000002e-05,1295.340517,0.001145108,1308.0745029999998,0.000998194,1317.8338019999999,0.0009204939999999999,1240.512798,0.0008121480000000001,1198.246488,0.000734525,1227.102133,0.000509535,1093.2933560000001,0.000514734,954.5970990000001,0.000563436,883.3021382000001,0.00054405,898.8988767999999,0.000329795,803.4308669,0.000284515,758.2192193,0.000259719,1335.2087,0.000913506,1287.8679730000001,0.000934085,1165.8422289999999,0.0009479439999999999,1240.6282210000002,0.000942905,1114.160668,0.0007267080000000001,1071.455038,0.0005327719999999999,1046.587,0.000414264,935.7024667000002,0.000407988,1019.669592,0.000240796,805.3702087,0.00021159599999999998,768.2742534,0.00021228799999999998,837.2097903,8.6e-05,1180.196181,0.000650861,1145.19055,0.00077307,1110.92244,0.000757728,1035.398322,0.0009192019999999999,1040.532641,0.000725657,1001.894918,0.000726247,902.0917527999999,0.000892295,896.809051,0.0005744319999999999,838.5429851,0.000469885,901.7197279999999,0.000230413,782.6359331,0.000272589,825.6584642000001,9.58e-05,1071.435748,0.000595378,1010.8454839999999,0.000850698,997.7434159,0.000719688,999.8973205,0.0006310469999999999,926.5555710000001,0.000886631,940.3823292999999,0.000658335,910.4408371,0.0005880169999999999,847.944944,0.000692859,816.1367046,0.000467961,790.2051569,0.000358549,746.9589557,0.00023852099999999998,751.2831896,0.000149519
1272.46267,0.000982638,1371.885147,0.000887655,1258.785661,0.0011149019999999999,1212.833541,0.00069204,1196.126164,0.000393831,935.6306392999999,0.000535318,964.4262279,0.000250054,772.7048307,0.00030155599999999997,901.6475985999999,9.6e-06,619.8452212000001,1.49e-05,420.5624781,0.000361473,382.60591339999996,0.048056039,1268.206388,0.001246072,1369.303602,0.000999154,1298.312328,0.000750307,1180.24191,0.00072727,1096.221229,0.000679041,1084.229143,0.0007278889999999999,923.9876488,0.000641375,875.0704001,0.0006802210000000001,967.4659017999999,0.00032887300000000003,812.2033922,0.000298669,799.3307467,8.159999999999999e-05,759.0922296,2.7399999999999995e-05,1314.298064,0.0011119189999999998,1327.275653,0.001001947,1337.220913,0.000903831,1257.675309,0.000811784,1214.382224,0.000728516,1244.760749,0.000466999,1108.29926,0.00051119,966.8330473999999,0.000492879,894.4104727,0.000567141,910.2905158,0.000338582,812.9848622000001,0.000283533,766.3849732000001,0.000211836,1354.926389,0.00092399,1306.684405,0.000979176,1182.331259,0.001011127,1258.544702,0.000919882,1129.152841,0.000687483,1086.14665,0.000495082,1060.807098,0.000422849,947.5095953,0.000401365,1033.375701,0.000186195,814.6391691,0.00025243,776.3784122000001,0.000160953,847.4361572999999,0.000102775,1196.152069,0.000737904,1159.8865119999998,0.0007852019999999999,1125.309113,0.0007566410000000001,1048.544054,0.000861618,1053.1498210000002,0.00072888,1014.743049,0.000665625,913.5588932,0.0008606519999999999,907.5311057,0.000505582,848.7896091,0.000483929,913.1234176,0.000170341,791.1620439,0.000264518,835.6527423,9.05e-05,1086.1281470000001,0.00056365,1023.494427,0.000792336,1010.234885,0.000681124,1013.226441,0.000612977,938.4096352,0.0008752839999999999,952.5716140000001,0.000599559,921.4843735,0.000618041,857.5070207,0.0005996269999999999,825.1472511,0.00046761400000000004,799.0077987000001,0.000333675,754.9980029,0.000254864,759.7351217999999,0.000156921
1290.410109,0.000940634,1391.810306,0.000884044,1276.6745,0.001015726,1228.98806,0.000630853,1212.797625,0.00039852199999999995,946.6102174,0.000496288,975.6096535,0.00025928400000000003,780.0592756,0.000326224,912.7204811,8.19e-06,624.4651026,6.77e-06,421.61821439999994,0.000278512,383.3090948,0.044550702000000005,1285.5978300000002,0.001240856,1389.289382,0.0009294310000000001,1316.601732,0.000796143,1196.6938380000001,0.0007720219999999999,1111.102909,0.000654655,1098.071067,0.000697833,935.1415125,0.0005381709999999999,884.2353129,0.000624247,978.6607841,0.00032077,820.4772457,0.000294132,808.6524759,7.35e-05,766.3891451000001,2.36e-05,1333.25561,0.0011016819999999999,1346.476803,0.001021859,1356.6080240000001,0.000863388,1274.8378189999999,0.000809779,1230.51796,0.000791132,1262.419366,0.000501736,1123.305164,0.000524116,979.0689958999999,0.000517165,905.5188072999999,0.000582347,921.6821548,0.000315516,822.5388576,0.000227874,774.5507269999999,0.000217199,1374.644078,0.000931614,1325.5008369999998,0.0010147819999999999,1198.8202880000001,0.001086264,1276.4611830000001,0.00092076,1144.145014,0.0007064689999999999,1100.838263,0.0005295780000000001,1075.027195,0.000405239,959.3167238,0.00039288699999999997,1047.08181,0.00019533299999999998,823.9081296,0.00021868299999999998,784.482571,0.000146286,857.6625242999999,5.11e-05,1212.107957,0.0007398639999999999,1174.582473,0.000763705,1139.695785,0.0006981530000000001,1061.689787,0.0008754189999999999,1065.767001,0.000608144,1027.591179,0.000680963,925.0260337000001,0.000811549,918.2531605,0.00048224300000000004,859.0362331,0.000388059,924.5271072999999,0.000177198,799.6881547999999,0.000253145,845.6470205,7.23e-05,1100.820547,0.000577065,1036.143369,0.000787143,1022.7263539999999,0.000683879,1026.555561,0.0006200169999999999,950.2636992999999,0.000880826,964.7608988,0.000590576,932.5279098999999,0.0006120930000000001,867.0690975,0.000587196,834.1577975,0.000448521,807.8104406,0.000303825,763.03705,0.000293774,768.187054,0.0001547
1308.357548,0.000875276,1411.735466,0.0008055460000000001,1294.5633380000002,0.0010395139999999998,1245.1425789999998,0.000664157,1229.4690859999998,0.000386326,957.5897955,0.000478339,986.7930789999999,0.000251452,787.4137205,0.00032027,923.7933636,7.34e-06,629.0849839,2.17e-05,422.67395070000003,0.000248883,384.01227610000007,0.042740204000000004,1302.989272,0.001202726,1409.275162,0.000889948,1334.891136,0.000817864,1213.145766,0.0007653569999999999,1125.984588,0.000647927,1111.91299,0.000641338,946.2953763,0.00058164,893.4002257000001,0.000631755,989.8556662999998,0.000307637,828.7510992,0.00024989900000000004,817.9742051,7.45e-05,773.6860607000001,1.9699999999999998e-05,1352.2131570000001,0.001041082,1365.677953,0.001025939,1375.995135,0.000811458,1292.000329,0.0008176160000000001,1246.653696,0.000740341,1280.077983,0.000485786,1138.311068,0.0005614330000000001,991.3049444000001,0.000512819,916.6271418,0.0006071280000000001,933.0737937999999,0.00029547,832.092853,0.000206593,782.7164809,0.000209538,1394.361767,0.0009098530000000001,1344.317269,0.000970524,1215.309317,0.001048696,1294.377664,0.0008980889999999999,1159.1371869999998,0.0007333839999999999,1115.529876,0.000528301,1089.247293,0.00038344800000000005,971.1238524,0.00039500699999999995,1060.78792,0.000168832,833.1770901000001,0.00021902,792.5867298999999,0.00014358399999999999,867.8888912999998,4.16e-05,1228.063845,0.000792991,1189.278435,0.0007681739999999999,1154.082458,0.0007179389999999999,1074.835519,0.000817835,1078.3841810000001,0.000671115,1040.439309,0.000666842,936.4931742,0.0007640839999999999,928.9752152000001,0.000486911,869.2828571,0.000400577,935.9307969,0.000184056,808.2142656000001,0.000224162,855.6412985999999,7.64e-05,1115.5129470000002,0.00054193,1048.7923119999998,0.0007255660000000001,1035.217823,0.00069089,1039.884681,0.000558766,962.1177634,0.000765775,976.9501835000001,0.000607772,943.5714462999999,0.000571023,876.6311742999999,0.000551539,843.1683439999999,0.00042630300000000006,816.6130825,0.00023311,771.0760972,0.000298054,776.6389862999999,0.000123242
1326.304987,0.000846867,1431.660625,0.000771321,1312.452176,0.00099806,1261.297098,0.0006457619999999999,1246.140546,0.000381447,968.5693736,0.00045355300000000004,997.9765046,0.00021565099999999997,794.7681654,0.000258172,934.8662462000001,8.19e-06,633.7048652000001,3.45e-05,423.72968710000004,0.000242957,384.7154575,0.038331842000000005,1320.3807140000001,0.001206863,1429.260942,0.000844667,1353.18054,0.0008041810000000001,1229.597693,0.000783829,1140.8662669999999,0.000729707,1125.754914,0.000645406,957.44924,0.000572666,902.5651385,0.000542334,1001.050549,0.00029618099999999996,837.0249527000001,0.000299425,827.2959342999999,6.45e-05,780.9829762,1.93e-05,1371.170704,0.001047357,1384.879103,0.001045525,1395.3822460000001,0.0007902660000000001,1309.16284,0.0007664010000000001,1262.789432,0.000763216,1297.736599,0.000415603,1153.316973,0.000522031,1003.540893,0.000524323,927.7354763000001,0.000517861,944.4654328,0.000266637,841.6468484,0.000199717,790.8822347,0.000179275,1414.0794560000002,0.000819948,1363.133701,0.000918113,1231.798346,0.0010760189999999999,1312.2941449999998,0.000903713,1174.129361,0.0007217,1130.221489,0.000497851,1103.467391,0.00031124799999999997,982.9309810000001,0.00037116300000000004,1074.494029,0.000192135,842.4460506000001,0.000169412,800.6908887,0.000126987,878.1152582999998,3.9200000000000004e-05,1244.019732,0.000807891,1203.974396,0.000836712,1168.4691300000002,0.000740986,1087.981251,0.000778097,1091.001362,0.0006629339999999999,1053.287439,0.000629349,947.9603147,0.000866107,939.6972699999999,0.0004997469999999999,879.5294811000001,0.000360581,947.3344865,0.000146477,816.7403764,0.00022086,865.6355768,7.2e-05,1130.2053460000002,0.00053107,1061.4412550000002,0.000703062,1047.709292,0.000668353,1053.2138009999999,0.000604528,973.9718275,0.000734901,989.1394683,0.00058262,954.6149826999999,0.000506726,886.193251,0.000586542,852.1788903999999,0.000440189,825.4157243,0.000212145,779.1151443,0.0002607,785.0909184999999,0.000143968
1344.252426,0.0007741889999999999,1451.5857839999999,0.000724536,1330.341014,0.001004356,1277.451617,0.000633951,1262.812007,0.00038914,979.5489517999999,0.000442442,1009.15993,0.000239705,802.1226102999999,0.000230526,945.9391287000001,9.89e-06,638.3247465,2.71e-05,424.7854234,0.000177773,385.41863880000005,0.035765117,1337.772155,0.001222151,1449.246722,0.000826648,1371.469944,0.000810681,1246.0496210000001,0.0007720219999999999,1155.7479460000002,0.000697542,1139.5968369999998,0.000617384,968.6031037999999,0.000639131,911.7300513,0.000583631,1012.245431,0.000256504,845.2988062000001,0.000268046,836.6176634999999,5.610000000000001e-05,788.2798918,1.9699999999999998e-05,1390.12825,0.001010865,1404.0802529999999,0.001008966,1414.7693570000001,0.0007512780000000001,1326.32535,0.000746535,1278.925168,0.000718435,1315.3952160000001,0.00038919599999999996,1168.322877,0.000549133,1015.776841,0.000474984,938.8438108999999,0.0005277169999999999,955.8570718000001,0.000316614,851.2008437000001,0.000203319,799.0479885999999,0.00018387200000000002,1433.797144,0.0008421860000000001,1381.950133,0.0008993110000000001,1248.287376,0.001120228,1330.210627,0.0008857860000000001,1189.1215339999999,0.000709808,1144.913102,0.000459947,1117.687488,0.00031477,994.7381096,0.000319237,1088.200139,0.000201273,851.7150111,0.00019506,808.7950475,0.00014011,888.3416252999999,2.9100000000000003e-05,1259.97562,0.000816124,1218.670358,0.0008184069999999999,1182.855803,0.0007333760000000001,1101.126984,0.000821404,1103.618542,0.000644092,1066.13557,0.000598186,959.4274551000001,0.0007747230000000001,950.4193247999999,0.000423604,889.7761051000001,0.000377373,958.7381761,0.00013331,825.2664872,0.000209853,875.6298549,6.54e-05,1144.897746,0.000525747,1074.090197,0.0006830310000000001,1060.2007609999998,0.000617269,1066.542921,0.000566041,985.8258916000001,0.000704291,1001.3287529999999,0.000538987,965.6585192,0.000484066,895.7553277999999,0.000540417,861.1894368999999,0.000408945,834.2183662,0.00023773,787.1541915,0.000229183,793.5428508,0.000125833
1362.199865,0.0007478710000000001,1471.5109439999999,0.0006816760000000001,1348.229852,0.000897134,1293.6061359999999,0.000602776,1279.483468,0.00038444900000000003,990.5285299000001,0.000427343,1020.3433560000001,0.000214252,809.4770552,0.000187994,957.0120112,7.06e-06,642.9446278,1.15e-05,425.8411597,9.18e-05,386.1218202,0.03342526,1355.163597,0.001188697,1469.232502,0.000787948,1389.759348,0.000765358,1262.501549,0.0006882310000000001,1170.629625,0.000679041,1153.4387609999999,0.000562244,979.7569676,0.0006206219999999999,920.8949642000001,0.000571345,1023.4403130000001,0.00024868,853.5726597000001,0.000259351,845.9393927000001,6.95e-05,795.5768073,2.23e-05,1409.085797,0.000992537,1423.281403,0.000960492,1434.156469,0.000742866,1343.4878609999998,0.000735964,1295.060904,0.000689744,1333.053833,0.000353927,1183.3287810000002,0.000558515,1028.01279,0.000531737,949.9521454,0.0004944880000000001,967.2487107999999,0.00033830800000000005,860.7548391,0.000208885,807.2137424,0.000174679,1453.514833,0.000829955,1400.7665650000001,0.000912622,1264.776405,0.001072793,1348.127108,0.0008548539999999999,1204.113707,0.000758422,1159.604715,0.000457179,1131.907586,0.00030376400000000004,1006.545238,0.00029565900000000004,1101.906248,0.00019282,860.9839716,0.000166037,816.8992063999999,0.000118495,898.5679923,2.36e-05,1275.931508,0.0008484710000000001,1233.366319,0.0008086160000000001,1197.242475,0.000805779,1114.272716,0.0007883289999999999,1116.2357220000001,0.000648802,1078.9837,0.000589178,970.8945956,0.000674609,961.1413795,0.00040114,900.0227289999999,0.000378289,970.1418656999999,0.000140991,833.792598,0.000159958,885.6241331,6.86e-05,1159.590145,0.000560243,1086.7391400000001,0.00067487,1072.692231,0.000695147,1079.872041,0.000558062,997.6799557,0.0007195960000000001,1013.518038,0.0005140909999999999,976.7020556,0.000482933,905.3174046,0.000539435,870.1999832999999,0.000401655,843.0210081,0.000214632,795.1932386,0.000196498,801.994783,0.000118801
1380.1473039999998,0.000687916,1491.436103,0.0006779080000000001,1366.11869,0.000854105,1309.760655,0.000572763,1296.1549289999998,0.000374318,1001.508108,0.000442442,1031.526781,0.000223482,816.8315002,0.00017906200000000001,968.0848937000001,7.34e-06,647.5645091,1.49e-05,426.8968961,4.74e-05,386.8250016,0.030725082,1372.555039,0.00114643,1489.218282,0.000751598,1408.048752,0.0007621080000000001,1278.953476,0.000668616,1185.511305,0.000657598,1167.280684,0.000571509,990.9108312999999,0.000629035,930.0598769999999,0.000522538,1034.6351949999998,0.00022437099999999998,861.8465132000001,0.000268046,855.2611219,5.3400000000000004e-05,802.8737229,1.93e-05,1428.043343,0.001006242,1442.4825529999998,0.00090598,1453.54358,0.0007093789999999999,1360.6503710000002,0.000729038,1311.1966400000001,0.00066338,1350.712449,0.000354282,1198.334686,0.000544129,1040.248738,0.00043663800000000004,961.0604800000001,0.000437324,978.6403498,0.00035505800000000006,870.3088345000001,0.000177454,815.3794962999999,0.00023213900000000002,1473.232522,0.0008236010000000001,1419.582997,0.000955549,1281.265434,0.001055147,1366.043589,0.000783323,1219.10588,0.000725665,1174.296327,0.000456115,1146.127684,0.000307286,1018.352367,0.000303872,1115.612357,0.000171802,870.2529321000001,0.000143426,825.0033652000001,0.000126601,908.7943593,2.23e-05,1291.887396,0.000852588,1248.062281,0.0008241539999999999,1211.629148,0.000820129,1127.4184480000001,0.000794278,1128.852903,0.000608144,1091.83183,0.000608655,982.3617360999999,0.000645966,971.8634343,0.000428271,910.2693529999999,0.000388975,981.5455552999999,0.000159369,842.3187088999999,0.000160325,895.6184112,7.509999999999998e-05,1174.282545,0.000532774,1099.388082,0.000693665,1085.1837,0.000656333,1093.201161,0.000557593,1009.5340199999999,0.0007056110000000001,1025.707323,0.000508958,987.745592,0.000446961,914.8794813,0.000532893,879.2105298,0.00036937,851.8236499,0.000186204,803.2322857999999,0.00017976599999999999,810.4467152000001,0.00011399
