s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 4.3950026E+002, 6.9569592E+000, 1.6192581E+001, 3.2916872E+001, 2.8533138E+001, 8.4357607E+000, 1.6691501E+001, 3.4080935E+001, 4.0022118E+001, 3.7233318E+001, 2.1302854E+001, 4.2245351E+001, 4.6055013E+001, 4.6762621E+001, 4.0716334E+001, 3.8668176E+001, 4.5398969E+001, 5.2086341E+001, 5.0197594E+001, 4.7932300E+001, 4.3926338E+001, 5.5753849E+001, 6.7726042E+001, 7.2767095E+001, 7.0746061E+001, 6.3642740E+001, 4.1873069E+002, 5.6570432E+002, 6.1746599E+002, 6.3244450E+002, 6.2355914E+002
 4.4000029E+002, 6.8086353E+000, 1.6246280E+001, 3.2241567E+001, 3.1855575E+001, 8.6322590E+000, 1.4847140E+001, 3.0332042E+001, 4.1937242E+001, 3.7927996E+001, 2.4105892E+001, 4.0673238E+001, 4.2261543E+001, 4.6678546E+001, 4.2124416E+001, 3.7641035E+001, 4.4668544E+001, 5.1687331E+001, 5.1876538E+001, 4.7368875E+001, 4.2018746E+001, 5.6361810E+001, 6.1443381E+001, 6.8626936E+001, 6.9408830E+001, 6.3238842E+001, 4.1904614E+002, 5.6715944E+002, 6.1975979E+002, 6.3304218E+002, 6.2145527E+002
 4.4050031E+002, 6.7440177E+000, 1.3905466E+001, 3.4218327E+001, 2.6855523E+001, 8.4115985E+000, 1.5975164E+001, 3.2309021E+001, 3.9438503E+001, 3.6554261E+001, 2.1483209E+001, 4.1930589E+001, 4.2050805E+001, 4.5246194E+001, 4.2206388E+001, 3.6093489E+001, 4.7842119E+001, 5.0438305E+001, 4.9115344E+001, 4.9100561E+001, 4.5166416E+001, 5.6144341E+001, 6.4122237E+001, 6.6072782E+001, 6.3717230E+001, 5.9589605E+001, 4.2047963E+002, 5.6820770E+002, 6.1691357E+002, 6.2795554E+002, 6.1577540E+002
 4.4100031E+002, 6.8258849E+000, 1.5229868E+001, 3.1957462E+001, 2.9191739E+001, 8.0798571E+000, 1.5099390E+001, 3.4482287E+001, 4.0487260E+001, 3.5649366E+001, 2.1744383E+001, 4.3106632E+001, 4.3667012E+001, 4.6016868E+001, 4.1265001E+001, 4.0876458E+001, 4.6799006E+001, 5.0570258E+001, 5.0295111E+001, 4.8849502E+001, 4.4842774E+001, 5.7481830E+001, 5.9726799E+001, 6.2057460E+001, 5.9511981E+001, 5.3001328E+001, 4.2046231E+002, 5.6659514E+002, 6.1232920E+002, 6.2248373E+002, 6.1043516E+002
 4.4150015E+002, 6.9256903E+000, 1.5228208E+001, 3.5540599E+001, 2.8103556E+001, 7.9992830E+000, 1.6484307E+001, 3.2579197E+001, 3.8748021E+001, 3.5319018E+001, 2.2798602E+001, 4.3569081E+001, 4.3414297E+001, 4.5076058E+001, 4.1785214E+001, 3.8349322E+001, 4.7742647E+001, 5.1894014E+001, 5.2141401E+001, 4.7645415E+001, 4.4595592E+001, 5.7192633E+001, 6.2577682E+001, 6.3471079E+001, 6.0260224E+001, 5.3672103E+001, 4.2102104E+002, 5.6613013E+002, 6.0978530E+002, 6.1840951E+002, 6.0522419E+002
 4.4200005E+002, 6.4888766E+000, 1.3381754E+001, 3.3106616E+001, 3.0329221E+001, 7.8735642E+000, 1.4744536E+001, 3.2619866E+001, 3.8370998E+001, 3.2909179E+001, 1.9247051E+001, 4.3029074E+001, 4.0280405E+001, 4.2990184E+001, 4.0169503E+001, 3.6408122E+001, 4.6686329E+001, 4.9815526E+001, 5.0518294E+001, 4.7044631E+001, 4.1438509E+001, 5.4098219E+001, 6.1489404E+001, 6.2592518E+001, 5.7207067E+001, 5.4774356E+001, 4.2158820E+002, 5.6934261E+002, 6.1140436E+002, 6.1786346E+002, 6.0590029E+002
 4.4250029E+002, 6.6733341E+000, 1.3498140E+001, 3.2480040E+001, 2.6311818E+001, 8.2179255E+000, 1.5421971E+001, 3.2164135E+001, 3.8747548E+001, 3.5834833E+001, 2.1618765E+001, 4.2296664E+001, 4.3884966E+001, 4.2794654E+001, 4.2097660E+001, 3.7892529E+001, 4.5575017E+001, 5.1067741E+001, 5.0092652E+001, 4.4497537E+001, 4.3663352E+001, 5.6802258E+001, 6.2959480E+001, 6.7782777E+001, 6.8098542E+001, 6.4951170E+001, 4.2217207E+002, 5.7176018E+002, 6.1361921E+002, 6.2025328E+002, 6.0845193E+002
 4.4300024E+002, 6.9305350E+000, 1.3782914E+001, 3.4354511E+001, 2.9525705E+001, 8.2603109E+000, 1.6453074E+001, 3.5235377E+001, 4.0317103E+001, 3.2434124E+001, 2.2424402E+001, 4.2934230E+001, 4.4891949E+001, 4.5369210E+001, 4.1678608E+001, 3.9705572E+001, 4.6825315E+001, 5.0176808E+001, 4.9302186E+001, 4.5212849E+001, 4.2651937E+001, 5.7567750E+001, 6.4662933E+001, 6.6355984E+001, 6.2987300E+001, 5.3405259E+001, 4.2422188E+002, 5.7360866E+002, 6.1421618E+002, 6.2034787E+002, 6.0679040E+002
 4.4350003E+002, 6.9608144E+000, 1.5574940E+001, 3.3673891E+001, 2.7801300E+001, 8.3792908E+000, 1.5220867E+001, 3.3459873E+001, 4.0814031E+001, 3.4657708E+001, 2.2575923E+001, 4.3049573E+001, 4.4128502E+001, 4.6926789E+001, 4.2622455E+001, 3.8723129E+001, 4.9411190E+001, 5.3993919E+001, 5.3340197E+001, 4.9969210E+001, 4.4000696E+001, 5.8002210E+001, 6.6528305E+001, 6.9743817E+001, 6.9468420E+001, 6.2658098E+001, 4.2542701E+002, 5.7529128E+002, 6.1458121E+002, 6.2088932E+002, 6.0618643E+002
 4.4400006E+002, 6.9189499E+000, 1.5402069E+001, 3.2217423E+001, 2.8425347E+001, 8.0326990E+000, 1.4643040E+001, 3.4452865E+001, 3.8915591E+001, 3.5154641E+001, 1.8162541E+001, 3.9625542E+001, 4.3374034E+001, 4.5396845E+001, 4.2001584E+001, 3.8353138E+001, 4.5080708E+001, 5.2751090E+001, 5.1331482E+001, 4.6370309E+001, 4.3965922E+001, 5.7320621E+001, 6.7303323E+001, 7.3546146E+001, 7.3545900E+001, 6.7878648E+001, 4.2675978E+002, 5.8008578E+002, 6.1968783E+002, 6.2645809E+002, 6.1121109E+002
 4.4450011E+002, 7.0248162E+000, 1.4346800E+001, 3.2007571E+001, 2.8179075E+001, 8.1695693E+000, 1.9401252E+001, 3.3266252E+001, 3.9381816E+001, 3.1769836E+001, 2.3745691E+001, 4.4201354E+001, 4.4704234E+001, 4.6155499E+001, 3.9473001E+001, 3.7457094E+001, 4.4649715E+001, 5.0887353E+001, 5.0410099E+001, 4.5033436E+001, 4.3647537E+001, 5.6424644E+001, 6.5798709E+001, 7.0241718E+001, 6.5915779E+001, 5.7003162E+001, 4.2722488E+002, 5.8054967E+002, 6.2045410E+002, 6.2708505E+002, 6.1280253E+002
 4.4500029E+002, 6.9441332E+000, 1.5769087E+001, 3.2846662E+001, 2.8988396E+001, 8.2293292E+000, 1.4514507E+001, 3.4585613E+001, 4.2527361E+001, 3.4400464E+001, 2.5246200E+001, 4.3104844E+001, 4.4536690E+001, 4.4799055E+001, 4.2579068E+001, 3.9387214E+001, 4.7777407E+001, 5.0820911E+001, 4.8897776E+001, 4.6328696E+001, 4.3547972E+001, 5.7586199E+001, 6.6166996E+001, 6.4640905E+001, 6.4548474E+001, 5.5570724E+001, 4.2892187E+002, 5.8274301E+002, 6.1892358E+002, 6.2434692E+002, 6.0541759E+002
 4.4550041E+002, 6.8529874E+000, 1.3641232E+001, 2.8812415E+001, 2.8199364E+001, 8.3435854E+000, 1.3352778E+001, 3.2378940E+001, 3.8590664E+001, 3.4146686E+001, 2.2637165E+001, 4.1252454E+001, 4.5132696E+001, 4.5859844E+001, 4.3676355E+001, 3.9646331E+001, 4.8264279E+001, 5.1327405E+001, 5.0526548E+001, 4.8771993E+001, 4.2695158E+001, 5.4886266E+001, 6.4870533E+001, 7.0081692E+001, 6.8696560E+001, 6.2338020E+001, 4.2842978E+002, 5.8401673E+002, 6.2005931E+002, 6.2655977E+002, 6.0775848E+002
 4.4600039E+002, 6.9271613E+000, 1.4335870E+001, 3.1485668E+001, 3.1758285E+001, 8.2613043E+000, 1.4496570E+001, 3.4925548E+001, 4.2070858E+001, 3.4513327E+001, 2.3803250E+001, 4.1343321E+001, 4.2926901E+001, 4.5601435E+001, 4.1486369E+001, 3.8349431E+001, 4.6390322E+001, 5.1898309E+001, 5.2727622E+001, 4.8962614E+001, 4.2021564E+001, 5.9729733E+001, 6.5146527E+001, 6.5406523E+001, 6.2824134E+001, 5.9742245E+001, 4.3089131E+002, 5.8538634E+002, 6.2000116E+002, 6.2542888E+002, 6.0871173E+002
 4.4650018E+002, 6.8699575E+000, 1.4234782E+001, 3.0579015E+001, 3.0402770E+001, 8.1390852E+000, 1.4970916E+001, 3.3514015E+001, 4.2065617E+001, 3.6422478E+001, 2.2846604E+001, 4.3919294E+001, 4.4701411E+001, 4.7509101E+001, 4.0746813E+001, 4.0352273E+001, 4.8534624E+001, 5.2399846E+001, 5.0650474E+001, 4.7523604E+001, 4.3262459E+001, 5.8878459E+001, 6.2442166E+001, 6.3857226E+001, 6.4182575E+001, 5.4168377E+001, 4.3292873E+002, 5.8450791E+002, 6.1598600E+002, 6.2291634E+002, 6.0691890E+002
 4.4700005E+002, 6.8689168E+000, 1.4181209E+001, 3.3177624E+001, 3.1152940E+001, 7.9857093E+000, 1.5466988E+001, 3.2884888E+001, 4.0963606E+001, 3.4904377E+001, 1.8960004E+001, 4.2287171E+001, 4.4674202E+001, 4.5227204E+001, 3.9147701E+001, 3.8148916E+001, 4.9771422E+001, 5.1506189E+001, 4.9465418E+001, 4.6631782E+001, 4.3112299E+001, 5.6126563E+001, 6.3265436E+001, 6.2843618E+001, 5.9086261E+001, 5.1066360E+001, 4.3455623E+002, 5.8499133E+002, 6.1367040E+002, 6.1872171E+002, 5.9980346E+002
 4.4750036E+002, 7.0250386E+000, 1.4904732E+001, 3.3072735E+001, 3.0274354E+001, 8.3185276E+000, 1.6249559E+001, 3.4396696E+001, 4.0423356E+001, 3.5180410E+001, 2.4972835E+001, 4.4761564E+001, 4.4196650E+001, 4.6358307E+001, 4.2210728E+001, 4.0200109E+001, 4.6851260E+001, 5.0309506E+001, 5.0620875E+001, 4.7366352E+001, 4.2352483E+001, 5.7144069E+001, 6.1664239E+001, 5.7092568E+001, 5.2001348E+001, 4.6040353E+001, 4.3542704E+002, 5.8359099E+002, 6.1077673E+002, 6.1345893E+002, 5.9488391E+002
 4.4800032E+002, 7.5242004E+000, 1.6880532E+001, 3.4405478E+001, 2.9639591E+001, 8.2632530E+000, 1.6830528E+001, 3.7309522E+001, 4.1038181E+001, 3.7693574E+001, 2.1831920E+001, 4.2484365E+001, 4.4853232E+001, 4.8519721E+001, 4.3401175E+001, 3.7626442E+001, 4.9674457E+001, 5.1585680E+001, 5.1649782E+001, 4.6635343E+001, 4.3269818E+001, 5.7299787E+001, 6.0829510E+001, 6.5199818E+001, 6.0468912E+001, 5.2938172E+001, 4.3775862E+002, 5.8355765E+002, 6.1163821E+002, 6.1144332E+002, 5.9115072E+002
 4.4850015E+002, 6.8862851E+000, 1.6674536E+001, 3.2428726E+001, 3.0476767E+001, 8.2457772E+000, 1.5260757E+001, 3.3455590E+001, 4.0366425E+001, 3.6120263E+001, 2.1094526E+001, 4.1716515E+001, 4.5054281E+001, 4.4130147E+001, 4.1335367E+001, 3.8469111E+001, 4.6599110E+001, 5.0530514E+001, 4.8833399E+001, 4.8700841E+001, 4.1796736E+001, 5.4815236E+001, 6.3361756E+001, 6.5443779E+001, 6.1548630E+001, 5.4145795E+001, 4.3969520E+002, 5.8587940E+002, 6.1553582E+002, 6.1536733E+002, 5.9449657E+002
 4.4900019E+002, 7.0418639E+000, 1.7145956E+001, 3.2459889E+001, 2.8095734E+001, 8.2790651E+000, 1.7240818E+001, 3.3042632E+001, 4.2197708E+001, 3.5662880E+001, 2.4794422E+001, 4.1250644E+001, 4.4191312E+001, 4.6411374E+001, 4.0650313E+001, 3.6477704E+001, 4.4958967E+001, 5.1226649E+001, 5.0973653E+001, 4.6999273E+001, 4.2321814E+001, 5.6367648E+001, 6.4609443E+001, 6.8588874E+001, 6.0852561E+001, 5.1991972E+001, 4.4205538E+002, 5.8787609E+002, 6.1656834E+002, 6.1393566E+002, 5.9271748E+002
 4.4950024E+002, 7.1383930E+000, 1.5262991E+001, 3.5954128E+001, 3.1537302E+001, 8.3586911E+000, 1.8618730E+001, 3.3811232E+001, 4.0134797E+001, 3.5887828E+001, 2.3127317E+001, 4.4948283E+001, 4.4402632E+001, 4.6234806E+001, 4.1210078E+001, 3.4869754E+001, 4.7928132E+001, 5.2449830E+001, 5.2119519E+001, 4.5899974E+001, 4.2555496E+001, 5.8532551E+001, 6.4404788E+001, 6.3525778E+001, 6.3514264E+001, 5.2121785E+001, 4.4484802E+002, 5.8904235E+002, 6.1682039E+002, 6.1418710E+002, 5.8867832E+002
 4.5000024E+002, 6.8519697E+000, 1.6130367E+001, 3.2961057E+001, 2.9191449E+001, 8.5058621E+000, 1.4216384E+001, 3.4641360E+001, 4.2255446E+001, 3.6181950E+001, 2.4310504E+001, 4.4474180E+001, 4.1604542E+001, 4.3612257E+001, 3.9746669E+001, 3.7496951E+001, 4.8219111E+001, 5.1388679E+001, 4.9319022E+001, 4.6245154E+001, 4.2707066E+001, 5.6981407E+001, 6.2574336E+001, 6.7605902E+001, 6.3407088E+001, 5.5642145E+001, 4.4861653E+002, 5.8994262E+002, 6.1747820E+002, 6.1479793E+002, 5.8786212E+002
 4.5050024E+002, 6.8394192E+000, 1.4219021E+001, 3.2597978E+001, 3.0246535E+001, 8.2459981E+000, 1.6136834E+001, 3.5104310E+001, 3.9349885E+001, 3.5008419E+001, 2.2513979E+001, 4.2282742E+001, 4.5675926E+001, 4.6924048E+001, 4.1763311E+001, 3.9450273E+001, 4.6995137E+001, 5.1942994E+001, 5.2726726E+001, 4.8729786E+001, 4.5981005E+001, 6.0320958E+001, 6.1950311E+001, 6.3085523E+001, 6.0303278E+001, 5.1238319E+001, 4.5245275E+002, 5.8867942E+002, 6.1629573E+002, 6.1392828E+002, 5.8923693E+002
 4.5100039E+002, 6.7767563E+000, 1.5651272E+001, 3.3562308E+001, 2.8623732E+001, 8.3735375E+000, 1.4919758E+001, 3.3820982E+001, 4.0171375E+001, 3.5404903E+001, 2.1727186E+001, 4.3798119E+001, 4.3093330E+001, 4.5754447E+001, 3.9945081E+001, 3.6897633E+001, 5.0013115E+001, 5.1503027E+001, 5.0325539E+001, 4.6930843E+001, 4.4288311E+001, 5.9006756E+001, 6.7671083E+001, 6.5745774E+001, 6.2723264E+001, 5.3732833E+001, 4.5703734E+002, 5.9268294E+002, 6.1754764E+002, 6.1639801E+002, 5.8987489E+002
 4.5150030E+002, 7.1686521E+000, 1.5857942E+001, 3.5080066E+001, 3.2400687E+001, 9.0599051E+000, 1.7244794E+001, 3.4192380E+001, 4.2519451E+001, 3.6122560E+001, 2.2518227E+001, 4.3235779E+001, 4.3830379E+001, 4.5322493E+001, 4.3920023E+001, 4.1641190E+001, 4.7914364E+001, 5.0271215E+001, 5.1078442E+001, 5.0473431E+001, 4.4196515E+001, 5.8614121E+001, 6.8405556E+001, 7.1168377E+001, 6.2993204E+001, 5.2061794E+001, 4.6148918E+002, 5.9582457E+002, 6.1956625E+002, 6.1353596E+002, 5.8684822E+002
 4.5200016E+002, 6.8778523E+000, 1.5589889E+001, 3.4256281E+001, 3.0561280E+001, 8.2980318E+000, 1.5393032E+001, 3.4883085E+001, 3.9767811E+001, 3.6202206E+001, 2.5955098E+001, 4.2681220E+001, 4.3451587E+001, 4.4390347E+001, 4.0865063E+001, 3.9672576E+001, 4.6886664E+001, 5.1632543E+001, 5.0327405E+001, 4.9205314E+001, 4.6297153E+001, 5.6779049E+001, 6.4242006E+001, 6.4496522E+001, 6.2384260E+001, 5.6391211E+001, 4.6629245E+002, 5.9786470E+002, 6.2128991E+002, 6.1774463E+002, 5.9152250E+002
 4.5250018E+002, 6.8573367E+000, 1.3245253E+001, 3.5908546E+001, 3.3892494E+001, 7.9901797E+000, 1.8663722E+001, 3.3644859E+001, 4.1136900E+001, 3.4049754E+001, 1.8873927E+001, 4.4300307E+001, 4.4744144E+001, 4.8316022E+001, 4.3258330E+001, 3.6503674E+001, 4.9637327E+001, 5.2270579E+001, 5.3465678E+001, 4.6832103E+001, 4.2996658E+001, 5.9745416E+001, 6.2457929E+001, 6.5907124E+001, 6.2394108E+001, 5.2947786E+001, 4.7359094E+002, 5.9368121E+002, 6.1863304E+002, 6.1541674E+002, 5.8966376E+002
 4.5300018E+002, 7.5732617E+000, 1.8785835E+001, 3.2786296E+001, 2.7925699E+001, 8.2374074E+000, 1.7283173E+001, 3.5456031E+001, 4.0694849E+001, 3.5231762E+001, 1.9112132E+001, 4.3174763E+001, 4.4631153E+001, 4.5716586E+001, 4.0968606E+001, 3.7169435E+001, 4.8822703E+001, 5.2137594E+001, 5.1284629E+001, 4.7212494E+001, 4.2860724E+001, 5.7195039E+001, 6.1736681E+001, 6.6230362E+001, 5.9662400E+001, 4.7834609E+001, 4.7975303E+002, 5.9316902E+002, 6.1902841E+002, 6.1477050E+002, 5.8824753E+002
 4.5350038E+002, 6.6239980E+000, 1.4688985E+001, 3.4116031E+001, 2.9951714E+001, 8.1551874E+000, 1.6564451E+001, 3.1748391E+001, 3.9476784E+001, 3.6080785E+001, 2.1028632E+001, 4.2904779E+001, 4.2231570E+001, 4.6072397E+001, 4.2301884E+001, 3.7459425E+001, 4.6256015E+001, 5.2377196E+001, 5.2561320E+001, 4.7983492E+001, 4.1817104E+001, 5.7901582E+001, 6.3424060E+001, 6.8430207E+001, 6.7062350E+001, 5.6811037E+001, 4.8775366E+002, 5.9471614E+002, 6.2075949E+002, 6.1626477E+002, 5.8639560E+002
 4.5400018E+002, 7.2470327E+000, 1.6160609E+001, 3.1889701E+001, 2.7971184E+001, 8.0795349E+000, 1.7832933E+001, 3.5274651E+001, 4.0773797E+001, 3.5158675E+001, 1.9311717E+001, 4.2710541E+001, 4.5696406E+001, 4.6109523E+001, 4.2420461E+001, 3.7591144E+001, 4.7815089E+001, 5.3977151E+001, 5.1371743E+001, 4.7895699E+001, 4.2417499E+001, 5.8661807E+001, 6.2111847E+001, 5.8082747E+001, 5.2122566E+001, 4.5590769E+001, 4.9667007E+002, 5.9455969E+002, 6.1711263E+002, 6.1173777E+002, 5.8387732E+002
 4.5450022E+002, 6.8938278E+000, 1.5802669E+001, 3.3892576E+001, 2.8999518E+001, 8.5286217E+000, 1.6649735E+001, 3.5696010E+001, 4.0759836E+001, 3.6224234E+001, 2.0373220E+001, 4.3692625E+001, 4.2177141E+001, 4.6919795E+001, 4.3433213E+001, 3.7678724E+001, 4.8109911E+001, 5.1020295E+001, 5.1956357E+001, 4.7150097E+001, 4.2685672E+001, 5.8424608E+001, 6.1684514E+001, 6.2123325E+001, 5.8642887E+001, 5.0367926E+001, 5.0265256E+002, 5.9190257E+002, 6.1387514E+002, 6.0971525E+002, 5.8274612E+002
 4.5500037E+002, 6.9693518E+000, 1.6542066E+001, 3.3230600E+001, 3.1489076E+001, 8.5035647E+000, 1.7421899E+001, 3.5111179E+001, 3.8995720E+001, 3.5621545E+001, 1.8647390E+001, 4.2999155E+001, 4.3656302E+001, 4.5874038E+001, 4.2548402E+001, 3.7493172E+001, 4.8633627E+001, 5.3244662E+001, 5.2710168E+001, 4.8864155E+001, 4.1829007E+001, 6.0428990E+001, 6.5007663E+001, 6.6660629E+001, 6.2829536E+001, 5.6685662E+001, 5.1247256E+002, 5.9808817E+002, 6.1987278E+002, 6.1425926E+002, 5.8604925E+002
 4.5550002E+002, 6.9608906E+000, 1.6268327E+001, 3.3890084E+001, 2.8469668E+001, 8.2851169E+000, 1.6305252E+001, 3.2244512E+001, 3.9747618E+001, 3.5760788E+001, 2.1904385E+001, 4.2948377E+001, 4.4251011E+001, 4.5623647E+001, 4.4980715E+001, 3.7798308E+001, 4.6882816E+001, 5.1392430E+001, 5.1494110E+001, 4.9476838E+001, 4.3877950E+001, 5.9742944E+001, 6.5422867E+001, 6.7180719E+001, 6.3417052E+001, 5.2694456E+001, 5.1863379E+002, 5.9841704E+002, 6.2072289E+002, 6.1514327E+002, 5.8542111E+002
 4.5600026E+002, 6.7178134E+000, 1.5176761E+001, 3.2253554E+001, 3.0762836E+001, 8.1905600E+000, 1.7088792E+001, 3.4530589E+001, 3.9535152E+001, 3.5170325E+001, 1.7991279E+001, 4.2587124E+001, 4.3756935E+001, 4.4300170E+001, 4.2312382E+001, 3.9131890E+001, 4.8265721E+001, 5.4869235E+001, 5.1979978E+001, 4.9914921E+001, 4.5836361E+001, 6.1963497E+001, 6.6742145E+001, 6.5821375E+001, 6.1555624E+001, 5.0433882E+001, 5.2457230E+002, 6.0055707E+002, 6.2068124E+002, 6.1469178E+002, 5.8566080E+002
 4.5650005E+002, 6.7742201E+000, 1.4303385E+001, 3.1099273E+001, 2.9892238E+001, 8.6985412E+000, 1.8633901E+001, 3.2475601E+001, 3.8082437E+001, 3.7430627E+001, 2.1277168E+001, 4.1367336E+001, 4.4906944E+001, 4.6565846E+001, 4.1404427E+001, 3.7220303E+001, 5.0003529E+001, 5.4022812E+001, 5.2986530E+001, 4.7070502E+001, 4.1475222E+001, 5.8929826E+001, 6.1689545E+001, 6.6194909E+001, 6.4479287E+001, 5.3406395E+001, 5.2756741E+002, 5.9915760E+002, 6.1874600E+002, 6.1379749E+002, 5.8236597E+002
 4.5700024E+002, 6.7169444E+000, 1.5404689E+001, 3.1696164E+001, 3.0088055E+001, 8.6158495E+000, 1.6492135E+001, 3.4295364E+001, 3.8931182E+001, 3.5681566E+001, 2.5995264E+001, 4.1714692E+001, 4.2188339E+001, 4.6084811E+001, 3.9644627E+001, 3.9815449E+001, 4.8948065E+001, 5.1914202E+001, 5.1657095E+001, 4.8278170E+001, 4.5172951E+001, 6.0760039E+001, 6.7504081E+001, 6.7026587E+001, 6.5244797E+001, 5.9584055E+001, 5.3225445E+002, 6.0148962E+002, 6.2164982E+002, 6.1808519E+002, 5.8911795E+002
 4.5750025E+002, 6.9214791E+000, 1.4771143E+001, 3.2567940E+001, 2.8736691E+001, 8.3999547E+000, 1.6575454E+001, 2.8883616E+001, 3.9770663E+001, 3.5084448E+001, 1.9063679E+001, 4.2314261E+001, 4.3982582E+001, 4.3794292E+001, 4.3328782E+001, 3.8639399E+001, 4.6104143E+001, 5.4861707E+001, 5.1674188E+001, 4.7282838E+001, 4.4373682E+001, 6.0999115E+001, 6.8183691E+001, 7.0123049E+001, 6.8030960E+001, 6.1678383E+001, 5.3651958E+002, 6.0522950E+002, 6.2528571E+002, 6.2033200E+002, 5.9192245E+002
 4.5800029E+002, 6.7047146E+000, 1.3699193E+001, 3.1771124E+001, 3.0803883E+001, 8.9148876E+000, 1.6580230E+001, 3.3389272E+001, 4.0306766E+001, 3.6266365E+001, 2.1128427E+001, 4.2937651E+001, 4.4602687E+001, 4.5774466E+001, 4.3104885E+001, 3.8072149E+001, 4.5680729E+001, 5.2774372E+001, 5.1952169E+001, 4.8320015E+001, 4.1853876E+001, 5.9268700E+001, 7.0081226E+001, 6.5045878E+001, 6.0321100E+001, 5.1152598E+001, 5.3894102E+002, 6.0852453E+002, 6.2624143E+002, 6.2194295E+002, 5.9500822E+002
 4.5850041E+002, 6.7786067E+000, 1.4036959E+001, 3.1252224E+001, 2.7819416E+001, 8.7809234E+000, 1.7189015E+001, 3.4128403E+001, 4.1659289E+001, 3.7336919E+001, 2.4587861E+001, 4.3596886E+001, 4.3180951E+001, 4.5114779E+001, 4.1752287E+001, 3.9104317E+001, 4.7801337E+001, 5.0798840E+001, 4.9608880E+001, 4.8479847E+001, 4.4035781E+001, 5.8465200E+001, 6.2297599E+001, 6.4590191E+001, 5.9672567E+001, 4.5935406E+001, 5.3983607E+002, 6.0563724E+002, 6.2133291E+002, 6.1493823E+002, 5.8470724E+002
 4.5900022E+002, 6.8428068E+000, 1.5333530E+001, 3.0603679E+001, 2.8633568E+001, 8.1712428E+000, 1.4153569E+001, 3.4639725E+001, 4.0145571E+001, 3.4627426E+001, 2.7405923E+001, 4.2687196E+001, 4.5581021E+001, 4.6119257E+001, 4.2781769E+001, 3.8320961E+001, 4.6727842E+001, 5.3627809E+001, 5.2320827E+001, 4.7833987E+001, 4.3845249E+001, 5.6557674E+001, 6.0434662E+001, 6.5348540E+001, 6.3515455E+001, 5.5101143E+001, 5.4075546E+002, 6.0385052E+002, 6.2282993E+002, 6.1797968E+002, 5.8636691E+002
 4.5950019E+002, 6.8160790E+000, 1.6175222E+001, 3.0628059E+001, 2.9004162E+001, 8.1967769E+000, 1.7223555E+001, 3.1843140E+001, 3.9549729E+001, 3.5036391E+001, 2.1325280E+001, 4.1961620E+001, 4.2994406E+001, 4.5768109E+001, 4.2005485E+001, 3.7830874E+001, 4.7244920E+001, 5.2489967E+001, 5.1421051E+001, 4.6799538E+001, 4.1943035E+001, 5.9594872E+001, 6.3464130E+001, 5.6682193E+001, 5.2774135E+001, 4.8457062E+001, 5.4335216E+002, 6.0226659E+002, 6.1844202E+002, 6.1354014E+002, 5.8464218E+002
 4.6000013E+002, 6.8729633E+000, 1.4944494E+001, 3.2449706E+001, 2.9238790E+001, 8.1405452E+000, 1.5806886E+001, 3.5659769E+001, 3.8947343E+001, 3.5850401E+001, 2.1652790E+001, 4.2439426E+001, 4.3153909E+001, 4.7236776E+001, 4.2000143E+001, 3.6659193E+001, 4.9792568E+001, 5.3640399E+001, 5.1785824E+001, 4.7952746E+001, 4.4238523E+001, 6.0066766E+001, 5.9091162E+001, 5.9866209E+001, 5.7127886E+001, 4.8167694E+001, 5.4697678E+002, 6.0219705E+002, 6.1633405E+002, 6.0975403E+002, 5.7875970E+002
 4.6050025E+002, 7.0077214E+000, 1.6691422E+001, 3.2082413E+001, 3.0299821E+001, 8.5043702E+000, 1.6637746E+001, 3.3812804E+001, 3.8578986E+001, 3.5377331E+001, 2.0754423E+001, 4.4139284E+001, 4.5412862E+001, 4.6261663E+001, 4.2087676E+001, 4.0023476E+001, 4.8171344E+001, 5.3172152E+001, 5.2770010E+001, 5.0006482E+001, 4.3685122E+001, 6.2097043E+001, 6.5835531E+001, 6.1292566E+001, 5.2330153E+001, 4.2310320E+001, 5.4915778E+002, 6.0134952E+002, 6.1258152E+002, 6.0440718E+002, 5.7548023E+002
 4.6100001E+002, 6.9722888E+000, 1.6831221E+001, 3.2637869E+001, 2.8995458E+001, 8.7103737E+000, 1.6110570E+001, 3.1977492E+001, 3.9952237E+001, 3.6337819E+001, 2.1437462E+001, 4.3503216E+001, 4.5144054E+001, 4.7194939E+001, 4.2289660E+001, 3.8334465E+001, 4.8793073E+001, 5.1164221E+001, 5.4256598E+001, 4.7583909E+001, 4.3484597E+001, 6.0037463E+001, 6.0988837E+001, 6.0231450E+001, 5.2179427E+001, 4.0076602E+001, 5.5169324E+002, 6.0140281E+002, 6.1414758E+002, 6.0389470E+002, 5.7162781E+002
