s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 4.3500432E+001, 1.1149019E+001, 3.1591151E+001, 5.5047063E+001, 3.3448968E+001, 1.1569326E+001, 9.7787425E+000, 1.7150797E+001, 3.8508359E+001, 2.0685959E+001, 7.6405822E+000, 4.5224811E+000, 8.4573221E+000, 2.6077364E+001, 1.1917410E+001, 5.0481334E+000, 3.8998702E+000, 6.6672938E+000, 1.4298593E+001, 6.9717125E+000, 3.6513036E+000, 7.9474431E+000, 3.0750052E+000, 1.6629134E+000, 1.0822897E+000, 1.0658186E+000, 6.3167513E+001, 4.2175185E+001, 3.3210350E+001, 2.9716508E+001, 2.7702581E+001
 4.4000638E+001, 1.1945139E+001, 3.2153166E+001, 5.7198521E+001, 3.2223107E+001, 1.2465336E+001, 9.6421578E+000, 1.8285444E+001, 3.8456264E+001, 1.8123925E+001, 1.1192862E+001, 5.6301845E+000, 8.8337828E+000, 2.2093220E+001, 1.1409127E+001, 7.1397691E+000, 3.5792810E+000, 6.7464989E+000, 1.4231588E+001, 6.7841642E+000, 4.0665474E+000, 8.6361432E+000, 5.7555461E+000, 2.0372641E+000, 1.0484361E+000, 7.8413445E-001, 6.5387858E+001, 4.3794165E+001, 3.3453373E+001, 2.9686807E+001, 2.7595795E+001
 4.4500734E+001, 1.2003700E+001, 3.5758759E+001, 6.0001689E+001, 3.4240258E+001, 1.2202366E+001, 7.9771231E+000, 2.2606373E+001, 4.1249808E+001, 2.1602988E+001, 8.3487006E+000, 6.9186715E+000, 1.6203746E+001, 2.6496061E+001, 1.3028402E+001, 6.7264884E+000, 4.9353719E+000, 9.6914782E+000, 1.5390065E+001, 6.5468958E+000, 3.6532553E+000, 6.2834868E+000, 2.6920555E+000, 1.7679230E+000, 1.1279772E+000, 8.5137353E-001, 6.7150474E+001, 4.5270579E+001, 3.4314051E+001, 2.9989351E+001, 2.7786396E+001
 4.5000668E+001, 1.1458713E+001, 3.2962007E+001, 5.4190933E+001, 3.1656100E+001, 1.1784353E+001, 9.0301463E+000, 2.3133944E+001, 4.4045927E+001, 2.2414028E+001, 9.7411255E+000, 1.0288005E+001, 1.6866560E+001, 2.5609070E+001, 1.4860850E+001, 8.4319463E+000, 6.0653281E+000, 7.8015773E+000, 1.2254959E+001, 7.2022830E+000, 5.2981149E+000, 5.3084578E+000, 2.3911005E+000, 1.5407417E+000, 1.1213616E+000, 7.3509618E-001, 6.6917130E+001, 4.4430763E+001, 3.4290996E+001, 3.0004123E+001, 2.7650929E+001
 4.5500535E+001, 1.1463754E+001, 3.5561375E+001, 5.8027176E+001, 3.6111102E+001, 1.1497573E+001, 8.0656496E+000, 2.0466537E+001, 3.8107394E+001, 2.1814337E+001, 8.3814068E+000, 5.4235761E+000, 1.1526557E+001, 2.0497413E+001, 1.6154212E+001, 6.7611865E+000, 3.4865868E+000, 7.0545947E+000, 1.0483269E+001, 5.8992754E+000, 6.7610099E+000, 3.4868451E+000, 1.6227969E+000, 1.1863855E+000, 1.1237950E+000, 1.1364880E+000, 6.5101914E+001, 4.3971387E+001, 3.4501044E+001, 3.0459249E+001, 2.8341129E+001
 4.6000475E+001, 1.2394141E+001, 3.3829088E+001, 5.9553021E+001, 3.2620965E+001, 1.2758494E+001, 7.9140891E+000, 2.0450031E+001, 4.4417275E+001, 2.1396303E+001, 9.0729497E+000, 6.4485314E+000, 1.2298929E+001, 3.0567854E+001, 1.4270789E+001, 8.0829293E+000, 5.4847875E+000, 1.2059252E+001, 2.1854383E+001, 1.2030277E+001, 5.8799454E+000, 9.9446504E+000, 3.2570347E+000, 1.8097680E+000, 1.4695121E+000, 1.2734556E+000, 6.9707612E+001, 4.4755127E+001, 3.4639139E+001, 3.0698435E+001, 2.8554214E+001
 4.6500145E+001, 1.3051700E+001, 3.6980295E+001, 5.9009294E+001, 3.7193445E+001, 1.3527297E+001, 1.1215560E+001, 2.0445341E+001, 4.2993390E+001, 2.5161923E+001, 1.2423127E+001, 6.1493346E+000, 1.3742125E+001, 2.7744266E+001, 1.2596665E+001, 7.8049923E+000, 4.9634663E+000, 8.7168680E+000, 1.6095173E+001, 7.9355349E+000, 4.4115986E+000, 8.3115598E+000, 3.4538728E+000, 1.7927110E+000, 1.2106084E+000, 9.5966679E-001, 7.1318257E+001, 4.5773747E+001, 3.5092960E+001, 3.0934375E+001, 2.8796589E+001
 4.7000372E+001, 1.3086754E+001, 3.7888448E+001, 5.6181491E+001, 3.5108711E+001, 1.2575378E+001, 9.4663513E+000, 2.3590300E+001, 4.0337340E+001, 2.2535008E+001, 1.2062447E+001, 7.0981923E+000, 1.1078562E+001, 2.3432283E+001, 8.0237053E+000, 7.4789555E+000, 3.1069249E+000, 5.5272905E+000, 9.6871601E+000, 4.2897144E+000, 3.0100485E+000, 5.6036351E+000, 5.1284976E+000, 2.9563408E+000, 2.1382284E+000, 1.5685172E+000, 7.4064492E+001, 4.8582572E+001, 3.6656115E+001, 3.2097113E+001, 2.9491713E+001
 4.7500384E+001, 1.2498675E+001, 3.6072339E+001, 5.7386297E+001, 3.3972943E+001, 1.2313785E+001, 1.0631799E+001, 1.8396664E+001, 4.1361044E+001, 2.1793257E+001, 1.0412125E+001, 7.0466473E+000, 1.3746366E+001, 2.8420741E+001, 1.1970006E+001, 6.2032419E+000, 7.0616505E+000, 1.2483415E+001, 1.6190221E+001, 5.8955453E+000, 3.5940534E+000, 1.1611991E+001, 8.8825389E+000, 5.4098841E+000, 2.9255562E+000, 1.6478275E+000, 7.8944000E+001, 5.3110192E+001, 3.9190887E+001, 3.2964136E+001, 2.9703295E+001
 4.8000606E+001, 1.1725866E+001, 3.6314349E+001, 5.2050261E+001, 3.4885144E+001, 1.1831185E+001, 9.6296667E+000, 2.0820557E+001, 3.5393926E+001, 1.9826893E+001, 9.3254875E+000, 6.3783723E+000, 9.8130151E+000, 2.3997227E+001, 1.0676185E+001, 5.8181040E+000, 4.0412019E+000, 7.1635911E+000, 1.7685454E+001, 1.1071798E+001, 5.4243157E+000, 1.1832463E+001, 7.7385956E+000, 5.4132826E+000, 2.9996563E+000, 1.9844704E+000, 8.1974333E+001, 5.5014238E+001, 4.1431482E+001, 3.4181431E+001, 3.0482638E+001
 4.8500499E+001, 1.2903592E+001, 3.9205090E+001, 5.2836056E+001, 3.4548879E+001, 1.2419383E+001, 1.0095706E+001, 1.9128140E+001, 3.6942628E+001, 2.3141547E+001, 1.2873840E+001, 7.2176685E+000, 1.6834936E+001, 2.3817392E+001, 1.8116929E+001, 1.2092251E+001, 6.9452973E+000, 1.2707863E+001, 1.6419559E+001, 8.8888856E+000, 6.1308669E+000, 1.1195586E+001, 8.1291446E+000, 5.7353599E+000, 3.3636545E+000, 1.9009864E+000, 8.4312271E+001, 5.7241815E+001, 4.3053076E+001, 3.5119887E+001, 3.0959402E+001
 4.9000639E+001, 1.3315579E+001, 3.8207368E+001, 5.8183018E+001, 3.5281196E+001, 1.2907362E+001, 9.9168100E+000, 2.1754444E+001, 4.1000579E+001, 2.2566213E+001, 1.1900144E+001, 6.5234770E+000, 1.1788049E+001, 2.9892992E+001, 1.1017144E+001, 6.2156994E+000, 4.6204958E+000, 8.2424565E+000, 1.9979775E+001, 8.5782256E+000, 5.7943451E+000, 1.0195344E+001, 4.4312458E+000, 2.4866780E+000, 1.7420787E+000, 1.4388884E+000, 8.5978258E+001, 5.7161502E+001, 4.3434567E+001, 3.5855347E+001, 3.1824241E+001
 4.9500672E+001, 1.2772328E+001, 3.8031779E+001, 5.8575053E+001, 3.6301267E+001, 1.2380799E+001, 1.0350159E+001, 2.2669280E+001, 4.2272623E+001, 2.0163680E+001, 9.2138805E+000, 7.0420753E+000, 1.3626166E+001, 3.1671724E+001, 1.3096126E+001, 7.5394299E+000, 5.3963798E+000, 1.4034603E+001, 2.0051846E+001, 7.1863438E+000, 4.4351795E+000, 1.1444144E+001, 6.5508684E+000, 3.6860218E+000, 2.0851857E+000, 1.1072905E+000, 8.9445192E+001, 5.8376130E+001, 4.3276377E+001, 3.5397964E+001, 3.1180288E+001
 5.0000364E+001, 1.2305674E+001, 3.8780675E+001, 5.4814209E+001, 3.4422677E+001, 1.1913264E+001, 1.1458113E+001, 2.4129094E+001, 4.3405811E+001, 2.2984628E+001, 9.7062238E+000, 8.6277571E+000, 1.1678863E+001, 3.3140737E+001, 1.6582394E+001, 6.4886495E+000, 5.0696794E+000, 9.7854243E+000, 2.4978064E+001, 1.1044866E+001, 6.5980567E+000, 1.7593024E+001, 1.0622368E+001, 5.7791920E+000, 3.2598043E+000, 1.6939241E+000, 9.7431985E+001, 6.2342660E+001, 4.5290571E+001, 3.6526097E+001, 3.1709184E+001
 5.0500418E+001, 1.2750890E+001, 3.7405952E+001, 5.6217713E+001, 3.2961598E+001, 1.1905846E+001, 9.7540753E+000, 2.5741156E+001, 4.6074399E+001, 1.9365996E+001, 1.0177223E+001, 7.5404385E+000, 1.7198960E+001, 3.2976315E+001, 1.3632125E+001, 6.8652374E+000, 5.2411014E+000, 1.2259678E+001, 1.7449540E+001, 1.0158218E+001, 4.8896519E+000, 9.4048642E+000, 4.4854947E+000, 2.7430746E+000, 2.0316071E+000, 1.7550313E+000, 9.7004828E+001, 6.3305844E+001, 4.6396233E+001, 3.7763330E+001, 3.2880904E+001
 5.1000626E+001, 1.3211877E+001, 3.8547434E+001, 6.1006397E+001, 3.3776435E+001, 1.2911614E+001, 1.0501689E+001, 2.7132093E+001, 4.6128169E+001, 2.4870435E+001, 1.1083414E+001, 1.0041184E+001, 1.8776026E+001, 3.4496351E+001, 1.3929209E+001, 7.7075535E+000, 5.8116821E+000, 1.0170739E+001, 2.0331867E+001, 1.2870665E+001, 7.4177914E+000, 1.1882090E+001, 6.5471456E+000, 2.8309179E+000, 1.3424213E+000, 1.5613519E+000, 9.8501544E+001, 6.2941702E+001, 4.5285627E+001, 3.6807121E+001, 3.2916917E+001
 5.1500281E+001, 1.3544876E+001, 3.8719412E+001, 5.9596061E+001, 3.5442132E+001, 1.3109560E+001, 1.0021661E+001, 2.6884309E+001, 4.1521001E+001, 3.0650813E+001, 1.2884923E+001, 6.9460366E+000, 1.5308217E+001, 3.2874810E+001, 1.9006242E+001, 1.0067373E+001, 6.3460186E+000, 9.6989442E+000, 1.8343508E+001, 1.1945257E+001, 5.6844986E+000, 1.0550530E+001, 7.0871838E+000, 3.4214439E+000, 2.6194081E+000, 1.7322648E+000, 1.0028025E+002, 6.4577761E+001, 4.6466853E+001, 3.7914421E+001, 3.3154628E+001
 5.2000023E+001, 1.2293427E+001, 4.0336904E+001, 5.7667123E+001, 3.7997201E+001, 1.2541392E+001, 1.1683702E+001, 2.6508609E+001, 4.8007026E+001, 2.3554587E+001, 8.8147668E+000, 1.2292749E+001, 1.8973286E+001, 3.3871735E+001, 2.0408591E+001, 6.8249209E+000, 7.7117087E+000, 1.1789696E+001, 2.0088252E+001, 1.2455039E+001, 6.1131204E+000, 1.1497067E+001, 8.6462787E+000, 5.5895864E+000, 2.4756319E+000, 1.4033536E+000, 1.0337784E+002, 6.8070434E+001, 4.7638810E+001, 3.7758347E+001, 3.3096626E+001
 5.2500091E+001, 1.2226331E+001, 4.0940648E+001, 6.2678971E+001, 3.8029895E+001, 1.2794405E+001, 8.5882034E+000, 2.3093117E+001, 5.1155073E+001, 2.5901211E+001, 9.1753598E+000, 1.0306932E+001, 1.8398117E+001, 3.9754600E+001, 2.0062618E+001, 9.4287421E+000, 7.0156604E+000, 1.2040822E+001, 2.3465981E+001, 1.0285059E+001, 6.1700223E+000, 9.9089695E+000, 3.6786947E+000, 2.4599155E+000, 2.4307856E+000, 1.9331037E+000, 1.0535918E+002, 6.8636128E+001, 4.9031641E+001, 3.9177547E+001, 3.3843682E+001
 5.3000063E+001, 1.2955570E+001, 4.0377718E+001, 6.3175572E+001, 4.0868971E+001, 1.2884941E+001, 9.5855519E+000, 2.7061036E+001, 5.3902955E+001, 2.6946848E+001, 9.9177841E+000, 7.3639614E+000, 1.7774741E+001, 4.0074003E+001, 1.9929923E+001, 8.9812521E+000, 4.8276202E+000, 9.9625087E+000, 2.9931337E+001, 1.5821573E+001, 9.6649205E+000, 1.5369911E+001, 7.0140964E+000, 3.4071134E+000, 2.5762505E+000, 2.0409234E+000, 1.1272288E+002, 6.9786145E+001, 4.8784995E+001, 3.9356893E+001, 3.4285013E+001
 5.3500110E+001, 1.3380653E+001, 4.2432686E+001, 6.3305628E+001, 3.7030888E+001, 1.2996132E+001, 9.5532131E+000, 2.4261835E+001, 4.7664406E+001, 2.6155552E+001, 9.7171374E+000, 8.0659804E+000, 1.5570890E+001, 3.9437894E+001, 1.5555371E+001, 8.3403226E+000, 8.7892492E+000, 1.6033347E+001, 2.7932860E+001, 1.7042613E+001, 7.2261189E+000, 1.5201739E+001, 8.6679161E+000, 4.3821741E+000, 2.7339108E+000, 2.0070194E+000, 1.1757864E+002, 7.3420726E+001, 5.0447948E+001, 4.0400067E+001, 3.5061314E+001
 5.4000222E+001, 1.4711200E+001, 4.1898960E+001, 6.1879280E+001, 3.9042539E+001, 1.4326974E+001, 1.3479569E+001, 3.2220245E+001, 4.9581537E+001, 3.1363714E+001, 1.1007845E+001, 1.3526012E+001, 1.8415366E+001, 3.5765946E+001, 1.6070817E+001, 9.7823154E+000, 7.0652383E+000, 1.3083007E+001, 2.5923009E+001, 1.5426179E+001, 5.9582227E+000, 1.6297432E+001, 7.3485460E+000, 3.3509541E+000, 2.0376971E+000, 1.3952129E+000, 1.2178761E+002, 7.4349873E+001, 5.0268199E+001, 4.0003518E+001, 3.4669048E+001
 5.4500139E+001, 1.5089969E+001, 3.9421345E+001, 5.6344364E+001, 3.6574188E+001, 1.4596407E+001, 1.3987300E+001, 3.2345355E+001, 4.1823520E+001, 2.8606867E+001, 1.3921177E+001, 1.0178169E+001, 2.2218438E+001, 3.3122511E+001, 1.5103582E+001, 1.1243982E+001, 7.1701905E+000, 1.3977709E+001, 2.3057814E+001, 1.0167739E+001, 6.4874548E+000, 1.6478409E+001, 1.0159081E+001, 5.5586310E+000, 2.9181291E+000, 1.8680537E+000, 1.2782426E+002, 7.7957967E+001, 5.1844190E+001, 4.0279139E+001, 3.4747993E+001
 5.5000354E+001, 1.2728493E+001, 4.0238263E+001, 5.0410469E+001, 3.6936552E+001, 1.2485554E+001, 1.0299998E+001, 3.0196195E+001, 4.1479406E+001, 2.5197817E+001, 1.1788237E+001, 8.5222463E+000, 2.2929376E+001, 3.6440246E+001, 1.5253714E+001, 8.7242172E+000, 7.9964999E+000, 1.8157195E+001, 2.5537342E+001, 1.0644318E+001, 6.2114173E+000, 1.4957194E+001, 1.1145281E+001, 9.3511735E+000, 4.2785002E+000, 2.2694128E+000, 1.2805263E+002, 8.0887051E+001, 5.6042522E+001, 4.1445980E+001, 3.5159700E+001
 5.5500368E+001, 1.3582259E+001, 3.9297719E+001, 5.5631694E+001, 3.5901691E+001, 1.3291222E+001, 1.3042525E+001, 2.9612275E+001, 4.6135849E+001, 2.9123285E+001, 1.1984077E+001, 8.2135675E+000, 1.9333290E+001, 3.5038384E+001, 1.8664331E+001, 1.0284118E+001, 8.4834557E+000, 1.3765725E+001, 2.6762964E+001, 1.0705495E+001, 7.1564972E+000, 2.0134828E+001, 1.2791315E+001, 6.9917881E+000, 4.7157389E+000, 3.5364960E+000, 1.3322060E+002, 8.4195935E+001, 5.7702823E+001, 4.3114117E+001, 3.6394051E+001
 5.6000496E+001, 1.3343170E+001, 3.6153042E+001, 5.1405248E+001, 3.6542000E+001, 1.3772504E+001, 1.2728965E+001, 3.0990224E+001, 4.6669721E+001, 2.5674534E+001, 1.2746910E+001, 1.1697510E+001, 2.1532230E+001, 3.7507853E+001, 1.6347051E+001, 1.1364710E+001, 6.8865203E+000, 1.6663716E+001, 3.1381298E+001, 1.1242409E+001, 7.4629403E+000, 1.8783165E+001, 1.1264075E+001, 6.2682634E+000, 3.8963949E+000, 2.1566948E+000, 1.3543087E+002, 8.5967501E+001, 5.8578314E+001, 4.4566828E+001, 3.7654547E+001
 5.6500197E+001, 1.4831154E+001, 4.1502447E+001, 5.7404449E+001, 3.8324050E+001, 1.4432472E+001, 1.4433390E+001, 2.6063491E+001, 4.9641897E+001, 2.9233248E+001, 1.3374810E+001, 1.1604939E+001, 2.2123477E+001, 3.9937903E+001, 2.1923427E+001, 1.1333989E+001, 9.9050181E+000, 1.9976272E+001, 2.6209300E+001, 1.7949480E+001, 1.2597873E+001, 1.8791395E+001, 1.1586509E+001, 5.8320131E+000, 2.0854364E+000, 1.7964719E+000, 1.3816059E+002, 8.7783663E+001, 5.8980412E+001, 4.4985327E+001, 3.8323733E+001
 5.7000210E+001, 1.4472291E+001, 3.8214923E+001, 5.7401128E+001, 4.0427494E+001, 1.4572413E+001, 1.4328224E+001, 3.3486759E+001, 4.8755986E+001, 2.6836265E+001, 1.3465707E+001, 9.5206292E+000, 1.7988276E+001, 4.1842327E+001, 1.9053171E+001, 8.9052959E+000, 8.3525878E+000, 1.7837229E+001, 3.2106799E+001, 1.1524420E+001, 5.8282699E+000, 2.0155292E+001, 1.2290296E+001, 7.9024205E+000, 5.6872439E+000, 3.4794416E+000, 1.4485470E+002, 9.3268790E+001, 6.2881257E+001, 4.7842449E+001, 3.9455892E+001
 5.7500529E+001, 1.4485975E+001, 3.7867107E+001, 5.7148533E+001, 3.6175731E+001, 1.4401466E+001, 1.2708618E+001, 3.1949046E+001, 5.2543123E+001, 2.7674162E+001, 1.3379943E+001, 1.2173368E+001, 1.8670757E+001, 3.8921852E+001, 2.0725000E+001, 1.2113298E+001, 5.9195772E+000, 1.3702361E+001, 2.6194100E+001, 1.2973047E+001, 7.5569893E+000, 1.3347272E+001, 6.7004828E+000, 3.9750013E+000, 4.1284600E+000, 2.7167751E+000, 1.4563039E+002, 9.4285736E+001, 6.4891887E+001, 4.9308794E+001, 4.0124652E+001
 5.8000522E+001, 1.3933148E+001, 3.7866322E+001, 5.1967028E+001, 3.5596466E+001, 1.4184165E+001, 1.3010188E+001, 2.8347511E+001, 4.6451920E+001, 3.2509774E+001, 1.2987239E+001, 1.1471939E+001, 1.7462112E+001, 3.6594193E+001, 1.7181881E+001, 1.0944806E+001, 6.2410207E+000, 1.0124132E+001, 2.1029990E+001, 1.1419139E+001, 5.5312107E+000, 1.3942478E+001, 1.2869418E+001, 1.2036186E+001, 9.2080315E+000, 5.8409117E+000, 1.5192599E+002, 1.0219345E+002, 7.1533833E+001, 5.4086832E+001, 4.2761617E+001
 5.8500407E+001, 1.5836819E+001, 3.7930252E+001, 5.4120779E+001, 3.6803468E+001, 1.5442127E+001, 1.6598980E+001, 2.9229909E+001, 4.3586143E+001, 2.7982357E+001, 1.5458580E+001, 9.4615899E+000, 1.7074410E+001, 3.1805422E+001, 1.6968348E+001, 1.2506509E+001, 7.1254520E+000, 1.2876320E+001, 2.6225932E+001, 1.1986684E+001, 9.0316623E+000, 1.8162037E+001, 1.4381952E+001, 9.9257440E+000, 5.4171408E+000, 3.2358030E+000, 1.5373956E+002, 1.0415493E+002, 7.1799381E+001, 5.3079521E+001, 4.2336767E+001
 5.9000325E+001, 1.6068418E+001, 4.2405870E+001, 5.1520990E+001, 3.8390210E+001, 1.5149450E+001, 1.6606625E+001, 3.6565160E+001, 4.0499682E+001, 3.1752750E+001, 1.3039751E+001, 1.2438232E+001, 2.1554897E+001, 2.9995102E+001, 2.8933332E+001, 1.5631101E+001, 7.0146743E+000, 1.2555947E+001, 2.4101658E+001, 2.1121117E+001, 1.1626433E+001, 1.8709574E+001, 1.4320996E+001, 8.3756891E+000, 5.0679740E+000, 3.3785847E+000, 1.5474550E+002, 1.0602086E+002, 7.2439970E+001, 5.3425884E+001, 4.2762895E+001
 5.9500425E+001, 1.4968468E+001, 4.1830051E+001, 5.5105474E+001, 3.9362464E+001, 1.4599203E+001, 1.2535210E+001, 3.3420613E+001, 4.7977891E+001, 3.3095816E+001, 1.4383722E+001, 9.1712495E+000, 2.1271556E+001, 3.6224530E+001, 2.0692962E+001, 1.3892619E+001, 7.4965589E+000, 1.5672476E+001, 2.7395415E+001, 1.6734483E+001, 9.4692874E+000, 1.9368735E+001, 1.4322580E+001, 1.0277688E+001, 5.6605272E+000, 3.3816668E+000, 1.5841527E+002, 1.0968794E+002, 7.4936571E+001, 5.4279412E+001, 4.3196192E+001
 6.0000290E+001, 1.5557599E+001, 3.9563489E+001, 5.9029864E+001, 3.8500774E+001, 1.5051454E+001, 1.1933026E+001, 3.1673153E+001, 4.7428623E+001, 3.3844467E+001, 1.1620040E+001, 1.4760023E+001, 2.7732028E+001, 4.5787981E+001, 2.5532476E+001, 1.3410050E+001, 9.8732399E+000, 1.8235172E+001, 3.4709480E+001, 1.6224487E+001, 1.0495141E+001, 2.1481342E+001, 1.3793989E+001, 7.6944566E+000, 5.2945198E+000, 3.8120046E+000, 1.6255081E+002, 1.1271752E+002, 7.6772260E+001, 5.5760535E+001, 4.4439883E+001
 6.0500363E+001, 1.5223660E+001, 4.1278128E+001, 5.3987210E+001, 3.7913927E+001, 1.4857907E+001, 1.6311791E+001, 3.7426312E+001, 4.9224197E+001, 3.8393388E+001, 1.3745088E+001, 1.4071674E+001, 2.4560960E+001, 3.8916386E+001, 2.4683889E+001, 1.1004878E+001, 9.7051390E+000, 1.7098998E+001, 3.5204489E+001, 2.0768716E+001, 1.0121647E+001, 2.5499774E+001, 1.6140971E+001, 9.5655988E+000, 4.8735998E+000, 2.1875304E+000, 1.6577868E+002, 1.1399533E+002, 7.6602479E+001, 5.5895384E+001, 4.4691911E+001
 6.1000051E+001, 1.4794981E+001, 4.0368192E+001, 5.6857021E+001, 3.7556104E+001, 1.4643972E+001, 1.5299968E+001, 3.6627569E+001, 4.9009327E+001, 3.5103056E+001, 1.1217674E+001, 1.3355657E+001, 2.3289011E+001, 3.9097853E+001, 2.6463434E+001, 1.6201947E+001, 8.0665767E+000, 1.5608162E+001, 2.7702863E+001, 1.5560257E+001, 1.1343498E+001, 1.3937842E+001, 6.2921401E+000, 3.0022070E+000, 3.4004443E+000, 3.3742574E+000, 1.6936287E+002, 1.1654570E+002, 7.9321538E+001, 5.8581216E+001, 4.6541792E+001
 6.1500520E+001, 1.5676023E+001, 4.0961959E+001, 5.7366712E+001, 3.7697855E+001, 1.5100140E+001, 1.4900886E+001, 3.4990197E+001, 4.7812327E+001, 3.2339251E+001, 1.3082639E+001, 1.5891859E+001, 2.3783011E+001, 3.9402084E+001, 2.2401178E+001, 1.3871708E+001, 8.4430737E+000, 1.4582025E+001, 2.9946349E+001, 1.2982081E+001, 7.6094661E+000, 1.7783315E+001, 1.2634102E+001, 1.0728590E+001, 9.1540092E+000, 7.4492391E+000, 1.7307976E+002, 1.2082785E+002, 8.3001877E+001, 6.2151607E+001, 4.9539355E+001
 6.2000144E+001, 1.7316072E+001, 4.3010035E+001, 6.4470797E+001, 3.9752196E+001, 1.7733823E+001, 1.5918363E+001, 3.7581494E+001, 5.1675459E+001, 3.7043356E+001, 1.5846734E+001, 1.1855357E+001, 2.2067774E+001, 3.8020553E+001, 1.9420544E+001, 1.1761496E+001, 1.1633288E+001, 1.9526953E+001, 3.1617126E+001, 1.3946044E+001, 8.4271699E+000, 2.3246385E+001, 1.7031649E+001, 1.1318382E+001, 7.9843462E+000, 4.0656410E+000, 1.7717392E+002, 1.2371790E+002, 8.5566175E+001, 6.3689597E+001, 4.9447242E+001
 6.2500321E+001, 1.9777471E+001, 4.2038613E+001, 5.6072242E+001, 4.0016328E+001, 1.8504662E+001, 2.1746200E+001, 3.1381349E+001, 4.2733404E+001, 3.2745549E+001, 1.6453783E+001, 1.1722109E+001, 2.3229559E+001, 3.4604960E+001, 2.0713770E+001, 1.2349895E+001, 7.8359271E+000, 1.5190992E+001, 2.8298661E+001, 1.2162191E+001, 7.8797998E+000, 2.2141571E+001, 1.6027076E+001, 1.1607513E+001, 7.4925649E+000, 5.2093040E+000, 1.8353917E+002, 1.2887770E+002, 8.8847491E+001, 6.5302390E+001, 5.0689459E+001
 6.3000412E+001, 1.9410075E+001, 3.9679966E+001, 4.3448601E+001, 3.8319683E+001, 1.8489105E+001, 1.9635799E+001, 3.9740398E+001, 4.7411225E+001, 3.7346019E+001, 1.8107072E+001, 1.9283031E+001, 2.3205654E+001, 3.6704155E+001, 2.7257872E+001, 1.4295339E+001, 1.1763344E+001, 1.7802195E+001, 2.8714719E+001, 1.9864866E+001, 1.2824473E+001, 2.2449193E+001, 1.7783806E+001, 1.3188632E+001, 8.6028845E+000, 5.0732604E+000, 1.8367157E+002, 1.2980008E+002, 8.9957585E+001, 6.5475808E+001, 5.0428635E+001
 6.3500276E+001, 1.7670173E+001, 4.3083433E+001, 5.6203036E+001, 4.0374231E+001, 1.6644658E+001, 2.2370025E+001, 4.4076942E+001, 5.0211758E+001, 3.3588478E+001, 2.0188238E+001, 1.9097941E+001, 3.3172560E+001, 4.9159329E+001, 2.8475196E+001, 2.0721577E+001, 1.1769976E+001, 2.1416912E+001, 3.8512020E+001, 2.2468746E+001, 1.4624470E+001, 2.3219120E+001, 1.3307830E+001, 6.4132468E+000, 3.5984974E+000, 2.3030940E+000, 1.8385935E+002, 1.2883320E+002, 8.9271990E+001, 6.5573993E+001, 5.0948386E+001
 6.4000189E+001, 1.9509003E+001, 4.5721586E+001, 6.1409572E+001, 4.1877846E+001, 1.7166165E+001, 1.4768128E+001, 3.4683804E+001, 5.0366583E+001, 3.4026164E+001, 1.3486285E+001, 1.5293484E+001, 2.4135363E+001, 4.0317478E+001, 2.2573171E+001, 1.2968600E+001, 1.2301481E+001, 1.7087563E+001, 3.4079121E+001, 1.6862367E+001, 9.4266084E+000, 2.2016352E+001, 1.3904888E+001, 8.3937330E+000, 4.3724103E+000, 3.6296052E+000, 1.8596996E+002, 1.3079961E+002, 9.0570114E+001, 6.6867467E+001, 5.2362212E+001
 6.4500050E+001, 1.8767371E+001, 4.4011131E+001, 6.1296621E+001, 3.9855207E+001, 1.7547242E+001, 1.6054999E+001, 3.1899476E+001, 5.5485561E+001, 2.8710881E+001, 1.5927291E+001, 1.5362736E+001, 2.6680745E+001, 4.5092026E+001, 2.1243149E+001, 1.4214673E+001, 1.3051010E+001, 2.4647343E+001, 3.4006884E+001, 1.4085730E+001, 1.0848695E+001, 2.2198957E+001, 1.7529692E+001, 1.0230816E+001, 8.1980893E+000, 5.2869233E+000, 1.9246711E+002, 1.3953364E+002, 9.5587185E+001, 6.9719115E+001, 5.3529371E+001
 6.5000172E+001, 1.7562857E+001, 4.3450397E+001, 6.0812366E+001, 4.3084098E+001, 1.7819355E+001, 1.9444521E+001, 3.7232329E+001, 4.9274602E+001, 3.5735426E+001, 1.5135950E+001, 1.6189872E+001, 3.3137702E+001, 4.5650176E+001, 2.5033724E+001, 1.4441092E+001, 1.0114387E+001, 1.6936712E+001, 3.3575951E+001, 1.2906767E+001, 9.0792337E+000, 2.2729570E+001, 1.3624872E+001, 1.0537937E+001, 8.8921884E+000, 3.7766998E+000, 1.9867580E+002, 1.4374787E+002, 9.9338138E+001, 7.3164387E+001, 5.3319500E+001
