s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
Time,"HF_y-25_z20","HF_y-15_z20","HF_y0_z20","HF_y15_z20","HF_y25_z20","HF_y-25_z50","HF_y-15_z50","HF_y0_z50","HF_y15_z50","HF_y25_z50","HF_y-25_z75","HF_y-15_z75","HF_y0_z75","HF_y15_z75","HF_y25_z75","HF_y-25_z100","HF_y-15_z100","HF_y0_z100","HF_y15_z100","HF_y25_z100","Flux-1","Flux-2","Flux-3","Flux-4","Flux-5","Temp-1","Temp-2","Temp-3","Temp-4","Temp-5"
 6.0501441E+001, 1.2765691E+001, 2.2033254E+001, 5.3167029E+001, 2.0892343E+001, 1.2278305E+001, 7.1141790E+000, 1.1749170E+001, 2.6078222E+001, 1.2986187E+001, 6.9716406E+000, 4.4364819E+000, 5.8684812E+000, 1.0882474E+001, 4.8205976E+000, 3.1393357E+000, 2.1693451E+000, 3.1136711E+000, 3.5095536E+000, 2.0450143E+000, 1.4684897E+000, 2.0093987E+000, 1.4792018E+000, 1.0471650E+000, 8.4302562E-001, 6.7721436E-001, 5.1850388E+001, 4.0990151E+001, 3.5285196E+001, 3.1725210E+001, 2.9738288E+001
 6.1000935E+001, 1.2503096E+001, 2.2093920E+001, 5.3168667E+001, 2.0718552E+001, 1.1817816E+001, 6.7539056E+000, 1.1694018E+001, 2.6170607E+001, 8.5749468E+000, 5.5998955E+000, 4.1208304E+000, 5.6166709E+000, 9.4762867E+000, 6.2726964E+000, 3.1304791E+000, 1.9649975E+000, 2.4327650E+000, 3.4452892E+000, 3.0331009E+000, 1.5259535E+000, 1.7966032E+000, 1.2045808E+000, 7.5412138E-001, 4.7366227E-001, 4.5663918E-001, 5.1902503E+001, 4.0841729E+001, 3.4943283E+001, 3.1442184E+001, 2.9689320E+001
 6.1500669E+001, 1.2420005E+001, 2.1453059E+001, 5.1194212E+001, 2.1118944E+001, 1.2103470E+001, 6.0672221E+000, 9.6302916E+000, 2.4078114E+001, 8.7550062E+000, 5.5131741E+000, 3.6487103E+000, 5.9967133E+000, 1.0893992E+001, 5.0424941E+000, 3.0516260E+000, 2.0397405E+000, 3.3774141E+000, 4.5000937E+000, 2.4694701E+000, 2.0156684E+000, 1.9225535E+000, 1.2826006E+000, 1.0334365E+000, 9.2170651E-001, 6.6542246E-001, 5.2142672E+001, 4.1154821E+001, 3.5380280E+001, 3.1844475E+001, 2.9696630E+001
 6.2000226E+001, 1.2686075E+001, 2.3485628E+001, 5.3058617E+001, 2.1241280E+001, 1.2021527E+001, 8.0015024E+000, 1.0810906E+001, 2.5253922E+001, 8.7789093E+000, 5.5576713E+000, 3.5176019E+000, 5.5760369E+000, 1.0543938E+001, 4.3269055E+000, 2.8157874E+000, 2.0330713E+000, 2.6952508E+000, 4.9970065E+000, 2.6181221E+000, 1.7314562E+000, 2.2615728E+000, 1.0763634E+000, 7.6986330E-001, 5.4928580E-001, 4.1157321E-001, 5.2924852E+001, 4.0857894E+001, 3.5218368E+001, 3.1732956E+001, 2.9736971E+001
 6.2500674E+001, 1.3133405E+001, 2.4737692E+001, 5.2629121E+001, 2.0210718E+001, 1.1964315E+001, 6.3757487E+000, 1.0358895E+001, 2.4438508E+001, 8.8103920E+000, 5.4194162E+000, 3.7951532E+000, 5.7339151E+000, 1.1270509E+001, 4.2496276E+000, 2.9863586E+000, 2.0538756E+000, 3.1435229E+000, 5.3294369E+000, 2.5251270E+000, 1.5067264E+000, 2.7799446E+000, 1.6113678E+000, 1.1166223E+000, 7.8934511E-001, 7.1846139E-001, 5.4405613E+001, 4.1644503E+001, 3.5724882E+001, 3.1986504E+001, 2.9939153E+001
 6.3001485E+001, 1.3057377E+001, 2.3904515E+001, 5.0676066E+001, 2.0316146E+001, 1.1793838E+001, 7.0772780E+000, 1.2354031E+001, 2.4347057E+001, 8.4805975E+000, 5.5094367E+000, 4.2394231E+000, 7.3716889E+000, 1.2964717E+001, 4.1984239E+000, 2.8742556E+000, 2.1184269E+000, 3.3943319E+000, 6.5152802E+000, 2.2420767E+000, 1.3922219E+000, 2.5744864E+000, 1.6651034E+000, 1.1072711E+000, 6.0959141E-001, 4.9277365E-001, 5.4784860E+001, 4.2329417E+001, 3.6233745E+001, 3.1947125E+001, 2.9910974E+001
 6.3500747E+001, 1.3412347E+001, 2.4976142E+001, 5.4827365E+001, 2.3886086E+001, 1.2516829E+001, 6.6313481E+000, 1.0152791E+001, 2.8069847E+001, 9.9100661E+000, 6.0997339E+000, 3.7296707E+000, 5.1416417E+000, 1.2159306E+001, 5.6271897E+000, 3.4842886E+000, 1.9303213E+000, 2.4527716E+000, 4.2822017E+000, 3.7314279E+000, 1.8884966E+000, 2.2644368E+000, 1.4665380E+000, 1.1261957E+000, 9.1098845E-001, 6.7160157E-001, 5.4767364E+001, 4.2603958E+001, 3.6588002E+001, 3.2466290E+001, 3.0225487E+001
 6.4000063E+001, 1.2979033E+001, 2.2131034E+001, 4.9743502E+001, 2.1414306E+001, 1.2280660E+001, 6.4781776E+000, 1.0097077E+001, 2.3215945E+001, 1.3464171E+001, 7.4908449E+000, 3.7037668E+000, 5.5785994E+000, 9.8845547E+000, 5.7127872E+000, 4.3960662E+000, 2.0470570E+000, 2.7473031E+000, 4.4280975E+000, 3.3317706E+000, 2.7621764E+000, 2.2122797E+000, 1.0673869E+000, 8.1361560E-001, 7.8095484E-001, 7.9969153E-001, 5.4860099E+001, 4.2205138E+001, 3.6420263E+001, 3.2727969E+001, 3.0749644E+001
 6.4500291E+001, 1.3165163E+001, 2.2473361E+001, 5.5180674E+001, 2.2262551E+001, 1.2685151E+001, 6.6994418E+000, 9.6663408E+000, 2.8794919E+001, 1.1803875E+001, 6.3335868E+000, 3.4336769E+000, 5.0789435E+000, 1.1648589E+001, 7.7294098E+000, 4.1327723E+000, 1.8214766E+000, 2.6887580E+000, 3.7193943E+000, 3.5464117E+000, 2.3551734E+000, 1.6632258E+000, 1.1842277E+000, 9.3260720E-001, 7.0988779E-001, 6.4285459E-001, 5.4538328E+001, 4.2413465E+001, 3.6405683E+001, 3.2472973E+001, 3.0472661E+001
 6.5000432E+001, 1.3326169E+001, 2.3607210E+001, 5.5287911E+001, 2.3266246E+001, 1.2847425E+001, 6.4462886E+000, 1.0281160E+001, 1.8960810E+001, 1.3787704E+001, 7.4520511E+000, 3.4315672E+000, 5.9833683E+000, 7.5531929E+000, 7.0420162E+000, 5.3586727E+000, 1.8201562E+000, 2.4151523E+000, 3.4497855E+000, 2.4979484E+000, 2.3054953E+000, 2.2220939E+000, 1.5205103E+000, 1.0117089E+000, 7.0136755E-001, 4.8427898E-001, 5.5393269E+001, 4.2883559E+001, 3.6490053E+001, 3.2402298E+001, 3.0251981E+001
 6.5500323E+001, 1.2905465E+001, 2.2551824E+001, 5.2615519E+001, 2.2968093E+001, 1.2541099E+001, 6.0553974E+000, 9.0381025E+000, 2.4998158E+001, 9.3235349E+000, 5.6642989E+000, 3.3386002E+000, 5.2728591E+000, 1.2421834E+001, 5.4073146E+000, 3.1544958E+000, 2.3399470E+000, 2.8402282E+000, 4.0550081E+000, 3.1938767E+000, 1.7397283E+000, 1.6522034E+000, 1.1161889E+000, 8.0670035E-001, 5.5564014E-001, 3.4891803E-001, 5.4472021E+001, 4.2326711E+001, 3.6207101E+001, 3.2266546E+001, 3.0090180E+001
 6.6001706E+001, 1.3363063E+001, 2.4092741E+001, 5.0120561E+001, 2.5038574E+001, 1.3036976E+001, 6.2670781E+000, 1.0456764E+001, 2.3484087E+001, 9.1699212E+000, 5.9961533E+000, 3.8281839E+000, 5.5145641E+000, 9.4074837E+000, 4.2906994E+000, 3.1186020E+000, 1.7717953E+000, 2.6015438E+000, 5.7678288E+000, 2.9769889E+000, 1.7355711E+000, 3.4064125E+000, 1.9435237E+000, 1.4168972E+000, 1.1052267E+000, 8.3346667E-001, 5.7641586E+001, 4.3813879E+001, 3.7270611E+001, 3.3099936E+001, 3.0610150E+001
 6.6500253E+001, 1.3128036E+001, 2.4778239E+001, 5.0391556E+001, 2.3218417E+001, 1.2562636E+001, 7.5398965E+000, 1.5078646E+001, 2.1992676E+001, 1.1087554E+001, 6.5263729E+000, 3.8983806E+000, 5.9310195E+000, 1.1081072E+001, 1.1036675E+001, 5.0272883E+000, 2.5035321E+000, 3.3255019E+000, 5.3851009E+000, 3.6815172E+000, 2.8094199E+000, 2.1546717E+000, 1.2118518E+000, 8.9300217E-001, 4.9658231E-001, 4.7541057E-001, 5.6483128E+001, 4.3189054E+001, 3.6941856E+001, 3.2770954E+001, 3.0592554E+001
 6.7000040E+001, 1.3201651E+001, 2.5362872E+001, 4.6750357E+001, 2.1617333E+001, 1.2431125E+001, 7.3235172E+000, 1.3343993E+001, 2.1836583E+001, 1.0050033E+001, 6.1520487E+000, 4.1106426E+000, 6.6361140E+000, 9.1540390E+000, 6.7037846E+000, 4.0687055E+000, 1.9807342E+000, 2.7797879E+000, 3.5424438E+000, 4.2764901E+000, 2.2731018E+000, 1.9416822E+000, 1.2582331E+000, 7.7113300E-001, 7.1721026E-001, 5.6816806E-001, 5.6051564E+001, 4.3138842E+001, 3.6824199E+001, 3.2947657E+001, 3.0558546E+001
 6.7500004E+001, 1.3112818E+001, 2.3602856E+001, 5.5291785E+001, 2.1699540E+001, 1.2652040E+001, 7.1820018E+000, 1.1567657E+001, 2.3149571E+001, 1.0398151E+001, 6.6144148E+000, 4.7041822E+000, 6.3899668E+000, 1.1546940E+001, 5.7361484E+000, 3.5669648E+000, 2.4333182E+000, 3.8509400E+000, 5.5886420E+000, 2.7812180E+000, 2.0222080E+000, 2.7070728E+000, 1.2150182E+000, 9.3728581E-001, 7.5329666E-001, 6.0168216E-001, 5.7006319E+001, 4.3229571E+001, 3.7101527E+001, 3.2952946E+001, 3.0597826E+001
 6.8000608E+001, 1.3168653E+001, 2.2642458E+001, 5.3688540E+001, 2.1067909E+001, 1.2595424E+001, 6.3706481E+000, 1.1173808E+001, 2.9424638E+001, 9.2852871E+000, 6.0296410E+000, 3.5254532E+000, 6.2155100E+000, 1.4120865E+001, 4.7115489E+000, 3.2687190E+000, 2.1975134E+000, 3.1665614E+000, 5.4112453E+000, 3.0194377E+000, 1.7958099E+000, 2.4242024E+000, 1.2919378E+000, 7.0738119E-001, 5.2421045E-001, 4.5902782E-001, 5.7980236E+001, 4.3342269E+001, 3.6524177E+001, 3.2613455E+001, 3.0443714E+001
 6.8500857E+001, 1.2969572E+001, 2.1779647E+001, 5.0275152E+001, 2.1242080E+001, 1.2621416E+001, 6.6814315E+000, 1.0728830E+001, 2.9157421E+001, 8.9567977E+000, 5.9159655E+000, 4.1381569E+000, 6.4004629E+000, 1.2953293E+001, 4.7305776E+000, 3.2248834E+000, 1.9352395E+000, 3.6691960E+000, 6.8553236E+000, 2.6583641E+000, 1.8460680E+000, 2.9579660E+000, 1.4903455E+000, 1.1459764E+000, 9.4978891E-001, 8.0176118E-001, 5.9024735E+001, 4.4017887E+001, 3.7385471E+001, 3.3304648E+001, 3.0983375E+001
 6.9000283E+001, 1.3342251E+001, 2.3437464E+001, 5.4435386E+001, 2.3637133E+001, 1.2982537E+001, 6.8461492E+000, 1.0265145E+001, 2.8823076E+001, 1.0668365E+001, 6.7716278E+000, 3.8782731E+000, 5.8722167E+000, 1.5159398E+001, 5.8160849E+000, 3.6809419E+000, 2.1116582E+000, 3.1875698E+000, 6.7499546E+000, 2.8707678E+000, 1.7321558E+000, 3.1305120E+000, 1.7870230E+000, 1.3410024E+000, 8.0606759E-001, 4.9904269E-001, 5.9934292E+001, 4.4721174E+001, 3.8068137E+001, 3.3370116E+001, 3.0798726E+001
 6.9500439E+001, 1.3422670E+001, 2.5469327E+001, 5.4006022E+001, 2.2385119E+001, 1.2913507E+001, 6.9111803E+000, 1.2621101E+001, 2.3514059E+001, 1.0706408E+001, 6.5037003E+000, 3.8634049E+000, 6.4745341E+000, 8.6601847E+000, 4.8284108E+000, 3.4641160E+000, 1.8904203E+000, 2.6183631E+000, 4.2790498E+000, 3.0682407E+000, 2.0712758E+000, 2.9604064E+000, 1.8417811E+000, 1.1846974E+000, 8.8446211E-001, 7.2682327E-001, 6.1480149E+001, 4.5652114E+001, 3.8355491E+001, 3.3732825E+001, 3.1133909E+001
 7.0000134E+001, 1.3119654E+001, 2.3070361E+001, 5.2648545E+001, 2.3710795E+001, 1.3091338E+001, 6.2006626E+000, 1.0359943E+001, 2.3212913E+001, 9.9475863E+000, 6.3627922E+000, 3.2856615E+000, 5.6091018E+000, 8.9919738E+000, 4.5503683E+000, 2.8840823E+000, 2.4614977E+000, 2.8182286E+000, 3.2910547E+000, 2.2670338E+000, 1.5455963E+000, 2.0009638E+000, 1.3775962E+000, 9.6364812E-001, 6.8776415E-001, 4.7618936E-001, 6.0110471E+001, 4.5164724E+001, 3.7991950E+001, 3.3481024E+001, 3.0914889E+001
 7.0500867E+001, 1.3262815E+001, 2.4285588E+001, 4.7206824E+001, 2.0427183E+001, 1.2184065E+001, 7.2964876E+000, 1.2442310E+001, 2.2005402E+001, 1.2589816E+001, 6.8487294E+000, 4.5266853E+000, 6.2262405E+000, 1.0543298E+001, 4.7518116E+000, 3.3389293E+000, 2.5266699E+000, 3.4021269E+000, 4.5696064E+000, 2.6386823E+000, 1.8291284E+000, 2.5837098E+000, 1.6306461E+000, 9.7422098E-001, 5.5779928E-001, 4.3304613E-001, 6.0667144E+001, 4.5356538E+001, 3.7850661E+001, 3.3233749E+001, 3.0770901E+001
 7.1000582E+001, 1.3466368E+001, 2.3985256E+001, 5.0474810E+001, 2.1175393E+001, 1.2375656E+001, 7.2325656E+000, 1.1309540E+001, 2.3062277E+001, 1.0222817E+001, 6.4755694E+000, 4.3736779E+000, 6.5334045E+000, 9.2350002E+000, 9.1983254E+000, 9.3438280E+000, 2.8698666E+000, 3.5687504E+000, 3.9548362E+000, 3.3605180E+000, 2.1603232E+000, 2.1997415E+000, 1.2000626E+000, 6.9675045E-001, 4.6711059E-001, 5.0959496E-001, 6.0069946E+001, 4.4809306E+001, 3.7496984E+001, 3.3069516E+001, 3.0870029E+001
 7.1501607E+001, 1.4178576E+001, 2.5840174E+001, 4.9512164E+001, 2.4632630E+001, 1.3393212E+001, 6.8489597E+000, 1.1122959E+001, 2.3443798E+001, 9.4809491E+000, 6.2085056E+000, 3.5824728E+000, 5.0309691E+000, 1.2620211E+001, 5.8302018E+000, 3.5385680E+000, 1.9300108E+000, 2.5983601E+000, 5.7500204E+000, 3.9207545E+000, 2.4598677E+000, 2.2839236E+000, 1.1877336E+000, 9.3806364E-001, 7.5659205E-001, 5.0820119E-001, 6.0362248E+001, 4.4811321E+001, 3.7756426E+001, 3.3242336E+001, 3.0699630E+001
 7.2000731E+001, 1.3344429E+001, 2.6328206E+001, 4.9057510E+001, 2.4992028E+001, 1.2933985E+001, 6.7114953E+000, 1.5923905E+001, 1.8565796E+001, 1.0339384E+001, 6.0633429E+000, 4.6645927E+000, 8.1929929E+000, 8.8239040E+000, 4.7098053E+000, 3.2814026E+000, 2.8887346E+000, 3.8207961E+000, 3.5536714E+000, 2.2669798E+000, 1.7449661E+000, 1.7144661E+000, 8.0001281E-001, 6.9060987E-001, 4.9989862E-001, 5.4616834E-001, 5.9134179E+001, 4.3947702E+001, 3.7425391E+001, 3.3151829E+001, 3.1003892E+001
 7.2500595E+001, 1.4015177E+001, 2.5028321E+001, 5.3071293E+001, 2.1801200E+001, 1.2968798E+001, 8.6123757E+000, 1.4304131E+001, 2.5060910E+001, 1.2391486E+001, 8.4792637E+000, 5.4789781E+000, 9.0929065E+000, 1.1372105E+001, 6.1102105E+000, 4.2323875E+000, 3.2102243E+000, 4.6181436E+000, 5.0732443E+000, 3.5307030E+000, 2.5495773E+000, 2.0782425E+000, 9.7014153E-001, 7.3789387E-001, 6.0732700E-001, 4.2812210E-001, 5.9042657E+001, 4.3860161E+001, 3.7465013E+001, 3.3120146E+001, 3.0643921E+001
 7.3000054E+001, 1.3717724E+001, 2.4930510E+001, 5.2690122E+001, 2.4595262E+001, 1.3176718E+001, 7.9034602E+000, 1.4392958E+001, 2.2603481E+001, 1.5201591E+001, 7.0699357E+000, 4.8481763E+000, 6.9706539E+000, 1.1437978E+001, 6.7523106E+000, 4.1002170E+000, 2.7935036E+000, 4.0731442E+000, 5.0372308E+000, 2.5193058E+000, 1.8721236E+000, 2.5502330E+000, 1.2678835E+000, 8.4010814E-001, 5.8704957E-001, 4.8954852E-001, 6.0423424E+001, 4.4327108E+001, 3.7489728E+001, 3.2988543E+001, 3.0637292E+001
 7.3500050E+001, 1.3795626E+001, 2.6651760E+001, 5.4397513E+001, 2.1756972E+001, 1.2822932E+001, 7.8006139E+000, 1.5824239E+001, 2.3563396E+001, 1.0357459E+001, 6.7250655E+000, 6.2738885E+000, 1.2788900E+001, 9.5046073E+000, 5.1350207E+000, 3.6063984E+000, 4.2867972E+000, 5.3638398E+000, 4.0648003E+000, 3.0419011E+000, 2.2682121E+000, 2.0991686E+000, 1.5175412E+000, 1.2021036E+000, 8.2136365E-001, 6.7275393E-001, 6.0609620E+001, 4.5255664E+001, 3.8348487E+001, 3.3508312E+001, 3.1037732E+001
 7.4000890E+001, 1.3772163E+001, 2.5635071E+001, 5.4063731E+001, 2.1429859E+001, 1.2689994E+001, 7.2947899E+000, 1.5907878E+001, 2.8722033E+001, 9.9724765E+000, 6.3539256E+000, 4.1375486E+000, 7.1369537E+000, 1.1390244E+001, 5.3667182E+000, 3.3255284E+000, 2.1058066E+000, 3.0556096E+000, 3.7003482E+000, 3.3016876E+000, 1.6591922E+000, 2.3069762E+000, 1.3662009E+000, 9.0188836E-001, 6.8478694E-001, 4.4634437E-001, 6.0807897E+001, 4.5038179E+001, 3.8045485E+001, 3.3443360E+001, 3.0896427E+001
 7.4501144E+001, 1.4393810E+001, 2.7326880E+001, 5.5425590E+001, 2.2136915E+001, 1.3199263E+001, 8.2353121E+000, 1.6785761E+001, 2.1303510E+001, 9.8089435E+000, 6.1872212E+000, 7.2786381E+000, 1.0692823E+001, 8.7327472E+000, 4.3729711E+000, 3.1874133E+000, 3.2379040E+000, 3.9295170E+000, 3.8705149E+000, 3.0979118E+000, 2.0600829E+000, 2.0677534E+000, 1.5289727E+000, 1.2566732E+000, 9.0650847E-001, 7.3410225E-001, 6.0911151E+001, 4.5790495E+001, 3.8870203E+001, 3.3992918E+001, 3.1331113E+001
 7.5000534E+001, 1.3981251E+001, 2.6406380E+001, 5.2735368E+001, 2.2117561E+001, 1.2834128E+001, 6.4747096E+000, 9.5634010E+000, 2.3548110E+001, 1.0723831E+001, 6.1829028E+000, 3.5170303E+000, 5.4660904E+000, 1.1817263E+001, 6.5365753E+000, 3.5148256E+000, 3.0628687E+000, 4.2245082E+000, 5.0779705E+000, 3.0286621E+000, 1.8967544E+000, 2.4728648E+000, 1.4517949E+000, 1.0224799E+000, 7.2790440E-001, 5.3098790E-001, 6.1632370E+001, 4.5671457E+001, 3.8606723E+001, 3.3838698E+001, 3.1227651E+001
 7.5500648E+001, 1.3725815E+001, 2.4297008E+001, 5.3023530E+001, 2.0826013E+001, 1.2655290E+001, 6.8358170E+000, 1.1210876E+001, 2.8485215E+001, 1.0022364E+001, 6.2558652E+000, 3.9445045E+000, 5.7989839E+000, 1.1533213E+001, 6.6201354E+000, 3.7000191E+000, 2.3280307E+000, 3.4446483E+000, 5.6893294E+000, 3.5899763E+000, 2.0819360E+000, 3.0615752E+000, 1.7226097E+000, 1.1394713E+000, 7.3026972E-001, 6.4088254E-001, 6.2990616E+001, 4.6283894E+001, 3.8874640E+001, 3.4004324E+001, 3.1516153E+001
 7.6000263E+001, 1.3825645E+001, 2.4233552E+001, 5.3806793E+001, 2.1767656E+001, 1.2978859E+001, 6.7480462E+000, 1.0037979E+001, 2.7501615E+001, 1.2673153E+001, 6.7906296E+000, 3.9391459E+000, 5.4864160E+000, 1.6560951E+001, 7.9940629E+000, 4.0703442E+000, 2.3501923E+000, 2.9937352E+000, 6.9272322E+000, 5.3826362E+000, 2.8939616E+000, 2.9544902E+000, 1.4339929E+000, 1.0205991E+000, 7.6770770E-001, 5.5250411E-001, 6.3504282E+001, 4.6190414E+001, 3.8930523E+001, 3.4149492E+001, 3.1524431E+001
 7.6501303E+001, 1.4196814E+001, 2.5410646E+001, 5.8634557E+001, 2.3171857E+001, 1.3184648E+001, 6.9383351E+000, 1.0629863E+001, 2.4820549E+001, 1.3248057E+001, 6.9319910E+000, 3.7079208E+000, 5.2949208E+000, 1.1475389E+001, 7.8088258E+000, 4.4155038E+000, 1.8490966E+000, 2.5406726E+000, 4.8080108E+000, 4.5774975E+000, 2.8396396E+000, 2.4967964E+000, 1.2645715E+000, 7.6706210E-001, 7.7864083E-001, 7.6093091E-001, 6.3245682E+001, 4.6054334E+001, 3.8748786E+001, 3.4435337E+001, 3.1943242E+001
 7.7000644E+001, 1.4198378E+001, 2.5383008E+001, 5.6854380E+001, 2.2796297E+001, 1.3151299E+001, 7.2305678E+000, 1.1103639E+001, 2.9853362E+001, 1.2592843E+001, 7.3936276E+000, 4.2270442E+000, 5.6985822E+000, 1.1040682E+001, 8.7094626E+000, 6.3330122E+000, 2.2886395E+000, 3.1554102E+000, 4.5471997E+000, 3.6100353E+000, 3.1571698E+000, 2.3457609E+000, 1.3517599E+000, 8.3375984E-001, 6.6735755E-001, 6.6713122E-001, 6.3012681E+001, 4.5996661E+001, 3.8522302E+001, 3.4193434E+001, 3.1866076E+001
 7.7501395E+001, 1.4506476E+001, 2.6044096E+001, 5.7487271E+001, 2.3873008E+001, 1.3716987E+001, 7.2139376E+000, 1.1866680E+001, 2.8480989E+001, 1.0019657E+001, 6.3980752E+000, 3.9456655E+000, 6.6213085E+000, 1.3562459E+001, 5.1749785E+000, 3.4403373E+000, 2.0871900E+000, 3.3648054E+000, 5.6418593E+000, 2.3870681E+000, 1.7149296E+000, 3.0734631E+000, 1.8184535E+000, 1.0773209E+000, 7.6143367E-001, 5.5588601E-001, 6.4341969E+001, 4.6882863E+001, 3.8896741E+001, 3.4318334E+001, 3.1802874E+001
 7.8000520E+001, 1.4424449E+001, 2.4654444E+001, 5.1373775E+001, 2.4906452E+001, 1.4019615E+001, 7.6119981E+000, 1.3226094E+001, 2.2192002E+001, 1.5019317E+001, 8.0213919E+000, 4.1142671E+000, 5.5796042E+000, 8.8024591E+000, 7.5896611E+000, 5.4896788E+000, 2.3773681E+000, 3.0855304E+000, 3.6268735E+000, 2.9287438E+000, 2.7096256E+000, 1.6662636E+000, 9.6663808E-001, 7.2008662E-001, 6.1060964E-001, 6.0603450E-001, 6.2912118E+001, 4.6410685E+001, 3.8870102E+001, 3.4280050E+001, 3.1960887E+001
 7.8501441E+001, 1.4128932E+001, 2.5088232E+001, 5.4055993E+001, 2.7689905E+001, 1.3970686E+001, 7.4161629E+000, 1.2017479E+001, 2.6512549E+001, 1.2620122E+001, 7.8419198E+000, 4.3721447E+000, 5.9051384E+000, 1.0577907E+001, 5.2955601E+000, 3.5903053E+000, 2.1304222E+000, 2.6452243E+000, 3.6429685E+000, 2.5008353E+000, 1.9685309E+000, 1.9014206E+000, 1.2002175E+000, 8.2414377E-001, 5.5526517E-001, 2.9762098E-001, 6.2573852E+001, 4.6257237E+001, 3.8565398E+001, 3.3840335E+001, 3.1233353E+001
 7.9000822E+001, 1.4285863E+001, 2.4491228E+001, 5.7475914E+001, 2.4986659E+001, 1.4010237E+001, 7.3298221E+000, 1.1588777E+001, 2.6416749E+001, 1.4900902E+001, 6.9187615E+000, 4.3490818E+000, 6.4965560E+000, 1.2660656E+001, 7.1993706E+000, 3.9967948E+000, 2.4685787E+000, 3.8334616E+000, 5.1708505E+000, 3.3903808E+000, 2.0452292E+000, 2.4824829E+000, 1.7728185E+000, 1.3451918E+000, 9.0750713E-001, 6.2980293E-001, 6.3830080E+001, 4.7459244E+001, 3.9546237E+001, 3.4419591E+001, 3.1555918E+001
 7.9501271E+001, 1.4355438E+001, 2.5517958E+001, 5.8595344E+001, 2.2936539E+001, 1.3449621E+001, 7.1946738E+000, 1.1677720E+001, 2.6398029E+001, 1.0359552E+001, 6.4385997E+000, 4.2147771E+000, 7.5383287E+000, 1.3019401E+001, 5.3763175E+000, 3.2712709E+000, 2.7533580E+000, 4.5191653E+000, 6.1967184E+000, 3.7693656E+000, 2.0931665E+000, 3.5047448E+000, 2.2858767E+000, 1.6386799E+000, 1.2244398E+000, 1.0230302E+000, 6.6487714E+001, 4.9055283E+001, 4.0762139E+001, 3.5439511E+001, 3.2482509E+001
 8.0000004E+001, 1.4707761E+001, 2.6768125E+001, 5.5208683E+001, 2.3053496E+001, 1.3178302E+001, 7.2741584E+000, 1.1849599E+001, 2.5780727E+001, 9.2512316E+000, 6.1358740E+000, 3.9370987E+000, 5.6854426E+000, 1.2411955E+001, 5.0415761E+000, 3.4133734E+000, 2.3042613E+000, 3.0838242E+000, 4.2308937E+000, 2.8190825E+000, 1.9007365E+000, 2.2786994E+000, 1.5853027E+000, 1.1569368E+000, 7.2710647E-001, 5.2586653E-001, 6.5098005E+001, 4.8504486E+001, 4.0422122E+001, 3.5080468E+001, 3.2291443E+001
 8.0500141E+001, 1.4541574E+001, 2.6033404E+001, 5.5675693E+001, 2.2831925E+001, 1.3465189E+001, 7.9855647E+000, 1.2543983E+001, 2.6567348E+001, 1.5772329E+001, 7.8678082E+000, 4.1651381E+000, 6.0533977E+000, 1.3670614E+001, 6.6613822E+000, 4.1433286E+000, 2.0883819E+000, 2.7267640E+000, 8.2519231E+000, 4.5160023E+000, 2.0484350E+000, 3.3416103E+000, 1.3420639E+000, 7.0947275E-001, 4.7284176E-001, 4.8427379E-001, 6.6631307E+001, 4.7775754E+001, 3.9630675E+001, 3.4665118E+001, 3.2091451E+001
 8.1001132E+001, 1.3934997E+001, 2.3621152E+001, 5.0799926E+001, 2.1990092E+001, 1.3015211E+001, 6.6977240E+000, 1.0155989E+001, 2.6754743E+001, 1.2109316E+001, 6.8390452E+000, 4.1400050E+000, 5.9153970E+000, 1.3834200E+001, 7.8592706E+000, 6.2166028E+000, 2.2336621E+000, 3.0020192E+000, 5.5692209E+000, 4.4290506E+000, 2.9875209E+000, 2.4977342E+000, 1.2887736E+000, 7.5496457E-001, 4.8753919E-001, 4.2623119E-001, 6.5875336E+001, 4.7650761E+001, 3.9414002E+001, 3.4298089E+001, 3.1763088E+001
 8.1500063E+001, 1.4968372E+001, 2.4276181E+001, 5.7285620E+001, 2.3522600E+001, 1.3908038E+001, 7.7048001E+000, 1.1758394E+001, 3.5716985E+001, 1.2315220E+001, 7.0738477E+000, 4.0906872E+000, 6.8244526E+000, 1.2577665E+001, 7.8560933E+000, 4.3336958E+000, 2.0741434E+000, 2.9369288E+000, 3.5397699E+000, 4.4093938E+000, 2.7321369E+000, 2.1132169E+000, 1.3891324E+000, 9.1984143E-001, 6.9369937E-001, 5.1117459E-001, 6.5285384E+001, 4.7860161E+001, 3.9707601E+001, 3.4569512E+001, 3.1847301E+001
