s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 6.5500104E+001, 6.2935052E+001, 6.9680962E+001, 7.4176744E+001, 7.2326207E+001, 6.8379347E+001, 7.3283669E+001, 7.4839588E+001, 7.2571551E+001, 7.4495847E+001, 7.1207082E+001, 6.9545629E+001, 7.3115831E+001, 7.2120537E+001, 6.6790302E+001, 6.9619634E+001, 6.3056662E+001, 6.7851367E+001, 6.5113623E+001, 6.8947642E+001, 6.3135608E+001, 6.1755687E+001, 5.9635177E+001, 4.4964291E+001, 3.4153330E+001, 2.6677846E+001, 3.4053500E+002, 3.1573960E+002, 2.6116639E+002, 2.0542546E+002, 1.6835149E+002
 6.6000074E+001, 6.5945746E+001, 7.0749507E+001, 7.3735902E+001, 7.1863224E+001, 7.0845223E+001, 6.5784614E+001, 7.3012935E+001, 6.9409752E+001, 7.0868203E+001, 6.5143778E+001, 6.9608929E+001, 7.2411487E+001, 7.2967031E+001, 7.0373315E+001, 6.5493303E+001, 6.7262694E+001, 7.4807990E+001, 7.3697039E+001, 6.7644691E+001, 6.4041247E+001, 6.7496508E+001, 6.0123548E+001, 4.8881363E+001, 3.6154542E+001, 2.7560814E+001, 3.4623842E+002, 3.2116580E+002, 2.6787117E+002, 2.1003026E+002, 1.7123282E+002
 6.6500059E+001, 6.3674154E+001, 6.9569057E+001, 7.0688032E+001, 7.1767574E+001, 6.3715407E+001, 6.4038452E+001, 7.3462399E+001, 7.2503370E+001, 7.6614130E+001, 6.9133782E+001, 6.3837095E+001, 7.0597272E+001, 7.7367113E+001, 7.6711807E+001, 7.3516599E+001, 6.3321601E+001, 7.1298186E+001, 7.5816593E+001, 7.4446598E+001, 6.8153996E+001, 7.2109057E+001, 6.6977574E+001, 6.2199952E+001, 5.2576475E+001, 3.7802099E+001, 3.4953555E+002, 3.2597263E+002, 2.7932192E+002, 2.2073277E+002, 1.7851701E+002
 6.7000036E+001, 6.2017344E+001, 6.4712644E+001, 7.1263010E+001, 6.7203071E+001, 6.1497673E+001, 6.9818179E+001, 7.3238728E+001, 7.4822819E+001, 7.4812761E+001, 6.8451345E+001, 6.8657944E+001, 7.3831889E+001, 7.8497939E+001, 7.7078369E+001, 7.2012346E+001, 6.8708278E+001, 7.6600046E+001, 7.7151704E+001, 8.0586462E+001, 7.0661680E+001, 7.5966903E+001, 6.8429756E+001, 6.0881308E+001, 4.6259315E+001, 3.0786216E+001, 3.5393904E+002, 3.3043221E+002, 2.9361389E+002, 2.3475481E+002, 1.8904204E+002
 6.7500082E+001, 5.8997915E+001, 6.9344792E+001, 7.5165592E+001, 6.8510726E+001, 6.1048610E+001, 6.5997373E+001, 7.3041471E+001, 7.1362089E+001, 7.2107721E+001, 6.2242089E+001, 7.0646427E+001, 7.1014627E+001, 7.4580289E+001, 7.5284191E+001, 6.6572758E+001, 6.5944679E+001, 6.7895062E+001, 7.4185409E+001, 7.2473092E+001, 6.8962815E+001, 7.1400345E+001, 6.3436592E+001, 5.7006356E+001, 4.6747527E+001, 3.0157492E+001, 3.5817446E+002, 3.3624880E+002, 3.0861087E+002, 2.5091671E+002, 1.9887986E+002
 6.8000058E+001, 6.3153255E+001, 6.8688904E+001, 7.1845084E+001, 6.9491230E+001, 6.2902547E+001, 6.7040191E+001, 7.0733567E+001, 6.8568559E+001, 7.3778103E+001, 6.9451095E+001, 7.1757678E+001, 7.6567236E+001, 7.1407999E+001, 7.7295572E+001, 7.2421060E+001, 6.8296016E+001, 8.0289000E+001, 7.4359388E+001, 7.6182752E+001, 6.8922659E+001, 7.1854754E+001, 7.0707773E+001, 6.7155416E+001, 6.0302238E+001, 4.9164303E+001, 3.6176528E+002, 3.4176430E+002, 3.1660640E+002, 2.6508411E+002, 2.1136963E+002
 6.8500164E+001, 6.5725937E+001, 6.9452703E+001, 6.9576839E+001, 6.8765066E+001, 6.6100482E+001, 6.6268937E+001, 7.6026082E+001, 6.9152188E+001, 7.4463965E+001, 6.8313855E+001, 6.8929562E+001, 7.2501362E+001, 7.0965204E+001, 7.2407140E+001, 6.7934449E+001, 6.8813022E+001, 7.4340582E+001, 7.4780578E+001, 7.2595304E+001, 6.6566110E+001, 7.1718074E+001, 7.1555907E+001, 6.7127605E+001, 6.2709170E+001, 5.3717474E+001, 3.6462246E+002, 3.4729718E+002, 3.2386849E+002, 2.8231081E+002, 2.2932698E+002
 6.9000163E+001, 6.4627582E+001, 6.9754188E+001, 6.6426154E+001, 6.8648689E+001, 6.8488598E+001, 6.3127954E+001, 7.1433414E+001, 7.0383811E+001, 7.4369348E+001, 6.5678004E+001, 6.3633251E+001, 7.2865660E+001, 7.2402321E+001, 7.3554327E+001, 6.5826401E+001, 6.8545348E+001, 7.2206446E+001, 7.5311366E+001, 7.5610261E+001, 6.7949441E+001, 7.5244055E+001, 7.2736545E+001, 6.1536852E+001, 5.3064945E+001, 3.7575584E+001, 3.6651267E+002, 3.4987345E+002, 3.2618348E+002, 2.8840549E+002, 2.2918737E+002
 6.9500067E+001, 5.9336461E+001, 6.3791460E+001, 7.2886286E+001, 6.5042244E+001, 6.1365633E+001, 6.9062227E+001, 7.5745329E+001, 7.4371413E+001, 7.4660296E+001, 6.7643122E+001, 7.1024789E+001, 7.6200200E+001, 7.7019048E+001, 7.1900347E+001, 7.0239764E+001, 7.0075125E+001, 7.8650046E+001, 7.8842697E+001, 7.4667306E+001, 7.4936738E+001, 7.6511285E+001, 7.5224384E+001, 6.9585674E+001, 5.9533526E+001, 4.1706985E+001, 3.6934381E+002, 3.5396441E+002, 3.3262772E+002, 3.0114178E+002, 2.3951790E+002
 7.0000181E+001, 6.0546446E+001, 6.6442053E+001, 7.4862673E+001, 6.5377107E+001, 5.9786785E+001, 6.2595075E+001, 7.2116003E+001, 7.1766624E+001, 7.0202185E+001, 6.3738589E+001, 6.3404823E+001, 7.3121790E+001, 7.3891614E+001, 6.9365131E+001, 6.6522325E+001, 6.4330954E+001, 6.9493672E+001, 7.2657955E+001, 7.1145906E+001, 6.6563774E+001, 7.1684427E+001, 6.6792258E+001, 5.8885301E+001, 5.2892069E+001, 4.3607425E+001, 3.7158778E+002, 3.5641145E+002, 3.3597704E+002, 3.1036527E+002, 2.5092393E+002
 7.0500031E+001, 6.3338927E+001, 7.0208542E+001, 7.0272208E+001, 6.7882647E+001, 6.4439226E+001, 6.4131285E+001, 7.0592376E+001, 6.8599661E+001, 7.1734434E+001, 6.4164962E+001, 6.7433393E+001, 7.0638784E+001, 6.7690111E+001, 6.8599763E+001, 6.4442765E+001, 6.9230490E+001, 7.2799514E+001, 7.1397693E+001, 6.6996579E+001, 6.2333364E+001, 6.9494268E+001, 6.6035503E+001, 5.9776710E+001, 5.3661787E+001, 4.8375204E+001, 3.7318999E+002, 3.5845689E+002, 3.3901707E+002, 3.1328726E+002, 2.6148923E+002
 7.1000071E+001, 6.4239991E+001, 7.2567905E+001, 7.3759966E+001, 6.7711932E+001, 6.5531323E+001, 6.6760318E+001, 7.2606890E+001, 7.2611813E+001, 7.5021554E+001, 6.7008572E+001, 6.7559607E+001, 7.2227737E+001, 7.1901631E+001, 7.2998635E+001, 6.8424274E+001, 7.1077416E+001, 7.6129179E+001, 7.3310246E+001, 7.3775769E+001, 7.0924502E+001, 7.3583651E+001, 7.0568350E+001, 7.1013338E+001, 6.4333772E+001, 6.0097359E+001, 3.7572640E+002, 3.6147030E+002, 3.4452895E+002, 3.2090902E+002, 2.7610288E+002
 7.1500074E+001, 6.6874893E+001, 6.8927857E+001, 6.9134093E+001, 6.7272660E+001, 6.6823784E+001, 6.7297498E+001, 7.1074171E+001, 6.9463671E+001, 7.1384929E+001, 6.2761238E+001, 6.9350562E+001, 7.5097055E+001, 7.0510889E+001, 7.0472454E+001, 6.8230163E+001, 6.8609382E+001, 7.8267189E+001, 7.7882884E+001, 7.7425049E+001, 7.2356649E+001, 7.8907242E+001, 7.6054403E+001, 7.1467444E+001, 6.9349887E+001, 6.5665439E+001, 3.7873682E+002, 3.6550769E+002, 3.4898165E+002, 3.2774908E+002, 2.9188540E+002
 7.2000073E+001, 6.2314130E+001, 6.8650562E+001, 7.2477571E+001, 6.8611353E+001, 6.4409841E+001, 6.8900863E+001, 7.5724004E+001, 7.1341704E+001, 7.3997500E+001, 6.5333565E+001, 6.5837599E+001, 7.3884601E+001, 7.4359673E+001, 7.1811088E+001, 6.8104889E+001, 6.7112048E+001, 7.6051427E+001, 7.4038454E+001, 7.4203056E+001, 7.1628095E+001, 7.5209933E+001, 7.8935568E+001, 7.3405175E+001, 6.5528088E+001, 6.0068567E+001, 3.7866026E+002, 3.6846238E+002, 3.5189264E+002, 3.3142190E+002, 3.0389644E+002
 7.2500155E+001, 5.8689906E+001, 6.8383557E+001, 7.4858561E+001, 6.9487614E+001, 6.0523989E+001, 6.2402667E+001, 7.4496237E+001, 7.3760644E+001, 7.3595618E+001, 6.7191134E+001, 6.7188641E+001, 7.4975508E+001, 7.5145406E+001, 7.5039665E+001, 7.0909871E+001, 6.9490717E+001, 7.9839348E+001, 7.7631452E+001, 7.5774887E+001, 7.5777545E+001, 8.0292193E+001, 7.5473054E+001, 7.1737321E+001, 6.5942774E+001, 5.7763886E+001, 3.8137412E+002, 3.7068162E+002, 3.5674690E+002, 3.3816567E+002, 3.1412558E+002
 7.3000202E+001, 6.2109505E+001, 6.9367333E+001, 7.7495976E+001, 7.0479843E+001, 6.3061319E+001, 6.5761531E+001, 7.2438586E+001, 7.3879404E+001, 7.1527036E+001, 6.3109744E+001, 6.7980715E+001, 7.5843184E+001, 7.4119528E+001, 7.3242325E+001, 6.4111949E+001, 7.1300900E+001, 7.3245213E+001, 7.4214551E+001, 7.2394723E+001, 6.9369021E+001, 7.1639045E+001, 6.9053954E+001, 6.5388329E+001, 6.3239465E+001, 5.9457614E+001, 3.8323922E+002, 3.7328974E+002, 3.5885050E+002, 3.4138502E+002, 3.1944396E+002
 7.3500120E+001, 6.3889705E+001, 7.1383106E+001, 7.6187489E+001, 7.3326848E+001, 6.5195397E+001, 6.7204924E+001, 7.2184912E+001, 7.0946611E+001, 7.3191727E+001, 6.8435597E+001, 6.7041781E+001, 6.9581035E+001, 6.6582709E+001, 7.2686016E+001, 6.8633506E+001, 6.7980920E+001, 7.1685294E+001, 6.9801710E+001, 7.1298613E+001, 7.2057009E+001, 7.3577820E+001, 7.4842509E+001, 6.9848898E+001, 6.4843097E+001, 6.0726868E+001, 3.8441572E+002, 3.7532432E+002, 3.6091601E+002, 3.4414926E+002, 3.2382198E+002
 7.4000045E+001, 6.4712978E+001, 7.3449902E+001, 7.6452328E+001, 7.3329605E+001, 6.7620032E+001, 6.8215429E+001, 7.3607111E+001, 6.9210551E+001, 7.5668001E+001, 7.1766977E+001, 6.5959543E+001, 6.9716588E+001, 7.0418750E+001, 6.9569135E+001, 6.9380149E+001, 6.8980723E+001, 7.1941189E+001, 7.1964685E+001, 7.2094477E+001, 7.4295010E+001, 7.6001885E+001, 7.5886004E+001, 7.4567094E+001, 7.1569666E+001, 6.7114672E+001, 3.8651018E+002, 3.7797104E+002, 3.6471060E+002, 3.4857441E+002, 3.2954495E+002
 7.4500051E+001, 6.6602488E+001, 6.7510750E+001, 6.4531461E+001, 7.0586665E+001, 6.9046572E+001, 6.4677017E+001, 6.8382664E+001, 6.8662439E+001, 7.2380802E+001, 6.4456609E+001, 6.6708996E+001, 7.2399310E+001, 7.0984753E+001, 7.6471558E+001, 6.9342697E+001, 7.1863691E+001, 7.5496396E+001, 7.3190767E+001, 7.7008858E+001, 7.2541111E+001, 7.5729591E+001, 7.5773847E+001, 7.6563762E+001, 7.3814129E+001, 6.9822020E+001, 3.8647359E+002, 3.7882796E+002, 3.6815858E+002, 3.5317065E+002, 3.3525336E+002
 7.5000155E+001, 5.8349806E+001, 6.4943954E+001, 7.0142169E+001, 6.4972714E+001, 5.8073040E+001, 6.4777268E+001, 7.5251214E+001, 7.4036782E+001, 7.4857317E+001, 6.7765729E+001, 6.9729294E+001, 7.6426195E+001, 7.5524165E+001, 7.7219372E+001, 7.0741604E+001, 7.2493162E+001, 7.7184800E+001, 7.6971364E+001, 7.9054294E+001, 7.4224898E+001, 7.6934620E+001, 7.7479360E+001, 7.6509605E+001, 7.0485416E+001, 6.2073114E+001, 3.8695262E+002, 3.8007096E+002, 3.6966725E+002, 3.5485960E+002, 3.3672704E+002
 7.5500056E+001, 5.7636817E+001, 6.4629731E+001, 7.2716750E+001, 6.3632684E+001, 5.6973484E+001, 5.8541228E+001, 6.9000196E+001, 7.2427933E+001, 6.7236593E+001, 5.9803886E+001, 6.5360549E+001, 7.3590690E+001, 7.1865759E+001, 6.7206987E+001, 6.2758007E+001, 6.8500044E+001, 7.5240493E+001, 7.6434861E+001, 7.3528227E+001, 6.9947004E+001, 7.8067383E+001, 7.9947537E+001, 7.9705720E+001, 7.6690746E+001, 7.1668102E+001, 3.8791791E+002, 3.8187986E+002, 3.7313735E+002, 3.5977780E+002, 3.4231607E+002
 7.6000090E+001, 6.2073095E+001, 6.7452063E+001, 7.4804798E+001, 6.9335630E+001, 6.3107933E+001, 6.6075548E+001, 6.9472993E+001, 6.8371375E+001, 6.7705824E+001, 6.6614277E+001, 6.8695912E+001, 6.8533250E+001, 7.0529711E+001, 6.9946477E+001, 6.4655081E+001, 6.8796067E+001, 7.0987984E+001, 7.2377047E+001, 7.1855359E+001, 6.8008386E+001, 7.1858016E+001, 7.5493081E+001, 7.8218734E+001, 7.3197422E+001, 7.1868904E+001, 3.8918989E+002, 3.8447804E+002, 3.7736827E+002, 3.6447535E+002, 3.4875425E+002
 7.6500095E+001, 6.3870636E+001, 6.8822416E+001, 7.2035913E+001, 7.0120552E+001, 6.4727537E+001, 6.3534743E+001, 7.0474596E+001, 7.2023812E+001, 7.2703656E+001, 6.8767941E+001, 6.5247206E+001, 6.8662866E+001, 6.8519742E+001, 7.2696173E+001, 6.6392612E+001, 6.9325059E+001, 7.0947776E+001, 7.1134356E+001, 7.4161718E+001, 7.4602983E+001, 7.4646951E+001, 7.4721826E+001, 7.6236192E+001, 7.5218683E+001, 7.3331601E+001, 3.9066663E+002, 3.8598962E+002, 3.7907620E+002, 3.6680259E+002, 3.5235961E+002
 7.7000078E+001, 6.2591155E+001, 6.7462253E+001, 7.4057761E+001, 6.8173764E+001, 6.5198278E+001, 6.8194535E+001, 7.1139840E+001, 6.9715251E+001, 7.1838086E+001, 6.8082395E+001, 7.2878676E+001, 7.8000562E+001, 7.5801768E+001, 7.2998215E+001, 6.9323115E+001, 7.4167740E+001, 7.6174430E+001, 7.7131233E+001, 7.4744789E+001, 7.3937386E+001, 7.6812450E+001, 7.7519779E+001, 7.6912689E+001, 7.6794822E+001, 7.4354549E+001, 3.9088189E+002, 3.8607649E+002, 3.7960714E+002, 3.6860401E+002, 3.5462268E+002
 7.7500021E+001, 6.2591891E+001, 6.5900896E+001, 6.9632904E+001, 6.6015413E+001, 6.3163613E+001, 6.1942699E+001, 7.2351660E+001, 7.2376011E+001, 6.9698569E+001, 6.5352791E+001, 7.0535246E+001, 7.1592597E+001, 7.1892581E+001, 7.3367291E+001, 6.8197293E+001, 7.5710263E+001, 7.6461722E+001, 7.6859327E+001, 7.5431710E+001, 6.9113080E+001, 7.8903764E+001, 8.0772197E+001, 7.9940374E+001, 7.7536214E+001, 7.3153704E+001, 3.9172547E+002, 3.8737580E+002, 3.8077013E+002, 3.7046897E+002, 3.5783316E+002
 7.8000054E+001, 5.9244798E+001, 6.3336932E+001, 6.6551349E+001, 6.1518995E+001, 5.8010365E+001, 6.3961271E+001, 7.1103485E+001, 6.6701057E+001, 7.4052582E+001, 6.2804865E+001, 6.6619172E+001, 7.2228643E+001, 7.1677496E+001, 7.1566248E+001, 6.2892403E+001, 6.7592826E+001, 7.3189525E+001, 7.3306937E+001, 7.2794245E+001, 6.8837930E+001, 7.5230895E+001, 7.7928047E+001, 7.7444185E+001, 7.2994031E+001, 6.9354067E+001, 3.9216872E+002, 3.8885101E+002, 3.8304115E+002, 3.7279837E+002, 3.6087362E+002
 7.8500018E+001, 6.0468072E+001, 6.7396603E+001, 7.1684890E+001, 6.5119772E+001, 5.6268813E+001, 6.4766627E+001, 6.9782824E+001, 7.2062815E+001, 6.6996750E+001, 6.1343055E+001, 6.9973860E+001, 7.4465393E+001, 7.1751906E+001, 6.9192570E+001, 6.6084476E+001, 7.0629318E+001, 7.3880346E+001, 7.2835120E+001, 7.2148712E+001, 7.0507893E+001, 7.2627305E+001, 7.2538956E+001, 7.4848899E+001, 7.8148609E+001, 7.7616260E+001, 3.9203504E+002, 3.8914059E+002, 3.8483988E+002, 3.7703083E+002, 3.6511133E+002
 7.9000064E+001, 6.4382900E+001, 6.9592561E+001, 6.7935222E+001, 6.8472103E+001, 6.1991353E+001, 6.7703300E+001, 6.9459424E+001, 6.8487093E+001, 6.9816790E+001, 6.7365224E+001, 6.9428529E+001, 6.8871797E+001, 6.6753103E+001, 7.2494543E+001, 6.6685908E+001, 6.9156050E+001, 7.2558394E+001, 7.4927188E+001, 7.6105533E+001, 7.4008919E+001, 7.4693250E+001, 7.5101494E+001, 7.6242115E+001, 7.7625744E+001, 7.6313950E+001, 3.9269854E+002, 3.8971115E+002, 3.8545602E+002, 3.7853727E+002, 3.6844662E+002
 7.9500059E+001, 6.1503250E+001, 6.6193779E+001, 7.0935860E+001, 6.4133817E+001, 6.1612559E+001, 6.0092310E+001, 6.9175105E+001, 6.6275696E+001, 7.4116241E+001, 6.5938920E+001, 6.5880103E+001, 7.4760788E+001, 7.1771401E+001, 7.5020423E+001, 7.0275884E+001, 7.3840400E+001, 7.8632918E+001, 7.7124567E+001, 7.6286724E+001, 7.4116543E+001, 7.7006175E+001, 7.6904563E+001, 7.7312841E+001, 7.8075426E+001, 7.7585136E+001, 3.9341801E+002, 3.9000793E+002, 3.8572831E+002, 3.7952052E+002, 3.7020880E+002
 8.0000040E+001, 6.1670181E+001, 6.7089628E+001, 6.9341160E+001, 6.7371631E+001, 6.3756100E+001, 6.4896210E+001, 7.3614252E+001, 7.3263149E+001, 7.2821208E+001, 6.3714724E+001, 7.0268125E+001, 7.3314483E+001, 7.3566155E+001, 7.4887186E+001, 6.9703740E+001, 7.2054616E+001, 7.6410736E+001, 7.6668676E+001, 7.8733923E+001, 7.4498610E+001, 8.0295034E+001, 8.1718218E+001, 8.0404571E+001, 7.5314997E+001, 7.0956168E+001, 3.9411899E+002, 3.9094233E+002, 3.8669062E+002, 3.7986113E+002, 3.7073839E+002
 8.0500050E+001, 5.7122947E+001, 6.3489356E+001, 6.7928606E+001, 6.1666216E+001, 5.9534040E+001, 6.1156467E+001, 7.3949980E+001, 7.2370065E+001, 6.9328770E+001, 5.9840279E+001, 6.4735519E+001, 7.6131501E+001, 7.2709333E+001, 7.2818576E+001, 6.5183230E+001, 6.9434370E+001, 7.1202058E+001, 7.3184671E+001, 7.3831097E+001, 7.1100611E+001, 7.5544834E+001, 7.6759628E+001, 7.4610382E+001, 7.4620833E+001, 7.5242332E+001, 3.9534298E+002, 3.9294325E+002, 3.8828699E+002, 3.8154216E+002, 3.7326398E+002
 8.1000081E+001, 6.3612686E+001, 6.9032823E+001, 7.2591382E+001, 6.9674348E+001, 6.1684505E+001, 6.7140785E+001, 7.3388141E+001, 7.0512493E+001, 7.1561928E+001, 6.1443618E+001, 6.8897181E+001, 6.9890220E+001, 6.8141222E+001, 6.9379121E+001, 6.6397517E+001, 7.0963205E+001, 7.0492241E+001, 6.9628475E+001, 6.9400170E+001, 7.0364829E+001, 7.4397477E+001, 7.5470005E+001, 7.7935400E+001, 7.9173142E+001, 8.0943463E+001, 3.9513088E+002, 3.9273107E+002, 3.8946710E+002, 3.8432136E+002, 3.7781445E+002
 8.1500087E+001, 6.1281838E+001, 6.7567414E+001, 7.0753218E+001, 6.8317985E+001, 6.3561491E+001, 6.4875822E+001, 6.9543786E+001, 6.6308800E+001, 7.0728052E+001, 6.3486696E+001, 7.0817678E+001, 7.3277066E+001, 6.8083735E+001, 7.0678798E+001, 6.7800660E+001, 7.8970205E+001, 7.6872146E+001, 7.3575818E+001, 7.6173291E+001, 7.6961324E+001, 7.6855485E+001, 7.8508566E+001, 7.8625473E+001, 7.6676687E+001, 7.5790511E+001, 3.9642809E+002, 3.9417313E+002, 3.8997434E+002, 3.8451012E+002, 3.7895346E+002
 8.2000073E+001, 6.1603113E+001, 6.4360013E+001, 6.7322531E+001, 6.4955501E+001, 6.4064750E+001, 6.4081925E+001, 7.0646541E+001, 6.6737820E+001, 7.1743947E+001, 6.5290502E+001, 6.5376408E+001, 6.9333560E+001, 7.1025545E+001, 7.2990248E+001, 7.2103085E+001, 7.2534349E+001, 7.7472577E+001, 7.6204855E+001, 7.7338192E+001, 8.1026856E+001, 8.0184098E+001, 7.9754674E+001, 7.9706895E+001, 8.1763411E+001, 8.4801586E+001, 3.9693469E+002, 3.9421275E+002, 3.9064560E+002, 3.8610179E+002, 3.8062016E+002
 8.2500100E+001, 6.2225597E+001, 6.2157058E+001, 6.9341833E+001, 6.2213303E+001, 5.9797342E+001, 6.3526184E+001, 6.9447209E+001, 7.1447593E+001, 7.0267034E+001, 6.3898694E+001, 7.1082977E+001, 7.1916621E+001, 7.1590362E+001, 7.1417794E+001, 7.4325773E+001, 7.7005638E+001, 7.6851225E+001, 7.4387252E+001, 7.7629306E+001, 7.8031792E+001, 7.7964850E+001, 7.9468667E+001, 7.8417574E+001, 7.6538848E+001, 7.3598497E+001, 3.9683146E+002, 3.9493577E+002, 3.9162830E+002, 3.8738925E+002, 3.8212061E+002
 8.3000063E+001, 5.8184681E+001, 6.5785799E+001, 7.1885906E+001, 6.5969067E+001, 5.9263216E+001, 6.6453733E+001, 7.1384807E+001, 7.2439348E+001, 6.9033070E+001, 6.6371098E+001, 7.4102793E+001, 7.4282456E+001, 7.4651367E+001, 7.1636967E+001, 7.1534495E+001, 7.2382040E+001, 7.3588477E+001, 7.6420976E+001, 7.6229872E+001, 7.2250113E+001, 7.3461662E+001, 7.4851353E+001, 7.5192252E+001, 7.4630027E+001, 7.6644322E+001, 3.9678499E+002, 3.9545223E+002, 3.9206384E+002, 3.8776777E+002, 3.8323628E+002
 8.3500167E+001, 6.0122443E+001, 6.5927579E+001, 7.5072744E+001, 6.7805092E+001, 6.0576862E+001, 6.7528999E+001, 6.9063668E+001, 6.7692030E+001, 7.1919695E+001, 6.5049759E+001, 7.4583684E+001, 7.3048635E+001, 6.9658651E+001, 7.1204215E+001, 7.0920450E+001, 7.7331206E+001, 7.4280273E+001, 7.2725603E+001, 7.3838177E+001, 7.3046209E+001, 7.6703263E+001, 7.6460882E+001, 7.4309394E+001, 7.3342020E+001, 7.3454169E+001, 3.9747989E+002, 3.9540606E+002, 3.9188076E+002, 3.8765380E+002, 3.8394272E+002
 8.4000101E+001, 6.3311812E+001, 6.8733453E+001, 7.2346845E+001, 6.6655936E+001, 6.3101509E+001, 6.8592754E+001, 7.2976874E+001, 6.7414823E+001, 7.0273880E+001, 6.6859848E+001, 6.8743862E+001, 7.2953704E+001, 7.1023925E+001, 7.1999765E+001, 6.6448750E+001, 7.5480605E+001, 7.5894863E+001, 7.4744563E+001, 7.4173080E+001, 7.1623551E+001, 8.1123143E+001, 8.3118493E+001, 8.2173930E+001, 8.1308964E+001, 8.0866493E+001, 3.9917494E+002, 3.9711883E+002, 3.9355937E+002, 3.8914962E+002, 3.8487527E+002
 8.4500058E+001, 6.4713246E+001, 6.9872185E+001, 7.2023286E+001, 7.0272420E+001, 6.4937373E+001, 6.6328619E+001, 7.2707318E+001, 7.0874035E+001, 7.4304654E+001, 6.7427906E+001, 6.7047036E+001, 7.5822226E+001, 7.2766264E+001, 7.5353199E+001, 6.9927291E+001, 7.3298002E+001, 7.7551091E+001, 7.6670222E+001, 7.4018269E+001, 7.8226315E+001, 7.9381855E+001, 7.8363190E+001, 7.7593894E+001, 8.0263114E+001, 8.0736387E+001, 3.9861803E+002, 3.9692405E+002, 3.9408027E+002, 3.9116148E+002, 3.8693546E+002
 8.5000064E+001, 5.9027428E+001, 6.4218202E+001, 6.6882159E+001, 6.1226129E+001, 5.8298017E+001, 6.2902952E+001, 6.8953726E+001, 6.8627622E+001, 7.1193667E+001, 6.0536949E+001, 6.3000916E+001, 7.1615522E+001, 6.9909151E+001, 6.8635827E+001, 6.6972018E+001, 6.8698117E+001, 7.0031265E+001, 7.2268932E+001, 7.1741695E+001, 6.9605644E+001, 7.5137445E+001, 7.7304483E+001, 7.7374469E+001, 7.6323186E+001, 7.4594836E+001, 3.9839725E+002, 3.9703158E+002, 3.9414744E+002, 3.9172545E+002, 3.8771721E+002
 8.5500062E+001, 5.8026022E+001, 6.3743788E+001, 7.0290381E+001, 6.0963694E+001, 6.0630929E+001, 6.1199074E+001, 6.8479678E+001, 6.8749472E+001, 6.8412900E+001, 6.2608055E+001, 6.4073335E+001, 7.2681080E+001, 7.0981043E+001, 7.2291091E+001, 6.8174675E+001, 7.2089861E+001, 7.7136782E+001, 7.4311290E+001, 7.3832897E+001, 7.3128484E+001, 7.6657053E+001, 7.6442688E+001, 7.9672480E+001, 8.3316654E+001, 8.3310373E+001, 3.9898877E+002, 3.9754425E+002, 3.9614106E+002, 3.9439055E+002, 3.9051061E+002
 8.6000147E+001, 6.3093270E+001, 6.8505369E+001, 7.5821813E+001, 6.8038345E+001, 6.1740513E+001, 6.8179212E+001, 7.0835491E+001, 7.1226253E+001, 6.9035019E+001, 6.9913219E+001, 7.0725819E+001, 7.0826633E+001, 6.9329111E+001, 6.7604625E+001, 6.9313180E+001, 7.1638310E+001, 7.3041356E+001, 7.0025578E+001, 7.2581261E+001, 7.0309484E+001, 7.5604491E+001, 7.9061797E+001, 7.9786374E+001, 7.8404568E+001, 7.7555622E+001, 3.9949861E+002, 3.9834028E+002, 3.9664902E+002, 3.9447998E+002, 3.9104147E+002
 8.6500104E+001, 6.5573017E+001, 7.1842232E+001, 7.0257291E+001, 7.0665960E+001, 6.6450327E+001, 6.9110156E+001, 6.9051439E+001, 6.5750034E+001, 7.3438107E+001, 7.2222202E+001, 7.1164631E+001, 7.0796278E+001, 7.0266317E+001, 7.4872267E+001, 7.2205214E+001, 7.3545910E+001, 7.5298952E+001, 7.4646923E+001, 7.5959884E+001, 7.4545221E+001, 7.8217499E+001, 7.7599634E+001, 7.6982594E+001, 7.7772135E+001, 7.9579031E+001, 3.9924245E+002, 3.9789801E+002, 3.9636807E+002, 3.9458234E+002, 3.9110546E+002
 8.7000022E+001, 6.0641036E+001, 6.4182620E+001, 7.0408099E+001, 6.2872036E+001, 6.1714869E+001, 6.8881541E+001, 6.8549070E+001, 6.7028491E+001, 6.8558672E+001, 6.4176585E+001, 7.5760600E+001, 7.3051575E+001, 7.1819192E+001, 7.3627958E+001, 7.0846264E+001, 8.5730058E+001, 7.6703346E+001, 7.7151584E+001, 7.6745979E+001, 7.9848263E+001, 7.9740910E+001, 8.1766465E+001, 8.2135914E+001, 8.3356179E+001, 8.2763975E+001, 4.0026191E+002, 3.9897743E+002, 3.9678185E+002, 3.9478732E+002, 3.9232357E+002
