s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 6.4000114E+001, 5.2490378E+001,-2.0204108E+001,-2.7594673E+001,-3.8156301E+000, 1.1618119E-001, 0.0000000E+000, 0.0000000E+000, 5.0034703E-001, 9.9214805E-001,-5.5640578E-001, 1.9452267E-003,-1.9296067E-002
 6.4200417E+001, 5.1001335E+001,-1.9841790E+001,-2.1527559E+001,-3.7566483E+000, 1.1656300E-001, 0.0000000E+000, 0.0000000E+000, 5.9135090E+000, 5.9919014E+000,-5.8048099E-001, 1.9522015E-003,-1.4970637E-002
 6.4400726E+001, 4.4029669E+001,-1.6977657E+001,-2.0892502E+001,-3.5169007E+000, 1.2043180E-001, 0.0000000E+000, 0.0000000E+000, 2.5543500E+000, 2.7630400E+000,-5.8320853E-001, 1.9646853E-003,-1.4557008E-002
 6.4600250E+001, 4.7963151E+001,-1.8431693E+001,-2.3207606E+001,-3.4734415E+000, 1.1645676E-001, 0.0000000E+000, 0.0000000E+000, 2.9259484E+000, 2.9668672E+000,-5.7375899E-001, 1.9763091E-003,-1.6267982E-002
 6.4800560E+001, 4.4855729E+001,-1.6891328E+001,-2.6416374E+001,-3.4905073E+000, 1.1513124E-001, 0.0000000E+000, 0.0000000E+000,-2.1481707E+000,-1.8273483E+000,-5.6108959E-001, 1.9795912E-003,-1.8599885E-002
 6.5000084E+001, 4.6702097E+001,-1.7561642E+001,-2.3061364E+001,-3.8103070E+000, 1.1494028E-001, 0.0000000E+000, 0.0000000E+000, 1.9897313E+000, 2.3837245E+000,-5.7411141E-001, 1.9831652E-003,-1.6408822E-002
 6.5200394E+001, 4.3475997E+001,-1.6411053E+001,-2.7583546E+001,-3.6650399E+000, 1.1221693E-001, 0.0000000E+000, 0.0000000E+000,-4.3248709E+000,-4.0714246E+000,-5.5671255E-001, 1.9801145E-003,-1.9135027E-002
 6.5400696E+001, 4.5885859E+001,-1.6840489E+001,-2.5908354E+001,-3.1903389E+000, 1.1652838E-001, 0.0000000E+000, 0.0000000E+000,-1.0745093E-001, 6.3205365E-002,-5.6340712E-001, 1.9707445E-003,-1.7847286E-002
 6.5600227E+001, 5.1968340E+001,-1.9456675E+001,-2.4253806E+001,-3.4060478E+000, 1.1880273E-001, 0.0000000E+000, 0.0000000E+000, 4.7464188E+000, 4.9706148E+000,-5.6960688E-001, 1.9747409E-003,-1.6878697E-002
 6.5800529E+001, 4.6205817E+001,-1.8218115E+001,-2.5463999E+001,-3.5117439E+000, 1.1264751E-001, 0.0000000E+000, 0.0000000E+000,-1.0502109E+000,-8.7539332E-001,-5.6527960E-001, 1.9776535E-003,-1.7531498E-002
 6.6000061E+001, 4.6882895E+001,-1.7838461E+001,-2.5484425E+001,-3.6495295E+000, 1.1564431E-001, 0.0000000E+000, 0.0000000E+000,-4.0246377E-001, 2.6123609E-002,-5.6515364E-001, 1.9736615E-003,-1.7485547E-002
 6.6200363E+001, 4.4110199E+001,-1.6740889E+001,-2.2130495E+001,-3.3641285E+000, 1.1394487E-001, 0.0000000E+000, 0.0000000E+000, 1.7798159E+000, 1.9886311E+000,-5.7825513E-001, 1.9733380E-003,-1.5414805E-002
 6.6400665E+001, 5.0724658E+001,-1.8616725E+001,-2.6364608E+001,-3.5213892E+000, 1.1991860E-001, 0.0000000E+000, 0.0000000E+000, 2.1374247E+000, 2.3418540E+000,-5.6116167E-001, 1.9744590E-003,-1.8493182E-002
 6.6600197E+001, 4.9078093E+001,-1.8737964E+001,-2.4092195E+001,-3.5659663E+000, 1.1938415E-001, 0.0000000E+000, 0.0000000E+000, 2.5173016E+000, 2.8013517E+000,-5.6985683E-001, 1.9795542E-003,-1.7284733E-002
 6.6800499E+001, 4.5228312E+001,-1.7442241E+001,-2.6923822E+001,-4.0602881E+000, 1.1902277E-001, 0.0000000E+000, 0.0000000E+000,-3.6652125E+000,-3.0790168E+000,-5.5922872E-001, 1.9846032E-003,-1.8807752E-002
 6.7000031E+001, 5.2236963E+001,-1.9216690E+001,-2.7670189E+001,-3.3785531E+000, 1.2103563E-001, 0.0000000E+000, 0.0000000E+000, 1.9861480E+000, 2.0925666E+000,-5.5606451E-001, 1.9882838E-003,-1.9146351E-002
 6.7200653E+001, 4.3452607E+001,-1.6598182E+001,-2.5989244E+001,-3.7917797E+000, 1.2215717E-001, 0.0000000E+000, 0.0000000E+000,-2.9944864E+000,-2.8044420E+000,-5.6312869E-001, 2.0006860E-003,-1.8008698E-002
 6.7400505E+001, 5.1685988E+001,-1.9190845E+001,-2.2746747E+001,-3.7803972E+000, 1.2219376E-001, 0.0000000E+000, 0.0000000E+000, 5.8202818E+000, 6.0901927E+000,-5.7560135E-001, 2.0124693E-003,-1.5751570E-002
 6.7600365E+001, 4.5891042E+001,-1.7352908E+001,-2.9086096E+001,-3.7612308E+000, 1.2027080E-001, 0.0000000E+000, 0.0000000E+000,-4.3957141E+000,-4.1889227E+000,-5.5098567E-001, 2.0173187E-003,-1.9946538E-002
 6.7800224E+001, 4.5137185E+001,-1.7364688E+001,-2.2772038E+001,-3.6588836E+000, 1.2238731E-001, 0.0000000E+000, 0.0000000E+000, 8.1148515E-001, 1.4639627E+000,-5.7567035E-001, 2.0197040E-003,-1.5841830E-002
 6.8000076E+001, 5.3127510E+001,-2.0457281E+001,-2.1768789E+001,-4.1468603E+000, 1.2207401E-001, 0.0000000E+000, 0.0000000E+000, 6.8130711E+000, 6.8766527E+000,-5.7916811E-001, 2.0211959E-003,-1.5373177E-002
 6.8200699E+001, 4.8363815E+001,-1.8148186E+001,-2.0742969E+001,-4.0097711E+000, 1.2260336E-001, 0.0000000E+000, 0.0000000E+000, 5.0581697E+000, 5.5854924E+000,-5.8350091E-001, 2.0290864E-003,-1.4472037E-002
 6.8400558E+001, 4.4285392E+001,-1.6881337E+001,-3.0401748E+001,-3.7435939E+000, 1.2609749E-001, 0.0000000E+000, 0.0000000E+000,-6.5085103E+000,-6.6151893E+000,-5.4592407E-001, 2.0283244E-003,-2.0764093E-002
 6.8600410E+001, 5.2375059E+001,-1.9520837E+001,-2.6069514E+001,-3.6861960E+000, 1.3332697E-001, 0.0000000E+000, 0.0000000E+000, 2.6373097E+000, 3.2318390E+000,-5.6225583E-001, 2.0376769E-003,-1.8211622E-002
 6.8800270E+001, 5.0865239E+001,-1.9350095E+001,-2.2966300E+001,-3.8950605E+000, 1.3060543E-001, 0.0000000E+000, 0.0000000E+000, 4.5921225E+000, 4.7843885E+000,-5.7442712E-001, 2.0493363E-003,-1.6193387E-002
 6.9000130E+001, 5.1624652E+001,-1.9201924E+001,-2.5218722E+001,-3.8474473E+000, 1.2922810E-001, 0.0000000E+000, 0.0000000E+000, 3.5829277E+000, 3.4857864E+000,-5.6585847E-001, 2.0611828E-003,-1.7301114E-002
 6.9200745E+001, 4.8390343E+001,-1.8128241E+001,-2.1774743E+001,-3.7241478E+000, 1.3039453E-001, 0.0000000E+000, 0.0000000E+000, 4.7021538E+000, 4.8936055E+000,-5.7927186E-001, 2.0681861E-003,-1.5245291E-002
 6.9400604E+001, 4.7121030E+001,-1.8210504E+001,-2.9988683E+001,-3.8138182E+000, 1.3536801E-001, 0.0000000E+000, 0.0000000E+000,-5.0170169E+000,-4.7566064E+000,-5.4731055E-001, 2.0807896E-003,-2.0499690E-002
 6.9600464E+001, 5.4184212E+001,-2.0253380E+001,-3.0742747E+001,-3.9330461E+000, 1.4087047E-001, 0.0000000E+000, 0.0000000E+000,-1.0319968E+000,-6.0409045E-001,-5.4405117E-001, 2.0916590E-003,-2.0950394E-002
 6.9800316E+001, 4.6355621E+001,-1.8208400E+001,-2.2017099E+001,-3.7427206E+000, 1.4009442E-001, 0.0000000E+000, 0.0000000E+000, 2.2308248E+000, 2.5274958E+000,-5.7871514E-001, 2.0973193E-003,-1.5119934E-002
 7.0000175E+001, 5.5917630E+001,-2.0675511E+001,-2.4718290E+001,-3.7357957E+000, 1.3826147E-001, 0.0000000E+000, 0.0000000E+000, 6.6193875E+000, 6.9262949E+000,-5.6735274E-001, 2.1056792E-003,-1.7176887E-002
 7.0200035E+001, 4.6570257E+001,-1.7806311E+001,-2.8987393E+001,-4.0126073E+000, 1.3851576E-001, 0.0000000E+000, 0.0000000E+000,-4.3083386E+000,-4.0975383E+000,-5.5087298E-001, 2.1106523E-003,-2.0211616E-002
 7.0400650E+001, 5.2886886E+001,-1.9724047E+001,-2.7174534E+001,-4.1964777E+000, 1.3780302E-001, 0.0000000E+000, 0.0000000E+000, 1.3320965E+000, 1.9296302E+000,-5.5751201E-001, 2.1179523E-003,-1.9138810E-002
 7.0600510E+001, 4.4060824E+001,-1.6546773E+001,-2.5029454E+001,-3.8032830E+000, 1.4016963E-001, 0.0000000E+000, 0.0000000E+000,-1.2862951E+000,-1.1785175E+000,-5.6654061E-001, 2.1209576E-003,-1.7372882E-002
 7.0800369E+001, 5.3077216E+001,-1.9878077E+001,-2.5476207E+001,-3.7863054E+000, 1.4252060E-001, 0.0000000E+000, 0.0000000E+000, 3.7704998E+000, 4.0791463E+000,-5.6454711E-001, 2.1329745E-003,-1.7650748E-002
 7.1000221E+001, 4.9614634E+001,-1.9138754E+001,-2.3773758E+001,-3.9648092E+000, 1.4391408E-001, 0.0000000E+000, 0.0000000E+000, 2.5280837E+000, 2.8812272E+000,-5.7116728E-001, 2.1465862E-003,-1.6715831E-002
 7.1200081E+001, 5.0060025E+001,-1.9440770E+001,-2.5134815E+001,-4.3869998E+000, 1.4407482E-001, 0.0000000E+000, 0.0000000E+000, 8.7457885E-001, 1.2415155E+000,-5.6592757E-001, 2.1498835E-003,-1.7492983E-002
 7.1400703E+001, 4.5812094E+001,-1.7058356E+001,-2.5467597E+001,-3.7243488E+000, 1.3777827E-001, 0.0000000E+000, 0.0000000E+000,-3.9754094E-001,-3.0042878E-001,-5.6482637E-001, 2.1409242E-003,-1.7554205E-002
 7.1600555E+001, 5.4018328E+001,-2.0157290E+001,-2.9467064E+001,-4.3796074E+000, 1.3746795E-001, 0.0000000E+000, 0.0000000E+000,-2.4428571E-001, 1.5183456E-001,-5.4864244E-001, 2.1384051E-003,-2.0629097E-002
 7.1800415E+001, 5.6618443E+001,-2.1252943E+001,-2.5193174E+001,-3.8518881E+000, 1.4025892E-001, 0.0000000E+000, 0.0000000E+000, 6.0851703E+000, 6.4606968E+000,-5.6490605E-001, 2.1482950E-003,-1.8079125E-002
 7.2000275E+001, 5.7544588E+001,-2.1551987E+001,-2.7529755E+001,-4.1332344E+000, 1.4168231E-001, 0.0000000E+000, 0.0000000E+000, 4.1889914E+000, 4.4712936E+000,-5.5594172E-001, 2.1557038E-003,-1.9354400E-002
 7.2200127E+001, 4.7256032E+001,-1.7843616E+001,-3.4859981E+001,-4.1192573E+000, 1.4101076E-001, 0.0000000E+000, 0.0000000E+000,-9.8206559E+000,-9.4258111E+000,-5.2813423E-001, 2.1557913E-003,-2.3817673E-002
 7.2400749E+001, 4.5833059E+001,-1.7167968E+001,-2.8201603E+001,-3.7122482E+000, 1.4150021E-001, 0.0000000E+000, 0.0000000E+000,-3.2692526E+000,-3.1072601E+000,-5.5425731E-001, 2.1566176E-003,-1.9266745E-002
 7.2600601E+001, 5.7289815E+001,-2.1239621E+001,-2.5156828E+001,-4.0354785E+000, 1.4678086E-001, 0.0000000E+000, 0.0000000E+000, 6.7687210E+000, 7.0046688E+000,-5.6542963E-001, 2.1652406E-003,-1.7594831E-002
 7.2800461E+001, 5.0746874E+001,-1.9019302E+001,-2.5743631E+001,-3.8086684E+000, 1.4339476E-001, 0.0000000E+000, 0.0000000E+000, 2.0223070E+000, 2.3186671E+000,-5.6332109E-001, 2.1741721E-003,-1.7999839E-002
 7.3000320E+001, 5.3811631E+001,-2.0187445E+001,-2.6916686E+001,-3.9127507E+000, 1.4825479E-001, 0.0000000E+000, 0.0000000E+000, 2.5793316E+000, 2.9430043E+000,-5.5887151E-001, 2.1834339E-003,-1.8524752E-002
 7.3200172E+001, 4.9816070E+001,-1.9283082E+001,-2.3750150E+001,-3.8826061E+000, 1.5336980E-001, 0.0000000E+000, 0.0000000E+000, 2.8892619E+000, 3.0536025E+000,-5.7136824E-001, 2.1958184E-003,-1.6518076E-002
 7.3400032E+001, 5.8373021E+001,-2.1709000E+001,-2.8682889E+001,-3.9422795E+000, 1.5273324E-001, 0.0000000E+000, 0.0000000E+000, 3.7086634E+000, 4.1915857E+000,-5.5177480E-001, 2.1968833E-003,-1.9620733E-002
 7.3600655E+001, 4.3419474E+001,-1.6637017E+001,-3.0277472E+001,-3.5502191E+000, 1.5529518E-001, 0.0000000E+000, 0.0000000E+000,-6.8570678E+000,-6.8899394E+000,-5.4641627E-001, 2.1931443E-003,-2.0300496E-002
 7.3800507E+001, 5.4922926E+001,-2.0974179E+001,-3.4068797E+001,-4.1017335E+000, 1.5277291E-001, 0.0000000E+000, 0.0000000E+000,-4.7214020E+000,-4.0690101E+000,-5.3093115E-001, 2.1966270E-003,-2.3249711E-002
 7.4000366E+001, 4.9176637E+001,-1.9145208E+001,-2.6265326E+001,-3.9890755E+000, 1.5019709E-001, 0.0000000E+000, 0.0000000E+000, 2.2293307E-001,-7.2775208E-002,-5.6145208E-001, 2.2044867E-003,-1.8196525E-002
 7.4200226E+001, 5.8817750E+001,-2.2114340E+001,-2.3408206E+001,-4.1013032E+000, 1.5662129E-001, 0.0000000E+000, 0.0000000E+000, 8.6845634E+000, 9.3505217E+000,-5.7239504E-001, 2.2139919E-003,-1.6210082E-002
 7.4400078E+001, 4.8879039E+001,-1.8366113E+001,-2.5675544E+001,-3.6300932E+000, 1.5833111E-001, 0.0000000E+000, 0.0000000E+000, 1.4574895E+000, 1.3656200E+000,-5.6376183E-001, 2.2230611E-003,-1.7800443E-002
 7.4600700E+001, 5.5429098E+001,-2.1192433E+001,-3.0779972E+001,-4.3337709E+000, 1.5485156E-001, 0.0000000E+000, 0.0000000E+000,-1.3412782E+000,-7.2222532E-001,-5.4359793E-001, 2.2317452E-003,-2.1180729E-002
 7.4800140E+001, 5.4666339E+001,-2.0327297E+001,-2.3983403E+001,-4.0181127E+000, 1.5670719E-001, 0.0000000E+000, 0.0000000E+000, 6.3935866E+000, 6.4942340E+000,-5.6997462E-001, 2.2353131E-003,-1.6796260E-002
 7.5000511E+001, 5.1216345E+001,-1.9226596E+001,-3.2383172E+001,-3.7755525E+000, 1.6282240E-001, 0.0000000E+000, 0.0000000E+000,-4.1844821E+000,-4.0061532E+000,-5.3760818E-001, 2.2423744E-003,-2.2126515E-002
 7.5200142E+001, 5.3861303E+001,-2.1302460E+001,-3.4203945E+001,-4.4326729E+000, 1.5734646E-001, 0.0000000E+000, 0.0000000E+000,-6.2497234E+000,-5.9204276E+000,-5.3037519E-001, 2.2521831E-003,-2.3315567E-002
 7.5400513E+001, 4.9869443E+001,-1.9118336E+001,-2.4949825E+001,-4.2582737E+000, 1.5655643E-001, 0.0000000E+000, 0.0000000E+000, 1.5131472E+000, 1.6995642E+000,-5.6645255E-001, 2.2486147E-003,-1.7359915E-002
 7.5600143E+001, 5.8662817E+001,-2.1544181E+001,-1.8861893E+001,-3.8207251E+000, 1.6290954E-001, 0.0000000E+000, 0.0000000E+000, 1.4344473E+001, 1.4598928E+001,-5.8982251E-001, 2.2597259E-003,-1.3532817E-002
 7.5800812E+001, 4.8335435E+001,-1.8409309E+001,-2.6565608E+001,-3.4202931E+000, 1.6566078E-001, 0.0000000E+000, 0.0000000E+000, 3.7808043E-002, 1.0588563E-001,-5.6035024E-001, 2.2708114E-003,-1.8233844E-002
 7.6000206E+001, 5.8181883E+001,-2.2337882E+001,-3.6693082E+001,-4.0130662E+000, 1.6898730E-001, 0.0000000E+000, 0.0000000E+000,-5.1122812E+000,-4.6931603E+000,-5.2028790E-001, 2.2834307E-003,-2.4971592E-002
 7.6200783E+001, 4.9847823E+001,-1.9058284E+001,-2.9628156E+001,-3.8013403E+000, 1.6677888E-001, 0.0000000E+000, 0.0000000E+000,-2.7815910E+000,-2.4731780E+000,-5.4808906E-001, 2.2995097E-003,-2.0305059E-002
 7.6400566E+001, 5.3911134E+001,-2.0986285E+001,-2.8164859E+001,-4.1711985E+000, 1.6283025E-001, 0.0000000E+000, 0.0000000E+000, 3.4501220E-001, 7.5162123E-001,-5.5400158E-001, 2.3051683E-003,-1.9193112E-002
 7.6600357E+001, 5.4093170E+001,-2.0046220E+001,-2.7781505E+001,-3.9606374E+000, 1.6920509E-001, 0.0000000E+000, 0.0000000E+000, 2.4676528E+000, 2.4740123E+000,-5.5525992E-001, 2.3020886E-003,-1.9069932E-002
 7.6800140E+001, 6.3092586E+001,-2.3092821E+001,-2.8692455E+001,-4.2319154E+000, 1.6730793E-001, 0.0000000E+000, 0.0000000E+000, 6.9489150E+000, 7.2427024E+000,-5.5092292E-001, 2.3043044E-003,-2.0101701E-002
 7.7000717E+001, 5.2045262E+001,-1.9489476E+001,-3.3591783E+001,-4.1303926E+000, 1.7366532E-001, 0.0000000E+000, 0.0000000E+000,-5.4635666E+000,-4.9927241E+000,-5.3233560E-001, 2.3117006E-003,-2.3174801E-002
 7.7200500E+001, 5.5190425E+001,-2.1240251E+001,-3.3263720E+001,-4.2232083E+000, 1.6731491E-001, 0.0000000E+000, 0.0000000E+000,-3.5862972E+000,-3.3694396E+000,-5.3382700E-001, 2.3249843E-003,-2.2741201E-002
 7.7400284E+001, 5.4886134E+001,-2.0916118E+001,-2.5449718E+001,-4.2366327E+000, 1.6939560E-001, 0.0000000E+000, 0.0000000E+000, 4.1145142E+000, 4.4530602E+000,-5.6419789E-001, 2.3333877E-003,-1.7658064E-002
 7.7600075E+001, 5.9885592E+001,-2.2547653E+001,-2.8326227E+001,-4.3957792E+000, 1.7009673E-001, 0.0000000E+000, 0.0000000E+000, 4.3689848E+000, 4.7860291E+000,-5.5291591E-001, 2.3332822E-003,-1.9504150E-002
 7.7800652E+001, 5.3252652E+001,-1.9837908E+001,-2.7300854E+001,-4.2976197E+000, 1.7285508E-001, 0.0000000E+000, 0.0000000E+000, 1.5870076E+000, 1.9891252E+000,-5.5686085E-001, 2.3355029E-003,-1.9016749E-002
 7.8000435E+001, 5.0440075E+001,-1.9268841E+001,-2.8241171E+001,-4.2990288E+000, 1.7282403E-001, 0.0000000E+000, 0.0000000E+000,-1.5184154E+000,-1.1961414E+000,-5.5348294E-001, 2.3406190E-003,-1.9546332E-002
 7.8200218E+001, 5.5098634E+001,-2.0798359E+001,-3.0851123E+001,-3.9491164E+000, 1.7362239E-001, 0.0000000E+000, 0.0000000E+000,-5.6691109E-001,-3.2634198E-001,-5.4302597E-001, 2.3509904E-003,-2.1270640E-002
 7.8400009E+001, 6.2189774E+001,-2.3823624E+001,-3.1223179E+001,-4.4735118E+000, 1.6878789E-001, 0.0000000E+000, 0.0000000E+000, 2.3905692E+000, 2.8382470E+000,-5.4136952E-001, 2.3524607E-003,-2.1467662E-002
 7.8600578E+001, 5.1394390E+001,-1.9526545E+001,-2.8985464E+001,-4.1283808E+000, 1.7031865E-001, 0.0000000E+000, 0.0000000E+000,-1.5830308E+000,-1.0756817E+000,-5.5041180E-001, 2.3519201E-003,-2.0007925E-002
 7.8800369E+001, 5.7801284E+001,-2.1926333E+001,-2.8654429E+001,-4.1243576E+000, 1.6833957E-001, 0.0000000E+000, 0.0000000E+000, 2.9529326E+000, 3.2645040E+000,-5.5155163E-001, 2.3498730E-003,-1.9817198E-002
 7.9000153E+001, 5.2060137E+001,-1.9467693E+001,-2.6197505E+001,-3.9254700E+000, 1.7437401E-001, 0.0000000E+000, 0.0000000E+000, 2.5286352E+000, 2.6438436E+000,-5.6142409E-001, 2.3517802E-003,-1.8079180E-002
 7.9200729E+001, 6.0271637E+001,-2.2636470E+001,-3.2199894E+001,-4.6137462E+000, 1.7363040E-001, 0.0000000E+000, 0.0000000E+000, 5.9256950E-001, 9.9515755E-001,-5.3802635E-001, 2.3674897E-003,-2.1656223E-002
 7.9400513E+001, 6.2047553E+001,-2.3351189E+001,-2.9277156E+001,-4.3311752E+000, 1.7553310E-001, 0.0000000E+000, 0.0000000E+000, 4.6342703E+000, 5.2635656E+000,-5.4893239E-001, 2.3763095E-003,-2.0194238E-002
 7.9600403E+001, 5.5686776E+001,-2.0965114E+001,-2.7082022E+001,-4.3272388E+000, 1.7660062E-001, 0.0000000E+000, 0.0000000E+000, 3.4191891E+000, 3.4890015E+000,-5.5766369E-001, 2.3932586E-003,-1.8745406E-002
 7.9800591E+001, 5.8678197E+001,-2.3102425E+001,-3.0912075E+001,-4.7598051E+000, 1.7956445E-001, 0.0000000E+000, 0.0000000E+000,-1.8607306E-001, 8.3456305E-002,-5.4253883E-001, 2.3955291E-003,-2.1608634E-002
 8.0000259E+001, 5.8354421E+001,-2.1884133E+001,-2.9452914E+001,-4.6195043E+000, 1.8166968E-001, 0.0000000E+000, 0.0000000E+000, 1.9872388E+000, 2.5795402E+000,-5.4828874E-001, 2.3991070E-003,-2.0280453E-002
 8.0200562E+001, 5.4035175E+001,-2.0504089E+001,-2.3637547E+001,-4.3721830E+000, 1.8235560E-001, 0.0000000E+000, 0.0000000E+000, 5.8203485E+000, 5.7037122E+000,-5.7114698E-001, 2.4034994E-003,-1.6588554E-002
 8.0400108E+001, 5.5682841E+001,-2.0866312E+001,-2.8983622E+001,-4.3106836E+000, 1.8280114E-001, 0.0000000E+000, 0.0000000E+000, 1.3123231E+000, 1.7050246E+000,-5.5043543E-001, 2.4107524E-003,-1.9818392E-002
 8.0600403E+001, 5.9157545E+001,-2.2599546E+001,-3.4728779E+001,-4.6924356E+000, 1.8636173E-001, 0.0000000E+000, 0.0000000E+000,-2.9244301E+000,-2.6768538E+000,-5.2741509E-001, 2.4227990E-003,-2.4076625E-002
 8.0800705E+001, 6.3767331E+001,-2.3290939E+001,-3.0510808E+001,-4.7721664E+000, 1.8441202E-001, 0.0000000E+000, 0.0000000E+000, 4.9256796E+000, 5.3778305E+000,-5.4333641E-001, 2.4324928E-003,-2.1548247E-002
 8.1000244E+001, 5.3088605E+001,-2.0162335E+001,-2.8568696E+001,-4.3143320E+000, 1.8566370E-001, 0.0000000E+000, 0.0000000E+000, 1.3427392E-001, 2.2890519E-001,-5.5173995E-001, 2.4399066E-003,-1.9908735E-002
 8.1200546E+001, 6.0472772E+001,-2.2123943E+001,-3.1919032E+001,-4.4115153E+000, 1.8807662E-001, 0.0000000E+000, 0.0000000E+000, 1.8992064E+000, 2.2063581E+000,-5.3826931E-001, 2.4395493E-003,-2.2209039E-002
 8.1400093E+001, 5.4304176E+001,-2.0712975E+001,-3.0615645E+001,-4.3902859E+000, 1.9029790E-001, 0.0000000E+000, 0.0000000E+000,-1.5845616E+000,-1.2244324E+000,-5.4386444E-001, 2.4504922E-003,-2.1116443E-002
 8.1600388E+001, 6.3502922E+001,-2.3727198E+001,-3.2707048E+001,-4.7815145E+000, 1.9303411E-001, 0.0000000E+000, 0.0000000E+000, 1.8026108E+000, 2.4801964E+000,-5.3531966E-001, 2.4643826E-003,-2.2451380E-002
 8.1800117E+001, 5.9133609E+001,-2.1845002E+001,-2.7540775E+001,-4.1866888E+000, 1.8998131E-001, 0.0000000E+000, 0.0000000E+000, 5.6832441E+000, 5.7511244E+000,-5.5555382E-001, 2.4734665E-003,-1.9095401E-002
 8.2000473E+001, 5.8593049E+001,-2.2575065E+001,-3.4116496E+001,-4.8025613E+000, 1.9845534E-001, 0.0000000E+000, 0.0000000E+000,-3.0735821E+000,-2.7026187E+000,-5.3024702E-001, 2.4886028E-003,-2.3161228E-002
 8.2200150E+001, 6.0659903E+001,-2.2406823E+001,-3.0363646E+001,-4.4991998E+000, 1.9703558E-001, 0.0000000E+000, 0.0000000E+000, 3.2646763E+000, 3.5872699E+000,-5.4463278E-001, 2.5011134E-003,-2.0728176E-002
 8.2400604E+001, 5.9482838E+001,-2.2677848E+001,-2.7160714E+001,-4.4885267E+000, 1.9742228E-001, 0.0000000E+000, 0.0000000E+000, 4.8531834E+000, 5.3531721E+000,-5.5716182E-001, 2.5114064E-003,-1.8723488E-002
 8.2600334E+001, 6.4599227E+001,-2.3659544E+001,-3.1622302E+001,-4.5840887E+000, 2.0465835E-001, 0.0000000E+000, 0.0000000E+000, 4.4477822E+000, 4.9379517E+000,-5.3924192E-001, 2.5245392E-003,-2.1885379E-002
 8.2800789E+001, 5.0415598E+001,-1.9379154E+001,-2.9999024E+001,-4.1644119E+000, 2.0778951E-001, 0.0000000E+000, 0.0000000E+000,-2.6174326E+000,-2.9192020E+000,-5.4628481E-001, 2.5355397E-003,-2.0660631E-002
 8.3000298E+001, 6.0012259E+001,-2.2740364E+001,-2.8110902E+001,-4.1885398E+000, 2.0486474E-001, 0.0000000E+000, 0.0000000E+000, 4.7679542E+000, 5.1773174E+000,-5.5348655E-001, 2.5478314E-003,-1.9194837E-002
 8.3200607E+001, 5.6434405E+001,-2.2518135E+001,-2.7800118E+001,-4.4691335E+000, 2.0610417E-001, 0.0000000E+000, 0.0000000E+000, 1.7821575E+000, 1.8531225E+000,-5.5499560E-001, 2.5694994E-003,-1.8837740E-002
 8.3400116E+001, 6.7848771E+001,-2.5704899E+001,-3.5939855E+001,-5.1881377E+000, 2.0910124E-001, 0.0000000E+000, 0.0000000E+000, 3.7727491E-001, 1.2249807E+000,-5.2221375E-001, 2.5845541E-003,-2.4719418E-002
 8.3600426E+001, 6.0672349E+001,-2.2117746E+001,-2.5516203E+001,-4.2930589E+000, 2.0555181E-001, 0.0000000E+000, 0.0000000E+000, 9.0019339E+000, 8.9508925E+000,-5.6281229E-001, 2.5840036E-003,-1.8090295E-002
 8.3800316E+001, 5.1175781E+001,-1.9640216E+001,-3.0439042E+001,-4.2617224E+000, 2.0680154E-001, 0.0000000E+000, 0.0000000E+000,-3.1936485E+000,-2.9583971E+000,-5.4477955E-001, 2.5774619E-003,-2.0642038E-002
 8.4000061E+001, 6.4262088E+001,-2.3572831E+001,-3.2640827E+001,-4.6231799E+000, 2.0743654E-001, 0.0000000E+000, 0.0000000E+000, 3.3725785E+000, 3.6326861E+000,-5.3549246E-001, 2.5908244E-003,-2.2121694E-002
 8.4200607E+001, 6.7566134E+001,-2.5620774E+001,-3.6066130E+001,-5.3002683E+000, 2.0647543E-001, 0.0000000E+000, 0.0000000E+000, 4.1199602E-001, 7.8543669E-001,-5.2211311E-001, 2.6011021E-003,-2.4546460E-002
 8.4400352E+001, 6.7797608E+001,-2.5150803E+001,-3.1133277E+001,-4.5325246E+000, 2.0583927E-001, 0.0000000E+000, 0.0000000E+000, 6.6090183E+000, 7.1868424E+000,-5.4105293E-001, 2.6049485E-003,-2.1365626E-002
 8.4600098E+001, 6.1894872E+001,-2.3379657E+001,-2.8433084E+001,-4.8204061E+000, 2.1516335E-001, 0.0000000E+000, 0.0000000E+000, 5.5113034E+000, 5.4768884E+000,-5.5159799E-001, 2.6146522E-003,-1.9862112E-002
 8.4800644E+001, 6.3764194E+001,-2.3626846E+001,-3.5792819E+001,-5.0114904E+000, 2.1482405E-001, 0.0000000E+000, 0.0000000E+000,-8.8577182E-001,-4.5213774E-001,-5.2280466E-001, 2.6358494E-003,-2.4639133E-002
 8.5000389E+001, 5.5815935E+001,-2.1126117E+001,-3.8724072E+001,-5.1091879E+000, 2.1190855E-001, 0.0000000E+000, 0.0000000E+000,-9.1309558E+000,-8.9315325E+000,-5.1166264E-001, 2.6479171E-003,-2.6636059E-002
 8.5200424E+001, 6.7504855E+001,-2.4927018E+001,-3.0029989E+001,-4.9574520E+000, 2.1063877E-001, 0.0000000E+000, 0.0000000E+000, 7.4139493E+000, 7.8010342E+000,-5.4499265E-001, 2.6630827E-003,-2.0945873E-002
