s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.0320075E+002, 6.5892011E+001,-2.4264731E+001,-3.8073159E+001,-4.4380694E+000, 2.6092966E-001, 0.0000000E+000, 0.0000000E+000,-7.1605903E-001,-6.2301868E-001,-5.1399199E-001, 2.8884857E-003,-2.5346442E-002
 1.0340040E+002, 7.3394533E+001,-2.6095307E+001,-4.1980566E+001,-4.2057827E+000, 2.6309451E-001, 0.0000000E+000, 0.0000000E+000, 1.3763660E+000, 1.3759725E+000,-4.9888925E-001, 2.8996351E-003,-2.7409577E-002
 1.0360005E+002, 7.2988163E+001,-2.6632321E+001,-4.6029615E+001,-4.2802890E+000, 2.7369549E-001, 0.0000000E+000, 0.0000000E+000,-3.7547434E+000,-3.6803664E+000,-4.8369459E-001, 2.9204144E-003,-2.9760691E-002
 1.0380079E+002, 6.7183922E+001,-2.5243312E+001,-3.9235744E+001,-4.5757250E+000, 2.6167205E-001, 0.0000000E+000, 0.0000000E+000,-1.6447190E+000,-1.6091866E+000,-5.0969409E-001, 2.9201092E-003,-2.5739324E-002
 1.0400043E+002, 7.0612290E+001,-2.5742407E+001,-3.6030407E+001,-4.4192377E+000, 2.5492770E-001, 0.0000000E+000, 0.0000000E+000, 4.5441611E+000, 4.6751661E+000,-5.2196957E-001, 2.9090814E-003,-2.3573318E-002
 1.0420009E+002, 6.7466467E+001,-2.4670429E+001,-3.5065905E+001,-4.2911286E+000, 2.6477770E-001, 0.0000000E+000, 0.0000000E+000, 3.7013982E+000, 3.7037817E+000,-5.2577104E-001, 2.9195477E-003,-2.3094738E-002
 1.0440083E+002, 7.3611763E+001,-2.6263845E+001,-3.9744194E+001,-4.6182435E+000, 2.6089483E-001, 0.0000000E+000, 0.0000000E+000, 3.1669297E+000, 3.2463750E+000,-5.0758051E-001, 2.9212907E-003,-2.5966860E-002
 1.0460048E+002, 7.4157529E+001,-2.6809665E+001,-4.3746250E+001,-4.8306522E+000, 2.7207968E-001, 0.0000000E+000, 0.0000000E+000,-1.0061690E+000,-9.5695825E-001,-4.9214274E-001, 2.9298433E-003,-2.8484659E-002
 1.0480013E+002, 7.4985069E+001,-2.6744178E+001,-4.0499106E+001,-4.4062692E+000, 2.7197108E-001, 0.0000000E+000, 0.0000000E+000, 3.5310188E+000, 3.6074871E+000,-5.0421837E-001, 2.9346695E-003,-2.6684508E-002
 1.0500087E+002, 6.7595306E+001,-2.5118258E+001,-3.6197465E+001,-4.4833587E+000, 2.8077618E-001, 0.0000000E+000, 0.0000000E+000, 2.0735998E+000, 2.0770004E+000,-5.2167279E-001, 2.9612693E-003,-2.3526524E-002
 1.0520052E+002, 6.5748869E+001,-2.4479762E+001,-4.1175238E+001,-4.9082095E+000, 2.7017323E-001, 0.0000000E+000, 0.0000000E+000,-4.6654170E+000,-4.5441673E+000,-5.0225088E-001, 2.9419415E-003,-2.6948127E-002
 1.0540016E+002, 6.7824015E+001,-2.5126460E+001,-3.3383831E+001,-4.2800652E+000, 2.6497898E-001, 0.0000000E+000, 0.0000000E+000, 5.2138062E+000, 5.2986384E+000,-5.3167337E-001, 2.9295187E-003,-2.2696888E-002
 1.0560091E+002, 7.4171341E+001,-2.6651243E+001,-3.7553611E+001,-4.2244559E+000, 2.6779135E-001, 0.0000000E+000, 0.0000000E+000, 5.9968438E+000, 6.0098228E+000,-5.1587923E-001, 2.9071813E-003,-2.4679315E-002
 1.0580055E+002, 7.6383613E+001,-2.7808045E+001,-4.8836143E+001,-4.6328507E+000, 2.7367806E-001, 0.0000000E+000, 0.0000000E+000,-4.6503238E+000,-4.6197474E+000,-4.7254375E-001, 2.9027386E-003,-3.1853153E-002
 1.0600020E+002, 7.6433610E+001,-2.7491677E+001,-4.0526747E+001,-4.6330480E+000, 2.7466065E-001, 0.0000000E+000, 0.0000000E+000, 3.9501374E+000, 4.0567988E+000,-5.0391737E-001, 2.9086447E-003,-2.7020402E-002
 1.0620094E+002, 6.8046655E+001,-2.4705307E+001,-4.2558792E+001,-4.7181960E+000, 2.6655938E-001, 0.0000000E+000, 0.0000000E+000,-3.6867303E+000,-3.6690806E+000,-4.9659579E-001, 2.8841401E-003,-2.8142279E-002
 1.0640059E+002, 6.4475953E+001,-2.3502313E+001,-3.8158508E+001,-4.5727017E+000, 2.5651007E-001, 0.0000000E+000, 0.0000000E+000,-1.5555827E+000,-1.5010593E+000,-5.1368095E-001, 2.8693704E-003,-2.5376116E-002
 1.0660023E+002, 6.4608376E+001,-2.4059852E+001,-3.1816148E+001,-3.9857476E+000, 2.6145930E-001, 0.0000000E+000, 0.0000000E+000, 4.8590613E+000, 5.0080872E+000,-5.3823398E-001, 2.8679981E-003,-2.1490895E-002
 1.0680098E+002, 7.2705835E+001,-2.6135843E+001,-3.1393501E+001,-4.0882610E+000, 2.5498319E-001, 0.0000000E+000, 0.0000000E+000, 1.1419586E+001, 1.1343212E+001,-5.3974529E-001, 2.8707569E-003,-2.0931187E-002
 1.0700063E+002, 5.9139883E+001,-2.2593172E+001,-4.7694211E+001,-4.1811571E+000, 2.6599143E-001, 0.0000000E+000, 0.0000000E+000,-1.5151332E+001,-1.5062666E+001,-4.7824081E-001, 2.8700848E-003,-3.0455241E-002
 1.0720027E+002, 7.8852148E+001,-2.7491885E+001,-4.2117040E+001,-3.9693804E+000, 2.5658798E-001, 0.0000000E+000, 0.0000000E+000, 5.4896110E+000, 5.5304307E+000,-4.9781357E-001, 2.8618829E-003,-2.7828331E-002
 1.0740102E+002, 6.5088848E+001,-2.4546564E+001,-3.8305208E+001,-4.2892297E+000, 2.6398085E-001, 0.0000000E+000, 0.0000000E+000,-1.9010601E+000,-1.7881737E+000,-5.1308355E-001, 2.8753381E-003,-2.5589483E-002
 1.0760066E+002, 8.0247915E+001,-2.8307949E+001,-4.2038962E+001,-4.3411972E+000, 2.6606374E-001, 0.0000000E+000, 0.0000000E+000, 5.7577126E+000, 5.8258701E+000,-4.9793653E-001, 2.8826291E-003,-2.7874488E-002
 1.0780031E+002, 5.6412306E+001,-2.1281884E+001,-3.5429734E+001,-3.9272990E+000, 2.6030870E-001, 0.0000000E+000, 0.0000000E+000,-3.9488157E+000,-3.9663019E+000,-5.2461260E-001, 2.8899788E-003,-2.3550497E-002
 1.0800105E+002, 7.3007787E+001,-2.7287710E+001,-4.0788710E+001,-4.2667685E+000, 2.6598472E-001, 0.0000000E+000, 0.0000000E+000, 7.1901968E-001, 9.3058316E-001,-5.0347187E-001, 2.8956966E-003,-2.6820089E-002
 1.0820070E+002, 6.7020762E+001,-2.4458650E+001,-3.9846672E+001,-4.1702224E+000, 2.5853756E-001, 0.0000000E+000, 0.0000000E+000,-1.1172194E+000,-1.1962459E+000,-5.0769596E-001, 2.8924839E-003,-2.5610274E-002
 1.0840034E+002, 8.3051676E+001,-2.9947911E+001,-4.0946605E+001,-4.2572292E+000, 2.6460007E-001, 0.0000000E+000, 0.0000000E+000, 8.0308644E+000, 8.1645310E+000,-5.0286951E-001, 2.8882817E-003,-2.6520595E-002
 1.0860109E+002, 6.3178509E+001,-2.3363005E+001,-4.5181439E+001,-4.4164822E+000, 2.6577061E-001, 0.0000000E+000, 0.0000000E+000,-9.4806822E+000,-9.5166463E+000,-4.8705536E-001, 2.9055478E-003,-2.9551226E-002
 1.0880074E+002, 7.3739748E+001,-2.6645499E+001,-4.4961426E+001,-4.1903607E+000, 2.6874698E-001, 0.0000000E+000, 0.0000000E+000,-1.9822243E+000,-1.7887915E+000,-4.8685131E-001, 2.9188638E-003,-2.9833749E-002
 1.0900038E+002, 6.7769928E+001,-2.4173701E+001,-4.0260919E+001,-4.1641139E+000, 2.6171114E-001, 0.0000000E+000, 0.0000000E+000,-5.0995160E-001,-5.6709461E-001,-5.0544294E-001, 2.9192530E-003,-2.6490274E-002
 1.0920003E+002, 6.4507206E+001,-2.4108212E+001,-4.3649158E+001,-4.9627578E+000, 2.7033744E-001, 0.0000000E+000, 0.0000000E+000,-8.0816505E+000,-7.9425844E+000,-4.9269642E-001, 2.9280904E-003,-2.8666299E-002
 1.0940077E+002, 7.6226707E+001,-2.7082547E+001,-3.5715225E+001,-4.2400128E+000, 2.7193655E-001, 0.0000000E+000, 0.0000000E+000, 9.4005966E+000, 9.4608587E+000,-5.2269902E-001, 2.9459802E-003,-2.3684549E-002
 1.0960042E+002, 7.8273448E+001,-2.8633504E+001,-4.3097507E+001,-5.0637814E+000, 2.7722508E-001, 0.0000000E+000, 0.0000000E+000, 1.6913575E+000, 1.7558808E+000,-4.9486915E-001, 2.9565530E-003,-2.7760337E-002
 1.0980006E+002, 6.8137868E+001,-2.5205090E+001,-3.8519066E+001,-5.0195262E+000, 2.7889085E-001, 0.0000000E+000, 0.0000000E+000,-3.6851009E-001,-3.2692280E-001,-5.1251079E-001, 2.9657660E-003,-2.5097801E-002
 1.1000081E+002, 8.3768052E+001,-3.0226494E+001,-4.0887765E+001,-4.6127600E+000, 2.8745149E-001, 0.0000000E+000, 0.0000000E+000, 8.2654709E+000, 8.3284847E+000,-5.0225546E-001, 3.0080128E-003,-2.7061960E-002
 1.1020045E+002, 7.4710251E+001,-2.7415930E+001,-4.7612006E+001,-5.0857721E+000, 2.9920294E-001, 0.0000000E+000, 0.0000000E+000,-5.1772831E+000,-5.1042539E+000,-4.7714442E-001, 3.0257532E-003,-3.1005814E-002
 1.1040010E+002, 6.7104299E+001,-2.4232198E+001,-3.8932755E+001,-4.7182922E+000, 2.9643410E-001, 0.0000000E+000, 0.0000000E+000,-5.3480995E-001,-4.8251141E-001,-5.1053189E-001, 3.0312409E-003,-2.5666402E-002
 1.1060085E+002, 6.8422214E+001,-2.5054071E+001,-3.9209370E+001,-4.9268879E+000, 2.8324961E-001, 0.0000000E+000, 0.0000000E+000,-5.1059656E-001,-4.8486558E-001,-5.0950478E-001, 3.0161096E-003,-2.5809141E-002
 1.1080049E+002, 7.4428097E+001,-2.7005333E+001,-4.0503728E+001,-4.6701527E+000, 2.8804556E-001, 0.0000000E+000, 0.0000000E+000, 2.4036701E+000, 2.5369288E+000,-5.0447547E-001, 3.0078752E-003,-2.6394659E-002
 1.1100014E+002, 6.8060256E+001,-2.4959155E+001,-3.4421022E+001,-4.6494451E+000, 2.7834957E-001, 0.0000000E+000, 0.0000000E+000, 4.3299143E+000, 4.3089833E+000,-5.2811347E-001, 2.9902777E-003,-2.2764198E-002
 1.1120088E+002, 7.1474056E+001,-2.5768371E+001,-3.7617999E+001,-4.4291988E+000, 2.6613264E-001, 0.0000000E+000, 0.0000000E+000, 3.8330049E+000, 3.9246198E+000,-5.1577860E-001, 2.9691245E-003,-2.4610509E-002
 1.1140053E+002, 7.6465706E+001,-2.7514632E+001,-4.4211423E+001,-4.4887470E+000, 2.7196924E-001, 0.0000000E+000, 0.0000000E+000, 4.5595097E-001, 5.2287334E-001,-4.9031432E-001, 2.9574113E-003,-2.8756837E-002
 1.1160018E+002, 6.7969221E+001,-2.4474554E+001,-4.3897002E+001,-4.5755202E+000, 2.6746144E-001, 0.0000000E+000, 0.0000000E+000,-4.7659648E+000,-4.7103931E+000,-4.9169078E-001, 2.9423464E-003,-2.8574402E-002
 1.1180092E+002, 7.1161577E+001,-2.5768890E+001,-4.4516771E+001,-4.6376797E+000, 2.6662963E-001, 0.0000000E+000, 0.0000000E+000,-3.5377930E+000,-3.4951334E+000,-4.8891972E-001, 2.9360105E-003,-2.9247499E-002
 1.1200057E+002, 6.9216554E+001,-2.4828857E+001,-4.0258571E+001,-4.3320732E+000, 2.7553531E-001, 0.0000000E+000, 0.0000000E+000, 2.2666642E-002, 7.2588008E-002,-5.0507229E-001, 2.9412012E-003,-2.6847204E-002
 1.1220022E+002, 7.4214563E+001,-2.6818988E+001,-4.8217664E+001,-4.2866258E+000, 2.7100597E-001, 0.0000000E+000, 0.0000000E+000,-4.9169013E+000,-4.8377088E+000,-4.7444938E-001, 2.9384754E-003,-3.1877808E-002
 1.1240096E+002, 6.6204213E+001,-2.4264210E+001,-4.5612629E+001,-4.4071286E+000, 2.7222951E-001, 0.0000000E+000, 0.0000000E+000,-7.8364782E+000,-7.8075247E+000,-4.8511441E-001, 2.9474402E-003,-2.9693993E-002
 1.1260061E+002, 7.9083448E+001,-2.8191218E+001,-4.3316493E+001,-4.7537817E+000, 2.7037120E-001, 0.0000000E+000, 0.0000000E+000, 3.0055444E+000, 3.0923269E+000,-4.9301441E-001, 2.9551164E-003,-2.8676904E-002
 1.1280025E+002, 6.7315346E+001,-2.4356429E+001,-4.1010708E+001,-4.6717867E+000, 2.7628139E-001, 0.0000000E+000, 0.0000000E+000,-2.5200083E+000,-2.4472966E+000,-5.0232620E-001, 2.9677963E-003,-2.7263938E-002
 1.1300100E+002, 7.0824736E+001,-2.5759568E+001,-4.1188403E+001,-4.8532716E+000, 2.7841285E-001, 0.0000000E+000, 0.0000000E+000,-7.4768243E-001,-6.9809336E-001,-5.0171980E-001, 2.9812856E-003,-2.7205668E-002
 1.1320065E+002, 6.8327217E+001,-2.4273861E+001,-4.0726674E+001,-4.2412476E+000, 2.6617467E-001, 0.0000000E+000, 0.0000000E+000,-6.6054161E-001,-6.4839114E-001,-5.0394119E-001, 2.9774983E-003,-2.6370807E-002
 1.1340029E+002, 6.9730048E+001,-2.5692877E+001,-4.2425898E+001,-4.4101011E+000, 2.7743367E-001, 0.0000000E+000, 0.0000000E+000,-2.7069426E+000,-2.5213950E+000,-4.9705601E-001, 2.9760247E-003,-2.7928368E-002
 1.1360104E+002, 7.4265825E+001,-2.6091848E+001,-4.0128382E+001,-4.2598476E+000, 2.7293456E-001, 0.0000000E+000, 0.0000000E+000, 4.1368367E+000, 4.0586819E+000,-5.0557113E-001, 2.9752598E-003,-2.6487437E-002
 1.1380068E+002, 7.4426080E+001,-2.7287455E+001,-4.5261193E+001,-4.7201414E+000, 2.8154371E-001, 0.0000000E+000, 0.0000000E+000,-2.7077779E+000,-2.5611657E+000,-4.8623307E-001, 2.9690995E-003,-2.9563648E-002
 1.1400033E+002, 7.7605661E+001,-2.8040171E+001,-3.9437399E+001,-4.6125115E+000, 2.7996603E-001, 0.0000000E+000, 0.0000000E+000, 5.7812994E+000, 5.7955448E+000,-5.0827833E-001, 2.9833791E-003,-2.5993882E-002
 1.1420107E+002, 6.7740077E+001,-2.5174158E+001,-3.8472943E+001,-4.6982163E+000, 2.8408841E-001, 0.0000000E+000, 0.0000000E+000,-4.2185054E-001,-3.2115242E-001,-5.1242311E-001, 3.0011194E-003,-2.5325571E-002
 1.1440072E+002, 7.8796757E+001,-2.7963392E+001,-3.9834541E+001,-4.5241825E+000, 2.7754086E-001, 0.0000000E+000, 0.0000000E+000, 6.7549825E+000, 6.7521827E+000,-5.0627545E-001, 3.0099559E-003,-2.6575319E-002
 1.1460036E+002, 6.7075730E+001,-2.5008444E+001,-4.1975975E+001,-4.2642766E+000, 2.8484679E-001, 0.0000000E+000, 0.0000000E+000,-3.9708159E+000,-3.8881189E+000,-4.9946456E-001, 3.0156466E-003,-2.7127242E-002
 1.1480001E+002, 7.4317042E+001,-2.6420587E+001,-4.1756993E+001,-4.1782396E+000, 2.7916782E-001, 0.0000000E+000, 0.0000000E+000, 2.1879422E+000, 2.2403906E+000,-5.0001713E-001, 3.0087179E-003,-2.6709264E-002
 1.1500076E+002, 7.9663522E+001,-2.9227048E+001,-4.6843159E+001,-4.5217813E+000, 3.0052019E-001, 0.0000000E+000, 0.0000000E+000,-7.7488772E-001,-6.2794618E-001,-4.8028312E-001, 3.0362570E-003,-3.0283356E-002
 1.1520040E+002, 7.1963528E+001,-2.5601458E+001,-4.3063801E+001,-4.6995417E+000, 2.8518892E-001, 0.0000000E+000, 0.0000000E+000,-1.0606986E+000,-1.1160841E+000,-4.9499721E-001, 3.0364267E-003,-2.7629910E-002
 1.1540005E+002, 6.2647127E+001,-2.3637356E+001,-3.8852840E+001,-4.1859403E+000, 2.9530983E-001, 0.0000000E+000, 0.0000000E+000,-3.8024181E+000,-3.7336996E+000,-5.1109760E-001, 3.0469852E-003,-2.5626658E-002
 1.1560079E+002, 8.2513532E+001,-2.9474256E+001,-4.4329797E+001,-4.2968025E+000, 2.9683658E-001, 0.0000000E+000, 0.0000000E+000, 4.5856125E+000, 4.7095134E+000,-4.8904063E-001, 3.0538381E-003,-2.9146942E-002
 1.1580044E+002, 7.6052813E+001,-2.7290599E+001,-4.1545017E+001,-4.1538303E+000, 2.9105793E-001, 0.0000000E+000, 0.0000000E+000, 3.3199724E+000, 3.3544244E+000,-5.0012600E-001, 3.0545039E-003,-2.7342264E-002
 1.1600008E+002, 7.2431039E+001,-2.6282094E+001,-4.3213171E+001,-4.8097238E+000, 2.9096798E-001, 0.0000000E+000, 0.0000000E+000,-1.6579452E+000,-1.5829823E+000,-4.9339362E-001, 3.0700772E-003,-2.8813122E-002
 1.1620083E+002, 7.3300462E+001,-2.6428282E+001,-4.0689742E+001,-4.7424382E+000, 2.7994028E-001, 0.0000000E+000, 0.0000000E+000, 1.6799423E+000, 1.7199396E+000,-5.0288436E-001, 3.0630882E-003,-2.7328831E-002
 1.1640047E+002, 6.8996125E+001,-2.5314086E+001,-4.1845070E+001,-4.4294671E+000, 2.8298795E-001, 0.0000000E+000, 0.0000000E+000,-2.3930905E+000,-2.3095101E+000,-4.9908216E-001, 3.0545621E-003,-2.7642412E-002
 1.1660012E+002, 8.7535393E+001,-3.1098476E+001,-3.8830017E+001,-4.9226765E+000, 2.9061413E-001, 0.0000000E+000, 0.0000000E+000, 1.2850771E+001, 1.2974837E+001,-5.0996755E-001, 3.0528960E-003,-2.5888497E-002
 1.1680087E+002, 6.5333779E+001,-2.4327307E+001,-4.3760149E+001,-4.7006158E+000, 2.9640315E-001, 0.0000000E+000, 0.0000000E+000,-7.1079008E+000,-7.1578897E+000,-4.9275827E-001, 3.0571577E-003,-2.7966590E-002
 1.1700051E+002, 8.1204278E+001,-2.9138199E+001,-4.6039577E+001,-4.6425345E+000, 3.0231195E-001, 0.0000000E+000, 0.0000000E+000, 1.5834682E+000, 1.6862804E+000,-4.8324367E-001, 3.0718879E-003,-2.9531844E-002
 1.1720016E+002, 7.2237336E+001,-2.6206522E+001,-3.6340469E+001,-4.3681171E+000, 3.0165776E-001, 0.0000000E+000, 0.0000000E+000, 5.5519717E+000, 5.6238854E+000,-5.2056106E-001, 3.0958348E-003,-2.3815946E-002
 1.1740090E+002, 7.4313555E+001,-2.7343064E+001,-3.7635829E+001,-4.2833176E+000, 2.9894088E-001, 0.0000000E+000, 0.0000000E+000, 5.3396355E+000, 5.3502861E+000,-5.1531365E-001, 3.0929889E-003,-2.4673205E-002
 1.1760055E+002, 6.4747422E+001,-2.4357643E+001,-4.0472359E+001,-4.3680755E+000, 3.0187789E-001, 0.0000000E+000, 0.0000000E+000,-4.2657872E+000,-4.1487779E+000,-5.0458933E-001, 3.0978340E-003,-2.6708212E-002
 1.1780019E+002, 8.6287202E+001,-3.1293356E+001,-4.5331788E+001,-4.8918806E+000, 2.9877111E-001, 0.0000000E+000, 0.0000000E+000, 4.9768870E+000, 5.0689484E+000,-4.8421889E-001, 3.1069500E-003,-3.0566433E-002
 1.1800094E+002, 6.4729242E+001,-2.3871113E+001,-3.7158146E+001,-4.0333184E+000, 3.0101479E-001, 0.0000000E+000, 0.0000000E+000,-6.2191409E-002,-3.2321055E-002,-5.1704274E-001, 3.1105380E-003,-2.4794083E-002
 1.1820058E+002, 8.7457756E+001,-3.1621078E+001,-3.7985677E+001,-4.3563335E+000, 3.0733337E-001, 0.0000000E+000, 0.0000000E+000, 1.3694690E+001, 1.3802002E+001,-5.1344749E-001, 3.1331448E-003,-2.4968198E-002
 1.1840024E+002, 6.9640565E+001,-2.5421719E+001,-4.0798610E+001,-4.0915701E+000, 3.0721084E-001, 0.0000000E+000, 0.0000000E+000,-3.8317099E-001,-3.6412348E-001,-5.0288508E-001, 3.1410541E-003,-2.6918445E-002
 1.1860098E+002, 8.2338035E+001,-3.0130530E+001,-5.1446615E+001,-4.6646069E+000, 3.1735613E-001, 0.0000000E+000, 0.0000000E+000,-3.5919237E+000,-3.5863613E+000,-4.6166228E-001, 3.1609775E-003,-3.3387794E-002
 1.1880063E+002, 6.7127843E+001,-2.5478226E+001,-4.0916957E+001,-4.3288463E+000, 3.1377017E-001, 0.0000000E+000, 0.0000000E+000,-3.3851443E+000,-3.2824155E+000,-5.0268631E-001, 3.1646090E-003,-2.6815805E-002
 1.1900027E+002, 8.0608828E+001,-3.0195107E+001,-3.2588243E+001,-4.2921563E+000, 3.1111262E-001, 0.0000000E+000, 0.0000000E+000, 1.3669400E+001, 1.3844435E+001,-5.3426375E-001, 3.1847524E-003,-2.1889733E-002
 1.1920101E+002, 8.3612862E+001,-2.9382478E+001,-3.1104660E+001,-4.3253281E+000, 3.1717923E-001, 0.0000000E+000, 0.0000000E+000, 1.9175515E+001, 1.9117575E+001,-5.3978136E-001, 3.1925603E-003,-2.0886296E-002
 1.1940055E+002, 7.4700846E+001,-2.7027934E+001,-5.6191199E+001,-4.4460555E+000, 3.2017292E-001, 0.0000000E+000, 0.0000000E+000,-1.2652019E+001,-1.2644170E+001,-4.4420779E-001, 3.2169311E-003,-3.6144188E-002
 1.1960086E+002, 8.2784741E+001,-3.0253338E+001,-4.7461033E+001,-4.5605133E+000, 3.2644064E-001, 0.0000000E+000, 0.0000000E+000, 7.3285016E-001, 8.3629681E-001,-4.7714993E-001, 3.2497583E-003,-3.0690739E-002
 1.1980106E+002, 6.8850552E+001,-2.5383365E+001,-4.2061846E+001,-4.7066286E+000, 3.1991902E-001, 0.0000000E+000, 0.0000000E+000,-3.0880119E+000,-2.9813683E+000,-4.9830758E-001, 3.2372128E-003,-2.7353565E-002
 1.2000056E+002, 8.3111002E+001,-2.9724816E+001,-3.9099216E+001,-4.5389607E+000, 3.1416434E-001, 0.0000000E+000, 0.0000000E+000, 1.0065130E+001, 1.0062174E+001,-5.0859382E-001, 3.2220645E-003,-2.6177963E-002
 1.2020006E+002, 6.9172682E+001,-2.5498492E+001,-4.2616750E+001,-4.4411939E+000, 3.1249246E-001, 0.0000000E+000, 0.0000000E+000,-3.1328639E+000,-3.0712617E+000,-4.9606751E-001, 3.2161751E-003,-2.7904755E-002
 1.2040063E+002, 8.2561274E+001,-3.1185404E+001,-4.2695434E+001,-4.8466654E+000, 3.0706498E-001, 0.0000000E+000, 0.0000000E+000, 4.0604384E+000, 4.1408348E+000,-4.9505570E-001, 3.2207791E-003,-2.8228151E-002
 1.2060013E+002, 7.6423834E+001,-2.7881723E+001,-3.5333982E+001,-4.6377751E+000, 3.0764599E-001, 0.0000000E+000, 0.0000000E+000, 8.7782311E+000, 8.8779994E+000,-5.2307581E-001, 3.2091862E-003,-2.4082559E-002
 1.2080070E+002, 7.8600869E+001,-2.9157328E+001,-3.5122096E+001,-4.7625868E+000, 3.0638621E-001, 0.0000000E+000, 0.0000000E+000, 9.8160026E+000, 9.8652453E+000,-5.2424214E-001, 3.2161765E-003,-2.3622966E-002
 1.2100021E+002, 8.3482190E+001,-2.9667813E+001,-4.2241352E+001,-4.5202488E+000, 3.1190132E-001, 0.0000000E+000, 0.0000000E+000, 7.3371348E+000, 7.3646769E+000,-4.9753876E-001, 3.2196471E-003,-2.6903769E-002
 1.2120078E+002, 7.1435101E+001,-2.6203123E+001,-4.6584550E+001,-4.7990368E+000, 3.0640468E-001, 0.0000000E+000, 0.0000000E+000,-5.9307907E+000,-5.8452041E+000,-4.8091198E-001, 3.2124528E-003,-3.0138162E-002
 1.2140028E+002, 7.8010952E+001,-2.7665982E+001,-4.7901440E+001,-4.6040604E+000, 3.0578537E-001, 0.0000000E+000, 0.0000000E+000,-1.8672817E+000,-1.8547445E+000,-4.7517316E-001, 3.2157571E-003,-3.1266333E-002
 1.2160085E+002, 7.8826843E+001,-2.8788424E+001,-4.6406081E+001,-4.5880632E+000, 3.0501790E-001, 0.0000000E+000, 0.0000000E+000,-8.3542281E-001,-6.5070691E-001,-4.8051891E-001, 3.2130715E-003,-3.0889802E-002
 1.2180035E+002, 8.2373717E+001,-2.9120712E+001,-4.8547243E+001,-5.1037079E+000, 3.1471563E-001, 0.0000000E+000, 0.0000000E+000,-2.6771506E-002,-8.3230739E-002,-4.7277875E-001, 3.2209228E-003,-3.1420128E-002
 1.2200092E+002, 8.0590304E+001,-2.9381191E+001,-4.7995868E+001,-5.4060810E+000, 3.1581764E-001, 0.0000000E+000, 0.0000000E+000,-2.0452861E+000,-1.8770190E+000,-4.7477164E-001, 3.2275901E-003,-3.1508826E-002
 1.2220042E+002, 7.6487573E+001,-2.7181850E+001,-4.0464756E+001,-4.6667605E+000, 3.1471805E-001, 0.0000000E+000, 0.0000000E+000, 4.4437088E+000, 4.4889240E+000,-5.0356297E-001, 3.2239893E-003,-2.6900100E-002
 1.2240099E+002, 7.5444183E+001,-2.7865195E+001,-4.0316561E+001,-5.1004729E+000, 3.1777527E-001, 0.0000000E+000, 0.0000000E+000, 2.4419086E+000, 2.4797306E+000,-5.0502353E-001, 3.2371773E-003,-2.6200482E-002
 1.2260049E+002, 8.4714687E+001,-3.0347211E+001,-3.9999343E+001,-4.6090193E+000, 3.2296310E-001, 0.0000000E+000, 0.0000000E+000, 1.0016676E+001, 1.0082077E+001,-5.0577172E-001, 3.2650492E-003,-2.5850113E-002
 1.2280107E+002, 8.1114572E+001,-2.9492082E+001,-4.1762270E+001,-4.8437898E+000, 3.3626833E-001, 0.0000000E+000, 0.0000000E+000, 5.2654058E+000, 5.3526991E+000,-4.9853928E-001, 3.3020906E-003,-2.7607829E-002
 1.2300056E+002, 8.2385655E+001,-2.9433122E+001,-4.0604318E+001,-4.9290646E+000, 3.3347784E-001, 0.0000000E+000, 0.0000000E+000, 7.7467197E+000, 7.7526283E+000,-5.0282380E-001, 3.3348743E-003,-2.6898904E-002
 1.2320007E+002, 7.0870074E+001,-2.6615014E+001,-5.1316758E+001,-5.0467009E+000, 3.2356053E-001, 0.0000000E+000, 0.0000000E+000,-1.1829274E+001,-1.1784838E+001,-4.6255986E-001, 3.3363199E-003,-3.3286725E-002
 1.2340063E+002, 8.7905231E+001,-3.1827920E+001,-4.4878292E+001,-5.3637292E+000, 3.1638978E-001, 0.0000000E+000, 0.0000000E+000, 6.0049635E+000, 6.1516796E+000,-4.8643896E-001, 3.3261999E-003,-2.9275372E-002
 1.2360014E+002, 7.4679259E+001,-2.7394811E+001,-3.7061817E+001,-4.7053162E+000, 3.1552788E-001, 0.0000000E+000, 0.0000000E+000, 5.7437631E+000, 5.8328422E+000,-5.1666758E-001, 3.3166302E-003,-2.4706919E-002
 1.2380071E+002, 7.9164221E+001,-2.8802126E+001,-4.8396632E+001,-4.9620750E+000, 3.1557094E-001, 0.0000000E+000, 0.0000000E+000,-2.6708952E+000,-2.6810413E+000,-4.7345622E-001, 3.3203113E-003,-3.1735238E-002
 1.2400021E+002, 7.8225548E+001,-2.8282527E+001,-4.8694055E+001,-4.8888653E+000, 3.3016275E-001, 0.0000000E+000, 0.0000000E+000,-3.4181910E+000,-3.3097368E+000,-4.7205934E-001, 3.3257627E-003,-3.1804068E-002
 1.2420078E+002, 8.1787460E+001,-2.9457033E+001,-4.8056197E+001,-5.1093064E+000, 3.2769564E-001, 0.0000000E+000, 0.0000000E+000,-5.0291486E-001,-5.0738054E-001,-4.7447986E-001, 3.3269775E-003,-3.1352516E-002
 1.2440028E+002, 7.8567445E+001,-2.8033661E+001,-4.7223713E+001,-5.0861139E+000, 3.2265509E-001, 0.0000000E+000, 0.0000000E+000,-1.5208522E+000,-1.4533879E+000,-4.7737160E-001, 3.3138533E-003,-3.1156466E-002
