z,Tmean,Trms,Wmean,Wrms,Vmean,Vrms,X_CH3OH,X_O2,X_CO2,X_H2O,X_CO,X_H2
138.696,424.647,114.033328461463,2.82431,1.18626303997048,0.00119441,0.560082136833518,0.00220175728943926,0.196202816494378,0.00623088134870263,0.0125082916514342,1.77401247396415e-06,5.35848263946905e-07
139.181,423.843,112.895084038234,2.81678,1.18185024432032,0.000634732,0.557639668603302,0.00218538572841844,0.196294989859542,0.00618862668643254,0.0124245531494136,1.7560093416272e-06,5.26620737848301e-07
139.666,423.04,111.748825497184,2.80885,1.17643529358822,0.000105791,0.554039709768172,0.00216915756602583,0.196387173625978,0.00614654089042762,0.0123410361676812,1.73535482196559e-06,5.17128256968064e-07
140.151,422.238,110.590234650262,2.80092,1.17099103327054,-0.00042315,0.550415297752524,0.00215291988469135,0.19647936012642,0.00610445372331222,0.0122575164648701,1.71469963104549e-06,5.07634029467591e-07
140.635,421.436,109.419833668307,2.79299,1.16552563249377,-0.000952091,0.546767775202599,0.00213669093303077,0.196572473055193,0.00606236594476897,0.0121740115498947,1.6940439811699e-06,4.9814099472107e-07
141.12,420.633,108.236777483441,2.78506,1.16003448224611,-0.00148103,0.543095755829485,0.00212045219790114,0.196664665553895,0.00602027604589806,0.0120904864263218,1.67338744958062e-06,4.88647589527954e-07
141.605,419.831,107.040646485342,2.77713,1.15451288429363,-0.00200997,0.539397812379694,0.00210422193041293,0.1967568612916,0.00597818479133612,0.012006958612638,1.65274052637248e-06,4.79153877441352e-07
142.09,419.198,106.075444849409,2.77003,1.14755827738725,-0.00220286,0.533820194447531,0.00209139174949535,0.196829519029558,0.00594501756177757,0.011940970641199,1.53063751648305e-06,4.41827725975037e-07
142.575,418.814,105.468004626996,2.76473,1.14019296612459,-0.00203796,0.527229551523812,0.00208362216231951,0.196874251008575,0.00592493806921775,0.0119008178759909,1.27553804230669e-06,3.68193196550219e-07
143.06,418.431,104.857045542968,2.75942,1.13277976676846,-0.00187306,0.520556433059856,0.00207585219196042,0.196918060026003,0.00590486405807175,0.0118606629892479,1.020437442142e-06,2.94556013694258e-07
143.545,418.047,104.242505725831,2.75412,1.12531773290924,-0.00170816,0.513796652383022,0.00206808209149332,0.19696186899719,0.00588478316965579,0.0118205074258779,7.65334876411607e-07,2.20919108824954e-07
144.03,417.664,103.624321469431,2.74882,1.11780588654739,-0.00154326,0.5069457564671,0.00206031214104483,0.197006603833358,0.00586470927949228,0.011780352787529,5.10227334535625e-07,1.47281064178855e-07
144.515,417.28,103.002427155869,2.74352,1.11024321659716,-0.00137836,0.500001999996,0.00205254179490669,0.197050414197154,0.0058446277562216,0.0117401959545431,2.55115675375415e-07,7.3640824019991e-08
145,416.896,102.376755174209,2.73821,1.10262867729803,-0.00121345,0.492960444660624,0.00204477159673035,0.197095150452257,0.00582455322599338,0.0117000400359508,1.24657948644177e-20,3.62444604150253e-21
