r,Tmean02,Tmean04,Tmean06,Tmean08,Tmean10,Tmean12,Tmean14,Tmean16,Tmean18,Tmean20,Tmean30,Trms02,Trms04,Trms06,Trms08,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,Wmean02,Wmean04,Wmean06,Wmean08,Wmean10,Wmean12,Wmean14,Wmean16,Wmean18,Wmean20,Wmean30,Wrms02,Wrms04,Wrms06,Wrms08,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Vmean02,Vmean04,Vmean06,Vmean08,Vmean10,Vmean12,Vmean14,Vmean16,Vmean18,Vmean20,Vmean30,Vrms02,Vrms04,Vrms06,Vrms08,Vrms10,Vrms12,Vrms14,Vrms16,Vrms18,Vrms20,Vrms30
55.303,298.189,298.191,298.192,298.194,298.194,298.195,298.196,298.197,298.198,298.198,298.193,0.0464766608094859,0.0467861090495886,0.0471373524924767,0.0475964284374364,0.047961964096563,0.0483440792652006,0.0484329433340572,0.0484182816712861,0.0481805977546979,0.0478326248495731,0.0440823093768918,0.0130838,0.0130591,0.0129674,0.0128206,0.0126145,0.0123473,0.0120303,0.0116769,0.0112957,0.0108941,0.00897388,0.014006605584509,0.0140289700263419,0.0141379630781807,0.0143672544349991,0.0147363835454972,0.0152556219145599,0.0159229080258601,0.0167250112107586,0.017639160977779,0.0186378110302685,0.023999708331561,-8.51884e-05,-8.58935e-05,-8.80678e-05,-8.98288e-05,-9.17717e-05,-9.41103e-05,-9.79897e-05,-0.00010157,-0.000103053,-0.000103632,-7.56006e-05,0.00226230192503123,0.00227813300753051,0.00229579833609139,0.00231610880573431,0.00233966236880452,0.00236692838928431,0.00239867463404272,0.00243635178083954,0.00248207372976711,0.00253823363778829,0.00310853019930642
56.8182,298.187,298.188,298.189,298.191,298.191,298.191,298.192,298.193,298.193,298.193,298.187,0.0425587828773333,0.0427934574438663,0.0431937495478223,0.0435173528606693,0.0438341191311061,0.0441,0.0441191568369116,0.0441005668897805,0.0438924822720247,0.0435790087083219,0.040590516133698,0.0116132,0.0115847,0.0115041,0.011376,0.0111934,0.0109578,0.0106812,0.0103745,0.0100424,0.00968953,0.00798081,0.0127733315935977,0.0127672628233306,0.0128306274203563,0.0129940755731218,0.013277989305614,0.0136943418972947,0.0142434195332441,0.0149140873002675,0.0156883077481289,0.0165446365931682,0.0212542936838654,-7.64215e-05,-7.71313e-05,-7.8992e-05,-8.00532e-05,-8.1031e-05,-8.25375e-05,-8.59015e-05,-8.84417e-05,-8.93007e-05,-9.01454e-05,-6.98544e-05,0.00222460558301916,0.00223373230267192,0.00224414348917354,0.00225672550391048,0.00227222578103497,0.00229084045712485,0.00231258513356806,0.00233858718032918,0.00237075726298582,0.00241070529098851,0.00281237088592525
58.3333,298.183,298.184,298.185,298.187,298.187,298.187,298.188,298.188,298.188,298.189,298.182,0.0393930196862338,0.0396020201504923,0.0399563511847616,0.0402410238438338,0.0405197482716761,0.0407562265181653,0.040772907671639,0.0407369611041374,0.0405492293391625,0.0402510869418454,0.0376014627375053,0.0103508,0.0103266,0.0102582,0.0101448,0.00998132,0.00977062,0.00952246,0.00924584,0.00894537,0.00862654,0.00707702,0.0118131282901694,0.011796101050771,0.0118408614551476,0.0119762682000697,0.0122221111106061,0.0125895194507177,0.0130787614092467,0.0136806432597301,0.0143793602082986,0.0151553620873934,0.0194646345971354,-6.77381e-05,-6.8274e-05,-6.94291e-05,-6.99372e-05,-7.04406e-05,-7.18016e-05,-7.48296e-05,-7.68335e-05,-7.77104e-05,-7.83649e-05,-5.87976e-05,0.00220554301703685,0.00221074874194242,0.00221718289728204,0.00222562350814328,0.00223661574706072,0.00225020221313552,0.00226635831235928,0.00228605336770601,0.00231086996605175,0.00234212723821743,0.00266373985216274
59.8485,298.18,298.18,298.181,298.182,298.183,298.183,298.183,298.183,298.184,298.184,298.178,0.0360299875104058,0.0362143617919742,0.0365095877818416,0.0367586724461045,0.0369956754229464,0.0372065854386021,0.0372262004507578,0.0371685350800916,0.0370025674784872,0.0367185239354743,0.0344113353417155,0.00910198,0.00908257,0.00902627,0.00892735,0.00878269,0.00859649,0.008376,0.00812834,0.00785846,0.00757268,0.00617901,0.0107958325292679,0.0107673116421881,0.0107929606688804,0.0108995871481446,0.0111065296109991,0.0114235721208386,0.0118510759005248,0.0123819223063303,0.0130025382137489,0.0136951451251894,0.017587353410903,-5.91323e-05,-5.95565e-05,-5.9979e-05,-5.99545e-05,-6.00254e-05,-6.12896e-05,-6.39964e-05,-6.55006e-05,-6.644e-05,-6.68768e-05,-4.75907e-05,0.00218755799923111,0.00218910940795566,0.00219172078513665,0.00219618077580148,0.00220279368076086,0.00221146105550154,0.00222214985993294,0.00223568110427225,0.00225327539373242,0.00227596353222102,0.00251844197868444
61.3636,298.176,298.176,298.177,298.178,298.179,298.179,298.179,298.179,298.179,298.179,298.173,0.0323187252223846,0.0324750673594375,0.0327013761178333,0.0329098769368711,0.0330986404554628,0.0332806249941313,0.0333039036750949,0.0332188199670006,0.0330779382670686,0.0328079258716549,0.0308936563067566,0.00785312,0.00783851,0.00779435,0.00770988,0.00758405,0.00742236,0.00722954,0.00701085,0.00677155,0.00651883,0.005281,0.00967208353975502,0.00962926788494328,0.0096316665224664,0.0097041949691873,0.0098655359712486,0.0101242777520177,0.010480601127798,0.0109299130829115,0.0114614571499439,0.0120593532164872,0.0154840886073414,-5.05265e-05,-5.0839e-05,-5.05289e-05,-4.99718e-05,-4.96101e-05,-5.07776e-05,-5.31631e-05,-5.41676e-05,-5.51697e-05,-5.53887e-05,-3.63838e-05,0.00216942388665747,0.00216725633001729,0.00216595937173346,0.00216633561573455,0.00216844644849717,0.00217202900533119,0.00217704386726589,0.00218414743092127,0.00219416726800853,0.00220781792727571,0.0023642313761559
62.8788,298.172,298.173,298.174,298.174,298.175,298.175,298.175,298.175,298.175,298.175,298.169,0.0288017707788948,0.028930572064859,0.0291026287472455,0.0292753138326475,0.0294220495547132,0.0295801284649002,0.0296086811594167,0.0295047792738736,0.0293845197340368,0.029134652906805,0.0275639801189886,0.00668503,0.00667371,0.00663819,0.00656543,0.00645598,0.00631584,0.00614817,0.00595662,0.00574642,0.00552469,0.00443538,0.00861364615015035,0.00856044975453977,0.00854475862736918,0.00858938298133224,0.00871220982300128,0.00892072866978926,0.00921522110423836,0.00959310168819241,0.0100457951402564,0.0105594033922377,0.0135578021817697,-4.24702e-05,-4.25754e-05,-4.17704e-05,-4.09467e-05,-4.03635e-05,-4.13843e-05,-4.34204e-05,-4.40633e-05,-4.50345e-05,-4.50544e-05,-2.73502e-05,0.00215152271658935,0.00214641561679,0.00214214145191208,0.00213934803152736,0.00213793124304782,0.00213754766028737,0.00213815107043445,0.00214022662351444,0.00214430175115351,0.00215082774763578,0.0022396807808257
64.3939,298.169,298.169,298.17,298.171,298.171,298.171,298.171,298.171,298.171,298.171,298.166,0.0259364415446684,0.0260416013332514,0.0261977098235705,0.0263492504637229,0.0264730428927239,0.0266198234404363,0.0266551683543736,0.0265554325892086,0.0264451318771527,0.0262280384321817,0.0248554822926452,0.0056381,0.00562792,0.00559573,0.00553059,0.00543384,0.00531082,0.00516451,0.00499737,0.00481403,0.00462022,0.00366842,0.00776629255179072,0.0077137020943254,0.00769453052498981,0.00772935961124853,0.00783464102559907,0.00801727509818642,0.00827821840736278,0.0086150681947388,0.00902002217292175,0.00948085966566324,0.0121783003740259,-3.53294e-05,-3.52758e-05,-3.43535e-05,-3.36867e-05,-3.32077e-05,-3.40157e-05,-3.5672e-05,-3.61704e-05,-3.69781e-05,-3.68332e-05,-2.19648e-05,0.00213403373918971,0.00212751733247934,0.00212175163485268,0.00211727655255519,0.00211393471990031,0.00211144026673738,0.00210975117016202,0.00210919415891473,0.00211015876179969,0.00211296474177872,0.00217092146334224
65.9091,298.166,298.166,298.166,298.167,298.167,298.167,298.167,298.167,298.167,298.167,298.163,0.022712463538771,0.02278931767298,0.0229276470663695,0.0230547392091084,0.0231513930466398,0.0232861761566815,0.0233307093762706,0.0232346508473874,0.0231352328710994,0.0229563063231,0.0218132528523373,0.00459117,0.00458212,0.00455326,0.00449574,0.0044117,0.0043058,0.00418085,0.00403811,0.00388164,0.00371574,0.00290145,0.00681438185017541,0.0067617379422749,0.00673785574199982,0.00676081356051178,0.00684548026072678,0.00699814261072179,0.00722063016640515,0.00751073897828969,0.00786150112891934,0.00826271747066303,0.0106211581289424,-2.81886e-05,-2.79763e-05,-2.69366e-05,-2.64266e-05,-2.60519e-05,-2.66471e-05,-2.79236e-05,-2.82774e-05,-2.89217e-05,-2.86119e-05,-1.65794e-05,0.002116402608201,0.00210844966740968,0.00210116396314043,0.00209497016685202,0.00208966504492945,0.00208500599519522,0.00208096371904942,0.00207769824565551,0.00207545416716438,0.00207441317003147,0.00209991428396494
67.4242,298.162,298.162,298.163,298.163,298.163,298.163,298.164,298.163,298.163,298.163,298.16,0.0189476383752699,0.018987890878136,0.0191058629744903,0.0192031247457282,0.0192653056035974,0.0193875733396421,0.0194459764475842,0.0193522091762155,0.0192648124828663,0.0191330603929429,0.01827128895289,0.00354425,0.00353633,0.0035108,0.00346089,0.00338956,0.00330078,0.00319719,0.00307886,0.00294926,0.00281126,0.00213449,0.00570581282553152,0.00565163693101388,0.00562063163710272,0.00562797476895553,0.00568678292182847,0.00580269764850798,0.00597880422827174,0.00621313125565524,0.00649966152964906,0.00683068810589387,0.00879238306717809,-2.10478e-05,-2.06767e-05,-1.95197e-05,-1.91666e-05,-1.88961e-05,-1.92785e-05,-2.01753e-05,-2.03845e-05,-2.08653e-05,-2.03907e-05,-1.11941e-05,0.00209862097578386,0.00208920798390203,0.00208037496620201,0.00207242611448515,0.00206510774537311,0.0020582322512292,0.00205177484144825,0.00204571992217899,0.00204015930750518,0.00203512898854102,0.00202642048943451
68.9394,298.159,298.159,298.16,298.16,298.16,298.16,298.16,298.16,298.16,298.16,298.157,0.0156492172328203,0.0156613217832979,0.0157610913327726,0.0158339824428348,0.0158691839739793,0.0159786107030618,0.0160454354880134,0.0159561900214306,0.0158796725407044,0.0157866082487658,0.0151547022405589,0.00266821,0.00266213,0.00264095,0.00260001,0.00254243,0.00247128,0.00238897,0.00229487,0.00219182,0.00208178,0.00154191,0.0047448814526814,0.00468876316313801,0.00465079563085715,0.00464442676764313,0.00468088666814312,0.00476499737670442,0.00490098969596958,0.00508794654059965,0.00532014097557574,0.00559161872806078,0.00721677213163891,-1.53992e-05,-1.49307e-05,-1.38285e-05,-1.36094e-05,-1.34114e-05,-1.36419e-05,-1.42723e-05,-1.44026e-05,-1.47564e-05,-1.42667e-05,-7.64176e-06,0.00209664016941391,0.00208584994666443,0.00207582754582359,0.00206653574854151,0.00205774634005263,0.0020492559625386,0.00204104140085399,0.00203300024594194,0.00202510493555272,0.00201730761164479,0.0019851423122789
70.4545,298.157,298.157,298.157,298.157,298.158,298.158,298.158,298.158,298.158,298.157,298.155,0.0136326813210021,0.0136434233240782,0.0137306227098409,0.0137951078285021,0.0138266409514386,0.0139210272609459,0.0139782330786119,0.0139014747419114,0.0138335823270764,0.0137531814501227,0.0131989393513267,0.00201289,0.0020091,0.00199358,0.00196335,0.00192087,0.00186801,0.00180685,0.00173677,0.00165986,0.00157783,0.00117408,0.00417340388651757,0.0041178028121803,0.00407736434476979,0.00406621445573152,0.00409344598107756,0.00416277551640729,0.00427856284282468,0.00444240925624824,0.00464764456472308,0.00488813870506965,0.00633291402120698,-1.18112e-05,-1.14706e-05,-1.06685e-05,-1.05628e-05,-1.04045e-05,-1.05716e-05,-1.10899e-05,-1.12325e-05,-1.15126e-05,-1.12063e-05,-6.82637e-06,0.00211510283437945,0.00210334970939214,0.00209264426026021,0.00208258253137781,0.0020730750107027,0.00206380958423979,0.00205476519339802,0.00204586167665363,0.0020370027000473,0.00202816665981867,0.00198835359028519
71.9697,298.155,298.155,298.155,298.155,298.155,298.155,298.155,298.155,298.155,298.155,298.154,0.0112605950109219,0.0112697826065989,0.0113423101703313,0.0113971926367856,0.0114245350014782,0.0115009999565255,0.0115466878367781,0.0114849031341148,0.0114268105786348,0.0113615139836203,0.0108976602993487,0.00135757,0.00135607,0.00134621,0.00132668,0.00129932,0.00126475,0.00122474,0.00117868,0.00112791,0.00107388,0.000806245,0.00351007122434859,0.00345370815211708,0.00340878277395319,0.00339078162080662,0.00340617087064052,0.00345719539511437,0.0035485912697858,0.00368548504270469,0.00385968910665095,0.00406467710894728,0.00530374396063762,-8.22323e-06,-8.01043e-06,-7.50838e-06,-7.51624e-06,-7.39753e-06,-7.50139e-06,-7.90757e-06,-8.06243e-06,-8.26885e-06,-8.14583e-06,-6.01099e-06,0.00213340807160749,0.00212070742913774,0.00210932927728224,0.00209850899450062,0.0020882911674381,0.00207826129252315,0.00206840034809512,0.00205864275676961,0.002048833814637,0.00203897032837656,0.00199155969029301
73.4848,298.152,298.152,298.152,298.152,298.153,298.153,298.153,298.153,298.153,298.152,298.152,0.00823119675381411,0.00823858604373348,0.00829254484461797,0.00833587427928229,0.00835849866901946,0.0084114267517467,0.00844167045080534,0.00839964880218215,0.00835322692137595,0.00830762902397549,0.00795648163449147,0.000702252,0.000703044,0.000698835,0.000690021,0.000677758,0.000661479,0.00064263,0.000620578,0.000595957,0.000569936,0.000438413,0.00268774812808046,0.00262677939690413,0.00257191757255166,0.0025418143126515,0.00253921641456572,0.00256432642227935,0.00262277524770995,0.0027259236966577,0.00286249541484349,0.00302477271873442,0.00401916658027507,-4.63523e-06,-4.55028e-06,-4.3483e-06,-4.46967e-06,-4.39059e-06,-4.43116e-06,-4.72521e-06,-4.89234e-06,-5.02507e-06,-5.08538e-06,-5.19561e-06,0.00215155525144022,0.00213792188818956,0.00212588099384702,0.00211431312723541,0.00210339725206629,0.00209261319884971,0.00208194380327616,0.00207134497368256,0.00206059700087135,0.00204971461428171,0.00199476063726954
