time,HRR_coarse(kW) 
40.55,20.81
40.551,20.836
40.552,20.863
40.553,20.883
40.554,20.901
40.555,20.92
40.556,20.932
40.557,20.957
40.558,20.985
40.558,21.006
40.559,21.025
40.56,21.037
40.561,21.056
40.562,21.067
40.563,21.068
40.564,21.082
40.565,21.096
40.566,21.117
40.567,21.141
40.568,21.162
40.568,21.171
40.569,21.183
40.57,21.196
40.571,21.211
40.572,21.231
40.573,21.245
40.574,21.248
40.575,21.239
40.575,21.245
40.576,21.261
40.577,21.284
40.578,21.298
40.579,21.301
40.579,21.286
40.58,21.269
40.581,21.252
40.582,21.26
40.582,21.271
40.583,21.292
40.584,21.301
40.585,21.31
40.585,21.308
40.586,21.313
40.587,21.32
40.588,21.332
40.589,21.347
40.589,21.359
40.59,21.362
40.591,21.373
40.592,21.385
40.593,21.383
40.594,21.392
40.595,21.404
40.596,21.442
40.597,21.484
40.597,21.527
40.598,21.563
40.599,21.589
40.6,21.601
40.601,21.619
40.602,21.656
40.603,21.685
40.604,21.708
40.605,21.728
40.606,21.777
40.607,21.802
40.608,21.823
40.609,21.809
40.61,21.789
40.611,21.793
40.612,21.824
40.613,21.844
40.614,21.872
40.615,21.884
40.616,21.914
40.617,21.949
40.618,21.987
40.619,21.995
40.62,22
40.621,22.008
40.622,22.025
40.623,22.036
40.624,22.051
40.625,22.061
40.626,22.074
40.627,22.075
40.628,22.088
40.629,22.091
40.629,22.085
40.63,22.067
40.631,22.061
40.632,22.074
40.633,22.082
40.634,22.084
40.635,22.092
40.635,22.09
40.636,22.061
40.637,22.055
40.638,22.074
40.639,22.103
40.639,22.119
40.64,22.126
40.641,22.135
40.642,22.137
40.643,22.132
40.644,22.121
40.644,22.111
40.645,22.089
40.646,22.081
40.647,22.083
40.648,22.091
40.648,22.087
40.649,22.088
40.65,22.089
40.651,22.066
40.652,22.044
40.653,22.025
40.654,22.034
40.655,22.053
40.656,22.078
40.656,22.082
40.657,22.079
40.658,22.061
40.659,22.067
40.659,22.066
40.66,22.075
40.661,22.094
40.662,22.107
40.663,22.103
40.664,22.113
40.665,22.138
40.665,22.169
40.666,22.22
40.667,22.233
40.668,22.218
40.669,22.219
40.669,22.213
40.67,22.207
40.671,22.213
40.672,22.227
40.673,22.251
40.674,22.266
40.675,22.268
40.675,22.306
40.677,22.351
40.677,22.396
40.678,22.403
40.679,22.387
40.68,22.375
40.681,22.38
40.682,22.415
40.683,22.443
40.684,22.48
40.685,22.49
40.685,22.481
40.686,22.485
40.687,22.514
40.688,22.538
40.689,22.578
40.689,22.61
40.69,22.64
40.691,22.661
40.692,22.682
40.693,22.696
40.693,22.719
40.694,22.754
40.695,22.789
40.696,22.804
40.697,22.832
40.698,22.872
40.698,22.925
40.699,22.976
40.699,22.996
40.7,22.993
40.701,22.982
40.701,23.004
40.702,23.057
40.703,23.13
40.704,23.192
40.705,23.232
40.706,23.244
40.706,23.262
40.707,23.306
40.708,23.381
40.709,23.446
40.709,23.477
40.71,23.499
40.711,23.525
40.712,23.549
40.713,23.616
40.714,23.648
40.715,23.685
40.716,23.692
40.717,23.742
40.718,23.767
40.719,23.815
40.719,23.815
40.72,23.825
40.721,23.836
40.722,23.865
40.723,23.864
40.724,23.871
40.725,23.886
40.726,23.929
40.727,23.941
40.728,23.947
40.729,23.963
40.729,23.964
40.73,23.964
40.731,23.957
40.732,23.958
40.733,23.978
40.734,23.965
40.735,23.958
40.736,23.936
40.736,23.966
40.737,23.948
40.738,23.964
40.739,23.986
40.739,23.99
40.74,23.983
40.741,23.942
40.742,23.944
40.742,23.965
40.743,23.967
40.744,23.956
40.745,23.96
40.746,24.002
40.746,24.04
40.747,24.036
40.748,24.048
40.749,24.076
40.749,24.106
40.75,24.14
40.751,24.178
40.752,24.216
40.753,24.264
40.753,24.317
40.754,24.35
40.755,24.425
40.756,24.477
40.757,24.534
40.758,24.591
40.759,24.659
40.759,24.685
40.76,24.711
40.761,24.747
40.762,24.806
40.763,24.849
40.763,24.905
40.764,24.945
40.765,25.004
40.766,25.041
40.767,25.077
40.767,25.116
40.768,25.177
40.769,25.221
40.769,25.261
40.77,25.302
40.771,25.33
40.771,25.38
40.772,25.404
40.773,25.437
40.774,25.45
40.774,25.48
40.775,25.511
40.776,25.581
40.776,25.637
40.777,25.676
40.778,25.7
40.778,25.735
40.779,25.762
40.78,25.811
40.781,25.818
40.781,25.83
40.782,25.868
40.783,25.924
40.784,25.974
40.785,26.003
40.785,26.014
40.786,26.037
40.787,26.052
40.788,26.078
40.788,26.116
40.789,26.148
40.79,26.149
40.79,26.155
40.791,26.149
40.791,26.174
40.792,26.227
40.793,26.266
40.794,26.285
40.794,26.308
40.795,26.344
40.796,26.383
40.797,26.416
40.798,26.427
40.798,26.448
40.799,26.496
40.799,26.514
40.8,26.528
40.801,26.515
40.801,26.521
40.802,26.506
40.803,26.516
40.803,26.502
40.804,26.513
40.805,26.493
40.805,26.502
40.806,26.492
40.807,26.511
40.807,26.495
40.808,26.512
40.809,26.512
40.809,26.52
40.81,26.535
40.811,26.551
40.811,26.55
40.812,26.548
40.813,26.563
40.814,26.582
40.814,26.615
40.815,26.604
40.816,26.588
40.817,26.563
40.817,26.547
40.818,26.502
40.819,26.5
40.819,26.498
40.82,26.482
40.82,26.461
40.821,26.413
40.821,26.398
40.822,26.372
40.823,26.353
40.823,26.302
40.824,26.242
40.825,26.192
40.825,26.171
40.826,26.124
40.826,26.076
40.827,26.013
40.828,25.972
40.829,25.924
40.829,25.884
40.829,25.818
40.83,25.765
40.831,25.691
40.831,25.651
40.832,25.591
40.833,25.53
40.833,25.469
40.834,25.404
40.835,25.343
40.835,25.287
40.836,25.255
40.837,25.214
40.837,25.152
40.838,25.079
40.839,24.999
40.839,24.973
40.84,24.941
40.84,24.916
40.841,24.859
40.841,24.809
40.842,24.75
40.843,24.708
40.843,24.64
40.844,24.595
40.844,24.542
40.845,24.513
40.846,24.471
40.846,24.432
40.847,24.376
40.847,24.316
40.848,24.237
40.849,24.172
40.849,24.128
40.85,24.08
40.85,24.031
40.851,23.97
40.851,23.928
40.852,23.875
40.852,23.822
40.853,23.754
40.854,23.688
40.854,23.623
40.855,23.557
40.856,23.49
40.856,23.423
40.857,23.363
40.857,23.304
40.858,23.246
40.859,23.175
40.859,23.13
40.86,23.077
40.86,23.021
40.861,22.942
40.861,22.858
40.862,22.778
40.863,22.69
40.863,22.621
40.864,22.531
40.865,22.458
40.865,22.373
40.866,22.308
40.867,22.229
40.868,22.16
40.868,22.054
40.869,22.006
40.87,21.95
40.87,21.901
40.871,21.834
40.872,21.756
40.872,21.712
40.873,21.647
40.874,21.604
40.875,21.54
40.876,21.498
40.877,21.431
40.877,21.395
40.878,21.319
40.879,21.27
40.879,21.216
40.88,21.163
40.881,21.09
40.882,21.011
40.883,20.951
40.884,20.886
40.885,20.822
40.885,20.752
40.886,20.697
40.887,20.649
40.888,20.616
40.889,20.6
40.889,20.567
40.89,20.537
40.891,20.502
40.892,20.474
40.892,20.426
40.893,20.373
40.894,20.317
40.895,20.28
40.896,20.231
40.897,20.195
40.897,20.165
40.898,20.154
40.899,20.153
40.899,20.137
40.9,20.119
40.901,20.099
40.902,20.08
40.902,20.046
40.903,20.001
40.904,19.957
40.905,19.93
40.906,19.905
40.906,19.899
40.907,19.891
40.908,19.879
40.909,19.864
40.909,19.85
40.91,19.832
40.911,19.815
40.912,19.815
40.912,19.81
40.913,19.805
40.914,19.794
40.915,19.809
40.916,19.823
40.916,19.827
40.917,19.827
40.918,19.836
40.919,19.841
40.919,19.838
40.92,19.836
40.921,19.842
40.922,19.861
40.922,19.883
40.923,19.911
40.924,19.945
40.925,19.974
40.926,19.993
40.927,20.011
40.928,20.03
40.928,20.057
40.929,20.083
40.93,20.107
40.931,20.133
40.932,20.166
40.933,20.203
40.933,20.238
40.934,20.267
40.935,20.298
40.936,20.325
40.937,20.346
40.938,20.384
40.939,20.419
40.939,20.449
40.94,20.482
40.941,20.516
40.942,20.538
40.943,20.544
40.943,20.563
40.944,20.584
40.945,20.607
40.946,20.612
40.947,20.618
40.948,20.615
40.948,20.623
40.949,20.62
40.95,20.607
40.95,20.601
40.951,20.602
40.952,20.604
40.952,20.614
40.953,20.598
40.954,20.587
40.955,20.575
40.956,20.57
40.957,20.56
40.957,20.55
40.958,20.545
40.959,20.556
40.959,20.566
40.96,20.581
40.961,20.592
40.962,20.608
40.963,20.62
40.963,20.637
40.964,20.644
40.965,20.65
40.966,20.657
40.966,20.673
40.967,20.683
40.968,20.697
40.969,20.706
40.969,20.722
40.969,20.722
40.97,20.723
40.971,20.722
40.972,20.724
40.972,20.737
40.973,20.756
40.974,20.781
40.975,20.813
40.975,20.846
40.976,20.877
40.977,20.905
40.978,20.93
40.978,20.955
40.979,20.981
40.979,21.007
40.98,21.027
40.981,21.052
40.981,21.074
40.982,21.093
40.983,21.121
40.984,21.146
40.984,21.175
40.985,21.201
40.986,21.222
40.987,21.249
40.988,21.279
40.988,21.311
40.989,21.34
40.99,21.365
40.99,21.391
40.991,21.422
40.992,21.469
40.992,21.501
40.993,21.53
40.994,21.56
40.995,21.576
40.995,21.595
40.996,21.622
40.997,21.649
40.998,21.678
40.999,21.717
40.999,21.748
41,21.778
41.001,21.801
41.002,21.83
41.003,21.86
41.004,21.881
41.004,21.893
41.005,21.912
41.006,21.937
41.007,21.969
41.008,22.005
41.009,22.029
41.009,22.041
41.01,22.063
41.011,22.085
41.012,22.115
41.013,22.151
41.013,22.192
41.014,22.222
41.015,22.259
41.016,22.305
41.017,22.342
41.018,22.377
41.019,22.414
41.019,22.438
41.019,22.463
41.02,22.487
41.021,22.521
41.022,22.561
41.022,22.601
41.023,22.648
41.024,22.693
41.025,22.748
41.026,22.807
41.027,22.857
41.028,22.896
41.029,22.937
41.029,22.965
41.03,22.972
41.03,22.98
41.031,22.996
41.031,23.018
41.032,23.047
41.033,23.083
41.034,23.12
41.035,23.167
41.036,23.21
41.037,23.237
41.038,23.27
41.039,23.284
41.039,23.287
41.04,23.285
41.041,23.291
41.042,23.276
41.043,23.284
41.044,23.287
41.045,23.28
41.046,23.279
41.047,23.28
41.048,23.269
41.049,23.264
41.05,23.267
41.051,23.267
41.052,23.269
41.053,23.268
41.054,23.266
41.055,23.264
41.056,23.265
41.057,23.257
41.058,23.241
41.059,23.22
41.06,23.209
41.061,23.21
41.062,23.205
41.063,23.191
41.064,23.159
41.065,23.14
41.066,23.132
41.067,23.128
41.068,23.128
41.068,23.134
41.069,23.139
41.07,23.147
41.071,23.157
41.072,23.164
41.073,23.175
41.074,23.2
41.075,23.218
41.076,23.22
41.077,23.239
41.078,23.271
41.079,23.29
41.08,23.311
41.081,23.337
41.082,23.365
41.083,23.396
41.084,23.429
41.086,23.444
41.087,23.477
41.088,23.518
41.088,23.57
41.089,23.606
41.09,23.639
41.091,23.672
41.092,23.688
41.093,23.716
41.095,23.776
41.096,23.818
41.097,23.839
41.098,23.847
41.099,23.846
41.1,23.847
41.101,23.884
41.102,23.909
41.103,23.895
41.104,23.89
41.106,23.892
41.107,23.916
41.108,23.921
41.109,23.92
41.11,23.908
41.111,23.911
41.112,23.935
41.114,23.931
41.115,23.908
41.116,23.879
41.117,23.842
41.118,23.817
41.119,23.79
41.119,23.799
41.12,23.779
41.12,23.761
41.121,23.743
41.121,23.724
41.122,23.723
41.124,23.718
41.124,23.706
41.126,23.69
41.127,23.689
41.128,23.703
41.128,23.723
41.129,23.717
41.13,23.727
41.131,23.721
41.132,23.731
41.133,23.742
41.134,23.759
41.135,23.779
41.136,23.802
41.137,23.821
41.138,23.85
41.139,23.876
41.14,23.874
41.141,23.861
41.142,23.88
41.143,23.908
41.144,23.927
41.145,23.957
41.146,23.953
41.147,23.933
41.148,23.925
41.149,23.935
41.149,23.951
41.15,23.988
41.151,24.014
41.152,24.008
41.153,24.016
41.154,24.045
41.155,24.071
41.156,24.103
41.156,24.119
41.157,24.126
41.158,24.136
41.159,24.156
41.16,24.203
41.161,24.24
41.162,24.255
41.163,24.27
41.163,24.303
41.164,24.317
41.165,24.312
41.166,24.318
41.167,24.336
41.168,24.363
41.169,24.409
41.17,24.436
41.171,24.438
41.172,24.472
41.173,24.527
41.174,24.571
41.175,24.57
41.176,24.607
41.177,24.642
41.178,24.681
41.179,24.703
41.179,24.72
41.18,24.726
41.181,24.733
41.182,24.72
41.183,24.752
41.184,24.814
41.185,24.878
41.186,24.899
41.187,24.925
41.188,24.941
41.189,24.987
41.189,25.041
41.19,25.109
41.191,25.142
41.192,25.141
41.193,25.159
41.194,25.234
41.195,25.303
41.196,25.333
41.197,25.361
41.198,25.455
41.198,25.54
41.199,25.666
41.2,25.771
41.201,25.876
41.202,25.957
41.203,25.977
41.204,26.008
41.205,26.038
41.205,26.058
41.206,26.092
41.207,26.195
41.208,26.338
41.209,26.43
41.209,26.459
41.21,26.482
41.211,26.537
41.212,26.616
41.213,26.641
41.213,26.672
41.214,26.741
41.215,26.834
41.216,26.898
41.217,26.928
41.218,26.972
41.218,27.048
41.219,27.099
41.219,27.127
41.22,27.167
41.221,27.208
41.222,27.26
41.222,27.272
41.223,27.285
41.224,27.33
41.225,27.352
41.226,27.381
41.227,27.384
41.228,27.37
41.228,27.376
41.229,27.387
41.229,27.377
41.23,27.346
41.231,27.266
41.232,27.168
41.232,27.113
41.233,27.075
41.234,27.053
41.235,26.991
41.236,26.946
41.236,26.931
41.237,26.899
41.238,26.837
41.239,26.809
41.239,26.781
41.24,26.757
41.24,26.732
41.241,26.684
41.242,26.609
41.242,26.526
41.243,26.437
41.244,26.364
41.245,26.282
41.245,26.229
41.246,26.159
41.247,26.085
41.248,26.009
41.249,25.959
41.249,25.914
41.25,25.856
41.251,25.791
41.252,25.708
41.252,25.596
41.253,25.479
41.254,25.353
41.255,25.249
41.256,25.126
41.257,25.015
41.258,24.9
41.258,24.787
41.259,24.704
41.26,24.622
41.26,24.54
41.261,24.435
41.262,24.318
41.262,24.234
41.263,24.145
41.264,24.074
41.265,23.962
41.266,23.863
41.267,23.768
41.267,23.705
41.268,23.629
41.269,23.554
41.27,23.507
41.271,23.437
41.272,23.375
41.273,23.326
41.273,23.285
41.274,23.213
41.275,23.149
41.276,23.093
41.277,23.047
41.278,22.983
41.278,22.936
41.279,22.89
41.28,22.843
41.281,22.788
41.282,22.744
41.283,22.683
41.284,22.637
41.284,22.591
41.285,22.567
41.286,22.521
41.287,22.481
41.288,22.433
41.288,22.39
41.289,22.352
41.289,22.317
41.29,22.283
41.291,22.236
41.291,22.193
41.292,22.143
41.293,22.088
41.294,22.029
41.295,21.966
41.296,21.909
41.296,21.867
41.297,21.816
41.298,21.768
41.299,21.737
41.299,21.704
41.3,21.682
41.301,21.647
41.302,21.603
41.302,21.565
41.303,21.53
41.304,21.505
41.305,21.48
41.306,21.447
41.306,21.424
41.307,21.393
41.308,21.363
41.309,21.343
41.309,21.319
41.31,21.294
41.311,21.27
41.312,21.258
41.313,21.246
41.313,21.232
41.314,21.221
41.315,21.21
41.316,21.194
41.317,21.174
41.317,21.146
41.318,21.124
41.319,21.113
41.319,21.111
41.32,21.101
41.32,21.09
41.32,21.079
41.321,21.065
41.322,21.05
41.323,21.029
41.324,21.019
41.325,21.003
41.325,20.997
41.326,20.978
41.327,20.964
41.328,20.941
41.329,20.926
41.329,20.904
41.33,20.882
41.331,20.856
41.332,20.84
41.333,20.823
41.333,20.819
41.334,20.82
41.335,20.814
41.336,20.802
41.337,20.791
41.338,20.778
41.338,20.766
41.339,20.747
41.34,20.745
41.341,20.748
41.342,20.764
41.343,20.775
41.344,20.788
41.344,20.793
41.345,20.802
41.346,20.803
41.347,20.808
41.348,20.803
41.349,20.811
41.349,20.815
41.35,20.818
41.351,20.819
41.352,20.825
41.353,20.821
41.354,20.812
41.355,20.807
41.355,20.812
41.356,20.816
41.357,20.824
41.358,20.831
41.359,20.842
41.359,20.84
41.36,20.84
41.361,20.838
41.362,20.83
41.363,20.825
41.363,20.818
41.364,20.812
41.365,20.809
41.366,20.809
41.367,20.809
41.368,20.816
41.369,20.826
41.369,20.828
41.37,20.827
41.371,20.825
41.372,20.826
41.373,20.827
41.374,20.826
41.374,20.814
41.375,20.812
41.376,20.806
41.377,20.803
41.378,20.797
41.379,20.804
41.379,20.799
41.38,20.8
41.381,20.807
41.382,20.815
41.383,20.819
41.383,20.824
41.384,20.824
41.385,20.823
41.386,20.819
41.387,20.828
41.388,20.823
41.388,20.822
41.389,20.821
41.39,20.829
41.391,20.827
41.392,20.834
41.393,20.829
41.394,20.836
41.395,20.828
41.395,20.837
41.397,20.827
41.397,20.819
41.398,20.799
41.399,20.784
41.4,20.773
41.401,20.761
41.402,20.762
41.403,20.75
41.403,20.743
41.404,20.723
41.405,20.706
41.406,20.671
41.407,20.644
41.408,20.608
41.409,20.599
41.409,20.575
41.41,20.547
41.411,20.511
41.412,20.479
41.413,20.453
41.414,20.425
41.415,20.397
41.415,20.368
41.416,20.344
41.417,20.333
41.418,20.318
41.419,20.318
41.419,20.308
41.42,20.295
41.421,20.267
41.422,20.245
41.423,20.23
41.423,20.225
41.424,20.217
41.425,20.206
41.426,20.202
41.427,20.206
41.427,20.214
41.428,20.228
41.429,20.227
41.43,20.217
41.431,20.197
41.432,20.193
41.433,20.193
41.434,20.196
41.435,20.196
41.436,20.203
41.437,20.203
41.438,20.215
41.439,20.218
41.439,20.206
41.44,20.195
41.441,20.179
41.442,20.165
41.443,20.151
41.444,20.155
41.445,20.166
41.445,20.173
41.447,20.163
41.447,20.162
41.448,20.143
41.449,20.141
41.449,20.129
41.45,20.122
41.451,20.116
41.452,20.115
41.453,20.107
41.454,20.093
41.454,20.072
41.455,20.053
41.456,20.032
41.457,20.023
41.458,20.014
41.459,20.024
41.459,20.013
41.46,20.006
41.461,19.995
41.462,19.994
41.463,19.993
41.463,19.997
41.464,19.99
41.465,19.977
41.466,19.962
41.467,19.953
41.468,19.952
41.468,19.953
41.469,19.963
41.47,19.969
41.471,19.953
41.472,19.932
41.473,19.898
41.474,19.883
41.475,19.875
41.476,19.888
41.477,19.902
41.478,19.913
41.479,19.913
41.48,19.922
41.481,19.933
41.482,19.953
41.483,19.953
41.484,19.969
41.485,19.978
41.486,19.982
41.487,19.993
41.488,20.009
41.489,20.037
41.489,20.052
41.49,20.056
41.491,20.037
41.492,20.02
41.493,20.033
41.494,20.056
41.495,20.083
41.496,20.107
41.497,20.149
41.498,20.184
41.498,20.213
41.499,20.207
41.5,20.221
41.501,20.248
41.502,20.297
41.503,20.335
41.504,20.37
41.505,20.398
41.506,20.444
41.507,20.463
41.508,20.492
41.508,20.525
41.509,20.549
41.51,20.56
41.511,20.554
41.512,20.587
41.513,20.633
41.513,20.692
41.514,20.744
41.515,20.785
41.516,20.798
41.517,20.843
41.518,20.887
41.519,20.944
41.52,20.984
41.521,20.984
41.522,21.012
41.523,21.055
41.524,21.104
41.525,21.129
41.526,21.162
41.527,21.208
41.528,21.263
41.528,21.328
41.529,21.387
41.53,21.445
41.531,21.495
41.532,21.524
41.533,21.566
41.534,21.636
41.534,21.715
41.535,21.766
41.536,21.794
41.537,21.842
41.538,21.884
41.539,21.938
41.539,21.955
41.54,21.985
41.541,22.017
41.542,22.068
41.543,22.121
41.543,22.155
41.544,22.161
41.545,22.196
41.546,22.207
41.547,22.258
41.547,22.264
41.548,22.286
41.549,22.308
41.549,22.322
41.55,22.332
41.551,22.338
41.552,22.367
41.552,22.383
41.553,22.419
41.554,22.443
41.555,22.47
41.555,22.487
41.556,22.497
41.557,22.491
41.558,22.484
41.558,22.488
41.559,22.52
41.559,22.505
41.56,22.501
41.561,22.492
41.561,22.498
41.562,22.485
41.563,22.501
41.564,22.5
41.564,22.517
41.565,22.523
41.566,22.53
41.567,22.504
41.567,22.521
41.568,22.529
41.569,22.552
41.569,22.566
41.57,22.563
41.57,22.57
41.571,22.573
41.572,22.563
41.572,22.573
41.573,22.554
41.574,22.574
41.574,22.57
41.575,22.575
41.576,22.536
41.576,22.535
41.577,22.531
41.578,22.548
41.579,22.562
41.579,22.589
41.579,22.567
41.58,22.559
41.581,22.536
41.581,22.557
41.582,22.56
41.583,22.561
41.583,22.541
41.584,22.574
41.585,22.601
41.585,22.632
41.586,22.643
41.587,22.675
41.588,22.731
41.588,22.791
41.589,22.824
41.589,22.845
41.59,22.868
41.591,22.919
41.591,22.994
41.592,23.026
41.593,23.058
41.594,23.081
41.595,23.136
41.595,23.199
41.596,23.242
41.597,23.268
41.597,23.308
41.598,23.392
41.599,23.474
41.599,23.493
41.6,23.532
41.601,23.586
41.601,23.667
41.602,23.76
41.603,23.824
41.604,23.89
41.604,23.989
41.605,24.112
41.606,24.198
41.606,24.264
41.607,24.322
41.608,24.385
41.608,24.446
41.609,24.527
41.609,24.596
41.61,24.667
41.611,24.774
41.611,24.862
41.612,24.94
41.613,25.003
41.613,25.081
41.614,25.178
41.615,25.285
41.615,25.337
41.616,25.374
41.616,25.426
41.617,25.467
41.618,25.503
41.618,25.534
41.619,25.576
41.619,25.629
41.62,25.689
41.621,25.752
41.621,25.845
41.622,25.932
41.623,26.011
41.624,26.065
41.624,26.117
41.625,26.165
41.626,26.205
41.626,26.265
41.627,26.327
41.628,26.389
41.629,26.416
41.629,26.451
41.629,26.487
41.63,26.531
41.631,26.54
41.631,26.54
41.632,26.567
41.633,26.625
41.634,26.66
41.634,26.681
41.635,26.696
41.636,26.721
41.636,26.745
41.637,26.736
41.638,26.732
41.639,26.683
41.639,26.66
41.639,26.61
41.64,26.566
41.641,26.518
41.641,26.468
41.642,26.417
41.643,26.368
41.643,26.328
41.644,26.275
41.645,26.23
41.645,26.174
41.646,26.149
41.647,26.117
41.647,26.087
41.648,26.065
41.648,26.058
41.649,26.051
41.65,26.038
41.65,26.008
41.651,25.955
41.651,25.907
41.652,25.868
41.653,25.83
41.653,25.809
41.654,25.797
41.655,25.774
41.655,25.749
41.656,25.741
41.657,25.723
41.657,25.7
41.658,25.634
41.659,25.601
41.659,25.566
41.66,25.541
41.661,25.501
41.662,25.471
41.662,25.414
41.663,25.38
41.664,25.343
41.665,25.319
41.665,25.3
41.666,25.296
41.667,25.266
41.668,25.232
41.668,25.204
41.669,25.17
41.669,25.148
41.67,25.144
41.671,25.152
41.671,25.151
41.672,25.151
41.673,25.144
41.674,25.13
41.674,25.122
41.675,25.114
41.676,25.12
41.676,25.13
41.677,25.154
41.678,25.158
41.678,25.154
41.679,25.148
41.68,25.154
41.68,25.145
41.681,25.13
41.681,25.126
41.682,25.13
41.683,25.125
41.684,25.105
41.684,25.091
41.685,25.075
41.686,25.054
41.686,25.038
41.687,25.021
41.688,25.003
41.689,25.001
41.689,25.003
41.689,24.988
41.69,24.953
41.691,24.899
41.691,24.847
41.692,24.806
41.693,24.77
41.693,24.718
41.694,24.651
41.695,24.579
41.695,24.533
41.696,24.485
41.697,24.42
41.698,24.35
41.698,24.288
41.699,24.238
41.699,24.192
41.7,24.147
41.701,24.085
41.701,24.04
41.702,23.988
41.703,23.934
41.704,23.836
41.704,23.76
41.705,23.706
41.706,23.685
41.707,23.654
41.707,23.597
41.708,23.519
41.709,23.48
41.709,23.436
41.71,23.406
41.711,23.378
41.712,23.36
41.712,23.338
41.713,23.278
41.714,23.211
41.715,23.133
41.716,23.074
41.716,23.021
41.717,22.983
41.718,22.947
41.719,22.918
41.719,22.861
41.72,22.802
41.721,22.735
41.722,22.705
41.723,22.673
41.723,22.627
41.724,22.568
41.725,22.515
41.726,22.458
41.727,22.409
41.728,22.349
41.728,22.314
41.729,22.289
41.73,22.245
41.731,22.192
41.732,22.135
41.733,22.08
41.733,22.02
41.734,21.934
41.735,21.868
41.736,21.806
41.737,21.765
41.738,21.699
41.738,21.647
41.739,21.594
41.74,21.55
41.741,21.493
41.742,21.439
41.743,21.384
41.743,21.344
41.744,21.292
41.745,21.242
41.746,21.184
41.747,21.136
41.748,21.091
41.748,21.054
41.749,21.015
41.749,21.001
41.75,20.984
41.75,20.964
41.75,20.944
41.751,20.917
41.752,20.87
41.753,20.832
41.753,20.809
