s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.5050001E+002, 5.5229581E+001, 4.5974229E+001, 4.1282872E+001, 3.2017916E+001, 4.5758569E+001, 4.3238183E+001, 3.8393279E+001, 1.8934642E+001, 4.1883669E+001, 4.2608094E+001, 3.9939204E+001, 2.3636017E+001, 4.2775220E+001, 4.4117095E+001, 4.2656079E+001, 2.6798258E+001, 4.6392414E+001, 5.1132565E+001, 4.5494633E+001, 2.9007982E+001, 4.8720031E+001, 5.1059051E+001, 4.5582702E+001, 3.8605423E+001, 4.8586079E+001, 5.2284729E+001, 5.0016067E+001, 4.0497214E+001
 1.5100027E+002, 5.5052695E+001, 4.6673027E+001, 4.2928472E+001, 3.2924942E+001, 4.1794156E+001, 3.9675077E+001, 3.5875052E+001, 2.4990899E+001, 4.2070883E+001, 4.1045835E+001, 3.8315069E+001, 2.3494586E+001, 4.4441384E+001, 4.3466582E+001, 4.0061571E+001, 2.8844169E+001, 4.3619178E+001, 4.6913491E+001, 4.4058607E+001, 3.3254417E+001, 4.6356479E+001, 4.8467966E+001, 4.3540742E+001, 3.7118340E+001, 4.9538470E+001, 5.0630950E+001, 4.7832640E+001, 3.4777025E+001
 1.5150017E+002, 5.8025863E+001, 4.6944843E+001, 4.3825083E+001, 3.2736561E+001, 4.5124965E+001, 3.8891128E+001, 3.7582685E+001, 2.0311217E+001, 4.2116944E+001, 3.8974046E+001, 3.7051044E+001, 2.5284459E+001, 4.1974918E+001, 4.1459887E+001, 4.2837444E+001, 2.7653334E+001, 4.6095781E+001, 4.8691244E+001, 4.7145766E+001, 3.1166471E+001, 4.9287248E+001, 4.9416176E+001, 4.8834676E+001, 3.6227131E+001, 5.0914272E+001, 5.3863500E+001, 4.9011195E+001, 3.6331517E+001
 1.5200015E+002, 5.9305159E+001, 4.7335833E+001, 4.3300936E+001, 3.1217809E+001, 4.5565361E+001, 4.0691217E+001, 3.7459994E+001, 2.1955765E+001, 4.4471272E+001, 4.0900895E+001, 4.0075402E+001, 2.5536702E+001, 4.8143030E+001, 4.5077199E+001, 4.2346844E+001, 2.8242747E+001, 4.9294050E+001, 5.0191713E+001, 4.8489968E+001, 3.3178733E+001, 5.2088789E+001, 5.4245960E+001, 5.2546931E+001, 3.1366399E+001, 5.2725377E+001, 5.6659389E+001, 5.1922580E+001, 3.2161156E+001
 1.5250051E+002, 5.8787745E+001, 4.6274248E+001, 4.2887088E+001, 3.0964984E+001, 4.1017807E+001, 3.7157376E+001, 3.5376194E+001, 1.8405759E+001, 4.2052339E+001, 4.0520996E+001, 3.6664245E+001, 1.7646330E+001, 4.5582216E+001, 4.5679256E+001, 3.9167661E+001, 2.5880862E+001, 4.5156758E+001, 4.7737638E+001, 4.6638989E+001, 3.2469908E+001, 4.5052801E+001, 4.7825476E+001, 4.5054707E+001, 3.3142621E+001, 4.6266686E+001, 4.7615168E+001, 4.5808302E+001, 3.5305606E+001
 1.5300036E+002, 5.7959315E+001, 4.7415551E+001, 4.3602686E+001, 3.5806528E+001, 4.4419280E+001, 4.2625471E+001, 3.7445935E+001, 1.6411888E+001, 4.1841769E+001, 4.3756122E+001, 4.0812458E+001, 2.3873087E+001, 4.1930974E+001, 4.3779149E+001, 3.9230283E+001, 2.7273026E+001, 4.5070605E+001, 4.7227300E+001, 4.2149123E+001, 2.9791980E+001, 4.8717617E+001, 4.9204226E+001, 4.7046860E+001, 3.7469002E+001, 4.8134485E+001, 5.0840120E+001, 4.8374293E+001, 3.0719992E+001
 1.5350013E+002, 5.8951095E+001, 4.8110008E+001, 4.3451830E+001, 3.8874422E+001, 4.1695342E+001, 4.2213321E+001, 3.7555620E+001, 2.3138120E+001, 4.0249392E+001, 4.3701331E+001, 4.0949671E+001, 2.0245248E+001, 4.0901208E+001, 4.3231036E+001, 3.8463142E+001, 2.6284326E+001, 4.1689382E+001, 4.2397836E+001, 3.8960340E+001, 2.8245860E+001, 4.2904292E+001, 4.5447920E+001, 4.4227862E+001, 3.1284387E+001, 4.6915318E+001, 4.8600948E+001, 4.8083396E+001, 3.5864813E+001
 1.5400014E+002, 5.7118482E+001, 5.1908474E+001, 4.8485707E+001, 3.8328316E+001, 4.6477125E+001, 4.2743503E+001, 3.9947313E+001, 2.2466822E+001, 4.4285753E+001, 4.3232333E+001, 3.9624798E+001, 2.4520657E+001, 4.4418184E+001, 4.6968964E+001, 4.0813819E+001, 2.9721113E+001, 4.5068497E+001, 4.6313252E+001, 4.2932256E+001, 3.4464170E+001, 4.5039000E+001, 4.5616197E+001, 4.5233318E+001, 3.3715431E+001, 4.7037534E+001, 4.6291100E+001, 4.6310813E+001, 3.4329159E+001
 1.5450034E+002, 5.8127725E+001, 4.6132865E+001, 4.2645204E+001, 3.5981023E+001, 4.4121391E+001, 4.2347185E+001, 4.1516448E+001, 1.6769427E+001, 4.3671904E+001, 4.2037038E+001, 4.0102233E+001, 1.9697970E+001, 4.9466311E+001, 4.6595268E+001, 4.4674858E+001, 2.6785916E+001, 5.2118405E+001, 5.1808941E+001, 4.8648631E+001, 3.2066289E+001, 5.2958989E+001, 5.2656265E+001, 4.8513802E+001, 3.6677116E+001, 4.9936026E+001, 5.1753383E+001, 4.8831345E+001, 3.7472828E+001
 1.5500026E+002, 5.7087182E+001, 4.7346216E+001, 4.2013769E+001, 3.4500818E+001, 4.1978287E+001, 3.8965479E+001, 3.5333332E+001, 2.3110086E+001, 4.2321138E+001, 4.3485389E+001, 3.9036168E+001, 3.1244590E+001, 4.2888339E+001, 4.5491232E+001, 4.2396151E+001, 3.5700282E+001, 4.2714141E+001, 4.5120521E+001, 4.3418854E+001, 3.2506097E+001, 4.6300561E+001, 4.6841621E+001, 4.5978362E+001, 3.3258717E+001, 5.1083122E+001, 5.2202738E+001, 4.7512302E+001, 3.6739346E+001
 1.5550016E+002, 5.4361826E+001, 4.4908351E+001, 4.1762023E+001, 3.8360086E+001, 4.5129746E+001, 3.9354851E+001, 3.5450902E+001, 2.0986366E+001, 4.2620598E+001, 4.0855183E+001, 3.6496722E+001, 2.0762473E+001, 4.5631484E+001, 4.5338540E+001, 4.3530963E+001, 2.9291918E+001, 4.7675196E+001, 5.0207281E+001, 4.9428487E+001, 3.3603915E+001, 4.8342490E+001, 5.1037756E+001, 4.9127712E+001, 3.8458756E+001, 4.9492236E+001, 5.1330758E+001, 4.7526889E+001, 3.6919735E+001
 1.5600008E+002, 5.6389549E+001, 4.7837616E+001, 4.4767067E+001, 3.4004273E+001, 4.4325860E+001, 4.4654647E+001, 4.0533946E+001, 2.6286992E+001, 4.4019026E+001, 4.2548208E+001, 4.0532537E+001, 3.2523993E+001, 4.3908345E+001, 4.4572770E+001, 4.3993521E+001, 3.3039704E+001, 4.8212349E+001, 4.7979979E+001, 4.7348764E+001, 3.4946124E+001, 5.3901452E+001, 5.2543969E+001, 5.0754903E+001, 4.0600795E+001, 5.5583545E+001, 5.3597848E+001, 5.0456992E+001, 4.6754415E+001
 1.5650024E+002, 5.6271128E+001, 4.7488844E+001, 4.4449081E+001, 3.3766706E+001, 4.4044917E+001, 4.4428758E+001, 4.1651467E+001, 2.2299181E+001, 4.1805307E+001, 4.2658030E+001, 3.9913526E+001, 2.4078740E+001, 4.2332870E+001, 4.5410069E+001, 4.0003066E+001, 3.2335115E+001, 4.4786042E+001, 4.4917145E+001, 4.5174655E+001, 3.7407729E+001, 4.5771178E+001, 4.6731475E+001, 4.6646877E+001, 3.9805268E+001, 4.8991626E+001, 4.9990470E+001, 5.2375731E+001, 3.8032615E+001
 1.5700008E+002, 5.7986337E+001, 4.6318394E+001, 4.3505878E+001, 3.3205328E+001, 4.3734112E+001, 4.0037005E+001, 3.7111396E+001, 1.9641957E+001, 4.2159137E+001, 4.4837036E+001, 4.2498841E+001, 2.8453853E+001, 4.1388498E+001, 4.4550566E+001, 3.9682847E+001, 3.0098122E+001, 4.2191064E+001, 4.3408318E+001, 4.1978681E+001, 2.6016433E+001, 4.6242396E+001, 4.7115724E+001, 4.5498169E+001, 3.1879446E+001, 4.7890961E+001, 5.0499001E+001, 4.8369750E+001, 3.2974671E+001
 1.5750034E+002, 5.7534261E+001, 4.6616337E+001, 3.9866786E+001, 3.3059164E+001, 4.1014532E+001, 3.9498341E+001, 3.5762292E+001, 2.0529217E+001, 4.0406508E+001, 3.9474766E+001, 3.7127637E+001, 2.3200154E+001, 4.1112137E+001, 4.2438533E+001, 4.0273673E+001, 3.2063510E+001, 4.4990300E+001, 4.7417221E+001, 4.6315242E+001, 3.7726519E+001, 4.9040134E+001, 5.1655246E+001, 5.0857098E+001, 3.7794111E+001, 5.0490736E+001, 5.2874643E+001, 5.3284811E+001, 4.0254251E+001
 1.5800038E+002, 5.7096106E+001, 4.7023601E+001, 4.2742434E+001, 3.5298391E+001, 4.1864791E+001, 4.2113183E+001, 3.7128741E+001, 2.2589546E+001, 4.1533881E+001, 4.2665863E+001, 4.0244912E+001, 2.3052332E+001, 4.3262884E+001, 4.5340814E+001, 4.0159225E+001, 2.6415161E+001, 4.4904553E+001, 4.5887315E+001, 3.9680915E+001, 3.0026772E+001, 4.6046116E+001, 4.7098545E+001, 4.4528411E+001, 3.2802214E+001, 4.5009129E+001, 4.7995015E+001, 4.7617099E+001, 3.3811080E+001
 1.5850046E+002, 5.7171656E+001, 4.6410960E+001, 4.2150819E+001, 3.1350399E+001, 4.2031901E+001, 4.1239224E+001, 3.8553035E+001, 1.9532515E+001, 3.9835220E+001, 4.0793131E+001, 3.8862810E+001, 2.1632197E+001, 4.2581230E+001, 4.3564446E+001, 4.2540647E+001, 2.8916182E+001, 4.4898517E+001, 4.3416652E+001, 4.1970238E+001, 3.5741957E+001, 4.6255846E+001, 4.7005474E+001, 4.2691185E+001, 3.6037505E+001, 5.0399556E+001, 5.0351334E+001, 4.7998490E+001, 4.1817410E+001
 1.5900018E+002, 5.4774199E+001, 4.6075723E+001, 4.3619785E+001, 3.2523082E+001, 4.2827917E+001, 3.9039070E+001, 3.7396150E+001, 1.9533710E+001, 4.2904391E+001, 4.0801203E+001, 3.8378631E+001, 2.2096137E+001, 4.3526174E+001, 4.3616596E+001, 4.0206665E+001, 2.9178383E+001, 4.5756149E+001, 4.4533193E+001, 4.0557052E+001, 3.3165827E+001, 4.7617913E+001, 4.9270692E+001, 4.4279842E+001, 3.8351202E+001, 4.8077799E+001, 5.0684669E+001, 4.6179391E+001, 4.0898242E+001
 1.5950000E+002, 5.6175456E+001, 4.4073833E+001, 4.1291485E+001, 3.2773118E+001, 4.1708791E+001, 3.7477542E+001, 3.5245100E+001, 2.7619042E+001, 4.2666263E+001, 3.9128487E+001, 3.8234171E+001, 2.8423232E+001, 4.4836101E+001, 4.5004537E+001, 4.1166550E+001, 2.9319310E+001, 5.0901366E+001, 5.3237230E+001, 5.1879882E+001, 3.8286394E+001, 4.9357066E+001, 5.3509467E+001, 4.9882693E+001, 4.2472683E+001, 5.0067675E+001, 5.1419585E+001, 4.7434615E+001, 3.6838900E+001
 1.6000022E+002, 5.4956496E+001, 4.5157157E+001, 4.1645037E+001, 3.2980501E+001, 4.2111905E+001, 4.1824926E+001, 3.8004882E+001, 1.9719304E+001, 3.9143321E+001, 4.0275408E+001, 3.7890309E+001, 2.6613417E+001, 4.1480007E+001, 4.0803154E+001, 3.9517312E+001, 3.0025902E+001, 4.5265837E+001, 4.6704250E+001, 4.3908283E+001, 3.5932919E+001, 4.8111720E+001, 5.1906875E+001, 4.9582257E+001, 4.2368342E+001, 5.0791090E+001, 5.4829621E+001, 5.2431658E+001, 4.6563838E+001
 1.6050021E+002, 5.5540364E+001, 4.7831849E+001, 4.1835682E+001, 3.3778464E+001, 4.3112673E+001, 4.2815979E+001, 3.8763435E+001, 2.5299178E+001, 4.2000647E+001, 4.2507984E+001, 3.8903020E+001, 2.5263379E+001, 4.4681783E+001, 4.3411177E+001, 3.9068525E+001, 3.2322979E+001, 4.7166746E+001, 4.5372525E+001, 4.4538174E+001, 2.9444358E+001, 4.8488764E+001, 4.7871107E+001, 4.8132649E+001, 3.2172977E+001, 5.1167799E+001, 5.2756108E+001, 5.0690880E+001, 3.2698682E+001
 1.6100007E+002, 5.4820178E+001, 4.6997168E+001, 4.1664103E+001, 3.5826525E+001, 4.2754798E+001, 4.0050972E+001, 3.5929456E+001, 2.3466384E+001, 4.3006789E+001, 4.3134366E+001, 3.8008183E+001, 2.1785723E+001, 4.4864583E+001, 4.4986187E+001, 3.9797927E+001, 3.3616571E+001, 4.4841742E+001, 4.6853655E+001, 4.1265353E+001, 3.5633102E+001, 4.4408008E+001, 4.8331174E+001, 4.2955253E+001, 3.4240100E+001, 4.5791799E+001, 5.1508838E+001, 4.5893772E+001, 3.9936590E+001
 1.6150013E+002, 5.4617536E+001, 4.6377948E+001, 4.4212982E+001, 3.3665383E+001, 4.2607556E+001, 3.9223526E+001, 3.5607099E+001, 2.2730721E+001, 4.2015603E+001, 3.9438916E+001, 3.6212900E+001, 2.6689650E+001, 4.3177671E+001, 4.0922632E+001, 4.1755787E+001, 2.6708561E+001, 4.6005624E+001, 4.6791065E+001, 4.5506478E+001, 2.5714764E+001, 4.7678669E+001, 4.9651431E+001, 4.8691883E+001, 3.4163382E+001, 4.9319935E+001, 5.2875041E+001, 5.2319428E+001, 3.7633749E+001
 1.6200035E+002, 5.4273944E+001, 4.6741823E+001, 3.9185658E+001, 3.0511701E+001, 4.3899911E+001, 4.1381794E+001, 3.7847994E+001, 2.3735884E+001, 4.0898770E+001, 4.3259638E+001, 3.8591357E+001, 2.7341156E+001, 4.3537651E+001, 4.6661234E+001, 4.4245616E+001, 2.9121877E+001, 4.6091731E+001, 4.9080662E+001, 4.7949787E+001, 2.8228895E+001, 4.7444466E+001, 5.2569816E+001, 5.0131121E+001, 3.0780229E+001, 5.1114096E+001, 5.3325766E+001, 5.3172329E+001, 3.2121055E+001
 1.6250023E+002, 5.7206197E+001, 4.7943789E+001, 4.3494802E+001, 3.5426126E+001, 4.4354539E+001, 4.2505112E+001, 3.6232913E+001, 1.9479963E+001, 4.6441848E+001, 4.3317928E+001, 4.2782917E+001, 2.1279431E+001, 4.7389669E+001, 4.6459668E+001, 4.2796643E+001, 3.0620710E+001, 4.7368168E+001, 5.0151672E+001, 4.6327523E+001, 3.6781432E+001, 4.6751977E+001, 5.3114813E+001, 5.0032344E+001, 3.9571695E+001, 4.4773260E+001, 5.1733664E+001, 4.9523302E+001, 3.9839082E+001
 1.6300024E+002, 5.5095930E+001, 4.8210585E+001, 4.5591942E+001, 3.7847048E+001, 4.4591668E+001, 4.2396674E+001, 3.8057604E+001, 2.3479061E+001, 4.3469455E+001, 4.4105410E+001, 4.0651648E+001, 2.6566110E+001, 4.3008699E+001, 4.3942469E+001, 4.2272082E+001, 2.4585947E+001, 4.8416049E+001, 4.9293977E+001, 4.6017014E+001, 2.9650118E+001, 5.0848202E+001, 5.3398361E+001, 4.8926185E+001, 3.2333190E+001, 5.5990339E+001, 5.8106765E+001, 5.2432896E+001, 3.8174667E+001
 1.6350024E+002, 5.6335848E+001, 4.8170180E+001, 4.3656094E+001, 3.3813248E+001, 4.4640123E+001, 4.1761332E+001, 3.5280804E+001, 2.0670128E+001, 4.4666442E+001, 4.3623818E+001, 3.8517282E+001, 2.5562419E+001, 4.5374087E+001, 4.2640905E+001, 4.0110196E+001, 3.0914545E+001, 4.9465365E+001, 5.0906113E+001, 4.7782968E+001, 3.2622011E+001, 5.2704830E+001, 5.6239058E+001, 5.3492441E+001, 3.8913981E+001, 5.1203388E+001, 5.4483457E+001, 5.3440635E+001, 4.1237782E+001
 1.6400044E+002, 5.4475884E+001, 4.6475124E+001, 4.1616911E+001, 3.6553256E+001, 4.3413432E+001, 3.8773317E+001, 3.6949647E+001, 2.3680350E+001, 4.3465526E+001, 4.1528226E+001, 4.0445665E+001, 2.4969593E+001, 4.5337198E+001, 4.5249636E+001, 4.3084654E+001, 3.5860458E+001, 4.7266091E+001, 4.7486198E+001, 4.5390460E+001, 3.6111106E+001, 4.8992272E+001, 4.9294986E+001, 4.8442135E+001, 3.7935399E+001, 5.2699388E+001, 5.1249968E+001, 4.9118025E+001, 4.0178103E+001
 1.6450048E+002, 5.4072522E+001, 4.7774073E+001, 4.3539548E+001, 3.2554799E+001, 4.1630403E+001, 3.8911630E+001, 3.7605390E+001, 1.8665197E+001, 4.0982656E+001, 4.2089334E+001, 4.1256384E+001, 2.4187326E+001, 4.1337830E+001, 4.3091758E+001, 4.3325166E+001, 3.3525861E+001, 4.2805745E+001, 4.4599061E+001, 4.2492827E+001, 3.7062702E+001, 4.6427144E+001, 4.7410202E+001, 4.5637079E+001, 4.0122848E+001, 5.0373612E+001, 5.0683624E+001, 4.8015052E+001, 4.2744192E+001
 1.6500005E+002, 5.7976468E+001, 5.0206075E+001, 4.4870699E+001, 3.4294249E+001, 4.2642452E+001, 4.3583341E+001, 3.7684399E+001, 2.6271154E+001, 3.9800440E+001, 4.0584391E+001, 3.7757074E+001, 3.0217163E+001, 4.2231041E+001, 4.4039329E+001, 4.1386465E+001, 2.8924759E+001, 4.5672556E+001, 4.8154643E+001, 4.4915165E+001, 3.5463574E+001, 4.7123933E+001, 5.0238632E+001, 4.6279461E+001, 3.9343232E+001, 4.9437925E+001, 4.9739387E+001, 4.7252707E+001, 3.7511804E+001
 1.6550008E+002, 5.7710298E+001, 4.8075036E+001, 4.0936172E+001, 3.3484042E+001, 4.3194735E+001, 4.2675038E+001, 3.8733500E+001, 2.3539565E+001, 3.9650701E+001, 4.0186882E+001, 3.5935841E+001, 2.7639556E+001, 4.1823673E+001, 4.1956526E+001, 3.4433037E+001, 3.2833697E+001, 4.6815597E+001, 4.5519285E+001, 3.9425828E+001, 3.5164608E+001, 4.6893511E+001, 4.6468307E+001, 4.2546126E+001, 3.8397033E+001, 4.9321123E+001, 5.1388459E+001, 4.8989460E+001, 4.0876304E+001
 1.6600054E+002, 5.6476007E+001, 4.7924162E+001, 4.2298503E+001, 3.2239761E+001, 4.2325514E+001, 3.9403715E+001, 3.8538919E+001, 2.0203303E+001, 4.2844071E+001, 4.1876182E+001, 4.0622947E+001, 2.6198883E+001, 4.1608259E+001, 4.2779013E+001, 4.0747128E+001, 3.1262044E+001, 4.2657405E+001, 4.4491306E+001, 4.3272874E+001, 3.7015934E+001, 4.4195567E+001, 4.7464516E+001, 4.2558154E+001, 4.1090782E+001, 4.7179137E+001, 4.9529623E+001, 4.5346913E+001, 4.1901108E+001
 1.6650015E+002, 5.6544286E+001, 4.8967232E+001, 4.3208286E+001, 3.5179871E+001, 4.4654092E+001, 4.1044624E+001, 3.6116142E+001, 2.6744434E+001, 4.3662822E+001, 3.9969593E+001, 4.0773421E+001, 2.3651778E+001, 4.4927562E+001, 4.6439612E+001, 4.6104305E+001, 3.0184808E+001, 4.7484461E+001, 4.8881302E+001, 4.5920914E+001, 3.7628320E+001, 4.7425272E+001, 4.9629476E+001, 4.6666937E+001, 3.8414494E+001, 4.7481946E+001, 5.0730827E+001, 4.8866189E+001, 3.9321445E+001
 1.6700003E+002, 5.7765060E+001, 4.8140046E+001, 4.4543176E+001, 3.5675873E+001, 4.4747948E+001, 4.3658011E+001, 3.7945953E+001, 2.7691262E+001, 4.3158140E+001, 4.4374850E+001, 4.0249652E+001, 2.9463898E+001, 4.3436612E+001, 4.7403463E+001, 4.2663776E+001, 2.8440000E+001, 4.8220682E+001, 5.2477997E+001, 4.7413669E+001, 3.1045508E+001, 5.0930923E+001, 5.5420497E+001, 5.0689139E+001, 4.2485469E+001, 5.2189999E+001, 5.5309039E+001, 5.2404753E+001, 4.6491498E+001
 1.6750016E+002, 5.5059125E+001, 4.7053722E+001, 4.4702579E+001, 3.7290464E+001, 4.4610068E+001, 3.9789114E+001, 3.8239662E+001, 2.3350531E+001, 4.2550602E+001, 4.3383855E+001, 4.2327101E+001, 2.6917994E+001, 4.3124041E+001, 4.5533407E+001, 4.4774400E+001, 2.9470637E+001, 4.5555110E+001, 4.9630891E+001, 4.7685476E+001, 3.8921372E+001, 4.9217510E+001, 5.3181317E+001, 5.4285625E+001, 4.0856170E+001, 5.1495772E+001, 5.3689036E+001, 5.3241296E+001, 3.7989414E+001
 1.6800005E+002, 5.7117620E+001, 4.8514657E+001, 4.5231017E+001, 3.5205473E+001, 4.4668394E+001, 4.0412471E+001, 3.7793849E+001, 2.4640781E+001, 4.1639962E+001, 4.2844124E+001, 4.1554894E+001, 2.7699368E+001, 4.4690442E+001, 4.6992298E+001, 4.4305861E+001, 3.7701939E+001, 4.5298090E+001, 4.4534119E+001, 4.3343785E+001, 3.8309841E+001, 4.5890341E+001, 4.4629671E+001, 4.5924826E+001, 3.6616566E+001, 5.2855073E+001, 5.3124552E+001, 5.2587458E+001, 4.0373038E+001
 1.6850029E+002, 5.6540383E+001, 4.9020141E+001, 4.5924898E+001, 3.3415817E+001, 4.5463471E+001, 4.0179850E+001, 3.9089779E+001, 2.8162483E+001, 4.2001908E+001, 3.7913208E+001, 3.7646039E+001, 2.5079202E+001, 4.5499076E+001, 4.2441810E+001, 3.9986150E+001, 3.1075106E+001, 4.9942966E+001, 4.7126921E+001, 4.5982458E+001, 4.2343897E+001, 5.1772632E+001, 5.2245679E+001, 5.0517034E+001, 4.5380056E+001, 4.9178767E+001, 5.3797872E+001, 5.2840232E+001, 4.4563085E+001
 1.6900030E+002, 5.4744532E+001, 4.6507707E+001, 4.3474670E+001, 3.3644896E+001, 4.4087739E+001, 4.0826401E+001, 3.8960710E+001, 2.3404568E+001, 3.9795969E+001, 4.0628197E+001, 3.7698876E+001, 2.8479482E+001, 4.0818733E+001, 4.0887927E+001, 4.1115827E+001, 3.5243286E+001, 4.5952474E+001, 4.7013663E+001, 4.4131537E+001, 3.5880051E+001, 4.9084894E+001, 5.1395301E+001, 4.7574075E+001, 4.2588672E+001, 5.3666791E+001, 5.4639878E+001, 5.1287290E+001, 4.5721911E+001
 1.6950041E+002, 5.5380929E+001, 4.5006236E+001, 4.4045451E+001, 3.3216877E+001, 4.3303343E+001, 3.9927184E+001, 3.6187396E+001, 2.1528335E+001, 4.1919782E+001, 4.1080753E+001, 3.8901075E+001, 2.2132493E+001, 4.4471451E+001, 4.2849263E+001, 3.9649054E+001, 2.7525437E+001, 4.7756660E+001, 4.6070533E+001, 4.3776338E+001, 3.2338002E+001, 4.6589972E+001, 4.6925846E+001, 4.3885662E+001, 3.8221400E+001, 4.7649101E+001, 5.0181104E+001, 4.6161584E+001, 3.7318746E+001
 1.7000001E+002, 5.5245911E+001, 4.6984270E+001, 4.5049972E+001, 3.6790333E+001, 4.2395592E+001, 3.9743599E+001, 3.7390709E+001, 2.2997180E+001, 4.3205653E+001, 4.0314127E+001, 3.7130655E+001, 2.3828442E+001, 4.3301382E+001, 4.5582926E+001, 4.0443308E+001, 2.9095899E+001, 4.7607173E+001, 4.8546637E+001, 4.5566542E+001, 3.8627765E+001, 5.0285167E+001, 5.0874891E+001, 4.8305564E+001, 4.1463199E+001, 5.2432724E+001, 5.4428332E+001, 5.1382799E+001, 4.7668566E+001
 1.7050019E+002, 5.4597754E+001, 4.5384712E+001, 4.1827107E+001, 3.3071584E+001, 4.0831128E+001, 3.7771345E+001, 3.3416305E+001, 2.2950770E+001, 4.2766088E+001, 3.9804010E+001, 3.5658372E+001, 2.2885429E+001, 4.6092460E+001, 4.4889334E+001, 4.1618884E+001, 3.2060516E+001, 4.7477809E+001, 4.8513262E+001, 4.4725613E+001, 3.3170614E+001, 4.8707062E+001, 5.1732471E+001, 5.0737588E+001, 3.9120880E+001, 5.2120862E+001, 5.4392556E+001, 5.5288053E+001, 4.0604932E+001
 1.7100005E+002, 5.6756561E+001, 4.5671519E+001, 3.8938230E+001, 3.4177826E+001, 4.2613037E+001, 3.9581192E+001, 3.7691312E+001, 2.0929178E+001, 4.1689869E+001, 4.0077653E+001, 3.6290290E+001, 2.8183333E+001, 4.2200236E+001, 4.4423481E+001, 3.9466182E+001, 2.9345523E+001, 4.6104939E+001, 4.8721509E+001, 4.4149606E+001, 3.2310437E+001, 4.8641037E+001, 5.3827614E+001, 5.1179217E+001, 3.8421035E+001, 4.8617903E+001, 5.3821003E+001, 4.9792788E+001, 4.0244184E+001
 1.7150004E+002, 5.8868950E+001, 5.0002672E+001, 4.3790660E+001, 3.4007333E+001, 4.3296882E+001, 3.9865474E+001, 3.5905271E+001, 2.6591637E+001, 4.3585195E+001, 4.3616166E+001, 4.0546011E+001, 2.6339418E+001, 4.5579260E+001, 4.4505280E+001, 4.3421961E+001, 2.7567563E+001, 4.9151657E+001, 4.8123997E+001, 4.5884492E+001, 3.5458430E+001, 5.2198074E+001, 5.3670567E+001, 4.9520425E+001, 4.2547675E+001, 5.4533818E+001, 5.8109646E+001, 5.5384569E+001, 4.3933826E+001
 1.7200004E+002, 5.7798452E+001, 4.9103524E+001, 4.6188538E+001, 3.5734875E+001, 4.3704811E+001, 4.2115677E+001, 3.9360295E+001, 2.7896032E+001, 4.4466851E+001, 4.3198176E+001, 3.9477794E+001, 3.2237834E+001, 4.7736746E+001, 4.4050711E+001, 4.1329179E+001, 3.4057608E+001, 4.7769732E+001, 4.7766280E+001, 4.3861644E+001, 3.5983789E+001, 4.8828831E+001, 5.0438753E+001, 4.5440040E+001, 4.0265710E+001, 4.9898356E+001, 5.2791549E+001, 4.9339415E+001, 3.8054109E+001
 1.7250043E+002, 5.6812194E+001, 4.5616236E+001, 4.3183124E+001, 3.5360451E+001, 4.1149953E+001, 4.0254749E+001, 3.2165623E+001, 2.4360206E+001, 4.0902200E+001, 4.0324609E+001, 3.7971418E+001, 2.4357719E+001, 4.1173785E+001, 4.1185876E+001, 4.0115726E+001, 2.8936434E+001, 4.6135177E+001, 4.8254569E+001, 4.2288116E+001, 4.2051430E+001, 4.9932801E+001, 4.9817136E+001, 4.6223633E+001, 4.6607993E+001, 5.0341825E+001, 5.2231448E+001, 5.0456760E+001, 4.6955003E+001
 1.7300048E+002, 5.5315783E+001, 4.6660941E+001, 4.2033071E+001, 3.4834398E+001, 4.1976755E+001, 4.0013703E+001, 3.6339350E+001, 2.2118314E+001, 4.2004202E+001, 4.0856906E+001, 4.0440506E+001, 2.6965248E+001, 4.3291709E+001, 4.4865147E+001, 4.2879857E+001, 3.6232302E+001, 4.3824131E+001, 4.8433075E+001, 4.4178249E+001, 3.7587198E+001, 4.6853503E+001, 5.3417088E+001, 4.7897045E+001, 4.0656842E+001, 5.0197288E+001, 5.6927237E+001, 5.1313084E+001, 4.5723441E+001
 1.7350031E+002, 5.4078747E+001, 4.7683631E+001, 4.1942328E+001, 3.7361143E+001, 4.6623532E+001, 4.4593434E+001, 3.9150138E+001, 2.2948840E+001, 4.3314033E+001, 4.6164894E+001, 4.1024430E+001, 2.4810725E+001, 4.2789595E+001, 4.3599983E+001, 4.0959997E+001, 2.8936789E+001, 4.3363611E+001, 4.6564996E+001, 4.1962072E+001, 3.1782525E+001, 4.5846974E+001, 4.9709657E+001, 4.7613963E+001, 3.9220876E+001, 4.9009711E+001, 5.1699967E+001, 4.9179602E+001, 4.4574944E+001
