s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.300E+02, 5.893E+01, 0.000E+00,-1.644E+01,-4.385E+01, 1.804E+00, 8.234E-01, 0.000E+00, 0.000E+00, 1.490E+00, 1.268E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.131E-03
 4.320E+02, 5.756E+01, 0.000E+00,-1.603E+01,-4.855E+01, 1.928E+00, 8.049E-01, 0.000E+00, 0.000E+00,-4.130E+00,-4.279E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.077E-03
 4.340E+02, 5.674E+01, 0.000E+00,-1.577E+01,-4.247E+01, 1.701E+00, 8.079E-01, 0.000E+00, 0.000E+00, 1.237E+00, 1.020E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.029E-03
 4.360E+02, 5.568E+01, 0.000E+00,-1.543E+01,-4.123E+01, 1.915E+00, 8.044E-01, 0.000E+00, 0.000E+00, 1.873E+00, 1.749E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.000E-03
 4.380E+02, 5.463E+01, 0.000E+00,-1.511E+01,-4.189E+01, 1.822E+00, 7.974E-01, 0.000E+00, 0.000E+00, 3.648E-01, 2.474E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.701E-04
 4.400E+02, 5.391E+01, 0.000E+00,-1.489E+01,-4.528E+01, 1.768E+00, 7.821E-01, 0.000E+00, 0.000E+00,-3.546E+00,-3.714E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.201E-04
 4.420E+02, 5.247E+01, 0.000E+00,-1.442E+01,-3.931E+01, 1.680E+00, 7.803E-01, 0.000E+00, 0.000E+00, 1.428E+00, 1.196E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.825E-04
 4.440E+02, 5.182E+01, 0.000E+00,-1.423E+01,-4.107E+01, 1.709E+00, 7.771E-01, 0.000E+00, 0.000E+00,-7.926E-01,-9.859E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.505E-04
 4.460E+02, 5.092E+01, 0.000E+00,-1.394E+01,-4.067E+01, 1.619E+00, 7.725E-01, 0.000E+00, 0.000E+00,-1.111E+00,-1.302E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.186E-04
 4.480E+02, 5.012E+01, 0.000E+00,-1.371E+01,-3.795E+01, 1.645E+00, 7.624E-01, 0.000E+00, 0.000E+00, 1.071E+00, 8.790E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.820E-04
 4.500E+02, 4.897E+01, 0.000E+00,-1.336E+01,-4.109E+01, 1.500E+00, 7.582E-01, 0.000E+00, 0.000E+00,-3.008E+00,-3.214E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.443E-04
 4.520E+02, 4.810E+01, 0.000E+00,-1.305E+01,-3.495E+01, 1.441E+00, 7.498E-01, 0.000E+00, 0.000E+00, 2.515E+00, 2.295E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.125E-04
 4.540E+02, 4.778E+01, 0.000E+00,-1.296E+01,-3.854E+01, 1.548E+00, 7.330E-01, 0.000E+00, 0.000E+00,-1.279E+00,-1.443E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.822E-04
 4.560E+02, 4.664E+01, 0.000E+00,-1.259E+01,-3.933E+01, 1.479E+00, 7.404E-01, 0.000E+00, 0.000E+00,-2.925E+00,-3.058E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.507E-04
 4.580E+02, 4.647E+01, 0.000E+00,-1.254E+01,-3.500E+01, 1.380E+00, 7.368E-01, 0.000E+00, 0.000E+00, 1.175E+00, 1.047E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.393E-04
 4.600E+02, 4.590E+01, 0.000E+00,-1.242E+01,-3.528E+01, 1.495E+00, 7.318E-01, 0.000E+00, 0.000E+00, 5.951E-01, 4.328E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.271E-04
 4.620E+02, 4.517E+01, 0.000E+00,-1.217E+01,-3.682E+01, 1.203E+00, 7.296E-01, 0.000E+00, 0.000E+00,-1.652E+00,-1.886E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.945E-04
 4.640E+02, 4.457E+01, 0.000E+00,-1.196E+01,-3.525E+01, 1.168E+00, 7.163E-01, 0.000E+00, 0.000E+00,-5.501E-01,-7.563E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.612E-04
 4.660E+02, 4.389E+01, 0.000E+00,-1.175E+01,-3.307E+01, 1.466E+00, 7.149E-01, 0.000E+00, 0.000E+00, 1.372E+00, 1.246E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.408E-04
 4.680E+02, 4.320E+01, 0.000E+00,-1.155E+01,-3.397E+01, 1.508E+00, 7.024E-01, 0.000E+00, 0.000E+00, 3.989E-02,-1.023E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.164E-04
 4.700E+02, 4.277E+01, 0.000E+00,-1.141E+01,-3.453E+01, 1.443E+00, 7.041E-01, 0.000E+00, 0.000E+00,-8.764E-01,-1.022E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.918E-04
 4.720E+02, 4.192E+01, 0.000E+00,-1.117E+01,-3.358E+01, 1.302E+00, 7.013E-01, 0.000E+00, 0.000E+00,-6.766E-01,-8.302E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.744E-04
 4.740E+02, 4.186E+01, 0.000E+00,-1.112E+01,-3.356E+01, 1.377E+00, 6.992E-01, 0.000E+00, 0.000E+00,-6.140E-01,-7.514E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.592E-04
 4.760E+02, 4.121E+01, 0.000E+00,-1.093E+01,-3.309E+01, 1.327E+00, 6.939E-01, 0.000E+00, 0.000E+00,-6.587E-01,-7.938E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.418E-04
 4.780E+02, 4.098E+01, 0.000E+00,-1.086E+01,-3.003E+01, 1.330E+00, 6.862E-01, 0.000E+00, 0.000E+00, 2.262E+00, 2.111E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.232E-04
 4.800E+02, 4.040E+01, 0.000E+00,-1.068E+01,-3.491E+01, 1.218E+00, 6.882E-01, 0.000E+00, 0.000E+00,-3.167E+00,-3.289E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.072E-04
 4.820E+02, 3.999E+01, 0.000E+00,-1.054E+01,-3.158E+01, 1.153E+00, 6.873E-01, 0.000E+00, 0.000E+00,-1.600E-01,-2.865E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.905E-04
 4.840E+02, 3.955E+01, 0.000E+00,-1.042E+01,-3.142E+01, 1.239E+00, 6.799E-01, 0.000E+00, 0.000E+00,-2.652E-01,-3.746E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.717E-04
 4.860E+02, 3.900E+01, 0.000E+00,-1.025E+01,-3.003E+01, 1.213E+00, 6.752E-01, 0.000E+00, 0.000E+00, 7.621E-01, 6.078E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.477E-04
 4.880E+02, 3.848E+01, 0.000E+00,-1.009E+01,-3.017E+01, 1.240E+00, 6.674E-01, 0.000E+00, 0.000E+00, 2.644E-01, 1.206E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.357E-04
 4.900E+02, 3.841E+01, 0.000E+00,-1.008E+01,-3.054E+01, 1.249E+00, 6.703E-01, 0.000E+00, 0.000E+00,-2.038E-01,-2.854E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.279E-04
 4.920E+02, 3.825E+01, 0.000E+00,-1.002E+01,-2.994E+01, 1.269E+00, 6.648E-01, 0.000E+00, 0.000E+00, 3.040E-01, 2.225E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.199E-04
 4.940E+02, 3.796E+01, 0.000E+00,-9.933E+00,-3.018E+01, 1.121E+00, 6.648E-01, 0.000E+00, 0.000E+00,-2.263E-01,-3.752E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.115E-04
 4.960E+02, 3.781E+01, 0.000E+00,-9.890E+00,-3.018E+01, 1.110E+00, 6.673E-01, 0.000E+00, 0.000E+00,-3.581E-01,-4.744E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.015E-04
 4.980E+02, 3.748E+01, 0.000E+00,-9.778E+00,-3.115E+01, 1.013E+00, 6.628E-01, 0.000E+00, 0.000E+00,-1.640E+00,-1.770E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.929E-04
 5.000E+02, 3.720E+01, 0.000E+00,-9.711E+00,-2.872E+01, 1.050E+00, 6.542E-01, 0.000E+00, 0.000E+00, 6.404E-01, 4.761E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.850E-04
 5.020E+02, 3.698E+01, 0.000E+00,-9.654E+00,-2.879E+01, 1.089E+00, 6.521E-01, 0.000E+00, 0.000E+00, 4.001E-01, 2.730E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.750E-04
 5.040E+02, 3.683E+01, 0.000E+00,-9.601E+00,-3.085E+01, 9.268E-01, 6.491E-01, 0.000E+00, 0.000E+00,-1.910E+00,-2.047E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.635E-04
 5.060E+02, 3.652E+01, 0.000E+00,-9.505E+00,-2.690E+01, 1.004E+00, 6.462E-01, 0.000E+00, 0.000E+00, 1.910E+00, 1.762E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.511E-04
 5.080E+02, 3.619E+01, 0.000E+00,-9.424E+00,-3.046E+01, 1.050E+00, 6.438E-01, 0.000E+00, 0.000E+00,-1.887E+00,-2.004E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.432E-04
 5.100E+02, 3.595E+01, 0.000E+00,-9.339E+00,-2.766E+01, 1.052E+00, 6.440E-01, 0.000E+00, 0.000E+00, 7.615E-01, 6.468E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.326E-04
 5.120E+02, 3.548E+01, 0.000E+00,-9.192E+00,-2.837E+01, 1.071E+00, 6.348E-01, 0.000E+00, 0.000E+00,-3.058E-01,-3.718E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.152E-04
 5.140E+02, 3.509E+01, 0.000E+00,-9.073E+00,-2.702E+01, 8.811E-01, 6.286E-01, 0.000E+00, 0.000E+00, 6.770E-01, 5.077E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.043E-04
 5.160E+02, 3.514E+01, 0.000E+00,-9.088E+00,-2.905E+01, 1.033E+00, 6.327E-01, 0.000E+00, 0.000E+00,-1.217E+00,-1.331E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.947E-04
 5.180E+02, 3.493E+01, 0.000E+00,-9.022E+00,-2.895E+01, 9.500E-01, 6.330E-01, 0.000E+00, 0.000E+00,-1.350E+00,-1.459E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.906E-04
 5.200E+02, 3.473E+01, 0.000E+00,-8.946E+00,-2.641E+01, 1.077E+00, 6.297E-01, 0.000E+00, 0.000E+00, 1.176E+00, 1.079E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.862E-04
 5.220E+02, 3.456E+01, 0.000E+00,-8.924E+00,-2.717E+01, 8.360E-01, 6.264E-01, 0.000E+00, 0.000E+00, 6.055E-02,-6.369E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.804E-04
 5.240E+02, 3.427E+01, 0.000E+00,-8.833E+00,-2.715E+01, 1.013E+00, 6.207E-01, 0.000E+00, 0.000E+00, 4.648E-03,-8.631E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.658E-04
 5.260E+02, 3.405E+01, 0.000E+00,-8.775E+00,-2.605E+01, 1.056E+00, 6.173E-01, 0.000E+00, 0.000E+00, 1.005E+00, 9.060E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.569E-04
 5.280E+02, 3.374E+01, 0.000E+00,-8.669E+00,-2.843E+01, 8.993E-01, 6.202E-01, 0.000E+00, 0.000E+00,-1.730E+00,-1.842E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.473E-04
 5.300E+02, 3.364E+01, 0.000E+00,-8.623E+00,-2.653E+01, 9.262E-01, 6.214E-01, 0.000E+00, 0.000E+00, 1.473E-01, 3.772E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.431E-04
 5.320E+02, 3.349E+01, 0.000E+00,-8.600E+00,-2.585E+01, 9.549E-01, 6.155E-01, 0.000E+00, 0.000E+00, 7.043E-01, 6.086E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.355E-04
 5.340E+02, 3.340E+01, 0.000E+00,-8.565E+00,-2.668E+01, 1.019E+00, 6.122E-01, 0.000E+00, 0.000E+00,-1.164E-01,-2.121E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.301E-04
 5.360E+02, 3.299E+01, 0.000E+00,-8.453E+00,-2.648E+01, 8.629E-01, 6.125E-01, 0.000E+00, 0.000E+00,-3.391E-01,-4.725E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.224E-04
 5.380E+02, 3.292E+01, 0.000E+00,-8.422E+00,-2.811E+01, 9.110E-01, 6.115E-01, 0.000E+00, 0.000E+00,-2.000E+00,-2.099E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.161E-04
 5.400E+02, 3.297E+01, 0.000E+00,-8.433E+00,-2.471E+01, 9.959E-01, 6.076E-01, 0.000E+00, 0.000E+00, 1.551E+00, 1.438E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.107E-04
 5.420E+02, 3.280E+01, 0.000E+00,-8.396E+00,-2.749E+01, 8.325E-01, 6.033E-01, 0.000E+00, 0.000E+00,-1.555E+00,-1.658E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.046E-04
 5.440E+02, 3.240E+01, 0.000E+00,-8.261E+00,-2.552E+01, 8.460E-01, 6.083E-01, 0.000E+00, 0.000E+00, 1.938E-01, 7.217E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.021E-04
 5.460E+02, 3.259E+01, 0.000E+00,-8.331E+00,-2.628E+01, 8.552E-01, 6.019E-01, 0.000E+00, 0.000E+00,-4.346E-01,-5.685E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.001E-04
 5.480E+02, 3.246E+01, 0.000E+00,-8.292E+00,-2.531E+01, 8.826E-01, 6.037E-01, 0.000E+00, 0.000E+00, 4.256E-01, 3.422E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.611E-05
 5.500E+02, 3.234E+01, 0.000E+00,-8.260E+00,-2.342E+01, 7.003E-01, 6.012E-01, 0.000E+00, 0.000E+00, 2.072E+00, 1.957E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.345E-05
 5.520E+02, 3.242E+01, 0.000E+00,-8.277E+00,-2.597E+01, 9.029E-01, 6.045E-01, 0.000E+00, 0.000E+00,-2.564E-01,-3.254E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.041E-05
 5.540E+02, 3.219E+01, 0.000E+00,-8.234E+00,-2.730E+01, 7.484E-01, 6.022E-01, 0.000E+00, 0.000E+00,-1.869E+00,-1.994E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.876E-05
 5.560E+02, 3.230E+01, 0.000E+00,-8.246E+00,-2.580E+01, 8.157E-01, 5.990E-01, 0.000E+00, 0.000E+00,-2.205E-01,-3.374E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.753E-05
 5.580E+02, 3.202E+01, 0.000E+00,-8.208E+00,-2.447E+01, 8.262E-01, 5.894E-01, 0.000E+00, 0.000E+00, 8.628E-01, 7.585E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.369E-05
 5.600E+02, 3.211E+01, 0.000E+00,-8.221E+00,-2.683E+01, 7.298E-01, 5.923E-01, 0.000E+00, 0.000E+00,-1.535E+00,-1.616E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.814E-05
 5.620E+02, 3.191E+01, 0.000E+00,-8.182E+00,-2.303E+01, 9.081E-01, 5.946E-01, 0.000E+00, 0.000E+00, 2.292E+00, 2.202E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.574E-05
 5.640E+02, 3.180E+01, 0.000E+00,-8.141E+00,-2.649E+01, 6.076E-01, 5.907E-01, 0.000E+00, 0.000E+00,-1.534E+00,-1.626E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.147E-05
 5.660E+02, 3.182E+01, 0.000E+00,-8.123E+00,-2.565E+01, 8.489E-01, 5.863E-01, 0.000E+00, 0.000E+00,-4.186E-01,-5.094E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.062E-05
 5.680E+02, 3.180E+01, 0.000E+00,-8.131E+00,-2.647E+01, 8.318E-01, 5.888E-01, 0.000E+00, 0.000E+00,-1.299E+00,-1.381E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.963E-05
 5.700E+02, 3.141E+01, 0.000E+00,-8.050E+00,-2.306E+01, 8.592E-01, 5.817E-01, 0.000E+00, 0.000E+00, 1.854E+00, 1.747E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.584E-05
 5.720E+02, 3.185E+01, 0.000E+00,-8.150E+00,-2.452E+01, 6.295E-01, 5.852E-01, 0.000E+00, 0.000E+00, 4.698E-01, 3.990E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.458E-05
 5.740E+02, 3.164E+01, 0.000E+00,-8.103E+00,-2.560E+01, 7.927E-01, 5.844E-01, 0.000E+00, 0.000E+00,-6.079E-01,-6.908E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.444E-05
 5.760E+02, 3.150E+01, 0.000E+00,-8.042E+00,-2.501E+01, 8.104E-01, 5.839E-01, 0.000E+00, 0.000E+00,-3.857E-02,-1.657E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.442E-05
 5.780E+02, 3.177E+01, 0.000E+00,-8.115E+00,-2.637E+01, 7.808E-01, 5.809E-01, 0.000E+00, 0.000E+00,-1.245E+00,-1.350E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.273E-05
 5.800E+02, 3.148E+01, 0.000E+00,-8.068E+00,-2.236E+01, 7.013E-01, 5.851E-01, 0.000E+00, 0.000E+00, 2.457E+00, 2.335E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.102E-05
 5.820E+02, 3.161E+01, 0.000E+00,-8.089E+00,-2.593E+01, 6.015E-01, 5.836E-01, 0.000E+00, 0.000E+00,-1.108E+00,-1.222E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.120E-05
 5.840E+02, 3.182E+01, 0.000E+00,-8.136E+00,-2.593E+01, 6.710E-01, 5.896E-01, 0.000E+00, 0.000E+00,-8.976E-01,-9.825E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.473E-05
 5.860E+02, 3.152E+01, 0.000E+00,-8.068E+00,-2.444E+01, 6.913E-01, 5.903E-01, 0.000E+00, 0.000E+00, 3.957E-01, 2.970E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.785E-05
 5.880E+02, 3.184E+01, 0.000E+00,-8.165E+00,-2.400E+01, 5.347E-01, 5.823E-01, 0.000E+00, 0.000E+00, 8.788E-01, 7.904E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.443E-05
 5.900E+02, 3.161E+01, 0.000E+00,-8.107E+00,-2.575E+01, 7.353E-01, 5.895E-01, 0.000E+00, 0.000E+00,-8.121E-01,-9.156E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.282E-05
 5.920E+02, 3.157E+01, 0.000E+00,-8.100E+00,-2.434E+01, 7.104E-01, 5.916E-01, 0.000E+00, 0.000E+00, 5.162E-01, 4.331E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.172E-05
 5.940E+02, 3.161E+01, 0.000E+00,-8.114E+00,-2.535E+01, 6.160E-01, 5.904E-01, 0.000E+00, 0.000E+00,-5.257E-01,-6.441E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.337E-05
 5.960E+02, 3.138E+01, 0.000E+00,-8.035E+00,-2.601E+01, 7.174E-01, 5.875E-01, 0.000E+00, 0.000E+00,-1.275E+00,-1.362E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.351E-05
 5.980E+02, 3.167E+01, 0.000E+00,-8.134E+00,-2.361E+01, 6.473E-01, 5.873E-01, 0.000E+00, 0.000E+00, 1.292E+00, 1.162E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.184E-05
 6.000E+02, 3.155E+01, 0.000E+00,-8.094E+00,-2.454E+01, 6.387E-01, 5.863E-01, 0.000E+00, 0.000E+00, 2.342E-01, 1.354E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.119E-05
