s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.300E+02, 6.516E+02, 0.000E+00,-2.230E+02,-4.129E+02,-1.394E+01, 4.262E+00, 0.000E+00, 0.000E+00, 8.161E+00, 6.009E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.435E-02
 4.320E+02, 6.514E+02, 0.000E+00,-2.236E+02,-4.285E+02,-1.430E+01, 4.273E+00, 0.000E+00, 0.000E+00,-8.310E+00,-1.073E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.431E-02
 4.340E+02, 6.228E+02, 0.000E+00,-2.139E+02,-3.985E+02,-1.287E+01, 4.105E+00, 0.000E+00, 0.000E+00, 3.421E+00, 1.634E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.313E-02
 4.360E+02, 6.181E+02, 0.000E+00,-2.115E+02,-4.060E+02,-1.388E+01, 4.052E+00, 0.000E+00, 0.000E+00,-7.026E+00,-9.247E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.285E-02
 4.380E+02, 6.180E+02, 0.000E+00,-2.118E+02,-3.939E+02,-1.305E+01, 4.138E+00, 0.000E+00, 0.000E+00, 5.683E+00, 3.387E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.307E-02
 4.400E+02, 6.052E+02, 0.000E+00,-2.074E+02,-3.957E+02,-1.328E+01, 4.044E+00, 0.000E+00, 0.000E+00,-5.285E+00,-7.124E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.244E-02
 4.420E+02, 5.876E+02, 0.000E+00,-2.004E+02,-3.839E+02,-1.295E+01, 3.920E+00, 0.000E+00, 0.000E+00,-3.747E+00,-5.749E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.165E-02
 4.440E+02, 5.807E+02, 0.000E+00,-1.992E+02,-3.762E+02,-1.234E+01, 3.899E+00, 0.000E+00, 0.000E+00,-7.915E-01,-3.061E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.160E-02
 4.460E+02, 5.785E+02, 0.000E+00,-1.972E+02,-3.734E+02,-1.230E+01, 3.898E+00, 0.000E+00, 0.000E+00, 1.182E+00,-5.079E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.137E-02
 4.480E+02, 5.728E+02, 0.000E+00,-1.968E+02,-3.705E+02,-1.254E+01, 3.822E+00, 0.000E+00, 0.000E+00,-7.954E-01,-3.257E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.117E-02
 4.500E+02, 5.599E+02, 0.000E+00,-1.920E+02,-3.597E+02,-1.179E+01, 3.792E+00, 0.000E+00, 0.000E+00, 1.810E+00, 1.726E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.070E-02
 4.520E+02, 5.521E+02, 0.000E+00,-1.883E+02,-3.649E+02,-1.179E+01, 3.723E+00, 0.000E+00, 0.000E+00,-6.900E+00,-9.113E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.039E-02
 4.540E+02, 5.405E+02, 0.000E+00,-1.857E+02,-3.498E+02,-1.104E+01, 3.658E+00, 0.000E+00, 0.000E+00,-1.503E-01,-2.364E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.997E-02
 4.560E+02, 5.372E+02, 0.000E+00,-1.830E+02,-3.452E+02,-1.086E+01, 3.630E+00, 0.000E+00, 0.000E+00, 3.885E+00, 1.838E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.976E-02
 4.580E+02, 5.254E+02, 0.000E+00,-1.802E+02,-3.509E+02,-1.207E+01, 3.573E+00, 0.000E+00, 0.000E+00,-1.202E+01,-1.423E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.939E-02
 4.600E+02, 5.080E+02, 0.000E+00,-1.737E+02,-3.250E+02,-1.030E+01, 3.477E+00, 0.000E+00, 0.000E+00, 4.463E+00, 2.480E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.867E-02
 4.620E+02, 5.078E+02, 0.000E+00,-1.732E+02,-3.243E+02,-1.034E+01, 3.466E+00, 0.000E+00, 0.000E+00, 5.392E+00, 3.373E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.866E-02
 4.640E+02, 4.960E+02, 0.000E+00,-1.707E+02,-3.316E+02,-1.004E+01, 3.308E+00, 0.000E+00, 0.000E+00,-1.115E+01,-1.299E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.817E-02
 4.660E+02, 4.919E+02, 0.000E+00,-1.680E+02,-3.202E+02,-9.718E+00, 3.325E+00, 0.000E+00, 0.000E+00,-1.051E+00,-2.753E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.798E-02
 4.680E+02, 4.865E+02, 0.000E+00,-1.658E+02,-3.137E+02,-9.929E+00, 3.300E+00, 0.000E+00, 0.000E+00, 2.402E+00, 3.118E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.793E-02
 4.700E+02, 4.749E+02, 0.000E+00,-1.623E+02,-3.111E+02,-9.179E+00, 3.241E+00, 0.000E+00, 0.000E+00,-2.934E+00,-4.452E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.726E-02
 4.720E+02, 4.727E+02, 0.000E+00,-1.613E+02,-3.011E+02,-9.334E+00, 3.269E+00, 0.000E+00, 0.000E+00, 6.415E+00, 4.353E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.728E-02
 4.740E+02, 4.631E+02, 0.000E+00,-1.582E+02,-3.089E+02,-9.245E+00, 3.203E+00, 0.000E+00, 0.000E+00,-8.367E+00,-1.007E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.693E-02
 4.760E+02, 4.596E+02, 0.000E+00,-1.569E+02,-2.876E+02,-9.284E+00, 3.206E+00, 0.000E+00, 0.000E+00, 1.112E+01, 9.021E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.683E-02
 4.780E+02, 4.564E+02, 0.000E+00,-1.557E+02,-3.108E+02,-8.761E+00, 3.115E+00, 0.000E+00, 0.000E+00,-1.403E+01,-1.574E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.656E-02
 4.800E+02, 4.442E+02, 0.000E+00,-1.514E+02,-2.870E+02,-9.183E+00, 3.107E+00, 0.000E+00, 0.000E+00, 1.516E+00,-3.135E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.618E-02
 4.820E+02, 4.362E+02, 0.000E+00,-1.482E+02,-2.904E+02,-8.067E+00, 3.052E+00, 0.000E+00, 0.000E+00,-5.823E+00,-7.409E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.586E-02
 4.840E+02, 4.401E+02, 0.000E+00,-1.497E+02,-2.772E+02,-9.122E+00, 3.144E+00, 0.000E+00, 0.000E+00, 9.396E+00, 7.211E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.601E-02
 4.860E+02, 4.390E+02, 0.000E+00,-1.496E+02,-2.930E+02,-9.154E+00, 3.065E+00, 0.000E+00, 0.000E+00,-7.673E+00,-9.806E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.597E-02
 4.880E+02, 4.266E+02, 0.000E+00,-1.450E+02,-2.769E+02,-8.032E+00, 2.948E+00, 0.000E+00, 0.000E+00, 1.043E+00,-4.331E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.539E-02
 4.900E+02, 4.166E+02, 0.000E+00,-1.419E+02,-2.778E+02,-7.114E+00, 3.014E+00, 0.000E+00, 0.000E+00,-5.805E+00,-7.179E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.522E-02
 4.920E+02, 4.161E+02, 0.000E+00,-1.417E+02,-2.699E+02,-7.714E+00, 2.906E+00, 0.000E+00, 0.000E+00, 1.488E+00,-2.546E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.496E-02
 4.940E+02, 4.065E+02, 0.000E+00,-1.380E+02,-2.656E+02,-7.762E+00, 2.908E+00, 0.000E+00, 0.000E+00,-3.785E-01,-1.983E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.479E-02
 4.960E+02, 4.068E+02, 0.000E+00,-1.392E+02,-2.625E+02,-7.260E+00, 2.868E+00, 0.000E+00, 0.000E+00, 2.443E+00, 7.353E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.463E-02
 4.980E+02, 4.016E+02, 0.000E+00,-1.369E+02,-2.638E+02,-7.148E+00, 2.844E+00, 0.000E+00, 0.000E+00,-1.880E+00,-3.375E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.453E-02
 5.000E+02, 4.034E+02, 0.000E+00,-1.370E+02,-2.619E+02,-6.895E+00, 2.893E+00, 0.000E+00, 0.000E+00, 2.078E+00, 5.309E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.454E-02
 5.020E+02, 3.956E+02, 0.000E+00,-1.346E+02,-2.594E+02,-6.881E+00, 2.843E+00, 0.000E+00, 0.000E+00,-1.046E+00,-2.472E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.425E-02
 5.040E+02, 3.883E+02, 0.000E+00,-1.320E+02,-2.526E+02,-6.466E+00, 2.812E+00, 0.000E+00, 0.000E+00, 1.454E+00,-7.242E-03, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.403E-02
 5.060E+02, 3.852E+02, 0.000E+00,-1.304E+02,-2.582E+02,-6.776E+00, 2.807E+00, 0.000E+00, 0.000E+00,-5.917E+00,-7.382E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.386E-02
 5.080E+02, 3.813E+02, 0.000E+00,-1.290E+02,-2.483E+02,-6.263E+00, 2.753E+00, 0.000E+00, 0.000E+00, 1.797E+00, 4.975E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.371E-02
 5.100E+02, 3.853E+02, 0.000E+00,-1.308E+02,-2.487E+02,-6.403E+00, 2.783E+00, 0.000E+00, 0.000E+00, 3.637E+00, 2.163E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.388E-02
 5.120E+02, 3.855E+02, 0.000E+00,-1.314E+02,-2.546E+02,-6.824E+00, 2.775E+00, 0.000E+00, 0.000E+00,-3.015E+00,-4.580E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.383E-02
 5.140E+02, 3.781E+02, 0.000E+00,-1.282E+02,-2.429E+02,-5.879E+00, 2.765E+00, 0.000E+00, 0.000E+00, 5.056E+00, 3.848E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.360E-02
 5.160E+02, 3.659E+02, 0.000E+00,-1.240E+02,-2.507E+02,-6.552E+00, 2.693E+00, 0.000E+00, 0.000E+00,-1.119E+01,-1.260E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.313E-02
 5.180E+02, 3.585E+02, 0.000E+00,-1.216E+02,-2.360E+02,-6.028E+00, 2.632E+00, 0.000E+00, 0.000E+00,-8.915E-01,-2.481E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.279E-02
 5.200E+02, 3.512E+02, 0.000E+00,-1.191E+02,-2.306E+02,-6.064E+00, 2.606E+00, 0.000E+00, 0.000E+00,-4.328E-01,-1.850E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.256E-02
 5.220E+02, 3.505E+02, 0.000E+00,-1.189E+02,-2.293E+02,-5.341E+00, 2.571E+00, 0.000E+00, 0.000E+00, 7.261E-01,-4.071E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.251E-02
 5.240E+02, 3.450E+02, 0.000E+00,-1.165E+02,-2.287E+02,-5.673E+00, 2.583E+00, 0.000E+00, 0.000E+00,-1.876E+00,-3.245E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.230E-02
 5.260E+02, 3.459E+02, 0.000E+00,-1.172E+02,-2.200E+02,-5.038E+00, 2.561E+00, 0.000E+00, 0.000E+00, 7.351E+00, 6.196E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.229E-02
 5.280E+02, 3.404E+02, 0.000E+00,-1.154E+02,-2.275E+02,-4.860E+00, 2.503E+00, 0.000E+00, 0.000E+00,-3.748E+00,-4.854E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.213E-02
 5.300E+02, 3.339E+02, 0.000E+00,-1.131E+02,-2.223E+02,-4.889E+00, 2.492E+00, 0.000E+00, 0.000E+00,-2.569E+00,-3.864E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.190E-02
 5.320E+02, 3.337E+02, 0.000E+00,-1.128E+02,-2.200E+02,-5.161E+00, 2.497E+00, 0.000E+00, 0.000E+00,-3.682E-01,-1.690E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.184E-02
 5.340E+02, 3.318E+02, 0.000E+00,-1.125E+02,-2.259E+02,-4.893E+00, 2.460E+00, 0.000E+00, 0.000E+00,-7.584E+00,-9.010E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.175E-02
 5.360E+02, 3.289E+02, 0.000E+00,-1.116E+02,-2.097E+02,-4.946E+00, 2.481E+00, 0.000E+00, 0.000E+00, 6.478E+00, 5.212E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.161E-02
 5.380E+02, 3.276E+02, 0.000E+00,-1.108E+02,-2.127E+02,-4.730E+00, 2.498E+00, 0.000E+00, 0.000E+00, 2.993E+00, 1.855E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.171E-02
 5.400E+02, 3.332E+02, 0.000E+00,-1.132E+02,-2.209E+02,-4.732E+00, 2.496E+00, 0.000E+00, 0.000E+00,-1.947E+00,-3.145E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.187E-02
 5.420E+02, 3.262E+02, 0.000E+00,-1.108E+02,-2.124E+02,-4.728E+00, 2.396E+00, 0.000E+00, 0.000E+00, 1.996E+00, 7.555E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.150E-02
 5.440E+02, 3.189E+02, 0.000E+00,-1.078E+02,-2.155E+02,-4.664E+00, 2.389E+00, 0.000E+00, 0.000E+00,-5.329E+00,-6.627E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.121E-02
 5.460E+02, 3.105E+02, 0.000E+00,-1.050E+02,-2.028E+02,-3.767E+00, 2.358E+00, 0.000E+00, 0.000E+00, 2.176E+00, 1.219E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.101E-02
 5.480E+02, 3.126E+02, 0.000E+00,-1.053E+02,-2.078E+02,-4.186E+00, 2.379E+00, 0.000E+00, 0.000E+00,-1.171E+00,-2.283E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.100E-02
 5.500E+02, 3.156E+02, 0.000E+00,-1.068E+02,-2.104E+02,-5.052E+00, 2.408E+00, 0.000E+00, 0.000E+00,-2.539E+00,-4.165E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.115E-02
 5.520E+02, 3.113E+02, 0.000E+00,-1.054E+02,-2.047E+02,-4.042E+00, 2.411E+00, 0.000E+00, 0.000E+00, 6.125E-01,-4.655E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.105E-02
 5.540E+02, 3.116E+02, 0.000E+00,-1.051E+02,-2.047E+02,-3.886E+00, 2.386E+00, 0.000E+00, 0.000E+00, 1.533E+00, 3.149E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.096E-02
 5.560E+02, 3.060E+02, 0.000E+00,-1.035E+02,-2.026E+02,-4.158E+00, 2.342E+00, 0.000E+00, 0.000E+00,-6.576E-01,-1.917E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.074E-02
 5.580E+02, 2.988E+02, 0.000E+00,-1.009E+02,-2.001E+02,-3.608E+00, 2.339E+00, 0.000E+00, 0.000E+00,-2.468E+00,-3.508E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.047E-02
 5.600E+02, 2.975E+02, 0.000E+00,-1.007E+02,-1.939E+02,-3.764E+00, 2.307E+00, 0.000E+00, 0.000E+00, 2.555E+00, 1.450E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.050E-02
 5.620E+02, 2.988E+02, 0.000E+00,-1.008E+02,-1.987E+02,-3.779E+00, 2.323E+00, 0.000E+00, 0.000E+00,-9.658E-01,-2.165E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.043E-02
 5.640E+02, 3.001E+02, 0.000E+00,-1.016E+02,-1.975E+02,-4.202E+00, 2.328E+00, 0.000E+00, 0.000E+00, 4.267E-01,-7.883E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.059E-02
 5.660E+02, 2.979E+02, 0.000E+00,-1.007E+02,-2.031E+02,-3.755E+00, 2.309E+00, 0.000E+00, 0.000E+00,-6.220E+00,-7.316E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.042E-02
 5.680E+02, 2.936E+02, 0.000E+00,-9.904E+01,-1.920E+02,-3.687E+00, 2.278E+00, 0.000E+00, 0.000E+00, 2.277E+00, 1.130E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.032E-02
 5.700E+02, 2.895E+02, 0.000E+00,-9.757E+01,-1.919E+02,-3.886E+00, 2.273E+00, 0.000E+00, 0.000E+00,-6.089E-01,-1.598E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.011E-02
 5.720E+02, 2.872E+02, 0.000E+00,-9.693E+01,-1.869E+02,-3.430E+00, 2.250E+00, 0.000E+00, 0.000E+00, 3.387E+00, 2.232E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.001E-02
 5.740E+02, 2.822E+02, 0.000E+00,-9.501E+01,-1.921E+02,-3.723E+00, 2.231E+00, 0.000E+00, 0.000E+00,-5.069E+00,-6.424E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.878E-03
 5.760E+02, 2.808E+02, 0.000E+00,-9.476E+01,-1.833E+02,-3.139E+00, 2.226E+00, 0.000E+00, 0.000E+00, 2.781E+00, 1.811E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.793E-03
 5.780E+02, 2.813E+02, 0.000E+00,-9.481E+01,-1.877E+02,-3.040E+00, 2.239E+00, 0.000E+00, 0.000E+00,-1.163E+00,-2.095E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.772E-03
 5.800E+02, 2.796E+02, 0.000E+00,-9.405E+01,-1.848E+02,-3.036E+00, 2.246E+00, 0.000E+00, 0.000E+00, 1.115E+00, 2.670E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.765E-03
 5.820E+02, 2.781E+02, 0.000E+00,-9.388E+01,-1.863E+02,-3.411E+00, 2.183E+00, 0.000E+00, 0.000E+00,-2.114E+00,-3.333E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.637E-03
 5.840E+02, 2.737E+02, 0.000E+00,-9.216E+01,-1.792E+02,-2.621E+00, 2.224E+00, 0.000E+00, 0.000E+00, 2.843E+00, 2.006E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.507E-03
 5.860E+02, 2.707E+02, 0.000E+00,-9.072E+01,-1.850E+02,-2.776E+00, 2.160E+00, 0.000E+00, 0.000E+00,-4.512E+00,-5.661E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.418E-03
 5.880E+02, 2.641E+02, 0.000E+00,-8.902E+01,-1.746E+02,-2.910E+00, 2.143E+00, 0.000E+00, 0.000E+00, 8.412E-01,-2.397E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.103E-03
 5.900E+02, 2.599E+02, 0.000E+00,-8.725E+01,-1.730E+02,-2.536E+00, 2.127E+00, 0.000E+00, 0.000E+00, 3.512E-01,-7.662E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.986E-03
 5.920E+02, 2.606E+02, 0.000E+00,-8.754E+01,-1.759E+02,-2.546E+00, 2.126E+00, 0.000E+00, 0.000E+00,-2.198E+00,-3.347E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.995E-03
 5.940E+02, 2.546E+02, 0.000E+00,-8.541E+01,-1.720E+02,-2.413E+00, 2.117E+00, 0.000E+00, 0.000E+00,-2.288E+00,-3.141E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.803E-03
 5.960E+02, 2.538E+02, 0.000E+00,-8.524E+01,-1.697E+02,-2.259E+00, 2.040E+00, 0.000E+00, 0.000E+00,-2.391E-01,-1.347E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.685E-03
 5.980E+02, 2.498E+02, 0.000E+00,-8.382E+01,-1.662E+02,-2.291E+00, 2.071E+00, 0.000E+00, 0.000E+00, 3.811E-01,-5.029E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.567E-03
 6.000E+02, 2.480E+02, 0.000E+00,-8.329E+01,-1.619E+02,-2.051E+00, 2.085E+00, 0.000E+00, 0.000E+00, 3.745E+00, 2.842E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.489E-03
