,z,T_CL,T_rms,w_CL,X_O2,X_N2,X_CH4,X_CO2,X_H2O,X_CO,X_H2,X_C2H2,X_C2H6,X_C2H4
338,101.1,626.91,281.93261606277485,3.1212,0.17374,0.77666,6.1179e-05,0.016122,0.032689,0.00032749,0.00026881,1.9253e-05,9.297e-08,9.0074e-07
339,101.4,625.22,280.11426240018557,3.1193,0.17394,0.77675,5.902e-05,0.016036,0.032506,0.00031729,0.00026013,1.8599e-05,8.9622e-08,8.6852e-07
340,101.69999999999999,623.52,278.28402756895696,3.1173,0.17415,0.77683,5.686e-05,0.015951,0.032324,0.00030709,0.00025144,1.7946e-05,8.6275e-08,8.363e-07
341,102.0,621.83,276.4416755845616,3.1154,0.17435,0.77692,5.4701e-05,0.015866,0.032141,0.00029688,0.00024276,1.7293e-05,8.2927e-08,8.0408e-07
342,102.3,620.13,274.5869625455659,3.1134,0.17455,0.777,5.2542e-05,0.015781,0.031958,0.00028668,0.00023408,1.664e-05,7.9579e-08,7.7186e-07
343,102.60000000000001,618.44,272.7196362567243,3.1115,0.17476,0.77709,5.0383e-05,0.015696,0.031776,0.00027648,0.0002254,1.5986e-05,7.6232e-08,7.3964e-07
344,102.89999999999999,616.95,271.0867019977188,3.1098,0.17494,0.77716,4.885e-05,0.015621,0.031615,0.00026875,0.00021912,1.555e-05,7.3512e-08,7.1464e-07
345,103.2,615.5,269.4958255706385,3.1083,0.17511,0.77723,4.745e-05,0.015547,0.03146,0.00026154,0.00021335,1.5159e-05,7.0925e-08,6.9117e-07
346,103.49999999999999,614.06,267.89550201524474,3.1067,0.17528,0.7773,4.605e-05,0.015474,0.031304,0.00025433,0.00020757,1.4768e-05,6.8339e-08,6.677e-07
347,103.8,612.61,266.2836833153695,3.1052,0.17546,0.77737,4.465e-05,0.0154,0.031149,0.00024713,0.0002018,1.4378e-05,6.5752e-08,6.4423e-07
348,104.1,611.17,264.6639378532708,3.1036,0.17563,0.77744,4.325e-05,0.015327,0.030993,0.00023992,0.00019603,1.3987e-05,6.3166e-08,6.2076e-07
349,104.4,609.73,263.03421830628804,3.1021,0.1758,0.77751,4.185e-05,0.015253,0.030838,0.00023271,0.00019025,1.3596e-05,6.0579e-08,5.9729e-07
350,104.69999999999999,608.28,261.39433811771823,3.1005,0.17598,0.77758,4.045e-05,0.01518,0.030682,0.00022551,0.00018448,1.3205e-05,5.7992e-08,5.7382e-07
351,105.0,606.84,259.7441048416691,3.099,0.17615,0.77765,3.905e-05,0.015106,0.030526,0.0002183,0.00017871,1.2815e-05,5.5406e-08,5.5035e-07
352,105.3,605.39,258.08331987945286,3.0974,0.17632,0.77773,3.765e-05,0.015033,0.030371,0.0002111,0.00017294,1.2424e-05,5.2819e-08,5.2688e-07
353,105.60000000000001,603.95,256.41177820061233,3.0959,0.1765,0.7778,3.625e-05,0.01496,0.030215,0.00020389,0.00016716,1.2033e-05,5.0233e-08,5.0341e-07
354,105.89999999999999,602.51,254.7273051716286,3.0943,0.17667,0.77787,3.485e-05,0.014886,0.03006,0.00019668,0.00016139,1.1643e-05,4.7646e-08,4.7995e-07
355,106.2,601.06,253.03359460751452,3.0928,0.17684,0.77794,3.345e-05,0.014813,0.029904,0.00018948,0.00015562,1.1252e-05,4.506e-08,4.5648e-07
356,106.5,599.62,251.3284703331479,3.0912,0.17702,0.77801,3.205e-05,0.014739,0.029749,0.00018227,0.00014985,1.0861e-05,4.2473e-08,4.3301e-07
357,106.80000000000001,598.17,249.6116984438029,3.0897,0.17719,0.77808,3.065e-05,0.014666,0.029593,0.00017506,0.00014407,1.047e-05,3.9887e-08,4.0954e-07
358,107.1,596.73,247.88303693476084,3.0881,0.17736,0.77815,2.925e-05,0.014592,0.029438,0.00016786,0.0001383,1.008e-05,3.73e-08,3.8607e-07
359,107.4,595.39,246.30671935617184,3.0868,0.17752,0.77821,2.813e-05,0.014524,0.029293,0.00016221,0.00013376,9.7666e-06,3.5375e-08,3.6837e-07
360,107.69999999999999,594.2,244.98571386919687,3.086,0.17766,0.77827,2.7461e-05,0.014463,0.029167,0.00015906,0.0001312,9.5787e-06,3.4517e-08,3.5997e-07
361,108.0,593.02,243.65754656894993,3.0851,0.1778,0.77832,2.6791e-05,0.014401,0.029041,0.00015591,0.00012865,9.3908e-06,3.3659e-08,3.5158e-07
362,108.3,591.84,242.32209969377536,3.0843,0.17794,0.77837,2.6122e-05,0.01434,0.028916,0.00015276,0.00012609,9.2028e-06,3.2801e-08,3.4318e-07
363,108.60000000000001,590.66,240.9771773425857,3.0835,0.17808,0.77843,2.5453e-05,0.014279,0.02879,0.00014961,0.00012353,9.0149e-06,3.1942e-08,3.3479e-07
364,108.89999999999999,589.48,239.62679315969658,3.0826,0.17822,0.77848,2.4784e-05,0.014218,0.028664,0.00014646,0.00012097,8.8269e-06,3.1084e-08,3.2639e-07
365,109.2,588.29,238.26875581997737,3.0818,0.17836,0.77854,2.4114e-05,0.014157,0.028538,0.00014332,0.00011842,8.639e-06,3.0226e-08,3.18e-07
366,109.5,587.11,236.90293370914594,3.0809,0.1785,0.77859,2.3445e-05,0.014096,0.028412,0.00014017,0.00011586,8.4511e-06,2.9367e-08,3.096e-07
367,109.80000000000001,585.93,235.52919139673537,3.0801,0.17864,0.77864,2.2776e-05,0.014035,0.028286,0.00013702,0.0001133,8.2631e-06,2.8509e-08,3.012e-07
368,110.1,584.75,234.14738947936192,3.0792,0.17878,0.7787,2.2107e-05,0.013974,0.02816,0.00013387,0.00011074,8.0752e-06,2.7651e-08,2.9281e-07
369,110.4,583.57,232.75738441561847,3.0784,0.17892,0.77875,2.1437e-05,0.013913,0.028034,0.00013072,0.00010819,7.8872e-06,2.6792e-08,2.8441e-07
370,110.7,582.38,231.3590283520399,3.0775,0.17906,0.77881,2.0768e-05,0.013852,0.027908,0.00012757,0.00010563,7.6993e-06,2.5934e-08,2.7602e-07
371,111.00000000000001,581.2,229.95216893954273,3.0767,0.1792,0.77886,2.0099e-05,0.01379,0.027782,0.00012442,0.00010307,7.5113e-06,2.5076e-08,2.6762e-07
372,111.3,580.02,228.53664913969487,3.0758,0.17934,0.77891,1.9429e-05,0.013729,0.027656,0.00012128,0.00010052,7.3234e-06,2.4217e-08,2.5922e-07
373,111.60000000000001,578.84,227.11230702011724,3.075,0.17948,0.77897,1.876e-05,0.013668,0.02753,0.00011813,9.7958e-05,7.1355e-06,2.3359e-08,2.5083e-07
374,111.9,577.65,225.6789755382632,3.0741,0.17962,0.77902,1.8091e-05,0.013607,0.027404,0.00011498,9.5401e-05,6.9475e-06,2.2501e-08,2.4243e-07
375,112.20000000000002,576.47,224.23648231275837,3.0733,0.17976,0.77908,1.7422e-05,0.013546,0.027278,0.00011183,9.2844e-05,6.7596e-06,2.1643e-08,2.3404e-07
376,112.5,575.35,222.91253890259293,3.0726,0.1799,0.77913,1.6993e-05,0.013488,0.02716,0.00010971,9.1066e-05,6.623e-06,2.1172e-08,2.2939e-07
377,112.79999999999998,574.26,221.64611433544238,3.0721,0.18002,0.77917,1.6685e-05,0.013432,0.027045,0.00010811,8.9682e-05,6.5123e-06,2.0896e-08,2.2663e-07
378,113.1,573.17,220.3724120664835,3.0715,0.18015,0.77922,1.6377e-05,0.013375,0.02693,0.00010652,8.8297e-05,6.4016e-06,2.062e-08,2.2388e-07
379,113.39999999999999,572.08,219.08902300206645,3.071,0.18028,0.77927,1.6069e-05,0.013319,0.026815,0.00010492,8.6912e-05,6.2908e-06,2.0344e-08,2.2112e-07
380,113.7,570.98,217.8003673091485,3.0705,0.18041,0.77932,1.5761e-05,0.013263,0.026701,0.00010332,8.5527e-05,6.1801e-06,2.0068e-08,2.1836e-07
381,113.99999999999999,569.89,216.50173209468787,3.0699,0.18053,0.77937,1.5454e-05,0.013206,0.026586,0.00010172,8.4143e-05,6.0694e-06,1.9793e-08,2.1561e-07
382,114.3,568.8,215.1975836295566,3.0694,0.18066,0.77941,1.5146e-05,0.01315,0.026471,0.00010012,8.2758e-05,5.9587e-06,1.9517e-08,2.1285e-07
383,114.6,567.71,213.88548337837236,3.0688,0.18079,0.77946,1.4838e-05,0.013094,0.026356,9.8522e-05,8.1373e-05,5.848e-06,1.9241e-08,2.1009e-07
384,114.9,566.62,212.5629318578383,3.0683,0.18092,0.77951,1.453e-05,0.013037,0.026242,9.6923e-05,7.9989e-05,5.7373e-06,1.8965e-08,2.0734e-07
385,115.19999999999999,565.52,211.23446688454987,3.0677,0.18104,0.77956,1.4222e-05,0.012981,0.026127,9.5324e-05,7.8604e-05,5.6265e-06,1.8689e-08,2.0458e-07
386,115.5,564.43,209.89759407863636,3.0672,0.18117,0.7796,1.3914e-05,0.012925,0.026012,9.3726e-05,7.7219e-05,5.5158e-06,1.8414e-08,2.0182e-07
387,115.8,563.34,208.5497542554294,3.0667,0.1813,0.77965,1.3607e-05,0.012868,0.025897,9.2127e-05,7.5834e-05,5.4051e-06,1.8138e-08,1.9907e-07
388,116.10000000000001,562.25,207.1955597979841,3.0661,0.18142,0.7797,1.3299e-05,0.012812,0.025783,9.0528e-05,7.445e-05,5.2944e-06,1.7862e-08,1.9631e-07
389,116.39999999999999,561.16,205.83002696399765,3.0656,0.18155,0.77975,1.2991e-05,0.012755,0.025668,8.8929e-05,7.3065e-05,5.1837e-06,1.7586e-08,1.9355e-07
390,116.7,560.06,204.45781961079405,3.065,0.18168,0.77979,1.2683e-05,0.012699,0.025553,8.733e-05,7.168e-05,5.0729e-06,1.731e-08,1.908e-07
391,117.0,558.97,203.0763403255042,3.0645,0.18181,0.77984,1.2375e-05,0.012643,0.025438,8.5732e-05,7.0296e-05,4.9622e-06,1.7035e-08,1.8804e-07
392,117.30000000000001,557.88,201.6829194552677,3.0639,0.18193,0.77989,1.2068e-05,0.012586,0.025324,8.4133e-05,6.8911e-05,4.8515e-06,1.6759e-08,1.8528e-07
393,117.6,556.79,200.28230076569423,3.0634,0.18206,0.77994,1.176e-05,0.01253,0.025209,8.2534e-05,6.7526e-05,4.7408e-06,1.6483e-08,1.8253e-07
394,117.9,555.76,199.06531591414915,3.0622,0.18218,0.77998,1.1537e-05,0.012477,0.025102,8.117e-05,6.6319e-05,4.6452e-06,1.6332e-08,1.8088e-07
395,118.19999999999999,554.77,197.99494943053472,3.0605,0.18229,0.78002,1.1378e-05,0.012427,0.025,7.9986e-05,6.5248e-05,4.5613e-06,1.6276e-08,1.8009e-07
396,118.5,553.79,196.9162258423617,3.0587,0.18241,0.78007,1.122e-05,0.012377,0.024898,7.8803e-05,6.4178e-05,4.4773e-06,1.6221e-08,1.793e-07
397,118.8,552.81,195.8315602756614,3.057,0.18252,0.78011,1.1062e-05,0.012327,0.024797,7.7619e-05,6.3107e-05,4.3934e-06,1.6165e-08,1.785e-07
398,119.10000000000001,551.83,194.7408534437497,3.0553,0.18263,0.78015,1.0904e-05,0.012277,0.024695,7.6436e-05,6.2037e-05,4.3095e-06,1.611e-08,1.7771e-07
399,119.39999999999999,550.84,193.64400326372103,3.0535,0.18275,0.78019,1.0746e-05,0.012227,0.024593,7.5252e-05,6.0966e-05,4.2255e-06,1.6054e-08,1.7692e-07
400,119.7,549.86,192.54090474493984,3.0518,0.18286,0.78023,1.0588e-05,0.012177,0.024492,7.4068e-05,5.9895e-05,4.1416e-06,1.5999e-08,1.7613e-07
401,120.0,548.88,191.4340617549552,3.0501,0.18297,0.78028,1.0429e-05,0.012127,0.02439,7.2885e-05,5.8825e-05,4.0576e-06,1.5944e-08,1.7533e-07
402,120.30000000000001,547.89,190.31815467789718,3.0484,0.18308,0.78032,1.0271e-05,0.012078,0.024288,7.1701e-05,5.7754e-05,3.9737e-06,1.5888e-08,1.7454e-07
403,120.6,546.91,189.1956659123036,3.0466,0.1832,0.78036,1.0113e-05,0.012028,0.024187,7.0517e-05,5.6683e-05,3.8898e-06,1.5833e-08,1.7375e-07
404,120.9,545.93,188.06647760831805,3.0449,0.18331,0.7804,9.9549e-06,0.011978,0.024085,6.9334e-05,5.5613e-05,3.8058e-06,1.5777e-08,1.7296e-07
405,121.2,544.94,186.9304683565523,3.0432,0.18342,0.78044,9.7967e-06,0.011928,0.023983,6.815e-05,5.4542e-05,3.7219e-06,1.5722e-08,1.7216e-07
406,121.50000000000001,543.96,185.78751303572585,3.0415,0.18354,0.78048,9.6386e-06,0.011878,0.023882,6.6967e-05,5.3471e-05,3.638e-06,1.5666e-08,1.7137e-07
407,121.8,542.98,184.64019064114942,3.0397,0.18365,0.78053,9.4804e-06,0.011828,0.02378,6.5783e-05,5.2401e-05,3.554e-06,1.5611e-08,1.7058e-07
408,122.10000000000001,541.99,183.48296923692945,3.038,0.18376,0.78057,9.3222e-06,0.011778,0.023678,6.4599e-05,5.133e-05,3.4701e-06,1.5555e-08,1.6979e-07
409,122.39999999999999,541.01,182.31840280125317,3.0363,0.18387,0.78061,9.1641e-06,0.011728,0.023577,6.3416e-05,5.026e-05,3.3861e-06,1.55e-08,1.6899e-07
410,122.7,540.03,181.14634967340635,3.0346,0.18399,0.78065,9.0059e-06,0.011678,0.023475,6.2232e-05,4.9189e-05,3.3022e-06,1.5444e-08,1.682e-07
411,123.0,539.04,179.9666635796752,3.0328,0.1841,0.78069,8.8477e-06,0.011628,0.023373,6.1048e-05,4.8118e-05,3.2183e-06,1.5389e-08,1.6741e-07
412,123.30000000000001,538.06,178.77919342026354,3.0311,0.18421,0.78074,8.6896e-06,0.011578,0.023272,5.9865e-05,4.7048e-05,3.1343e-06,1.5334e-08,1.6662e-07
413,123.6,537.08,177.58659859347495,3.0294,0.18433,0.78078,8.5314e-06,0.011528,0.02317,5.8681e-05,4.5977e-05,3.0504e-06,1.5278e-08,1.6582e-07
414,123.9,536.24,176.70880000724355,3.0275,0.18442,0.78081,8.3488e-06,0.011485,0.023083,5.7585e-05,4.5001e-05,2.9736e-06,1.5051e-08,1.6315e-07
415,124.2,535.4,175.8379936191266,3.0257,0.18452,0.78085,8.1654e-06,0.011443,0.022997,5.6491e-05,4.4028e-05,2.8971e-06,1.4819e-08,1.6043e-07
416,124.50000000000001,534.57,174.96285320032936,3.0238,0.18461,0.78089,7.9821e-06,0.011401,0.022911,5.5397e-05,4.3054e-05,2.8205e-06,1.4587e-08,1.577e-07
417,124.8,533.73,174.0833133875846,3.022,0.18471,0.78092,7.7987e-06,0.011359,0.022825,5.4303e-05,4.2081e-05,2.744e-06,1.4355e-08,1.5498e-07
418,125.1,532.9,173.1964202863327,3.0201,0.1848,0.78096,7.6154e-06,0.011316,0.022739,5.321e-05,4.1108e-05,2.6675e-06,1.4123e-08,1.5225e-07
419,125.4,532.07,172.30786401090347,3.0183,0.1849,0.78099,7.432e-06,0.011274,0.022653,5.2116e-05,4.0135e-05,2.5909e-06,1.3891e-08,1.4953e-07
420,125.69999999999999,531.23,171.41470181988475,3.0165,0.18499,0.78103,7.2487e-06,0.011232,0.022567,5.1022e-05,3.9161e-05,2.5144e-06,1.3659e-08,1.468e-07
421,126.0,530.4,170.51686133634996,3.0146,0.18509,0.78106,7.0653e-06,0.011189,0.022481,4.9928e-05,3.8188e-05,2.4378e-06,1.3427e-08,1.4407e-07
422,126.29999999999998,529.56,169.61426826773743,3.0128,0.18519,0.7811,6.8819e-06,0.011147,0.022395,4.8835e-05,3.7215e-05,2.3613e-06,1.3195e-08,1.4135e-07
423,126.6,528.73,168.706846334107,3.0109,0.18528,0.78113,6.6986e-06,0.011105,0.022309,4.7741e-05,3.6242e-05,2.2847e-06,1.2963e-08,1.3862e-07
424,126.89999999999999,527.89,167.7915373312969,3.0091,0.18538,0.78117,6.5152e-06,0.011063,0.022223,4.6647e-05,3.5268e-05,2.2082e-06,1.2731e-08,1.359e-07
425,127.2,527.06,166.87420411795227,3.0072,0.18547,0.7812,6.3319e-06,0.01102,0.022137,4.5553e-05,3.4295e-05,2.1317e-06,1.2499e-08,1.3317e-07
426,127.49999999999999,526.22,165.95180023127196,3.0054,0.18557,0.78124,6.1485e-06,0.010978,0.02205,4.4459e-05,3.3322e-05,2.0551e-06,1.2266e-08,1.3045e-07
427,127.8,525.39,165.0242406436097,3.0035,0.18566,0.78128,5.9652e-06,0.010936,0.021964,4.3366e-05,3.2349e-05,1.9786e-06,1.2034e-08,1.2772e-07
428,128.1,524.55,164.09143792410376,3.0017,0.18576,0.78131,5.7818e-06,0.010894,0.021878,4.2272e-05,3.1375e-05,1.902e-06,1.1802e-08,1.25e-07
429,128.4,523.72,163.1533021424942,2.9998,0.18585,0.78135,5.5985e-06,0.010851,0.021792,4.1178e-05,3.0402e-05,1.8255e-06,1.157e-08,1.2227e-07
430,128.7,522.88,162.2066583097007,2.998,0.18595,0.78138,5.4151e-06,0.010809,0.021706,4.0084e-05,2.9429e-05,1.749e-06,1.1338e-08,1.1954e-07
431,129.0,522.05,161.25755796240995,2.9961,0.18604,0.78142,5.2317e-06,0.010767,0.02162,3.8991e-05,2.8456e-05,1.6724e-06,1.1106e-08,1.1682e-07
432,129.29999999999998,521.21,160.30283840281805,2.9943,0.18614,0.78145,5.0484e-06,0.010724,0.021534,3.7897e-05,2.7482e-05,1.5959e-06,1.0874e-08,1.1409e-07
433,129.6,520.38,159.3423986263543,2.9925,0.18624,0.78149,4.865e-06,0.010682,0.021448,3.6803e-05,2.6509e-05,1.5193e-06,1.0642e-08,1.1137e-07
434,129.9,519.54,158.37613456578615,2.9906,0.18633,0.78152,4.6817e-06,0.01064,0.021362,3.5709e-05,2.5536e-05,1.4428e-06,1.041e-08,1.0864e-07
435,130.20000000000002,518.81,157.58489775356014,2.9898,0.18641,0.78156,4.5293e-06,0.010603,0.021286,3.4786e-05,2.4776e-05,1.3898e-06,1.0129e-08,1.0557e-07
436,130.5,518.12,156.85024705112835,2.9894,0.18649,0.78159,4.387e-06,0.010567,0.021215,3.3917e-05,2.4085e-05,1.3445e-06,9.8321e-09,1.024e-07
437,130.8,517.42,156.1121391820636,2.989,0.18657,0.78161,4.2446e-06,0.010532,0.021143,3.3048e-05,2.3393e-05,1.2991e-06,9.5352e-09,9.9218e-08
438,131.1,516.72,155.3673067282818,2.9885,0.18665,0.78164,4.1022e-06,0.010497,0.021071,3.2179e-05,2.2702e-05,1.2537e-06,9.2384e-09,9.604e-08
439,131.4,516.02,154.62212002168383,2.9881,0.18673,0.78167,3.9599e-06,0.010461,0.020999,3.131e-05,2.2011e-05,1.2083e-06,8.9415e-09,9.2862e-08
440,131.7,515.33,153.87332452377834,2.9877,0.18681,0.7817,3.8175e-06,0.010426,0.020927,3.0441e-05,2.132e-05,1.1629e-06,8.6447e-09,8.9684e-08
441,132.0,514.63,153.11760186209813,2.9872,0.18689,0.78173,3.6751e-06,0.010391,0.020855,2.9572e-05,2.0628e-05,1.1176e-06,8.3478e-09,8.6507e-08
442,132.29999999999998,513.93,152.36141243766414,2.9868,0.18697,0.78176,3.5327e-06,0.010355,0.020783,2.8704e-05,1.9937e-05,1.0722e-06,8.051e-09,8.3329e-08
443,132.6,513.24,151.60145118038943,2.9864,0.18705,0.78179,3.3904e-06,0.01032,0.020711,2.7835e-05,1.9246e-05,1.0268e-06,7.7541e-09,8.0151e-08
444,132.9,512.54,150.83766107971843,2.9859,0.18713,0.78182,3.248e-06,0.010284,0.020639,2.6966e-05,1.8555e-05,9.8145e-07,7.4573e-09,7.6973e-08
445,133.20000000000002,511.84,150.06665185843255,2.9855,0.18721,0.78185,3.1056e-06,0.010249,0.020567,2.6097e-05,1.7863e-05,9.3607e-07,7.1604e-09,7.3795e-08
446,133.5,511.15,149.29500996349475,2.9851,0.18729,0.78188,2.9633e-06,0.010214,0.020495,2.5228e-05,1.7172e-05,8.9069e-07,6.8636e-09,7.0617e-08
447,133.8,510.45,148.51935900750448,2.9846,0.18737,0.78191,2.8209e-06,0.010178,0.020423,2.4359e-05,1.6481e-05,8.4532e-07,6.5667e-09,6.7439e-08
448,134.1,509.75,147.7362514753911,2.9842,0.18745,0.78194,2.6785e-06,0.010143,0.020351,2.349e-05,1.579e-05,7.9994e-07,6.2699e-09,6.4262e-08
449,134.4,509.05,146.95237323704575,2.9838,0.18753,0.78197,2.5362e-06,0.010107,0.020279,2.2621e-05,1.5098e-05,7.5457e-07,5.973e-09,6.1084e-08
450,134.7,508.36,146.1642911247477,2.9833,0.18761,0.782,2.3938e-06,0.010072,0.020207,2.1753e-05,1.4407e-05,7.0919e-07,5.6762e-09,5.7906e-08
451,135.0,507.66,145.37193676910272,2.9829,0.18769,0.78203,2.2514e-06,0.010037,0.020135,2.0884e-05,1.3716e-05,6.6381e-07,5.3793e-09,5.4728e-08
452,135.3,506.96,144.57178147895945,2.9825,0.18777,0.78206,2.1091e-06,0.010001,0.020063,2.0015e-05,1.3024e-05,6.1844e-07,5.0825e-09,5.155e-08
453,135.60000000000002,506.27,143.77065069060515,2.982,0.18785,0.78209,1.9667e-06,0.0099659,0.019991,1.9146e-05,1.2333e-05,5.7306e-07,4.7856e-09,4.8372e-08
454,135.9,505.57,142.96503068932626,2.9816,0.18793,0.78212,1.8243e-06,0.0099305,0.019919,1.8277e-05,1.1642e-05,5.2769e-07,4.4888e-09,4.5195e-08
455,136.20000000000002,504.87,142.15132781652093,2.9812,0.18801,0.78215,1.6819e-06,0.0098951,0.019847,1.7408e-05,1.0951e-05,4.8231e-07,4.1919e-09,4.2017e-08
456,136.5,504.17,141.33647795243803,2.9807,0.18809,0.78218,1.5396e-06,0.0098597,0.019775,1.6539e-05,1.0259e-05,4.3694e-07,3.8951e-09,3.8839e-08
457,136.8,503.48,140.51690289783645,2.9803,0.18817,0.78221,1.3972e-06,0.0098243,0.019703,1.5671e-05,9.5681e-06,3.9156e-07,3.5982e-09,3.5661e-08
458,137.1,502.8,139.84276885130672,2.9794,0.18825,0.78223,1.3311e-06,0.0097902,0.019634,1.5136e-05,9.1849e-06,3.7178e-07,3.4424e-09,3.4065e-08
459,137.4,502.12,139.20488497175666,2.9785,0.18832,0.78226,1.2854e-06,0.0097565,0.019566,1.4691e-05,8.884e-06,3.5884e-07,3.3242e-09,3.2892e-08
460,137.7,501.44,138.5640646055102,2.9775,0.1884,0.78229,1.2396e-06,0.0097227,0.019498,1.4245e-05,8.583e-06,3.459e-07,3.2061e-09,3.1719e-08
461,138.0,500.77,137.9202668210876,2.9765,0.18847,0.78232,1.1939e-06,0.0096889,0.01943,1.38e-05,8.2821e-06,3.3296e-07,3.0879e-09,3.0546e-08
462,138.3,500.09,137.27344972717776,2.9755,0.18855,0.78234,1.1482e-06,0.0096552,0.019362,1.3354e-05,7.9811e-06,3.2002e-07,2.9698e-09,2.9373e-08
463,138.6,499.42,136.6235704408284,2.9745,0.18862,0.78237,1.1024e-06,0.0096214,0.019293,1.2909e-05,7.6802e-06,3.0708e-07,2.8516e-09,2.8199e-08
464,138.9,498.74,135.97058505426827,2.9735,0.1887,0.7824,1.0567e-06,0.0095877,0.019225,1.2464e-05,7.3792e-06,2.9414e-07,2.7334e-09,2.7026e-08
465,139.2,498.06,135.31444860028807,2.9726,0.18877,0.78243,1.011e-06,0.0095539,0.019157,1.2018e-05,7.0783e-06,2.812e-07,2.6153e-09,2.5853e-08
466,139.5,497.39,134.65511501610328,2.9716,0.18885,0.78245,9.6525e-07,0.0095202,0.019089,1.1573e-05,6.7774e-06,2.6826e-07,2.4971e-09,2.468e-08
467,139.79999999999998,496.71,133.99253710561644,2.9706,0.18892,0.78248,9.1952e-07,0.0094864,0.019021,1.1127e-05,6.4764e-06,2.5532e-07,2.379e-09,2.3507e-08
468,140.1,496.04,133.32666649999166,2.9696,0.189,0.78251,8.7378e-07,0.0094527,0.018952,1.0682e-05,6.1755e-06,2.4238e-07,2.2608e-09,2.2333e-08
469,140.39999999999998,495.36,132.6574536164478,2.9686,0.18908,0.78254,8.2805e-07,0.0094189,0.018884,1.0237e-05,5.8745e-06,2.2944e-07,2.1427e-09,2.116e-08
470,140.7,494.68,131.98484761517133,2.9676,0.18915,0.78256,7.8232e-07,0.0093851,0.018816,9.7911e-06,5.5736e-06,2.165e-07,2.0245e-09,1.9987e-08
471,141.0,494.01,131.30879635424276,2.9667,0.18923,0.78259,7.3659e-07,0.0093514,0.018748,9.3457e-06,5.2726e-06,2.0356e-07,1.9063e-09,1.8814e-08
472,141.3,493.33,130.62924634246346,2.9657,0.1893,0.78262,6.9086e-07,0.0093176,0.01868,8.9003e-06,4.9717e-06,1.9062e-07,1.7882e-09,1.7641e-08
473,141.6,492.66,129.94614268996213,2.9647,0.18938,0.78265,6.4512e-07,0.0092839,0.018612,8.4549e-06,4.6707e-06,1.7768e-07,1.67e-09,1.6467e-08
474,141.9,491.98,129.2594290564522,2.9637,0.18945,0.78267,5.9939e-07,0.0092501,0.018543,8.0095e-06,4.3698e-06,1.6474e-07,1.5519e-09,1.5294e-08
475,142.2,491.3,128.56904759700134,2.9627,0.18953,0.7827,5.5366e-07,0.0092164,0.018475,7.5641e-06,4.0688e-06,1.518e-07,1.4337e-09,1.4121e-08
476,142.5,490.63,127.87493890516625,2.9617,0.1896,0.78273,5.0793e-07,0.0091826,0.018407,7.1187e-06,3.7679e-06,1.3886e-07,1.3156e-09,1.2948e-08
477,142.79999999999998,489.95,127.1770419533337,2.9608,0.18968,0.78276,4.622e-07,0.0091489,0.018339,6.6733e-06,3.4669e-06,1.2592e-07,1.1974e-09,1.1775e-08
478,143.1,489.27,126.47529403009902,2.9598,0.18975,0.78278,4.1646e-07,0.0091151,0.018271,6.2279e-06,3.166e-06,1.1298e-07,1.0792e-09,1.0601e-08
479,143.4,488.6,125.76963067449948,2.9588,0.18983,0.78281,3.7073e-07,0.0090814,0.018202,5.7825e-06,2.8651e-06,1.0004e-07,9.6109e-10,9.4282e-09
480,143.70000000000002,487.92,125.05998560690786,2.9578,0.18991,0.78284,3.25e-07,0.0090476,0.018134,5.3371e-06,2.5641e-06,8.7103e-08,8.4293e-10,8.255e-09
481,144.0,487.25,124.34629065637624,2.9568,0.18998,0.78287,2.7927e-07,0.0090138,0.018066,4.8917e-06,2.2632e-06,7.4163e-08,7.2478e-10,7.0818e-09
482,144.3,486.57,123.62847568420473,2.9558,0.19006,0.78289,2.3354e-07,0.0089801,0.017998,4.4463e-06,1.9622e-06,6.1223e-08,6.0662e-10,5.9087e-09
483,144.6,485.97,123.06096050332128,2.9533,0.19012,0.78292,2.2245e-07,0.0089503,0.017938,4.3034e-06,1.8774e-06,5.826e-08,5.7784e-10,5.6259e-09
484,144.9,485.38,122.49897958758677,2.9506,0.19019,0.78294,2.1422e-07,0.0089208,0.017879,4.1853e-06,1.8104e-06,5.6118e-08,5.5642e-10,5.4164e-09
485,145.2,484.78,121.93850909372314,2.9479,0.19025,0.78296,2.0599e-07,0.0088914,0.01782,4.0673e-06,1.7435e-06,5.3976e-08,5.35e-10,5.2069e-09
486,145.5,484.19,121.37133104650373,2.9452,0.19032,0.78299,1.9776e-07,0.0088619,0.017761,3.9492e-06,1.6765e-06,5.1835e-08,5.1358e-10,4.9974e-09
487,145.79999999999998,483.59,120.8056290079233,2.9425,0.19038,0.78301,1.8952e-07,0.0088325,0.017701,3.8311e-06,1.6095e-06,4.9693e-08,4.9216e-10,4.788e-09
488,146.1,483.0,120.23726543796644,2.9398,0.19045,0.78304,1.8129e-07,0.008803,0.017642,3.7131e-06,1.5425e-06,4.7552e-08,4.7074e-10,4.5785e-09
489,146.4,482.41,119.66202405107478,2.9371,0.19052,0.78306,1.7306e-07,0.0087735,0.017583,3.595e-06,1.4755e-06,4.541e-08,4.4932e-10,4.369e-09
490,146.70000000000002,481.81,119.08820260630354,2.9344,0.19058,0.78308,1.6483e-07,0.0087441,0.017524,3.477e-06,1.4085e-06,4.3268e-08,4.279e-10,4.1595e-09
