time(sec),flameHeight(cm)
47.5437,22.875
47.5458,22.4584
47.5476,22.875
47.5497,23.2917
47.5514,23.7083
47.5536,24.1249
47.5553,24.5416
47.5574,24.9583
47.5591,26.2083
47.5613,26.625
47.5631,27.0418
47.5653,27.4584
47.567,27.4584
47.5693,27.875
47.5711,27.8751
47.5735,28.7083
47.5754,29.1249
47.5778,29.125
47.5799,29.5417
47.5824,29.9583
47.5844,29.9583
47.5869,30.3749
47.5888,30.7916
47.5913,30.7916
47.5932,30.7916
47.5957,30.3749
47.5977,24.5416
47.6002,24.9583
47.6024,24.9584
47.6049,24.9584
47.607,25.3751
47.6094,25.7917
47.6114,26.2084
47.6139,27.0418
47.6159,27.4584
47.6184,27.8751
47.6204,28.2917
47.6228,29.125
47.6248,29.5417
47.6272,29.9583
47.6291,30.3749
47.6314,30.7917
47.6334,31.2084
47.6356,31.625
47.6376,32.0417
47.6399,32.4584
47.6419,32.875
47.6443,33.2917
47.6463,33.7083
47.6489,33.7083
47.651,34.1249
47.6535,34.125
47.6556,33.7083
47.6581,34.125
47.6601,32.875
47.6625,33.2917
47.6645,33.7083
47.6668,34.125
47.6688,34.5416
47.6711,34.9583
47.6729,35.375
47.6752,35.7917
47.677,36.2083
47.6792,36.625
47.681,37.0417
47.6831,37.4584
47.6849,37.8751
47.6871,38.2917
47.6888,38.7084
47.691,39.125
47.6927,39.5416
47.6948,39.9583
47.6964,40.375
47.6984,40.375
47.7,40.7917
47.7019,41.2083
47.7034,41.2083
47.7052,41.2083
47.7066,41.6249
47.7084,42.0417
47.7097,42.4583
47.7114,42.4583
47.7127,42.875
47.7142,42.875
47.7155,43.2916
47.717,43.2916
47.7182,43.7084
47.7197,43.7084
47.7209,39.125
47.7224,39.125
47.7236,39.5416
47.7251,39.9582
47.7263,39.9583
47.7277,40.7917
47.729,41.2083
47.7305,42.0416
47.7317,42.4584
47.7332,42.875
47.7344,42.875
47.736,43.2917
47.7372,43.7084
47.7388,44.125
47.7401,44.125
47.7416,44.5417
47.743,44.9584
47.7446,45.3751
47.7461,45.7917
47.7478,46.2084
47.7492,46.6251
47.751,47.0417
47.7524,47.4584
47.7542,47.875
47.7557,48.2917
47.7575,48.7083
47.7591,49.125
47.7609,49.5417
47.7625,49.9584
47.7643,50.375
47.7659,50.375
47.7677,50.7917
47.7693,50.7917
47.7712,51.2084
47.7728,49.9584
47.7746,50.3751
47.7762,49.1249
47.7781,48.7083
47.7796,48.2916
47.7815,48.7083
47.783,48.2917
47.7849,37.8751
47.7864,37.8751
47.7883,37.8751
47.7899,38.2917
47.7918,38.2917
47.7933,38.7083
47.7952,38.7083
47.7967,39.125
47.7986,39.5416
47.8,39.5416
47.8018,39.125
47.8034,39.5416
47.8053,39.5416
47.807,39.9582
47.809,40.375
47.8107,40.375
47.8127,40.375
47.8143,40.7917
47.8163,41.2083
47.818,41.6249
47.82,40.375
47.8216,40.375
47.8236,40.7917
47.8252,40.7917
47.8271,40.7917
47.8288,41.2083
47.8306,41.6249
47.8323,42.0417
47.8341,42.875
47.8357,42.875
47.8376,43.7084
47.8392,44.125
47.8411,44.5416
47.8427,45.3751
47.8446,45.7917
47.8462,46.2084
47.8481,47.0417
47.8497,47.4584
47.8516,39.5416
47.8532,40.375
47.8551,27.0417
47.8567,27.0417
47.8586,27.0417
47.8602,26.2083
47.8621,29.9583
47.8636,23.7083
47.8655,23.2917
47.8671,22.875
47.869,22.875
47.8706,22.875
47.8725,23.2917
47.8741,23.2917
47.876,23.2917
47.8776,23.7083
47.8796,23.7083
47.8811,23.7083
47.883,23.7083
47.8844,24.1249
47.8862,24.1249
47.8877,24.1249
47.8894,24.1249
47.8909,24.1249
47.8927,24.1249
47.8942,24.1249
47.896,24.1249
47.8976,24.1249
47.8995,24.5416
47.9011,24.5416
47.903,24.5416
47.9046,24.5416
47.9065,24.9584
47.908,24.9584
47.91,25.3751
47.9115,25.7917
47.9135,25.7917
47.9152,26.2083
47.9172,26.6251
47.919,26.6251
47.9212,27.0418
47.923,27.4584
47.9252,27.8751
47.927,27.8751
47.9292,28.2917
47.931,28.7083
47.9332,23.7083
47.9349,23.7083
47.9371,23.7083
47.9388,21.625
47.941,21.625
47.9427,21.625
47.9448,21.625
47.9464,20.7917
47.9485,19.9583
47.9502,18.7083
47.9523,18.7083
47.9539,19.125
47.956,19.5416
47.9577,19.9583
47.9598,19.9583
47.9615,20.7917
47.9636,20.7917
47.9653,21.2084
47.9674,22.0417
47.9694,22.4584
47.9719,22.875
47.974,23.2917
47.9765,23.7083
47.9787,23.7083
47.9813,24.125
47.9836,24.5416
47.9862,24.5416
47.9885,24.9584
47.991,25.3751
47.9935,25.7917
47.9961,26.2084
47.9987,26.2084
48.0012,26.6251
48.0038,27.4584
48.0064,27.875
48.009,28.2917
48.0116,29.1249
48.0143,29.1249
48.0169,27.8751
48.0196,28.2917
48.0221,28.2917
48.0248,28.7083
48.0274,29.5416
48.0301,29.9583
48.0327,30.3749
48.0354,30.7916
48.0379,31.625
48.0406,32.0417
48.0431,32.4583
48.0458,32.875
48.0482,33.2917
48.0508,33.7083
48.0533,34.125
48.0559,34.5417
48.0584,34.9583
48.061,35.7917
48.0634,36.2084
48.066,37.0417
48.0684,37.4584
48.071,37.8751
48.0734,38.7084
48.076,39.125
48.0784,39.5416
48.0811,40.3749
48.0835,40.7917
48.0861,40.7917
48.0885,40.7917
48.091,41.2083
48.0932,41.6249
48.0957,41.6249
48.0979,42.4584
48.1003,42.875
48.1024,43.2916
48.1048,44.125
48.1068,44.9583
48.1092,45.7917
48.1113,46.6251
48.1138,47.0418
48.1159,47.875
48.1183,48.2917
48.1203,49.1249
48.1227,49.5416
48.1248,49.9584
48.1271,50.3751
48.1291,50.7917
48.1314,51.2084
48.1333,51.6251
48.1355,52.0418
48.1373,52.4584
48.1395,53.2917
48.1413,53.2917
48.1434,54.1249
48.1451,54.5417
48.1471,54.9583
48.1488,54.9583
48.1509,55.375
48.1525,55.7917
48.1546,56.2084
48.1562,56.2084
48.1583,56.625
48.1599,57.0417
48.1619,57.4583
48.1636,56.625
48.1656,57.0417
48.1673,57.4584
48.1694,58.2917
48.1711,58.7083
48.1731,59.1249
48.1748,59.5417
48.1768,59.9584
48.1785,59.9584
48.1805,60.5833
48.1822,60.5834
48.1842,57.4583
48.186,58.2917
48.188,59.125
48.1897,59.5417
48.1917,59.9584
48.1934,60.5833
48.1954,61.4167
48.1971,61.4167
48.1991,61.4167
48.2008,62.25
48.2027,62.25
48.2044,62.25
48.2063,61.4167
48.208,62.25
48.2099,62.2501
48.2116,63.0834
48.2135,63.0834
48.2152,63.9166
48.2171,63.9167
48.2187,63.9167
48.2207,64.7499
48.2223,64.7499
48.2242,64.7499
48.2258,64.7499
48.2278,57.875
48.2294,57.875
48.2314,56.625
48.2331,56.625
48.2351,56.625
48.2367,52.8751
48.2387,53.7083
48.2403,54.125
48.2422,54.5417
48.2438,54.9583
48.2457,55.7916
48.2472,56.2084
48.2491,56.625
48.2506,57.4583
48.2525,57.875
48.254,58.2917
48.2558,58.7083
48.2573,52.4584
48.2591,52.0417
48.2605,51.2084
48.2624,50.7917
48.2639,50.7917
48.2657,50.3751
48.2672,50.7917
48.269,51.2083
48.2705,51.2083
48.2724,51.625
48.2738,51.625
48.2756,52.0417
48.2771,51.625
48.2788,51.625
48.2802,51.625
48.282,51.2083
48.2834,50.3751
48.2852,44.5417
48.2866,44.125
48.2884,43.7083
48.2898,43.7083
48.2916,42.875
48.293,42.0416
48.2948,38.7084
48.2963,36.6251
48.2981,34.5416
48.2995,34.125
48.3013,33.7083
48.3027,33.7083
48.3044,33.7083
48.3059,33.2917
48.3077,33.2917
48.3092,33.2917
48.311,33.2917
48.3125,33.7083
48.3144,33.7083
48.3159,34.125
48.3178,34.125
48.3194,34.5416
48.3213,34.5416
48.323,34.5416
48.325,34.9583
48.3268,34.9583
48.3289,35.375
48.3308,35.375
48.3329,35.375
48.3348,35.7917
48.3369,35.7917
48.3388,35.7917
48.341,36.2083
48.3429,36.2083
48.3451,36.2083
48.347,36.2083
48.3492,36.625
48.3511,36.625
48.3533,36.625
48.3553,36.625
48.3575,37.0417
48.3595,37.0417
48.3616,37.0417
48.3636,37.0417
48.3659,37.4584
48.3679,37.4584
48.3702,37.0417
48.3723,37.0417
48.3745,37.0417
48.3766,35.7917
48.3788,29.1249
48.3809,29.1249
48.3831,29.5417
48.3852,29.9583
48.3875,30.375
48.3896,30.7916
48.3918,31.2084
48.3939,31.2084
48.396,31.625
48.398,32.0417
48.4001,32.0417
48.4021,32.4584
48.4042,32.875
48.4062,32.875
48.4083,32.8751
48.4105,27.0418
48.4126,27.4584
48.4148,27.875
48.4171,28.2917
48.4191,28.2917
48.4214,28.7083
48.4235,29.125
48.4258,29.5417
48.4278,29.9583
48.43,30.375
48.4321,30.375
48.4343,30.7917
48.4364,31.2084
48.4386,31.625
48.4407,32.0416
48.4429,32.0417
48.4451,32.4584
48.4473,32.875
48.4497,32.875
48.4522,33.2917
48.4547,33.7083
48.4575,33.7083
48.4601,27.4584
48.4629,27.8751
48.4656,27.8751
48.4684,28.2917
48.4709,28.7083
48.4737,28.7083
48.4763,29.125
48.4789,29.125
48.4814,29.5417
48.484,29.9583
48.4864,29.9583
48.489,29.9583
48.4915,30.3749
48.4941,30.3749
48.4964,28.2917
48.499,28.2917
48.5013,28.7083
48.5038,28.7083
48.5061,29.1249
48.5085,29.5417
48.5108,29.9583
48.5132,30.7916
48.5154,31.2084
48.5179,32.0417
48.5201,32.875
48.5225,33.2917
48.5247,34.1249
48.527,34.9583
48.5292,35.375
48.5315,36.2084
48.5335,36.625
48.5358,37.4584
48.5378,38.2917
48.5399,38.7083
48.5419,39.5416
48.544,39.9582
48.5459,40.375
48.548,41.2083
48.5499,42.0417
48.552,42.875
48.5539,43.2917
48.556,43.7084
48.558,44.125
48.5601,44.5417
48.5621,45.3751
48.5643,45.7917
48.5662,46.2084
48.5683,46.625
48.5702,47.0417
48.5723,47.4584
48.5741,47.875
48.5761,48.2917
48.5779,48.7083
48.5799,49.125
48.5817,49.5416
48.5837,49.9584
48.5855,49.9584
48.5876,50.3751
48.5894,50.7917
48.5916,51.2084
48.5935,51.6251
48.5957,52.0418
48.5976,52.4584
48.5998,52.8751
48.6016,53.2917
48.6039,53.7083
48.6057,53.7083
48.6078,54.125
48.6096,54.5417
48.6116,54.9583
48.6134,55.375
48.6155,55.7916
48.6172,56.2084
48.6193,56.625
48.6211,57.0417
48.6233,57.4583
48.6251,57.875
48.6273,58.2917
48.6292,58.7083
48.6313,59.125
48.6331,34.125
48.6353,34.5417
48.637,34.9583
48.6392,35.375
48.6409,35.7916
48.6429,36.2083
48.6446,36.625
48.6466,37.0417
48.6482,37.875
48.6501,38.2917
48.6517,39.125
48.6536,39.5416
48.6551,39.9583
48.6569,40.3749
48.6584,40.7917
48.6601,41.2083
48.6615,41.6249
48.6631,42.0417
48.6644,42.0417
48.666,42.4584
48.6672,42.875
48.6688,43.2916
48.67,43.2916
48.6715,43.7084
48.6728,44.125
48.6743,26.625
48.6755,26.2084
48.6771,25.7917
48.6785,24.9584
48.6801,23.2917
48.6816,22.4584
48.6833,22.0418
48.6848,22.0418
48.6867,22.4584
48.6883,22.4584
48.6902,22.875
48.6919,22.875
48.6938,23.2917
48.6956,23.2917
48.6976,23.2917
48.6994,23.2917
48.7014,23.7083
48.703,23.7083
48.7049,24.1249
48.7065,24.5416
48.7083,24.9583
48.7098,24.9583
48.7116,25.3751
48.713,25.7917
48.7147,26.2083
48.7161,26.2083
48.7179,23.2917
48.7194,22.875
48.7213,23.2917
48.7231,23.7083
48.7253,28.7083
48.727,24.5416
48.7292,24.9584
48.7309,25.3751
48.7331,25.7917
48.7347,25.7917
48.7368,26.2083
48.7385,26.625
48.7405,27.0417
48.7422,27.4584
48.7443,27.8751
48.7461,28.2917
48.7484,28.7083
48.7501,28.7083
48.7522,29.5417
48.7538,29.9583
48.7559,30.3749
48.7576,30.7916
48.7598,31.2084
48.7617,31.625
48.764,32.4583
48.7657,32.875
48.7679,33.2917
48.7696,33.2917
48.7718,34.1249
48.7737,23.2917
48.776,23.7083
48.778,24.1249
48.7803,24.1249
48.7823,23.2917
48.7846,22.875
48.7867,22.0417
48.7889,22.0417
48.791,21.6251
48.7932,21.2083
48.7953,21.2084
48.7974,21.625
48.7994,21.625
48.8015,22.0417
48.8035,19.125
48.8055,19.125
48.8075,18.7084
48.8096,18.7084
48.8116,18.7084
48.8137,18.7084
48.8156,18.7084
48.8177,18.7084
48.8197,18.7084
48.8218,18.7084
48.8237,18.7084
48.8258,18.7084
48.8278,19.125
48.8299,19.125
48.8318,19.125
48.834,19.125
48.836,19.5416
48.8382,19.5417
48.8403,19.9583
48.8425,20.375
48.8446,20.7917
48.8468,20.7917
48.8488,21.2084
48.851,21.6251
48.8531,22.0418
48.8553,22.4584
48.8574,22.875
48.8596,22.875
48.8617,23.2917
48.864,23.7083
48.866,23.7083
48.8683,24.125
48.8702,24.5417
48.8725,25.3751
48.8744,25.3751
48.8767,25.7917
48.8786,26.2083
48.8808,26.625
48.8827,27.4584
48.8848,27.8751
48.8866,28.2917
48.8887,29.1249
48.8905,29.5416
48.8926,29.9583
48.8944,30.7916
48.8966,31.2083
48.8984,31.2084
48.9005,32.0417
48.9023,32.4583
48.9043,32.875
48.9061,33.7083
48.9081,34.125
48.9099,32.4584
48.9118,33.2917
48.9136,33.7083
48.9154,33.7083
48.9171,32.4584
48.9189,32.8751
48.9206,33.2917
48.9224,33.7083
48.9241,34.125
48.926,34.5417
48.9277,34.9583
48.9296,35.375
48.9314,35.7917
48.9332,36.625
48.935,37.0417
48.9368,37.0417
48.9386,37.875
48.9404,38.2917
48.9422,35.7917
48.9441,36.2084
48.9458,36.6251
48.9477,37.4583
48.9494,37.875
48.9514,38.2917
48.9531,38.7084
48.9551,39.125
48.9569,39.9582
48.9588,40.375
48.9606,40.375
48.9627,33.7083
48.9645,33.7083
48.9665,34.125
48.9682,34.5417
48.9703,34.9583
48.972,35.375
48.974,35.7917
48.9757,36.2084
48.9777,36.6251
48.9795,37.0417
48.9815,37.4584
48.9832,38.2917
48.9853,38.7083
48.987,39.125
48.9891,39.9582
48.9909,40.375
48.993,40.7916
48.9948,41.6249
48.9968,42.0417
48.9986,42.4583
49.0006,43.2916
49.0025,43.7084
49.0044,44.5416
49.0064,44.9584
49.0083,45.7917
49.0102,46.2083
49.0122,47.0417
49.0141,47.4584
49.0161,47.875
49.0179,49.125
49.0199,49.9584
49.0217,50.7917
49.0236,51.2084
49.0255,52.0418
49.0274,52.875
49.0291,53.2917
49.031,54.1249
49.0328,54.5417
49.0346,54.9583
49.0364,55.7916
49.0382,56.2084
49.04,56.625
49.0418,57.4583
49.0436,57.8751
49.0455,58.2917
49.0472,59.125
49.0491,59.5417
49.0507,59.9584
49.0525,60.5834
49.0542,61.4167
49.0559,62.25
49.0576,62.25
49.0594,47.875
49.0612,61.4167
49.063,49.1249
49.0648,49.5416
49.0667,50.3751
49.0686,50.7917
49.0705,51.2083
49.0723,51.6251
49.0744,52.0417
49.0762,49.9584
49.0783,50.3751
49.0801,50.7917
49.0822,51.2083
49.084,52.0418
49.0862,52.4584
49.088,52.875
49.0902,53.2917
49.092,53.7083
49.0942,54.1249
49.096,53.7083
49.0982,53.7083
49.0999,53.7083
49.102,54.1249
49.1037,53.2917
49.1057,53.2917
49.1073,53.2917
49.1092,53.2917
49.1107,45.7917
49.1126,46.625
49.114,47.0418
49.1159,47.875
49.1173,48.2917
49.1191,48.7083
49.1206,49.5416
49.1224,49.9584
49.1238,50.3751
49.1256,50.7917
49.1272,51.6251
49.129,52.0418
49.1306,52.4584
49.1325,53.2917
49.1341,53.7083
49.136,54.1249
49.1375,54.5417
49.1394,55.3749
49.141,55.7916
49.1429,56.2084
49.1446,56.625
49.1465,57.0417
49.1482,57.4584
49.1502,57.875
49.1519,58.2917
49.1539,47.0418
49.1555,47.4584
49.1574,47.4584
49.1591,47.875
49.161,47.875
49.1627,48.2916
49.1647,47.0417
49.1664,36.2084
49.1685,37.0417
49.1702,37.0417
49.1723,37.875
49.1739,38.2917
49.176,38.7084
49.1776,38.7084
49.1796,39.125
49.1812,34.1249
49.1832,33.2917
49.1848,33.7083
49.1868,33.7083
49.1884,34.125
49.1904,34.5417
49.1921,34.9584
49.1941,35.375
49.1957,35.375
49.1978,36.2083
49.1994,36.2084
49.2015,36.6251
49.2032,37.0417
49.2053,37.8751
49.2069,37.8751
49.209,38.7084
49.2106,38.7084
49.2127,39.5416
49.2143,39.9582
49.2163,40.375
49.2179,40.7917
49.22,41.2083
49.2216,41.625
49.2236,42.0417
49.2253,42.4584
49.2273,43.2917
49.2289,43.7084
49.2309,44.125
49.2326,44.5417
49.2345,44.9584
49.2362,45.3751
49.2382,46.2084
49.2398,46.625
49.2418,47.0417
49.2434,47.4584
49.2453,47.875
49.247,48.2917
49.249,48.7083
49.2506,49.125
49.2526,49.5417
49.2542,39.5416
49.2562,39.9582
49.2579,40.7917
49.2599,41.2083
49.2617,41.2083
49.2638,41.6249
49.2656,37.4584
49.2677,38.2917
49.2696,37.4584
49.2717,37.875
49.2736,38.2917
49.2755,38.7083
49.2773,36.625
49.2792,36.2083
49.2809,36.2083
49.2828,36.625
49.2844,36.625
49.2863,37.0417
49.2879,37.4584
49.29,37.8751
49.2918,38.2917
49.2938,38.7084
49.2956,37.4584
49.2976,37.8751
49.2994,37.8751
49.3013,37.8751
49.303,38.2917
49.3049,38.7083
49.3066,39.125
49.3085,39.5416
49.3102,39.9582
49.3121,40.375
49.3137,40.7916
49.3156,41.2083
49.3172,41.6249
49.319,42.0417
49.3207,42.4584
49.3225,42.875
49.3241,43.2917
49.326,44.125
49.3277,44.5417
49.3295,45.3751
49.3313,45.7917
49.3332,46.2084
49.3349,47.0417
49.3368,47.875
49.3386,48.2917
49.3406,49.1249
49.3424,49.9584
49.3445,50.3751
49.3464,51.2083
49.3484,51.625
49.3504,52.4584
49.3524,52.875
49.3544,53.7083
49.3564,54.1249
49.3585,54.5417
49.3603,54.9583
49.3624,55.7917
49.3642,56.2084
49.3662,56.625
49.368,57.0417
49.3699,57.4584
49.3717,57.8751
49.3737,54.9583
49.3754,55.375
49.3773,55.7916
49.379,56.2083
49.381,56.625
49.3826,57.4583
49.3845,57.4584
49.3862,57.875
49.3881,53.2917
49.3898,53.7083
49.3916,54.5417
49.3933,55.375
49.3951,55.7917
49.3968,56.625
49.3986,57.0417
49.4003,57.8751
49.4021,58.7083
49.4038,59.125
49.4056,59.9583
49.4072,59.9584
49.409,60.5834
49.4105,61.4167
49.4122,62.2501
49.4137,62.2501
49.4154,63.0834
49.4168,63.0834
49.4185,63.9167
49.42,64.7499
49.4217,64.75
49.4234,65.5833
49.4251,66.4166
49.4268,66.4167
49.4284,67.25
49.4301,68.0833
49.4317,68.0834
49.4334,68.9167
49.435,68.9167
49.4367,69.7502
49.4383,70.584
49.44,70.584
49.4415,71.417
49.4432,72.25
49.4448,72.25
49.4465,73.084
49.448,73.917
49.4497,73.917
49.4512,64.7499
49.4529,64.7499
49.4544,63.0833
49.4561,53.7083
49.4577,54.1249
49.4595,54.5416
49.4611,54.9583
49.4629,55.375
49.4645,55.7916
49.4663,56.625
49.468,57.0417
49.4698,57.875
49.4714,58.2917
49.4732,58.7083
49.4749,58.7083
49.4768,58.7083
49.4785,35.7917
49.4804,36.2083
49.482,36.2084
49.4839,36.6251
49.4855,37.0417
49.4874,37.4584
49.489,37.4584
49.4909,37.8751
49.4925,38.2917
49.4944,38.7083
49.496,39.125
49.4978,39.5416
49.4996,40.375
49.5014,40.7917
49.5032,41.2083
49.5051,42.0416
49.5069,42.4583
49.5086,42.875
49.5104,43.7084
49.512,44.125
49.5139,44.5417
49.5155,45.375
49.5173,45.7917
49.5189,46.2084
49.5208,25.7917
49.5223,25.7917
49.5242,26.2083
49.5258,26.2083
49.5277,26.2083
49.5294,26.2083
49.5313,24.5416
49.533,21.6251
49.5348,21.6251
49.5365,21.6251
49.5385,21.6251
49.5401,21.6251
49.542,21.6251
49.5436,21.6251
49.5455,21.6251
49.5471,21.6251
49.5491,21.6251
49.5507,21.6251
49.5527,21.6251
49.5543,21.6251
49.5563,21.6251
49.558,21.6251
49.56,21.6251
49.5616,19.9583
49.5636,19.5417
49.5653,19.9584
49.5675,20.3751
49.5694,20.7917
49.5718,21.2084
49.5737,21.2084
49.576,21.6251
49.5778,22.0417
49.58,22.4584
49.5817,22.875
49.584,23.2917
49.5861,23.7083
49.5887,24.1249
49.5912,24.5416
49.5939,24.9583
49.5967,25.3751
49.5996,25.7917
49.6023,26.625
49.6052,27.0418
49.6078,27.4584
49.6105,27.875
49.613,28.2917
49.6156,28.7083
49.6177,29.1249
49.6202,29.5417
49.6224,29.9583
49.6247,30.3749
49.6269,30.7917
49.6293,31.625
49.6314,32.0416
49.6338,32.4583
49.636,32.8751
49.6383,33.2917
49.6406,33.7083
49.6431,34.125
49.6457,34.5417
49.6486,34.9583
49.6511,35.375
49.654,35.7917
49.6565,36.2084
49.6594,36.625
49.6618,37.0417
49.6647,37.0417
49.6672,37.4584
49.67,37.8751
49.6724,38.2917
49.6751,38.7083
49.6775,39.125
49.6803,39.5416
49.6825,39.5416
49.6851,39.9583
49.6872,40.3749
49.6898,40.7917
49.6918,40.7917
49.6942,41.2083
49.6962,41.6249
49.6985,41.625
49.7004,42.0417
49.7027,42.4584
49.7045,42.4584
49.7068,42.875
49.7087,43.2916
49.7109,43.2917
49.7128,43.7084
49.715,44.125
49.7167,44.5417
49.7188,44.9584
49.7205,45.375
49.7225,45.375
49.7242,45.7917
49.7261,45.7917
49.7277,45.7917
49.7296,45.3751
49.7312,45.7917
49.7331,45.7917
49.7346,44.9584
49.7364,45.375
49.7379,45.375
49.7397,45.375
49.7411,45.375
49.7429,45.375
49.7443,45.3751
49.746,45.7917
49.7473,45.7917
49.749,45.7917
49.7504,46.2084
49.752,46.2084
49.7534,46.2084
49.7551,46.2084
49.7565,46.625
49.7582,46.6251
49.7596,47.0418
49.7613,47.4584
49.7627,47.4584
49.7644,47.875
49.7658,48.2917
49.7676,48.7083
49.7692,48.7083
49.7712,49.125
49.7728,49.5417
49.7748,49.9583
49.7764,50.3751
49.7784,50.7917
49.78,50.7917
49.7819,51.2084
49.7835,51.6251
49.7855,52.0418
49.787,52.0418
49.789,50.3751
49.7905,50.3751
49.7925,42.0417
49.794,42.4584
49.7959,42.875
49.7975,42.875
49.7994,43.2916
49.801,43.7084
49.803,43.7084
49.8046,44.125
49.8066,44.125
49.8082,44.5417
49.8102,44.5417
49.8119,44.9583
49.8139,44.9584
49.8155,45.375
49.8174,45.7917
49.819,45.7917
49.821,46.2084
49.8225,46.6251
49.8244,47.0418
49.8259,47.0418
49.8279,47.875
49.8294,47.875
49.8313,48.2917
49.8328,48.7083
49.8347,44.9584
49.8363,44.9584
49.8382,44.9584
49.8397,45.375
49.8416,45.375
49.8431,45.7917
49.845,46.2083
49.8466,46.2084
49.8485,46.2084
49.8501,46.625
49.852,46.625
49.8536,46.625
49.8555,46.625
49.857,46.625
49.8589,47.0417
49.8605,47.0417
49.8623,47.4584
49.8639,47.875
49.8657,47.875
49.8673,48.7083
49.8691,48.7083
49.8706,49.1249
49.8724,49.5416
49.8739,49.9584
49.8757,49.9584
49.8772,50.3751
49.879,50.7917
49.8805,50.7917
49.8824,51.2083
49.884,51.625
49.8858,51.625
49.8875,52.0417
49.8893,52.4584
49.891,52.4584
49.8928,52.4584
49.8944,52.875
49.8962,52.8751
49.8977,52.8751
49.8995,52.8751
49.9011,52.8751
49.9029,52.8751
49.9044,53.2917
49.9062,53.2917
49.9077,53.2917
49.9096,52.8751
49.9111,52.8751
49.9129,52.4584
49.9144,52.4584
49.9162,52.4584
49.9177,52.4584
49.9196,52.4584
49.9211,52.4584
49.923,52.4584
49.9245,52.4584
49.9264,52.0418
49.9278,51.625
49.9297,51.625
49.9312,51.625
49.933,51.625
49.9345,51.625
49.9364,51.6251
49.9379,52.0418
49.9398,52.0418
49.9414,52.4584
49.9433,52.875
49.9449,52.875
49.9467,52.875
49.9482,52.8751
49.9501,53.2917
49.9516,46.625
49.9535,47.0417
49.9551,47.0417
49.957,47.4584
49.9587,47.875
49.9606,42.4584
49.9623,42.4584
49.9643,42.4584
49.9659,42.875
49.9679,29.9583
49.9695,29.5417
49.9715,29.1249
49.9731,28.2917
49.9752,28.7083
49.9767,28.7083
49.9787,28.2917
49.9803,28.2917
49.9823,27.875
49.9839,27.4584
49.9859,26.2084
49.9875,26.625
49.9896,24.5416
49.9911,24.9583
49.9933,24.9584
49.9946,25.3751
49.9964,25.3751
49.9982,25.3751
50,25.7917
50.002,25.7917
50.0039,26.2084
50.0059,26.2084
50.008,26.625
50.0101,26.625
50.0122,27.0418
50.0143,27.0418
50.0164,27.4584
50.0184,27.4584
50.0204,27.4584
50.0224,27.8751
50.0244,27.8751
50.0263,28.2917
50.0284,28.2917
50.0304,28.7083
50.0326,28.7083
50.0348,29.1249
50.0372,29.1249
50.0395,29.5417
50.0419,29.5417
50.0444,29.9583
50.0469,29.9583
50.0494,29.9583
50.0519,30.375
50.0544,30.3749
50.0569,30.3749
50.0594,30.375
50.0619,30.7916
50.0644,28.2917
50.067,24.5417
50.0695,24.9584
50.0722,24.9584
50.0745,24.9584
50.0771,22.875
50.0793,23.2917
50.0819,23.7083
50.0842,24.125
50.0868,24.5416
50.089,24.9584
50.0917,25.3751
50.0939,25.7917
50.0965,26.625
50.0987,27.0418
50.1013,27.4584
50.1034,27.8751
50.106,28.2917
50.1081,28.7083
50.1106,29.1249
50.1127,29.9583
50.1152,30.375
50.1173,30.7916
50.1197,31.2084
50.1217,31.625
50.124,32.0417
50.126,32.4584
50.1283,32.8751
50.1302,33.2917
50.1325,33.7083
50.1345,34.125
50.1367,34.125
50.1386,34.5416
50.1407,34.9583
50.1424,34.9583
50.1445,35.375
50.1461,35.375
50.1481,35.7917
50.1497,35.7917
50.1516,36.2084
50.1531,36.2084
50.155,36.6251
50.1565,37.0417
50.1583,37.0417
50.1598,37.4584
50.1616,37.4584
50.1632,37.8751
50.165,38.2917
50.1667,38.2917
50.1686,39.125
50.1702,39.5416
50.1721,39.9583
50.1737,40.375
50.1756,40.7917
50.1772,41.2083
50.1792,41.625
50.1808,42.0417
50.1828,42.4584
50.1845,42.875
50.1865,43.7084
50.1881,41.625
50.1901,42.0417
50.1916,42.4584
50.1935,42.4584
50.1949,42.875
50.1967,43.2917
50.1981,43.2917
50.1998,43.7084
50.2012,43.7084
50.2029,44.125
50.2042,44.125
50.2059,44.5417
50.2072,44.5417
50.2088,44.9584
50.2102,44.9584
50.2118,45.375
50.2131,45.3751
50.2148,45.7917
50.2161,45.7917
50.2178,46.2084
50.2192,46.2084
50.2209,46.6251
50.2223,46.6251
50.224,47.0417
50.2255,47.0417
50.2272,47.4584
50.2287,47.4584
50.2305,43.7084
50.232,43.7084
50.2339,43.7084
50.2355,44.125
50.2374,44.125
50.239,44.5417
50.2409,44.5417
50.2425,44.9584
50.2445,44.9584
50.2462,45.375
50.2482,45.375
50.2498,45.375
50.2518,24.5416
50.2534,24.5416
50.2554,24.9584
50.2571,24.9584
50.2592,24.9584
50.2611,24.9584
50.2632,25.375
50.265,25.375
50.2672,25.375
50.269,25.375
50.2712,25.3751
50.2729,25.7917
50.275,26.2083
50.2766,26.2083
50.2787,26.625
50.2806,27.0418
50.2826,27.0418
50.2843,27.4584
50.2863,27.875
50.2881,27.875
50.2901,27.875
50.2919,28.2917
50.294,27.875
50.2959,27.875
50.2979,26.625
50.2998,27.0418
50.3018,27.4584
50.3036,27.8751
50.3055,28.2917
