time(sec),flameHeight(cm)
46.6509,54.5417
46.6525,52.4584
46.6544,52.4584
46.6559,52.4584
46.6578,52.4584
46.6593,52.875
46.6612,52.875
46.6627,52.4584
46.6646,53.2917
46.6662,49.9583
46.668,54.1249
46.6696,50.3751
46.6715,50.7917
46.673,50.7917
46.6749,33.7083
46.6765,34.125
46.6784,34.125
46.6799,34.5416
46.6818,34.5416
46.6834,34.9583
46.6853,34.9583
46.6869,35.375
46.6887,35.7917
46.6904,35.7917
46.6923,36.2083
46.694,36.625
46.6959,36.6251
46.6976,37.0417
46.6996,37.4584
46.7014,37.4584
46.7034,37.875
46.7052,38.2917
46.7073,38.7084
46.7092,39.125
46.7112,39.5416
46.713,39.5416
46.7151,39.9583
46.717,40.375
46.7192,40.7917
46.7211,41.2083
46.7233,41.6249
46.7253,42.0417
46.7274,41.6249
46.7294,40.3749
46.7315,40.3749
46.7335,40.375
46.7358,41.2083
46.7379,41.6249
46.7402,42.0417
46.7423,42.4584
46.7447,36.625
46.7467,36.625
46.749,37.0417
46.751,37.4584
46.7533,31.2084
46.7552,31.2084
46.7575,31.2084
46.7594,31.2083
46.7617,30.3749
46.7636,24.5417
46.7658,24.9584
46.7678,24.9584
46.77,25.3751
46.772,25.3751
46.7743,25.7917
46.7762,25.7917
46.7784,25.7917
46.7804,26.2084
46.7825,26.2084
46.7845,26.6251
46.7866,26.6251
46.7885,27.0418
46.7905,27.0418
46.7927,27.4584
46.7951,27.8751
46.7975,28.2917
46.8001,28.7083
46.8025,28.7083
46.8051,29.125
46.8075,29.5417
46.8101,29.9583
46.8126,29.9583
46.8153,30.3749
46.8178,30.7917
46.8204,31.2084
46.8228,31.2084
46.8255,31.625
46.828,32.0417
46.8307,32.0417
46.8332,32.4584
46.8359,32.8751
46.8382,33.2917
46.8409,33.7083
46.8434,34.125
46.8463,34.5417
46.8487,34.9584
46.8514,35.375
46.8537,35.7917
46.8563,36.2084
46.8585,36.625
46.861,37.0417
46.8631,37.4584
46.8656,37.8751
46.8676,37.8751
46.87,38.2917
46.8719,38.7084
46.8744,39.125
46.8763,39.5416
46.8786,39.5416
46.8805,39.9583
46.8828,40.375
46.8846,40.375
46.8869,40.7917
46.8887,41.2083
46.8909,41.625
46.8927,41.625
46.8949,42.0417
46.8966,42.0417
46.8988,42.4584
46.9005,42.875
46.9026,42.875
46.9042,43.2916
46.9063,43.7084
46.9079,43.7084
46.9099,44.125
46.9116,44.125
46.9136,44.5417
46.9153,44.9583
46.9173,44.9584
46.919,45.3751
46.9211,45.7917
46.9228,45.7917
46.9248,46.2083
46.9266,46.2084
46.9287,46.625
46.9304,47.0418
46.9326,47.0418
46.9343,47.4584
46.9365,47.4584
46.9382,47.875
46.9404,47.875
46.9422,48.2917
46.9444,48.7083
46.9461,48.7083
46.9484,49.1249
46.9502,49.5417
46.9525,49.5417
46.9544,49.9584
46.9567,50.3751
46.9586,50.3751
46.9609,50.7917
46.9629,50.7917
46.9652,46.625
46.9671,47.0418
46.9695,47.4584
46.9714,47.875
46.9738,48.7083
46.9757,49.125
46.9781,49.5416
46.9801,50.3751
46.9824,50.7917
46.9844,51.2084
46.9868,51.625
46.9887,52.0418
46.9911,47.4584
46.993,47.4584
46.9954,47.4584
46.9973,47.0418
46.9996,47.0417
47.0016,47.0417
47.004,37.4584
47.0059,34.9583
47.0082,35.375
47.0101,35.7916
47.0124,36.2083
47.0142,36.625
47.0165,37.0417
47.0183,37.4584
47.0206,37.8751
47.0222,38.2917
47.0243,38.7083
47.0259,39.125
47.028,39.5416
47.0297,40.3749
47.0318,40.7917
47.0334,40.7917
47.0355,40.7917
47.0371,39.9582
47.0392,39.9582
47.0409,40.375
47.0429,40.7917
47.0446,41.2083
47.0466,41.6249
47.0483,42.0416
47.0502,42.4583
47.0518,42.875
47.0537,43.7084
47.0552,44.125
47.0572,44.5416
47.0587,44.9583
47.0607,45.375
47.0623,45.7917
47.0643,46.2084
47.066,46.6251
47.0679,47.0417
47.0696,47.4584
47.0716,47.875
47.0733,48.2917
47.0754,49.125
47.0771,49.5416
47.0791,49.9584
47.0808,50.3751
47.0829,51.2083
47.0846,51.2083
47.0866,51.6251
47.0883,52.0417
47.0903,52.4584
47.092,50.3751
47.0941,50.3751
47.0957,50.7917
47.0978,50.3751
47.0994,49.9584
47.1014,50.3751
47.103,46.2083
47.105,46.625
47.1066,47.0417
47.1086,47.4584
47.1102,48.2917
47.1121,48.7083
47.1137,49.1249
47.1156,49.9583
47.1171,50.3751
47.119,50.7917
47.1205,51.2083
47.1224,52.0417
47.1239,52.4584
47.1257,26.625
47.1272,26.625
47.1291,26.625
47.1306,26.625
47.1325,26.625
47.1341,26.625
47.136,25.7917
47.1376,25.7917
47.1396,25.375
47.1412,23.7083
47.1431,23.7083
47.1445,23.7083
47.1464,24.1249
47.1478,24.1249
47.1496,24.1249
47.1512,24.1249
47.1531,24.5416
47.1547,24.5416
47.1566,24.5416
47.1582,24.5416
47.1602,24.1249
47.1618,23.2917
47.1638,23.7083
47.1656,23.7083
47.1676,23.2916
47.1694,23.2916
47.1714,22.875
47.1734,22.875
47.1756,22.875
47.1776,23.2917
47.1798,23.2917
47.1817,23.2917
47.1839,22.875
47.1859,21.2084
47.1882,21.2084
47.1903,21.625
47.1926,21.625
47.1949,21.625
47.1975,21.625
47.1999,21.625
47.2026,21.625
47.2051,21.625
47.2078,21.6251
47.2103,22.0417
47.213,22.0417
47.2155,22.4584
47.2183,22.875
47.2209,23.2917
47.2236,23.2917
47.2264,23.7083
47.2292,24.1249
47.232,24.5416
47.2347,24.5416
47.2377,24.9583
47.2405,24.9584
47.2434,24.9584
47.2463,25.3751
47.249,25.7917
47.2518,26.2084
47.2545,26.2084
47.2572,26.6251
47.2599,27.0417
47.2626,27.4584
47.2654,27.875
47.2681,28.2917
47.271,28.7083
47.2738,29.1249
47.2765,29.5417
47.2791,30.3749
47.2816,30.7916
47.2841,31.2083
47.2865,31.625
47.2888,32.0416
47.2911,32.0417
47.2934,32.4583
47.2956,32.875
47.2979,33.2917
47.3002,33.2917
47.3025,33.7083
47.3048,34.1249
47.3072,34.5417
47.3094,34.9583
47.3117,35.375
47.314,35.7917
47.3163,36.2083
47.3185,36.625
47.3207,37.0417
47.3229,37.0417
47.3251,37.4584
47.3272,37.8751
47.3295,38.2917
47.3316,38.7083
47.3338,39.125
47.3359,39.5416
47.338,39.9582
47.3401,39.9582
47.3422,39.5416
47.3441,39.9582
47.3462,40.375
47.3481,40.7916
47.3502,41.2083
47.3521,41.6249
47.3541,41.6249
47.3559,42.0417
47.3579,42.4583
47.3596,41.6249
47.3615,42.0416
47.3633,42.4583
47.3651,40.3749
47.3668,39.125
47.3686,39.5416
47.3703,39.9582
47.3721,40.3749
47.3738,40.375
47.3756,40.7916
47.3773,40.7917
47.379,41.2083
47.3807,41.6249
47.3824,41.6249
47.3841,42.0417
47.3858,42.0417
47.3874,42.4583
47.3891,43.2916
47.3907,43.2916
47.3923,44.125
47.3939,44.125
47.3957,44.5416
47.3974,44.9584
47.3992,45.375
47.4009,45.375
47.4027,45.7917
47.4044,46.2083
47.4063,46.625
47.408,43.7084
47.4098,43.2916
47.4116,43.2916
47.4134,43.7083
47.4151,43.7083
47.4169,43.7084
47.4187,43.7084
47.4206,44.125
47.4223,44.125
47.4241,44.125
47.4259,44.125
47.4277,43.7084
47.4295,43.7084
47.4314,43.7084
47.4331,43.2916
47.4349,43.2916
47.4365,42.875
47.4383,42.875
47.4399,42.875
47.4417,43.2916
47.4432,42.875
47.445,42.875
47.4465,43.2917
47.4483,43.2917
47.4499,43.2917
47.4517,43.2917
47.4533,43.2917
47.4551,43.2917
47.4567,43.2917
47.4586,43.7084
47.4603,43.7084
47.4621,43.7084
47.4638,44.125
47.4656,44.5417
47.4672,34.9583
47.4688,35.375
47.4704,35.375
47.472,35.7916
47.4736,36.2083
47.4752,36.2083
47.4768,36.625
47.4784,36.625
47.48,37.0417
47.4816,37.0417
47.4832,37.4584
47.4849,37.4584
47.4866,37.4584
47.4883,37.0417
47.49,37.0417
47.4917,36.625
47.4935,36.2084
47.4953,36.625
47.4972,36.625
47.499,37.0417
47.5009,37.4584
47.5026,37.875
47.5045,37.875
47.5063,38.2917
47.5083,36.625
47.5101,36.625
47.5119,35.7916
47.5136,36.2083
47.5155,36.625
47.5173,37.0417
47.5193,37.0417
47.5211,36.2083
47.5231,35.7916
47.5249,35.7916
47.5268,35.375
47.5287,33.7083
47.5306,31.625
47.5324,31.2084
47.5343,31.2084
47.5361,31.625
47.538,32.0417
47.5399,32.4583
47.5418,32.875
47.5436,33.2917
47.5456,33.7083
47.5474,34.1249
47.5493,34.5417
47.5511,34.9583
47.553,35.375
47.5548,35.7917
47.5568,36.2083
47.5587,36.625
47.5607,37.0417
47.5626,37.4584
47.5647,38.2917
47.5667,38.7083
47.5689,39.125
47.571,39.5416
47.5732,40.375
47.5754,40.7916
47.5777,41.2083
47.5799,42.0416
47.5823,42.4584
47.5846,42.875
47.587,23.7083
47.5891,23.7083
47.5917,24.1249
47.5939,24.1249
47.5966,24.1249
47.5988,24.5416
47.6015,24.9584
47.6035,24.9584
47.6061,25.3751
47.6082,25.3751
47.6109,25.7917
47.613,25.7917
47.6155,25.7917
47.6177,26.2083
47.6202,26.2083
47.6226,26.625
47.625,26.625
47.6274,26.625
47.6299,27.0417
47.6324,27.0418
47.6349,27.0418
47.6374,27.4584
47.64,24.5417
47.6426,24.9584
47.6452,24.9584
47.6477,25.375
47.6504,25.3751
47.6528,25.3751
47.6557,25.7917
47.6582,26.2083
47.6611,26.625
47.6637,27.0418
47.6665,27.4584
47.6691,27.8751
47.672,28.2917
47.6745,27.4584
47.6774,27.4584
47.6799,27.875
47.6826,27.875
47.6849,28.2917
47.6875,32.0417
47.6897,28.2917
47.6923,32.8751
47.6944,32.875
47.6969,33.2917
47.699,33.7083
47.7016,34.125
47.7037,25.7917
47.7061,26.2083
47.7082,26.2084
47.7107,26.625
47.7128,27.0418
47.7153,27.8751
47.7175,28.2917
47.7201,28.7083
47.7224,29.5416
47.725,29.9583
47.7271,29.9583
47.7296,29.9583
47.7317,29.9583
47.7342,30.375
47.7362,30.375
47.7387,29.9583
47.7406,30.3749
47.7431,30.7916
47.745,30.7917
47.7473,31.2084
47.7493,31.625
47.7516,31.625
47.7535,32.0417
47.7558,32.4584
47.7577,32.875
47.76,33.2917
47.7619,33.7083
47.7642,34.125
47.7661,27.4584
47.7684,27.875
47.7703,27.875
47.7725,28.2917
47.7745,28.2917
47.7768,28.7083
47.7787,28.7083
47.7809,28.7083
47.7828,29.1249
47.7851,29.1249
47.7871,29.1249
47.7895,29.5417
47.7914,29.5417
47.7938,29.9583
47.7957,29.9583
47.7981,30.3749
47.8,30.375
47.8024,30.7916
47.8043,30.7917
47.8066,31.2084
47.8083,31.625
47.8105,32.0417
47.8123,32.4584
47.8144,33.2917
47.8161,33.7083
47.8183,33.7083
47.82,34.1249
47.8222,34.1249
47.8239,34.5417
47.8261,34.9583
47.8278,35.375
47.8299,35.7917
47.8316,36.2084
47.8336,36.625
47.8353,37.0417
47.8374,37.4584
47.839,37.8751
47.8411,38.2917
47.8428,38.7084
47.8449,39.5416
47.8466,39.9582
47.8487,40.375
47.8504,41.2083
47.8525,41.6249
47.8542,42.0417
47.8562,42.4584
47.8578,42.875
47.8598,44.125
47.8615,44.5417
47.8635,45.3751
47.8651,45.7917
47.8671,46.625
47.8687,47.0417
47.8707,47.875
47.8723,48.2917
47.8743,49.1249
47.8759,49.5417
47.8779,49.9584
47.8795,50.3751
47.8815,51.2084
47.8832,51.6251
47.8852,52.0418
47.887,52.4584
47.889,52.875
47.8907,52.8751
47.8928,53.2917
47.8945,53.7083
47.8966,54.125
47.8984,54.5417
47.9005,54.9583
47.9024,55.3749
47.9045,55.7917
47.9063,56.2084
47.9084,56.625
47.9102,56.625
47.9124,57.0416
47.9142,57.4583
47.9164,57.4584
47.9182,57.8751
47.9203,58.2917
47.922,58.2917
47.924,58.7083
47.9257,58.7083
47.9278,59.125
47.9295,59.5416
47.9315,59.5416
47.9331,59.5416
47.9351,59.9584
47.9367,59.9584
47.9386,59.9584
47.9402,59.5417
47.9421,59.9583
47.9436,60.5833
47.9455,60.5834
47.947,61.4167
47.9489,61.4167
47.9504,62.2501
47.9523,62.2501
47.9538,63.0834
47.9557,63.9166
47.9573,63.9166
47.9591,64.7499
47.9607,26.625
47.9626,26.625
47.9642,26.625
47.9661,26.625
47.9677,27.0417
47.9696,27.0417
47.9712,27.0417
47.9731,27.4584
47.9747,27.4584
47.9767,27.4584
47.9783,27.8751
47.9803,27.8751
47.9821,27.8751
47.9842,28.2917
47.9862,28.7083
47.9884,28.7083
47.9904,28.7083
47.9927,29.125
47.9948,29.5417
47.9972,29.9583
47.9994,29.9583
48.0019,29.9583
48.0042,30.3749
48.0067,30.7917
48.0089,31.2084
48.0113,31.2084
48.0134,22.875
48.0157,22.875
48.0178,22.875
48.02,22.875
48.0221,22.875
48.0244,22.875
48.0265,22.875
48.0288,23.2917
48.0311,23.7083
48.0335,23.7083
48.0358,24.1249
48.0382,24.5416
48.0405,24.9584
48.0427,21.2084
48.045,21.6251
48.0472,22.0417
48.0494,22.4584
48.0517,22.875
48.0541,23.2917
48.0565,23.7083
48.0589,24.125
48.0614,24.5416
48.0639,24.9584
48.0664,25.3751
48.069,25.7917
48.0715,26.2084
48.0742,26.625
48.0769,27.0418
48.0796,27.4584
48.0823,27.8751
48.085,28.2917
48.0876,29.1249
48.0902,29.5417
48.0927,29.9583
48.0952,30.375
48.0977,30.7916
48.1001,31.2084
48.1026,32.0416
48.105,32.4584
48.1074,32.8751
48.1098,33.2917
48.1122,33.7083
48.1147,34.125
48.117,34.5416
48.1194,34.5417
48.1217,34.9583
48.1241,35.375
48.1263,35.7917
48.1287,35.375
48.1309,22.4584
48.1333,22.875
48.1355,22.875
48.1378,22.875
48.14,23.2917
48.1424,23.2917
48.1446,23.2917
48.1469,23.7083
48.149,23.2917
48.1513,23.7083
48.1533,24.125
48.1555,24.5417
48.1575,24.5417
48.1597,24.9584
48.1616,25.3751
48.1637,25.7917
48.1656,25.7917
48.1676,26.2084
48.1695,26.625
48.1715,27.875
48.1733,28.2917
48.1752,28.7083
48.177,28.7083
48.1789,29.5417
48.1806,29.5416
48.1825,29.9583
48.1842,30.3749
48.1861,30.7917
48.1879,30.3749
48.1899,30.7917
48.1918,31.2084
48.1938,31.2083
48.1957,31.625
48.1978,31.2084
48.1997,31.625
48.2018,32.0416
48.2036,32.4583
48.2056,32.875
48.2074,33.2917
48.2095,33.2917
48.2113,33.7083
48.2135,34.125
48.2153,34.5416
48.2174,34.9583
48.2193,35.375
48.2214,35.7917
48.2233,35.7917
48.2255,36.2084
48.2274,36.625
48.2298,37.8751
48.2317,38.2917
48.2341,38.7084
48.2361,39.125
48.2384,39.5416
48.2403,39.9583
48.2426,40.7916
48.2445,41.2083
48.2468,41.6249
48.2487,38.2917
48.251,42.4583
48.2528,38.7083
48.2551,38.7083
48.2569,38.7083
48.2591,38.7083
48.2609,38.7083
48.2631,38.2917
48.2648,38.2917
48.267,37.8751
48.2687,37.4584
48.2709,37.875
48.2727,37.875
48.275,38.2917
48.2768,37.875
48.2791,37.8751
48.281,37.875
48.2832,35.7917
48.2851,34.9584
48.2873,35.7917
48.2893,36.2083
48.2915,36.625
48.2935,37.0417
48.2957,37.4584
48.2977,37.8751
48.3,38.7083
48.302,39.125
48.3044,39.9582
48.3064,40.375
48.3087,41.2083
48.3107,42.0416
48.3127,42.875
48.3147,43.7084
48.3168,44.125
48.3187,44.5417
48.3208,44.9583
48.3227,45.375
48.3249,45.7917
48.3269,45.7917
48.3291,46.2084
48.3311,46.6251
48.3333,48.7083
48.3352,49.1249
48.3374,49.5416
48.3394,49.125
48.3417,49.5416
48.3436,50.375
48.3459,50.7917
48.3478,51.2083
48.3501,52.0417
48.3521,52.4584
48.3543,52.875
48.3562,53.2917
48.3584,54.1249
48.3602,54.5416
48.3624,54.9583
48.3642,53.7083
48.3663,54.1249
48.3681,54.1249
48.3702,54.5417
48.372,54.9583
48.374,55.375
48.3757,55.7916
48.3777,56.2084
48.3794,56.2084
48.3814,56.2084
48.383,56.625
48.3849,57.0417
48.3865,57.4584
48.3885,57.875
48.3901,58.2917
48.392,47.0417
48.3936,44.125
48.3954,44.5417
48.3971,44.9584
48.3988,45.375
48.4004,45.7917
48.4022,46.625
48.4038,47.0417
48.4057,47.4584
48.4074,47.875
48.4093,48.2917
48.411,48.7083
48.4129,49.5416
48.4147,49.9584
48.4165,50.3751
48.4182,51.2084
48.4201,41.2083
48.4218,41.2083
48.4236,52.8751
48.4253,53.7083
48.4271,54.1249
48.4289,34.1249
48.4307,34.1249
48.4325,30.7916
48.4343,30.7916
48.4361,30.375
48.4379,29.9583
48.4397,29.5417
48.4415,29.5417
48.4432,29.1249
48.4451,29.1249
48.4467,28.7083
48.4486,29.1249
48.4501,29.5417
48.452,29.9583
48.4535,30.3749
48.4553,30.3749
48.457,30.7916
48.459,31.2084
48.4608,31.625
48.4628,32.0417
48.4646,32.4584
48.4667,32.875
48.4685,33.2917
48.4707,33.7083
48.4726,34.125
48.4749,34.5416
48.4768,34.9583
48.4792,35.7916
48.4812,36.2083
48.4836,36.625
48.4857,37.4583
48.4881,37.8751
48.4901,34.9583
48.4926,35.375
48.4946,35.7917
48.497,36.625
48.4989,37.0417
48.5013,22.4584
48.5031,22.4584
48.5053,22.875
48.5071,23.2917
48.5093,23.7083
48.5111,23.7083
48.5132,24.125
48.5149,24.1249
48.5169,24.5417
48.5186,24.5417
48.5206,19.9584
48.5223,19.9584
48.5243,20.375
48.526,20.3751
48.5281,21.2084
48.5297,21.2084
48.5318,22.0417
48.5335,22.4584
48.5356,22.875
48.5373,23.2917
48.5395,24.125
48.5412,24.125
48.5434,24.9584
48.5453,25.3751
48.5475,26.2083
48.5493,26.2083
48.5517,26.6251
48.5536,27.4584
48.556,28.2917
48.558,28.7083
48.5605,29.1249
48.5624,29.5417
48.5649,30.3749
48.5668,30.7916
48.5691,31.2084
48.5709,31.625
48.5732,32.0417
48.575,32.4583
48.5773,32.875
48.579,33.2917
48.5812,36.625
48.5831,34.125
48.5855,37.4584
48.5876,37.4584
48.5901,38.2917
48.5924,38.2917
48.5949,38.7084
48.5971,39.125
48.5996,39.5416
48.6017,39.9582
48.6042,40.375
48.6063,40.7916
48.6087,41.2083
48.6108,41.6249
48.6133,42.0417
48.6154,42.4583
48.6179,43.2916
48.62,43.7084
48.6224,44.125
48.6244,44.5417
48.6268,45.375
48.6288,45.7917
48.6312,46.6251
48.6332,47.0418
48.6356,47.4584
48.6375,47.875
48.6397,48.7083
48.6415,49.1249
48.6436,49.5416
48.6453,49.5416
48.6474,49.9584
48.649,49.5416
48.6511,49.9584
48.6527,50.3751
48.6548,50.7917
48.6564,51.2083
48.6585,51.625
48.6602,52.0417
48.6623,52.4584
48.664,52.875
48.6661,53.2917
48.6679,53.7083
48.6701,54.1249
48.6718,54.5417
48.674,54.9583
48.6758,55.3749
48.678,55.7916
48.6799,56.2084
48.682,56.625
48.6837,54.125
48.6859,57.4583
48.6875,55.3749
48.6896,58.2917
48.6912,54.9583
48.6932,55.375
48.6948,55.7916
48.6967,56.2083
48.6983,56.625
48.7003,57.0416
48.7019,53.7083
48.7039,54.1249
48.7055,54.1249
48.7075,54.5416
48.7091,54.5417
48.7111,54.9583
48.7127,55.375
48.7147,55.3749
48.7164,54.9583
48.7184,54.1249
48.7201,54.1249
48.7222,54.5417
48.7238,54.9583
48.7259,55.375
48.7277,55.7916
48.7298,56.2084
48.7316,56.625
48.7338,57.0417
48.7355,57.4584
48.7377,57.875
48.7394,58.2917
48.7416,58.7083
48.7434,59.125
48.7456,59.5417
48.7474,59.9584
48.7496,59.9584
48.7514,59.9584
48.7536,59.9583
48.7554,59.9584
48.7576,60.5833
48.7593,60.5833
48.7616,61.4167
48.7633,62.2501
48.7655,62.2501
48.7672,63.0833
48.7694,63.0834
48.7713,63.0834
48.7735,63.9167
48.7754,63.9167
48.7775,63.9167
48.7793,64.7499
48.7815,58.2917
48.7833,58.2917
48.7854,57.875
48.7872,57.875
48.7894,58.7083
48.7912,58.7083
48.7933,59.1249
48.795,59.5416
48.7971,59.9583
48.7988,59.9583
48.8008,59.9584
48.8024,54.1249
48.8044,54.9583
48.806,55.7917
48.8079,56.625
48.8095,57.0417
48.8115,57.875
48.813,58.7083
48.815,59.5416
48.8165,59.9583
48.8185,60.5833
48.82,59.9583
48.822,39.9582
48.8235,40.375
48.8255,40.375
48.827,40.7917
48.829,40.7917
48.8307,40.7917
48.8327,40.7917
48.8344,40.7917
48.8364,40.7917
48.838,40.7917
48.8399,41.2083
48.8415,41.2083
48.8434,41.6249
48.845,41.6249
48.8469,42.0416
48.8485,42.0416
48.8505,42.4583
48.8522,42.4583
48.8542,42.4583
48.8559,41.6249
48.858,42.0417
48.8596,42.4583
48.8617,42.4583
48.8633,42.4584
48.8654,42.875
48.8671,43.7084
48.869,44.125
48.8707,44.5417
48.8728,44.9583
48.8745,39.9583
48.8766,40.375
48.8782,40.7917
48.8803,39.9582
48.8821,40.375
48.8842,40.7916
48.886,41.2083
48.8881,34.9583
48.8901,34.1249
48.8921,34.5417
48.8942,34.5416
48.8964,34.5416
48.8986,34.9583
48.9008,35.375
48.9031,35.7916
48.9053,36.2084
48.9076,36.2084
48.9097,36.6251
48.9119,37.0417
48.914,37.4584
48.9162,37.8751
48.9183,38.2917
48.9206,38.7083
48.9228,39.125
48.9251,39.5416
48.9273,32.875
48.9295,33.2917
48.9317,33.2917
48.9339,33.7083
48.936,34.1249
48.9382,34.5417
48.9402,34.9583
48.9425,34.9583
48.9445,35.375
48.9468,35.7917
48.9489,36.2083
48.9512,36.625
48.9533,37.0417
48.9558,37.4584
48.9581,37.8751
48.9606,38.2917
48.963,38.7083
48.9654,39.125
48.9678,39.5416
48.9702,39.5416
48.9726,39.9582
48.9751,39.125
48.9776,39.125
48.98,23.2917
48.9824,23.7083
48.9848,24.1249
48.9873,24.1249
48.9896,24.5416
48.9921,24.5416
48.9944,24.9584
48.9968,24.9584
48.9991,25.3751
49.0015,25.3751
49.0039,25.7917
49.0063,25.3751
49.0087,25.7917
49.0111,26.2084
49.0135,26.6251
49.0162,27.4584
49.0186,27.875
49.0213,28.7083
49.0239,29.1249
49.0266,29.5417
49.0291,29.9583
49.0318,30.3749
49.0342,30.7917
49.0368,31.2084
49.0391,31.625
49.0416,31.625
49.0439,32.0417
49.0464,32.4584
49.0486,32.4583
49.0511,32.8751
49.0532,32.8751
49.0557,33.2917
49.0578,33.7083
49.0602,34.125
49.0623,34.5417
49.0646,34.9583
49.0667,35.375
49.0691,35.7917
49.0711,36.2084
49.0734,36.625
49.0755,37.4584
49.0778,38.2917
49.0799,38.7084
49.0823,39.125
49.0844,39.9582
49.0868,40.375
49.0889,42.0417
49.0913,42.4584
49.0934,42.875
49.0958,43.2917
49.0978,43.7084
49.1002,44.125
49.1022,44.125
49.1046,44.5417
49.1066,44.9584
49.109,45.3751
49.111,45.7917
49.1134,46.2084
49.1153,46.2084
49.1176,46.6251
49.1194,46.6251
49.1217,47.0418
49.1236,47.4584
49.1258,47.4584
49.1276,47.4584
49.1298,47.875
49.1315,47.4584
49.1337,47.875
49.1354,48.2917
49.1376,48.7083
49.1394,49.1249
49.1415,49.5416
49.1432,49.5416
49.1454,49.9584
49.1471,50.3751
49.1492,50.7917
49.151,51.2084
49.1531,51.2084
49.1548,51.6251
49.1568,52.0418
49.1585,52.4584
49.1605,52.4584
49.1622,52.8751
49.1642,53.2917
49.1659,53.7083
49.1679,53.7083
49.1695,54.125
49.1714,54.5417
49.1729,54.5417
49.1749,54.9583
49.1764,55.375
49.1782,55.375
49.1798,55.7917
49.1816,56.2084
49.1831,56.2084
49.185,56.625
49.1865,57.0417
49.1883,57.4584
49.1898,57.875
49.1917,58.2917
49.1933,58.7083
49.1952,58.7083
49.1967,59.125
49.1986,59.5416
49.2002,59.9584
49.2021,59.9584
49.2037,59.9583
49.2056,59.5417
49.2072,59.5417
49.2092,59.9584
49.2108,59.9584
49.2128,59.9583
49.2144,59.9583
49.2165,59.9584
49.2181,59.9584
49.2202,59.9584
49.2218,59.9583
49.2239,59.9583
49.2255,59.9583
49.2275,59.9583
49.2291,59.9583
49.2312,59.9584
49.2328,59.9584
49.2349,57.875
49.2367,57.875
49.2388,58.2917
49.2405,58.2917
49.2426,58.2917
49.2444,58.7083
49.2464,58.7083
49.2482,58.7083
49.2503,42.0416
49.2521,42.4584
49.2541,42.875
49.2559,43.2916
49.2579,44.125
49.2596,44.5417
49.2616,39.5416
49.2631,39.125
49.2651,38.7083
49.2666,38.7083
49.2685,38.2917
49.27,38.2917
49.2719,37.8751
49.2734,37.8751
49.2753,37.4584
49.2768,37.4584
49.2787,37.8751
49.2802,38.2917
49.282,38.7083
49.2835,39.125
49.2854,39.5416
49.2869,39.5416
49.2888,40.375
49.2902,40.375
49.2921,40.7917
49.2936,41.2083
49.2954,41.6249
49.2968,42.0416
49.2986,42.4583
49.3001,42.4583
49.3019,42.875
49.3034,42.875
49.3052,43.2916
49.3068,43.2916
49.3088,43.7084
49.3105,43.7084
49.3126,43.7084
49.3144,43.2916
49.3166,43.2916
49.3184,43.2916
49.3206,43.7083
49.3225,43.7083
49.3247,44.125
49.3266,44.125
49.3288,44.125
49.3306,44.125
49.3328,44.5417
49.3345,44.5417
49.3367,43.7083
49.3383,43.7083
49.3404,43.7084
49.3421,43.7084
49.3442,44.125
49.3459,44.125
49.3479,44.5417
49.3496,44.5417
49.3516,44.5417
49.3532,43.7084
49.3553,43.2916
49.3569,43.7084
49.3589,44.125
49.3606,44.5417
49.3626,44.9583
49.3641,45.375
49.3661,45.7917
49.3676,46.625
49.3696,47.0417
49.3711,47.4584
49.373,48.2917
49.3745,48.2917
49.3764,49.1249
49.378,49.5416
49.3799,49.9584
49.3815,50.7917
49.3834,51.2083
49.3849,51.625
49.3869,52.4584
49.3885,52.8751
49.3904,53.7083
49.3919,21.625
49.3938,22.0417
49.3953,22.0417
49.3972,22.0417
49.3988,22.4584
49.4006,22.4584
49.4023,22.4584
49.404,22.4584
49.4058,22.875
49.4075,22.875
49.4092,22.4584
49.4109,21.2083
49.4126,21.2083
49.4145,21.625
49.4164,21.625
49.4185,21.6251
49.4206,22.0417
49.4228,22.0417
49.4249,22.4584
49.427,22.4584
49.4291,22.4584
49.4312,22.4584
49.4333,22.875
49.4355,22.875
49.4377,23.2917
49.4401,23.2917
49.4423,22.0417
49.4449,22.0418
49.4469,22.4584
49.4495,22.875
49.4516,23.2917
49.4543,23.2917
49.4565,23.7083
49.4594,24.1249
49.4618,24.5417
49.4647,24.9584
49.4671,24.9584
49.47,26.625
49.4724,26.625
49.4753,27.4584
49.4778,27.4584
49.4805,27.875
49.4829,28.2917
49.4857,28.7083
49.4879,28.7083
49.4905,29.1249
49.4927,29.5417
49.4952,29.5417
49.4973,29.9583
49.4998,30.3749
49.5017,30.375
49.5042,30.7916
49.5061,30.7917
49.5086,31.2084
49.5106,31.625
49.5131,32.0417
49.5151,32.0417
49.5177,32.4584
49.5198,32.875
49.5225,33.2917
49.5247,33.7083
49.5273,34.125
49.5296,34.5416
49.5322,34.9583
49.5344,35.375
49.5372,35.7917
49.5395,36.2084
49.5424,36.6251
49.5448,37.0417
49.5479,37.875
49.5503,37.8751
49.5531,38.2917
49.5554,38.7083
49.5581,39.125
49.5604,38.7083
49.563,25.7917
49.5651,26.2084
49.5676,26.625
49.5698,27.0418
49.5724,27.4584
49.5745,27.8751
49.5771,28.7083
49.5792,29.125
49.5818,29.5417
49.5839,30.3749
