,z(cm),TMean(K),X_CH3OHMean,X_CO2Mean,X_COMean,X_H2Mean,X_H2OMean,X_N2Mean,X_O2Mean,T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uruz_cov(m/s)
748,149.6,401.01,0.0,0.0051,0.0,0.0,0.0103,0.7839,0.2006,79.5607,0.5271,0.9024,-0.0271,2.6067,-0.0026
749,149.8,400.81,0.0,0.0051,0.0,0.0,0.0103,0.7839,0.2006,79.3133,0.5267,0.9022,-0.0272,2.606,-0.0026
750,150.0,400.62,0.0,0.0051,0.0,0.0,0.0103,0.784,0.2007,79.0658,0.5262,0.902,-0.0273,2.6053,-0.0026
751,150.2,400.42,0.0,0.0051,0.0,0.0,0.0102,0.784,0.2007,78.8169,0.5258,0.9019,-0.0274,2.6047,-0.0026
752,150.4,400.23,0.0,0.0051,0.0,0.0,0.0102,0.784,0.2007,78.5672,0.5253,0.9017,-0.0275,2.604,-0.0026
753,150.6,400.03,0.0,0.0051,0.0,0.0,0.0102,0.784,0.2007,78.3173,0.5249,0.9015,-0.0276,2.6034,-0.0026
754,150.8,399.84,0.0,0.0051,0.0,0.0,0.0102,0.784,0.2007,78.066,0.5244,0.9014,-0.0276,2.6027,-0.0026
755,151.0,399.65,0.0,0.0051,0.0,0.0,0.0102,0.784,0.2008,77.8139,0.524,0.9012,-0.0277,2.602,-0.0025
756,151.2,399.45,0.0,0.0051,0.0,0.0,0.0101,0.784,0.2008,77.5616,0.5235,0.901,-0.0278,2.6014,-0.0025
757,151.4,399.26,0.0,0.0051,0.0,0.0,0.0101,0.784,0.2008,77.3078,0.5231,0.9009,-0.0279,2.6007,-0.0025
758,151.6,399.06,0.0,0.005,0.0,0.0,0.0101,0.784,0.2008,77.0532,0.5226,0.9007,-0.028,2.6,-0.0025
759,151.8,398.87,0.0,0.005,0.0,0.0,0.0101,0.7841,0.2008,76.7984,0.5222,0.9006,-0.028,2.5994,-0.0025
760,152.0,398.67,0.0,0.005,0.0,0.0,0.0101,0.7841,0.2008,76.5421,0.5217,0.9004,-0.0281,2.5987,-0.0025
761,152.2,398.48,0.0,0.005,0.0,0.0,0.01,0.7841,0.2009,76.2856,0.5213,0.9002,-0.0282,2.598,-0.0025
762,152.4,398.29,0.0,0.005,0.0,0.0,0.01,0.7841,0.2009,76.0276,0.5209,0.9001,-0.0283,2.5974,-0.0025
763,152.6,398.09,0.0,0.005,0.0,0.0,0.01,0.7841,0.2009,75.7687,0.5204,0.8999,-0.0284,2.5967,-0.0025
764,152.8,397.9,0.0,0.005,0.0,0.0,0.01,0.7841,0.2009,75.5096,0.52,0.8997,-0.0284,2.5961,-0.0025
765,153.0,397.7,0.0,0.005,0.0,0.0,0.01,0.7841,0.2009,75.2489,0.5195,0.8996,-0.0285,2.5954,-0.0025
766,153.2,397.51,0.0,0.005,0.0,0.0,0.0099,0.7842,0.201,74.9873,0.519,0.8994,-0.0286,2.5947,-0.0024
767,153.4,397.31,0.0,0.005,0.0,0.0,0.0099,0.7842,0.201,74.7255,0.5186,0.8992,-0.0287,2.5941,-0.0024
768,153.6,397.12,0.0,0.0049,0.0,0.0,0.0099,0.7842,0.201,74.4621,0.5181,0.8991,-0.0288,2.5934,-0.0024
769,153.8,396.94,0.0,0.0049,0.0,0.0,0.0099,0.7842,0.201,74.2172,0.5178,0.8988,-0.0289,2.5928,-0.0024
770,154.0,396.79,0.0,0.0049,0.0,0.0,0.0099,0.7842,0.201,74.0453,0.5181,0.8979,-0.0289,2.5922,-0.0023
771,154.2,396.64,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.201,73.8722,0.5184,0.8971,-0.029,2.5916,-0.0022
772,154.4,396.49,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.201,73.6994,0.5187,0.8962,-0.0291,2.5911,-0.002
773,154.6,396.35,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,73.5255,0.519,0.8953,-0.0292,2.5905,-0.0019
774,154.8,396.2,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,73.3519,0.5193,0.8945,-0.0292,2.5899,-0.0018
775,155.0,396.05,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,73.1772,0.5195,0.8936,-0.0293,2.5894,-0.0017
776,155.2,395.91,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,73.0027,0.5198,0.8928,-0.0294,2.5888,-0.0016
777,155.4,395.76,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2011,72.8272,0.5201,0.8919,-0.0295,2.5882,-0.0014
778,155.6,395.61,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2011,72.6519,0.5204,0.891,-0.0295,2.5877,-0.0013
779,155.8,395.46,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2012,72.4762,0.5207,0.8902,-0.0296,2.5871,-0.0012
780,156.0,395.32,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2012,72.2994,0.521,0.8893,-0.0297,2.5866,-0.0011
781,156.2,395.17,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,72.1228,0.5212,0.8884,-0.0298,2.586,-0.001
782,156.4,395.02,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,71.9451,0.5215,0.8876,-0.0298,2.5854,-0.0008
783,156.6,394.88,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,71.7677,0.5218,0.8867,-0.0299,2.5849,-0.0007
784,156.8,394.73,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,71.5891,0.5221,0.8858,-0.03,2.5843,-0.0006
785,157.0,394.58,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,71.4108,0.5224,0.885,-0.0301,2.5837,-0.0005
786,157.2,394.44,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2013,71.2313,0.5227,0.8841,-0.0301,2.5832,-0.0004
787,157.4,394.29,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,71.0521,0.523,0.8832,-0.0302,2.5826,-0.0002
788,157.6,394.14,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,70.8717,0.5232,0.8824,-0.0303,2.582,-0.0001
789,157.8,393.99,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,70.6916,0.5235,0.8815,-0.0304,2.5815,0.0
790,158.0,393.85,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.5103,0.5238,0.8806,-0.0304,2.5809,0.0001
791,158.2,393.7,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.3292,0.5241,0.8797,-0.0305,2.5804,0.0002
792,158.4,393.55,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.147,0.5244,0.8789,-0.0306,2.5798,0.0004
793,158.6,393.41,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,69.965,0.5246,0.878,-0.0307,2.5792,0.0005
794,158.8,393.26,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,69.7818,0.5249,0.8771,-0.0307,2.5787,0.0006
795,159.0,393.11,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,69.5989,0.5252,0.8762,-0.0308,2.5781,0.0007
796,159.2,392.96,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,69.4147,0.5255,0.8754,-0.0309,2.5775,0.0009
797,159.4,392.82,0.0,0.0047,0.0,0.0,0.0094,0.7844,0.2014,69.2308,0.5258,0.8745,-0.031,2.577,0.001
798,159.6,392.67,0.0,0.0047,0.0,0.0,0.0094,0.7844,0.2014,69.0456,0.526,0.8736,-0.031,2.5764,0.0011
799,159.8,392.53,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2014,68.8752,0.5262,0.8728,-0.0311,2.5758,0.0012
800,160.0,392.42,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2014,68.7546,0.5259,0.8725,-0.0309,2.5751,0.0015
801,160.2,392.31,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2014,68.6331,0.5256,0.8722,-0.0307,2.5743,0.0018
802,160.4,392.2,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.512,0.5253,0.8718,-0.0305,2.5736,0.0021
803,160.6,392.08,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.3901,0.525,0.8715,-0.0303,2.5729,0.0023
804,160.8,391.97,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.2686,0.5247,0.8712,-0.0301,2.5721,0.0026
805,161.0,391.86,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,68.1462,0.5245,0.8709,-0.0299,2.5714,0.0029
806,161.2,391.75,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,68.0243,0.5242,0.8705,-0.0297,2.5706,0.0032
807,161.4,391.64,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,67.9014,0.5239,0.8702,-0.0295,2.5699,0.0034
808,161.6,391.52,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,67.7791,0.5236,0.8699,-0.0293,2.5692,0.0037
809,161.8,391.41,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2015,67.6557,0.5233,0.8695,-0.0291,2.5684,0.004
810,162.0,391.3,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2015,67.533,0.523,0.8692,-0.029,2.5677,0.0043
811,162.2,391.19,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2016,67.4092,0.5227,0.8689,-0.0288,2.5669,0.0046
812,162.4,391.08,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2016,67.286,0.5224,0.8685,-0.0286,2.5662,0.0048
813,162.6,390.97,0.0,0.0046,0.0,0.0,0.0093,0.7846,0.2016,67.1617,0.5221,0.8682,-0.0284,2.5655,0.0051
814,162.8,390.85,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,67.038,0.5219,0.8679,-0.0282,2.5647,0.0054
815,163.0,390.74,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.9134,0.5216,0.8675,-0.028,2.564,0.0057
816,163.2,390.63,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.7892,0.5213,0.8672,-0.0278,2.5633,0.0059
817,163.4,390.52,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.6641,0.521,0.8669,-0.0276,2.5625,0.0062
818,163.6,390.41,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.5395,0.5207,0.8665,-0.0274,2.5618,0.0065
819,163.8,390.29,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.4139,0.5204,0.8662,-0.0272,2.561,0.0068
820,164.0,390.18,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.2888,0.5201,0.8659,-0.027,2.5603,0.007
821,164.2,390.07,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2017,66.1627,0.5198,0.8655,-0.0269,2.5596,0.0073
822,164.4,389.96,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,66.0371,0.5195,0.8652,-0.0267,2.5588,0.0076
823,164.6,389.85,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.9105,0.5192,0.8648,-0.0265,2.5581,0.0079
824,164.8,389.73,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.7845,0.5189,0.8645,-0.0263,2.5574,0.0081
825,165.0,389.62,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.6574,0.5187,0.8642,-0.0261,2.5566,0.0084
826,165.2,389.51,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,65.5309,0.5184,0.8638,-0.0259,2.5559,0.0087
827,165.4,389.4,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,65.4034,0.5181,0.8635,-0.0257,2.5551,0.009
828,165.6,389.29,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,65.2763,0.5178,0.8632,-0.0255,2.5544,0.0092
829,165.8,389.17,0.0,0.0045,0.0,0.0,0.0091,0.7847,0.2017,65.1483,0.5175,0.8628,-0.0253,2.5537,0.0095
830,166.0,389.06,0.0,0.0045,0.0,0.0,0.0091,0.7847,0.2018,65.02,0.5172,0.8625,-0.0251,2.5529,0.0098
831,166.2,388.96,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.9253,0.5169,0.8627,-0.0251,2.5525,0.01
832,166.4,388.85,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.8491,0.5166,0.8632,-0.0251,2.5522,0.0103
833,166.6,388.74,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.7735,0.5163,0.8637,-0.0251,2.5519,0.0106
834,166.8,388.64,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.697,0.5161,0.8642,-0.0251,2.5516,0.0108
835,167.0,388.53,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.6204,0.5158,0.8647,-0.0251,2.5513,0.0111
836,167.2,388.43,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.5446,0.5155,0.8652,-0.0252,2.551,0.0113
837,167.4,388.32,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.4678,0.5152,0.8657,-0.0252,2.5507,0.0116
838,167.6,388.22,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.391,0.5149,0.8661,-0.0252,2.5504,0.0119
839,167.8,388.11,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.3149,0.5147,0.8666,-0.0252,2.5501,0.0121
840,168.0,388.0,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2018,64.2378,0.5144,0.8671,-0.0252,2.5498,0.0124
841,168.2,387.9,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2019,64.1607,0.5141,0.8676,-0.0252,2.5495,0.0126
842,168.4,387.79,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2019,64.0835,0.5138,0.8681,-0.0252,2.5492,0.0129
843,168.6,387.69,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2019,64.007,0.5135,0.8686,-0.0253,2.5489,0.0132
844,168.8,387.58,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,63.9296,0.5133,0.8691,-0.0253,2.5486,0.0134
845,169.0,387.48,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,63.8522,0.513,0.8696,-0.0253,2.5483,0.0137
846,169.2,387.37,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,63.7754,0.5127,0.8701,-0.0253,2.548,0.0139
847,169.4,387.26,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,63.6977,0.5124,0.8706,-0.0253,2.5477,0.0142
848,169.6,387.16,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,63.62,0.5121,0.871,-0.0253,2.5474,0.0145
849,169.8,387.05,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.2019,63.5429,0.5118,0.8715,-0.0253,2.5471,0.0147
850,170.0,386.95,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.465,0.5116,0.872,-0.0254,2.5468,0.015
851,170.2,386.84,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.3869,0.5113,0.8725,-0.0254,2.5465,0.0152
852,170.4,386.74,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.3088,0.511,0.873,-0.0254,2.5462,0.0155
853,170.6,386.63,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.2313,0.5107,0.8735,-0.0254,2.5459,0.0158
854,170.8,386.52,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.153,0.5104,0.874,-0.0254,2.5456,0.016
855,171.0,386.42,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,63.0746,0.5102,0.8745,-0.0254,2.5453,0.0163
856,171.2,386.31,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,62.9968,0.5099,0.8749,-0.0255,2.545,0.0165
857,171.4,386.21,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,62.9182,0.5096,0.8754,-0.0255,2.5447,0.0168
858,171.6,386.1,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,62.8395,0.5093,0.8759,-0.0255,2.5444,0.0171
859,171.8,386.0,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,62.7607,0.509,0.8764,-0.0255,2.5441,0.0173
860,172.0,385.89,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,62.6825,0.5087,0.8769,-0.0255,2.5438,0.0176
861,172.2,385.78,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.2021,62.6035,0.5085,0.8774,-0.0255,2.5435,0.0178
862,172.4,385.68,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.2021,62.5244,0.5082,0.8779,-0.0255,2.5432,0.0181
863,172.6,385.57,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,62.446,0.5079,0.8783,-0.0256,2.5429,0.0184
864,172.8,385.47,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,62.3675,0.5077,0.8786,-0.0255,2.5425,0.0184
865,173.0,385.37,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,62.2913,0.5075,0.8785,-0.0255,2.5421,0.0181
866,173.2,385.27,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,62.2149,0.5073,0.8783,-0.0254,2.5417,0.0177
867,173.4,385.16,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,62.1386,0.5072,0.8781,-0.0254,2.5413,0.0174
868,173.6,385.06,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,62.0621,0.507,0.878,-0.0253,2.5409,0.017
869,173.8,384.96,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,61.9855,0.5069,0.8778,-0.0252,2.5404,0.0167
870,174.0,384.86,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,61.9088,0.5067,0.8777,-0.0252,2.54,0.0163
871,174.2,384.76,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,61.832,0.5066,0.8775,-0.0251,2.5396,0.016
872,174.4,384.66,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,61.7544,0.5064,0.8774,-0.025,2.5392,0.0157
873,174.6,384.55,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,61.6774,0.5062,0.8772,-0.025,2.5388,0.0153
874,174.8,384.45,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,61.6003,0.5061,0.877,-0.0249,2.5384,0.015
875,175.0,384.35,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,61.5232,0.5059,0.8769,-0.0249,2.5379,0.0146
876,175.2,384.25,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,61.4459,0.5058,0.8767,-0.0248,2.5375,0.0143
877,175.4,384.15,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,61.3686,0.5056,0.8766,-0.0247,2.5371,0.0139
878,175.6,384.05,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,61.2911,0.5055,0.8764,-0.0247,2.5367,0.0136
879,175.8,383.94,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,61.2136,0.5053,0.8763,-0.0246,2.5363,0.0133
880,176.0,383.84,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,61.1359,0.5051,0.8761,-0.0245,2.5359,0.0129
881,176.2,383.74,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2023,61.0582,0.505,0.8759,-0.0245,2.5355,0.0126
882,176.4,383.64,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,60.9803,0.5048,0.8758,-0.0244,2.535,0.0122
883,176.6,383.54,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,60.9016,0.5047,0.8756,-0.0244,2.5346,0.0119
884,176.8,383.44,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,60.8235,0.5045,0.8755,-0.0243,2.5342,0.0116
885,177.0,383.34,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,60.7454,0.5044,0.8753,-0.0242,2.5338,0.0112
886,177.2,383.23,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,60.6671,0.5042,0.8752,-0.0242,2.5334,0.0109
887,177.4,383.13,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,60.5888,0.5041,0.875,-0.0241,2.533,0.0105
888,177.6,383.03,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,60.5103,0.5039,0.8748,-0.024,2.5325,0.0102
889,177.8,382.93,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,60.4318,0.5037,0.8747,-0.024,2.5321,0.0098
890,178.0,382.83,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,60.3531,0.5036,0.8745,-0.0239,2.5317,0.0095
891,178.2,382.73,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,60.2744,0.5034,0.8744,-0.0239,2.5313,0.0092
892,178.4,382.62,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,60.1955,0.5033,0.8742,-0.0238,2.5309,0.0088
893,178.6,382.52,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,60.1157,0.5031,0.874,-0.0237,2.5305,0.0085
894,178.8,382.42,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,60.0367,0.503,0.8739,-0.0237,2.53,0.0081
895,179.0,382.32,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,59.9575,0.5028,0.8737,-0.0236,2.5296,0.0078
896,179.2,382.22,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,59.8782,0.5026,0.8736,-0.0235,2.5292,0.0074
897,179.4,382.12,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,59.7988,0.5025,0.8734,-0.0235,2.5288,0.0071
898,179.6,382.01,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,59.7193,0.5023,0.8733,-0.0234,2.5284,0.0068
899,179.8,381.91,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,59.633,0.5021,0.873,-0.0233,2.5279,0.0064
900,180.0,381.81,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,59.5273,0.5019,0.8723,-0.0232,2.5272,0.006
901,180.2,381.71,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2024,59.4214,0.5017,0.8717,-0.0231,2.5266,0.0056
902,180.4,381.6,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2024,59.3161,0.5015,0.871,-0.0229,2.5259,0.0053
903,180.6,381.5,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2025,59.2098,0.5013,0.8704,-0.0228,2.5252,0.0049
904,180.8,381.4,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2025,59.1041,0.5011,0.8697,-0.0227,2.5245,0.0045
905,181.0,381.3,0.0,0.0041,0.0,0.0,0.0082,0.7851,0.2025,58.9975,0.5009,0.8691,-0.0225,2.5239,0.0041
906,181.2,381.19,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.8906,0.5007,0.8684,-0.0224,2.5232,0.0038
907,181.4,381.09,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.7844,0.5005,0.8678,-0.0223,2.5225,0.0034
908,181.6,380.99,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.6771,0.5003,0.8671,-0.0221,2.5219,0.003
909,181.8,380.89,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.5696,0.5001,0.8665,-0.022,2.5212,0.0026
910,182.0,380.78,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.4628,0.4999,0.8658,-0.0219,2.5205,0.0022
911,182.2,380.68,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,58.3549,0.4996,0.8652,-0.0217,2.5198,0.0019
912,182.4,380.58,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,58.2477,0.4994,0.8645,-0.0216,2.5192,0.0015
913,182.6,380.48,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,58.1395,0.4992,0.8639,-0.0215,2.5185,0.0011
914,182.8,380.37,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,58.031,0.499,0.8632,-0.0213,2.5178,0.0007
915,183.0,380.27,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,57.9232,0.4988,0.8626,-0.0212,2.5172,0.0004
916,183.2,380.17,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,57.8144,0.4986,0.8619,-0.0211,2.5165,-0.0
917,183.4,380.07,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,57.7062,0.4984,0.8613,-0.021,2.5158,-0.0004
918,183.6,379.96,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,57.5969,0.4982,0.8606,-0.0208,2.5151,-0.0008
919,183.8,379.86,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,57.4874,0.498,0.8599,-0.0207,2.5145,-0.0012
920,184.0,379.76,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,57.3786,0.4978,0.8593,-0.0206,2.5138,-0.0015
921,184.2,379.65,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,57.2687,0.4976,0.8586,-0.0204,2.5131,-0.0019
922,184.4,379.55,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,57.1586,0.4973,0.858,-0.0203,2.5125,-0.0023
923,184.6,379.45,0.0,0.004,0.0,0.0,0.0081,0.7853,0.2026,57.0491,0.4971,0.8573,-0.0202,2.5118,-0.0027
924,184.8,379.35,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.9386,0.4969,0.8567,-0.02,2.5111,-0.003
925,185.0,379.24,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.8287,0.4967,0.856,-0.0199,2.5105,-0.0034
926,185.2,379.14,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.7177,0.4965,0.8553,-0.0198,2.5098,-0.0038
927,185.4,379.04,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.6065,0.4963,0.8547,-0.0196,2.5091,-0.0042
928,185.6,378.94,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.496,0.4961,0.854,-0.0195,2.5084,-0.0046
929,185.8,378.83,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.3844,0.4959,0.8534,-0.0194,2.5078,-0.0049
930,186.0,378.73,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.2726,0.4957,0.8527,-0.0192,2.5071,-0.0053
931,186.2,378.63,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.1614,0.4955,0.852,-0.0191,2.5064,-0.0057
932,186.4,378.53,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,56.0491,0.4952,0.8514,-0.019,2.5058,-0.0061
933,186.6,378.42,0.0,0.004,0.0,0.0,0.008,0.7853,0.2028,55.9375,0.495,0.8507,-0.0188,2.5051,-0.0064
934,186.8,378.32,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,55.8247,0.4948,0.85,-0.0187,2.5044,-0.0068
935,187.0,378.22,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,55.7118,0.4946,0.8494,-0.0186,2.5037,-0.0072
936,187.2,378.11,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,55.6013,0.4947,0.8489,-0.0185,2.5031,-0.0075
937,187.4,378.01,0.0,0.004,0.0,0.0,0.0079,0.7854,0.2028,55.495,0.4953,0.8488,-0.0187,2.5026,-0.0077
938,187.6,377.9,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,55.3895,0.4959,0.8488,-0.0189,2.5021,-0.0078
