,z(cm),TMean(K),X_CH3OHMean,X_CO2Mean,X_COMean,X_H2Mean,X_H2OMean,X_N2Mean,X_O2Mean,T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uruz_cov(m/s)
753,150.6,397.8,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.201,74.8592,0.5235,0.8913,0.0114,2.5592,-0.0219
754,150.8,397.63,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,74.6197,0.5236,0.8911,0.0115,2.5583,-0.022
755,151.0,397.46,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,74.3794,0.5236,0.891,0.0116,2.5573,-0.0221
756,151.2,397.29,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,74.1377,0.5236,0.8908,0.0118,2.5564,-0.0221
757,151.4,397.12,0.0,0.0049,0.0,0.0,0.0098,0.7842,0.2011,73.8959,0.5237,0.8907,0.0119,2.5555,-0.0222
758,151.6,396.95,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2011,73.6526,0.5237,0.8905,0.012,2.5545,-0.0223
759,151.8,396.78,0.0,0.0049,0.0,0.0,0.0097,0.7843,0.2012,73.4091,0.5237,0.8904,0.0121,2.5536,-0.0224
760,152.0,396.6,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,73.1649,0.5237,0.8902,0.0122,2.5527,-0.0224
761,152.2,396.47,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,72.9822,0.5237,0.89,0.0119,2.5521,-0.0221
762,152.4,396.36,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,72.819,0.5237,0.8897,0.0115,2.5516,-0.0216
763,152.6,396.24,0.0,0.0048,0.0,0.0,0.0097,0.7843,0.2012,72.6547,0.5237,0.8894,0.011,2.5511,-0.0211
764,152.8,396.12,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,72.49,0.5237,0.8891,0.0106,2.5507,-0.0207
765,153.0,396.0,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,72.3257,0.5237,0.8888,0.0102,2.5502,-0.0202
766,153.2,395.89,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,72.1602,0.5237,0.8885,0.0097,2.5497,-0.0197
767,153.4,395.77,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2012,71.9944,0.5237,0.8882,0.0093,2.5492,-0.0193
768,153.6,395.65,0.0,0.0048,0.0,0.0,0.0096,0.7843,0.2013,71.829,0.5237,0.8879,0.0089,2.5488,-0.0188
769,153.8,395.53,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,71.6624,0.5237,0.8876,0.0085,2.5483,-0.0183
770,154.0,395.42,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,71.4955,0.5237,0.8873,0.008,2.5478,-0.0178
771,154.2,395.3,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,71.3288,0.5236,0.887,0.0076,2.5474,-0.0174
772,154.4,395.18,0.0,0.0048,0.0,0.0,0.0096,0.7844,0.2013,71.1611,0.5236,0.8867,0.0072,2.5469,-0.0169
773,154.6,395.06,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.993,0.5236,0.8864,0.0068,2.5464,-0.0164
774,154.8,394.95,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.8251,0.5236,0.8862,0.0063,2.5459,-0.0159
775,155.0,394.83,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.6562,0.5236,0.8859,0.0059,2.5455,-0.0155
776,155.2,394.71,0.0,0.0048,0.0,0.0,0.0095,0.7844,0.2013,70.4869,0.5236,0.8856,0.0055,2.545,-0.015
777,155.4,394.59,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,70.3171,0.5236,0.8853,0.0051,2.5445,-0.0145
778,155.6,394.48,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,70.1477,0.5236,0.885,0.0046,2.544,-0.0141
779,155.8,394.36,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,69.9771,0.5236,0.8847,0.0042,2.5436,-0.0136
780,156.0,394.24,0.0,0.0047,0.0,0.0,0.0095,0.7844,0.2014,69.8062,0.5235,0.8844,0.0038,2.5431,-0.0131
781,156.2,394.12,0.0,0.0047,0.0,0.0,0.0094,0.7844,0.2014,69.6355,0.5235,0.8841,0.0033,2.5426,-0.0126
782,156.4,394.01,0.0,0.0047,0.0,0.0,0.0094,0.7844,0.2014,69.4637,0.5235,0.8838,0.0029,2.5422,-0.0122
783,156.6,393.89,0.0,0.0047,0.0,0.0,0.0094,0.7844,0.2014,69.2914,0.5235,0.8835,0.0025,2.5417,-0.0117
784,156.8,393.77,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2014,69.1195,0.5235,0.8832,0.0021,2.5412,-0.0112
785,157.0,393.65,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2014,68.9464,0.5235,0.8829,0.0016,2.5407,-0.0107
786,157.2,393.54,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.7728,0.5235,0.8826,0.0012,2.5403,-0.0103
787,157.4,393.42,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.5996,0.5235,0.8823,0.0008,2.5398,-0.0098
788,157.6,393.3,0.0,0.0047,0.0,0.0,0.0094,0.7845,0.2015,68.4251,0.5235,0.882,0.0004,2.5393,-0.0093
789,157.8,393.18,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,68.2503,0.5235,0.8817,-0.0001,2.5389,-0.0089
790,158.0,393.06,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,68.0757,0.5235,0.8814,-0.0005,2.5384,-0.0084
791,158.2,392.95,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,67.8999,0.5234,0.8811,-0.0009,2.5379,-0.0079
792,158.4,392.83,0.0,0.0047,0.0,0.0,0.0093,0.7845,0.2015,67.7237,0.5234,0.8808,-0.0013,2.5374,-0.0074
793,158.6,392.71,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2015,67.547,0.5234,0.8805,-0.0018,2.537,-0.007
794,158.8,392.59,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2015,67.3706,0.5234,0.8802,-0.0022,2.5365,-0.0065
795,159.0,392.48,0.0,0.0046,0.0,0.0,0.0093,0.7845,0.2016,67.193,0.5234,0.8799,-0.0026,2.536,-0.006
796,159.2,392.36,0.0,0.0046,0.0,0.0,0.0093,0.7846,0.2016,67.0149,0.5234,0.8796,-0.0031,2.5355,-0.0055
797,159.4,392.24,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.8371,0.5234,0.8793,-0.0035,2.5351,-0.0051
798,159.6,392.12,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.6581,0.5234,0.879,-0.0039,2.5346,-0.0046
799,159.8,392.01,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.4786,0.5234,0.8787,-0.0043,2.5341,-0.0041
800,160.0,391.89,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.2993,0.5233,0.8784,-0.0048,2.5337,-0.0037
801,160.2,391.77,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,66.1272,0.5233,0.8784,-0.0051,2.5332,-0.0034
802,160.4,391.66,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,65.9712,0.523,0.8787,-0.0053,2.5326,-0.0034
803,160.6,391.54,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,65.8149,0.5228,0.8791,-0.0054,2.5321,-0.0035
804,160.8,391.42,0.0,0.0046,0.0,0.0,0.0092,0.7846,0.2016,65.6574,0.5226,0.8794,-0.0056,2.5315,-0.0036
805,161.0,391.3,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.5004,0.5224,0.8798,-0.0058,2.531,-0.0036
806,161.2,391.19,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.3429,0.5221,0.8801,-0.006,2.5305,-0.0037
807,161.4,391.07,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.1844,0.5219,0.8805,-0.0061,2.5299,-0.0038
808,161.6,390.95,0.0,0.0046,0.0,0.0,0.0091,0.7846,0.2017,65.0261,0.5217,0.8809,-0.0063,2.5294,-0.0038
809,161.8,390.84,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,64.8676,0.5214,0.8812,-0.0065,2.5288,-0.0039
810,162.0,390.72,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,64.7086,0.5212,0.8816,-0.0066,2.5283,-0.004
811,162.2,390.6,0.0,0.0045,0.0,0.0,0.0091,0.7846,0.2017,64.5484,0.521,0.8819,-0.0068,2.5277,-0.004
812,162.4,390.49,0.0,0.0045,0.0,0.0,0.0091,0.7847,0.2017,64.3887,0.5207,0.8823,-0.007,2.5272,-0.0041
813,162.6,390.37,0.0,0.0045,0.0,0.0,0.0091,0.7847,0.2018,64.2285,0.5205,0.8826,-0.0072,2.5267,-0.0042
814,162.8,390.25,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,64.0672,0.5203,0.883,-0.0073,2.5261,-0.0042
815,163.0,390.14,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.9062,0.5201,0.8833,-0.0075,2.5256,-0.0043
816,163.2,390.02,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.7448,0.5198,0.8837,-0.0077,2.525,-0.0044
817,163.4,389.9,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.583,0.5196,0.884,-0.0078,2.5245,-0.0044
818,163.6,389.79,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.42,0.5194,0.8844,-0.008,2.524,-0.0045
819,163.8,389.67,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.2574,0.5191,0.8848,-0.0082,2.5234,-0.0046
820,164.0,389.55,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,63.0944,0.5189,0.8851,-0.0084,2.5229,-0.0046
821,164.2,389.43,0.0,0.0045,0.0,0.0,0.009,0.7847,0.2018,62.9301,0.5187,0.8855,-0.0085,2.5223,-0.0047
822,164.4,389.32,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2018,62.7662,0.5184,0.8858,-0.0087,2.5218,-0.0048
823,164.6,389.2,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2019,62.6019,0.5182,0.8862,-0.0089,2.5213,-0.0048
824,164.8,389.08,0.0,0.0045,0.0,0.0,0.0089,0.7847,0.2019,62.4372,0.518,0.8865,-0.0091,2.5207,-0.0049
825,165.0,388.97,0.0,0.0045,0.0,0.0,0.0089,0.7848,0.2019,62.2712,0.5178,0.8869,-0.0092,2.5202,-0.005
826,165.2,388.85,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,62.1056,0.5175,0.8872,-0.0094,2.5196,-0.005
827,165.4,388.73,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,61.9395,0.5173,0.8876,-0.0096,2.5191,-0.0051
828,165.6,388.62,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,61.7722,0.5171,0.8879,-0.0097,2.5185,-0.0052
829,165.8,388.5,0.0,0.0044,0.0,0.0,0.0089,0.7848,0.2019,61.6052,0.5168,0.8883,-0.0099,2.518,-0.0052
830,166.0,388.38,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.2019,61.4378,0.5166,0.8886,-0.0101,2.5175,-0.0053
831,166.2,388.27,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,61.2699,0.5164,0.889,-0.0103,2.5169,-0.0054
832,166.4,388.15,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,61.1007,0.5161,0.8893,-0.0104,2.5164,-0.0054
833,166.6,388.03,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,60.9319,0.5159,0.8897,-0.0106,2.5158,-0.0055
834,166.8,387.92,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,60.7627,0.5157,0.8901,-0.0108,2.5153,-0.0056
835,167.0,387.8,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,60.5921,0.5154,0.8904,-0.0109,2.5148,-0.0056
836,167.2,387.68,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,60.4219,0.5152,0.8908,-0.0111,2.5142,-0.0057
837,167.4,387.56,0.0,0.0044,0.0,0.0,0.0088,0.7848,0.202,60.2511,0.515,0.8911,-0.0113,2.5137,-0.0058
838,167.6,387.45,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,60.0799,0.5148,0.8915,-0.0115,2.5131,-0.0058
839,167.8,387.33,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,59.9074,0.5145,0.8918,-0.0116,2.5126,-0.0059
840,168.0,387.21,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.202,59.7352,0.5143,0.8922,-0.0118,2.512,-0.006
841,168.2,387.1,0.0,0.0044,0.0,0.0,0.0087,0.7849,0.2021,59.5626,0.5141,0.8925,-0.012,2.5115,-0.006
842,168.4,386.98,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,59.3894,0.5138,0.8929,-0.0121,2.511,-0.0061
843,168.6,386.86,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,59.2149,0.5136,0.8932,-0.0123,2.5104,-0.0062
844,168.8,386.75,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,59.0407,0.5134,0.8936,-0.0125,2.5099,-0.0062
845,169.0,386.64,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,58.9169,0.5136,0.8938,-0.0125,2.5091,-0.0065
846,169.2,386.54,0.0,0.0043,0.0,0.0,0.0087,0.7849,0.2021,58.798,0.5139,0.894,-0.0125,2.5083,-0.0067
847,169.4,386.43,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,58.6779,0.5142,0.8941,-0.0124,2.5076,-0.0069
848,169.6,386.33,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,58.5577,0.5145,0.8943,-0.0124,2.5068,-0.0072
849,169.8,386.22,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2021,58.4371,0.5148,0.8945,-0.0124,2.506,-0.0074
850,170.0,386.12,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,58.3164,0.5151,0.8947,-0.0124,2.5052,-0.0077
851,170.2,386.01,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,58.1954,0.5154,0.8949,-0.0124,2.5044,-0.0079
852,170.4,385.91,0.0,0.0043,0.0,0.0,0.0086,0.7849,0.2022,58.0741,0.5157,0.8951,-0.0123,2.5037,-0.0081
853,170.6,385.81,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,57.9526,0.516,0.8953,-0.0123,2.5029,-0.0084
854,170.8,385.7,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,57.8317,0.5164,0.8955,-0.0123,2.5021,-0.0086
855,171.0,385.6,0.0,0.0043,0.0,0.0,0.0086,0.785,0.2022,57.7096,0.5167,0.8957,-0.0123,2.5013,-0.0089
856,171.2,385.49,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,57.5873,0.517,0.8959,-0.0122,2.5005,-0.0091
857,171.4,385.39,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,57.4648,0.5173,0.896,-0.0122,2.4997,-0.0093
858,171.6,385.28,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,57.342,0.5176,0.8962,-0.0122,2.499,-0.0096
859,171.8,385.18,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2022,57.2189,0.5179,0.8964,-0.0122,2.4982,-0.0098
860,172.0,385.07,0.0,0.0043,0.0,0.0,0.0085,0.785,0.2023,57.0955,0.5182,0.8966,-0.0122,2.4974,-0.01
861,172.2,384.97,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,56.9719,0.5185,0.8968,-0.0121,2.4966,-0.0103
862,172.4,384.86,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,56.8489,0.5188,0.897,-0.0121,2.4958,-0.0105
863,172.6,384.76,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,56.7248,0.5191,0.8972,-0.0121,2.4951,-0.0108
864,172.8,384.66,0.0,0.0042,0.0,0.0,0.0085,0.785,0.2023,56.6004,0.5194,0.8974,-0.0121,2.4943,-0.011
865,173.0,384.55,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,56.4757,0.5197,0.8976,-0.0121,2.4935,-0.0112
866,173.2,384.45,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,56.3507,0.52,0.8977,-0.012,2.4927,-0.0115
867,173.4,384.34,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,56.2254,0.5203,0.8979,-0.012,2.4919,-0.0117
868,173.6,384.24,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,56.0999,0.5206,0.8981,-0.012,2.4912,-0.012
869,173.8,384.13,0.0,0.0042,0.0,0.0,0.0084,0.785,0.2023,55.9741,0.5209,0.8983,-0.012,2.4904,-0.0122
870,174.0,384.03,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,55.848,0.5212,0.8985,-0.0119,2.4896,-0.0124
871,174.2,383.92,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,55.7225,0.5215,0.8987,-0.0119,2.4888,-0.0127
872,174.4,383.82,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,55.5959,0.5218,0.8989,-0.0119,2.488,-0.0129
873,174.6,383.71,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,55.4689,0.5221,0.8991,-0.0119,2.4873,-0.0131
874,174.8,383.61,0.0,0.0042,0.0,0.0,0.0084,0.7851,0.2024,55.3417,0.5224,0.8993,-0.0119,2.4865,-0.0134
875,175.0,383.51,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,55.2141,0.5227,0.8994,-0.0118,2.4857,-0.0136
876,175.2,383.4,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,55.0863,0.523,0.8996,-0.0118,2.4849,-0.0139
877,175.4,383.3,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,54.9582,0.5232,0.8998,-0.0118,2.4841,-0.0141
878,175.6,383.19,0.0,0.0042,0.0,0.0,0.0083,0.7851,0.2024,54.8297,0.5235,0.9,-0.0118,2.4834,-0.0143
879,175.8,383.09,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2024,54.701,0.5238,0.9002,-0.0118,2.4826,-0.0146
880,176.0,382.98,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2024,54.5729,0.5241,0.9004,-0.0117,2.4818,-0.0148
881,176.2,382.88,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2025,54.4435,0.5244,0.9006,-0.0117,2.481,-0.0151
882,176.4,382.77,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2025,54.3139,0.5247,0.9008,-0.0117,2.4802,-0.0153
883,176.6,382.67,0.0,0.0041,0.0,0.0,0.0083,0.7851,0.2025,54.1839,0.525,0.901,-0.0117,2.4795,-0.0155
884,176.8,382.57,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,54.0537,0.5253,0.9011,-0.0116,2.4787,-0.0158
885,177.0,382.46,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,53.9231,0.5256,0.9013,-0.0116,2.4779,-0.016
886,177.2,382.36,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,53.7922,0.5259,0.9015,-0.0116,2.4771,-0.0163
887,177.4,382.25,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,53.661,0.5262,0.9017,-0.0116,2.4763,-0.0165
888,177.6,382.15,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,53.5304,0.5265,0.9019,-0.0116,2.4756,-0.0167
889,177.8,382.04,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2025,53.3985,0.5268,0.9021,-0.0115,2.4748,-0.017
890,178.0,381.94,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,53.2663,0.5271,0.9023,-0.0115,2.474,-0.0172
891,178.2,381.84,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,53.147,0.5272,0.9023,-0.0115,2.4733,-0.0174
892,178.4,381.75,0.0,0.0041,0.0,0.0,0.0082,0.7852,0.2026,53.0556,0.527,0.9021,-0.0117,2.4726,-0.0176
893,178.6,381.66,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.9651,0.5268,0.9019,-0.0118,2.472,-0.0179
894,178.8,381.57,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.8744,0.5266,0.9017,-0.0119,2.4713,-0.0181
895,179.0,381.48,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.7826,0.5264,0.9015,-0.0121,2.4707,-0.0183
896,179.2,381.38,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.6916,0.5262,0.9012,-0.0122,2.47,-0.0185
897,179.4,381.29,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.5994,0.526,0.901,-0.0123,2.4694,-0.0187
898,179.6,381.2,0.0,0.0041,0.0,0.0,0.0081,0.7852,0.2026,52.5081,0.5257,0.9008,-0.0124,2.4688,-0.0189
899,179.8,381.11,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,52.4156,0.5255,0.9006,-0.0126,2.4681,-0.0191
900,180.0,381.02,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,52.324,0.5253,0.9004,-0.0127,2.4675,-0.0193
901,180.2,380.93,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,52.2322,0.5251,0.9001,-0.0128,2.4668,-0.0195
902,180.4,380.84,0.0,0.004,0.0,0.0,0.0081,0.7852,0.2026,52.1392,0.5249,0.8999,-0.0129,2.4662,-0.0197
903,180.6,380.75,0.0,0.004,0.0,0.0,0.0081,0.7853,0.2027,52.0471,0.5247,0.8997,-0.0131,2.4655,-0.02
904,180.8,380.66,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.9538,0.5244,0.8995,-0.0132,2.4649,-0.0202
905,181.0,380.57,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.8614,0.5242,0.8993,-0.0133,2.4643,-0.0204
906,181.2,380.48,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.7687,0.524,0.899,-0.0135,2.4636,-0.0206
907,181.4,380.39,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.6749,0.5238,0.8988,-0.0136,2.463,-0.0208
908,181.6,380.3,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.582,0.5236,0.8986,-0.0137,2.4623,-0.021
909,181.8,380.21,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.4879,0.5234,0.8984,-0.0138,2.4617,-0.0212
910,182.0,380.11,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.3946,0.5231,0.8982,-0.014,2.4611,-0.0214
911,182.2,380.02,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.3001,0.5229,0.8979,-0.0141,2.4604,-0.0216
912,182.4,379.93,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.2064,0.5227,0.8977,-0.0142,2.4598,-0.0218
913,182.6,379.84,0.0,0.004,0.0,0.0,0.008,0.7853,0.2027,51.1126,0.5225,0.8975,-0.0144,2.4591,-0.0221
914,182.8,379.75,0.0,0.004,0.0,0.0,0.008,0.7853,0.2028,51.0176,0.5223,0.8973,-0.0145,2.4585,-0.0223
915,183.0,379.66,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,50.9235,0.5221,0.8971,-0.0146,2.4578,-0.0225
916,183.2,379.57,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,50.8281,0.5218,0.8968,-0.0147,2.4572,-0.0227
917,183.4,379.48,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,50.7336,0.5216,0.8966,-0.0149,2.4566,-0.0229
918,183.6,379.39,0.0,0.004,0.0,0.0,0.0079,0.7853,0.2028,50.6389,0.5214,0.8964,-0.015,2.4559,-0.0231
919,183.8,379.3,0.0,0.004,0.0,0.0,0.0079,0.7854,0.2028,50.5431,0.5212,0.8962,-0.0151,2.4553,-0.0233
920,184.0,379.21,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,50.448,0.521,0.896,-0.0152,2.4546,-0.0235
921,184.2,379.12,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,50.3518,0.5207,0.8957,-0.0154,2.454,-0.0237
922,184.4,379.03,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,50.2563,0.5205,0.8955,-0.0155,2.4533,-0.0239
923,184.6,378.94,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,50.1597,0.5203,0.8953,-0.0156,2.4527,-0.0242
924,184.8,378.84,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,50.064,0.5201,0.8951,-0.0158,2.4521,-0.0244
925,185.0,378.75,0.0,0.0039,0.0,0.0,0.0079,0.7854,0.2028,49.968,0.5199,0.8949,-0.0159,2.4514,-0.0246
926,185.2,378.66,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2028,49.8708,0.5197,0.8946,-0.016,2.4508,-0.0248
927,185.4,378.57,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.7745,0.5194,0.8944,-0.0161,2.4501,-0.025
928,185.6,378.48,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.677,0.5192,0.8942,-0.0163,2.4495,-0.0252
929,185.8,378.39,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.5802,0.519,0.894,-0.0164,2.4488,-0.0254
930,186.0,378.3,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.4833,0.5188,0.8938,-0.0165,2.4482,-0.0256
931,186.2,378.21,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.3852,0.5186,0.8935,-0.0167,2.4476,-0.0258
932,186.4,378.12,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.2879,0.5183,0.8933,-0.0168,2.4469,-0.026
933,186.6,378.03,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.1894,0.5181,0.8931,-0.0169,2.4463,-0.0263
934,186.8,377.94,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,49.0918,0.5179,0.8929,-0.017,2.4456,-0.0265
935,187.0,377.85,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,48.9929,0.5177,0.8927,-0.0172,2.445,-0.0267
936,187.2,377.76,0.0,0.0039,0.0,0.0,0.0078,0.7854,0.2029,48.8948,0.5175,0.8924,-0.0173,2.4443,-0.0269
937,187.4,377.67,0.0,0.0039,0.0,0.0,0.0077,0.7854,0.2029,48.7965,0.5172,0.8922,-0.0174,2.4437,-0.0271
938,187.6,377.57,0.0,0.0039,0.0,0.0,0.0077,0.7854,0.203,48.697,0.517,0.892,-0.0175,2.4431,-0.0273
939,187.8,377.48,0.0,0.0039,0.0,0.0,0.0077,0.7855,0.203,48.5984,0.5168,0.8918,-0.0177,2.4424,-0.0275
940,188.0,377.39,0.0,0.0039,0.0,0.0,0.0077,0.7855,0.203,48.4985,0.5166,0.8915,-0.0178,2.4418,-0.0277
941,188.2,377.3,0.0,0.0039,0.0,0.0,0.0077,0.7855,0.203,48.4045,0.5163,0.8913,-0.0179,2.4412,-0.0279
942,188.4,377.21,0.0,0.0038,0.0,0.0,0.0077,0.7855,0.203,48.3229,0.5157,0.8911,-0.0177,2.441,-0.0279
