s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 1.5480008E+002, 7.1406324E+001, 6.6261938E+001, 6.9174672E+001, 2.7367626E+001, 5.6334983E+001, 4.9964495E+001, 4.5946876E+001, 3.7853249E+001, 2.7094530E+001, 1.4593370E+001, 4.7989453E+001, 3.5438147E+001, 3.4239109E+001, 4.0248037E+001, 2.9873895E+001, 1.8985000E+001, 5.6992433E+000, 4.1452091E+001, 2.1285699E+001, 2.6806166E+001, 3.1839585E+001, 1.6000168E+001, 1.4839728E+001, 3.8618132E+000, 7.7825957E+000, 5.6864427E+000, 1.5994736E+001, 1.4341055E+001, 6.1680419E+000, 5.7589432E+000, 1.9650173E+000, 3.9480439E+001, 4.8313133E+001, 5.0449305E+001, 4.6456381E+001, 4.2005563E+001, 3.0454896E+001, 1.7684201E+001, 4.2804605E+001, 3.2982573E+001, 3.0831048E+001, 3.2075449E+001, 3.0494917E+001, 1.8443897E+001, 8.5861464E+000, 4.1272240E+001, 1.7401885E+001, 1.4917776E+001, 2.1280791E+001, 1.7445837E+001, 1.4089767E+001, 4.5734841E+000, 8.6723050E+000, 5.8974131E+000, 7.2978275E+000, 8.5258677E+000, 1.0525116E+001, 4.4388222E+000, 2.5890062E+000, 2.1459918E+000, 2.4745781E+000, 2.4868139E+000, 2.2437511E+000, 1.8272926E+000, 1.3822238E+000, 2.0848081E+000, 1.8873507E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0140354E-001, 2.5812242E-005, 6.5638640E-003, 1.4607007E-004, 1.5748650E-002, 9.4270356E+001, 5.6000000E-001, 5.3415602E-001, 1.3222748E-005
 1.5500005E+002, 6.4774220E+001, 6.0116334E+001, 5.8988772E+001, 2.9713682E+001, 5.7735926E+001, 4.2309410E+001, 3.0237855E+001, 2.1629639E+001, 2.8051360E+001, 3.1271846E+001, 4.6977428E+001, 4.5825584E+001, 2.8028678E+001, 1.4099151E+001, 1.7777792E+001, 2.1749132E+001, 2.8947787E+001, 4.1196634E+001, 3.3734615E+001, 2.0123877E+001, 8.6819467E+000, 1.1720191E+001, 1.4697005E+001, 2.5228026E+001, 8.7606059E+000, 1.2161684E+001, 1.0812736E+001, 3.6933602E+000, 5.0512620E+000, 9.1934281E+000, 1.0108472E+001, 3.5742859E+001, 5.8521593E+001, 3.8721512E+001, 3.3713948E+001, 2.5993494E+001, 2.8351079E+001, 3.2772380E+001, 4.6321682E+001, 4.2420941E+001, 3.3752515E+001, 1.5229693E+001, 1.2780310E+001, 1.8608555E+001, 2.7662239E+001, 4.4985063E+001, 2.5775790E+001, 2.3517633E+001, 7.0248010E+000, 6.4647296E+000, 1.0730616E+001, 1.7552765E+001, 8.9862537E+000, 8.9240298E+000, 1.1936799E+001, 3.8614321E+000, 3.8562305E+000, 6.3051791E+000, 8.6296153E+000, 2.1761493E+000, 2.4875088E+000, 2.4063314E+000, 2.2377983E+000, 2.0370654E+000, 1.7718952E+000, 2.0957851E+000, 1.8824798E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0239255E-001, 2.2658785E-005, 5.8125921E-003, 1.2820317E-004, 1.4992844E-002, 8.5594151E+001, 5.6000000E-001, 5.4673654E-001, 1.1889604E-005
 1.5520005E+002, 5.8509500E+001, 5.4305498E+001, 5.9434183E+001, 2.6137196E+001, 5.1457856E+001, 4.3224397E+001, 4.6122698E+001, 3.7411734E+001, 2.0642683E+001, 9.1680358E+000, 4.6378425E+001, 3.7377761E+001, 3.8631337E+001, 4.0149495E+001, 3.1629976E+001, 1.5330259E+001, 4.9528778E+000, 4.1715097E+001, 2.0618544E+001, 2.6681486E+001, 3.1794926E+001, 2.5896139E+001, 1.4731591E+001, 3.9101309E+000, 7.9327171E+000, 5.9134079E+000, 1.5776798E+001, 1.1096503E+001, 9.9888333E+000, 5.0448633E+000, 3.3652784E+000, 3.1485739E+001, 5.0283621E+001, 4.0088171E+001, 4.4709633E+001, 4.3491809E+001, 2.8401340E+001, 1.2816679E+001, 4.1826920E+001, 3.4283647E+001, 2.8708596E+001, 3.4538043E+001, 3.8693123E+001, 2.1978227E+001, 1.0883705E+001, 3.6938265E+001, 1.8045302E+001, 1.8772592E+001, 2.8733655E+001, 2.5998579E+001, 1.3485379E+001, 4.2121103E+000, 7.3236704E+000, 5.7681662E+000, 8.0169261E+000, 2.2489502E+001, 1.4861425E+001, 6.4307320E+000, 2.2658289E+000, 2.1708022E+000, 2.5540251E+000, 2.6162883E+000, 2.4398755E+000, 1.9751712E+000, 1.4611163E+000, 2.1523088E+000, 2.0542413E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0322347E-001, 1.9773550E-005, 5.1636575E-003, 1.1157561E-004, 1.4371917E-002, 7.8114240E+001, 5.6000000E-001, 5.5837914E-001, 1.0603257E-005
 1.5540006E+002, 6.4095542E+001, 5.9489882E+001, 7.0854760E+001, 2.4911459E+001, 6.0641838E+001, 5.0299799E+001, 4.1149030E+001, 3.7129902E+001, 3.1813482E+001, 3.0833444E+001, 4.4573946E+001, 4.1869913E+001, 4.2686167E+001, 4.0712608E+001, 3.2502973E+001, 3.1438926E+001, 3.2751627E+001, 4.4746557E+001, 2.0033629E+001, 2.3217219E+001, 2.8478737E+001, 1.9276761E+001, 2.3374074E+001, 2.7513182E+001, 7.3862996E+000, 5.9859434E+000, 7.1569311E+000, 6.6911125E+000, 5.8749257E+000, 8.2611123E+000, 1.4452499E+001, 3.2197293E+001, 5.4387488E+001, 5.0497726E+001, 3.5135829E+001, 2.4584113E+001, 2.7832726E+001, 3.2313935E+001, 4.3811767E+001, 4.3192366E+001, 3.6758397E+001, 2.2180276E+001, 1.3036818E+001, 2.1744464E+001, 2.6933273E+001, 3.5796936E+001, 2.0775420E+001, 1.5638771E+001, 1.1465074E+001, 8.5138953E+000, 1.5702634E+001, 2.3396147E+001, 7.0272406E+000, 6.0575067E+000, 6.5282468E+000, 5.3309289E+000, 6.5825141E+000, 1.1515677E+001, 1.1191354E+001, 2.1426994E+000, 2.4765439E+000, 2.5302061E+000, 2.4573769E+000, 2.2714929E+000, 1.9710677E+000, 2.0864373E+000, 2.0690157E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0252011E-001, 2.2411775E-005, 5.7277166E-003, 1.2699351E-004, 1.4885157E-002, 8.3545584E+001, 5.6000000E-001, 5.4983863E-001, 1.1827863E-005
 1.5560016E+002, 6.6617336E+001, 6.1829619E+001, 7.7146215E+001, 2.9840083E+001, 5.3419751E+001, 4.7447973E+001, 4.7509501E+001, 4.6166615E+001, 3.9951518E+001, 2.9245595E+001, 4.0570495E+001, 3.3575648E+001, 2.5417172E+001, 2.7930480E+001, 3.2201557E+001, 3.0921864E+001, 2.7151944E+001, 3.8456411E+001, 1.6567811E+001, 1.1724910E+001, 1.3390266E+001, 2.2964659E+001, 2.5529015E+001, 1.7150287E+001, 7.3876610E+000, 5.3539224E+000, 4.6200388E+000, 4.8069116E+000, 8.4326217E+000, 1.4085868E+001, 7.2839478E+000, 2.7458897E+001, 4.8273411E+001, 4.6485739E+001, 4.5896690E+001, 4.6602642E+001, 3.8716635E+001, 3.1185678E+001, 4.7846650E+001, 3.6342589E+001, 2.7692628E+001, 3.3516349E+001, 3.0708197E+001, 3.1173368E+001, 2.7511198E+001, 3.6871350E+001, 1.9685240E+001, 1.3041200E+001, 1.1705392E+001, 1.6206597E+001, 1.9957977E+001, 2.0142576E+001, 7.6502487E+000, 7.8421245E+000, 5.0281964E+000, 5.0988337E+000, 7.9436358E+000, 9.3617963E+000, 8.1787939E+000, 2.0498239E+000, 2.4205392E+000, 2.5047447E+000, 2.4987581E+000, 2.2932364E+000, 1.8885389E+000, 2.0388111E+000, 2.1041299E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0213152E-001, 2.3831238E-005, 6.0364739E-003, 1.3525045E-004, 1.5170885E-002, 8.6711337E+001, 5.6000000E-001, 5.4538495E-001, 1.2471454E-005
 1.5580011E+002, 7.4285682E+001, 6.8922300E+001, 5.7271066E+001, 2.7250190E+001, 5.2108681E+001, 5.1010106E+001, 4.6713951E+001, 3.2742395E+001, 2.3602862E+001, 2.9157987E+001, 4.3953549E+001, 3.4636542E+001, 4.2969040E+001, 3.5382505E+001, 1.7994610E+001, 1.0632939E+001, 1.9194425E+001, 3.9166857E+001, 2.1345061E+001, 2.8182959E+001, 2.4779753E+001, 9.2180002E+000, 7.5504328E+000, 1.3593552E+001, 8.6234498E+000, 6.5779534E+000, 8.2950967E+000, 7.2721378E+000, 3.5763697E+000, 4.3240147E+000, 5.8900049E+000, 3.0781734E+001, 5.2898993E+001, 5.2984306E+001, 4.6277768E+001, 2.7459940E+001, 2.4889141E+001, 2.8929486E+001, 4.5171652E+001, 3.7201082E+001, 4.0651674E+001, 2.7220437E+001, 1.1459539E+001, 1.0055001E+001, 1.6457529E+001, 3.7409065E+001, 1.7130810E+001, 3.0958941E+001, 2.2928656E+001, 6.2674653E+000, 6.1417147E+000, 9.8436514E+000, 7.3018944E+000, 6.8378815E+000, 1.7693849E+001, 1.0787337E+001, 3.4959464E+000, 3.1923066E+000, 6.0411531E+000, 2.1627316E+000, 2.5099316E+000, 2.5391926E+000, 2.3312625E+000, 2.0560684E+000, 1.7450355E+000, 2.1147344E+000, 1.9618056E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0110329E-001, 2.6240091E-005, 6.7520898E-003, 1.4786475E-004, 1.6011360E-002, 9.7273300E+001, 5.6000000E-001, 5.2949693E-001, 1.3321633E-005
 1.5600002E+002, 7.8631252E+001, 7.2968959E+001, 7.8608422E+001, 2.3719349E+001, 5.4916092E+001, 4.7378931E+001, 4.5043973E+001, 4.4526764E+001, 4.0351138E+001, 3.2949492E+001, 4.3790311E+001, 3.6335678E+001, 3.3381449E+001, 3.5192482E+001, 4.1024644E+001, 3.4212341E+001, 2.8567265E+001, 4.2254756E+001, 2.0261421E+001, 2.2532149E+001, 2.2246144E+001, 3.2733964E+001, 2.4990767E+001, 2.0112669E+001, 7.1217602E+000, 5.8458931E+000, 6.3097594E+000, 7.3064391E+000, 1.1913550E+001, 1.0496622E+001, 1.2304777E+001, 3.9196262E+001, 4.6715556E+001, 4.8883471E+001, 4.5340802E+001, 4.1091592E+001, 3.9556874E+001, 3.8847767E+001, 4.7324189E+001, 3.7064471E+001, 3.5380240E+001, 2.9395574E+001, 3.2334788E+001, 2.4430464E+001, 1.8519369E+001, 2.5612336E+001, 1.4078436E+001, 1.1488423E+001, 1.7102141E+001, 2.4127091E+001, 1.5099177E+001, 9.8481880E+000, 6.4643809E+000, 5.0812683E+000, 5.3017665E+000, 1.3286774E+001, 1.8732909E+001, 6.7618328E+000, 4.5050510E+000, 2.0550334E+000, 2.4266872E+000, 2.5351438E+000, 2.4659310E+000, 2.1457282E+000, 1.7207775E+000, 2.0439146E+000, 2.0763676E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0042692E-001, 2.9938495E-005, 7.3819075E-003, 1.7065204E-004, 1.6429885E-002, 1.0195369E+002, 5.6000000E-001, 5.2321156E-001, 1.5011218E-005
 1.5620005E+002, 7.0249272E+001, 6.5196036E+001, 5.9131888E+001, 2.9569775E+001, 6.0438653E+001, 4.2916758E+001, 4.2367633E+001, 3.6330222E+001, 3.6626736E+001, 3.7790828E+001, 4.5747765E+001, 4.2608757E+001, 2.8732526E+001, 2.4363691E+001, 1.4440130E+001, 1.6027168E+001, 1.8772264E+001, 3.9202811E+001, 3.4404969E+001, 2.3503009E+001, 1.4948405E+001, 7.2333051E+000, 1.1866794E+001, 1.3621500E+001, 1.0152904E+001, 6.9450182E+000, 6.9355714E+000, 4.4029411E+000, 3.6367039E+000, 5.0364510E+000, 8.5063485E+000, 3.3776288E+001, 5.5580991E+001, 4.1153951E+001, 3.7322100E+001, 3.1936861E+001, 2.8301305E+001, 3.3547082E+001, 5.1947897E+001, 3.6842766E+001, 2.8481650E+001, 2.3237680E+001, 1.6633439E+001, 1.5711675E+001, 2.2120229E+001, 3.4774162E+001, 1.7313243E+001, 1.3327651E+001, 9.6706445E+000, 7.1733432E+000, 9.0780333E+000, 1.3844404E+001, 7.5466582E+000, 5.9183561E+000, 5.8848835E+000, 4.3446146E+000, 3.6163174E+000, 6.0233585E+000, 7.0026972E+000, 2.1024599E+000, 2.3865461E+000, 2.3556332E+000, 2.2560761E+000, 2.0810127E+000, 1.8500887E+000, 2.0097322E+000, 1.8979706E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0162981E-001, 2.5501497E-005, 6.4228934E-003, 1.4479770E-004, 1.5549835E-002, 9.1755699E+001, 5.6000000E-001, 5.3764482E-001, 1.3151153E-005
 1.5640018E+002, 8.0901788E+001, 7.5060704E+001, 6.6780352E+001, 3.1888537E+001, 5.4103823E+001, 4.8206125E+001, 4.6805620E+001, 4.3225939E+001, 3.4643342E+001, 2.3020358E+001, 4.4463480E+001, 2.7060635E+001, 3.2687325E+001, 3.5054667E+001, 3.9376388E+001, 3.0463723E+001, 1.3546804E+001, 3.8159878E+001, 1.4051120E+001, 2.3469335E+001, 3.2227477E+001, 3.3015657E+001, 2.4550187E+001, 7.2825960E+000, 1.0166137E+001, 6.4570536E+000, 6.5294787E+000, 1.1714809E+001, 1.7839856E+001, 1.1105415E+001, 3.5483483E+000, 3.2794990E+001, 4.7689359E+001, 4.5509310E+001, 4.7709559E+001, 4.8295939E+001, 3.7097177E+001, 2.4185652E+001, 4.3388003E+001, 3.2802066E+001, 3.0778493E+001, 3.0126042E+001, 3.2019364E+001, 2.1968088E+001, 1.2908940E+001, 3.4535405E+001, 1.3365882E+001, 1.9529108E+001, 1.6073687E+001, 1.6849943E+001, 1.2798615E+001, 7.0513007E+000, 7.2121207E+000, 5.5912871E+000, 7.0893602E+000, 7.1086534E+000, 7.2936937E+000, 6.4854730E+000, 3.2508412E+000, 2.0900343E+000, 2.4690946E+000, 2.5280427E+000, 2.3743372E+000, 2.0049564E+000, 1.5366400E+000, 2.0798350E+000, 1.9984314E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0006793E-001, 3.0304487E-005, 7.5960052E-003, 1.7180006E-004, 1.6752736E-002, 1.0556621E+002, 5.6000000E-001, 5.1831039E-001, 1.5048278E-005
 1.5660010E+002, 6.7492628E+001, 6.2636500E+001, 5.6056421E+001, 2.9194762E+001, 5.3651643E+001, 5.1264374E+001, 3.2333431E+001, 2.9499779E+001, 3.0271516E+001, 3.4067793E+001, 4.7456358E+001, 3.9198016E+001, 2.7393669E+001, 1.1319098E+001, 9.9595029E+000, 1.9170449E+001, 2.5925548E+001, 3.9033104E+001, 3.1813692E+001, 1.8784642E+001, 6.9950838E+000, 6.3566331E+000, 1.5756488E+001, 2.2670562E+001, 8.7475015E+000, 1.5880842E+001, 1.7813674E+001, 4.9778277E+000, 4.6340788E+000, 1.2718162E+001, 1.5306073E+001, 2.8871794E+001, 5.3273178E+001, 4.8171205E+001, 3.0434113E+001, 2.2468175E+001, 2.5437766E+001, 2.8623933E+001, 4.7145203E+001, 4.0995251E+001, 3.9089944E+001, 2.3575591E+001, 1.2976979E+001, 1.4204852E+001, 1.9190160E+001, 3.8329242E+001, 3.1061280E+001, 3.0872197E+001, 2.2184764E+001, 9.5597621E+000, 8.8352786E+000, 1.4185618E+001, 8.2914643E+000, 7.8043589E+000, 1.1387837E+001, 7.7440872E+000, 4.1319189E+000, 5.5400958E+000, 7.3242484E+000, 2.1835672E+000, 2.5075441E+000, 2.4592265E+000, 2.3295435E+000, 2.1636382E+000, 1.9213034E+000, 2.1124628E+000, 1.9602996E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0202755E-001, 2.3875941E-005, 6.0938690E-003, 1.3516277E-004, 1.5268535E-002, 8.8829987E+001, 5.6000000E-001, 5.4182069E-001, 1.2412204E-005
 1.5680012E+002, 7.3562001E+001, 6.8262566E+001, 7.7704971E+001, 2.4878530E+001, 5.1002077E+001, 5.2411751E+001, 5.3813539E+001, 3.8353868E+001, 1.6318441E+001, 6.8316001E+000, 4.0962427E+001, 4.1834577E+001, 3.5896850E+001, 4.1911556E+001, 2.9750082E+001, 8.9065725E+000, 4.0162088E+000, 3.9031739E+001, 1.7877902E+001, 2.0365176E+001, 3.6221089E+001, 2.8473138E+001, 7.4601484E+000, 3.2344461E+000, 1.4145006E+001, 5.9210247E+000, 1.2999705E+001, 2.5905194E+001, 2.0680561E+001, 4.5305668E+000, 2.2257152E+000, 4.2018610E+001, 4.9133253E+001, 5.1777416E+001, 5.6580663E+001, 3.8799159E+001, 1.9109409E+001, 7.8146085E+000, 4.8813859E+001, 3.6385965E+001, 3.6794523E+001, 4.4191879E+001, 4.1312195E+001, 1.8836533E+001, 7.0106833E+000, 2.6001415E+001, 1.4255734E+001, 1.6339482E+001, 4.0185313E+001, 3.7194850E+001, 1.8987410E+001, 6.4140856E+000, 8.8400329E+000, 5.5679239E+000, 7.1689779E+000, 2.0467963E+001, 2.0253021E+001, 1.5593579E+001, 8.7210070E+000, 2.2707289E+000, 2.7205763E+000, 2.8420103E+000, 2.6384516E+000, 2.1088216E+000, 1.5105445E+000, 2.2934906E+000, 2.2228457E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0118240E-001, 2.6740792E-005, 6.7486610E-003, 1.5159670E-004, 1.5903350E-002, 9.5649474E+001, 5.6000000E-001, 5.3198911E-001, 1.3640572E-005
 1.5700015E+002, 7.1028274E+001, 6.5914349E+001, 5.4922356E+001, 2.8270416E+001, 5.2347896E+001, 4.1928977E+001, 3.7270390E+001, 3.1158949E+001, 3.7001171E+001, 2.6013589E+001, 4.1976945E+001, 4.0839165E+001, 2.4482791E+001, 1.6593541E+001, 1.7263697E+001, 2.9785972E+001, 2.2804339E+001, 3.8699329E+001, 2.2926651E+001, 1.1995900E+001, 8.9748463E+000, 1.6267201E+001, 2.7492005E+001, 1.8174112E+001, 9.3901075E+000, 9.6824855E+000, 4.5865087E+000, 4.6708923E+000, 1.4442428E+001, 1.7720004E+001, 1.4854486E+001, 3.3678681E+001, 4.3633154E+001, 3.9035423E+001, 3.6410299E+001, 3.8657853E+001, 4.3828646E+001, 3.1839357E+001, 4.1866229E+001, 3.4086558E+001, 2.6804201E+001, 2.2499165E+001, 2.8594660E+001, 3.7649076E+001, 3.2109287E+001, 2.4751215E+001, 1.6193701E+001, 9.9814922E+000, 1.0237220E+001, 1.8792595E+001, 3.3233319E+001, 3.0836914E+001, 9.9996147E+000, 5.6658273E+000, 4.7434620E+000, 4.8013023E+000, 1.2662305E+001, 3.1632932E+001, 2.4952240E+001, 2.0486971E+000, 2.4230859E+000, 2.5659886E+000, 2.6260738E+000, 2.5162931E+000, 2.1009417E+000, 2.0405912E+000, 2.2122721E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0152047E-001, 2.5604326E-005, 6.4874523E-003, 1.4508811E-004, 1.5648914E-002, 9.2843383E+001, 5.6000000E-001, 5.3598906E-001, 1.3162420E-005
 1.5720003E+002, 5.4211640E+001, 5.0324048E+001, 7.8188500E+001, 3.0580147E+001, 6.0837417E+001, 5.1458725E+001, 4.6920916E+001, 4.1334990E+001, 3.0429783E+001, 2.2270297E+001, 4.1678859E+001, 3.1582574E+001, 3.3919591E+001, 3.8286245E+001, 2.9515722E+001, 1.4783802E+001, 1.2977497E+001, 3.0653528E+001, 1.4498574E+001, 2.5734969E+001, 2.2659177E+001, 1.9082293E+001, 8.8384367E+000, 8.7287121E+000, 9.7857817E+000, 6.1484457E+000, 7.3881392E+000, 6.1705506E+000, 5.3251627E+000, 4.1907372E+000, 5.3236197E+000, 3.2559926E+001, 5.6552336E+001, 5.2177444E+001, 4.5762923E+001, 3.9982293E+001, 3.6775934E+001, 3.0135206E+001, 4.7197847E+001, 3.3396030E+001, 3.4714808E+001, 3.2121954E+001, 2.4837845E+001, 2.4785565E+001, 2.2854382E+001, 3.7788394E+001, 1.4860538E+001, 1.8037856E+001, 1.6684499E+001, 1.3938666E+001, 1.0997394E+001, 1.0686732E+001, 7.8965572E+000, 6.6869502E+000, 6.1242386E+000, 5.5835236E+000, 6.2455211E+000, 4.5394540E+000, 5.1898459E+000, 2.1142001E+000, 2.4322676E+000, 2.4499746E+000, 2.2922385E+000, 1.9890690E+000, 1.6364091E+000, 2.0484161E+000, 1.9285713E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0377759E-001, 1.8237354E-005, 4.7600908E-003, 1.0314597E-004, 1.3932764E-002, 7.1865099E+001, 5.6000000E-001, 5.6853917E-001, 9.9616238E-006
 1.5740003E+002, 8.9453385E+001, 8.2978060E+001, 6.1567448E+001, 3.6160028E+001, 6.1029757E+001, 4.7078862E+001, 3.6158924E+001, 3.9329656E+001, 4.4027698E+001, 3.4370721E+001, 3.7324033E+001, 4.8204860E+001, 3.8955969E+001, 1.7976945E+001, 2.2680532E+001, 2.7788334E+001, 2.0064350E+001, 3.3905431E+001, 3.2116933E+001, 2.4433821E+001, 1.0365164E+001, 1.5034140E+001, 1.8172273E+001, 1.5296031E+001, 1.0384348E+001, 1.1315505E+001, 1.3885100E+001, 6.1816348E+000, 5.2226389E+000, 7.2618240E+000, 5.2777342E+000, 2.8272133E+001, 5.7952518E+001, 4.2926589E+001, 2.7661991E+001, 3.3518632E+001, 3.3661163E+001, 3.7232254E+001, 4.4427459E+001, 4.0884746E+001, 2.8380374E+001, 1.3005355E+001, 1.5560249E+001, 1.6713635E+001, 2.0734735E+001, 3.2881592E+001, 2.7105333E+001, 2.1675377E+001, 7.9616665E+000, 7.8498123E+000, 9.6738804E+000, 1.2857594E+001, 7.7619614E+000, 1.3042881E+001, 8.3912213E+000, 4.0979395E+000, 4.1653646E+000, 5.6446970E+000, 5.8308299E+000, 2.2558817E+000, 2.5510919E+000, 2.4885685E+000, 2.3080072E+000, 2.0165646E+000, 1.6665527E+000, 2.1494290E+000, 1.9420504E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.9859244E-001, 3.5177863E-005, 8.7295180E-003, 1.9961234E-004, 1.7865229E-002, 1.2203873E+002, 5.6000000E-001, 4.9696298E-001, 1.6730158E-005
 1.5760013E+002, 7.9972674E+001, 7.4195949E+001, 6.0808252E+001, 3.2887022E+001, 4.8898699E+001, 4.9204487E+001, 4.5490428E+001, 3.9698191E+001, 3.1842370E+001, 2.0730811E+001, 4.1008076E+001, 2.9792326E+001, 3.1528272E+001, 3.3800331E+001, 2.7062474E+001, 1.9638509E+001, 8.3701013E+000, 3.6832692E+001, 2.5238631E+001, 2.0124283E+001, 2.8248633E+001, 1.9850095E+001, 1.0621990E+001, 4.8377261E+000, 1.2018646E+001, 9.4255215E+000, 7.0954410E+000, 1.5672911E+001, 1.4023105E+001, 4.7665114E+000, 2.5809310E+000, 3.1135481E+001, 4.8468752E+001, 4.6020330E+001, 4.4104362E+001, 3.5398405E+001, 2.5988182E+001, 1.6539452E+001, 5.0485050E+001, 3.4681706E+001, 3.0565384E+001, 3.2306438E+001, 3.0599724E+001, 2.1676692E+001, 1.1020883E+001, 3.2450882E+001, 1.9943978E+001, 1.9457111E+001, 2.4881974E+001, 2.2614321E+001, 1.0368368E+001, 5.2216329E+000, 8.2771162E+000, 5.6435724E+000, 1.4236772E+001, 7.1195961E+000, 1.1281973E+001, 4.7181050E+000, 2.6309649E+000, 2.0907263E+000, 2.4360160E+000, 2.4783178E+000, 2.2788640E+000, 1.8662753E+000, 1.3950457E+000, 2.0516371E+000, 1.9172900E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0020395E-001, 2.9569364E-005, 7.4699959E-003, 1.6727668E-004, 1.6668106E-002, 1.0483198E+002, 5.6000000E-001, 5.1899954E-001, 1.4704259E-005
 1.5780010E+002, 7.2531514E+001, 6.7314517E+001, 6.4992239E+001, 3.1509772E+001, 6.3177090E+001, 5.2348952E+001, 3.8806019E+001, 3.0706960E+001, 3.5514505E+001, 3.8751054E+001, 4.7028037E+001, 4.7474979E+001, 3.5889033E+001, 2.2148370E+001, 1.3039812E+001, 1.9927529E+001, 2.9253068E+001, 4.1361476E+001, 2.4787625E+001, 2.5803966E+001, 1.5760189E+001, 8.7053122E+000, 1.1483903E+001, 1.7821523E+001, 9.4018880E+000, 7.2472775E+000, 8.6125698E+000, 8.2503007E+000, 4.3786194E+000, 6.3224766E+000, 7.0015646E+000, 3.8000490E+001, 5.7173070E+001, 5.2613339E+001, 3.9402647E+001, 2.9585023E+001, 3.4797677E+001, 3.6257059E+001, 4.7064677E+001, 3.7106316E+001, 3.5002268E+001, 2.3549140E+001, 1.3943527E+001, 1.8348022E+001, 2.5737626E+001, 2.6566936E+001, 1.4511875E+001, 1.2399429E+001, 8.6791361E+000, 7.1649585E+000, 1.1152343E+001, 1.2747980E+001, 7.7069088E+000, 6.6101602E+000, 5.6707103E+000, 4.1511402E+000, 3.9149373E+000, 6.2265372E+000, 5.4749929E+000, 2.2068544E+000, 2.4733344E+000, 2.4531715E+000, 2.3181902E+000, 2.1058791E+000, 1.8510364E+000, 2.0833917E+000, 1.9506461E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0125918E-001, 2.6968122E-005, 6.7258732E-003, 1.5344595E-004, 1.5814869E-002, 9.4660353E+001, 5.6000000E-001, 5.3352186E-001, 1.3796988E-005
