s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 1.3200081E+002, 3.1546436E+001, 2.8347075E+001, 3.3332556E+001, 2.8612608E+001, 7.7743328E+000, 3.9489020E+001, 2.7692376E+001, 1.5749214E+001, 5.5309365E+000, 2.6457119E+001, 1.4746175E+001, 9.1381116E+000, 3.9436631E+000, 1.4922140E+001, 8.0492749E+000, 5.2461201E+000, 2.5112368E+000, 9.0572523E+000, 4.9357349E+000, 3.3818146E+000, 1.7458707E+000, 6.0323930E+000, 3.3506071E+000, 2.2968396E+000, 1.3707560E+000, 4.6382219E+000, 2.7341374E+000, 1.9695009E+000, 1.0607160E+000, 1.3595398E+000, 1.3851119E+000, 1.1634947E+000, 8.8100274E-001, 6.2831727E-001, 4.1864296E-001, 4.4257602E+000, 3.4472039E+000, 9.7855628E-001, 4.5151681E+000, 3.4419338E+000, 1.0732342E+000, 6.1015785E+000, 5.9807570E+000, 1.2331629E+001, 1.4503165E+000, 1.3223733E+000, 2.9627684E+000, 3.0483660E+000, 8.7849270E-001,-2.8901178E-001,-7.6315453E-001, 2.7037676E-001, 2.6699258E-001,-3.7739961E-002, 6.6142674E-003, 1.1328936E-001, 1.4072621E-001, 1.9606272E-001, 2.2921890E-001, 3.2101228E-001, 3.9979551E-001, 4.7438146E-001, 4.7921605E-001, 5.1745205E-001, 6.0824330E-001, 1.3623830E-001, 1.6329109E-001, 6.2568579E-001, 4.8673928E+000
 1.3400091E+002, 3.2574938E+001, 2.7131357E+001, 3.2976961E+001, 2.7437731E+001, 7.3192992E+000, 3.7841916E+001, 2.9717586E+001, 1.5625716E+001, 5.1112193E+000, 2.6263008E+001, 1.7243307E+001, 1.0465398E+001, 3.4698065E+000, 1.5540948E+001, 1.0598246E+001, 6.5932278E+000, 2.6741653E+000, 1.0101371E+001, 6.5709188E+000, 4.2850043E+000, 1.8348776E+000, 6.7669278E+000, 4.2219669E+000, 2.8064722E+000, 1.4104854E+000, 4.6734388E+000, 2.9451395E+000, 2.0409972E+000, 1.0306142E+000, 1.3678945E+000, 1.3988242E+000, 1.1785301E+000, 8.9665786E-001, 6.4058411E-001, 4.2649288E-001, 4.4633861E+000, 3.4472644E+000, 1.0161217E+000, 4.4683795E+000, 3.4712064E+000, 9.9717309E-001, 6.0383507E+000, 6.0316028E+000, 1.2069958E+001, 1.3475312E+000, 1.3731374E+000, 2.9806786E+000, 3.0287586E+000, 7.8886353E-001,-3.0999498E-001,-7.2107835E-001, 2.4522025E-001, 1.0672015E-001, 4.3437792E-002,-7.6374978E-003,-1.6469961E-002, 3.1170013E-002, 7.6241102E-002, 1.1024710E-001, 1.7772908E-001, 2.4197826E-001, 3.1048495E-001, 3.8131338E-001, 4.1890295E-001, 4.8865105E-001, 1.1990115E-001, 1.2825676E-001, 6.2528949E-001, 4.8639177E+000
 1.3600019E+002, 2.6738158E+001, 2.8933835E+001, 3.5471039E+001, 2.8674612E+001, 7.7984701E+000, 3.8441689E+001, 2.8542489E+001, 1.4486734E+001, 5.1825629E+000, 2.6426658E+001, 1.6843451E+001, 1.0604807E+001, 4.3797897E+000, 1.4408847E+001, 9.0478195E+000, 6.4268916E+000, 3.4797162E+000, 8.1784872E+000, 5.2963602E+000, 3.8117679E+000, 2.1406094E+000, 4.6794570E+000, 3.4398557E+000, 2.6708271E+000, 1.3976502E+000, 2.9827792E+000, 2.4706732E+000, 2.0471511E+000, 1.1531094E+000, 1.4132221E+000, 1.4501238E+000, 1.2167950E+000, 9.1574757E-001, 6.4564889E-001, 4.2238578E-001, 4.4680628E+000, 3.4896538E+000, 9.7840902E-001, 4.5488884E+000, 3.5702247E+000, 9.7866374E-001, 6.1471465E+000, 6.0379227E+000, 1.0058933E+001, 1.3225186E+000, 1.3221743E+000, 3.0965802E+000, 3.0669620E+000, 8.0878520E-001,-3.0798025E-001,-7.3860019E-001, 3.2016429E-001, 1.2564615E-001, 1.0533975E-001, 2.4328113E-002, 4.0231375E-002, 7.9796261E-002, 7.2238736E-002, 1.4516445E-001, 2.4071394E-001, 3.0717330E-001, 3.6058934E-001, 4.5016013E-001, 5.3859461E-001, 6.5822428E-001, 7.2868982E-002, 1.7609165E-001, 6.2476668E-001, 4.8741094E+000
 1.3800024E+002, 4.2071526E+001, 3.0819335E+001, 3.6805080E+001, 2.8619579E+001, 8.2240527E+000, 4.0049501E+001, 2.8663098E+001, 1.5918707E+001, 5.6161383E+000, 2.1608498E+001, 1.5654767E+001, 1.0802827E+001, 5.0694024E+000, 1.1814962E+001, 8.5588436E+000, 6.5630848E+000, 2.9265822E+000, 6.7641308E+000, 5.2369062E+000, 3.9812656E+000, 2.1089808E+000, 4.4190663E+000, 3.5338756E+000, 2.6671266E+000, 1.4135184E+000, 3.2525628E+000, 2.7428274E+000, 2.0366881E+000, 9.9698043E-001, 1.4037779E+000, 1.4259788E+000, 1.1916416E+000, 8.9798039E-001, 6.3632944E-001, 4.2117705E-001, 4.3513659E+000, 3.4408936E+000, 9.1047235E-001, 4.3808568E+000, 3.4124599E+000, 9.6839689E-001, 5.9200767E+000, 5.8802242E+000, 9.3984059E+000, 1.3086445E+000, 1.2303680E+000, 2.8788659E+000, 2.9850215E+000, 6.8333903E-001,-2.4655993E-001,-6.6524456E-001, 1.5478649E-001,-4.1655233E-002, 1.0566227E-001, 3.3548685E-002, 5.3377773E-002, 5.9994684E-002, 8.9454317E-002, 1.3309555E-001, 2.5261633E-001, 3.7730792E-001, 5.1138780E-001, 6.6502367E-001, 7.1560880E-001, 8.4701710E-001, 1.5507551E-001, 1.6378518E-001, 6.2362559E-001, 4.8962986E+000
 1.4000096E+002, 3.4571132E+001, 2.7739153E+001, 3.6652881E+001, 2.9000600E+001, 7.3007981E+000, 4.1956485E+001, 2.9144437E+001, 1.4654777E+001, 5.2222280E+000, 2.9309628E+001, 1.6196753E+001, 8.8922738E+000, 3.6815517E+000, 1.7263433E+001, 1.0213970E+001, 6.1257092E+000, 2.7467074E+000, 1.1135216E+001, 6.8028165E+000, 4.6818108E+000, 2.1073425E+000, 6.8913606E+000, 4.7573812E+000, 3.3259847E+000, 1.5871964E+000, 4.7141936E+000, 3.6346826E+000, 2.4594638E+000, 1.1909448E+000, 1.3846926E+000, 1.4221664E+000, 1.2047006E+000, 9.2259408E-001, 6.6170308E-001, 4.4052802E-001, 4.6339884E+000, 3.5724450E+000, 1.0615434E+000, 4.5151043E+000, 3.4951989E+000, 1.0199053E+000, 6.1014922E+000, 6.2621465E+000, 1.3129297E+001, 1.3782505E+000, 1.4345181E+000, 2.9737464E+000, 3.1375271E+000, 9.3423870E-001,-2.7350854E-001,-8.1373759E-001, 4.0359241E-001, 3.2455863E-001, 2.7721634E-001, 2.6003218E-002, 5.5539560E-002, 1.2936825E-001, 1.3792051E-001, 1.7945485E-001, 2.4811135E-001, 3.0347519E-001, 3.3416574E-001, 3.4919351E-001, 3.5417584E-001, 4.0003899E-001, 7.3839343E-002, 1.5360817E-001, 6.2436289E-001, 4.8892955E+000
 1.4200021E+002, 3.7229728E+001, 2.7830491E+001, 3.7085503E+001, 2.4356302E+001, 6.5097791E+000, 4.3135073E+001, 2.7930350E+001, 1.2732312E+001, 4.5584736E+000, 3.2607705E+001, 1.7047724E+001, 9.8024555E+000, 3.6691187E+000, 1.9462739E+001, 1.0173955E+001, 7.1058342E+000, 3.3005551E+000, 1.1973973E+001, 6.2672347E+000, 4.4206340E+000, 2.4587628E+000, 7.2447735E+000, 3.9288594E+000, 2.7599196E+000, 1.5673162E+000, 4.6694701E+000, 2.8455870E+000, 1.9323613E+000, 1.0210133E+000, 1.3587671E+000, 1.4018612E+000, 1.1983418E+000, 9.2583113E-001, 6.6786153E-001, 4.4776143E-001, 4.6382818E+000, 3.5828837E+000, 1.0553981E+000, 4.4965980E+000, 3.4622277E+000, 1.0343703E+000, 6.0764838E+000, 6.2679484E+000, 1.5148517E+001, 1.3977977E+000, 1.4262136E+000, 2.9191961E+000, 3.1233550E+000, 6.9027123E-001,-3.7655445E-001,-4.0002290E-001, 2.1433441E-001, 1.2323301E-001, 1.7617440E-001, 1.3292515E-001, 2.8365514E-002, 2.9502468E-002, 7.2545402E-002, 8.1552850E-002, 1.4291431E-001, 1.8060544E-001, 1.8503691E-001, 1.7293754E-001, 1.6478850E-001, 2.4676493E-001, 1.2209576E-001, 1.2653594E-001, 6.2503890E-001, 4.8812733E+000
 1.4400108E+002, 4.0327602E+001, 3.2748288E+001, 3.4596075E+001, 2.4132314E+001, 6.8845527E+000, 4.3684041E+001, 2.6691034E+001, 1.4183934E+001, 5.1244540E+000, 2.8990469E+001, 1.6571670E+001, 1.0681102E+001, 4.2912331E+000, 1.6359726E+001, 9.3487736E+000, 6.5848882E+000, 2.9980663E+000, 9.7926547E+000, 6.3636201E+000, 4.4967354E+000, 2.3193400E+000, 6.2088937E+000, 4.3716148E+000, 3.2780459E+000, 1.6515785E+000, 4.2096808E+000, 2.9288086E+000, 2.3261082E+000, 1.3818934E+000, 1.3933648E+000, 1.4330175E+000, 1.2073688E+000, 9.1754264E-001, 6.5929211E-001, 4.3820276E-001, 4.6233443E+000, 3.5824105E+000, 1.0409338E+000, 4.4815528E+000, 3.4795671E+000, 1.0019857E+000, 6.0561524E+000, 6.2477626E+000, 1.3392012E+001, 1.3540347E+000, 1.4066673E+000, 2.9300892E+000, 3.0990000E+000, 7.7434322E-001,-7.4741913E-001,-2.1506955E-001, 2.5800657E-001, 1.8630935E-001, 1.7335682E-002,-5.8514400E-003, 5.0063312E-002, 9.7015292E-002, 1.0792455E-001, 1.2487626E-001, 1.6462030E-001, 2.3252390E-001, 3.4077999E-001, 4.6261046E-001, 5.3255829E-001, 5.4602840E-001, 1.7725861E-001, 8.3215473E-002, 6.2561648E-001, 4.8845145E+000
 1.4600042E+002, 3.4224087E+001, 2.9164373E+001, 3.3797030E+001, 2.3184214E+001, 6.4563761E+000, 4.1895054E+001, 2.6030938E+001, 1.2990808E+001, 4.7830073E+000, 2.8934900E+001, 1.7050466E+001, 9.9379874E+000, 3.7683416E+000, 1.5721586E+001, 1.1096711E+001, 8.0096031E+000, 3.6974944E+000, 8.7511047E+000, 6.2311679E+000, 4.3381813E+000, 2.5087030E+000, 5.5067739E+000, 3.6123131E+000, 2.5611054E+000, 1.6362929E+000, 3.8178427E+000, 2.5717020E+000, 1.8825868E+000, 1.1950815E+000, 1.4023122E+000, 1.4378440E+000, 1.2263997E+000, 9.4190717E-001, 6.7086314E-001, 4.4476884E-001, 4.4672543E+000, 3.5120607E+000, 9.5519362E-001, 4.4838118E+000, 3.5007038E+000, 9.8310806E-001, 6.0592052E+000, 6.0368301E+000, 1.1678277E+001, 1.3285244E+000, 1.2908022E+000, 2.9431145E+000, 2.9906575E+000, 6.4172278E-001,-6.7423173E-001,-1.6307476E-001, 1.7615444E-001, 7.1271660E-004, 4.9932631E-002,-1.7232330E-002, 4.6462517E-002, 1.0320892E-001, 1.5601215E-001, 1.5376837E-001, 2.0724813E-001, 2.6093032E-001, 3.1884257E-001, 3.7116343E-001, 4.1707949E-001, 4.7723553E-001, 1.0248213E-001, 1.7617461E-001, 6.2560608E-001, 4.8865755E+000
 1.4800002E+002, 3.6357955E+001, 2.8744904E+001, 3.4518071E+001, 2.4122263E+001, 7.2651614E+000, 4.0464271E+001, 2.7758152E+001, 1.4858884E+001, 6.1675223E+000, 2.5306916E+001, 1.6049491E+001, 1.0619237E+001, 5.2248265E+000, 1.2670249E+001, 7.9676267E+000, 5.8743822E+000, 3.0321103E+000, 7.7870906E+000, 4.6677978E+000, 3.3816896E+000, 1.9267257E+000, 4.9871918E+000, 3.2352285E+000, 2.5168791E+000, 1.4803578E+000, 3.3526341E+000, 2.4433812E+000, 1.7894377E+000, 1.0548935E+000, 1.4123215E+000, 1.4488969E+000, 1.2153642E+000, 9.1597221E-001, 6.5018744E-001, 4.2944103E-001, 4.3413136E+000, 3.4623389E+000, 8.7897472E-001, 4.5176109E+000, 3.4715340E+000, 1.0460769E+000, 6.1048796E+000, 5.8666400E+000, 1.0456580E+001, 1.4136174E+000, 1.1878037E+000, 2.8911950E+000, 2.9125518E+000, 4.8193204E-001,-4.7280895E-001,-1.4824472E-001, 3.0078723E-002,-2.3514434E-001, 6.3409573E-002, 9.4141131E-002, 1.2107417E-001, 9.9894195E-002, 1.2109895E-001, 1.4543622E-001, 2.0535648E-001, 3.3882186E-001, 4.5515800E-001, 5.5914332E-001, 6.3740494E-001, 7.2233047E-001, 1.2875067E-001, 1.3407707E-001, 6.2495361E-001, 4.8852225E+000
 1.5000059E+002, 3.7740169E+001, 2.7953698E+001, 3.2113315E+001, 2.5041155E+001, 6.8572629E+000, 3.9662260E+001, 2.5459888E+001, 1.3517900E+001, 4.6057869E+000, 3.0708684E+001, 1.6328969E+001, 9.6678914E+000, 3.5967537E+000, 2.0138392E+001, 1.1094674E+001, 7.2174751E+000, 3.0674400E+000, 1.2544838E+001, 7.1230925E+000, 5.0982367E+000, 2.5986817E+000, 7.1801382E+000, 4.1622999E+000, 3.1276412E+000, 1.6802767E+000, 4.4815424E+000, 2.9366158E+000, 2.1545732E+000, 1.3139272E+000, 1.3902507E+000, 1.4367614E+000, 1.2370942E+000, 9.6597144E-001, 7.0136455E-001, 4.7036955E-001, 4.6186025E+000, 3.6217818E+000, 9.9682072E-001, 4.7125725E+000, 3.5953216E+000, 1.1172510E+000, 6.3683413E+000, 6.2413548E+000, 1.6186670E+001, 1.5097986E+000, 1.3470550E+000, 3.0311205E+000, 3.1092218E+000, 7.1530231E-001,-3.1589846E-001,-5.2633886E-001, 1.4213095E-001, 9.0805447E-002, 7.3088435E-002, 3.0461178E-002, 9.7427450E-002, 1.0845185E-001, 8.2838835E-002, 8.4080933E-002, 1.0201975E-001, 1.3358948E-001, 1.6624004E-001, 1.9597732E-001, 2.1942169E-001, 2.1968278E-001, 1.0171169E-001, 1.4015988E-001, 6.2641622E-001, 4.8839640E+000
 1.5200052E+002, 2.4973462E+001, 2.8729820E+001, 3.5148534E+001, 2.8269512E+001, 8.0101678E+000, 4.0055348E+001, 2.8238601E+001, 1.4449308E+001, 5.5323893E+000, 2.8291261E+001, 1.5746056E+001, 9.5256355E+000, 3.6586956E+000, 1.6005226E+001, 9.3530091E+000, 6.0197675E+000, 2.3656613E+000, 9.6551760E+000, 6.0001521E+000, 4.2935595E+000, 1.6832915E+000, 6.2947288E+000, 3.8145116E+000, 3.0534287E+000, 1.6058430E+000, 4.4379707E+000, 2.8100333E+000, 2.1219366E+000, 1.2100543E+000, 1.4251088E+000, 1.4552464E+000, 1.2231618E+000, 9.2690610E-001, 6.6046025E-001, 4.3810140E-001, 4.5425888E+000, 3.5491134E+000, 9.9347539E-001, 4.6153510E+000, 3.5370209E+000, 1.0783301E+000, 6.2369608E+000, 6.1386335E+000, 1.3029756E+001, 1.4572028E+000, 1.3425343E+000, 2.9351351E+000, 2.9971713E+000, 9.5973613E-001,-2.9792981E-001,-7.9864275E-001, 3.8393750E-001, 3.4906319E-001, 2.6844532E-001,-7.9065452E-003, 1.8269359E-002, 8.6373148E-002, 1.1428353E-001, 1.6280622E-001, 2.0047064E-001, 3.0926510E-001, 4.1941918E-001, 5.2918671E-001, 6.4513087E-001, 6.9259991E-001, 1.3469640E-001, 1.4786728E-001, 6.2652130E-001, 4.8842329E+000
 1.5400055E+002, 2.0823817E+001, 2.7471310E+001, 3.1825941E+001, 2.5031805E+001, 7.5206655E+000, 3.7877183E+001, 2.5756488E+001, 1.4306669E+001, 5.3764670E+000, 2.6965423E+001, 1.3734489E+001, 8.8218233E+000, 3.9960479E+000, 1.6314875E+001, 8.0664710E+000, 5.3895781E+000, 2.3128366E+000, 1.0784122E+001, 5.3731330E+000, 3.6718059E+000, 1.5529761E+000, 7.3641271E+000, 3.9133506E+000, 2.5487443E+000, 1.1329479E+000, 5.2751828E+000, 3.0047202E+000, 2.0524518E+000, 1.0626958E+000, 1.4092812E+000, 1.4450363E+000, 1.2246526E+000, 9.4263075E-001, 6.7945254E-001, 4.5440019E-001, 4.3937866E+000, 3.4421946E+000, 9.5159199E-001, 4.7887375E+000, 3.6240594E+000, 1.1646781E+000, 6.4712668E+000, 5.9375494E+000, 1.3940515E+001, 1.5738893E+000, 1.2859351E+000, 3.0201803E+000, 2.8439027E+000, 9.7960964E-001,-2.9481296E-001,-7.8213504E-001, 3.4513766E-001, 3.8531707E-001, 1.7321848E-001, 5.2618641E-002, 6.9847202E-002, 9.4130931E-002, 1.7913034E-001, 2.5435991E-001, 3.0156128E-001, 3.8772199E-001, 4.0543883E-001, 3.9726649E-001, 3.9981708E-001, 4.3508093E-001, 1.0317636E-001, 1.1829427E-001, 6.2747574E-001, 4.8720962E+000
 1.5600060E+002, 4.4365196E+001, 2.7525202E+001, 3.3268201E+001, 2.7525984E+001, 7.6256786E+000, 3.9622625E+001, 2.7758705E+001, 1.5185757E+001, 5.3230911E+000, 2.9250788E+001, 1.5438858E+001, 9.4919426E+000, 3.8762005E+000, 1.7220126E+001, 8.9408295E+000, 5.7837916E+000, 2.4429715E+000, 1.0710874E+001, 5.5322238E+000, 3.8248860E+000, 1.7596380E+000, 6.8665658E+000, 3.7597142E+000, 2.7349059E+000, 1.3311720E+000, 4.9863461E+000, 2.9559068E+000, 2.2133678E+000, 1.1930926E+000, 1.4160146E+000, 1.4527384E+000, 1.2260591E+000, 9.3686948E-001, 6.7472525E-001, 4.5048982E-001, 4.5318990E+000, 3.5032816E+000, 1.0286174E+000, 4.6564134E+000, 3.5744641E+000, 1.0819493E+000, 6.2924506E+000, 6.1241879E+000, 1.3154329E+001, 1.4620936E+000, 1.3900236E+000, 2.9343453E+000, 2.9117962E+000, 9.2869841E-001,-5.7939306E-001,-4.2843500E-001, 2.6532135E-001, 3.2752744E-001, 2.0143248E-001, 8.5256547E-002, 8.5996870E-002, 1.0273571E-001, 1.2742259E-001, 1.5025288E-001, 1.9893869E-001, 3.0765066E-001, 3.7718560E-001, 4.1949859E-001, 4.5993069E-001, 5.0460620E-001, 1.1386074E-001, 1.3590222E-001, 6.2733540E-001, 4.8702750E+000
 1.5800102E+002, 3.6108658E+001, 3.1520742E+001, 3.3996727E+001, 2.6969455E+001, 6.9353499E+000, 4.4418965E+001, 2.7304877E+001, 1.4679652E+001, 5.2191070E+000, 2.9839999E+001, 1.5694057E+001, 9.4895562E+000, 3.7115380E+000, 1.8010893E+001, 9.7494142E+000, 5.9448780E+000, 2.8708552E+000, 1.1156332E+001, 6.6684253E+000, 4.4227595E+000, 2.0602085E+000, 6.7947036E+000, 4.1444093E+000, 2.9535463E+000, 1.7113977E+000, 4.2503921E+000, 2.7375640E+000, 2.1269675E+000, 1.3612274E+000, 1.4294018E+000, 1.4638042E+000, 1.2365398E+000, 9.4557245E-001, 6.7655125E-001, 4.5005506E-001, 4.7273291E+000, 3.5929877E+000, 1.1343414E+000, 4.6029971E+000, 3.5647472E+000, 1.0382500E+000, 6.2202664E+000, 6.3882826E+000, 1.4768845E+001, 1.4030405E+000, 1.5328938E+000, 2.9081224E+000, 3.0063604E+000, 8.4019431E-001,-7.7710652E-001,-2.5296521E-001, 2.7251327E-001, 2.0556145E-001, 9.2056119E-002, 1.1997696E-002, 8.1306796E-002, 1.5639950E-001, 1.8669046E-001, 2.4352161E-001, 2.8342340E-001, 3.3363721E-001, 3.9680788E-001, 4.7456268E-001, 5.7752049E-001, 6.9745652E-001, 1.5300887E-001, 1.0865712E-001, 6.2761370E-001, 4.8679220E+000
 1.6000065E+002, 2.9747817E+001, 3.0778546E+001, 3.4858122E+001, 2.5007437E+001, 6.5112790E+000, 4.4629458E+001, 2.4014190E+001, 1.2454471E+001, 4.7288857E+000, 3.0250457E+001, 1.5183244E+001, 8.7960802E+000, 3.7235618E+000, 1.8173279E+001, 1.0550170E+001, 6.8618674E+000, 3.0989141E+000, 1.1230041E+001, 7.2461595E+000, 5.2458741E+000, 2.6563745E+000, 6.8666782E+000, 4.4620370E+000, 3.3386601E+000, 2.1133086E+000, 4.5067853E+000, 2.9911455E+000, 2.3554578E+000, 1.5807337E+000, 1.4211614E+000, 1.4658551E+000, 1.2471954E+000, 9.6031395E-001, 6.9113985E-001, 4.5824853E-001, 4.6594670E+000, 3.5558085E+000, 1.1036585E+000, 4.7047618E+000, 3.5959968E+000, 1.1087650E+000, 6.3577862E+000, 6.2965771E+000, 1.4030387E+001, 1.4983311E+000, 1.4914304E+000, 2.9303682E+000, 2.9325359E+000, 7.2308650E-001,-6.1295739E-001,-2.3941757E-001, 2.2568167E-001, 1.6579483E-001, 1.8711836E-001, 1.0196584E-001, 5.4774081E-002, 1.0602745E-001, 1.4899566E-001, 1.9666567E-001, 2.4680081E-001, 2.6059171E-001, 2.9124383E-001, 3.4390296E-001, 3.6012005E-001, 3.9581976E-001, 1.7591916E-001, 1.0072566E-001, 6.2815393E-001, 4.8708552E+000
 1.6200119E+002, 3.6312010E+001, 3.1014797E+001, 3.4905001E+001, 2.5860283E+001, 7.1653801E+000, 4.4710787E+001, 2.5114095E+001, 1.3160407E+001, 4.7922028E+000, 3.2265849E+001, 1.5369536E+001, 8.5529334E+000, 3.2614223E+000, 2.0002384E+001, 1.1298278E+001, 6.5114059E+000, 2.7408055E+000, 1.1860422E+001, 7.5723945E+000, 5.2108425E+000, 2.1870410E+000, 6.6298015E+000, 4.0184520E+000, 3.1359388E+000, 1.8333379E+000, 4.0018499E+000, 2.5466607E+000, 1.8370137E+000, 1.1849306E+000, 1.4250261E+000, 1.4603315E+000, 1.2466999E+000, 9.6317650E-001, 6.9413700E-001, 4.6505616E-001, 4.6677106E+000, 3.6113297E+000, 1.0563809E+000, 4.5762043E+000, 3.5382583E+000, 1.0379461E+000, 6.1840599E+000, 6.3077170E+000, 1.5055446E+001, 1.4026298E+000, 1.4275417E+000, 2.8391645E+000, 2.9829443E+000, 8.6182640E-001,-7.2953226E-001,-2.5832816E-001, 3.0436384E-001, 2.5378161E-001, 2.3702837E-001, 8.6644965E-002, 6.5086914E-002, 8.7121621E-002, 1.4942809E-001, 1.9544412E-001, 2.2853444E-001, 2.7850558E-001, 3.6352230E-001, 3.9764077E-001, 4.5418525E-001, 4.5661901E-001, 1.3376137E-001, 1.4573102E-001, 6.2868728E-001, 4.8705030E+000
 1.6400096E+002, 2.6047098E+001, 2.9526919E+001, 3.6068336E+001, 2.8207123E+001, 6.9523997E+000, 4.2690557E+001, 2.8357257E+001, 1.5148512E+001, 5.2251017E+000, 3.0289526E+001, 1.6854371E+001, 1.0230762E+001, 4.2478017E+000, 1.7178432E+001, 9.8030023E+000, 6.8779182E+000, 3.1776999E+000, 9.8382193E+000, 5.7874291E+000, 4.4705916E+000, 2.3457514E+000, 5.8568887E+000, 3.4561625E+000, 2.8193295E+000, 1.6728403E+000, 3.9905410E+000, 2.4058688E+000, 1.9643361E+000, 1.2421642E+000, 1.4537659E+000, 1.4947986E+000, 1.2647385E+000, 9.6420546E-001, 6.8698505E-001, 4.5286496E-001, 4.6950068E+000, 3.6189289E+000, 1.0760780E+000, 4.7200946E+000, 3.5746896E+000, 1.1454050E+000, 6.3785062E+000, 6.3446038E+000, 1.3443807E+001, 1.5478445E+000, 1.4541594E+000, 2.8713613E+000, 2.9713263E+000, 1.0152529E+000,-7.9460440E-001,-3.2330316E-001, 3.5552277E-001, 4.0755986E-001, 9.6874820E-002,-7.6738430E-002, 3.8038561E-002, 8.5082852E-002, 7.9968197E-002, 1.2716379E-001, 1.7087917E-001, 2.4093424E-001, 3.0162123E-001, 3.7033563E-001, 3.8116133E-001, 3.8756127E-001, 1.5755327E-001, 1.1205720E-001, 6.2862880E-001, 4.8688090E+000
 1.6600014E+002, 3.4964531E+001, 3.0054433E+001, 3.5569079E+001, 2.7301108E+001, 7.2126741E+000, 4.2064963E+001, 2.7792909E+001, 1.4391462E+001, 5.1025707E+000, 2.8430915E+001, 1.6957587E+001, 1.0322432E+001, 3.8128765E+000, 1.5512112E+001, 9.6055303E+000, 6.6480455E+000, 2.7818787E+000, 9.2608317E+000, 6.2131414E+000, 4.0896940E+000, 1.8628671E+000, 5.9975983E+000, 4.0681181E+000, 2.6191569E+000, 1.3202481E+000, 4.3197829E+000, 2.9667312E+000, 2.1823836E+000, 1.2401149E+000, 1.4566115E+000, 1.4937680E+000, 1.2611890E+000, 9.5695333E-001, 6.8257052E-001, 4.5360580E-001, 4.6069244E+000, 3.5303072E+000, 1.0766172E+000, 4.6178811E+000, 3.5794853E+000, 1.0383959E+000, 6.2403799E+000, 6.2255735E+000, 1.2153130E+001, 1.4032376E+000, 1.4548881E+000, 2.8589108E+000, 2.8396779E+000, 9.0916389E-001,-7.9847434E-001,-3.0777180E-001, 3.8793037E-001, 2.5790833E-001, 2.1334743E-001,-4.2842213E-003, 8.3281255E-002, 9.3965729E-002, 1.5969753E-001, 1.9197270E-001, 2.3628341E-001, 2.9333545E-001, 2.9498050E-001, 3.4030808E-001, 4.1860452E-001, 4.7451717E-001, 8.8815189E-002, 9.8615087E-002, 6.2825624E-001, 4.8521915E+000
 1.6800036E+002, 3.7612917E+001, 2.9150253E+001, 3.1258350E+001, 2.3983170E+001, 7.1646674E+000, 4.2014861E+001, 2.3685108E+001, 1.2340610E+001, 4.7345263E+000, 3.3001826E+001, 1.4984782E+001, 8.4229446E+000, 3.2512759E+000, 2.1308252E+001, 1.0263124E+001, 6.2269079E+000, 2.4724156E+000, 1.3778931E+001, 7.0915727E+000, 4.7307645E+000, 2.0413923E+000, 8.8913993E+000, 4.8055407E+000, 3.4249324E+000, 1.5568100E+000, 6.0076742E+000, 3.4771502E+000, 2.3358311E+000, 1.2208544E+000, 1.4345527E+000, 1.4803653E+000, 1.2654181E+000, 9.7897048E-001, 7.0766016E-001, 4.7293546E-001, 4.6918503E+000, 3.5492421E+000, 1.1426082E+000, 4.6845541E+000, 3.6255926E+000, 1.0589615E+000, 6.3304785E+000, 6.3403383E+000, 1.6338866E+001, 1.4310290E+000, 1.5440652E+000, 2.9045121E+000, 2.8463086E+000, 8.4812383E-001,-7.5105708E-001,-2.5859135E-001, 2.8099246E-001, 2.0065765E-001, 2.2216062E-001, 1.1879097E-001, 1.1524040E-001, 1.9230421E-001, 1.8652249E-001, 1.8240461E-001, 2.1783046E-001, 2.2223811E-001, 2.4451285E-001, 2.1486202E-001, 2.5749579E-001, 2.9346129E-001, 1.5050832E-001, 1.2863429E-001, 6.2908589E-001, 4.8518850E+000
