s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
Time,HRR,HF 10-1,HF 10-2,HF 10-3,HF 10-4,HF 30-1,HF 30-2,HF 30-3,HF 30-4,HF 50-1,HF 50-2,HF 50-3,HF 50-4,HF 70-1,HF 70-2,HF 70-3,HF 70-4,HF 90-1,HF 90-2,HF 90-3,HF 90-4,HF 110-1,HF 110-2,HF 110-3,HF 110-4,HF 130-1,HF 130-2,HF 130-3,HF 130-4,HFG 10,HFG 35,HFG 60,HFG 85,HFG 110,HFG 135,GHF tot  y0,GHF rad  y0,GHF con  y0,GHF tot  x0,GHF rad  x0,GHF conv x0,PANEL_GAUGE_HF_X,PANEL_GAUGE_HF_Y,PANEL_GAUGE_HF_LINE,PANEL_CONV_HF_X,PANEL_CONV_HF_Y,PANEL_RAD_HF_X,PANEL_RAD_HF_Y,Vmag burn ctr,U burn ctr,V burn ctr,W burn ctr,W vert burner-1,W vert burner-2,W vert burner-3,W vert burner-4,W vert burner-5,W vert burner-6,W vert burner-7,W vert burner-8,W vert burner-9,W vert burner-10,W vert burner-11,W vert burner-12,W vert burner-13,x_max,y_max,L_F,tilt
 1.2600054E+002, 3.2795347E+001, 3.2269728E+001, 4.8782647E+001, 5.0880383E+001, 1.3676482E+001, 4.9355116E+001, 3.7899347E+001, 2.0491261E+001, 7.9397991E+000, 2.9307985E+001, 2.2227324E+001, 1.4277992E+001, 6.4275556E+000, 1.4614943E+001, 1.1136665E+001, 7.4739977E+000, 3.7919215E+000, 7.1162364E+000, 5.7208549E+000, 4.1043450E+000, 2.3808929E+000, 3.9191462E+000, 3.1204390E+000, 2.6121996E+000, 1.7473867E+000, 2.8792963E+000, 2.3889655E+000, 1.9807544E+000, 1.3390367E+000, 1.6172649E+000, 1.5966273E+000, 1.3021665E+000, 9.8218694E-001, 6.5016574E-001, 4.2175175E-001, 5.2629742E+000, 3.7808582E+000, 1.4821161E+000, 5.0300972E+000, 3.7331551E+000, 1.2969421E+000, 6.7974286E+000, 7.1121274E+000, 8.7546268E+000, 1.7526244E+000, 2.0028595E+000, 3.1924169E+000, 3.0814346E+000, 4.6678810E-001,-2.3723645E-001,-2.7242522E-001, 6.2195465E-002, 1.3912013E-001,-2.9093340E-002,-5.1153509E-002,-4.7638407E-002, 3.2977501E-003, 7.4824105E-002, 1.1527674E-001, 1.4262274E-001, 1.4570979E-001, 1.5919448E-001, 1.6718368E-001, 2.2540134E-001, 3.0739544E-001, 1.4392193E-001, 5.9045860E-002, 6.1515128E-001, 4.3293406E+000
 1.2800016E+002, 2.6829508E+001, 3.5075420E+001, 4.9064790E+001, 4.8371031E+001, 1.4620098E+001, 4.8328883E+001, 3.5021106E+001, 1.9308669E+001, 8.0514439E+000, 2.7001340E+001, 1.8497908E+001, 1.0695741E+001, 5.5870601E+000, 1.3665592E+001, 1.0459531E+001, 7.0053304E+000, 3.6119006E+000, 6.8350675E+000, 5.7788952E+000, 4.2726091E+000, 3.1006799E+000, 3.8763119E+000, 3.1199506E+000, 2.5866168E+000, 1.7141047E+000, 2.6354799E+000, 2.2120427E+000, 1.6875773E+000, 1.2080496E+000, 1.6377675E+000, 1.6314242E+000, 1.3436570E+000, 1.0142668E+000, 6.7484801E-001, 4.3265813E-001, 5.1753133E+000, 3.7512215E+000, 1.4240918E+000, 5.1814723E+000, 3.8505552E+000, 1.3309171E+000, 7.0019896E+000, 6.9936666E+000, 8.8275825E+000, 1.7985366E+000, 1.9244484E+000, 3.3222441E+000, 3.0333680E+000, 4.1391712E-001,-2.4725397E-001,-2.2409109E-001, 9.4618554E-002, 1.6847476E-001,-5.2155875E-002,-2.1921428E-002,-2.4197575E-002,-7.4431634E-003, 4.2548153E-002, 9.9749767E-002, 1.5281524E-001, 2.0103083E-001, 2.8657115E-001, 3.7685355E-001, 3.5182876E-001, 4.3296389E-001, 1.0978713E-001, 1.1558506E-001, 6.1474008E-001, 4.3343117E+000
 1.3000031E+002, 4.7391947E+001, 3.5485852E+001, 4.9511995E+001, 4.7154146E+001, 1.5424973E+001, 4.9472518E+001, 3.6732832E+001, 1.9910429E+001, 8.0922052E+000, 2.8973531E+001, 2.0626170E+001, 1.2755438E+001, 7.1219911E+000, 1.5552147E+001, 1.2340254E+001, 7.9916888E+000, 4.6324478E+000, 8.6340778E+000, 7.1489339E+000, 5.1993679E+000, 3.0577453E+000, 5.1875406E+000, 4.2328287E+000, 3.1011174E+000, 1.8242884E+000, 3.1692066E+000, 2.7536686E+000, 2.2279824E+000, 1.5546068E+000, 1.6268989E+000, 1.6184598E+000, 1.3358165E+000, 1.0175342E+000, 6.8385563E-001, 4.4363713E-001, 5.4614366E+000, 3.9039735E+000, 1.5574631E+000, 4.9386548E+000, 3.6965946E+000, 1.2420602E+000, 6.6738578E+000, 7.3803197E+000, 9.9845107E+000, 1.6784597E+000, 2.1046798E+000, 3.1090462E+000, 3.2087203E+000, 4.2750722E-001,-2.2883596E-001,-2.1043952E-001, 5.5838970E-002, 1.3868770E-001,-5.2314209E-002,-3.8478179E-002,-2.7185834E-002, 1.5078168E-002, 4.6006883E-002, 7.8624358E-002, 1.2293694E-001, 1.6751712E-001, 1.7439151E-001, 1.9873840E-001, 2.6123886E-001, 3.3899788E-001, 1.1907515E-001, 1.1401835E-001, 6.1527008E-001, 4.3366821E+000
 1.3200015E+002, 3.8451086E+001, 3.5185690E+001, 5.1803017E+001, 4.7243366E+001, 1.4821073E+001, 5.1326198E+001, 3.6899742E+001, 1.9387920E+001, 6.9927423E+000, 2.8480365E+001, 2.2108045E+001, 1.2041166E+001, 4.8990933E+000, 1.4310586E+001, 1.0635152E+001, 6.4258405E+000, 3.3514058E+000, 7.5676896E+000, 5.3082317E+000, 3.4134711E+000, 2.0166819E+000, 4.8198841E+000, 3.8388838E+000, 2.5281463E+000, 1.5057481E+000, 3.4082686E+000, 2.7650729E+000, 2.0049109E+000, 1.1732883E+000, 1.6394491E+000, 1.6149351E+000, 1.3154723E+000, 9.8776132E-001, 6.4981640E-001, 4.1825355E-001, 5.2672128E+000, 3.7641315E+000, 1.5030813E+000, 5.0626561E+000, 3.7780847E+000, 1.2845714E+000, 6.8414271E+000, 7.1178551E+000, 9.6050488E+000, 1.7359073E+000, 2.0311910E+000, 3.1962709E+000, 3.0047452E+000, 4.8423498E-001,-2.9429073E-001,-2.0989586E-001, 2.3885039E-001, 3.5226231E-001,-5.4858549E-002,-3.4976283E-002,-1.7993456E-002,-5.7798292E-003, 1.5675334E-002, 4.7384937E-002, 1.0495156E-001, 1.8844466E-001, 2.4874199E-001, 2.8886346E-001, 2.5328928E-001, 3.1491418E-001, 9.3771688E-002, 1.0957224E-001, 6.1531965E-001, 4.3331705E+000
 1.3400030E+002, 2.8373804E+001, 3.0567602E+001, 4.7066887E+001, 4.9608155E+001, 1.5513789E+001, 4.8344289E+001, 3.9422183E+001, 2.0276994E+001, 8.7901777E+000, 2.9084591E+001, 2.2238807E+001, 1.1424287E+001, 5.1641213E+000, 1.4326935E+001, 1.0589317E+001, 5.6592464E+000, 2.6069344E+000, 7.3128702E+000, 5.2282579E+000, 3.1792800E+000, 1.6094369E+000, 4.5123281E+000, 3.5364620E+000, 2.3330599E+000, 1.1992453E+000, 3.3367755E+000, 2.7280425E+000, 1.8124812E+000, 1.0425418E+000, 1.6637054E+000, 1.6366507E+000, 1.3294043E+000, 9.9467298E-001, 6.5336410E-001, 4.2027894E-001, 5.1640677E+000, 3.7673034E+000, 1.3967643E+000, 5.0902872E+000, 3.7801620E+000, 1.3101251E+000, 6.8787664E+000, 6.9784699E+000, 8.6823293E+000, 1.7704393E+000, 1.8875193E+000, 3.1722048E+000, 2.9957937E+000, 4.6138319E-001,-2.5282037E-001,-2.6085474E-001, 1.0998915E-001, 2.1863736E-001, 7.0556905E-003,-6.5058803E-002,-6.2308506E-002,-2.4736196E-002, 3.6693062E-002, 7.5950249E-002, 9.3531335E-002, 1.4086022E-001, 1.7869881E-001, 1.9787403E-001, 2.3636791E-001, 2.9236197E-001, 1.1207622E-001, 7.4942474E-002, 6.1470019E-001, 4.3250171E+000
 1.3600004E+002, 2.7560240E+001, 3.0801972E+001, 4.5862112E+001, 4.9646290E+001, 1.6897471E+001, 4.8966552E+001, 3.9570085E+001, 2.1177193E+001, 9.4836125E+000, 2.9256516E+001, 2.0002726E+001, 1.1528902E+001, 5.2348758E+000, 1.3188037E+001, 1.0046044E+001, 6.5964872E+000, 3.6863549E+000, 6.3683060E+000, 4.9060174E+000, 3.4685155E+000, 2.2180404E+000, 3.7228225E+000, 3.0134815E+000, 2.1854749E+000, 1.3307487E+000, 2.7189427E+000, 2.3292823E+000, 1.8061456E+000, 1.1244029E+000, 1.6777847E+000, 1.6600513E+000, 1.3515467E+000, 1.0140745E+000, 6.6612235E-001, 4.2387414E-001, 5.1909230E+000, 3.7632069E+000, 1.4277161E+000, 5.0681819E+000, 3.8080849E+000, 1.2600970E+000, 6.8488945E+000, 7.0147608E+000, 7.6310846E+000, 1.7028338E+000, 1.9293461E+000, 3.1907381E+000, 2.9753842E+000, 4.9297134E-001,-2.6402297E-001,-2.5697323E-001, 2.0632343E-001, 2.6643487E-001,-2.8483114E-003,-4.5936346E-002,-2.8855711E-002,-7.3350287E-003, 3.5569408E-002, 8.6530281E-002, 1.4308576E-001, 2.8651935E-001, 3.7859333E-001, 3.8686397E-001, 4.2991054E-001, 4.5328633E-001, 1.1034194E-001, 1.3509259E-001, 6.1375143E-001, 4.3281675E+000
 1.3800021E+002, 5.1125721E+001, 3.1056041E+001, 4.5960688E+001, 4.8849399E+001, 1.4712001E+001, 4.8706046E+001, 3.9346140E+001, 1.9665321E+001, 7.9258094E+000, 2.9031729E+001, 2.0875328E+001, 1.1908590E+001, 5.4223838E+000, 1.4436407E+001, 1.0847424E+001, 6.7372214E+000, 3.7641027E+000, 7.0552710E+000, 5.1122910E+000, 3.5624976E+000, 2.3099421E+000, 4.2697514E+000, 3.1273059E+000, 2.2311204E+000, 1.4884287E+000, 2.9940005E+000, 2.3270894E+000, 1.6704902E+000, 1.1811978E+000, 1.6626400E+000, 1.6458025E+000, 1.3455349E+000, 1.0107874E+000, 6.6815092E-001, 4.2717358E-001, 5.1989169E+000, 3.7651183E+000, 1.4337987E+000, 5.2942521E+000, 3.8345460E+000, 1.4597060E+000, 7.1543947E+000, 7.0255634E+000, 9.4145126E+000, 1.9725757E+000, 1.9375657E+000, 3.1958992E+000, 2.9574723E+000, 5.2679370E-001,-2.9297549E-001,-2.3957687E-001, 2.0784468E-001, 3.0255839E-001, 2.0001786E-002,-2.5116360E-002,-2.2152385E-002,-5.2623943E-003, 2.3687990E-002, 6.1294175E-002, 9.6176253E-002, 1.3571106E-001, 1.5906054E-001, 1.4025055E-001, 2.0363326E-001, 2.1427185E-001, 5.4605970E-002, 7.0138096E-002, 6.1314280E-001, 4.3115299E+000
 1.4000021E+002, 3.7555967E+001, 3.1947253E+001, 4.6876738E+001, 4.4838783E+001, 1.4268184E+001, 4.9169107E+001, 3.6698768E+001, 1.9332371E+001, 7.7079276E+000, 2.8850324E+001, 2.2918610E+001, 1.2919964E+001, 6.1437239E+000, 1.5612162E+001, 1.2608450E+001, 7.3290533E+000, 3.5264456E+000, 9.1193417E+000, 7.3459289E+000, 4.3519414E+000, 2.5880182E+000, 5.5204575E+000, 4.3751990E+000, 2.8755626E+000, 1.9047471E+000, 3.1413145E+000, 2.7382691E+000, 2.0542307E+000, 1.4792349E+000, 1.6472539E+000, 1.6420985E+000, 1.3467237E+000, 1.0192719E+000, 6.7945760E-001, 4.3881549E-001, 5.2796734E+000, 3.8342661E+000, 1.4454073E+000, 5.0246276E+000, 3.7503262E+000, 1.2743014E+000, 6.7900373E+000, 7.1346937E+000, 1.0355423E+001, 1.7220289E+000, 1.9532531E+000, 3.0607336E+000, 3.0371403E+000, 4.7253545E-001,-2.7181057E-001,-2.7280495E-001, 1.5735229E-001, 1.7646766E-001, 4.5990907E-002,-8.7127810E-003, 1.5974836E-002, 2.4606161E-002, 5.6138924E-002, 8.9563354E-002, 1.2431057E-001, 1.2824441E-001, 1.2840042E-001, 1.8004478E-001, 1.9674884E-001, 2.0724887E-001, 8.4140889E-002, 1.0809208E-001, 6.1335354E-001, 4.3005402E+000
 1.4200032E+002, 3.5213123E+001, 3.3600277E+001, 5.1019377E+001, 4.6360207E+001, 1.3497051E+001, 5.2205543E+001, 3.9602739E+001, 1.9278164E+001, 7.3618653E+000, 3.1405287E+001, 2.2232270E+001, 1.3021246E+001, 6.6968831E+000, 1.5201283E+001, 1.1563130E+001, 7.2125504E+000, 3.2139025E+000, 7.9546501E+000, 6.0952752E+000, 3.7752454E+000, 2.1413776E+000, 4.5508098E+000, 3.6076780E+000, 2.5449591E+000, 1.5220799E+000, 2.8605873E+000, 2.2720549E+000, 1.7574570E+000, 1.1516103E+000, 1.6635777E+000, 1.6611466E+000, 1.3660805E+000, 1.0302949E+000, 6.8319445E-001, 4.4404612E-001, 5.3214805E+000, 3.8524780E+000, 1.4690026E+000, 4.9593781E+000, 3.7594113E+000, 1.1999668E+000, 6.7018623E+000, 7.1911899E+000, 1.0232134E+001, 1.6215768E+000, 1.9851386E+000, 3.0623945E+000, 3.0398593E+000, 4.5624715E-001,-2.6245154E-001,-2.9193633E-001, 9.4025292E-002, 1.0015448E-001, 6.9691632E-002,-3.1107978E-002,-9.7073057E-003,-6.5796845E-003, 1.9839662E-002, 9.3682273E-002, 1.5521944E-001, 2.0485724E-001, 2.7921116E-001, 3.4754802E-001, 4.2650303E-001, 4.5837748E-001, 1.3446909E-001, 8.5054300E-002, 6.1302884E-001, 4.2998598E+000
 1.4400026E+002, 3.5819762E+001, 3.3108005E+001, 5.0855823E+001, 4.7940916E+001, 1.4715279E+001, 4.9874639E+001, 3.8135931E+001, 2.0508049E+001, 8.8282942E+000, 2.9179904E+001, 2.2388148E+001, 1.3934063E+001, 6.5510236E+000, 1.4909218E+001, 1.1712223E+001, 7.1896444E+000, 3.8104551E+000, 8.0308347E+000, 6.4098748E+000, 4.3646012E+000, 2.5583709E+000, 4.9903605E+000, 4.1469937E+000, 2.9915126E+000, 1.7237596E+000, 3.5995475E+000, 2.8817998E+000, 2.3055881E+000, 1.4074701E+000, 1.6803486E+000, 1.6833148E+000, 1.3852939E+000, 1.0498914E+000, 7.0245746E-001, 4.5597914E-001, 5.3977658E+000, 3.9221645E+000, 1.4756013E+000, 4.9800694E+000, 3.7605420E+000, 1.2195274E+000, 6.7298235E+000, 7.2942781E+000, 8.6509475E+000, 1.6480100E+000, 1.9940558E+000, 3.0597206E+000, 3.1070031E+000, 4.8499089E-001,-2.5669778E-001,-2.4885127E-001, 2.1640412E-001, 2.5712078E-001, 1.0353703E-002, 2.7227249E-003,-3.0068859E-002,-3.6726028E-003, 1.3708307E-002, 4.7731546E-002, 1.3507806E-001, 2.4089873E-001, 3.1311295E-001, 3.7544318E-001, 4.3628173E-001, 4.8764696E-001, 9.4647643E-002, 8.6012403E-002, 6.1331001E-001, 4.3010997E+000
 1.4600009E+002, 3.1954482E+001, 3.8090322E+001, 5.2421485E+001, 4.4485729E+001, 1.3934751E+001, 4.8498678E+001, 3.4699772E+001, 1.9321519E+001, 7.6533204E+000, 2.7911589E+001, 2.1439048E+001, 1.4092335E+001, 7.1514369E+000, 1.4062174E+001, 1.0883117E+001, 8.0720021E+000, 4.5626027E+000, 6.9488470E+000, 5.7330887E+000, 4.4219136E+000, 2.9514053E+000, 4.1922432E+000, 3.3561463E+000, 2.6995326E+000, 1.8339170E+000, 2.6299967E+000, 2.2442503E+000, 1.8094569E+000, 1.2341061E+000, 1.6865639E+000, 1.6767163E+000, 1.3780875E+000, 1.0390099E+000, 6.8879973E-001, 4.4474519E-001, 5.3520072E+000, 3.8812608E+000, 1.4707464E+000, 5.1925560E+000, 3.7951424E+000, 1.3974135E+000, 7.0169675E+000, 7.2324421E+000, 9.6004175E+000, 1.8883967E+000, 1.9874951E+000, 3.0921034E+000, 3.0376407E+000, 4.7084250E-001,-2.7244191E-001,-2.5754863E-001, 2.3948597E-001, 2.6382995E-001, 7.7065960E-002,-8.1079744E-003, 1.9133506E-003, 1.7737942E-002, 4.1106203E-002, 6.1275089E-002, 1.1025617E-001, 1.5170293E-001, 1.7471960E-001, 2.3011360E-001, 2.6529894E-001, 3.7350293E-001, 9.1474177E-002, 7.7386163E-002, 6.1325101E-001, 4.2887023E+000
 1.4800030E+002, 2.7022969E+001, 3.2574835E+001, 4.7377553E+001, 4.5365336E+001, 1.3418663E+001, 5.1475024E+001, 3.9441803E+001, 1.9728683E+001, 7.6146679E+000, 3.1195361E+001, 2.3656873E+001, 1.5533970E+001, 7.4928242E+000, 1.5436611E+001, 1.2776845E+001, 9.0652320E+000, 5.1050704E+000, 7.5059233E+000, 5.9550063E+000, 4.7677212E+000, 3.1227131E+000, 4.1614715E+000, 3.4554984E+000, 2.5627392E+000, 1.7302134E+000, 2.6657072E+000, 2.4484843E+000, 1.9742587E+000, 1.3856238E+000, 1.7072202E+000, 1.6903230E+000, 1.3944387E+000, 1.0539822E+000, 6.9524775E-001, 4.4977109E-001, 5.5226835E+000, 3.9864760E+000, 1.5362075E+000, 5.0358638E+000, 3.7753105E+000, 1.2605534E+000, 6.8052214E+000, 7.4630858E+000, 9.6587498E+000, 1.7034505E+000, 2.0759561E+000, 3.0515700E+000, 3.1586564E+000, 6.1687256E-001,-3.4207871E-001,-3.5098909E-001, 3.2966434E-001, 2.8304215E-001, 1.1386954E-001, 3.7361086E-003,-3.3542619E-003, 2.4612514E-002, 4.9972817E-002, 8.5021016E-002, 9.9596225E-002, 1.5288915E-001, 2.4342687E-001, 3.0174711E-001, 3.0774823E-001, 3.2023984E-001, 1.4417585E-001, 9.4097124E-002, 6.1343534E-001, 4.2914307E+000
 1.5000009E+002, 2.8165407E+001, 2.9461981E+001, 4.4580518E+001, 4.5759183E+001, 1.4868458E+001, 5.0087880E+001, 4.0553009E+001, 1.9469214E+001, 6.9357176E+000, 3.2919511E+001, 2.1850165E+001, 1.0429778E+001, 4.5923188E+000, 1.5066875E+001, 9.6756249E+000, 5.9821603E+000, 2.9103304E+000, 7.3984439E+000, 5.1681100E+000, 3.0400998E+000, 1.6919301E+000, 4.6694978E+000, 3.4508239E+000, 2.2367526E+000, 1.4223427E+000, 3.2887292E+000, 2.6349766E+000, 1.9015430E+000, 1.1969384E+000, 1.6947066E+000, 1.6797097E+000, 1.3767189E+000, 1.0377504E+000, 6.8550977E-001, 4.4234643E-001, 5.1084941E+000, 3.7758631E+000, 1.3326310E+000, 5.3470571E+000, 3.8767656E+000, 1.4702914E+000, 7.2257528E+000, 6.9033704E+000, 9.3584561E+000, 1.9868803E+000, 1.8008527E+000, 3.1574808E+000, 2.8680036E+000, 4.4147838E-001,-1.7648096E-001,-2.8799561E-001, 1.3860343E-001, 1.5295955E-001,-1.5862315E-004, 1.7818495E-002, 3.4235511E-002, 5.6753623E-002, 7.7493079E-002, 8.6985250E-002, 8.6753100E-002, 1.0309589E-001, 1.3443762E-001, 1.7768816E-001, 2.7576210E-001, 2.8563670E-001, 1.6239897E-001, 1.0538639E-001, 6.1311878E-001, 4.3027714E+000
 1.5200024E+002, 4.4595160E+001, 2.9836382E+001, 4.5437759E+001, 5.0196932E+001, 1.4326741E+001, 5.0557249E+001, 4.4227357E+001, 2.1921119E+001, 7.5641389E+000, 3.1920214E+001, 2.5016914E+001, 1.4284557E+001, 5.6954627E+000, 1.5464331E+001, 1.3003273E+001, 8.4244746E+000, 4.0777862E+000, 7.4308788E+000, 6.1836716E+000, 4.5590687E+000, 3.0626473E+000, 4.0566210E+000, 3.3976075E+000, 2.8179110E+000, 1.8848194E+000, 2.5875936E+000, 2.2847867E+000, 1.9893190E+000, 1.3188141E+000, 1.7068555E+000, 1.6945282E+000, 1.3895433E+000, 1.0472633E+000, 6.9001648E-001, 4.4076611E-001, 5.4576331E+000, 3.9331406E+000, 1.5244926E+000, 5.0269198E+000, 3.7504954E+000, 1.2764244E+000, 6.7931349E+000, 7.3751799E+000, 1.0042642E+001, 1.7248978E+000, 2.0601251E+000, 2.9701136E+000, 3.0530021E+000, 4.2795881E-001,-2.0887749E-001,-2.3076949E-001, 9.5251903E-002, 1.8888818E-001,-3.2157616E-003, 6.3102196E-003, 3.0381350E-002, 5.4934903E-002, 6.8669267E-002, 1.2695907E-001, 1.9122670E-001, 2.4426081E-001, 2.7975681E-001, 3.0555729E-001, 3.5997328E-001, 3.8493562E-001, 1.5131884E-001, 9.3438362E-002, 6.1320453E-001, 4.3079287E+000
 1.5400019E+002, 3.2538805E+001, 3.1106098E+001, 4.6803476E+001, 4.8414874E+001, 1.4989651E+001, 5.2757139E+001, 4.1078294E+001, 1.9519347E+001, 7.1564107E+000, 3.3214847E+001, 2.2263559E+001, 1.2668629E+001, 5.5890320E+000, 1.7919884E+001, 1.2127190E+001, 7.5725774E+000, 3.6206668E+000, 9.2474349E+000, 6.4726457E+000, 4.4131944E+000, 2.2445565E+000, 5.0136108E+000, 3.6646574E+000, 2.4720997E+000, 1.4510120E+000, 3.3799453E+000, 2.7457418E+000, 2.0193032E+000, 1.2021476E+000, 1.7034250E+000, 1.7031717E+000, 1.4087612E+000, 1.0678218E+000, 7.1049652E-001, 4.5802784E-001, 5.4147791E+000, 3.9170838E+000, 1.4976953E+000, 5.3236865E+000, 3.9101960E+000, 1.4134905E+000, 7.1941710E+000, 7.3172691E+000, 1.2062625E+001, 1.9101224E+000, 2.0239125E+000, 3.1586363E+000, 3.0106081E+000, 4.5054541E-001,-2.2549034E-001,-2.8704356E-001, 1.2273735E-001, 2.1473177E-001, 2.8205079E-002,-3.1752408E-003, 8.5653490E-003, 6.7118532E-003, 5.9468365E-002, 1.0426075E-001, 1.3915090E-001, 1.7078814E-001, 2.3140004E-001, 3.1524425E-001, 3.5534289E-001, 4.3264083E-001, 1.4183272E-001, 9.4870886E-002, 6.1345030E-001, 4.3109281E+000
 1.5600032E+002, 3.2898992E+001, 3.1648295E+001, 4.6341451E+001, 4.5317927E+001, 1.3834359E+001, 4.8119218E+001, 3.6635968E+001, 1.9212612E+001, 7.9545016E+000, 2.8858115E+001, 2.0032408E+001, 1.1569228E+001, 6.2370432E+000, 1.4540765E+001, 1.0674659E+001, 6.6447083E+000, 3.7398676E+000, 7.7431704E+000, 5.4888511E+000, 3.7739897E+000, 2.3282014E+000, 3.9837848E+000, 3.0345147E+000, 2.1889053E+000, 1.4011311E+000, 2.6729380E+000, 2.1258551E+000, 1.6649001E+000, 1.0178339E+000, 1.7180595E+000, 1.7105938E+000, 1.4078535E+000, 1.0651701E+000, 7.0537274E-001, 4.5410463E-001, 5.1744081E+000, 3.8321102E+000, 1.3422979E+000, 5.2603463E+000, 3.8592635E+000, 1.4010828E+000, 7.1085761E+000, 6.9924434E+000, 9.9633895E+000, 1.8933552E+000, 1.8139161E+000, 3.0662003E+000, 2.8833011E+000, 5.4805420E-001,-3.2117004E-001,-3.1777579E-001, 2.2989917E-001, 2.6823194E-001, 5.0639758E-002,-1.9587680E-003, 4.2193661E-003, 3.5372842E-002, 9.0672119E-002, 1.5689595E-001, 2.2869288E-001, 2.8146391E-001, 3.6168764E-001, 4.7446966E-001, 5.1127168E-001, 5.3259501E-001, 1.0036321E-001, 7.9097196E-002, 6.1328461E-001, 4.3012274E+000
 1.5800052E+002, 3.3458921E+001, 3.0311913E+001, 4.3656135E+001, 4.9387062E+001, 1.5355337E+001, 5.0839460E+001, 4.3730418E+001, 2.3147130E+001, 8.1459215E+000, 3.0215224E+001, 2.4836235E+001, 1.5336528E+001, 6.6215846E+000, 1.5038320E+001, 1.3241787E+001, 9.0029564E+000, 4.4487515E+000, 7.8271678E+000, 6.2828983E+000, 4.7246997E+000, 3.0478244E+000, 4.4645158E+000, 3.5481655E+000, 2.7265294E+000, 1.9284196E+000, 2.9514514E+000, 2.4129896E+000, 1.8931112E+000, 1.4110370E+000, 1.7362062E+000, 1.7242912E+000, 1.4107719E+000, 1.0611393E+000, 6.9893915E-001, 4.4662628E-001, 5.5435631E+000, 3.9122183E+000, 1.6313448E+000, 5.2911730E+000, 3.8458217E+000, 1.4453513E+000, 7.1502338E+000, 7.4913015E+000, 9.5815838E+000, 1.9531775E+000, 2.2045200E+000, 3.0241634E+000, 2.9747771E+000, 4.8382591E-001,-2.6735001E-001,-2.2967311E-001, 1.8747746E-001, 2.9701520E-001,-2.6890164E-002,-5.4030226E-002,-3.9541400E-002,-1.2776205E-003, 5.0897533E-002, 1.1887866E-001, 1.5035077E-001, 1.8104385E-001, 1.8621033E-001, 2.1020250E-001, 2.3302749E-001, 2.9415015E-001, 1.0400349E-001, 1.0242774E-001, 6.1292023E-001, 4.2987565E+000
 1.6000066E+002, 3.4179543E+001, 3.0503018E+001, 4.5779883E+001, 5.0188278E+001, 1.4819553E+001, 5.0652895E+001, 4.5264574E+001, 2.1662874E+001, 7.5657045E+000, 3.2754046E+001, 2.5121905E+001, 1.4512011E+001, 6.2997084E+000, 1.5346366E+001, 1.2419641E+001, 8.3494134E+000, 3.9403381E+000, 7.6311412E+000, 6.2283795E+000, 4.5074994E+000, 2.4005015E+000, 4.3879890E+000, 3.8920919E+000, 2.8543674E+000, 1.6711586E+000, 3.0135182E+000, 2.7207459E+000, 2.1233148E+000, 1.4898949E+000, 1.7325419E+000, 1.7238679E+000, 1.4109759E+000, 1.0618596E+000, 7.0284569E-001, 4.4894350E-001, 5.4703001E+000, 3.9584050E+000, 1.5118950E+000, 5.1612250E+000, 3.8119715E+000, 1.3492536E+000, 6.9746284E+000, 7.3922974E+000, 9.4174630E+000, 1.8233156E+000, 2.0431014E+000, 2.9544120E+000, 3.0124878E+000, 3.9186321E-001,-2.3409676E-001,-1.8487822E-001, 4.8861549E-002, 1.7080063E-001,-3.6231453E-002,-4.6042394E-002,-2.5096533E-002, 8.9139915E-003, 6.2106391E-002, 9.4691005E-002, 1.2305599E-001, 1.6294933E-001, 2.1631360E-001, 2.8798992E-001, 3.5861841E-001, 3.7100579E-001, 1.4419665E-001, 7.8563929E-002, 6.1268609E-001, 4.3008820E+000
