s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 1.3200130E+002, 2.9451425E+001, 3.1990781E+001, 3.4358066E+001, 2.6182603E+001, 8.0679589E+000, 3.3891458E+001, 2.7409960E+001, 1.5243463E+001, 5.3405319E+000, 2.2045550E+001, 1.6291692E+001, 9.3225061E+000, 3.4470459E+000, 1.3605687E+001, 9.7137400E+000, 6.0566307E+000, 2.2506099E+000, 8.9878752E+000, 6.5479420E+000, 4.4070712E+000, 1.7433932E+000, 6.5611990E+000, 4.8397142E+000, 3.3047248E+000, 1.4741245E+000, 5.2178112E+000, 3.8303015E+000, 2.6895516E+000, 1.2663926E+000, 1.1882713E+000, 1.2074065E+000, 9.8225463E-001, 7.6520633E-001, 5.5902025E-001, 3.9550987E-001, 4.1413454E+000, 3.2110913E+000, 9.3025408E-001, 4.0981039E+000, 3.2021027E+000, 8.9600118E-001, 5.3249790E+000, 5.3811660E+000, 1.1601537E+001, 1.1642427E+000, 1.2087501E+000, 2.7649127E+000, 2.7814190E+000, 8.1437092E-001,-3.7039278E-001,-5.5683767E-001, 2.6477683E-001, 2.6477683E-001, 3.7624455E-001, 3.7624455E-001, 5.3617380E-001, 6.7199583E-001, 7.7916486E-001, 8.7129828E-001, 9.5136094E-001, 1.0237004E+000, 1.0893427E+000, 1.1222859E+000, 1.1596500E+000, 1.2017950E+000, 2.5414132E-002, 4.9857728E-002, 7.1685008E-001, 2.6080657E+000
 1.3400221E+002, 3.1429824E+001, 3.2541531E+001, 3.6037806E+001, 2.6376941E+001, 8.3169769E+000, 3.5041439E+001, 2.7939474E+001, 1.4017161E+001, 5.1652592E+000, 2.2525077E+001, 1.5712802E+001, 7.8688244E+000, 3.1140099E+000, 1.4283640E+001, 9.4737951E+000, 5.1757670E+000, 2.1226278E+000, 9.8276220E+000, 6.3928333E+000, 3.9985128E+000, 1.6162237E+000, 7.1769345E+000, 4.7209191E+000, 3.2044740E+000, 1.3186144E+000, 5.4359800E+000, 3.6318338E+000, 2.4699101E+000, 1.1031537E+000, 1.1999093E+000, 1.2152213E+000, 9.8432360E-001, 7.5444549E-001, 5.5189729E-001, 3.9209646E-001, 4.1385208E+000, 3.2152441E+000, 9.2327670E-001, 4.1549629E+000, 3.2323703E+000, 9.2259267E-001, 5.3988604E+000, 5.3774958E+000, 1.2403403E+001, 1.1987950E+000, 1.1996839E+000, 2.7886637E+000, 2.7717149E+000, 8.4902627E-001,-3.3747914E-001,-6.1345562E-001, 2.3789188E-001, 2.3789188E-001, 3.4044944E-001, 3.4044944E-001, 4.4714311E-001, 5.0847595E-001, 5.5449222E-001, 6.0301811E-001, 6.9323203E-001, 7.9843422E-001, 9.1446890E-001, 1.0310649E+000, 1.1568801E+000, 1.2685005E+000, 6.0809642E-002, 6.6175922E-002, 7.1714533E-001, 2.6040039E+000
 1.3600092E+002, 3.8401282E+001, 3.3762402E+001, 3.6478762E+001, 2.7934117E+001, 8.1833989E+000, 3.8761336E+001, 3.0187817E+001, 1.6530155E+001, 5.2595825E+000, 2.6679925E+001, 1.7146180E+001, 8.8357603E+000, 3.2518704E+000, 1.6687988E+001, 9.5806778E+000, 4.9651095E+000, 2.1726369E+000, 1.0752092E+001, 6.1264166E+000, 3.3900262E+000, 1.4487632E+000, 7.5401871E+000, 4.5478203E+000, 2.8356617E+000, 1.1059982E+000, 5.8051924E+000, 3.7671146E+000, 2.5586818E+000, 9.7165924E-001, 1.2018531E+000, 1.2234890E+000, 9.9720700E-001, 7.6734369E-001, 5.6250381E-001, 3.9926822E-001, 4.3244523E+000, 3.3388338E+000, 9.8561852E-001, 4.1105144E+000, 3.2129899E+000, 8.9752458E-001, 5.3411050E+000, 5.6190909E+000, 1.3666747E+001, 1.1662222E+000, 1.2806893E+000, 2.7496682E+000, 2.9049252E+000, 8.0720668E-001,-2.6129222E-001,-5.6189537E-001, 7.8487037E-002, 7.8487037E-002, 2.8771567E-001, 2.8771567E-001, 4.2893132E-001, 3.3843165E-001, 3.4939288E-001, 4.3092053E-001, 5.2439022E-001, 6.1953848E-001, 7.1765389E-001, 7.7739885E-001, 8.1651842E-001, 8.5500474E-001, 6.9035740E-002, 7.2088632E-002, 7.1786980E-001, 2.6030739E+000
 1.3800248E+002, 3.2767457E+001, 3.2371310E+001, 3.5726516E+001, 2.8264946E+001, 8.7648569E+000, 3.4027783E+001, 2.7316327E+001, 1.4503907E+001, 5.3608335E+000, 2.1833883E+001, 1.4888307E+001, 8.1206467E+000, 3.3439178E+000, 1.3796252E+001, 8.9187229E+000, 5.3195504E+000, 2.5599105E+000, 9.4626771E+000, 6.1956168E+000, 3.9847970E+000, 2.2540522E+000, 6.5921108E+000, 4.7080009E+000, 3.4604268E+000, 1.7586010E+000, 4.6503608E+000, 3.5801853E+000, 2.9964402E+000, 1.5562919E+000, 1.2136649E+000, 1.2181137E+000, 9.8312577E-001, 7.5416864E-001, 5.5005639E-001, 3.8899079E-001, 4.1779816E+000, 3.2024368E+000, 9.7554483E-001, 4.0135820E+000, 3.1588934E+000, 8.5468868E-001, 5.2151534E+000, 5.4287703E+000, 1.2025315E+001, 1.1105622E+000, 1.2675998E+000, 2.6722643E+000, 2.7158379E+000, 7.4615048E-001,-2.5206340E-001,-4.1246070E-001,-1.1610522E-001,-1.1610522E-001, 2.1348959E-002, 2.1348959E-002, 3.7034967E-001, 4.2895824E-001, 4.6391573E-001, 5.3286069E-001, 6.1334437E-001, 7.1196750E-001, 7.9320254E-001, 8.7915693E-001, 9.8602023E-001, 1.0937581E+000, 8.1888543E-002, 1.1094469E-002, 7.1746312E-001, 2.6147853E+000
 1.4000015E+002, 3.1729066E+001, 3.4258446E+001, 3.4371202E+001, 2.7254791E+001, 8.3922302E+000, 3.6099995E+001, 2.7377402E+001, 1.5356700E+001, 5.6634711E+000, 2.1912520E+001, 1.4809080E+001, 8.5367194E+000, 3.6924362E+000, 1.2832053E+001, 8.6103659E+000, 5.2665972E+000, 2.4729236E+000, 8.3906069E+000, 6.0760877E+000, 4.0726281E+000, 1.9813274E+000, 5.8818116E+000, 4.5040390E+000, 3.3588520E+000, 1.7165533E+000, 4.3301199E+000, 3.5394722E+000, 2.6951055E+000, 1.5686978E+000, 1.2237095E+000, 1.2350188E+000, 9.9723023E-001, 7.6297710E-001, 5.5440264E-001, 3.9060786E-001, 4.1468518E+000, 3.2554628E+000, 8.9138904E-001, 4.0759191E+000, 3.1892803E+000, 8.8663881E-001, 5.2961527E+000, 5.3883210E+000, 1.0566811E+001, 1.1520775E+000, 1.1582498E+000, 2.6955378E+000, 2.7681978E+000, 7.9248723E-001,-2.6980499E-001,-4.0529933E-001,-2.0285745E-001,-2.0285745E-001,-6.7035124E-002,-6.7035124E-002, 2.4449034E-001, 3.4338102E-001, 4.5688508E-001, 5.5057296E-001, 6.3731647E-001, 6.8100967E-001, 7.2512653E-001, 6.4206426E-001, 5.7945511E-001, 6.1235386E-001, 1.0813122E-001, 8.5235579E-002, 7.1705318E-001, 2.6328494E+000
 1.4200157E+002, 4.2160222E+001, 3.3076020E+001, 3.3350325E+001, 2.7395616E+001, 8.5756930E+000, 3.6554422E+001, 2.7576009E+001, 1.5147330E+001, 5.1592868E+000, 2.4614461E+001, 1.6029919E+001, 8.5314303E+000, 3.3790282E+000, 1.5442800E+001, 9.6447385E+000, 5.1915757E+000, 2.3149502E+000, 1.0460080E+001, 6.6602014E+000, 3.8967257E+000, 1.6715628E+000, 7.6480574E+000, 4.9806362E+000, 3.1707021E+000, 1.3553106E+000, 5.8268859E+000, 3.8409108E+000, 2.6160614E+000, 1.2033928E+000, 1.2108012E+000, 1.2237363E+000, 9.9436176E-001, 7.6449339E-001, 5.6011563E-001, 3.9736770E-001, 4.2842755E+000, 3.2674684E+000, 1.0168071E+000, 4.0771243E+000, 3.2031048E+000, 8.7401946E-001, 5.2977187E+000, 5.5668860E+000, 1.3489080E+001, 1.1356802E+000, 1.3212151E+000, 2.6978281E+000, 2.7662388E+000, 7.7106088E-001,-2.7016582E-001,-3.3031739E-001,-3.2892702E-001,-3.2892702E-001,-1.8222408E-001,-1.8222408E-001, 4.0077320E-002, 1.6896556E-001, 2.9840164E-001, 4.3563446E-001, 5.7941269E-001, 7.1626240E-001, 8.3324703E-001, 9.4757889E-001, 1.0065017E+000, 9.9523216E-001, 4.8332098E-002, 4.9892791E-002, 7.1740491E-001, 2.6269661E+000
 1.4400224E+002, 3.1496475E+001, 3.0926179E+001, 3.4616135E+001, 2.7159142E+001, 8.9798591E+000, 3.4254088E+001, 2.7893550E+001, 1.4049941E+001, 5.2940558E+000, 2.2684283E+001, 1.5796024E+001, 7.7591848E+000, 3.1248137E+000, 1.5189035E+001, 1.0207602E+001, 5.5299566E+000, 2.2051969E+000, 1.0856141E+001, 7.3944736E+000, 4.3950128E+000, 1.7642536E+000, 7.7418995E+000, 5.4815349E+000, 3.7068552E+000, 1.5857969E+000, 5.5673566E+000, 4.0379383E+000, 3.0420053E+000, 1.4936182E+000, 1.2187514E+000, 1.2316489E+000, 9.9896815E-001, 7.7580385E-001, 5.6934127E-001, 4.0491785E-001, 4.2479603E+000, 3.2383354E+000, 1.0096249E+000, 4.1510686E+000, 3.2361120E+000, 9.1495662E-001, 5.3938002E+000, 5.5196989E+000, 1.3485324E+001, 1.1888730E+000, 1.3118827E+000, 2.7246874E+000, 2.7139797E+000, 8.1202476E-001,-5.1208094E-001,-2.9697440E-001, 3.5312048E-002, 3.5312048E-002, 2.6772846E-001, 2.6772846E-001, 3.3922603E-001, 3.6809366E-001, 4.0817528E-001, 4.6194985E-001, 5.1409806E-001, 5.4712089E-001, 5.5765366E-001, 6.1498154E-001, 6.5737049E-001, 6.5315298E-001, 7.5495076E-002, 5.9739630E-002, 7.1768431E-001, 2.6336336E+000
 1.4600010E+002, 2.9121996E+001, 3.0629348E+001, 3.3199292E+001, 2.5658922E+001, 8.8335426E+000, 3.2086953E+001, 2.5784953E+001, 1.6627311E+001, 5.9701163E+000, 2.0061557E+001, 1.3836887E+001, 8.5953387E+000, 4.0153788E+000, 1.1802433E+001, 7.3532618E+000, 4.7757108E+000, 2.7827357E+000, 7.6453401E+000, 4.6427665E+000, 3.1149904E+000, 1.9433723E+000, 5.3927723E+000, 3.5741283E+000, 2.6151419E+000, 1.4670337E+000, 4.1996726E+000, 3.0327564E+000, 2.3094633E+000, 1.3012888E+000, 1.2428917E+000, 1.2648532E+000, 1.0235900E+000, 7.7888671E-001, 5.6830480E-001, 4.0163074E-001, 4.0222481E+000, 3.1785403E+000, 8.4370787E-001, 4.2600322E+000, 3.3261270E+000, 9.3390520E-001, 5.5353849E+000, 5.2264139E+000, 1.0528889E+001, 1.2134943E+000, 1.0962940E+000, 2.8218140E+000, 2.6313505E+000, 8.3321615E-001,-5.8040031E-001,-2.9004214E-001, 1.5101905E-001, 1.5101905E-001, 3.7406542E-001, 3.7406542E-001, 3.6550143E-001, 4.4701309E-001, 4.8519905E-001, 5.0972848E-001, 6.2589070E-001, 7.6687234E-001, 8.6990995E-001, 9.3226922E-001, 1.0318559E+000, 1.1200043E+000, 8.7804349E-002, 6.5293111E-002, 7.1711430E-001, 2.6443578E+000
 1.4800123E+002, 3.2660718E+001, 3.1836889E+001, 3.3241390E+001, 2.4465805E+001, 8.8625080E+000, 3.3865438E+001, 2.3382404E+001, 1.2969963E+001, 5.5704339E+000, 2.1346204E+001, 1.2042376E+001, 6.5304172E+000, 3.1437729E+000, 1.2954128E+001, 7.0942009E+000, 4.1620985E+000, 1.9239186E+000, 8.6211531E+000, 5.0754493E+000, 3.0902759E+000, 1.4474229E+000, 6.3866787E+000, 3.9735177E+000, 2.4145526E+000, 1.0099904E+000, 4.8321410E+000, 3.0728187E+000, 1.8813171E+000, 7.6785393E-001, 1.2266538E+000, 1.2440182E+000, 1.0085872E+000, 7.8075599E-001, 5.7073099E-001, 4.0344300E-001, 3.9883227E+000, 3.1560515E+000, 8.3227118E-001, 4.3682696E+000, 3.3504300E+000, 1.0178396E+000, 5.6760260E+000, 5.1823319E+000, 1.2343174E+001, 1.3225567E+000, 1.0814334E+000, 2.8347741E+000, 2.5990178E+000, 8.2396420E-001,-6.2148371E-001,-2.0197337E-001, 7.0866264E-002, 7.0866264E-002, 2.3924416E-001, 2.3924416E-001, 3.4895568E-001, 3.7337418E-001, 4.5621720E-001, 6.0782687E-001, 7.0036469E-001, 7.5440873E-001, 8.5313950E-001, 9.7578782E-001, 1.0928654E+000, 1.1909218E+000, 5.8027790E-002, 7.5949161E-002, 7.1752597E-001, 2.6516593E+000
 1.5000107E+002, 3.1847768E+001, 3.3054149E+001, 3.4142277E+001, 2.4884899E+001, 8.2688327E+000, 3.4969854E+001, 2.3420633E+001, 1.2610939E+001, 4.9787806E+000, 2.1783497E+001, 1.2439356E+001, 6.8622626E+000, 2.8437857E+000, 1.3388893E+001, 7.6982734E+000, 4.5821415E+000, 1.7477835E+000, 9.3113934E+000, 5.5995009E+000, 3.5698766E+000, 1.3449745E+000, 7.1057144E+000, 4.3948683E+000, 2.9467747E+000, 1.0819990E+000, 5.7218504E+000, 3.6902598E+000, 2.4435632E+000, 9.8865174E-001, 1.2313748E+000, 1.2449302E+000, 1.0062811E+000, 7.6892998E-001, 5.6258927E-001, 3.9961110E-001, 4.0345491E+000, 3.1671911E+000, 8.6735799E-001, 4.3782100E+000, 3.3396689E+000, 1.0385411E+000, 5.6889423E+000, 5.2423975E+000, 1.2307303E+001, 1.3494557E+000, 1.1270244E+000, 2.7962189E+000, 2.6010383E+000, 8.7092159E-001,-6.5541569E-001,-2.9193419E-001, 2.2021768E-001, 2.2021768E-001, 1.6704993E-001, 1.6704993E-001, 3.8430539E-001, 4.4629058E-001, 5.1055168E-001, 6.0208560E-001, 7.0399489E-001, 8.0259241E-001, 8.7493348E-001, 9.3064183E-001, 1.0091318E+000, 1.0721654E+000, 4.3938493E-002, 9.3990293E-002, 7.1790945E-001, 2.6527408E+000
 1.5200176E+002, 4.3397727E+001, 3.2368462E+001, 3.3696358E+001, 2.5070054E+001, 8.5933030E+000, 3.6079986E+001, 2.6210268E+001, 1.3619174E+001, 5.4525235E+000, 2.3673276E+001, 1.4921991E+001, 7.9417244E+000, 3.3393922E+000, 1.4242969E+001, 8.7270356E+000, 4.9486369E+000, 2.2845509E+000, 9.0757607E+000, 5.8052332E+000, 3.6237054E+000, 1.6517527E+000, 6.4021898E+000, 4.5640300E+000, 2.9041724E+000, 1.2726138E+000, 4.9787954E+000, 3.6886565E+000, 2.3713029E+000, 1.1054073E+000, 1.2415590E+000, 1.2658301E+000, 1.0292762E+000, 7.8948710E-001, 5.7350653E-001, 4.0442242E-001, 4.1290581E+000, 3.2417985E+000, 8.8725953E-001, 4.2407209E+000, 3.3119464E+000, 9.2877451E-001, 5.5102923E+000, 5.3652002E+000, 1.1903069E+001, 1.2068276E+000, 1.1528840E+000, 2.7456715E+000, 2.6824480E+000, 8.3377532E-001,-6.1172625E-001,-2.7577677E-001, 1.3180267E-001, 1.3180267E-001, 2.5316553E-001, 2.5316553E-001, 4.0779465E-001, 4.8998345E-001, 5.9878490E-001, 7.0801955E-001, 8.1057557E-001, 9.2413792E-001, 1.0261553E+000, 1.1168209E+000, 1.2028183E+000, 1.2772406E+000, 5.4930260E-002, 6.5592160E-002, 7.1796556E-001, 2.6481797E+000
 1.5400047E+002, 2.9295277E+001, 3.3679168E+001, 3.4853328E+001, 2.5192683E+001, 8.1239180E+000, 3.4749855E+001, 2.5909865E+001, 1.4084460E+001, 5.3011687E+000, 2.1665649E+001, 1.3301500E+001, 7.5465726E+000, 3.1841146E+000, 1.3273075E+001, 7.4755041E+000, 4.6506285E+000, 2.0620114E+000, 8.9637259E+000, 5.1334557E+000, 3.5197979E+000, 1.7160694E+000, 6.5246838E+000, 4.0837874E+000, 2.8158823E+000, 1.4089845E+000, 5.0585349E+000, 3.3917152E+000, 2.3716541E+000, 1.1552539E+000, 1.2236863E+000, 1.2423959E+000, 1.0126850E+000, 7.8617937E-001, 5.7742754E-001, 4.0981145E-001, 4.1079460E+000, 3.2177789E+000, 8.9016703E-001, 4.3291134E+000, 3.2796270E+000, 1.0494864E+000, 5.6251474E+000, 5.3377676E+000, 1.2672313E+001, 1.3636778E+000, 1.1566619E+000, 2.6886135E+000, 2.6354959E+000, 8.4088507E-001,-6.1841024E-001,-2.5724149E-001, 9.0638942E-002, 9.0638942E-002, 2.0666873E-001, 2.0666873E-001, 3.7626338E-001, 4.1363558E-001, 3.9473482E-001, 3.7973060E-001, 3.8299919E-001, 4.5861767E-001, 5.8052035E-001, 7.0716576E-001, 8.0900882E-001, 8.9937411E-001, 4.1873684E-002, 5.5258643E-002, 7.1837470E-001, 2.6410632E+000
 1.5600117E+002, 3.4810400E+001, 3.2710043E+001, 3.6573043E+001, 2.7304584E+001, 8.6178439E+000, 3.5850077E+001, 2.7532332E+001, 1.5098117E+001, 5.7752281E+000, 2.2422007E+001, 1.4217509E+001, 7.7149479E+000, 3.4694486E+000, 1.3398464E+001, 8.0449103E+000, 4.6478651E+000, 2.1265268E+000, 8.9459064E+000, 5.5227788E+000, 3.6103950E+000, 1.5950068E+000, 6.4534251E+000, 4.1538898E+000, 2.9919380E+000, 1.2547103E+000, 4.9535080E+000, 3.4576446E+000, 2.5508416E+000, 1.1109826E+000, 1.2650266E+000, 1.2852337E+000, 1.0376865E+000, 7.9462397E-001, 5.7768730E-001, 4.0706206E-001, 4.1500745E+000, 3.2666295E+000, 8.8344497E-001, 4.2953428E+000, 3.3369453E+000, 9.5839751E-001, 5.5812666E+000, 5.3925084E+000, 1.1622492E+001, 1.2453190E+000, 1.1479275E+000, 2.7459161E+000, 2.6864042E+000, 8.7442728E-001,-6.6971256E-001,-3.1520171E-001, 2.7170905E-001, 2.7170905E-001, 3.8095447E-001, 3.8095447E-001, 5.2793331E-001, 5.6290469E-001, 6.1651572E-001, 7.1288599E-001, 8.6036104E-001, 9.6993161E-001, 1.0307969E+000, 1.0892586E+000, 1.1278468E+000, 1.1499085E+000, 6.6155252E-002, 5.9538580E-002, 7.1818431E-001, 2.6429641E+000
 1.5800005E+002, 3.1394738E+001, 3.2699292E+001, 3.2377436E+001, 2.5262165E+001, 8.0789085E+000, 3.4340966E+001, 2.4364968E+001, 1.4210608E+001, 5.2346017E+000, 2.2504748E+001, 1.4287802E+001, 8.4904605E+000, 3.3733126E+000, 1.4367940E+001, 8.8680447E+000, 5.5952466E+000, 2.3539240E+000, 9.9391303E+000, 6.2936013E+000, 4.1489512E+000, 1.7578806E+000, 7.4503754E+000, 4.8997892E+000, 3.3701313E+000, 1.4093235E+000, 5.6323833E+000, 3.8922707E+000, 2.7283088E+000, 1.0666353E+000, 1.2402271E+000, 1.2631815E+000, 1.0312068E+000, 7.9644791E-001, 5.8545211E-001, 4.1636204E-001, 4.1340497E+000, 3.2297338E+000, 9.0431589E-001, 4.2466072E+000, 3.2834883E+000, 9.6311896E-001, 5.5179408E+000, 5.3716862E+000, 1.2378761E+001, 1.2514539E+000, 1.1750466E+000, 2.6655441E+000, 2.6251168E+000, 8.6187066E-001,-6.7017875E-001,-2.6347651E-001, 2.3501367E-001, 2.3501367E-001, 4.3182851E-001, 4.3182851E-001, 5.1602806E-001, 6.5433680E-001, 7.3364134E-001, 8.0153201E-001, 9.0169285E-001, 1.0020685E+000, 1.0760295E+000, 1.1554965E+000, 1.2261227E+000, 1.2786357E+000, 5.5311514E-002, 7.7978096E-002, 7.1843154E-001, 2.6441413E+000
 1.6000144E+002, 2.7726803E+001, 3.2770962E+001, 3.4514627E+001, 2.5782704E+001, 8.0034361E+000, 3.6542469E+001, 2.5286818E+001, 1.3251627E+001, 5.2662460E+000, 2.2875118E+001, 1.3221642E+001, 7.4683690E+000, 3.1594330E+000, 1.3794683E+001, 7.7168685E+000, 4.4613168E+000, 1.8932704E+000, 8.6958462E+000, 4.9730867E+000, 3.1622389E+000, 1.3202052E+000, 6.0223885E+000, 3.6032209E+000, 2.4186804E+000, 1.0384446E+000, 4.7079108E+000, 2.9207527E+000, 2.0861932E+000, 9.9352931E-001, 1.2584533E+000, 1.2794801E+000, 1.0379951E+000, 7.9629634E-001, 5.8120525E-001, 4.1086436E-001, 4.0562526E+000, 3.2288924E+000, 8.2736014E-001, 4.4906581E+000, 3.4091227E+000, 1.0815354E+000, 5.8350547E+000, 5.2705984E+000, 1.2174696E+001, 1.4053215E+000, 1.0750522E+000, 2.8052375E+000, 2.6148427E+000, 8.6985364E-001,-6.9167975E-001,-1.9667727E-001, 8.7895874E-002, 8.7895874E-002, 3.1236194E-001, 3.1236194E-001, 4.0252638E-001, 4.0895098E-001, 4.8730756E-001, 5.7769395E-001, 6.4055200E-001, 6.9409449E-001, 7.3702078E-001, 7.7197783E-001, 8.1676547E-001, 8.3338687E-001, 5.1531308E-002, 6.5770538E-002, 7.1869565E-001, 2.6429605E+000
 1.6200151E+002, 3.3029814E+001, 3.3505562E+001, 3.3986694E+001, 2.3914059E+001, 7.6353294E+000, 3.7048310E+001, 2.5516239E+001, 1.2652972E+001, 4.8006132E+000, 2.4483503E+001, 1.3832287E+001, 7.0121744E+000, 2.9254974E+000, 1.5637967E+001, 8.4239065E+000, 4.7591268E+000, 1.9802890E+000, 1.0823907E+001, 6.0466743E+000, 3.6912578E+000, 1.4706285E+000, 7.9339029E+000, 4.7214142E+000, 3.1006969E+000, 1.2307002E+000, 6.1205999E+000, 3.9298165E+000, 2.6487208E+000, 1.0376642E+000, 1.2308309E+000, 1.2533456E+000, 1.0242068E+000, 7.9454763E-001, 5.8643954E-001, 4.1936628E-001, 4.1938498E+000, 3.2522961E+000, 9.4155371E-001, 4.3720651E+000, 3.3211841E+000, 1.0508810E+000, 5.6809578E+000, 5.4493890E+000, 1.4391357E+001, 1.3654899E+000, 1.2234326E+000, 2.6765764E+000, 2.6298264E+000, 8.5929526E-001,-6.5263374E-001,-2.3665411E-001, 9.4929792E-002, 9.4929792E-002, 2.6033441E-001, 2.6033441E-001, 3.5257201E-001, 4.2173860E-001, 4.9324231E-001, 5.5151931E-001, 6.0874375E-001, 6.4154160E-001, 7.4000221E-001, 8.1716717E-001, 8.4200191E-001, 8.3480149E-001, 6.1267624E-002, 6.2401720E-002, 7.1984699E-001, 2.6409233E+000
 1.6400181E+002, 3.5846110E+001, 3.4064793E+001, 3.4783124E+001, 2.4546749E+001, 8.2899997E+000, 3.6192603E+001, 2.5526288E+001, 1.3013773E+001, 5.2190865E+000, 2.2929886E+001, 1.3291889E+001, 7.0290013E+000, 3.0057506E+000, 1.3706577E+001, 7.9161010E+000, 4.4701607E+000, 1.8584202E+000, 8.8522521E+000, 5.5343162E+000, 3.4369581E+000, 1.4456393E+000, 6.3171053E+000, 4.2820942E+000, 2.9508363E+000, 1.3719689E+000, 4.7401103E+000, 3.3690912E+000, 2.5125636E+000, 1.3646327E+000, 1.2695908E+000, 1.2870852E+000, 1.0402660E+000, 7.9453671E-001, 5.7790774E-001, 4.0713591E-001, 4.0827782E+000, 3.2247231E+000, 8.5805517E-001, 4.3437009E+000, 3.3551358E+000, 9.8856514E-001, 5.6441021E+000, 5.3050653E+000, 1.2085872E+001, 1.2845181E+000, 1.1149366E+000, 2.7015376E+000, 2.5805046E+000, 8.1961914E-001,-5.6473043E-001,-3.6558119E-001, 3.0199176E-001, 3.0199176E-001, 3.2196141E-001, 3.2196141E-001, 4.0090302E-001, 3.9782734E-001, 4.3131353E-001, 5.0494621E-001, 6.4525967E-001, 7.7549483E-001, 8.7841613E-001, 9.5877741E-001, 1.0495092E+000, 1.0966058E+000, 4.0426493E-002, 7.9035887E-002, 7.1971435E-001, 2.6410089E+000
 1.6600228E+002, 3.6493237E+001, 3.2801332E+001, 3.4013739E+001, 2.4452413E+001, 8.3705426E+000, 3.5040878E+001, 2.5952842E+001, 1.4128268E+001, 5.7655791E+000, 2.2114769E+001, 1.3638564E+001, 7.6388886E+000, 3.4228837E+000, 1.3211289E+001, 7.8863771E+000, 4.5820268E+000, 2.0669412E+000, 8.8197530E+000, 5.4283745E+000, 3.3176194E+000, 1.4893064E+000, 6.5334785E+000, 4.2280975E+000, 2.6193128E+000, 1.1902024E+000, 5.1142930E+000, 3.4706990E+000, 2.2862500E+000, 9.3488847E-001, 1.2826221E+000, 1.3006124E+000, 1.0518674E+000, 8.0531452E-001, 5.8588093E-001, 4.1335674E-001, 4.0500384E+000, 3.2227879E+000, 8.2725049E-001, 4.3124348E+000, 3.3634096E+000, 9.4902523E-001, 5.6034756E+000, 5.2625239E+000, 1.0912497E+001, 1.2331409E+000, 1.0749097E+000, 2.6977842E+000, 2.5703878E+000, 7.8880441E-001,-5.2898401E-001,-2.9307041E-001, 1.1317316E-001, 1.1317316E-001, 2.4755559E-001, 2.4755559E-001, 4.5712758E-001, 5.1689329E-001, 5.6466345E-001, 6.6570909E-001, 8.0383203E-001, 8.9102372E-001, 9.4033310E-001, 1.0402729E+000, 1.1454028E+000, 1.1764473E+000, 1.1005406E-002, 7.1489007E-002, 7.1950077E-001, 2.6431071E+000
 1.6800073E+002, 3.4545443E+001, 3.2525213E+001, 3.3670210E+001, 2.4323388E+001, 8.0304969E+000, 3.7134686E+001, 2.5621342E+001, 1.2579316E+001, 5.0500750E+000, 2.3743224E+001, 1.3478664E+001, 6.9362365E+000, 2.9196041E+000, 1.5034027E+001, 8.0537686E+000, 4.3770210E+000, 1.8920123E+000, 1.0361701E+001, 5.6117523E+000, 3.2361257E+000, 1.3492183E+000, 7.5746064E+000, 4.4812712E+000, 2.7924574E+000, 1.1425624E+000, 5.9347852E+000, 3.9135906E+000, 2.6725921E+000, 1.0578742E+000, 1.2647634E+000, 1.2863312E+000, 1.0469014E+000, 8.0582502E-001, 5.9120219E-001, 4.2011213E-001, 4.1215166E+000, 3.2485939E+000, 8.7292268E-001, 4.4025579E+000, 3.3574045E+000, 1.0451534E+000, 5.7205793E+000, 5.3554009E+000, 1.3412448E+001, 1.3580475E+000, 1.1342550E+000, 2.6766239E+000, 2.5919566E+000, 7.6852283E-001,-5.1110044E-001,-1.8056027E-001,-1.1023938E-001,-1.1023938E-001,-3.5841896E-002,-3.5841896E-002, 2.1322887E-001, 3.0613032E-001, 3.9746894E-001, 4.3384600E-001, 4.3307999E-001, 4.4163827E-001, 5.2613423E-001, 6.1166866E-001, 7.2127913E-001, 8.1818730E-001, 4.6840192E-002, 5.5985395E-002, 7.1995990E-001, 2.6387474E+000
