s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,"DC HRR","NIST HRR","FDS HRR","HFG-x5_z10","HFG-x5_z30","HFG-x5_z50","HFG-x5_z70","HFG-x5_z90","HFG-x5_z110","HFG-x5_z130","HFG-x10_z10","HFG-x10_z30","HFG-x10_z50","HFG-x10_z70","HFG-x10_z90","HFG-x10_z110","HFG-x10_z130","HFG-x15_z10","HFG-x15_z30","HFG-x15_z50","HFG-x15_z70","HFG-x15_z90","HFG-x15_z110","HFG-x15_z130","HFG-x22_z10","HFG-x22_z30","HFG-x22_z50","HFG-x22_z70","HFG-x22_z90","HFG-x22_z110","HFG-x22_z130","HFG-y5_z10","HFG-y5_z30","HFG-y5_z50","HFG-y5_z70","HFG-y5_z90","HFG-y5_z110","HFG-y5_z130","HFG-y10_z10","HFG-y10_z30","HFG-y10_z50","HFG-y10_z70","HFG-y10_z90","HFG-y10_z110","HFG-y10_z130","HFG-y15_z10","HFG-y15_z30","HFG-y15_z50","HFG-y15_z70","HFG-y15_z90","HFG-y15_z110","HFG-y15_z130","HFG-y22_z10","HFG-y22_z30","HFG-y22_z50","HFG-y22_z70","HFG-y22_z90","HFG-y22_z110","HFG-y22_z130","GHF_z10","GHF_z35","GHF_z60","GHF_z85","GHF_z110","GHF_z135","RHF_z35","RHF_z85","O2amb","CO2amb","N2wamb","O2wamb","CO2wamb","H2Oamb","O2","CO","CO2","SOOT","H2O","T","VF","MF","CO_MF"
 1.8023608E+000, 2.5733790E-013, 3.2262927E-013, 5.3535837E+000, 6.3134027E+000, 2.0800029E+000, 3.1819044E-001, 9.3656303E-002, 4.7089311E-002, 3.0897632E-002, 2.3860221E-002, 8.9049603E+000, 2.9124289E+000, 3.3676864E-001, 9.6508859E-002, 4.7288881E-002, 3.0942423E-002, 2.3829419E-002, 7.2422941E+000, 1.9324616E+000, 2.9878134E-001, 8.7458303E-002, 4.6927610E-002, 3.2139554E-002, 2.5307116E-002, 2.0463822E+000, 7.0312767E-001, 1.6811788E-001, 7.3742696E-002, 4.3690748E-002, 3.1859856E-002, 2.6265034E-002, 6.2356283E+000, 2.0157185E+000, 3.1452439E-001, 9.3411456E-002, 4.6977486E-002, 3.0841030E-002, 2.3809982E-002, 8.7484578E+000, 2.9571821E+000, 3.3919651E-001, 9.6370749E-002, 4.7220489E-002, 3.0874653E-002, 2.3767231E-002, 7.2574618E+000, 1.9332137E+000, 2.8729302E-001, 8.8073170E-002, 4.6846684E-002, 3.2027292E-002, 2.5206013E-002, 2.0538704E+000, 6.2898548E-001, 1.6809040E-001, 7.3850437E-002, 4.3589094E-002, 3.1751589E-002, 2.6161130E-002, 1.7293368E-001, 1.3694025E-001, 1.0047256E-001, 7.4279318E-002, 5.5634733E-002, 4.3458996E-002, 1.0017985E-001, 4.6925288E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 2.1433939E-059, 3.9011087E-004, 9.9971989E-059, 9.4820369E-003, 1.9995588E+001, 5.3018413E-001, 6.3352457E-001, 1.3103118E-059
 2.0004791E+000, 2.6209578E-013, 3.2859430E-013, 6.5191735E+000, 9.2528283E+000, 3.8343647E+000, 8.9085057E-001, 1.5145155E-001, 5.6688427E-002, 3.5120212E-002, 2.5764300E-002, 1.0345501E+001, 3.7360689E+000, 1.1111090E+000, 1.5287335E-001, 5.9057502E-002, 3.5494073E-002, 2.6233805E-002, 8.1263672E+000, 1.7377807E+000, 8.6247159E-001, 1.7351548E-001, 5.7339092E-002, 3.6954848E-002, 2.8047570E-002, 2.2019037E+000, 7.2656807E-001, 3.5224451E-001, 9.8821901E-002, 5.1260746E-002, 3.5557990E-002, 2.8457396E-002, 9.0419167E+000, 3.5165360E+000, 7.5507491E-001, 1.4856892E-001, 5.6462373E-002, 3.5076837E-002, 2.5762379E-002, 1.0537217E+001, 3.8182831E+000, 1.1862432E+000, 1.5434642E-001, 5.8422038E-002, 3.5432575E-002, 2.6108900E-002, 7.9997733E+000, 1.8094822E+000, 9.4259203E-001, 1.6847817E-001, 5.8064685E-002, 3.6820973E-002, 2.7937066E-002, 2.2079697E+000, 7.2609859E-001, 3.1825765E-001, 9.9387203E-002, 5.1287969E-002, 3.5467893E-002, 2.8337933E-002, 2.0814334E-001, 1.6306197E-001, 1.1963371E-001, 8.7947760E-002, 6.5026867E-002, 4.9934460E-002, 1.2237678E-001, 5.8539364E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 7.5637033E-056, 3.9011087E-004, 3.5278558E-055, 9.4820369E-003, 1.9995661E+001, 5.3976221E-001, 6.4496940E-001, 4.7074184E-056
 2.2014276E+000, 2.6538338E-013, 3.3271603E-013, 7.5301249E+000, 1.3160586E+001, 5.5592836E+000, 1.7034145E+000, 9.0006789E-001, 1.5188021E-001, 4.1580299E-002, 2.9293546E-002, 1.2922573E+001, 3.9438507E+000, 1.2819222E+000, 8.0796238E-001, 1.0088122E-001, 4.7164685E-002, 3.0126880E-002, 1.1085887E+001, 1.6967224E+000, 6.4981979E-001, 5.0994882E-001, 1.1413679E-001, 4.5676550E-002, 3.2158446E-002, 2.7114548E+000, 7.6404480E-001, 3.2455648E-001, 2.3514621E-001, 8.6435504E-002, 4.2265133E-002, 3.2176497E-002, 1.3096727E+001, 5.3681200E+000, 1.3501079E+000, 5.6216858E-001, 8.1720631E-002, 4.1485021E-002, 2.9255731E-002, 1.4091668E+001, 3.7348659E+000, 1.4145556E+000, 6.5243256E-001, 8.7913151E-002, 4.5358249E-002, 2.9838686E-002, 1.0431828E+001, 1.6370520E+000, 7.2305761E-001, 7.3875602E-001, 1.1478161E-001, 4.7583680E-002, 3.2102983E-002, 2.7198539E+000, 7.6367485E-001, 3.0337009E-001, 2.9977577E-001, 8.2235588E-002, 4.2351831E-002, 3.2101083E-002, 2.4037627E-001, 1.9155840E-001, 1.4063429E-001, 1.0297212E-001, 7.5332740E-002, 5.7029239E-002, 1.4659085E-001, 7.1304912E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 1.5120225E-051, 3.9011087E-004, 7.0523620E-051, 9.4820369E-003, 1.9995858E+001, 5.4637846E-001, 6.5287481E-001, 9.5257105E-052
 2.4023761E+000, 2.6760553E-013, 3.3550198E-013, 7.8985829E+000, 1.3390348E+001, 9.0682434E+000, 3.2916847E+000, 1.6311340E+000, 1.1001016E+000, 3.9588210E-001, 3.5510879E-002, 1.3947516E+001, 6.4654253E+000, 1.5385967E+000, 1.0171065E+000, 9.2883374E-001, 2.3570133E-001, 4.7792825E-002, 9.9383208E+000, 2.8996232E+000, 6.3637029E-001, 4.3154647E-001, 4.7713920E-001, 9.3772343E-002, 4.2039399E-002, 2.6670113E+000, 9.8783592E-001, 3.3061815E-001, 1.8981312E-001, 3.0208466E-001, 7.4678983E-002, 3.7635747E-002, 1.3228438E+001, 9.4637214E+000, 3.5250387E+000, 1.4953763E+000, 6.2857695E-001, 9.2591035E-002, 3.5222230E-002, 1.4928174E+001, 5.9988502E+000, 1.6294953E+000, 1.1125645E+000, 4.0363210E-001, 8.6268018E-002, 4.2668311E-002, 9.5227685E+000, 2.3653088E+000, 6.5860201E-001, 4.7104513E-001, 2.7168975E-001, 1.0016889E-001, 4.3261572E-002, 2.7620124E+000, 9.7397751E-001, 3.2588703E-001, 1.9104629E-001, 3.3445556E-001, 7.3544145E-002, 3.8832686E-002, 2.5222792E-001, 2.1674160E-001, 1.5935566E-001, 1.1733739E-001, 8.5770407E-002, 6.4168083E-002, 1.6798736E-001, 8.3509200E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 4.1807763E-044, 3.9011087E-004, 1.9499939E-043, 9.4820369E-003, 1.9996111E+001, 5.5084968E-001, 6.5821697E-001, 2.6554321E-044
 2.6004944E+000, 2.6908518E-013, 3.3735705E-013, 8.8782178E+000, 1.4766303E+001, 7.4274715E+000, 3.7271384E+000, 2.0729781E+000, 1.6428965E+000, 1.4943498E+000, 7.9023024E-001, 1.5262999E+001, 5.4576141E+000, 2.3387397E+000, 1.0618316E+000, 7.2526187E-001, 1.0347756E+000, 6.5390733E-001, 9.7331709E+000, 2.7711782E+000, 7.3212125E-001, 4.3529516E-001, 2.5975048E-001, 4.2549204E-001, 2.8207688E-001, 3.1880352E+000, 9.7577080E-001, 3.5515390E-001, 1.4025124E-001, 1.3040894E-001, 2.6030346E-001, 4.7184201E-002, 1.5594324E+001, 7.6700582E+000, 4.5839283E+000, 2.4840914E+000, 1.9096877E+000, 1.2047937E+000, 5.1256979E-001, 1.2736102E+001, 5.4010967E+000, 2.0494117E+000, 1.2054700E+000, 7.5955750E-001, 5.6198831E-001, 2.9307681E-001, 8.1681094E+000, 2.5890634E+000, 7.9796639E-001, 3.4663867E-001, 2.9978636E-001, 2.3140029E-001, 1.5132738E-001, 2.8293438E+000, 9.3479289E-001, 3.5714970E-001, 1.4305686E-001, 1.8844031E-001, 2.0680903E-001, 8.7843565E-002, 2.7360515E-001, 2.2464243E-001, 1.6731032E-001, 1.2324772E-001, 9.0570663E-002, 6.8041289E-002, 1.7469321E-001, 8.8526289E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 3.1952408E-037, 3.9011087E-004, 1.4903214E-036, 9.4820369E-003, 1.9996443E+001, 5.5382673E-001, 6.6177353E-001, 2.0404323E-037
 2.8014430E+000, 2.7009680E-013, 3.3862533E-013, 9.8257293E+000, 1.8026289E+001, 7.7395329E+000, 3.6242561E+000, 2.3572327E+000, 1.8303170E+000, 1.1291372E+000, 1.1540930E+000, 2.0001705E+001, 5.3667753E+000, 1.7280695E+000, 1.1340265E+000, 8.7713199E-001, 2.9118926E-001, 6.7828953E-001, 1.4064819E+001, 2.7724807E+000, 1.0142499E+000, 4.1602133E-001, 6.2462674E-001, 2.2111138E-001, 2.7767952E-001, 3.6187177E+000, 9.7193098E-001, 3.8385883E-001, 1.4339889E-001, 8.5192670E-002, 1.3382470E-001, 1.4758858E-001, 2.0292472E+001, 7.7850900E+000, 3.7988203E+000, 2.2901752E+000, 2.0140403E+000, 1.7470198E+000, 1.5225991E+000, 1.8788965E+001, 4.1811317E+000, 1.7857806E+000, 1.1633274E+000, 8.5304543E-001, 7.4151019E-001, 9.6338369E-001, 1.0379725E+001, 2.3109682E+000, 6.6386558E-001, 4.4195285E-001, 2.3786506E-001, 2.2240861E-001, 4.0518997E-001, 3.1434719E+000, 9.1526993E-001, 3.2709980E-001, 1.4612857E-001, 9.1641438E-002, 1.7372523E-001, 1.2039049E-001, 3.1106715E-001, 2.5006175E-001, 1.8601495E-001, 1.3612991E-001, 9.9502788E-002, 7.4774095E-002, 1.9628889E-001, 9.9468824E-002, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 2.2166676E-028, 3.9011087E-004, 1.0338961E-027, 9.4820369E-003, 1.9996860E+001, 5.5586223E-001, 6.6420483E-001, 1.4207309E-028
 3.0023915E+000, 1.2997226E-011, 1.1881670E-011, 1.0389008E+001, 2.0936228E+001, 1.0708064E+001, 6.8505218E+000, 3.4347040E+000, 1.7482092E+000, 1.5954866E+000, 1.7385715E+000, 1.6328919E+001, 7.2036761E+000, 4.1231978E+000, 2.0077997E+000, 8.4955242E-001, 1.0740075E+000, 7.8490485E-001, 8.6393641E+000, 3.4960816E+000, 1.7744166E+000, 6.3014785E-001, 4.7787360E-001, 7.9683704E-001, 7.5214302E-001, 2.8345954E+000, 1.2005615E+000, 5.9089931E-001, 2.2997059E-001, 1.0417752E-001, 1.0477593E-001, 1.5570512E-001, 1.6586183E+001, 1.0495118E+001, 6.7163515E+000, 3.1325026E+000, 2.1313975E+000, 1.9170238E+000, 1.2955577E+000, 1.8775138E+001, 5.7147097E+000, 2.8487118E+000, 1.4267827E+000, 1.3134097E+000, 7.3366321E-001, 4.3637303E-001, 9.5867095E+000, 2.8722680E+000, 1.5708571E+000, 6.3582229E-001, 5.2881765E-001, 2.1746924E-001, 1.9431568E-001, 2.7648434E+000, 1.0632264E+000, 5.0915690E-001, 2.1835609E-001, 1.0796473E-001, 8.2525870E-002, 1.2848070E-001, 3.0565325E-001, 2.6419351E-001, 2.0389375E-001, 1.5084433E-001, 1.1077670E-001, 8.2523923E-002, 2.0828904E-001, 1.1196782E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0954574E-001, 6.9645074E-018, 3.9011087E-004, 3.2483793E-017, 9.4820369E-003, 1.9997337E+001, 5.5722824E-001, 6.6583600E-001, 4.4747305E-018
 3.2010288E+000, 5.0941878E+000, 4.7210843E+000, 1.1105798E+001, 2.0980174E+001, 9.5511873E+000, 4.3008583E+000, 3.5798799E+000, 2.8613813E+000, 2.6209292E+000, 1.8634068E+000, 2.4039385E+001, 5.2221104E+000, 2.0774380E+000, 1.8658916E+000, 1.7735957E+000, 1.4246303E+000, 9.9278186E-001, 1.3445502E+001, 2.3943738E+000, 1.1912017E+000, 1.0189199E+000, 4.9540141E-001, 4.6995680E-001, 4.3667821E-001, 3.8680304E+000, 1.1237721E+000, 4.2179437E-001, 3.5607015E-001, 1.3476554E-001, 8.6455347E-002, 1.0944354E-001, 2.1753671E+001, 8.6901721E+000, 3.2701397E+000, 2.3425336E+000, 2.1024241E+000, 1.8164926E+000, 1.8192954E+000, 2.6044985E+001, 5.3848042E+000, 1.3691158E+000, 1.2590085E+000, 7.1738615E-001, 1.0842446E+000, 1.2774863E+000, 1.2679387E+001, 2.4552266E+000, 8.2138018E-001, 9.5141201E-001, 6.1182022E-001, 6.4596459E-001, 9.6195729E-001, 3.5648749E+000, 1.1272502E+000, 4.1467841E-001, 2.4795863E-001, 1.8063963E-001, 8.0612393E-002, 9.6375817E-002, 3.4725346E-001, 2.8937301E-001, 2.1736816E-001, 1.6003299E-001, 1.1665154E-001, 8.6794548E-002, 2.2967924E-001, 1.1976916E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0909924E-001, 7.7264538E-007, 6.8028601E-004, 3.6037657E-006, 9.8689168E-003, 2.3913046E+001, 5.5813651E-001, 6.5807299E-001, 4.9047313E-007
 3.4021626E+000, 8.3146185E+000, 7.7053026E+000, 1.2260949E+001, 2.1029308E+001, 9.2654523E+000, 6.1553233E+000, 2.6157831E+000, 1.7225857E+000, 1.6439401E+000, 1.5897418E+000, 2.0497472E+001, 5.6172706E+000, 3.6543458E+000, 1.7519847E+000, 1.2800876E+000, 9.0906083E-001, 9.5997423E-001, 1.2720559E+001, 2.7596749E+000, 1.8357758E+000, 1.1071075E+000, 7.8459896E-001, 5.4808132E-001, 4.5749234E-001, 3.3125228E+000, 1.1708361E+000, 6.0789935E-001, 3.5431171E-001, 3.2851392E-001, 1.0989894E-001, 5.6993958E-002, 2.6463175E+001, 1.1515142E+001, 6.5070522E+000, 2.4623584E+000, 7.6181988E-001, 9.1973981E-001, 9.0544130E-001, 2.6598026E+001, 8.0912677E+000, 3.3367915E+000, 1.2668913E+000, 5.5512324E-001, 5.7013153E-001, 3.8983088E-001, 1.2876744E+001, 3.4242500E+000, 1.6774534E+000, 7.9519524E-001, 4.8339351E-001, 5.1819285E-001, 2.5535085E-001, 3.1765223E+000, 1.4479849E+000, 6.0575129E-001, 2.4155704E-001, 2.3423087E-001, 2.6850062E-001, 8.5026941E-002, 3.5572973E-001, 3.0239769E-001, 2.3069046E-001, 1.6895447E-001, 1.2288872E-001, 9.0928203E-002, 2.4073652E-001, 1.2734257E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0881242E-001, 1.2689660E-006, 8.6668446E-004, 5.9186999E-006, 1.0117276E-002, 2.6832618E+001, 5.5875300E-001, 6.5232908E-001, 7.9833001E-007
 3.6007504E+000, 1.6748530E+001, 1.5519280E+001, 1.2782364E+001, 2.4653298E+001, 1.1846278E+001, 5.1076643E+000, 3.2084463E+000, 2.1825031E+000, 1.6066103E+000, 1.1784580E+000, 2.4864414E+001, 5.6568037E+000, 1.8416401E+000, 1.8871787E+000, 2.0372795E+000, 1.7728687E+000, 1.3435584E+000, 1.6940156E+001, 3.3645104E+000, 1.2052946E+000, 1.3280336E+000, 1.6441271E+000, 1.4998144E+000, 1.1340671E+000, 4.4014741E+000, 1.6524822E+000, 5.9326286E-001, 4.2126520E-001, 9.8312053E-001, 6.1856685E-001, 1.5051116E-001, 2.4670429E+001, 1.4583798E+001, 7.9090257E+000, 4.4891161E+000, 2.6427204E+000, 1.4756328E+000, 8.5269067E-001, 2.1952313E+001, 9.1872969E+000, 4.6845341E+000, 2.0786472E+000, 1.5771425E+000, 4.8983372E-001, 5.4096332E-001, 1.0833030E+001, 3.9894292E+000, 1.8091833E+000, 1.1237523E+000, 7.4824690E-001, 3.0162278E-001, 4.7275704E-001, 3.6477759E+000, 1.7280415E+000, 8.0912888E-001, 3.9152874E-001, 2.8007618E-001, 2.0209595E-001, 2.8302172E-001, 3.8066562E-001, 3.2977631E-001, 2.5237281E-001, 1.8671899E-001, 1.3531732E-001, 9.9402697E-002, 2.6399394E-001, 1.4243155E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0805854E-001, 2.5735127E-006, 1.3566208E-003, 1.2003355E-005, 1.0769477E-002, 3.3684923E+001, 5.5916144E-001, 6.3799050E-001, 1.5825451E-006
 3.8018842E+000, 9.5334052E+000, 8.8346237E+000, 1.3458299E+001, 2.6246834E+001, 1.2307711E+001, 3.9937633E+000, 2.4479273E+000, 2.2109819E+000, 1.8649426E+000, 1.8209485E+000, 2.8949333E+001, 1.0321559E+001, 2.2289770E+000, 8.9527123E-001, 8.6469321E-001, 8.1873911E-001, 1.3904379E+000, 1.8240884E+001, 5.7959986E+000, 1.2150111E+000, 5.6957278E-001, 6.1864146E-001, 6.8051280E-001, 1.2500061E+000, 4.3896320E+000, 1.9786478E+000, 6.9684644E-001, 2.4077068E-001, 2.4856214E-001, 5.8298284E-001, 7.9538080E-001, 2.7221590E+001, 1.0004263E+001, 4.5947348E+000, 4.2347549E+000, 2.5103809E+000, 2.2219095E+000, 2.2133767E+000, 3.0970928E+001, 4.9338976E+000, 2.4445809E+000, 1.9987002E+000, 8.8258215E-001, 1.4365727E+000, 9.7929594E-001, 1.8494124E+001, 2.8978821E+000, 1.4209532E+000, 1.0260862E+000, 6.3985510E-001, 5.3634799E-001, 2.8185759E-001, 5.2544950E+000, 1.4876971E+000, 8.6431052E-001, 3.6375200E-001, 5.3859223E-001, 1.5002590E-001, 1.8111382E-001, 4.1172451E-001, 3.5153650E-001, 2.6177367E-001, 1.9201484E-001, 1.3872310E-001, 1.0212136E-001, 2.8247486E-001, 1.4692136E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0870087E-001, 1.4620013E-006, 9.3918090E-004, 6.8190533E-006, 1.0213837E-002, 2.7808739E+001, 5.5943903E-001, 6.5100397E-001, 9.1782545E-007
 4.0004720E+000, 8.4181764E+000, 7.8012619E+000, 1.3810117E+001, 2.6885417E+001, 1.2273461E+001, 9.0362187E+000, 5.5989299E+000, 1.9957899E+000, 1.1478845E+000, 1.3760583E+000, 2.1218814E+001, 8.0063994E+000, 6.1089528E+000, 3.0336578E+000, 7.0456168E-001, 6.7107800E-001, 6.0640681E-001, 1.0299164E+001, 4.3911546E+000, 3.2541809E+000, 1.3640054E+000, 4.7502064E-001, 4.9269493E-001, 5.6881014E-001, 3.7493406E+000, 1.9387257E+000, 1.8445806E+000, 7.9302654E-001, 1.8903966E-001, 1.5527180E-001, 2.7413893E-001, 2.5729155E+001, 1.5069407E+001, 6.4867355E+000, 3.0577347E+000, 2.5882505E+000, 1.7136539E+000, 1.1057054E+000, 2.9676642E+001, 9.6991425E+000, 2.7711321E+000, 1.7837703E+000, 2.2274913E+000, 1.5506561E+000, 1.1252716E+000, 1.3826589E+001, 3.6311034E+000, 1.6085185E+000, 1.2564364E+000, 1.5239248E+000, 1.3433118E+000, 8.4583348E-001, 3.8668128E+000, 1.5487978E+000, 8.2188372E-001, 5.8991341E-001, 6.1751134E-001, 5.0082294E-001, 2.6100941E-001, 4.1343622E-001, 3.6170497E-001, 2.7837294E-001, 2.0520112E-001, 1.4847907E-001, 1.0871849E-001, 2.9110172E-001, 1.5811728E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0878607E-001, 1.3145738E-006, 8.8381295E-004, 6.1314234E-006, 1.0140092E-002, 2.7038228E+001, 5.5962285E-001, 6.5299898E-001, 8.2785535E-007
 4.2016057E+000, 1.0311004E+001, 9.5551223E+000, 1.5877644E+001, 3.0870344E+001, 1.1540822E+001, 3.2387289E+000, 3.1477095E+000, 3.2186859E+000, 2.6476464E+000, 1.6996540E+000, 3.1385173E+001, 5.0941515E+000, 1.7264806E+000, 2.0238896E+000, 2.4794844E+000, 1.7906535E+000, 1.0503172E+000, 1.8595738E+001, 2.9646718E+000, 1.2401523E+000, 1.5013714E+000, 1.6921071E+000, 1.3871987E+000, 6.6926454E-001, 5.2989920E+000, 1.4810832E+000, 7.1871928E-001, 1.0953932E+000, 8.3277517E-001, 4.4259736E-001, 3.0744018E-001, 3.0766014E+001, 1.4567542E+001, 6.7209748E+000, 3.9610220E+000, 2.3326659E+000, 1.9740725E+000, 2.0108314E+000, 3.0030572E+001, 8.9798772E+000, 3.5547471E+000, 1.5621837E+000, 8.1909653E-001, 1.2813473E+000, 1.5663300E+000, 1.5700680E+001, 4.2861105E+000, 1.4898235E+000, 9.5910751E-001, 7.1601383E-001, 1.0688903E+000, 1.4358376E+000, 4.6327449E+000, 1.7881863E+000, 6.4943625E-001, 3.2264234E-001, 4.3521033E-001, 7.8471008E-001, 9.5316978E-001, 4.5807560E-001, 3.8391040E-001, 2.8703197E-001, 2.1033781E-001, 1.5201634E-001, 1.1151747E-001, 3.0996000E-001, 1.6247048E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0862933E-001, 1.5857920E-006, 9.8567183E-004, 7.3964371E-006, 1.0275750E-002, 2.8367385E+001, 5.5974773E-001, 6.5017737E-001, 9.9422126E-007
 4.4001935E+000, 8.9345717E+000, 8.2797544E+000, 1.4336454E+001, 2.9562955E+001, 1.8193367E+001, 6.9127894E+000, 1.9005477E+000, 1.5693235E+000, 2.0277935E+000, 2.1472132E+000, 2.8459029E+001, 1.0926605E+001, 2.7736626E+000, 1.1039208E+000, 9.7441482E-001, 1.1969475E+000, 1.5380684E+000, 1.7049846E+001, 4.9044221E+000, 1.6805638E+000, 7.9508580E-001, 6.9028914E-001, 9.7565510E-001, 1.3318392E+000, 4.4718100E+000, 1.9010207E+000, 8.2344803E-001, 4.8312628E-001, 5.3672588E-001, 7.8841632E-001, 7.1981403E-001, 3.1200541E+001, 2.0413712E+001, 1.1247358E+001, 5.5600440E+000, 2.7106404E+000, 1.8406483E+000, 1.1620795E+000, 2.4638045E+001, 9.5807309E+000, 7.2542385E+000, 5.0701003E+000, 2.1412078E+000, 5.5560686E-001, 5.2936638E-001, 1.3613432E+001, 4.6456894E+000, 3.6158536E+000, 2.7241943E+000, 1.1013350E+000, 5.4088440E-001, 3.9778796E-001, 4.1586620E+000, 1.7669378E+000, 1.2605638E+000, 9.2095430E-001, 3.2371633E-001, 3.0596663E-001, 3.6332761E-001, 4.5661035E-001, 4.1207886E-001, 3.1697965E-001, 2.3416244E-001, 1.6893981E-001, 1.2320740E-001, 3.3388505E-001, 1.8270722E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0874067E-001, 1.3931223E-006, 9.1331268E-004, 6.4977887E-006, 1.0179384E-002, 2.7436674E+001, 5.5983041E-001, 6.5234536E-001, 8.7641288E-007
 4.6013273E+000, 1.3416915E+001, 1.2432794E+001, 1.5803412E+001, 3.3374918E+001, 1.5828422E+001, 7.7402171E+000, 4.3515041E+000, 1.6335119E+000, 1.4757154E+000, 1.6465804E+000, 3.5146294E+001, 9.6185727E+000, 4.6062033E+000, 2.0754693E+000, 7.8667944E-001, 9.5586615E-001, 1.2069357E+000, 1.5744057E+001, 4.7664577E+000, 2.4618244E+000, 1.2502567E+000, 4.4942616E-001, 5.5440012E-001, 8.1028670E-001, 4.5051320E+000, 1.5901299E+000, 7.0419249E-001, 4.0762251E-001, 2.8009661E-001, 2.9696690E-001, 5.0625723E-001, 2.9173179E+001, 1.5943431E+001, 6.9321369E+000, 5.7498396E+000, 3.9986280E+000, 2.4484031E+000, 1.6633825E+000, 3.3431286E+001, 9.5279619E+000, 2.6099946E+000, 3.1318907E+000, 3.5415449E+000, 2.3942365E+000, 1.0773719E+000, 1.7025094E+001, 5.2657394E+000, 1.4409125E+000, 1.9462003E+000, 3.1377750E+000, 2.4173710E+000, 1.2177332E+000, 4.5908077E+000, 1.8377033E+000, 7.7240616E-001, 7.5250047E-001, 1.2831839E+000, 1.3369669E+000, 1.0219074E+000, 4.6767142E-001, 4.0949370E-001, 3.1569527E-001, 2.3598371E-001, 1.7189295E-001, 1.2594134E-001, 3.3167042E-001, 1.8424077E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0834751E-001, 2.0734627E-006, 1.1688217E-003, 9.6710262E-006, 1.0519581E-002, 3.0950512E+001, 5.5988657E-001, 6.4474178E-001, 1.2888236E-006
