s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,HFG_x5_y10,HFG_x10_y10,HFG_x15_y10,HFG_x22_y10,HFG_x5_y30,HFG_x10_y30,HFG_x15_y30,HFG_x22_y30,HFG_x5_y50,HFG_x10_y50,HFG_x15_y50,HFG_x22_y50,HFG_x5_y70,HFG_x10_y70,HFG_x15_y70,HFG_x22_y70,HFG_x5_y90,HFG_x10_y90,HFG_x15_y90,HFG_x22_y90,HFG_x5_y110,HFG_x10_y110,HFG_x15_y110,HFG_x22_y110,HFG_x5_y130,HFG_x10_y130,HFG_x15_y130,HFG_x22_y130
138,51.47,48.62,36.88,7.67,49.47,42.91,13.15,6.51,58.73,52.66,36.31,30.86,52.85,55,44.89,32.13,52.63,50.17,33.25,20.27,62.11,57.15,30.23,18.24,62.9,61.84,40.95,25.8
138.2,57.41,45.86,36.18,6.69,57.23,45.18,19.74,6.95,47.43,50.48,30.16,12.37,50.43,41.94,26.5,9.29,56.18,50.27,34.59,19.63,62.2,60.94,51.75,31.46,63.08,56.73,43.79,32.12
138.4,59.67,49.3,47.78,9,52.66,49.18,27.78,7.12,51.22,47.65,21.94,8.76,56.01,58.16,33.85,11.65,60.81,60.57,43.86,11.42,55.7,52.43,31.92,11.97,59.14,56.93,31.49,12.06
138.6,61.23,52.62,40.28,7.35,53.99,41.48,17.56,9.06,52.17,54.34,27.35,10.42,47.42,50.99,24.94,14.7,56.25,47.46,32.9,8.93,64.51,55.38,42.93,12.18,58.54,56.42,40.12,14.92
138.8,59.39,48.71,32.41,6.61,53.86,48.55,32.67,9.52,48.99,42.47,29.07,12.75,55.95,51.27,27.12,7.46,59.22,55.42,21.84,8.94,64.75,60.53,27.12,12.45,63.89,65.26,35.88,13.45
139,59.49,48.97,43.81,7.09,55.46,39.66,23.21,6.71,53.96,47,25.58,16.05,52.25,55.65,34.29,13.12,50.02,49.21,42.12,15.63,52.66,52.06,39.45,16.16,59.77,47.81,30.62,15.52
139.2,61.06,53.05,26.63,6.43,57.23,46.51,22.66,6.61,55.74,54.24,24.71,10.33,49.88,46.46,28.65,8.22,56.09,52.66,26.01,8.25,62.55,59.9,36.09,11.3,64.97,60.86,37.8,16.69
139.4,55.21,50.3,38.36,7.03,46.07,38.47,24.47,5.66,47.48,44.05,20.96,4.84,51.22,51.04,18.36,6.65,51.76,50.53,30.38,7.53,53.72,56.06,29.58,9.56,53.76,60.73,28.38,10.53
139.6,62.45,49.26,29.35,7.35,62.82,62.11,25.41,10.85,56.48,53.82,45.86,16.15,51.04,51.15,36.66,18.99,49.15,46.1,24.78,13.16,51.44,49.15,24.62,6.87,56.86,53.25,33.46,8.08
139.8,60.84,48.61,34.29,6.46,47.02,41.97,25.41,6.1,45.18,45.21,17.44,5.91,53.22,52.62,26.26,14.1,59.17,55.15,43.99,30.64,54.53,53.38,46.48,34.41,51.03,50.63,35.66,22.38
140,54.29,43.34,32.34,10.77,54.25,47.99,23.65,7.24,56.45,52.99,37.49,12.19,53.7,56.7,30.3,15.66,60.09,48.31,17.98,7.92,67.11,57.34,18.31,10.94,69.67,63.15,34.83,21.07
140.2,60.76,48.07,40.1,8.42,53.67,45.29,33.93,13.74,55.97,47.22,20.18,8.3,57.45,60.1,25.32,11.35,66.41,68.14,42.81,30.03,64.29,65.87,51.51,28.12,63.53,50.48,30.8,17
140.4,62.03,51.73,42.56,8.83,57.68,49.21,20.71,8.84,60.39,54.43,38.31,18.71,65.57,57.28,34.62,16.82,67.5,52.05,28.55,10.74,71.5,59.33,28.9,11.08,67.62,67.81,40.96,23.06
140.6,58.52,45.46,30.7,7.59,59.45,52.63,32.62,10.14,52.32,50.1,20.14,11.23,62.82,47.44,25.3,10.78,67.99,62.56,49.61,23.78,64.54,60.89,48.42,25.82,61.31,60.69,40.79,20.45
140.8,61.81,52.13,46.11,8.22,56.91,49.45,24.18,7.39,51.28,59.44,30.36,14.58,62.38,69.46,36.45,14.26,70.95,55.01,30.51,16.83,71.58,46.76,23.89,10.22,73.56,55.43,36.64,12.41
141,62.12,51.25,42.6,7.26,56.29,45.35,24.38,7.25,54.58,50.72,43.85,14.72,54.17,54.31,31.62,17.7,63.45,64.14,41.09,18.98,75.99,73.25,56.62,28.05,74.14,66.3,45.48,24.72
141.2,59.68,55.37,39,7.59,58.75,49.72,23.19,7.78,50.96,48.42,33.28,17.5,53.37,57.04,38.43,12.56,64.74,63.2,45.53,27.97,63.39,59.96,45.95,30.87,65.18,64.71,50.28,23.64
141.4,57.03,53.42,48.67,7.77,48.81,45.39,22.45,6.59,49.18,50.49,26.97,9.06,55.1,55.27,39.83,27.55,54.78,54.31,46.07,24.66,63.84,64.07,35.65,14.85,68.81,68.81,40.81,21.54
141.6,59.04,51.23,32.34,7.32,54.61,50.37,28.94,9.02,52.65,47.53,26.03,8.84,58.77,51.1,29.55,8.79,60.96,58.92,41.37,17.21,67.66,68.08,48.68,31.78,66.44,67.98,53.74,28.49
141.8,68.52,47.07,30.45,8.63,51.48,46.11,25.93,8.4,53.35,54.41,37.18,18.4,56.66,57.12,43.29,27.68,53.7,54.04,37.07,22.55,55.31,52.05,42.94,18.3,60.24,55.84,46.05,16.82
142,60.99,46.81,43.58,8.25,56.85,48.45,23.8,11.42,56.83,50.88,41.62,16.18,50.6,47.09,33.08,15.77,56.02,60.03,34.5,17.27,65.14,64.07,40.15,26.97,66.63,64.52,52.84,36.06
142.2,61.9,50.51,40.97,8.03,55.77,50.94,33.95,11.39,50.23,49.27,24.2,15.4,59.13,58.94,46.04,21.51,58.31,56.56,45.27,22.4,55.68,55.62,42.83,27.89,61.94,60.07,39.55,21.96
142.4,57.45,52.82,37.72,7.83,59.9,53.08,18.21,7.3,60.37,56.86,36.48,12.47,54.59,56.59,44.74,20.56,55.27,58.85,54.63,21.08,67.79,70.61,53.04,22.03,70.02,61.48,41.17,17.45
142.6,60.78,52.3,30.57,7.47,56.96,52.8,24.45,8,52.87,51.52,22.04,8.19,60.31,57.46,23.38,10.75,56.5,54.24,38.14,15.4,52.24,50.48,38.78,24.64,61.77,57.18,51.74,29.86
142.8,61.93,54.53,37.63,8.11,57.01,48.63,24.39,7.35,55.93,58.74,30.16,10.7,62.93,59.49,39.1,14.98,70.02,60.73,31.44,14.76,73.13,63.55,27.44,12.62,67.03,72,39.59,14.08
143,62.4,45.09,35.87,9.71,53.09,50.65,24.36,8.01,53.22,50.64,39.61,14.79,52.79,52.65,34,12.02,61.83,63.72,41.02,15.81,71.72,69.25,61.84,29.63,72.37,69.87,54.98,36.77
143.2,56.38,45.68,31.97,8.2,48.53,47.34,20.2,11.56,48.33,44.79,31.78,10.03,55.83,60.16,39.07,14.68,64.25,61.29,49.52,33.4,62.66,59.33,52.38,39.69,76.41,68.89,51.54,33.44
143.4,58.57,47.66,38.06,7.03,50.74,51.12,25.99,10.37,49.4,48.04,34.83,16.75,57.04,54.26,43.2,18.16,63.83,56.61,45.48,20.94,72.15,65.1,45.04,20.5,69.38,67.56,48.06,28.93
143.6,57.14,49.91,35.36,7.04,53.71,44.89,21.78,6.09,54.06,47.15,26.79,8.64,55.49,51.35,38.62,12.58,61.58,56.37,47.61,20.13,65.03,60.4,55.61,33.18,67.9,65.11,57.02,32.9
143.8,56.49,45.4,26.81,7.02,51.52,50.85,22.57,9.55,48.94,52.15,41.36,24.34,51.31,50.15,33.3,13.83,60.43,53.07,34.51,9.27,67.12,55.23,39.44,15.02,69.03,64.42,45.43,20.73
144,49.73,43.95,35.8,7.62,51.02,41.4,15.45,7.59,49.82,39.73,26.55,10.33,52.3,52.43,45.73,22.7,52.68,52.12,46.65,31.94,49.45,49.28,40.84,29.44,57.85,54.76,37.84,26.64
144.2,61.89,46.8,27.77,7.65,60.77,54.69,37.3,14.37,53.47,48.07,33.74,22.37,58.61,44.98,31.13,9.36,60.67,51.15,31.27,9.6,65.85,66.57,43.56,23.18,67.34,68.66,49.49,40.88
144.4,56.17,41.78,26.65,6.48,45.23,41.57,26.99,6.84,49.29,50.45,35.03,12.34,64.11,63.3,57.08,36.7,59.66,57.84,49.2,28.12,57.25,54.41,35.48,11.54,60.59,53.62,32.83,9.45
144.6,61.36,45.06,35.33,7.15,52.46,41.84,23.46,7.19,50.97,50.95,29.66,11.52,51.33,46.91,35.19,14.42,63.71,60.5,40.27,19.71,67.52,65.7,56.31,35.08,65.81,66.03,61.5,38.83
144.8,58.81,49.51,24.43,6.83,59.51,52.31,26.92,12.02,52.37,53.07,44.97,28.19,51.01,52.27,34.63,15.99,60.66,59.66,34.72,11.16,57.65,65.77,31.81,12.28,58.61,66.85,42.93,15.72
145,56.7,50.71,28.42,6.53,52.2,42.51,24.03,6.26,47.31,41.28,22.44,8.67,57.6,55.39,39.86,31.42,58.12,58.9,54.59,45.28,66.14,62.47,56.35,35.99,67.23,66.59,42.3,22.01
145.2,59.26,53.39,36.57,7.67,65.03,57.52,24.59,8.37,65.77,59.62,46.08,23.37,53.03,53.05,45.26,20.49,56.64,53.7,35.97,14.19,72.56,63.25,50.03,30.13,77.01,69.37,58.32,42.09
145.4,54.03,48.28,35.22,7.51,46.82,40.91,24.29,7.06,46.29,40.18,27.93,8.7,55.58,48.98,47.89,23.31,61.66,57.79,59.02,45.02,61.68,57.05,47.5,36.83,63.82,53.83,42.06,24.42
145.6,61.07,47.77,30.46,6.45,56.25,45.21,19.09,10.39,54.91,51.42,33.83,15.81,56.77,52.16,41.54,11.72,61.14,57.21,43.51,12.67,70.96,69.81,51.6,29.03,72.9,76.76,63.53,42.94
145.8,57.51,49.61,27.08,6.85,48.37,45.51,15.82,5.09,47.68,43.69,26.25,10.31,54.77,46.23,37.87,19.13,60.12,57.38,42.23,14.14,59.8,63.12,49.05,13.28,63.51,65.23,34.64,13.82
146,60.29,48.59,37.57,7.08,56.75,48.63,23.82,7.11,57.04,52.91,22.09,7.79,55.42,49.22,39.85,12.6,65.5,60.1,36.39,16.56,60.98,60.18,42.2,16.46,72.69,62.19,43.75,15.32
146.2,58.76,46.01,26.03,6.3,51.56,47.47,17.69,6.15,53.37,45.59,36.09,18.11,61.44,57.1,38.96,21.18,59.32,53.92,40.53,14.26,61.13,58.7,43.99,18.41,61.71,64.6,59.68,23.89
146.4,63.16,46.9,36.8,6.59,50.8,47.38,23.99,5.27,49.21,47.76,20.1,5.68,52.75,47.13,25.02,8.94,61.56,51.6,37.77,20.54,65.11,62.55,50.41,21.36,66.12,62.43,50.29,21.06
146.6,59.32,47.91,34.24,6.92,52.2,53.06,15.73,5.88,41.56,49.86,27.52,8.38,49.23,44.44,38.68,14.05,57.73,49.19,34.81,16.51,65.88,57.92,35.8,12.82,68.69,66.47,41.84,15.3
146.8,58.53,45.5,34.98,6.67,49.84,44.58,23.1,6.31,50.8,44.65,27.21,9.78,47.12,53.42,32.57,8.93,52.05,50.19,33.2,18.41,53.42,51.54,44.68,21.25,51.4,50.68,45.71,19.6
147,65.29,55.75,24.23,8.02,64.01,64.46,32.41,11.7,58.5,49.62,39,17.4,55.37,52.3,47.6,16.77,59.11,59.2,50.09,23.38,65.85,59.5,40.84,22.76,69.28,68.07,51.63,24.92
147.2,58.04,51.75,32.58,6.57,46.19,42.4,18.2,5.63,45.39,47.92,23.26,11.38,54.65,51.18,34.06,25.97,59.15,53.74,40.53,24.78,61.47,60.22,47.34,27.4,61.89,62.18,52.39,36.57
147.4,63.93,51.64,37.45,6.96,56.68,52.94,24.21,6.56,50.65,50.64,31.53,9.43,51.24,55.37,33.33,14.13,57.21,60.89,35.15,11.49,70.55,62.97,42.78,18.03,73.41,61.4,38.75,22.88
147.6,53.51,50.04,35.06,6.47,55.04,46.61,28.04,8.48,43.47,43.25,28.13,12.81,50.87,50.02,38.04,12.41,59.23,58.62,48.28,16.45,60.2,59.75,46.86,12.53,62.26,62.54,47.42,16.38
147.8,64.07,49.51,37.77,8.38,52.46,47.86,19.02,7.18,57.06,58.55,33.06,11.59,60.03,56.63,49.19,22.95,62.14,53.6,48.9,25.69,63.53,54.54,55.52,25.79,64.76,66.31,54.23,24.52
148,52.77,43.39,35.93,6.22,54.93,45.57,14.45,6.34,49.02,50.58,30.58,8.64,56.72,54.03,41.8,16.56,69.96,67.44,52.15,33.92,71.78,77.45,60.36,50.55,60.98,61.94,57.1,40.24
148.2,64.59,49.89,35.32,6.89,56.92,49.16,24.35,6.8,60.74,47.25,31.7,7.79,59,49.98,27.9,11.78,60.03,58.47,38.53,19.33,57.55,61.56,48.16,17.28,66.16,68.7,58.04,29.37
148.4,54.29,46.53,18,5.47,45.34,35.5,14.26,4.91,46.28,43.91,26.16,5.62,48.87,48.46,34.38,14.62,56.97,56.52,38.38,14.2,54.56,58.03,45.12,18.23,50.44,55.7,45.07,15.42
148.6,66.2,56.22,32.14,7.29,54.17,52.63,33.39,6.99,45.79,46.86,25.12,9.7,56.79,53.64,38.87,18.01,63.37,62.41,32.92,19.42,66.8,61.03,43.48,15.78,71.48,63.31,45.25,21.59
148.8,56.86,44.85,39.72,6.46,47.53,46.87,25.16,5.96,47.7,57.59,26.82,10.79,48.99,56.84,34.43,13.09,47.05,48.88,38.13,13.08,49.97,51.47,45.16,13.53,51.97,53.47,49.99,19.76
149,65.74,56.07,34.34,7.18,58.36,53.28,21.11,7.6,48.14,48.29,34.22,13.82,57.82,55.38,30.91,11.02,67.08,61.92,43.7,17.05,75.45,69.88,42.38,17.72,66.36,69.59,50.73,25.05
149.2,60.87,48.17,30.56,7.45,52.62,44.62,21.49,5.33,48.76,49.03,22.36,6.38,53.65,58.26,31.81,21.49,59.3,63.11,42.74,28.19,58.43,57.99,49.97,24.37,64.34,61.38,56.16,25.33
149.4,63.2,49.03,30.67,7.37,61.45,50.85,29.73,8.8,57.78,55.15,34.42,14.01,57.94,54.11,43.94,26.61,66.08,59.53,38.49,18.08,74.27,73.43,41.09,22.68,76.39,76.87,61.81,33.17
149.6,56.23,43.29,41.12,6.93,52.01,40.68,19.73,5.9,53.73,46.53,30.39,20.43,53.92,56.56,40.83,17.6,58.43,64.6,46.97,17.9,66.8,63.06,54.31,23.98,69.34,73.17,49.39,18.54
149.8,59.38,49.17,36.88,7.21,54.8,51.61,32.37,9.35,54.82,52.25,37.99,16.67,54.59,39.63,23.78,11.66,66.3,54.92,35.58,12.93,60.65,62.2,37.17,12.66,69.63,66.99,49.65,17.61
150,53.89,45.11,39.85,6.88,51.28,50.73,25.19,8.01,44.68,42.91,36.54,14.57,55.45,52.93,47.69,12.15,62.75,58.72,47.73,15.97,60.7,57.27,39.02,15.47,58.37,61.3,43.27,15.4
150.2,57.78,47.04,35.94,7.97,56.34,45.15,18.09,6.45,51.72,51.88,34.82,18.52,51.2,50.04,40.75,22.13,53.78,55.39,48.64,25.67,66.81,66.99,49.07,19.6,73.77,73.07,50.66,16.56
150.4,55.48,46.29,31.01,6.53,53.79,49.5,23.93,10.53,51.66,47.38,30.73,9.22,49.92,46.07,42.09,12.8,56.91,56.97,55.3,25.67,60.54,59.59,54.86,44.35,66.52,63.05,57.86,42.76
150.6,57.59,48.2,43.77,8.51,48.22,45.2,27.75,6.22,52.47,51.11,23.04,9.05,59.45,59.04,44.68,13.12,52.27,54.62,42.84,17.81,60.4,59.98,42.14,13.88,72.97,71.7,57.11,30.75
150.8,60.56,48.48,32.99,7.15,55.16,49.73,30.36,9.55,51.12,52.56,43.63,16.21,44.44,50.88,33.52,16.63,58.27,58.75,42.89,14.7,63.61,62.99,53.89,25.95,67.46,66.36,53.56,28.75
151,62.56,56.74,44.99,7.77,46.61,42.49,25.89,6.17,45.2,41.96,23.92,8.59,52.83,53.79,34.6,13.6,63.08,60.05,43.4,18.57,66.18,67.68,55.32,33.45,62.35,65.24,62.95,38.88
151.2,56.66,46.38,32.33,6.68,58.42,46.46,20.95,8.86,57.28,51.84,36.45,10.78,52.01,50.8,42.28,21.43,57.65,56.17,38.25,25.33,65.93,60.58,32.86,12.48,68.73,62.31,42.58,15.96
151.4,54.57,42.92,31.7,6.27,49.23,44.63,32.14,5.93,48.97,38.44,25.41,9.43,55.86,41.45,17.95,7.23,56.11,50.44,28.81,19.17,62.05,59.94,47.72,40.45,64.18,63.3,48.92,42.56
151.6,62,46.23,37.43,6.79,52.11,47.57,19.95,5.63,52.84,54.26,23.22,10.56,63.99,66.68,45.65,23.61,59.41,58.07,48.41,21.47,61.42,49.37,27.49,10.62,64.64,54,23.92,12.53
151.8,57.11,48.97,29.21,6.53,54.73,48.44,30.34,7.47,48.71,49.95,42.8,11.38,46.65,46.35,33.88,19.32,54.5,55.25,40.99,22.53,61.08,59.35,49.97,26.68,62.42,63.89,47,21.89
152,59.03,50.94,40.86,7.51,49.45,46.38,26.64,6.69,47.27,53.64,32.9,8.69,55.91,56.82,43.74,15.8,57.35,57.63,40.64,17.8,56.91,52.04,45.73,26.89,67.51,58.86,53.2,30.79
152.2,58.85,52.21,24.44,7.13,57.27,53.27,25.57,11.09,57.52,57.17,54.06,15.52,54.08,50.45,43.79,14.51,61.68,56.23,48.76,12.28,68.11,69.24,48.57,15.23,65.8,68.45,47.6,19.63
152.4,59.97,48.49,36.7,7.54,46.01,45.47,24.85,6.91,47.88,50.13,19.26,8.48,58.95,60.12,45.76,16.52,58.54,58.16,47.38,40.91,55.14,53.41,51.24,28.09,62.32,66.71,54.9,22.84
152.6,65.27,52.57,34.17,7.47,61.51,50.71,21.61,8.74,53.22,54.29,38.93,32.31,48.42,47.57,36.43,14.31,57.54,55.39,39.58,10.22,70.9,69.38,49.26,25.45,74.03,71.72,57.76,32.35
152.8,53.52,48.45,35.35,7.34,49.21,44.42,26.69,12.63,43.08,41.17,24.37,9.4,51.29,53.93,47.7,29.55,60.14,61.58,52.33,31.85,58.1,58.84,48.72,21.82,59.59,59.98,38.2,15.84
153,59.08,53.86,34.59,7.2,56.3,44.73,25.13,10.18,57.93,57.89,40.97,17.48,62.05,54.51,36.49,14.25,59.38,50.22,31.22,13.69,62.82,59.09,51.18,21.34,68.99,61.66,55.8,28.37
153.2,56.27,50.87,31.11,7.32,61.98,52.78,43.05,11.3,44.38,43.89,28.86,9.41,49.37,51.66,44.51,11.23,58.84,60.19,43.77,14.55,66.63,60.5,35.95,17.91,74.06,64.71,45.3,19.18
153.4,58.79,51.44,27.9,7.45,51.34,46.48,20.63,7.45,52.9,55.91,37.93,17.95,53.86,61.15,52.92,22.81,52.08,59.22,45.21,20.14,62.68,59.65,46.6,18.34,67.37,65.49,53.02,14.21
153.6,63.03,50.84,39.94,6.92,54.1,47.24,25.97,7.09,50.85,42.79,24.19,6.43,49.28,49.25,24.24,9.55,59.47,62.21,42.59,19.12,65.44,73.04,61.57,30.25,68.95,76.23,69.8,37.2
153.8,63.99,50.83,38.7,7.12,57.77,47.92,22.41,6.83,57.21,56.53,36.97,9.72,59.75,61.25,40.05,12.62,57.39,54.82,37.62,12.28,58.45,51.85,32.52,12.39,69.74,59.48,40.63,13.11
154,62.77,50.38,36.66,8.54,63.33,55.87,36.98,11.11,59.12,52.59,39.12,17.42,59.63,48.03,39.87,9.97,64.91,58.4,47.92,14.88,67.41,70.3,53.73,18.69,66.59,69.13,49.55,18.84
154.2,59.94,52.35,36.16,7.16,51.67,49.84,24.61,6.65,49.2,47.44,23.26,13.62,54.7,55.81,43.24,20.59,53.83,56.1,44.69,18.48,53.25,49.23,44.8,15.15,59.58,56.64,38.33,25.09
154.4,59.91,49.91,34.4,6.84,55.99,51.35,23.3,7.42,53.69,54.42,38.24,14.3,52.42,55.65,32.69,13.35,57.12,59.04,37.32,10.59,65.52,65.37,50.42,15.27,68.72,65.68,56.14,34.56
154.6,61.06,54.98,26.32,6.6,53.49,45.32,27.47,6,54.34,45.89,29.94,8.92,51.73,51.2,33.67,9.56,51.07,56.32,45.53,15.04,45.94,50.8,41.92,18.82,47.78,50.78,43.63,15.74
154.8,66.97,56.38,32.16,7.24,62.84,57.16,29.05,8.39,62.57,57.34,35.05,14.85,62.86,58.83,52.06,28.77,55,53.86,42.14,20.55,61.26,63.14,37.22,15.88,63.96,59.88,51.49,25.07
155,58.33,51.56,28.33,6.4,58.05,52.25,26.56,8.14,49.91,45.83,23.3,7.47,50.56,47.61,31.99,9.54,58.24,60.02,42.64,19.17,55.37,63.81,54.06,24.53,50.79,59.42,46.83,16.43
155.2,57.5,51.57,36.74,7,56.58,48.43,29.34,6.81,54.62,54.87,50.03,19.59,49.74,51.46,46.6,26.39,54.78,51.04,39.9,25.81,66.55,62.69,41.62,23.84,71,67.42,50.3,18.5
155.4,58.36,48.5,35.66,6.69,54.68,49.86,23.55,6.02,52.38,51.65,33.16,7.85,52.14,45.78,40.91,15.24,54.68,53.36,49.35,32.36,61.91,58.56,52.41,37.79,60.97,59.85,49.62,34.11
155.6,59.07,53.59,36.5,7.13,58.74,53.45,22.77,6.9,60.54,50.01,23.01,7.36,58.5,55.26,37.62,10.79,55.01,54.67,46.41,19.53,54.71,52.89,49.76,32.27,62.43,59.8,56.91,42.42
155.8,62.61,49.57,31.43,6.73,55.84,48.05,21.98,6.22,53.62,49.75,33.69,7.74,51.64,53.67,41.58,17.14,48.17,52.56,41.31,17.09,55.55,55.6,40.06,16.76,62.63,61.6,43.61,25.81
156,63.73,55.34,34.46,7.63,55.46,46.72,22.97,8.08,52.77,48.88,28.36,7.85,58.58,55.52,38.68,15.56,61.71,59.35,44.44,22.37,61.4,67.83,61.87,34.87,60.6,62.79,56.47,39.66
156.2,57.78,50.43,27.5,6.28,60.39,47.86,17.78,6.94,53.36,49.39,38.66,13.65,46.95,47.02,33.09,17.03,52.16,48.54,38.45,20.77,52.47,52.61,40.61,13.7,59.7,63.38,44.27,16.87
156.4,62.79,54.17,34.36,7.02,59.25,48.04,28.16,8.42,50.44,48.93,22.91,8.13,62.3,49.3,23.55,10.32,66.28,54.78,38.6,24.58,64.69,63.54,56.77,35.1,64.09,65.82,64.21,32.72
156.6,62.21,57.64,23.21,7.15,60.44,47.04,24.77,9.37,56.44,49.66,24.96,15.51,62.08,60.39,47.22,24.13,68.13,64.31,36.86,16.47,71.86,58.1,31.3,11.21,69.98,61.42,40.43,17.85
156.8,62.92,58.84,34.39,7.09,59.2,44.05,18.23,7.19,55.48,51.42,33.4,10.77,56.41,53.28,29.28,13.02,67.67,53.06,41.24,18.95,69.97,66.8,50.28,29.86,72.11,72.6,52.21,29.4
157,60.49,58.63,31.22,7.15,57.19,53.78,28.82,6.97,49.14,48.52,28.42,14.31,50.42,49.64,36.19,15.03,57.8,58.33,46.83,16.05,59.61,58.55,41.67,15.6,67.34,65.39,37.93,13.37
157.2,61.46,51.76,31.72,7.07,56,52.78,14.68,6.55,57.96,61.83,24.47,9.67,59.57,58.34,33.44,19.86,54.57,53.4,47.99,20.15,51.93,51.8,48.61,24.02,59.68,57.91,58.79,28.12
157.4,66.01,52.54,45.69,8.73,53.2,47.07,27.83,8.13,51.37,47.22,25.26,11.71,53.83,50.46,18.65,7.11,60.33,55.79,27.3,9.2,61.45,58.65,56.11,24.93,60.35,61.73,57.49,32.91
157.6,60.68,48.73,36.23,7.53,52.47,47.33,20.59,6.59,51.18,52.51,41.38,9.51,55.1,56.77,41.02,20.2,51.83,57.74,41.33,13.74,55.1,57.11,34.12,10.19,60.28,55.23,34.83,9.7
157.8,60.69,52.57,34.75,7.44,55.85,52.4,33.27,8.82,45.47,48.71,19.96,7.68,50.48,51.62,25.46,7.32,60.91,62.98,36.98,12.8,63.53,65.27,50.28,18.65,66.78,67.12,53.4,26.11
158,63.82,57.29,39.16,7.58,56.45,47.47,19.46,6.48,52.86,50.51,30.89,18.34,48.31,53.27,39.12,17.1,55.1,53.37,42.24,14.55,58.47,58.72,35.19,9.7,63.28,67.01,42.13,18.53
158.2,61.76,54.12,28.54,6.96,59.92,57.28,34,8.35,48.29,48.98,43.14,14.56,47.88,45.45,37.08,11.78,57.87,60.46,45.28,17.4,68.7,70.76,59.24,30.13,71.2,74.87,59.49,25.91
158.4,60.01,57.88,40.01,7.67,52.02,48.73,24.15,6.02,55.12,39.6,19.96,6.62,54.66,47.74,39.53,16.4,57.37,55.54,47.15,26.48,62.51,62.67,44.84,13.59,68.77,65.62,49.9,18.12
158.6,63.71,53.92,28.12,6.94,58.01,49.83,20.51,6.85,58.87,53.75,37.41,11.12,51.95,50.88,45.47,13.51,56.3,51.85,39.12,12.58,66.33,62.52,50.41,19.41,65.52,74.09,58.61,21.62
158.8,58.23,48.6,34.57,6.85,45.61,39.9,20.98,5.62,44.19,43.97,25.24,7,51.56,44.96,29.61,10.51,53.25,50.25,47.85,16.48,57.85,53.08,47.54,22,57.49,54.22,51.81,23.45
159,60.68,46.87,40.71,6.97,61.05,50.3,24.06,7.12,58.88,48.45,34.93,16.84,54.4,48.83,44.26,34.16,59.91,54.33,40.71,19.6,58.49,58.7,44.41,16.27,67.97,65.03,50.92,20.9
159.2,58.27,47.38,39.37,6.36,48.92,43.04,19.22,5.39,45.01,46.16,27.76,5.75,47.55,47.97,35.64,13.3,53.93,53.68,39.11,13.7,60.29,60.59,51.01,22.06,57.83,64.05,57.09,21.46
159.4,61.16,49.9,32.06,7.18,53.78,47.66,23.86,6.09,56.61,54.16,28.48,7.98,58.63,55.63,31.96,12.16,52.92,58.35,40.07,12.22,54.16,56.79,47.23,11.16,62.44,64.6,50.95,12.91
159.6,56.5,49.08,41.08,12.15,47.89,47.95,23.36,11.56,44.32,42.46,25.6,6.38,52.05,54.2,36.61,12.05,58.24,67.34,48.01,15.22,54.71,60.88,42.68,18.9,51.51,57.28,44.87,19.91
159.8,61.22,50.16,31.27,6.76,56.73,44.31,19.16,10.31,61.34,47.87,37.94,11.29,52.96,50.58,36.36,19.43,49.43,45.35,43.49,19.44,57.76,57.46,59.01,38.24,72.32,72.57,61.83,35.58
160,60.65,56.72,34.72,6.87,54.66,45.95,29.64,9.72,52.05,45.44,36.33,11.4,64.53,55.04,32.33,10.12,69.71,67.16,51.53,25.96,68.88,71.51,55.19,24.37,63.61,63.25,53.82,42.75
160.2,63.63,51.91,31.73,6.75,56.4,51.66,20.96,6.55,49.84,48.45,27.7,14.98,54.19,58.29,44.71,24.22,60.34,61.09,40.75,20.34,67.18,67.07,48.53,12.43,75.19,76.04,49.66,14.51
160.4,65.1,56.75,32.56,7.23,56.09,46.94,35.86,14.82,46,45.11,24.43,10.01,54.28,48.59,18.52,7.07,60.48,57.59,30,11.11,58.09,57.93,46.13,23.88,56.49,62.93,49.2,27.94
160.6,63.19,54.96,28.18,7.29,61.96,51.8,23.24,8.43,63.67,56.57,43.95,27.86,55.33,58.98,51.35,34.61,59.22,52.71,44.02,23.38,64.36,60.29,32.57,11.11,66.28,56.52,28.7,9.97
160.8,59.71,51.47,28.96,6.77,58.32,48.35,29.03,6.4,51.19,48.85,31.7,9.05,55.05,52.84,30.18,11.53,60.07,62.28,46.01,30.88,60.82,59.42,53.64,46.68,69.59,66.18,57.54,42.15
161,60.45,52.79,29.3,7.53,54.65,46.22,18.82,7.34,53.55,46.28,32.24,8,54.71,53.18,44.13,12.35,57,58.28,48.01,16.18,65.13,67.83,33.78,12.86,69.49,76.15,38.55,15.05
161.2,60.56,48.14,35.25,6.6,48.87,45.05,21.51,5.58,52.24,50.44,25.71,8.04,57.02,55.79,37.2,18.74,63.41,55.03,39.72,20.76,65.39,65.22,52.48,18.52,64.79,71.63,50.95,14.94
