r(cm),TMean(K)_1.0D_17O2_fine,TRMS(K)_1.0D_17O2_fine,fvSootMean(ppm)_1.0D_17O2_fine,fvSootRMS(ppm)_1.0D_17O2_fine,TMean(K)_1.5D_17O2_fine,TRMS(K)_1.5D_17O2_fine,fvSootMean(ppm)_1.5D_17O2_fine,fvSootRMS(ppm)_1.5D_17O2_fine,TMean(K)_2.0D_17O2_fine,TRMS(K)_2.0D_17O2_fine,fvSootMean(ppm)_2.0D_17O2_fine,fvSootRMS(ppm)_2.0D_17O2_fine,TMean(K)_2.5D_17O2_fine,TRMS(K)_2.5D_17O2_fine,fvSootMean(ppm)_2.5D_17O2_fine,fvSootRMS(ppm)_2.5D_17O2_fine,TMean(K)_3.0D_17O2_fine,TRMS(K)_3.0D_17O2_fine,fvSootMean(ppm)_3.0D_17O2_fine,fvSootRMS(ppm)_3.0D_17O2_fine,TMean(K)_3.5D_17O2_fine,TRMS(K)_3.5D_17O2_fine,fvSootMean(ppm)_3.5D_17O2_fine,fvSootRMS(ppm)_3.5D_17O2_fine,TMean(K)_1.0D_17O2_medium,TRMS(K)_1.0D_17O2_medium,fvSootMean(ppm)_1.0D_17O2_medium,fvSootRMS(ppm)_1.0D_17O2_medium,TMean(K)_1.5D_17O2_medium,TRMS(K)_1.5D_17O2_medium,fvSootMean(ppm)_1.5D_17O2_medium,fvSootRMS(ppm)_1.5D_17O2_medium,TMean(K)_2.0D_17O2_medium,TRMS(K)_2.0D_17O2_medium,fvSootMean(ppm)_2.0D_17O2_medium,fvSootRMS(ppm)_2.0D_17O2_medium,TMean(K)_2.5D_17O2_medium,TRMS(K)_2.5D_17O2_medium,fvSootMean(ppm)_2.5D_17O2_medium,fvSootRMS(ppm)_2.5D_17O2_medium,TMean(K)_3.0D_17O2_medium,TRMS(K)_3.0D_17O2_medium,fvSootMean(ppm)_3.0D_17O2_medium,fvSootRMS(ppm)_3.0D_17O2_medium,TMean(K)_3.5D_17O2_medium,TRMS(K)_3.5D_17O2_medium,fvSootMean(ppm)_3.5D_17O2_medium,fvSootRMS(ppm)_3.5D_17O2_medium,TMean(K)_1.0D_17O2_coarse,TRMS(K)_1.0D_17O2_coarse,fvSootMean(ppm)_1.0D_17O2_coarse,fvSootRMS(ppm)_1.0D_17O2_coarse,TMean(K)_1.5D_17O2_coarse,TRMS(K)_1.5D_17O2_coarse,fvSootMean(ppm)_1.5D_17O2_coarse,fvSootRMS(ppm)_1.5D_17O2_coarse,TMean(K)_2.0D_17O2_coarse,TRMS(K)_2.0D_17O2_coarse,fvSootMean(ppm)_2.0D_17O2_coarse,fvSootRMS(ppm)_2.0D_17O2_coarse,TMean(K)_2.5D_17O2_coarse,TRMS(K)_2.5D_17O2_coarse,fvSootMean(ppm)_2.5D_17O2_coarse,fvSootRMS(ppm)_2.5D_17O2_coarse,TMean(K)_3.0D_17O2_coarse,TRMS(K)_3.0D_17O2_coarse,fvSootMean(ppm)_3.0D_17O2_coarse,fvSootRMS(ppm)_3.0D_17O2_coarse,TMean(K)_3.5D_17O2_coarse,TRMS(K)_3.5D_17O2_coarse,fvSootMean(ppm)_3.5D_17O2_coarse,fvSootRMS(ppm)_3.5D_17O2_coarse
0.69,1105.4,302.6753998,0.07529475,0.23440589,1090.5,369.8300596,0.156423348,0.498021481,982.43,404.447268,0.183251331,0.590080916,876.44,410.3153723,0.174105442,0.594698361,783.23,383.3368976,0.133774752,0.490588025,698.09,334.1414632,0.091531911,0.346486312,1215.5,269.4762841,0.087049342,0.25850128,1174.8,344.4527352,0.188550005,0.501006386,1027.4,398.5816626,0.211935648,0.639588786,868.92,389.002371,0.15668833,0.568429857,761.97,351.0601402,0.097017712,0.430791226,681.38,300.3061745,0.058136257,0.300754753,1214.9,216.6694029,0.185815489,0.352788683,1200,291.4730485,0.210355021,0.418352491,1110.2,359.317872,0.185919248,0.420464916,983.96,388.0326433,0.124262607,0.366849778,858.24,369.4905571,0.063724489,0.249974927,742.84,320.4241919,0.032806734,0.157077094
0.72,1105.3,303.9933279,0.075322829,0.236345778,1090.2,370.1682923,0.156242213,0.497105675,981.77,404.8434714,0.182649068,0.589174817,875.84,410.2890978,0.1735218,0.594571005,782.65,383.3278509,0.13379847,0.491981716,697.87,334.1623943,0.091249295,0.345590295,1213.6,272.3208567,0.087132507,0.259817008,1172.1,346.3116087,0.187717531,0.499845991,1024.8,399.1897749,0.21104342,0.637939306,867.35,388.9915759,0.156106746,0.567503598,761.1,351.0353825,0.096141515,0.428208006,680.57,299.9598234,0.057659501,0.299035271,1214.6,218.8033261,0.184363285,0.351782871,1198.7,292.952066,0.208731261,0.416963476,1108.7,360.0494923,0.184378306,0.418933892,982.42,388.1095357,0.12317036,0.365242865,857.33,369.2970275,0.063417863,0.249517132,742.31,320.2164087,0.032686404,0.15682602
0.75,1105.2,305.3477022,0.075345787,0.238281117,1089.8,370.548745,0.156081777,0.496235437,981.13,405.2500574,0.182091905,0.588352871,875.24,410.2685081,0.172905925,0.59433063,782.07,383.3048147,0.133815956,0.493364049,697.65,334.1783841,0.090974355,0.344753756,1211.7,275.1726054,0.087214666,0.261130801,1169.4,348.1968756,0.186878569,0.498670289,1022.2,399.8035112,0.210164296,0.636288869,865.77,388.9840944,0.155539787,0.566612314,760.24,351.009597,0.095276673,0.425647969,679.77,299.6116502,0.057183532,0.297294951,1214.2,220.9417586,0.182907367,0.350768264,1197.3,294.432549,0.207108727,0.415565967,1107.2,360.7808924,0.182842,0.417400197,980.9,388.1868022,0.122083987,0.363639257,856.43,369.1065278,0.06310819,0.249047408,741.78,320.0097942,0.03256604,0.156578368
0.78,1105.1,306.7536515,0.075363613,0.240200675,1089.5,370.9938737,0.155944017,0.495433529,980.49,405.6779169,0.181585867,0.587617613,874.65,410.2597039,0.172261981,0.593961857,781.5,383.2660296,0.133827617,0.494736646,697.44,334.1855223,0.090707095,0.343990907,1210,277.9956812,0.08729395,0.262428049,1166.8,350.0878918,0.186040938,0.497483018,1019.6,400.4177642,0.209307906,0.634657374,864.2,388.9784653,0.154999763,0.565783278,759.39,350.9830376,0.094429985,0.423131488,678.98,299.2625012,0.056709297,0.295542961,1213.8,223.076628,0.181454143,0.349752419,1195.9,295.9081701,0.205494962,0.414169214,1105.6,361.5087048,0.181316251,0.415870586,979.38,388.2638186,0.121007483,0.362045544,855.54,368.9194594,0.06279659,0.248567829,741.26,319.8051261,0.032446214,0.156335678
0.81,1104.9,308.2288098,0.075375751,0.24208952,1089.1,371.5283295,0.15583169,0.494727365,979.87,406.1391615,0.181137582,0.586971334,874.06,410.2694198,0.171594955,0.593448689,780.94,383.2097361,0.133833312,0.4960999,697.24,334.1793305,0.09044741,0.343317724,1208.2,280.7691177,0.087369204,0.263699973,1164.1,351.9722123,0.18520942,0.496286536,1017.1,401.0294485,0.208480118,0.633057172,862.63,388.9738043,0.154494188,0.565033255,758.54,350.9558974,0.093605589,0.420671461,678.19,298.9128757,0.056237375,0.293784959,1213.4,225.2045072,0.180006447,0.348738768,1194.5,297.3762081,0.203893303,0.412777337,1104.1,362.2314347,0.179803689,0.414348017,977.87,388.3402783,0.119942611,0.360464649,854.66,368.7360673,0.06248356,0.248079282,740.74,319.6027992,0.032327171,0.156098667
0.84,1104.8,309.7898138,0.07538074,0.243928818,1088.7,372.173433,0.155748273,0.494145071,979.26,406.6445156,0.180753083,0.586415698,873.47,410.3036515,0.170910252,0.592779001,780.38,383.1346784,0.133831832,0.497451191,697.04,334.1554415,0.09019509,0.342748707,1206.6,283.4827169,0.087439811,0.264942063,1161.5,353.8433739,0.184386559,0.495082095,1014.6,401.6369105,0.207684007,0.631494916,861.07,388.969644,0.154027009,0.564371198,757.69,350.9282887,0.092805683,0.418275313,677.4,298.5630309,0.05576808,0.292024018,1213,227.3242018,0.178565415,0.347728753,1193.1,298.8356778,0.202305028,0.411391978,1102.6,362.9485087,0.178305379,0.412833635,976.37,388.4159892,0.118890062,0.358897778,853.79,368.5565015,0.062169298,0.247582081,740.23,319.4030502,0.032209004,0.155867649
0.87,1104.7,311.4484291,0.075375985,0.245697028,1087.8,372.941231,0.155697698,0.493710494,978.29,407.2004961,0.180436374,0.585951267,872.68,410.3661327,0.17021301,0.591949029,779.62,383.0406189,0.133820527,0.498783644,696.67,334.1104367,0.089949827,0.34229333,1204.9,286.1328933,0.087505494,0.266152367,1159,355.6986055,0.18357349,0.493870316,1012,402.2393264,0.206920804,0.629973431,859.5,388.9657569,0.153599825,0.563800791,756.84,350.9002176,0.092031269,0.415947077,676.62,298.213078,0.055301581,0.290261673,1212.5,229.4354561,0.177131477,0.346722945,1191.6,300.2863268,0.200730522,0.410013737,1101.1,363.6597656,0.176821741,0.411327867,974.89,388.4907968,0.11785008,0.357345491,852.93,368.3808459,0.061853879,0.247076305,739.72,319.2060465,0.032091738,0.155642751
0.9,1104.7,313.2087117,0.07535782,0.247372011,1086.2,373.8305768,0.155683961,0.493438996,976.9,407.8075133,0.180188409,0.585577234,871.65,410.4572922,0.169507412,0.590965968,778.62,382.9286159,0.133795271,0.500085975,696.09,334.0425177,0.089711238,0.341953576,1203.4,288.7197816,0.087566179,0.26733015,1156.4,357.537207,0.182770493,0.492651685,1009.5,402.8362588,0.206190397,0.628492765,857.94,388.962021,0.153212608,0.563321796,756,350.8715455,0.091282681,0.413688893,675.84,297.8630544,0.054838009,0.288498796,1212,231.5383406,0.17570481,0.345721558,1190.2,301.7281596,0.199169845,0.408642856,1099.6,364.3652111,0.17535297,0.409830944,973.41,388.5645777,0.116822748,0.355808199,852.07,368.2091405,0.06153733,0.246561955,739.22,319.0119092,0.03197538,0.155424022
0.93,1104.6,315.0664621,0.07532188,0.24893346,1084.6,374.8271252,0.155710698,0.493335742,975.52,408.4597882,0.180006952,0.585291537,870.63,410.5741783,0.168796265,0.589847299,777.63,382.8009001,0.133750868,0.501343681,695.5,333.9517258,0.089478905,0.341723683,1201.9,291.2459034,0.087621934,0.268474976,1153.9,359.3597693,0.181977175,0.491427091,1007.1,403.427377,0.205491183,0.627050014,856.39,388.9583516,0.152863728,0.562929625,755.16,350.8418985,0.090559844,0.411501734,675.06,297.5129696,0.054377569,0.286736279,1211.5,233.6330625,0.17428546,0.344724602,1188.7,303.1612896,0.197622942,0.407279419,1098.1,365.0649377,0.17389915,0.408343055,971.94,388.6372647,0.115808081,0.354286304,851.23,368.0413996,0.061219655,0.246038997,738.71,318.8207081,0.031859927,0.155211465
0.96,1104.5,317.0111322,0.075263712,0.250364884,1083,375.9072882,0.155780882,0.493397012,974.16,409.1471144,0.179887372,0.585091356,869.6,410.7113837,0.168080977,0.588617016,776.65,382.6603895,0.133681766,0.502541179,694.9,333.839619,0.089252422,0.341592176,1200.4,293.716139,0.087672991,0.269586051,1151.4,361.168092,0.181192304,0.490198459,1004.6,404.0122606,0.204819227,0.625637835,854.83,388.9546781,0.152549236,0.562613054,754.32,350.8104753,0.089862313,0.409385494,674.29,297.1628324,0.053920668,0.284975677,1211,235.719857,0.1728734,0.343731997,1187.3,304.5858547,0.196089772,0.405923469,1096.6,365.7590631,0.172460304,0.406864392,970.48,388.708854,0.114806076,0.352780223,850.4,367.8776209,0.060900853,0.245507388,738.22,318.6324748,0.03174538,0.155005067
0.99,1104.4,319.0291767,0.075179379,0.251654586,1081.3,377.0442858,0.155896684,0.493613632,972.82,409.8576205,0.17982399,0.584973766,868.58,410.8625271,0.167361852,0.587300423,775.68,382.5100642,0.13358282,0.503664066,694.29,333.7085816,0.089031432,0.34154516,1199,296.1385062,0.08771981,0.270661664,1149,362.9655312,0.180413419,0.488969516,1002.1,404.5902086,0.204166909,0.624242008,853.28,388.9509456,0.152261594,0.562350486,753.49,350.7757544,0.089189179,0.407338698,673.53,296.8126652,0.053468074,0.283219884,1210.4,237.7989449,0.171468567,0.342743657,1185.8,306.001985,0.194570347,0.404575052,1095.1,366.4476824,0.171036414,0.405395144,969.04,388.7793969,0.113816731,0.351290351,849.58,367.7177812,0.060580919,0.244967082,737.72,318.4472143,0.031631738,0.154804811
1.02,1104.2,321.107354,0.075065952,0.252795743,1079.7,378.2138129,0.156059494,0.493974762,971.5,410.5803854,0.179811332,0.58493647,867.56,411.0216318,0.166638513,0.585919489,774.72,382.3524443,0.133449788,0.504700599,693.67,333.5610373,0.088815641,0.341569345,1197.7,298.5251859,0.087763177,0.271698777,1146.6,364.7574936,0.179636394,0.487746547,999.71,405.1600601,0.203521539,0.62283893,851.73,388.9471087,0.151988285,0.562106056,752.66,350.735197,0.088538915,0.405358083,672.77,296.4625088,0.053021068,0.281473772,1209.8,239.8705313,0.170070891,0.34175955,1184.3,307.4098034,0.193064731,0.403234233,1093.6,367.1308314,0.169627427,0.403935469,967.6,388.8489785,0.11284004,0.349816995,848.77,367.5618248,0.060259854,0.244418023,737.23,318.2649054,0.031519006,0.154610693
1.05,1104,323.2348519,0.074921856,0.25378603,1078,379.3975583,0.156270025,0.49447062,970.2,411.307097,0.179844835,0.584978486,866.53,411.1839326,0.165910217,0.584490081,773.77,382.1893099,0.133279411,0.50564193,693.05,333.3988215,0.088604792,0.341653705,1196.4,300.8926671,0.087804242,0.272692827,1144.2,366.5515025,0.178855337,0.486538837,997.29,405.7200621,0.202864895,0.621394928,850.19,388.9430932,0.151711289,0.56182826,751.84,350.6851376,0.087909351,0.403438561,672.01,296.1124244,0.05258152,0.279744574,1209.2,241.9348062,0.168680316,0.340779744,1182.8,308.8094274,0.191573014,0.401901103,1092.1,367.8084666,0.168233281,0.40248549,966.17,388.9176857,0.111875988,0.348360345,847.97,367.4096632,0.059937659,0.243860153,736.74,318.0854915,0.031407191,0.154422729
1.08,1103.7,325.4039365,0.074747214,0.25462753,1076.3,380.5843188,0.156528443,0.495093547,968.92,412.0326149,0.179920827,0.585100934,865.52,411.3459943,0.165175933,0.58302107,772.84,382.0216303,0.133069079,0.506481135,692.41,333.2227877,0.088398598,0.341789456,1195.2,303.2603002,0.087844475,0.273638066,1141.8,368.3564992,0.178063118,0.485358293,994.89,406.2679177,0.202174627,0.619869182,848.64,388.9387349,0.151408361,0.56145381,751.02,350.6210689,0.087297852,0.401573855,671.26,295.762489,0.052151788,0.278041627,1208.5,243.9919481,0.167296818,0.339804395,1181.3,310.2009705,0.190095281,0.40057578,1090.6,368.4804806,0.166853936,0.401045325,964.76,388.9855712,0.110924552,0.346920492,847.17,367.2611932,0.059614339,0.24329341,736.26,317.9088783,0.031296299,0.154240958
1.11,1103.4,327.6094918,0.074544389,0.255327523,1074.6,381.7695488,0.156834452,0.495837733,967.65,412.7548099,0.180035907,0.585308023,864.5,411.505321,0.164434155,0.581514474,771.91,381.8495838,0.132816206,0.50721143,691.76,333.0325925,0.088196633,0.341968674,1194,305.6468511,0.087885481,0.27452853,1139.5,370.1811635,0.17725266,0.484218006,992.5,406.8010841,0.201427986,0.618221102,847.1,388.9337142,0.151056613,0.560918087,750.2,350.538394,0.08670179,0.399757981,670.51,295.4127893,0.051734388,0.276375256,1207.8,246.042133,0.1659204,0.338833697,1179.8,311.5845475,0.188631593,0.399258388,1089.2,369.1467526,0.165489384,0.399615098,963.35,389.0526237,0.109985704,0.345497485,846.39,367.1163251,0.059289897,0.242717731,735.78,317.7349559,0.031186339,0.154065439
1.14,1103,329.8480275,0.074318782,0.255900327,1072.9,382.9543998,0.157187375,0.496698349,966.41,413.4741464,0.180185992,0.585608125,863.48,411.6597564,0.163682529,0.579965772,771,381.6725703,0.132517531,0.507824161,691.11,332.8265685,0.087998215,0.342182234,1192.9,308.0658393,0.087928717,0.27535942,1137.2,372.031634,0.176418725,0.483129963,990.13,407.3172743,0.200607096,0.616420526,845.57,388.9275192,0.150637657,0.560170009,749.38,350.4334681,0.086119189,0.397987208,669.77,295.0634132,0.051331497,0.274755,1207.1,248.0856172,0.164551067,0.337867762,1178.3,312.9603199,0.18718194,0.397948994,1087.7,369.8072284,0.164139616,0.398194904,961.95,389.1187628,0.109059401,0.344091375,845.62,366.9750044,0.058964329,0.242133032,735.31,317.5636273,0.031077312,0.153896222
1.17,1102.6,332.1166039,0.074079665,0.256369652,1071.2,384.1447528,0.157586264,0.497670867,965.18,414.1932519,0.180365397,0.586014339,862.47,411.806952,0.162917464,0.578364152,770.09,381.4892265,0.132168595,0.508307309,690.44,332.6016817,0.087802299,0.342417843,1191.3,310.5214813,0.087975195,0.276128406,1133.7,373.9095111,0.175559488,0.4821027,986.79,407.8149762,0.199703802,0.614456844,843.57,388.9194593,0.150142378,0.559185754,748.12,350.3045343,0.085549309,0.39626176,668.82,294.7144416,0.050944465,0.273187778,1206.3,250.1228018,0.163188802,0.336906532,1176.7,314.3285334,0.185746219,0.396647553,1086.2,370.4619746,0.162804581,0.396784753,960.57,389.1838688,0.108145583,0.342702234,844.86,366.8372235,0.058637609,0.241539194,734.84,317.3948379,0.030969211,0.153733322
1.2,1102.1,334.4119104,0.073840539,0.256770182,1069.5,385.3500505,0.158030134,0.498751146,963.97,414.9164109,0.180566311,0.586543584,861.46,411.9441057,0.16213397,0.576693198,769.2,381.2975319,0.13176373,0.508645382,689.77,332.3536902,0.087607473,0.342659011,1189.7,313.0071712,0.088025316,0.276836245,1130.2,375.8110941,0.174677196,0.481139882,983.41,408.2937571,0.198721867,0.612342804,841.54,388.9087312,0.149573192,0.557975085,746.83,350.1521315,0.08499289,0.394586432,667.86,294.365942,0.050573554,0.271676776,1205.5,252.154564,0.161833444,0.335949611,1175.2,315.6897103,0.184324089,0.395353751,1084.7,371.111249,0.161484046,0.395384372,959.19,389.2478408,0.107244097,0.341330003,844.11,366.7029997,0.058309666,0.240935983,734.37,317.2285463,0.030862008,0.153576646
1.23,1101.6,336.7296081,0.073618364,0.257146824,1067.7,386.5814155,0.15851838,0.499936502,962.77,415.6487768,0.180779037,0.587213385,860.45,412.0680827,0.16132597,0.574932829,768.32,381.0951135,0.131296783,0.508821336,689.09,332.0776679,0.087412101,0.342885664,1188.2,315.5073267,0.088078884,0.277486437,1126.6,377.7282745,0.173777555,0.480240401,980.07,408.7542138,0.197675469,0.610111055,839.52,388.8945162,0.148942694,0.556577229,745.55,349.9787891,0.084451939,0.39296979,666.9,294.0179653,0.050218015,0.270221507,1204.7,254.1829682,0.160484425,0.334995939,1173.6,317.0450659,0.182914686,0.394066684,1083.2,371.7556193,0.160177323,0.39399282,957.83,389.310654,0.106354539,0.339974124,843.37,366.5723093,0.057980321,0.240322889,733.9,317.06462,0.030755634,0.153425853
1.26,1101.1,339.0640128,0.073431404,0.257550612,1065.9,387.8488539,0.159051333,0.501227476,961.6,416.3952115,0.180993104,0.588036513,859.44,412.1758919,0.160487143,0.573062826,767.45,380.8797641,0.130762576,0.508820474,688.39,331.7689451,0.087214631,0.343076619,1186.7,318.001739,0.088135293,0.278084104,1123.1,379.6506704,0.172868167,0.479399813,976.75,409.1976164,0.19658477,0.607805146,837.5,388.8760724,0.148269476,0.555048517,744.26,349.7881751,0.083929156,0.391422326,665.95,293.6705463,0.04987645,0.268818924,1203.9,256.2126632,0.159140255,0.334043143,1172,318.3973234,0.181516024,0.392784225,1081.8,372.3962275,0.158882767,0.392607776,956.47,389.3723889,0.105475929,0.338632861,842.63,366.4449505,0.057649154,0.239698808,733.45,316.9026236,0.030649935,0.153280098
1.29,1100.4,341.4081921,0.073296094,0.258031825,1064,389.1581255,0.159630787,0.502629531,960.27,417.158967,0.181198996,0.589015092,858.32,412.2653393,0.159612098,0.571067246,766.52,380.650038,0.130158633,0.508635115,687.62,331.4242499,0.087013979,0.343213279,1185.2,320.4704497,0.088193777,0.278634645,1119.7,381.5680328,0.17195671,0.478612345,973.45,409.6254435,0.195470674,0.605469157,835.48,388.8527962,0.147573091,0.553447652,742.97,349.5840978,0.083427276,0.389954391,665,293.3237051,0.049547272,0.267464972,1203,258.2531524,0.15779773,0.333086431,1170.5,319.75205,0.180124023,0.391501969,1080.3,373.0352643,0.157596954,0.391224384,955.12,389.4332251,0.104606191,0.337302229,841.91,366.3203272,0.057315298,0.239061519,732.99,316.7414907,0.030544586,0.153137594
1.32,1099.7,343.754455,0.073224045,0.258632496,1061.3,390.5084403,0.160260241,0.504153705,958.21,417.9406761,0.181389843,0.590136764,856.7,412.3355611,0.158697447,0.568938144,765.27,380.4056956,0.12948644,0.508268022,686.54,331.0426159,0.086809849,0.343283139,1183.8,322.8972925,0.088253629,0.279142693,1116.2,383.4719946,0.171049577,0.477872622,970.19,410.0390147,0.194350835,0.60313999,833.47,388.824239,0.146870196,0.551824466,741.68,349.3697528,0.08294858,0.388574692,664.05,292.9774494,0.04922908,0.26615592,1202.1,260.321695,0.156450968,0.332117136,1168.9,321.1193839,0.17873124,0.390211841,1078.8,373.6766146,0.156313621,0.389833736,953.79,389.4934139,0.103741474,0.335974664,841.2,366.1971765,0.056977163,0.238407016,732.54,316.5791186,0.030439,0.152995054
1.35,1099,346.0950985,0.073220405,0.25938114,1058.7,391.8920579,0.160944647,0.505815609,956.17,418.738092,0.181562366,0.591375022,855.09,412.3871803,0.1577423,0.566676989,764.02,380.1477977,0.128751581,0.507732831,685.46,330.6256385,0.086602822,0.343281581,1182.5,325.2712926,0.088314315,0.279611639,1112.8,385.3567632,0.170151294,0.4771766,966.95,410.4393209,0.193237899,0.600844109,831.46,388.7900901,0.146172808,0.550214902,740.4,349.1473893,0.082494685,0.387289673,663.11,292.6317766,0.048920841,0.264889073,1201.2,262.4457621,0.155090621,0.331121474,1167.2,322.5155443,0.177325748,0.388900875,1077.3,374.3264336,0.155022725,0.388421491,952.46,389.5532445,0.102875562,0.334637839,840.5,366.0733269,0.056632192,0.237728909,732.09,316.4120157,0.030332227,0.152847177
1.38,1098.3,348.4232083,0.073284262,0.260291672,1056,393.2960655,0.161689734,0.507632965,954.15,419.5467117,0.181716701,0.592693889,853.49,412.4220111,0.156748014,0.564293162,762.78,379.8784038,0.127962623,0.507051118,684.37,330.1769486,0.086394165,0.343211218,1181.2,327.5862768,0.088375489,0.280043658,1109.3,387.2189285,0.169264603,0.476521734,963.74,410.8270297,0.192139682,0.598598099,829.45,388.750141,0.145488379,0.548641378,739.11,348.9183503,0.082066564,0.386103598,662.17,292.2866772,0.048621907,0.263662908,1200.2,264.6631295,0.153703911,0.330080508,1165.6,323.9629926,0.175890979,0.387551068,1075.9,374.9932197,0.15371029,0.386967596,951.15,389.6130023,0.101999771,0.333274435,839.8,365.9456439,0.056276835,0.237018356,731.64,316.2352382,0.030222944,0.152686556
1.41,1097.6,350.7332591,0.073410639,0.261366168,1053.4,394.7054942,0.162501107,0.509622597,952.15,420.3609784,0.181855314,0.594054997,851.89,412.4424647,0.155717363,0.561800384,761.55,379.6000304,0.127129238,0.50624742,683.27,329.7011662,0.08618547,0.343079316,1179.9,329.8395749,0.08843695,0.280440012,1105.9,389.0568289,0.168390914,0.475906673,960.55,411.2025686,0.191060367,0.596411187,827.45,388.7042519,0.144820879,0.547116081,737.82,348.6833182,0.081664706,0.385019028,661.24,291.9421394,0.048331928,0.262476841,1199.3,267.0176529,0.152276107,0.328972357,1164,325.4880592,0.174407394,0.386141264,1074.4,375.6869372,0.152359752,0.385448123,949.84,389.6729036,0.101103791,0.331863742,839.12,365.810313,0.055906917,0.236264955,731.2,316.0428564,0.03010958,0.152504383
1.44,1096.8,353.0213877,0.073593198,0.262600025,1050.8,396.106417,0.163383508,0.511797983,950.18,421.1755103,0.18198154,0.595424147,850.3,412.450897,0.154653552,0.559212752,760.32,379.315091,0.126260387,0.505344276,682.17,329.2028241,0.08597823,0.342894463,1178.7,332.0306995,0.088498575,0.280801401,1102.5,390.8698911,0.167530776,0.475330754,957.4,411.5662081,0.190001796,0.59428795,825.45,388.652331,0.1441719,0.545644398,736.53,348.4425758,0.081289231,0.384037166,660.31,291.5981501,0.048050752,0.261330922,1198.3,269.5502774,0.150793577,0.327776885,1162.3,327.1157148,0.172856217,0.384651328,1073,376.4170733,0.150955009,0.383839582,948.55,389.7330088,0.100177581,0.330385377,838.45,365.6635114,0.055518455,0.235458744,730.77,315.8290243,0.029990607,0.152292067
1.47,1096.1,355.2853353,0.073826654,0.263987451,1048.2,397.4879429,0.164340431,0.514168023,948.23,421.9859009,0.182098325,0.596775197,848.72,412.4491013,0.153559465,0.55654191,759.1,379.0255011,0.125363189,0.50435893,681.06,328.6856629,0.08577349,0.342663682,1177.5,334.1604713,0.088560242,0.281128264,1099.2,392.6581609,0.166684176,0.474793479,954.27,411.9181087,0.188964336,0.592230245,823.45,388.594328,0.143541282,0.544226994,735.24,348.1961639,0.08093989,0.383157767,659.38,291.2546894,0.047778372,0.260225639,1197,272.2875832,0.149247663,0.326481653,1160.5,328.8627942,0.171224308,0.383067574,1071.4,377.1901086,0.149484464,0.382124688,947.19,389.7931354,0.099213866,0.328824269,837.73,365.5022997,0.055108715,0.234592805,730.29,315.5893977,0.02986493,0.152043377
1.5,1095.4,357.5241811,0.074108547,0.265526266,1045.6,398.8427927,0.165374135,0.516737032,946.3,422.78892,0.182207393,0.598090794,847.14,412.438001,0.152437332,0.553795956,757.87,378.7324926,0.124442688,0.503302103,679.95,328.1524379,0.085571556,0.342390458,1176.4,336.2307286,0.088621742,0.281421009,1095.8,394.4220722,0.165850569,0.474293986,951.16,412.2583306,0.187947158,0.590238109,821.46,388.5302314,0.142927015,0.542859864,733.95,347.9438816,0.080615864,0.382378358,658.46,290.9117138,0.047514903,0.259161891,1193.6,275.2325016,0.147637813,0.325086736,1156.9,330.7323932,0.169508269,0.381387281,1068.2,378.0074148,0.147944439,0.380297324,944.9,389.8528206,0.09821027,0.327174963,836.22,365.3253939,0.054677095,0.233665446,729.3,315.3223497,0.029732214,0.15175627
1.53,1094.7,359.7380391,0.074440567,0.267222114,1043,400.1668184,0.166485893,0.519505378,944.4,423.5822177,0.182308718,0.59936088,845.57,412.4174698,0.151288825,0.55097983,756.66,378.4365702,0.123502316,0.502178147,678.83,327.6051479,0.08537172,0.342073373,1175.4,338.2445754,0.088682659,0.281680238,1092.5,396.1624195,0.165028657,0.473830446,948.09,412.5868226,0.186947953,0.588309723,819.47,388.4600576,0.142324371,0.54153229,732.66,347.6851328,0.080315319,0.38169257,657.54,290.5691244,0.047260638,0.258141146,1190.2,278.3617303,0.145972456,0.323606028,1153.3,332.7121485,0.167715808,0.379620134,1065.1,378.8645892,0.146340378,0.378364383,942.62,389.9113639,0.097170074,0.325443244,834.73,365.1334605,0.054225408,0.232680909,728.32,315.0294259,0.029593001,0.151433541
1.56,1094,361.9278328,0.074829785,0.269092339,1040.5,401.4580809,0.16767629,0.52247018,942.52,424.363776,0.182400108,0.600580343,844.01,412.386193,0.150115416,0.548096492,755.45,378.1375251,0.122544672,0.500985659,677.71,327.0454765,0.085171905,0.341704908,1174.3,340.2070066,0.088742225,0.281907011,1089.2,397.8804627,0.164215982,0.473399389,945.04,412.9034038,0.185962245,0.586440766,817.48,388.3838238,0.141724446,0.540223257,731.37,347.4186806,0.080034753,0.381087692,656.62,290.2267252,0.047016126,0.257165708,1186.7,281.6313553,0.144267092,0.322064265,1149.6,334.7773525,0.165863667,0.377785821,1061.9,379.7525925,0.144685218,0.376343559,940.35,389.9679449,0.096101219,0.323644255,833.24,364.9288014,0.053757405,0.231648247,727.34,314.7148142,0.029448548,0.151081974
