cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 7.3250000E+001, 4.5627618E+002, 4.5264621E+002, 2.6053011E+000, 1.1282671E+002, 1.2861273E+002, 9.0592553E-001, 1.9027013E-001, 1.0476617E-002, 5.2770698E-006, 2.1174086E-006, 2.4746350E-002, 5.4402782E-006, 7.7449388E-001, 7.3651555E-008,NaN,NaN,NaN, 9.7767857E+001, 2.0915668E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3750000E+001, 4.5458080E+002, 4.5102358E+002, 2.6002773E+000, 1.1138794E+002, 1.2701353E+002, 9.0420392E-001, 1.9045776E-001, 1.0373395E-002, 5.0689911E-006, 1.7862460E-006, 2.4540129E-002, 5.2257640E-006, 7.7461647E-001, 7.0710146E-008,NaN,NaN,NaN, 9.8437500E+001, 2.0676636E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.4250000E+001, 4.5288250E+002, 4.4939644E+002, 2.5956344E+000, 1.0994323E+002, 1.2539769E+002, 9.0227954E-001, 1.9064611E-001, 1.0269887E-002, 4.7146392E-006, 1.4694480E-006, 2.4333078E-002, 4.8604528E-006, 7.7473972E-001, 6.5708269E-008,NaN,NaN,NaN, 9.9107143E+001, 2.0211923E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.4750000E+001, 4.5119888E+002, 4.4778177E+002, 2.5905478E+000, 1.0849803E+002, 1.2377467E+002, 9.0120066E-001, 1.9083434E-001, 1.0166575E-002, 4.2072068E-006, 1.1897242E-006, 2.4126141E-002, 4.3373266E-006, 7.7486307E-001, 5.8544931E-008,NaN,NaN,NaN, 9.9776786E+001, 1.9985869E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5250000E+001, 4.4954514E+002, 4.4619701E+002, 2.5817553E+000, 1.0708899E+002, 1.2218190E+002, 8.9948872E-001, 1.9101875E-001, 1.0065420E-002, 3.6305944E-006, 9.4913149E-007, 2.3923382E-002, 3.7428808E-006, 7.7498401E-001, 5.0415195E-008,NaN,NaN,NaN, 1.0044643E+002, 1.9763757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5750000E+001, 4.4792818E+002, 4.4465108E+002, 2.5817553E+000, 1.0569124E+002, 1.2060518E+002, 8.9948872E-001, 1.9119883E-001, 9.9666753E-003, 3.0167731E-006, 7.2425168E-007, 2.3725364E-002, 3.1100753E-006, 7.7510217E-001, 4.1785987E-008,NaN,NaN,NaN, 1.0111607E+002, 1.9330559E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.6250000E+001, 4.4631341E+002, 4.4310442E+002, 2.5784723E+000, 1.0425396E+002, 1.1900493E+002, 8.9781564E-001, 1.9137913E-001, 9.8678159E-003, 2.3980821E-006, 5.1814689E-007, 2.3527108E-002, 2.4722495E-006, 7.7522047E-001, 3.3109556E-008,NaN,NaN,NaN, 1.0178571E+002, 1.9119082E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.6750000E+001, 4.4473131E+002, 4.4158858E+002, 2.5749509E+000, 1.0276935E+002, 1.1737912E+002, 8.9640790E-001, 1.9155609E-001, 9.7707805E-003, 1.7991494E-006, 3.4068597E-007, 2.3332525E-002, 1.8547932E-006, 7.7533655E-001, 2.4739587E-008,NaN,NaN,NaN, 1.0245536E+002, 1.8910766E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7250000E+001, 4.4321542E+002, 4.4014095E+002, 2.5703354E+000, 1.0122559E+002, 1.1570621E+002, 8.9617940E-001, 1.9172562E-001, 9.6777941E-003, 1.2503569E-006, 2.1257173E-007, 2.3146106E-002, 1.2890277E-006, 7.7544769E-001, 1.7102973E-008,NaN,NaN,NaN, 1.0312500E+002, 1.8502885E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7750000E+001, 4.4177287E+002, 4.3877189E+002, 2.5649297E+000, 9.9632488E+001, 1.1398888E+002, 8.9666386E-001, 1.9188644E-001, 9.5895116E-003, 8.0589226E-007, 1.3068513E-007, 2.2969254E-002, 8.3081676E-007, 7.7555300E-001, 1.0959478E-008,NaN,NaN,NaN, 1.0379464E+002, 1.8302939E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.8250000E+001, 4.4036707E+002, 4.3744268E+002, 2.5599306E+000, 9.8016327E+001, 1.1225359E+002, 8.9604423E-001, 1.9204300E-001, 9.5034580E-003, 5.0645475E-007, 8.2350438E-008, 2.2797107E-002, 5.2211830E-007, 7.7565531E-001, 6.8516243E-009,NaN,NaN,NaN, 1.0446429E+002, 1.8105376E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.8750000E+001, 4.3897318E+002, 4.3612133E+002, 2.5558114E+000, 9.6437495E+001, 1.1057021E+002, 8.9368155E-001, 1.9219815E-001, 9.4180810E-003, 3.2443635E-007, 5.2831801E-008, 2.2626519E-002, 3.3447046E-007, 7.7575653E-001, 4.3711621E-009,NaN,NaN,NaN, 1.0513393E+002, 1.7716391E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9250000E+001, 4.3757680E+002, 4.3478925E+002, 2.5521922E+000, 9.4920104E+001, 1.0895446E+002, 8.9043510E-001, 1.9235360E-001, 9.3324755E-003, 2.1426134E-007, 3.5019962E-008, 2.2455605E-002, 2.2088798E-007, 7.7585784E-001, 2.8774280E-009,NaN,NaN,NaN, 1.0580357E+002, 1.7524361E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9750000E+001, 4.3620615E+002, 4.3348020E+002, 2.5487077E+000, 9.3472932E+001, 1.0740165E+002, 8.8645666E-001, 1.9250554E-001, 9.2487689E-003, 1.4537451E-007, 2.3906196E-008, 2.2288551E-002, 1.4987063E-007, 7.7595681E-001, 1.9470522E-009,NaN,NaN,NaN, 1.0647321E+002, 1.7333482E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.0250000E+001, 4.3484532E+002, 4.3218574E+002, 2.5443174E+000, 9.2104671E+001, 1.0590917E+002, 8.8303788E-001, 1.9265520E-001, 9.1663021E-003, 1.0190589E-007, 1.7092074E-008, 2.2124015E-002, 1.0505762E-007, 7.7605426E-001, 1.3617528E-009,NaN,NaN,NaN, 1.0714286E+002, 1.6953385E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.0750000E+001, 4.3349735E+002, 4.3091018E+002, 2.5391524E+000, 9.0757959E+001, 1.0441609E+002, 8.8013933E-001, 1.9280278E-001, 9.0849657E-003, 7.4349814E-008, 1.2832088E-008, 2.1961762E-002, 7.6649293E-008, 7.7615033E-001, 9.9157337E-010,NaN,NaN,NaN, 1.0781250E+002, 1.6763174E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1250000E+001, 4.3214168E+002, 4.2962524E+002, 2.5334162E+000, 8.9364619E+001, 1.0286926E+002, 8.7686570E-001, 1.9295172E-001, 9.0028721E-003, 5.7188956E-008, 1.0158484E-008, 2.1798017E-002, 5.8957686E-008, 7.7624727E-001, 7.6141957E-010,NaN,NaN,NaN, 1.0848214E+002, 1.6572196E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1750000E+001, 4.3075822E+002, 4.2831150E+002, 2.5276198E+000, 8.7867553E+001, 1.0123114E+002, 8.7307787E-001, 1.9310447E-001, 8.9186727E-003, 4.6285335E-008, 8.4322658E-009, 2.1630084E-002, 4.7716840E-008, 7.7634667E-001, 6.1534964E-010,NaN,NaN,NaN, 1.0915179E+002, 1.6186490E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.2250000E+001, 4.2937393E+002, 4.2699178E+002, 2.5216349E+000, 8.6337064E+001, 9.9582041E+001, 8.6918378E-001, 1.9325802E-001, 8.8340265E-003, 3.8968749E-008, 7.2482497E-009, 2.1461267E-002, 4.0173969E-008, 7.7644660E-001, 5.1742377E-010,NaN,NaN,NaN, 1.0982143E+002, 1.5991553E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.2750000E+001, 4.2799385E+002, 4.2566555E+002, 2.5148318E+000, 8.4870257E+001, 9.8033917E+001, 8.6645003E-001, 1.9341190E-001, 8.7491965E-003, 3.3363392E-008, 6.3133331E-009, 2.1292086E-002, 3.4395250E-008, 7.7654674E-001, 4.4247189E-010,NaN,NaN,NaN, 1.1049107E+002, 1.5795578E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3250000E+001, 4.2664273E+002, 4.2436036E+002, 2.5087550E+000, 8.3497212E+001, 9.6598775E+001, 8.6423817E-001, 1.9356249E-001, 8.6661805E-003, 2.8484158E-008, 5.4686388E-009, 2.1126524E-002, 2.9365111E-008, 7.7664474E-001, 3.7733950E-010,NaN,NaN,NaN, 1.1116071E+002, 1.5403422E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3750000E+001, 4.2532054E+002, 4.2308264E+002, 2.5033356E+000, 8.2206657E+001, 9.5239508E+001, 8.6200385E-001, 1.9370948E-001, 8.5851530E-003, 2.4248992E-008, 4.6908993E-009, 2.0964929E-002, 2.4998961E-008, 7.7674038E-001, 3.2094314E-010,NaN,NaN,NaN, 1.1183036E+002, 1.5209145E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.4250000E+001, 4.2404672E+002, 4.2185038E+002, 2.4984558E+000, 8.1017697E+001, 9.3970797E+001, 8.6036602E-001, 1.9385103E-001, 8.5071199E-003, 2.0272337E-008, 3.9215694E-009, 2.0809305E-002, 2.0899316E-008, 7.7683250E-001, 2.6809826E-010,NaN,NaN,NaN, 1.1250000E+002, 1.4828290E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.4750000E+001, 4.2280886E+002, 4.2065315E+002, 2.4929764E+000, 7.9895414E+001, 9.2749872E+001, 8.5930944E-001, 1.9398863E-001, 8.4312681E-003, 1.6641332E-008, 3.2026747E-009, 2.0658032E-002, 1.7156013E-008, 7.7692204E-001, 2.1990944E-010,NaN,NaN,NaN, 1.1316964E+002, 1.4642332E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5250000E+001, 4.2161219E+002, 4.1949798E+002, 2.4872561E+000, 7.8843968E+001, 9.1585400E+001, 8.5866040E-001, 1.9412138E-001, 8.3580863E-003, 1.3482000E-008, 2.5768130E-009, 2.0512085E-002, 1.3898969E-008, 7.7700842E-001, 1.7802129E-010,NaN,NaN,NaN, 1.1383929E+002, 1.4459069E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5750000E+001, 4.2048248E+002, 4.1841656E+002, 2.4814079E+000, 7.7809465E+001, 9.0417106E+001, 8.5732004E-001, 1.9424573E-001, 8.2895334E-003, 1.0867713E-008, 2.0638971E-009, 2.0375370E-002, 1.1203827E-008, 7.7708934E-001, 1.4340323E-010,NaN,NaN,NaN, 1.1450893E+002, 1.4098344E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E+001, 4.1939633E+002, 4.1738849E+002, 2.4756520E+000, 7.6765352E+001, 8.9213056E+001, 8.5559682E-001, 1.9436373E-001, 8.2244822E-003, 8.7124890E-009, 1.6516631E-009, 2.0245639E-002, 8.9819474E-009, 7.7716613E-001, 1.1489479E-010,NaN,NaN,NaN, 1.1517857E+002, 1.3926920E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.6750000E+001, 4.1834299E+002, 4.1639343E+002, 2.4694608E+000, 7.5713497E+001, 8.7993334E+001, 8.5318712E-001, 1.9447764E-001, 8.1616851E-003, 6.9267665E-009, 1.3176344E-009, 2.0120404E-002, 7.1409964E-009, 7.7724025E-001, 9.1289517E-011,NaN,NaN,NaN, 1.1584821E+002, 1.3739330E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7250000E+001, 4.1731937E+002, 4.1542699E+002, 2.4627473E+000, 7.4666173E+001, 8.6790490E+001, 8.5109312E-001, 1.9458813E-001, 8.1007780E-003, 5.4993729E-009, 1.0553143E-009, 1.9998938E-002, 5.6694566E-009, 7.7731214E-001, 7.2432779E-011,NaN,NaN,NaN, 1.1651786E+002, 1.3344056E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7750000E+001, 4.1628884E+002, 4.1444906E+002, 2.4564982E+000, 7.3586088E+001, 8.5567961E+001, 8.4749549E-001, 1.9469957E-001, 8.0393418E-003, 4.3822287E-009, 8.5008260E-010, 1.9876418E-002, 4.5177616E-009, 7.7738466E-001, 5.7690523E-011,NaN,NaN,NaN, 1.1718750E+002, 1.3144991E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.8250000E+001, 4.1527090E+002, 4.1347787E+002, 2.4508178E+000, 7.2511875E+001, 8.4382986E+001, 8.4304196E-001, 1.9481007E-001, 7.9784225E-003, 3.5272424E-009, 6.9132430E-010, 1.9754929E-002, 3.6363324E-009, 7.7745657E-001, 4.6419543E-011,NaN,NaN,NaN, 1.1785714E+002, 1.2950580E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E+001, 4.1424104E+002, 4.1248534E+002, 2.4452647E+000, 7.1483253E+001, 8.3266462E+001, 8.3881037E-001, 1.9492277E-001, 7.9162963E-003, 2.8739948E-009, 5.6821751E-010, 1.9631034E-002, 2.9628813E-009, 7.7752990E-001, 3.7816700E-011,NaN,NaN,NaN, 1.1852679E+002, 1.2577793E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9250000E+001, 4.1317035E+002, 4.1144684E+002, 2.4395358E+000, 7.0544255E+001, 8.2238064E+001, 8.3570949E-001, 1.9504028E-001, 7.8515142E-003, 2.3846584E-009, 4.7343502E-010, 1.9501842E-002, 2.4584107E-009, 7.7760636E-001, 3.1379224E-011,NaN,NaN,NaN, 1.1919643E+002, 1.2396802E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9750000E+001, 4.1209804E+002, 4.1040637E+002, 2.4332081E+000, 6.9684300E+001, 8.1271075E+001, 8.3384103E-001, 1.9515749E-001, 7.7868941E-003, 1.9968124E-009, 3.9661310E-010, 1.9372974E-002, 2.0585694E-009, 7.7768263E-001, 2.6279640E-011,NaN,NaN,NaN, 1.1986607E+002, 1.2217629E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.0250000E+001, 4.1102762E+002, 4.0936757E+002, 2.4264307E+000, 6.8885287E+001, 8.0352535E+001, 8.3355192E-001, 1.9527410E-001, 7.7226125E-003, 1.6786949E-009, 3.3363541E-010, 1.9244781E-002, 1.7306133E-009, 7.7775851E-001, 2.2095017E-011,NaN,NaN,NaN, 1.2053571E+002, 1.1863222E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.0750000E+001, 4.0997171E+002, 4.0834416E+002, 2.4195838E+000, 6.8115158E+001, 7.9460646E+001, 8.3294117E-001, 1.9538892E-001, 7.6593133E-003, 1.4109312E-009, 2.8096621E-010, 1.9118547E-002, 1.4545683E-009, 7.7783322E-001, 1.8569460E-011,NaN,NaN,NaN, 1.2120536E+002, 1.1688508E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E+001, 4.0890144E+002, 4.0730711E+002, 2.4059711E+000, 6.7372684E+001, 7.8595036E+001, 8.3102282E-001, 1.9550497E-001, 7.5953337E-003, 1.1954755E-009, 2.3877950E-010, 1.8990956E-002, 1.2324490E-009, 7.7790874E-001, 1.5730440E-011,NaN,NaN,NaN, 1.2187500E+002, 1.1516136E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1750000E+001, 4.0781586E+002, 4.0625547E+002, 2.4059711E+000, 6.6637998E+001, 7.7728750E+001, 8.3102282E-001, 1.9562270E-001, 7.5304302E-003, 1.0262078E-009, 2.0568242E-010, 1.8861523E-002, 1.0579462E-009, 7.7798534E-001, 1.3499333E-011,NaN,NaN,NaN, 1.2254464E+002, 1.1180146E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.2250000E+001, 4.0676786E+002, 4.0523812E+002, 2.3997748E+000, 6.5940292E+001, 7.6904517E+001, 8.3036826E-001, 1.9573642E-001, 7.4677379E-003, 8.9417233E-010, 1.7958444E-010, 1.8736500E-002, 9.2182714E-010, 7.7805934E-001, 1.1758187E-011,NaN,NaN,NaN, 1.2321429E+002, 1.1017046E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.2750000E+001, 4.0577273E+002, 4.0427366E+002, 2.3940878E+000, 6.5278700E+001, 7.6120025E+001, 8.3042516E-001, 1.9584430E-001, 7.4082650E-003, 7.9290994E-010, 1.5935707E-010, 1.8617897E-002, 8.1743292E-010, 7.7812954E-001, 1.0422219E-011,NaN,NaN,NaN, 1.2388393E+002, 1.0857356E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3250000E+001, 4.0483264E+002, 4.0336694E+002, 2.3883146E+000, 6.4638219E+001, 7.5345874E+001, 8.3164827E-001, 1.9594580E-001, 7.3523066E-003, 7.0385996E-010, 1.4151112E-010, 1.8506302E-002, 7.2562883E-010, 7.7819559E-001, 9.2481390E-012,NaN,NaN,NaN, 1.2455357E+002, 1.0548325E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E+001, 4.0391505E+002, 4.0248607E+002, 2.3828125E+000, 6.4009889E+001, 7.4571767E+001, 8.3303066E-001, 1.9604460E-001, 7.2978414E-003, 6.2286947E-010, 1.2532721E-010, 1.8397686E-002, 6.4213348E-010, 7.7825987E-001, 8.1814222E-012,NaN,NaN,NaN, 1.2522321E+002, 1.0399032E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.4250000E+001, 4.0300868E+002, 4.0161211E+002, 2.3777444E+000, 6.3407050E+001, 7.3818920E+001, 8.3300384E-001, 1.9614262E-001, 7.2438066E-003, 5.4523566E-010, 1.0994309E-010, 1.8289928E-002, 5.6209862E-010, 7.7832365E-001, 7.1598324E-012,NaN,NaN,NaN, 1.2589286E+002, 1.0253278E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.4750000E+001, 4.0206967E+002, 4.0070369E+002, 2.3716848E+000, 6.2848867E+001, 7.3104716E+001, 8.3302405E-001, 1.9624454E-001, 7.1876178E-003, 4.7433797E-010, 9.5904179E-011, 1.8177874E-002, 4.8900821E-010, 7.7838997E-001, 6.2273552E-012,NaN,NaN,NaN, 1.2656250E+002, 9.9726500E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5250000E+001, 4.0115636E+002, 3.9981764E+002, 2.3653952E+000, 6.2323136E+001, 7.2435433E+001, 8.3239972E-001, 1.9634320E-001, 7.1332266E-003, 4.1251973E-010, 8.3526593E-011, 1.8069405E-002, 4.2527807E-010, 7.7845417E-001, 5.4148227E-012,NaN,NaN,NaN, 1.2723214E+002, 9.8379101E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5750000E+001, 4.0026793E+002, 3.9895669E+002, 2.3588759E+000, 6.1812443E+001, 7.1784159E+001, 8.3281851E-001, 1.9643899E-001, 7.0804185E-003, 3.5895940E-010, 7.2813765E-011, 1.7964093E-002, 3.7006123E-010, 7.7851650E-001, 4.7112214E-012,NaN,NaN,NaN, 1.2790179E+002, 9.7069612E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E+001, 3.9942278E+002, 3.9813773E+002, 2.3482608E+000, 6.1329885E+001, 7.1162494E+001, 8.3232392E-001, 1.9653014E-001, 7.0301684E-003, 3.1346158E-010, 6.3719840E-011, 1.7863883E-002, 3.2315627E-010, 7.7857581E-001, 4.1139318E-012,NaN,NaN,NaN, 1.2857143E+002, 9.4565702E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.6750000E+001, 3.9860097E+002, 3.9733566E+002, 2.3482608E+000, 6.0868993E+001, 7.0572466E+001, 8.3232392E-001, 1.9661967E-001, 6.9808127E-003, 2.7171395E-010, 5.5419072E-011, 1.7765456E-002, 2.8011747E-010, 7.7863406E-001, 3.5661013E-012,NaN,NaN,NaN, 1.2924107E+002, 9.3371587E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7250000E+001, 3.9779545E+002, 3.9654540E+002, 2.3434944E+000, 6.0429325E+001, 7.0018544E+001, 8.3120541E-001, 1.9670815E-001, 6.9320351E-003, 2.3387149E-010, 4.7834892E-011, 1.7668182E-002, 2.4110463E-010, 7.7869164E-001, 3.0693708E-012,NaN,NaN,NaN, 1.2991071E+002, 9.2216003E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7750000E+001, 3.9699566E+002, 3.9576130E+002, 2.3393008E+000, 5.9994995E+001, 6.9474681E+001, 8.2935837E-001, 1.9679594E-001, 6.8836333E-003, 2.0059608E-010, 4.1082120E-011, 1.7571657E-002, 2.0680008E-010, 7.7874877E-001, 2.6324550E-012,NaN,NaN,NaN, 1.3058036E+002, 9.0019649E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.8250000E+001, 3.9617959E+002, 3.9496540E+002, 2.3342414E+000, 5.9550029E+001, 6.8916746E+001, 8.2790213E-001, 1.9688501E-001, 6.8345309E-003, 1.7230004E-010, 3.5257394E-011, 1.7473736E-002, 1.7762891E-010, 7.7880672E-001, 2.2609020E-012,NaN,NaN,NaN, 1.3125000E+002, 8.8978257E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E+001, 3.9533723E+002, 3.9414794E+002, 2.3296190E+000, 5.9084523E+001, 6.8339350E+001, 8.2525663E-001, 1.9697660E-001, 6.7840400E-003, 1.4857923E-010, 3.0346150E-011, 1.7373045E-002, 1.5317447E-010, 7.7886632E-001, 1.9494602E-012,NaN,NaN,NaN, 1.3191964E+002, 8.7974163E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9250000E+001, 3.9448053E+002, 3.9332058E+002, 2.3252200E+000, 5.8600888E+001, 6.7751830E+001, 8.2146621E-001, 1.9706934E-001, 6.7329100E-003, 1.2882320E-010, 2.6288802E-011, 1.7271080E-002, 1.3280742E-010, 7.7892667E-001, 1.6900953E-012,NaN,NaN,NaN, 1.3258929E+002, 8.6075686E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9750000E+001, 3.9361129E+002, 3.9247804E+002, 2.3195799E+000, 5.8110816E+001, 6.7169794E+001, 8.1848504E-001, 1.9716369E-001, 6.6809001E-003, 1.1211520E-010, 2.2859564E-011, 1.7167360E-002, 1.1558268E-010, 7.7898805E-001, 1.4707731E-012,NaN,NaN,NaN, 1.3325893E+002, 8.5180020E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3392857E+002, 8.4319115E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3459821E+002, 8.2698329E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3526786E+002, 8.2020803E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3593750E+002, 8.1288686E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3660714E+002, 7.9913500E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3727679E+002, 7.9268204E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3794643E+002, 7.8649567E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3861607E+002, 7.7487448E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
