s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 4.1400006E+002, 1.3652142E+000, 2.3708169E+000, 5.5849596E+000, 2.1781398E+000, 1.2663435E+000, 1.0271526E+000, 1.5176388E+000, 2.8337144E+000, 1.5165811E+000, 9.9077728E-001, 9.3993223E-001, 1.4085094E+000, 2.1365434E+000, 1.4444255E+000, 8.7225940E-001, 8.6538668E-001, 1.3276792E+000, 1.8373184E+000, 1.4418929E+000, 9.1526847E-001, 1.7698843E+000, 1.7225750E+000, 1.5859007E+000, 1.4760092E+000, 1.3989960E+000, 1.7624984E+002, 1.7353813E+002, 1.7173954E+002, 1.7047125E+002, 1.6770204E+002
 4.1450117E+002, 1.3797072E+000, 2.3689957E+000, 5.6270004E+000, 2.1696675E+000, 1.2681885E+000, 1.0065597E+000, 1.5131455E+000, 2.8700120E+000, 1.5207991E+000, 9.9741772E-001, 9.2961187E-001, 1.3517775E+000, 2.0991980E+000, 1.3922790E+000, 8.8351772E-001, 9.0040349E-001, 1.3109346E+000, 1.9236445E+000, 1.3462019E+000, 8.8265085E-001, 1.7645269E+000, 1.6774536E+000, 1.6250784E+000, 1.5358576E+000, 1.3372570E+000, 1.7613720E+002, 1.7343229E+002, 1.7167354E+002, 1.7031260E+002, 1.6746801E+002
 4.1500126E+002, 1.3867929E+000, 2.3719041E+000, 5.1566101E+000, 2.1447974E+000, 1.2580030E+000, 1.0140056E+000, 1.6311950E+000, 2.5906482E+000, 1.4917913E+000, 9.9940828E-001, 9.3571058E-001, 1.3466655E+000, 2.1556559E+000, 1.3437637E+000, 9.0434672E-001, 8.9230424E-001, 1.2300128E+000, 1.8928550E+000, 1.3143244E+000, 9.3351537E-001, 1.6383086E+000, 1.5568603E+000, 1.5269236E+000, 1.4682838E+000, 1.3227064E+000, 1.7583290E+002, 1.7313299E+002, 1.7136590E+002, 1.7005136E+002, 1.6725719E+002
 4.1550399E+002, 1.4028028E+000, 2.3291543E+000, 4.7772118E+000, 2.2025721E+000, 1.2689397E+000, 1.0265379E+000, 1.5776060E+000, 2.7348833E+000, 1.5291256E+000, 1.0027514E+000, 8.9380628E-001, 1.4637531E+000, 2.0241347E+000, 1.2401847E+000, 9.0410902E-001, 8.9262270E-001, 1.3905518E+000, 1.7971858E+000, 1.1906959E+000, 8.7541321E-001, 1.6755204E+000, 1.4991589E+000, 1.4611694E+000, 1.4787288E+000, 1.3863525E+000, 1.7558089E+002, 1.7271275E+002, 1.7105665E+002, 1.6986145E+002, 1.6710227E+002
 4.1600021E+002, 1.3860299E+000, 2.3387252E+000, 5.1840172E+000, 2.1831959E+000, 1.2794888E+000, 1.0313640E+000, 1.5159153E+000, 2.5780588E+000, 1.5007457E+000, 1.0067428E+000, 9.0924319E-001, 1.3487152E+000, 2.0481464E+000, 1.3044814E+000, 9.1170642E-001, 9.1627409E-001, 1.4399255E+000, 1.7933621E+000, 1.2885382E+000, 8.8104451E-001, 1.7347410E+000, 1.7183422E+000, 1.6545339E+000, 1.5471068E+000, 1.2934248E+000, 1.7552773E+002, 1.7277056E+002, 1.7097090E+002, 1.6969170E+002, 1.6683492E+002
 4.1650281E+002, 1.3584612E+000, 2.3308239E+000, 5.4676400E+000, 2.1359293E+000, 1.2605176E+000, 1.0154639E+000, 1.6015191E+000, 2.4750177E+000, 1.4649221E+000, 9.9804645E-001, 9.3439036E-001, 1.4131171E+000, 2.0213253E+000, 1.2113007E+000, 8.6453144E-001, 9.0676895E-001, 1.3333048E+000, 1.8943628E+000, 1.2678227E+000, 8.8472438E-001, 1.6805215E+000, 1.5539480E+000, 1.5673945E+000, 1.5004080E+000, 1.3210742E+000, 1.7527112E+002, 1.7251176E+002, 1.7083648E+002, 1.6954129E+002, 1.6662499E+002
 4.1700204E+002, 1.3742383E+000, 2.3587428E+000, 5.4854554E+000, 2.1374894E+000, 1.2604242E+000, 1.0161757E+000, 1.5081705E+000, 2.5978431E+000, 1.4728857E+000, 9.9856666E-001, 8.8378624E-001, 1.4250807E+000, 1.7290242E+000, 1.3069925E+000, 8.9082788E-001, 8.7295022E-001, 1.4576574E+000, 1.7681546E+000, 1.2980938E+000, 8.3022428E-001, 1.6964808E+000, 1.6523897E+000, 1.4905386E+000, 1.4459580E+000, 1.3177417E+000, 1.7518210E+002, 1.7232515E+002, 1.7048811E+002, 1.6926024E+002, 1.6643609E+002
 4.1750128E+002, 1.3824550E+000, 2.3372663E+000, 5.5743567E+000, 2.1722301E+000, 1.2669653E+000, 1.0135174E+000, 1.6172512E+000, 2.4471645E+000, 1.4687147E+000, 9.9572330E-001, 9.5169534E-001, 1.5767639E+000, 1.8253557E+000, 1.3216834E+000, 9.1238330E-001, 8.4849588E-001, 1.3405617E+000, 1.6884050E+000, 1.3106535E+000, 8.6753538E-001, 1.7259305E+000, 1.7004783E+000, 1.6575678E+000, 1.5062051E+000, 1.2089548E+000, 1.7502259E+002, 1.7228169E+002, 1.7048058E+002, 1.6905653E+002, 1.6612604E+002
 4.1800303E+002, 1.3515914E+000, 2.3845947E+000, 5.6255612E+000, 2.1583872E+000, 1.2642143E+000, 1.0282873E+000, 1.6006166E+000, 2.6111320E+000, 1.4807593E+000, 9.9602411E-001, 9.0151291E-001, 1.3830988E+000, 2.0489306E+000, 1.2859672E+000, 8.9673734E-001, 9.1840964E-001, 1.4229940E+000, 1.7669407E+000, 1.2848462E+000, 8.5564413E-001, 1.6064239E+000, 1.6448814E+000, 1.6119852E+000, 1.5654690E+000, 1.4098091E+000, 1.7474310E+002, 1.7214233E+002, 1.7038201E+002, 1.6907058E+002, 1.6603842E+002
 4.1850247E+002, 1.3549713E+000, 2.3412279E+000, 5.3999048E+000, 2.1487096E+000, 1.2601075E+000, 1.0001056E+000, 1.5552578E+000, 2.6999728E+000, 1.4762835E+000, 9.8529176E-001, 9.8574047E-001, 1.4593791E+000, 1.9694253E+000, 1.2864891E+000, 9.0255341E-001, 8.8870549E-001, 1.3962425E+000, 1.6973183E+000, 1.2748038E+000, 8.4171659E-001, 1.5978013E+000, 1.5558660E+000, 1.5283962E+000, 1.4912179E+000, 1.3622613E+000, 1.7449951E+002, 1.7185543E+002, 1.7014970E+002, 1.6888091E+002, 1.6597715E+002
 4.1900222E+002, 1.3714461E+000, 2.3210899E+000, 5.5727814E+000, 2.1713862E+000, 1.2625145E+000, 1.0082335E+000, 1.5432340E+000, 2.8338247E+000, 1.4688356E+000, 9.8855423E-001, 9.1621230E-001, 1.3718357E+000, 1.9845771E+000, 1.3468019E+000, 8.8611934E-001, 9.0576301E-001, 1.4221420E+000, 1.7357200E+000, 1.1760519E+000, 8.8008133E-001, 1.6819564E+000, 1.6126755E+000, 1.5675813E+000, 1.4999798E+000, 1.3130439E+000, 1.7433708E+002, 1.7168118E+002, 1.6994059E+002, 1.6863328E+002, 1.6572674E+002
 4.1950307E+002, 1.3521604E+000, 2.3227146E+000, 5.9398420E+000, 2.1817804E+000, 1.2657265E+000, 1.0100394E+000, 1.4665026E+000, 3.0352428E+000, 1.5350879E+000, 9.8668245E-001, 9.2823420E-001, 1.4144191E+000, 1.9388666E+000, 1.3210015E+000, 8.9685494E-001, 8.7203067E-001, 1.3094337E+000, 1.9276911E+000, 1.2514520E+000, 8.5915905E-001, 1.7632021E+000, 1.6293547E+000, 1.5109979E+000, 1.4314251E+000, 1.3283606E+000, 1.7432707E+002, 1.7156998E+002, 1.6970266E+002, 1.6841821E+002, 1.6558062E+002
 4.2000249E+002, 1.3356435E+000, 2.2592473E+000, 4.9178539E+000, 2.2297734E+000, 1.2742893E+000, 1.0045365E+000, 1.5867275E+000, 2.3378540E+000, 1.4781920E+000, 9.8678950E-001, 9.1067903E-001, 1.4323058E+000, 1.9334009E+000, 1.2829351E+000, 9.0210270E-001, 8.8101160E-001, 1.4374690E+000, 1.7118006E+000, 1.2954686E+000, 9.0676088E-001, 1.6377245E+000, 1.5265837E+000, 1.4925812E+000, 1.5123359E+000, 1.2843812E+000, 1.7412303E+002, 1.7129080E+002, 1.6948183E+002, 1.6823893E+002, 1.6531328E+002
 4.2050332E+002, 1.3503585E+000, 2.2502779E+000, 5.2338273E+000, 2.2266821E+000, 1.2804247E+000, 1.0103648E+000, 1.4605183E+000, 2.7619259E+000, 1.5381473E+000, 9.9472820E-001, 8.9037866E-001, 1.3231165E+000, 2.0770667E+000, 1.3187886E+000, 8.9420957E-001, 8.6073045E-001, 1.3173219E+000, 1.8338565E+000, 1.2321644E+000, 8.0245561E-001, 1.6696781E+000, 1.5351771E+000, 1.5102205E+000, 1.4595638E+000, 1.2926099E+000, 1.7395583E+002, 1.7101275E+002, 1.6923144E+002, 1.6802044E+002, 1.6512174E+002
 4.2100020E+002, 1.3501938E+000, 2.2888226E+000, 5.0504476E+000, 2.2347847E+000, 1.2884195E+000, 1.0254623E+000, 1.5380849E+000, 2.5790037E+000, 1.5523752E+000, 9.9676203E-001, 9.1010202E-001, 1.4080969E+000, 2.0103162E+000, 1.3102086E+000, 8.9549635E-001, 8.3913820E-001, 1.2361269E+000, 1.8363398E+000, 1.2002162E+000, 8.6323324E-001, 1.7040770E+000, 1.6387702E+000, 1.5184500E+000, 1.4541705E+000, 1.3164010E+000, 1.7385297E+002, 1.7094298E+002, 1.6908826E+002, 1.6788341E+002, 1.6501233E+002
 4.2150102E+002, 1.3490813E+000, 2.2843407E+000, 5.6938156E+000, 2.1770916E+000, 1.2817812E+000, 1.0398783E+000, 1.5188857E+000, 2.8103381E+000, 1.5151576E+000, 9.9674132E-001, 8.9639164E-001, 1.2890469E+000, 2.1055986E+000, 1.3092785E+000, 9.0020784E-001, 8.9534992E-001, 1.3137380E+000, 1.7807220E+000, 1.2256181E+000, 8.6147754E-001, 1.5983872E+000, 1.6151261E+000, 1.6361409E+000, 1.5060035E+000, 1.2997684E+000, 1.7361609E+002, 1.7087887E+002, 1.6908739E+002, 1.6770802E+002, 1.6477995E+002
 4.2200192E+002, 1.3345087E+000, 2.2630548E+000, 5.3053493E+000, 2.1482409E+000, 1.2822544E+000, 1.0372226E+000, 1.5769456E+000, 2.5979192E+000, 1.4832561E+000, 9.8246991E-001, 9.1766199E-001, 1.3006867E+000, 2.0453602E+000, 1.3121166E+000, 8.5285724E-001, 8.8493005E-001, 1.3217527E+000, 1.7997856E+000, 1.2426716E+000, 8.3452487E-001, 1.7157862E+000, 1.5432496E+000, 1.5199945E+000, 1.4103802E+000, 1.2258798E+000, 1.7351249E+002, 1.7060941E+002, 1.6888033E+002, 1.6750045E+002, 1.6450261E+002
 4.2250108E+002, 1.3402266E+000, 2.2469046E+000, 4.9011109E+000, 2.1581466E+000, 1.2827856E+000, 1.0233223E+000, 1.5220530E+000, 2.5949727E+000, 1.4532622E+000, 9.8136312E-001, 9.3250796E-001, 1.3632132E+000, 2.1141409E+000, 1.3119662E+000, 8.9672817E-001, 8.8626483E-001, 1.2267524E+000, 1.8952377E+000, 1.2672301E+000, 8.1052422E-001, 1.6818574E+000, 1.7014518E+000, 1.6187445E+000, 1.5020976E+000, 1.2754934E+000, 1.7341282E+002, 1.7056779E+002, 1.6873613E+002, 1.6729182E+002, 1.6425228E+002
 4.2300024E+002, 1.3474304E+000, 2.2922117E+000, 5.8169750E+000, 2.1719907E+000, 1.2867773E+000, 1.0076535E+000, 1.4798858E+000, 2.5829538E+000, 1.5170248E+000, 9.8644307E-001, 9.1558669E-001, 1.3165472E+000, 1.8838998E+000, 1.3679772E+000, 9.0279922E-001, 8.5539542E-001, 1.3591795E+000, 1.8085403E+000, 1.2145042E+000, 8.3030550E-001, 1.7148825E+000, 1.5131540E+000, 1.5077629E+000, 1.5304811E+000, 1.3875015E+000, 1.7323778E+002, 1.7024194E+002, 1.6856796E+002, 1.6728293E+002, 1.6430324E+002
 4.2350211E+002, 1.3293811E+000, 2.3134764E+000, 5.1622693E+000, 2.1453850E+000, 1.2740243E+000, 1.0221606E+000, 1.4836003E+000, 2.6844791E+000, 1.4567179E+000, 9.8742755E-001, 8.9375159E-001, 1.2958819E+000, 2.0754293E+000, 1.2015975E+000, 8.9699076E-001, 8.3393507E-001, 1.2350723E+000, 1.7275916E+000, 1.2356553E+000, 8.6674415E-001, 1.6088091E+000, 1.5854369E+000, 1.6179090E+000, 1.5467348E+000, 1.3962765E+000, 1.7301491E+002, 1.7015152E+002, 1.6847893E+002, 1.6717176E+002, 1.6422624E+002
 4.2400011E+002, 1.3428450E+000, 2.3318247E+000, 5.3635743E+000, 2.1078515E+000, 1.2602327E+000, 9.9873050E-001, 1.5069039E+000, 2.7181674E+000, 1.4781242E+000, 9.7957139E-001, 8.7620429E-001, 1.3322175E+000, 1.9750831E+000, 1.2587445E+000, 8.8829655E-001, 8.5339817E-001, 1.2195781E+000, 1.7622993E+000, 1.2358539E+000, 8.2323507E-001, 1.7734241E+000, 1.6795625E+000, 1.5416117E+000, 1.4759070E+000, 1.3236625E+000, 1.7304723E+002, 1.7008438E+002, 1.6823690E+002, 1.6698663E+002, 1.6405850E+002
 4.2450347E+002, 1.3552840E+000, 2.3236683E+000, 5.3961589E+000, 2.0632838E+000, 1.2447924E+000, 1.0169355E+000, 1.4475348E+000, 2.6547853E+000, 1.4342961E+000, 9.7317571E-001, 8.9258441E-001, 1.2623918E+000, 1.9903740E+000, 1.3039238E+000, 8.7919554E-001, 8.4496779E-001, 1.2269605E+000, 1.7336911E+000, 1.3409552E+000, 7.8057942E-001, 1.5888670E+000, 1.5133280E+000, 1.5236871E+000, 1.5018640E+000, 1.3490874E+000, 1.7270431E+002, 1.6978578E+002, 1.6811326E+002, 1.6686427E+002, 1.6391985E+002
 4.2500194E+002, 1.3753804E+000, 2.3723335E+000, 5.4270140E+000, 2.0909053E+000, 1.2507727E+000, 1.0058791E+000, 1.5667757E+000, 2.5000752E+000, 1.4324073E+000, 9.7117669E-001, 9.0204258E-001, 1.3334144E+000, 1.8524692E+000, 1.2252434E+000, 8.6335005E-001, 8.6771752E-001, 1.3064860E+000, 1.7023839E+000, 1.1813085E+000, 7.8766730E-001, 1.5579904E+000, 1.5340063E+000, 1.5139350E+000, 1.4543111E+000, 1.2706713E+000, 1.7240491E+002, 1.6955999E+002, 1.6786551E+002, 1.6660363E+002, 1.6363210E+002
 4.2550008E+002, 1.3560950E+000, 2.2913209E+000, 4.4533022E+000, 2.0887497E+000, 1.2376325E+000, 9.6342329E-001, 1.4420523E+000, 2.3315708E+000, 1.4685851E+000, 9.6879387E-001, 8.8067333E-001, 1.2793677E+000, 2.0471995E+000, 1.3969178E+000, 8.1533148E-001, 8.8909846E-001, 1.2806150E+000, 1.7313250E+000, 1.3250054E+000, 8.3797890E-001, 1.6460322E+000, 1.5774531E+000, 1.5325128E+000, 1.5145676E+000, 1.3199668E+000, 1.7227665E+002, 1.6943169E+002, 1.6774069E+002, 1.6649531E+002, 1.6345885E+002
 4.2600248E+002, 1.3645670E+000, 2.2930203E+000, 4.2920199E+000, 2.1132545E+000, 1.2399526E+000, 9.8837510E-001, 1.4915037E+000, 2.5607930E+000, 1.4986162E+000, 9.7785422E-001, 8.6905140E-001, 1.2959208E+000, 1.9133570E+000, 1.3017073E+000, 8.5507800E-001, 8.0480561E-001, 1.1479111E+000, 1.7156656E+000, 1.4025229E+000, 8.1932731E-001, 1.5459103E+000, 1.5571344E+000, 1.5455897E+000, 1.5175503E+000, 1.2964853E+000, 1.7202627E+002, 1.6927308E+002, 1.6763337E+002, 1.6635385E+002, 1.6329553E+002
 4.2650193E+002, 1.3551347E+000, 2.2332796E+000, 4.4026186E+000, 2.0874996E+000, 1.2395931E+000, 9.9890529E-001, 1.4906655E+000, 2.3411616E+000, 1.4944660E+000, 9.8543020E-001, 9.1299574E-001, 1.3213197E+000, 1.8499887E+000, 1.2718164E+000, 8.9612132E-001, 8.6754623E-001, 1.3126681E+000, 1.6812389E+000, 1.2061319E+000, 8.2917770E-001, 1.5528653E+000, 1.4202682E+000, 1.4981570E+000, 1.3990666E+000, 1.2521954E+000, 1.7177027E+002, 1.6889958E+002, 1.6736532E+002, 1.6606390E+002, 1.6305959E+002
 4.2700161E+002, 1.3517093E+000, 2.3418649E+000, 5.7323870E+000, 2.0732544E+000, 1.2328597E+000, 9.9194365E-001, 1.6301105E+000, 2.6554620E+000, 1.4306731E+000, 9.6710110E-001, 9.3550769E-001, 1.3441606E+000, 2.0490298E+000, 1.3602848E+000, 8.6692983E-001, 8.6139526E-001, 1.3364286E+000, 1.8983133E+000, 1.1433831E+000, 7.8929318E-001, 1.6322420E+000, 1.4505721E+000, 1.4275530E+000, 1.3743894E+000, 1.2399859E+000, 1.7160595E+002, 1.6862900E+002, 1.6709839E+002, 1.6579175E+002, 1.6278116E+002
 4.2750203E+002, 1.3745186E+000, 2.2933557E+000, 5.1815385E+000, 2.1198224E+000, 1.2426170E+000, 1.0017486E+000, 1.4706731E+000, 2.6157596E+000, 1.4661726E+000, 9.5641872E-001, 8.7096969E-001, 1.3516558E+000, 1.8995725E+000, 1.2585655E+000, 8.8027636E-001, 8.3966688E-001, 1.2644820E+000, 1.8810605E+000, 1.1804056E+000, 8.1886709E-001, 1.7775247E+000, 1.6294952E+000, 1.5385743E+000, 1.3913452E+000, 1.1957093E+000, 1.7175380E+002, 1.6861797E+002, 1.6693818E+002, 1.6550709E+002, 1.6251770E+002
 4.2800096E+002, 1.3766591E+000, 2.3260997E+000, 5.7667612E+000, 2.0882032E+000, 1.2420706E+000, 9.9960226E-001, 1.5086455E+000, 2.6470411E+000, 1.4317928E+000, 9.5913249E-001, 8.5733715E-001, 1.3599972E+000, 2.0529104E+000, 1.2528091E+000, 8.7489134E-001, 7.6990977E-001, 1.3756812E+000, 1.7796263E+000, 1.2139714E+000, 8.1422963E-001, 1.7048507E+000, 1.5535601E+000, 1.4826303E+000, 1.4063118E+000, 1.2944811E+000, 1.7170721E+002, 1.6848114E+002, 1.6677683E+002, 1.6537373E+002, 1.6242872E+002
 4.2850365E+002, 1.3596121E+000, 2.3292048E+000, 5.4420146E+000, 2.0481771E+000, 1.2304706E+000, 1.0025976E+000, 1.6119679E+000, 2.5737350E+000, 1.4283863E+000, 9.6385660E-001, 9.0062171E-001, 1.4382241E+000, 2.0610150E+000, 1.3129959E+000, 8.7674968E-001, 8.7081904E-001, 1.2661857E+000, 1.9071734E+000, 1.2548066E+000, 8.5399239E-001, 1.7114764E+000, 1.6507284E+000, 1.5408284E+000, 1.3875921E+000, 1.1669266E+000, 1.7159635E+002, 1.6850333E+002, 1.6668216E+002, 1.6522020E+002, 1.6211430E+002
 4.2900016E+002, 1.3647855E+000, 2.2868577E+000, 4.7838300E+000, 2.0613158E+000, 1.2268035E+000, 9.9292662E-001, 1.5228282E+000, 2.5323706E+000, 1.3932918E+000, 9.5403297E-001, 8.5222611E-001, 1.3397543E+000, 1.8901002E+000, 1.2428992E+000, 8.3561529E-001, 8.1259419E-001, 1.3189223E+000, 1.7537941E+000, 1.1734069E+000, 8.3228428E-001, 1.7220970E+000, 1.6073195E+000, 1.5883825E+000, 1.5497886E+000, 1.1978599E+000, 1.7155170E+002, 1.6843379E+002, 1.6666564E+002, 1.6514864E+002, 1.6182430E+002
 4.2950031E+002, 1.3839144E+000, 2.2984190E+000, 5.1317888E+000, 2.0937020E+000, 1.2423419E+000, 1.0164840E+000, 1.5764572E+000, 2.4875488E+000, 1.4164505E+000, 9.5068387E-001, 9.1604204E-001, 1.4995406E+000, 1.8285590E+000, 1.2083572E+000, 8.3637950E-001, 8.3318287E-001, 1.3393798E+000, 1.7458547E+000, 1.2005070E+000, 8.1193037E-001, 1.5960888E+000, 1.4778876E+000, 1.4298065E+000, 1.4140131E+000, 1.2790091E+000, 1.7125071E+002, 1.6806832E+002, 1.6633771E+002, 1.6500938E+002, 1.6179271E+002
 4.3000266E+002, 1.3609538E+000, 2.3016610E+000, 5.3351118E+000, 2.1055418E+000, 1.2486313E+000, 9.9807074E-001, 1.4870568E+000, 2.4690208E+000, 1.4196377E+000, 9.4062215E-001, 9.0893291E-001, 1.3213657E+000, 1.8546205E+000, 1.2621962E+000, 8.5890694E-001, 8.7661349E-001, 1.3868092E+000, 1.6095628E+000, 1.2501652E+000, 8.0711285E-001, 1.5878362E+000, 1.5539317E+000, 1.5251074E+000, 1.4490078E+000, 1.2271688E+000, 1.7105187E+002, 1.6794151E+002, 1.6620002E+002, 1.6480497E+002, 1.6153865E+002
 4.3050274E+002, 1.3563188E+000, 2.2761654E+000, 4.2898149E+000, 2.1451812E+000, 1.2602808E+000, 1.0281936E+000, 1.5199311E+000, 2.4134940E+000, 1.4514881E+000, 9.5234650E-001, 8.7277655E-001, 1.2154634E+000, 1.9063142E+000, 1.2994056E+000, 8.0635186E-001, 8.3672479E-001, 1.2505608E+000, 1.6818982E+000, 1.3566756E+000, 8.3064681E-001, 1.5632523E+000, 1.5112537E+000, 1.4977138E+000, 1.4002575E+000, 1.2085838E+000, 1.7080993E+002, 1.6776528E+002, 1.6604428E+002, 1.6459639E+002, 1.6139037E+002
 4.3100207E+002, 1.3339197E+000, 2.2085443E+000, 5.2339601E+000, 2.1270331E+000, 1.2543107E+000, 9.7050490E-001, 1.4613746E+000, 2.5621167E+000, 1.4813158E+000, 9.4798279E-001, 8.8727506E-001, 1.2548929E+000, 1.7661550E+000, 1.3169266E+000, 8.6159595E-001, 8.2390257E-001, 1.2489057E+000, 1.6547432E+000, 1.2942041E+000, 8.2499509E-001, 1.6261445E+000, 1.5029656E+000, 1.4410190E+000, 1.4045875E+000, 1.2917518E+000, 1.7064939E+002, 1.6749095E+002, 1.6581488E+002, 1.6444013E+002, 1.6126242E+002
 4.3150140E+002, 1.3415265E+000, 2.2035752E+000, 4.8738911E+000, 2.1255850E+000, 1.2407197E+000, 9.8307607E-001, 1.6038808E+000, 2.5220203E+000, 1.3806400E+000, 9.4295675E-001, 8.3735656E-001, 1.2904226E+000, 2.0156142E+000, 1.2212384E+000, 8.3586053E-001, 8.6336712E-001, 1.2907467E+000, 1.7923753E+000, 1.3142564E+000, 8.3337490E-001, 1.6182738E+000, 1.4548517E+000, 1.4280831E+000, 1.3509231E+000, 1.1996212E+000, 1.7049679E+002, 1.6729746E+002, 1.6561399E+002, 1.6416845E+002, 1.6106055E+002
 4.3200072E+002, 1.3374064E+000, 2.2301356E+000, 4.9994483E+000, 2.1386997E+000, 1.2452409E+000, 9.7534811E-001, 1.5426260E+000, 2.7882130E+000, 1.4320005E+000, 9.4683727E-001, 9.2036407E-001, 1.4670405E+000, 2.0015634E+000, 1.2323894E+000, 8.3137715E-001, 8.3413885E-001, 1.3429809E+000, 1.8096977E+000, 1.2382006E+000, 7.8832162E-001, 1.6603697E+000, 1.4995835E+000, 1.3863346E+000, 1.3235641E+000, 1.1951749E+000, 1.7038297E+002, 1.6707793E+002, 1.6526452E+002, 1.6385989E+002, 1.6082289E+002
 4.3250103E+002, 1.3237186E+000, 2.2163104E+000, 5.1085942E+000, 2.1152415E+000, 1.2305151E+000, 1.0012649E+000, 1.5340405E+000, 2.7130226E+000, 1.4525785E+000, 9.5426450E-001, 8.6760114E-001, 1.2902584E+000, 2.0187083E+000, 1.3132065E+000, 8.3126905E-001, 8.6038165E-001, 1.2685392E+000, 1.7337262E+000, 1.2461085E+000, 8.5536844E-001, 1.5938012E+000, 1.5660476E+000, 1.5379444E+000, 1.5189054E+000, 1.2932687E+000, 1.7029114E+002, 1.6710854E+002, 1.6532723E+002, 1.6391746E+002, 1.6071904E+002
 4.3300234E+002, 1.3197440E+000, 2.2045016E+000, 5.3114372E+000, 2.1528585E+000, 1.2402099E+000, 9.8842737E-001, 1.5043698E+000, 2.8855226E+000, 1.4256542E+000, 9.2951057E-001, 8.5504750E-001, 1.2801538E+000, 2.1353241E+000, 1.2419037E+000, 8.3324080E-001, 8.3145202E-001, 1.2557678E+000, 1.8122474E+000, 1.1901507E+000, 7.9905940E-001, 1.7062975E+000, 1.5297287E+000, 1.4634356E+000, 1.3282496E+000, 1.1560268E+000, 1.7022017E+002, 1.6688652E+002, 1.6506277E+002, 1.6364705E+002, 1.6047218E+002
 4.3350314E+002, 1.2857599E+000, 2.2263629E+000, 5.2680405E+000, 2.1111873E+000, 1.2446345E+000, 9.9829577E-001, 1.4449184E+000, 2.5134551E+000, 1.4655554E+000, 9.4355745E-001, 8.7556296E-001, 1.3066921E+000, 1.9888132E+000, 1.2712966E+000, 8.1733095E-001, 8.1240475E-001, 1.2200502E+000, 1.8138353E+000, 1.2487686E+000, 8.1175131E-001, 1.7121383E+000, 1.6160702E+000, 1.4719779E+000, 1.4286747E+000, 1.2641799E+000, 1.7016609E+002, 1.6684963E+002, 1.6493959E+002, 1.6354274E+002, 1.6035131E+002
 4.3400133E+002, 1.2719321E+000, 2.1604563E+000, 4.7982153E+000, 2.1421912E+000, 1.2551452E+000, 9.8888689E-001, 1.4871017E+000, 2.3733957E+000, 1.4002211E+000, 9.2731983E-001, 8.5215948E-001, 1.3078561E+000, 1.8032375E+000, 1.2301400E+000, 8.3776255E-001, 8.4162937E-001, 1.3146752E+000, 1.7139234E+000, 1.1226506E+000, 8.3718612E-001, 1.5639053E+000, 1.5125936E+000, 1.5615330E+000, 1.4665958E+000, 1.2467470E+000, 1.6997944E+002, 1.6676331E+002, 1.6496059E+002, 1.6345176E+002, 1.6021951E+002
 4.3450256E+002, 1.2996328E+000, 2.2095693E+000, 4.9088527E+000, 2.1456696E+000, 1.2483907E+000, 9.9054469E-001, 1.4151683E+000, 2.5521941E+000, 1.4571349E+000, 9.1026719E-001, 8.6764459E-001, 1.2253531E+000, 1.9177786E+000, 1.2244954E+000, 8.5191059E-001, 7.8292358E-001, 1.1760601E+000, 1.7217312E+000, 1.1733141E+000, 8.2549796E-001, 1.6238987E+000, 1.4896853E+000, 1.3565086E+000, 1.3024299E+000, 1.2261310E+000, 1.6974213E+002, 1.6643540E+002, 1.6452326E+002, 1.6315598E+002, 1.6005875E+002
 4.3500230E+002, 1.2697655E+000, 2.1808271E+000, 5.0480770E+000, 2.1529048E+000, 1.2506536E+000, 9.5868436E-001, 1.3955897E+000, 2.6497335E+000, 1.4233559E+000, 9.4657632E-001, 9.1267954E-001, 1.2917947E+000, 1.9765684E+000, 1.2061314E+000, 8.3596004E-001, 8.4527618E-001, 1.3151506E+000, 1.7468436E+000, 1.2051893E+000, 8.1571255E-001, 1.7023972E+000, 1.6619162E+000, 1.5780412E+000, 1.4647248E+000, 1.2090396E+000, 1.6974208E+002, 1.6653553E+002, 1.6456536E+002, 1.6304050E+002, 1.5976079E+002
 4.3550204E+002, 1.2730202E+000, 2.1998364E+000, 5.2135128E+000, 2.1330294E+000, 1.2519091E+000, 9.6155149E-001, 1.4089353E+000, 2.7755804E+000, 1.4132396E+000, 9.3425495E-001, 8.4855124E-001, 1.1708523E+000, 2.0713739E+000, 1.2447095E+000, 8.6257998E-001, 8.2345812E-001, 1.1813383E+000, 1.7813557E+000, 1.2115357E+000, 8.0010174E-001, 1.6002095E+000, 1.4725006E+000, 1.4815001E+000, 1.4450604E+000, 1.2790265E+000, 1.6953570E+002, 1.6628354E+002, 1.6447339E+002, 1.6303546E+002, 1.5973885E+002
