s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.3100013E+002, 2.2867718E+001, 4.5772240E+001, 7.6121638E+001, 4.2200458E+001, 2.0721500E+001, 1.0239506E+001, 1.5582488E+001, 2.9822135E+001, 1.5809622E+001, 9.4162067E+000, 4.9915746E+000, 8.4475812E+000, 1.1714649E+001, 6.7884650E+000, 4.9130143E+000, 3.2495214E+000, 4.2041209E+000, 4.1365791E+000, 3.1109217E+000, 2.1723795E+000
 1.3150027E+002, 2.6047059E+001, 4.4333905E+001, 8.0800819E+001, 4.3138670E+001, 2.3220058E+001, 1.0212356E+001, 1.6313063E+001, 3.1202092E+001, 1.5958011E+001, 9.8254419E+000, 5.2731957E+000, 7.6800069E+000, 1.0263124E+001, 5.8198468E+000, 4.3965034E+000, 2.4290842E+000, 4.0898219E+000, 3.6227336E+000, 2.7333410E+000, 2.2063287E+000
 1.3200024E+002, 2.4007552E+001, 4.7608725E+001, 8.4172531E+001, 4.4645857E+001, 2.1884822E+001, 1.0946502E+001, 1.9925641E+001, 3.0919198E+001, 1.4959969E+001, 9.5688762E+000, 7.6906446E+000, 9.7270012E+000, 1.1262568E+001, 5.7781467E+000, 4.3891121E+000, 2.7016578E+000, 3.7716718E+000, 4.0349189E+000, 2.6597322E+000, 2.0288144E+000
 1.3250002E+002, 2.3749654E+001, 5.0798853E+001, 7.0415943E+001, 4.6830698E+001, 2.0985803E+001, 9.7832891E+000, 1.4506593E+001, 2.5286938E+001, 1.3637990E+001, 9.0166994E+000, 5.4152330E+000, 7.7223527E+000, 1.1259278E+001, 6.9887850E+000, 4.8291431E+000, 3.1402640E+000, 4.1502120E+000, 5.0290337E+000, 4.2098591E+000, 2.8218408E+000
 1.3300065E+002, 2.4299836E+001, 4.8582444E+001, 7.7462182E+001, 4.6356746E+001, 2.3149698E+001, 9.7463095E+000, 1.4259870E+001, 2.8343828E+001, 1.3948020E+001, 9.1061878E+000, 4.8626313E+000, 6.9619016E+000, 1.1748304E+001, 6.7259293E+000, 4.3390710E+000, 2.6157229E+000, 4.0902956E+000, 5.5364947E+000, 3.4835742E+000, 2.5641662E+000
 1.3350089E+002, 2.4631088E+001, 4.5437420E+001, 8.0746429E+001, 4.3566205E+001, 2.5215360E+001, 1.0780373E+001, 1.6794612E+001, 3.0277509E+001, 1.8424042E+001, 1.0338900E+001, 5.3744351E+000, 7.0116120E+000, 1.3593581E+001, 8.7579081E+000, 5.4362832E+000, 2.5933488E+000, 3.6638911E+000, 6.6874700E+000, 4.3812063E+000, 3.1447500E+000
 1.3400040E+002, 2.2082604E+001, 3.9944007E+001, 7.2779474E+001, 4.3228064E+001, 2.1701380E+001, 1.0835527E+001, 1.6051397E+001, 2.9562573E+001, 1.7835800E+001, 9.9772312E+000, 5.3483900E+000, 7.9507959E+000, 1.1197363E+001, 7.2727442E+000, 4.5797920E+000, 2.8923220E+000, 3.8650947E+000, 3.7416370E+000, 2.7588788E+000, 2.0586603E+000
 1.3450055E+002, 3.0281524E+001, 4.5184474E+001, 7.8845849E+001, 4.8556788E+001, 2.9780896E+001, 1.0874902E+001, 1.5002743E+001, 3.4396050E+001, 1.6482800E+001, 1.0129967E+001, 4.7838646E+000, 6.9718687E+000, 1.3198704E+001, 7.0605735E+000, 5.0135098E+000, 2.0459567E+000, 2.6602682E+000, 4.2057516E+000, 2.9658200E+000, 2.1854513E+000
 1.3500064E+002, 3.0173003E+001, 5.6081403E+001, 7.3793580E+001, 5.3981966E+001, 2.2937065E+001, 9.8127700E+000, 1.6931753E+001, 2.3948256E+001, 1.3539970E+001, 9.6243611E+000, 4.8484065E+000, 6.5304313E+000, 9.3816278E+000, 5.4674187E+000, 3.8997276E+000, 2.4374567E+000, 3.2591419E+000, 5.1518107E+000, 3.2727945E+000, 2.4305874E+000
 1.3550047E+002, 2.3026801E+001, 5.2589542E+001, 7.2088545E+001, 4.8590909E+001, 2.3327182E+001, 1.0410912E+001, 1.6440909E+001, 2.3615316E+001, 1.6019364E+001, 1.0044411E+001, 5.4686573E+000, 6.3549094E+000, 8.0639601E+000, 5.9299015E+000, 4.3021098E+000, 2.2269233E+000, 2.7510487E+000, 3.3669323E+000, 2.9491659E+000, 2.1190964E+000
 1.3600088E+002, 2.4693238E+001, 4.7141487E+001, 6.6939183E+001, 5.1856850E+001, 2.4628580E+001, 9.9232855E+000, 1.3051051E+001, 2.2732144E+001, 1.5550617E+001, 9.6551882E+000, 4.4816005E+000, 5.8223848E+000, 9.4676650E+000, 6.0482418E+000, 4.4650337E+000, 2.1534716E+000, 2.6429641E+000, 4.4248892E+000, 3.1568589E+000, 2.1748074E+000
 1.3650089E+002, 3.1651519E+001, 3.5303292E+001, 6.7081439E+001, 3.8040539E+001, 3.0534103E+001, 9.5521785E+000, 1.3618291E+001, 2.9498648E+001, 1.6172800E+001, 1.0180250E+001, 5.0164978E+000, 6.6589330E+000, 1.3861341E+001, 9.6595393E+000, 5.5478606E+000, 2.3151965E+000, 3.3151956E+000, 6.3201105E+000, 6.0717822E+000, 3.6098041E+000
 1.3700026E+002, 2.3792018E+001, 4.6473366E+001, 6.9777712E+001, 4.5233331E+001, 2.7059028E+001, 1.0037140E+001, 1.4624671E+001, 2.7350383E+001, 2.2927425E+001, 1.1796063E+001, 4.7506790E+000, 6.9103493E+000, 1.2297486E+001, 1.4748242E+001, 7.2731230E+000, 2.3620324E+000, 3.0002777E+000, 5.9539724E+000, 6.9461769E+000, 3.3662194E+000
 1.3750002E+002, 3.6793767E+001, 4.4642120E+001, 6.1491678E+001, 4.6080511E+001, 3.4630444E+001, 1.3856942E+001, 1.7363255E+001, 2.3847323E+001, 1.5017013E+001, 1.1190785E+001, 4.8711711E+000, 5.9176200E+000, 7.3612360E+000, 5.8543749E+000, 4.3111349E+000, 1.8986881E+000, 2.2982782E+000, 2.4006053E+000, 2.7419745E+000, 2.1212845E+000
