cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 9.1750000E+001, 5.0747633E+002, 4.9341248E+002, 3.2920982E+000, 1.3723173E+002, 1.8810978E+002, 1.0702013E+000, 1.8481853E-001, 1.6442563E-002, 9.0985567E-005, 1.6056893E-005, 2.0719365E-002, 5.3520922E-005, 7.7784114E-001, 6.9467754E-006
 9.2250000E+001, 5.0540878E+002, 4.9159914E+002, 3.2873545E+000, 1.3547334E+002, 1.8588258E+002, 1.0667819E+000, 1.8504274E-001, 1.6293051E-002, 8.7861650E-005, 1.5203095E-005, 2.0567119E-002, 5.1683323E-005, 7.7792511E-001, 6.7107954E-006
 9.2750000E+001, 5.0334459E+002, 4.8979549E+002, 3.2823955E+000, 1.3368804E+002, 1.8361759E+002, 1.0630548E+000, 1.8526409E-001, 1.6144697E-002, 8.5662691E-005, 1.4470953E-005, 2.0416963E-002, 5.0389818E-005, 7.7800693E-001, 6.5467827E-006
 9.3250000E+001, 5.0131952E+002, 4.8801954E+002, 3.2777590E+000, 1.3194111E+002, 1.8140390E+002, 1.0591820E+000, 1.8548025E-001, 1.5999472E-002, 8.3934013E-005, 1.3779682E-005, 2.0270403E-002, 4.9372949E-005, 7.7808633E-001, 6.4187231E-006
 9.3750000E+001, 4.9936638E+002, 4.8630485E+002, 3.2727981E+000, 1.3027824E+002, 1.7929825E+002, 1.0560842E+000, 1.8568780E-001, 1.5860021E-002, 8.2266183E-005, 1.3187077E-005, 2.0129661E-002, 4.8391872E-005, 7.7816254E-001, 6.2941594E-006
 9.4250000E+001, 4.9751537E+002, 4.8467648E+002, 3.2682237E+000, 1.2872330E+002, 1.7733551E+002, 1.0531655E+000, 1.8588434E-001, 1.5728475E-002, 8.0086212E-005, 1.2589669E-005, 1.9996284E-002, 4.7109537E-005, 7.7823541E-001, 6.1285283E-006
 9.4750000E+001, 4.9573367E+002, 4.8310904E+002, 3.2635445E+000, 1.2727299E+002, 1.7550185E+002, 1.0504220E+000, 1.8607443E-001, 1.5602060E-002, 7.7022532E-005, 1.1908423E-005, 1.9867131E-002, 4.5307372E-005, 7.7830703E-001, 5.8933940E-006
 9.5250000E+001, 4.9401353E+002, 4.8161211E+002, 3.2593038E+000, 1.2586310E+002, 1.7369789E+002, 1.0476150E+000, 1.8625652E-001, 1.5481764E-002, 7.3158662E-005, 1.1098003E-005, 1.9743271E-002, 4.3034507E-005, 7.7837681E-001, 5.5949093E-006
 9.5750000E+001, 4.9233933E+002, 4.8016147E+002, 3.2555166E+000, 1.2449987E+002, 1.7195514E+002, 1.0444604E+000, 1.8643380E-001, 1.5365699E-002, 6.8168862E-005, 1.0154222E-005, 1.9622491E-002, 4.0099331E-005, 7.7844623E-001, 5.2073960E-006
 9.6250000E+001, 4.9064632E+002, 4.7870415E+002, 3.2477570E+000, 1.2306733E+002, 1.7013030E+002, 1.0387455E+000, 1.8661266E-001, 1.5248881E-002, 6.2781844E-005, 9.2308983E-006, 1.9500559E-002, 3.6930496E-005, 7.7851665E-001, 4.7916812E-006
 9.6750000E+001, 4.8890650E+002, 4.7720759E+002, 3.2477570E+000, 1.2159301E+002, 1.6823758E+002, 1.0387455E+000, 1.8679660E-001, 1.5128133E-002, 5.7965204E-005, 8.3393937E-006, 1.9375285E-002, 3.4097179E-005, 7.7858821E-001, 4.4227006E-006
 9.7250000E+001, 4.8718219E+002, 4.7570743E+002, 3.2436978E+000, 1.2015837E+002, 1.6638891E+002, 1.0361705E+000, 1.8698019E-001, 1.5007200E-002, 5.3658827E-005, 7.4579746E-006, 1.9250343E-002, 3.1564016E-005, 7.7865906E-001, 4.0925171E-006
 9.7750000E+001, 4.8550495E+002, 4.7423692E+002, 3.2393315E+000, 1.1880017E+002, 1.6461668E+002, 1.0342646E+000, 1.8716038E-001, 1.4888635E-002, 4.9274294E-005, 6.5870349E-006, 1.9127682E-002, 2.8984879E-005, 7.7872879E-001, 3.7547659E-006
 9.8250000E+001, 4.8385813E+002, 4.7279443E+002, 3.2344870E+000, 1.1748731E+002, 1.6285582E+002, 1.0323760E+000, 1.8733770E-001, 1.4771987E-002, 4.4914958E-005, 5.8131569E-006, 1.9006958E-002, 2.6420563E-005, 7.7879740E-001, 3.4188501E-006
 9.8750000E+001, 4.8220270E+002, 4.7134268E+002, 3.2295087E+000, 1.1618020E+002, 1.6105092E+002, 1.0299186E+000, 1.8751632E-001, 1.4654033E-002, 4.1050995E-005, 5.1237721E-006, 1.8885432E-002, 2.4147644E-005, 7.7886584E-001, 3.1218371E-006
 9.9250000E+001, 4.8054903E+002, 4.6990117E+002, 3.2233551E+000, 1.1489052E+002, 1.5921668E+002, 1.0288107E+000, 1.8769397E-001, 1.4536282E-002, 3.7716112E-005, 4.5086926E-006, 1.8764644E-002, 2.2185948E-005, 7.7893330E-001, 2.8661953E-006
 9.9750000E+001, 4.7891687E+002, 4.6849834E+002, 3.2174274E+000, 1.1362444E+002, 1.5737986E+002, 1.0276007E+000, 1.8786693E-001, 1.4421553E-002, 3.4570410E-005, 3.9183141E-006, 1.8647061E-002, 2.0335535E-005, 7.7899885E-001, 2.6255013E-006
