cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 9.1750000E+001, 3.7861635E+002, 3.7473009E+002, 2.4384937E+000, 5.0879700E+001, 7.6412101E+001, 8.0108225E-001, 1.9927010E-001, 5.5416304E-003, 2.1351216E-009, 2.7414599E-010, 1.1475468E-002, 1.6746052E-009, 7.8371279E-001, 1.5893665E-010
 9.2250000E+001, 3.7806292E+002, 3.7424005E+002, 2.4367198E+000, 5.0389111E+001, 7.5685406E+001, 7.9883215E-001, 1.9932273E-001, 5.5124924E-003, 1.9415954E-009, 2.5053740E-010, 1.1436696E-002, 1.5228199E-009, 7.8372808E-001, 1.4451999E-010
 9.2750000E+001, 3.7751893E+002, 3.7376026E+002, 2.4349983E+000, 4.9911593E+001, 7.4970491E+001, 7.9609886E-001, 1.9937423E-001, 5.4839827E-003, 1.7804924E-009, 2.3055369E-010, 1.1398761E-002, 1.3964646E-009, 7.8374303E-001, 1.3252059E-010
 9.3250000E+001, 3.7696342E+002, 3.7327333E+002, 2.4334214E+000, 4.9423180E+001, 7.4228537E+001, 7.9343008E-001, 1.9942651E-001, 5.4550345E-003, 1.6423597E-009, 2.1327363E-010, 1.1360243E-002, 1.2881252E-009, 7.8375821E-001, 1.2223433E-010
 9.3750000E+001, 3.7640794E+002, 3.7278749E+002, 2.4319428E+000, 4.8934590E+001, 7.3466008E+001, 7.9030720E-001, 1.9947874E-001, 5.4261171E-003, 1.5186022E-009, 1.9741628E-010, 1.1321765E-002, 1.1910606E-009, 7.8377337E-001, 1.1302026E-010
 9.4250000E+001, 3.7585757E+002, 3.7230710E+002, 2.4301663E+000, 4.8442341E+001, 7.2693703E+001, 7.8797765E-001, 1.9953056E-001, 5.3974308E-003, 1.3991702E-009, 1.8222002E-010, 1.1283595E-002, 1.0973884E-009, 7.8378842E-001, 1.0413060E-010
 9.4750000E+001, 3.7530342E+002, 3.7182001E+002, 2.4278819E+000, 4.7945353E+001, 7.1920160E+001, 7.8571496E-001, 1.9958331E-001, 5.3682231E-003, 1.2885324E-009, 1.6796165E-010, 1.1244731E-002, 1.0106137E-009, 7.8380373E-001, 9.5896059E-011
 9.5250000E+001, 3.7475508E+002, 3.7133681E+002, 2.4255801E+000, 4.7446515E+001, 7.1158910E+001, 7.8403209E-001, 1.9963540E-001, 5.3393832E-003, 1.1838704E-009, 1.5430668E-010, 1.1206356E-002, 9.2852583E-010, 7.8381886E-001, 8.8106736E-011
 9.5750000E+001, 3.7420803E+002, 3.7085440E+002, 2.4229768E+000, 4.6934352E+001, 7.0393630E+001, 7.8224936E-001, 1.9968756E-001, 5.3105069E-003, 1.0816832E-009, 1.4098569E-010, 1.1167934E-002, 8.4837899E-010, 7.8383400E-001, 8.0501267E-011
 9.6250000E+001, 3.7367518E+002, 3.7038364E+002, 2.4178859E+000, 4.6416956E+001, 6.9631524E+001, 7.7932356E-001, 1.9973842E-001, 5.2823436E-003, 9.8970302E-010, 1.2906351E-010, 1.1130459E-002, 7.7623767E-010, 7.8384877E-001, 7.3655056E-011
 9.6750000E+001, 3.7315484E+002, 3.6992444E+002, 2.4178859E+000, 4.5903181E+001, 6.8875442E+001, 7.7932356E-001, 1.9978795E-001, 5.2549212E-003, 9.0134913E-010, 1.1772005E-010, 1.1093971E-002, 7.0694049E-010, 7.8386315E-001, 6.7078940E-011
 9.7250000E+001, 3.7266198E+002, 3.6948917E+002, 2.4156909E+000, 4.5415413E+001, 6.8141655E+001, 7.7835386E-001, 1.9983480E-001, 5.2289833E-003, 8.0928169E-010, 1.0562861E-010, 1.1059458E-002, 6.3473074E-010, 7.8387675E-001, 6.0226629E-011
 9.7750000E+001, 3.7219543E+002, 3.6908263E+002, 2.4139288E+000, 4.4955259E+001, 6.7436130E+001, 7.7679209E-001, 1.9987841E-001, 5.2048394E-003, 7.1290499E-010, 9.2935506E-011, 1.1027332E-002, 5.5914117E-010, 7.8388941E-001, 5.3053743E-011
 9.8250000E+001, 3.7173642E+002, 3.6868751E+002, 2.4129392E+000, 4.4509519E+001, 6.6727120E+001, 7.7510596E-001, 1.9992078E-001, 5.1813851E-003, 6.2328267E-010, 8.1293955E-011, 1.0996124E-002, 4.8884916E-010, 7.8390171E-001, 4.6382992E-011
 9.8750000E+001, 3.7128114E+002, 3.6829600E+002, 2.4118760E+000, 4.4081709E+001, 6.6027456E+001, 7.7302467E-001, 1.9996273E-001, 5.1581560E-003, 5.4689366E-010, 7.1361080E-011, 1.0965215E-002, 4.2893621E-010, 7.8391390E-001, 4.0696820E-011
 9.9250000E+001, 3.7081924E+002, 3.6789886E+002, 2.4108282E+000, 4.3655633E+001, 6.5334156E+001, 7.7094017E-001, 2.0000536E-001, 5.1345562E-003, 4.8558455E-010, 6.3407835E-011, 1.0933813E-002, 3.8085063E-010, 7.8392627E-001, 3.6133021E-011
 9.9750000E+001, 3.7034871E+002, 3.6748660E+002, 2.4091664E+000, 4.3246218E+001, 6.4662008E+001, 7.6931128E-001, 2.0004959E-001, 5.1100664E-003, 4.3508366E-010, 5.6825244E-011, 1.0901227E-002, 3.4124209E-010, 7.8393912E-001, 3.2374018E-011
