s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.5150096E+002, 4.7464066E+001, 4.0699120E+001, 3.7978246E+001, 2.3124759E+001, 3.4340590E+001, 3.1271796E+001, 2.6177022E+001, 9.2685447E+000, 2.9904919E+001, 2.7908169E+001, 1.9276413E+001, 5.8446727E+000, 3.1669673E+001, 2.7311534E+001, 1.8232444E+001, 5.6997304E+000, 3.5051004E+001, 2.9733196E+001, 1.9059013E+001, 6.6795104E+000, 3.6797561E+001, 3.1355531E+001, 2.0973986E+001, 8.8093892E+000, 4.0446651E+001, 3.4095786E+001, 2.4156369E+001, 1.4488276E+001
 1.5200080E+002, 4.7298912E+001, 4.3330569E+001, 4.2620337E+001, 1.7921215E+001, 3.5585973E+001, 3.5897369E+001, 2.9209409E+001, 1.0975133E+001, 3.2027926E+001, 3.0755116E+001, 2.3349372E+001, 1.2442681E+001, 3.1752182E+001, 2.7863033E+001, 2.2160559E+001, 1.0705880E+001, 3.4384431E+001, 2.6218856E+001, 2.0191498E+001, 9.5270010E+000, 3.6387110E+001, 2.6417496E+001, 1.9710249E+001, 1.0036443E+001, 3.4347154E+001, 2.7122009E+001, 2.1009705E+001, 1.0771943E+001
 1.5250022E+002, 4.7594049E+001, 4.2834316E+001, 4.0734527E+001, 1.7087850E+001, 3.4596971E+001, 3.1022237E+001, 2.6515266E+001, 8.2258074E+000, 3.0174217E+001, 3.0165644E+001, 2.2561214E+001, 1.1473972E+001, 3.0169958E+001, 2.7990313E+001, 2.2797674E+001, 1.4658876E+001, 3.0086593E+001, 2.3901720E+001, 1.9850730E+001, 1.0460190E+001, 3.0612914E+001, 2.3399769E+001, 1.7456976E+001, 7.3241364E+000, 3.4022589E+001, 2.4765906E+001, 1.9245710E+001, 7.1738220E+000
 1.5300042E+002, 5.1251060E+001, 4.3271459E+001, 4.2018555E+001, 1.7250139E+001, 3.4309668E+001, 3.0860851E+001, 2.8104074E+001, 8.6302016E+000, 3.1202402E+001, 2.7964896E+001, 2.2822238E+001, 8.1775616E+000, 3.1389937E+001, 2.5231800E+001, 1.9116369E+001, 8.6149822E+000, 3.4261659E+001, 2.6846401E+001, 2.1388339E+001, 1.3674777E+001, 3.7657861E+001, 2.9601148E+001, 2.3421429E+001, 1.4862559E+001, 3.7678608E+001, 3.1256729E+001, 2.2608271E+001, 1.5054667E+001
 1.5350024E+002, 4.9153306E+001, 4.5697040E+001, 4.4857375E+001, 1.7408536E+001, 3.3742252E+001, 3.2178266E+001, 2.6512411E+001, 9.0747319E+000, 2.9094813E+001, 2.7808196E+001, 2.3799994E+001, 7.4231417E+000, 3.1570509E+001, 2.7095595E+001, 2.3423282E+001, 7.8304166E+000, 3.0090902E+001, 2.5453977E+001, 2.1045303E+001, 8.8730996E+000, 2.9064270E+001, 2.3502473E+001, 1.9399183E+001, 9.0857463E+000, 3.0652794E+001, 2.3564996E+001, 1.8764987E+001, 1.0010913E+001
 1.5400057E+002, 5.2041095E+001, 4.5272661E+001, 4.1177675E+001, 1.6688929E+001, 3.6352830E+001, 3.5112355E+001, 2.6836138E+001, 8.8033306E+000, 3.1141606E+001, 3.1436118E+001, 2.3933860E+001, 8.6671543E+000, 2.9873341E+001, 2.9029612E+001, 2.2541811E+001, 9.1375646E+000, 3.1117690E+001, 2.8464792E+001, 2.3530110E+001, 8.6610881E+000, 3.1036880E+001, 2.7794293E+001, 2.3395066E+001, 1.0835500E+001, 2.9552305E+001, 2.8908900E+001, 2.4844048E+001, 1.1387326E+001
 1.5450010E+002, 4.9258156E+001, 4.4652985E+001, 4.2323515E+001, 1.7039656E+001, 3.3477149E+001, 3.2445999E+001, 2.7238757E+001, 8.6346727E+000, 2.9562825E+001, 2.8220226E+001, 1.9409421E+001, 7.1094871E+000, 3.1495215E+001, 2.8205802E+001, 1.6816791E+001, 7.9767561E+000, 3.1652876E+001, 2.9131078E+001, 1.8780221E+001, 1.0493282E+001, 3.0850684E+001, 2.8284020E+001, 2.0975168E+001, 1.0741947E+001, 3.1604606E+001, 2.7012344E+001, 2.0364265E+001, 9.3995530E+000
 1.5500059E+002, 5.0800838E+001, 4.5416931E+001, 4.3603434E+001, 1.5732920E+001, 3.4428957E+001, 3.2416159E+001, 2.3856973E+001, 7.5437929E+000, 3.0610907E+001, 3.1123202E+001, 2.1338789E+001, 7.4567584E+000, 3.0149814E+001, 3.0031996E+001, 2.1255004E+001, 7.7797853E+000, 3.1304045E+001, 2.8115986E+001, 1.8960170E+001, 7.1147584E+000, 3.2570068E+001, 2.4620089E+001, 1.6180889E+001, 7.0467274E+000, 3.4519539E+001, 2.6388771E+001, 1.6667608E+001, 7.1013401E+000
 1.5550041E+002, 5.3424697E+001, 4.5875069E+001, 4.3414678E+001, 1.8121700E+001, 3.4378539E+001, 3.2195730E+001, 2.6731645E+001, 9.0991373E+000, 3.0559049E+001, 2.8209719E+001, 1.8428743E+001, 7.2599578E+000, 2.8680227E+001, 2.7159472E+001, 1.5464533E+001, 6.5881518E+000, 3.1017831E+001, 2.7849723E+001, 1.6105359E+001, 6.3336104E+000, 3.2265305E+001, 2.9523145E+001, 1.8907006E+001, 7.6918106E+000, 3.1336529E+001, 2.8861848E+001, 2.1413342E+001, 1.0394501E+001
 1.5600094E+002, 5.1790883E+001, 4.6019019E+001, 4.4005574E+001, 1.6626070E+001, 3.4613310E+001, 3.0521620E+001, 2.5370404E+001, 8.6493743E+000, 2.9616251E+001, 2.7777786E+001, 2.2253707E+001, 1.0436054E+001, 2.8769058E+001, 2.8334596E+001, 2.0664207E+001, 1.0652089E+001, 2.9911631E+001, 2.7012784E+001, 1.9245013E+001, 1.1206592E+001, 3.1855624E+001, 2.7065084E+001, 1.8361213E+001, 1.0017403E+001, 3.1783337E+001, 2.7120444E+001, 1.7262196E+001, 7.3612827E+000
 1.5650059E+002, 5.0974375E+001, 4.6597484E+001, 4.4069068E+001, 1.9397950E+001, 3.4143033E+001, 3.3029433E+001, 2.5648528E+001, 1.0133282E+001, 3.0315304E+001, 2.8821145E+001, 1.8311406E+001, 8.1633550E+000, 2.9639347E+001, 2.7426843E+001, 2.0051972E+001, 6.8900142E+000, 2.7897406E+001, 2.6581308E+001, 2.1982144E+001, 9.4353928E+000, 2.9015174E+001, 2.5662927E+001, 2.2142139E+001, 9.6416736E+000, 3.2871602E+001, 2.8812640E+001, 2.2974737E+001, 1.0658943E+001
 1.5700035E+002, 5.1578667E+001, 4.4507079E+001, 4.2087729E+001, 1.8080741E+001, 3.5157201E+001, 3.1859011E+001, 2.5331911E+001, 9.5226792E+000, 3.0849068E+001, 2.7645282E+001, 2.2304352E+001, 1.1691977E+001, 3.5196244E+001, 2.8092841E+001, 2.3491098E+001, 1.4164591E+001, 3.5472257E+001, 2.5388604E+001, 1.9579580E+001, 1.1026062E+001, 3.4317901E+001, 2.3074488E+001, 1.6393946E+001, 9.8203755E+000, 3.4910748E+001, 2.4196402E+001, 1.7697970E+001, 1.1106130E+001
 1.5750038E+002, 5.2208740E+001, 4.6854933E+001, 4.3013834E+001, 1.8900811E+001, 3.5637635E+001, 3.1890204E+001, 2.5221060E+001, 9.3554449E+000, 3.1738409E+001, 2.8680062E+001, 1.8438954E+001, 8.9846399E+000, 3.1512611E+001, 2.6698202E+001, 1.7066411E+001, 8.3001988E+000, 3.4183465E+001, 2.5884105E+001, 1.6451208E+001, 8.2519181E+000, 3.4817077E+001, 2.7650162E+001, 1.5826594E+001, 6.2808775E+000, 3.5491504E+001, 2.4422057E+001, 1.3251033E+001, 5.6744817E+000
 1.5800092E+002, 5.3185053E+001, 4.5018729E+001, 4.3185627E+001, 1.8095672E+001, 3.5391619E+001, 2.9237404E+001, 2.5248258E+001, 8.3992206E+000, 3.2309159E+001, 2.7314818E+001, 2.0572225E+001, 6.7773029E+000, 3.2215863E+001, 2.6956653E+001, 1.7641151E+001, 6.9483358E+000, 3.3249524E+001, 2.8100392E+001, 1.7947799E+001, 7.9501930E+000, 3.2992031E+001, 3.0626245E+001, 2.0760257E+001, 9.5781718E+000, 3.3370629E+001, 2.8210663E+001, 1.9418244E+001, 8.3741726E+000
 1.5850090E+002, 5.1959506E+001, 4.6027979E+001, 4.3482078E+001, 1.8123331E+001, 3.5440663E+001, 3.3720050E+001, 3.0121360E+001, 8.8516339E+000, 3.0809695E+001, 3.0928728E+001, 2.2180640E+001, 7.9352867E+000, 3.1080195E+001, 3.0050324E+001, 2.0506884E+001, 9.1193890E+000, 3.0322876E+001, 2.6822607E+001, 1.8195005E+001, 9.6790916E+000, 3.1740922E+001, 2.2774428E+001, 1.7131347E+001, 9.4829757E+000, 3.4086053E+001, 2.4379956E+001, 1.8601531E+001, 1.0317604E+001
 1.5900009E+002, 4.9469898E+001, 4.4673318E+001, 4.3314264E+001, 1.7093412E+001, 3.4218502E+001, 3.1412167E+001, 2.6955951E+001, 8.8751120E+000, 3.1313327E+001, 3.0004819E+001, 2.0106762E+001, 8.0428709E+000, 3.3471608E+001, 3.3092905E+001, 2.0918817E+001, 1.1632355E+001, 3.7445689E+001, 3.3920116E+001, 2.3195810E+001, 1.4673113E+001, 3.9642555E+001, 3.2274185E+001, 2.4734241E+001, 1.4922655E+001, 3.6072127E+001, 2.4424871E+001, 1.8638285E+001, 1.1165298E+001
 1.5950102E+002, 5.0799082E+001, 4.4164562E+001, 4.0468894E+001, 1.9471820E+001, 3.5648010E+001, 3.2308862E+001, 2.7039596E+001, 8.7774793E+000, 3.3670381E+001, 3.0522152E+001, 2.3936193E+001, 9.7472887E+000, 3.5260999E+001, 2.9411482E+001, 2.0083925E+001, 9.6505633E+000, 3.3064569E+001, 2.6149484E+001, 1.6102991E+001, 7.9405086E+000, 3.2146919E+001, 2.4188466E+001, 1.5823099E+001, 8.5051194E+000, 3.3593815E+001, 2.5869783E+001, 1.7675702E+001, 1.0025346E+001
 1.6000003E+002, 5.0704421E+001, 4.4381346E+001, 4.2109846E+001, 1.6893444E+001, 3.6106029E+001, 3.2265401E+001, 2.5395149E+001, 9.1468332E+000, 3.1401738E+001, 2.9342113E+001, 2.3092186E+001, 7.9822767E+000, 3.0489325E+001, 3.0190513E+001, 2.4355493E+001, 9.2670196E+000, 3.2890486E+001, 2.9990920E+001, 1.8534233E+001, 1.0385649E+001, 3.4768517E+001, 2.4300188E+001, 1.5212985E+001, 6.8137914E+000, 3.4048084E+001, 2.2418584E+001, 1.2976896E+001, 5.8809209E+000
 1.6050102E+002, 5.2082889E+001, 4.4555097E+001, 4.1936761E+001, 1.9001017E+001, 3.5885595E+001, 3.0539001E+001, 2.7053359E+001, 8.9014950E+000, 3.3403498E+001, 2.9549094E+001, 2.2411563E+001, 8.8072051E+000, 3.4996080E+001, 3.0470502E+001, 2.1519574E+001, 1.0953446E+001, 3.2857995E+001, 2.7357852E+001, 2.0573925E+001, 1.1216071E+001, 3.2455282E+001, 2.3230906E+001, 1.9667369E+001, 1.1984465E+001, 3.3781871E+001, 2.3936093E+001, 1.8992091E+001, 1.2243936E+001
 1.6100011E+002, 4.9809080E+001, 4.2770494E+001, 4.0807260E+001, 2.0127294E+001, 3.4330490E+001, 3.0822802E+001, 2.4803041E+001, 9.4854605E+000, 3.0865650E+001, 2.8300488E+001, 2.3488391E+001, 9.9369076E+000, 3.2303533E+001, 2.4370371E+001, 2.3046939E+001, 8.6372836E+000, 3.5835013E+001, 2.6332746E+001, 2.2850712E+001, 1.2249522E+001, 3.6134184E+001, 2.7576100E+001, 2.3929350E+001, 1.6250374E+001, 3.3903417E+001, 2.6469494E+001, 2.1207017E+001, 1.2574310E+001
 1.6150064E+002, 4.8200499E+001, 4.2229789E+001, 4.2738156E+001, 1.9433299E+001, 3.4351663E+001, 3.2192193E+001, 2.7777689E+001, 9.4979650E+000, 2.9675674E+001, 2.8664355E+001, 2.2602591E+001, 6.9499765E+000, 2.9829792E+001, 2.3543148E+001, 2.0571091E+001, 7.9573375E+000, 3.1587472E+001, 2.1813972E+001, 1.8337568E+001, 9.7217436E+000, 3.4490390E+001, 2.3103952E+001, 1.7579873E+001, 1.0972328E+001, 4.0300291E+001, 2.9207218E+001, 2.2633687E+001, 1.6188295E+001
 1.6200031E+002, 5.1246122E+001, 4.5520476E+001, 4.4965094E+001, 1.7681428E+001, 3.5629688E+001, 3.3232344E+001, 2.6518981E+001, 1.1099575E+001, 3.2332036E+001, 3.0984282E+001, 2.4106318E+001, 1.1988060E+001, 3.3733144E+001, 2.9821767E+001, 2.4475958E+001, 1.3187271E+001, 3.2255605E+001, 2.8035220E+001, 2.2335169E+001, 1.8414851E+001, 3.1215009E+001, 2.7192041E+001, 1.9708755E+001, 1.3688423E+001, 3.2520170E+001, 2.9203359E+001, 2.1694858E+001, 1.1297669E+001
 1.6250053E+002, 5.1816618E+001, 4.4730287E+001, 4.1472578E+001, 1.9814143E+001, 3.5502071E+001, 3.1620135E+001, 2.7166105E+001, 8.9061906E+000, 3.0653302E+001, 2.9121131E+001, 1.9188016E+001, 9.5097091E+000, 3.1406429E+001, 2.9903082E+001, 2.1321076E+001, 1.1258950E+001, 3.3501118E+001, 3.1490338E+001, 2.1526776E+001, 1.0415377E+001, 3.4693598E+001, 3.0964180E+001, 2.4120274E+001, 1.4628916E+001, 3.5286983E+001, 2.7567020E+001, 1.9974971E+001, 1.2652280E+001
 1.6300040E+002, 5.1398422E+001, 4.4449132E+001, 4.1748388E+001, 1.9582337E+001, 3.3476386E+001, 3.1346530E+001, 2.4667779E+001, 1.0465927E+001, 2.9417619E+001, 2.6855736E+001, 1.7573060E+001, 1.1326896E+001, 2.9184372E+001, 2.2330120E+001, 1.6254914E+001, 1.3755356E+001, 3.2189048E+001, 2.5293806E+001, 2.0080979E+001, 1.6022780E+001, 3.3967140E+001, 2.8955067E+001, 1.8426242E+001, 1.1324570E+001, 3.4867744E+001, 2.4461342E+001, 1.6507993E+001, 6.5421615E+000
 1.6350070E+002, 5.3917059E+001, 4.5123801E+001, 4.3636498E+001, 2.1709705E+001, 3.4493495E+001, 3.2086583E+001, 2.7469523E+001, 8.2515111E+000, 2.9914044E+001, 3.0575607E+001, 2.0822357E+001, 6.9642981E+000, 3.0017104E+001, 3.0099312E+001, 1.7750204E+001, 8.8680829E+000, 3.0714985E+001, 2.3381332E+001, 1.4815230E+001, 9.8591334E+000, 3.2831377E+001, 2.0095037E+001, 1.4938884E+001, 1.2313451E+001, 3.5705478E+001, 2.2914982E+001, 1.7827248E+001, 1.1885301E+001
 1.6400046E+002, 5.0882769E+001, 4.2166895E+001, 3.8487965E+001, 1.8083477E+001, 3.4901820E+001, 3.0699144E+001, 2.6587074E+001, 9.6510028E+000, 3.0608836E+001, 2.7402322E+001, 2.2320573E+001, 9.8426704E+000, 3.1388366E+001, 2.5377757E+001, 1.9398696E+001, 8.0191633E+000, 3.4342674E+001, 2.8264433E+001, 2.1160248E+001, 9.3708159E+000, 3.6613457E+001, 3.1195550E+001, 2.2774164E+001, 9.8647895E+000, 3.4924129E+001, 2.8864734E+001, 2.0173347E+001, 8.8409302E+000
 1.6450071E+002, 5.1288314E+001, 4.2716103E+001, 3.9422113E+001, 1.8110628E+001, 3.5268597E+001, 3.1265820E+001, 2.5928313E+001, 8.5246636E+000, 3.1435050E+001, 2.9062666E+001, 2.4229460E+001, 7.1580762E+000, 3.1179593E+001, 3.1478536E+001, 2.5086478E+001, 7.1495460E+000, 3.2924709E+001, 3.1117422E+001, 2.5839780E+001, 8.6783947E+000, 3.4126271E+001, 2.7426109E+001, 2.1691713E+001, 1.1884580E+001, 3.5523779E+001, 2.7012218E+001, 2.1049793E+001, 1.2505599E+001
 1.6500052E+002, 5.4939148E+001, 4.4166955E+001, 4.2877287E+001, 2.1365286E+001, 3.7067413E+001, 3.2774319E+001, 2.9301068E+001, 8.7260567E+000, 3.3304690E+001, 3.0866012E+001, 2.4730256E+001, 7.0554596E+000, 3.3126653E+001, 2.9858838E+001, 2.0105618E+001, 6.8579425E+000, 3.5319637E+001, 3.0346974E+001, 1.9826607E+001, 7.1522475E+000, 3.6341246E+001, 3.0979807E+001, 2.2739111E+001, 8.9730282E+000, 3.5737178E+001, 2.8847995E+001, 1.7689449E+001, 8.0042024E+000
 1.6550055E+002, 5.1959054E+001, 4.4290224E+001, 4.1920913E+001, 1.7516741E+001, 3.4273091E+001, 3.0451672E+001, 2.8911470E+001, 8.8679953E+000, 3.0990198E+001, 2.9933347E+001, 1.8819013E+001, 7.7983236E+000, 3.1726882E+001, 2.5527202E+001, 2.0371689E+001, 6.8008765E+000, 3.2476952E+001, 2.8964273E+001, 2.1906383E+001, 9.3614577E+000, 3.4052974E+001, 3.0061337E+001, 2.3352011E+001, 8.5237930E+000, 3.6207738E+001, 2.7496908E+001, 2.0891564E+001, 8.5573880E+000
 1.6600016E+002, 5.1084539E+001, 4.4063874E+001, 4.0943578E+001, 1.9675905E+001, 3.4493319E+001, 3.2125295E+001, 2.6631213E+001, 7.9965850E+000, 3.0443481E+001, 2.5774620E+001, 2.1341904E+001, 7.4740246E+000, 3.1607211E+001, 2.5530177E+001, 2.0277486E+001, 1.1716391E+001, 3.1098116E+001, 2.3120713E+001, 1.8744680E+001, 1.2480369E+001, 3.1594339E+001, 2.1881945E+001, 1.8223033E+001, 1.1096069E+001, 3.4168398E+001, 2.5937314E+001, 1.8742527E+001, 9.0843224E+000
 1.6650029E+002, 5.1672978E+001, 4.2719183E+001, 3.8857228E+001, 2.6221928E+001, 3.4665284E+001, 3.1263272E+001, 2.9572080E+001, 9.2666549E+000, 3.1302637E+001, 3.1953297E+001, 2.6720111E+001, 7.9591788E+000, 3.1226741E+001, 3.3418564E+001, 2.3162927E+001, 8.6531136E+000, 3.0915318E+001, 3.2989346E+001, 1.9964168E+001, 7.5371531E+000, 3.1850218E+001, 2.9892695E+001, 1.9085858E+001, 7.5477402E+000, 3.3170873E+001, 2.8468979E+001, 2.1285806E+001, 7.6873444E+000
 1.6700076E+002, 5.0142986E+001, 4.0382484E+001, 3.5852851E+001, 2.2814832E+001, 3.5980755E+001, 2.8947378E+001, 2.4526034E+001, 9.9060377E+000, 3.3572617E+001, 2.9711506E+001, 2.4066494E+001, 1.0971119E+001, 3.2123549E+001, 2.9858030E+001, 2.4431642E+001, 1.3831085E+001, 3.3402875E+001, 2.8463086E+001, 2.5189061E+001, 2.1263728E+001, 3.4639139E+001, 2.9493752E+001, 2.1994521E+001, 1.8595205E+001, 3.6254179E+001, 2.8420340E+001, 1.9766029E+001, 1.1340704E+001
 1.6750001E+002, 5.3307724E+001, 4.1668254E+001, 3.9232427E+001, 2.4205950E+001, 3.6698471E+001, 3.2999206E+001, 2.8559483E+001, 9.0477513E+000, 3.0054063E+001, 2.9958107E+001, 2.5320745E+001, 8.0505456E+000, 3.0662614E+001, 2.8502687E+001, 2.2341415E+001, 9.0661704E+000, 3.3149933E+001, 2.7662934E+001, 2.2099846E+001, 9.7592922E+000, 3.7196007E+001, 3.0694980E+001, 2.3995081E+001, 1.3307510E+001, 3.6328426E+001, 2.9209235E+001, 2.3167839E+001, 1.5254144E+001
 1.6800035E+002, 5.1471816E+001, 4.1195211E+001, 3.8593671E+001, 2.3783056E+001, 3.4728463E+001, 3.0296642E+001, 2.9402026E+001, 1.6748993E+001, 3.1035628E+001, 2.4468200E+001, 2.1093197E+001, 1.3432310E+001, 3.5716631E+001, 2.6013864E+001, 2.0533800E+001, 1.2678240E+001, 3.8854588E+001, 3.3516942E+001, 2.2939567E+001, 9.9319147E+000, 3.8783573E+001, 3.4300862E+001, 2.5584382E+001, 9.8190454E+000, 3.7861442E+001, 3.0936911E+001, 2.3411815E+001, 9.8071651E+000
 1.6850057E+002, 5.1113512E+001, 4.2545516E+001, 3.8657497E+001, 2.0193214E+001, 3.5260569E+001, 3.2335792E+001, 2.9152801E+001, 9.9216603E+000, 3.0928320E+001, 3.0512155E+001, 2.3154269E+001, 1.3542227E+001, 3.0946951E+001, 2.4056439E+001, 1.9196669E+001, 1.3718727E+001, 2.9411098E+001, 2.0937341E+001, 1.7886806E+001, 9.7029538E+000, 3.0712449E+001, 2.1039898E+001, 1.5757399E+001, 8.2078255E+000, 3.4707943E+001, 2.5682202E+001, 1.5601880E+001, 7.7648254E+000
 1.6900026E+002, 5.1578967E+001, 4.0990289E+001, 3.7530624E+001, 2.2533099E+001, 3.5003108E+001, 3.1019971E+001, 2.5312822E+001, 1.0489499E+001, 2.8911018E+001, 3.0029591E+001, 2.0276868E+001, 1.0009803E+001, 2.9206382E+001, 2.6715564E+001, 2.1567660E+001, 1.0774237E+001, 3.0440897E+001, 2.9925965E+001, 2.5276885E+001, 1.2802219E+001, 3.1022804E+001, 2.8554470E+001, 2.4311609E+001, 1.1576834E+001, 3.3301034E+001, 3.0040183E+001, 2.3652225E+001, 1.1422332E+001
 1.6950031E+002, 5.5392252E+001, 4.5659613E+001, 4.1394261E+001, 2.2855005E+001, 3.5533219E+001, 2.8847485E+001, 2.6076220E+001, 1.1016340E+001, 3.0576227E+001, 2.7358214E+001, 2.1098220E+001, 1.0226201E+001, 3.3419065E+001, 2.5326525E+001, 1.9436590E+001, 1.1403511E+001, 3.5930134E+001, 2.5854087E+001, 1.8890987E+001, 1.1423068E+001, 3.5575420E+001, 3.0311344E+001, 2.2123176E+001, 1.2670559E+001, 3.3644175E+001, 2.8640798E+001, 2.0856433E+001, 1.1271328E+001
 1.7000099E+002, 5.2196286E+001, 4.3189776E+001, 4.2865897E+001, 2.2358259E+001, 3.4162108E+001, 3.1666414E+001, 2.7247992E+001, 1.0227766E+001, 2.9091069E+001, 2.7454460E+001, 2.1338931E+001, 1.1163349E+001, 2.7667935E+001, 2.7249625E+001, 1.9663617E+001, 1.1742807E+001, 3.2118134E+001, 2.7219009E+001, 1.9915993E+001, 1.3846107E+001, 3.8197068E+001, 3.1249650E+001, 2.3827391E+001, 1.4599241E+001, 4.0339590E+001, 3.2731406E+001, 2.6346810E+001, 1.3148538E+001
 1.7050002E+002, 5.3165884E+001, 4.5667838E+001, 4.1713387E+001, 2.1289596E+001, 3.5952316E+001, 3.4710930E+001, 2.9938328E+001, 1.1570224E+001, 3.3269371E+001, 3.2669849E+001, 2.5204832E+001, 1.3731398E+001, 3.5528968E+001, 3.1780623E+001, 2.6986002E+001, 1.3395826E+001, 3.5911753E+001, 3.0509086E+001, 2.6109805E+001, 1.6217495E+001, 3.4449587E+001, 3.1133164E+001, 2.6634705E+001, 1.7188831E+001, 3.3634361E+001, 3.1394259E+001, 2.6161245E+001, 1.6554071E+001
 1.7100011E+002, 5.1614958E+001, 4.1825128E+001, 3.7276062E+001, 2.3009222E+001, 3.4776430E+001, 3.2181082E+001, 2.9789009E+001, 9.3998059E+000, 3.2707188E+001, 3.2857383E+001, 2.6654769E+001, 7.9723213E+000, 3.6229122E+001, 3.5197682E+001, 2.6679898E+001, 9.3880934E+000, 3.7694548E+001, 3.2904061E+001, 2.4991970E+001, 1.0752106E+001, 3.6749571E+001, 2.6805078E+001, 2.2087878E+001, 9.7637306E+000, 3.5820671E+001, 2.6163695E+001, 2.2053998E+001, 1.0234874E+001
 1.7150023E+002, 5.0850061E+001, 4.3127660E+001, 3.9064807E+001, 2.2786555E+001, 3.3581223E+001, 2.9978293E+001, 2.7415755E+001, 1.0143720E+001, 2.9254604E+001, 3.2940349E+001, 2.4167866E+001, 1.0229354E+001, 3.1329609E+001, 2.9130814E+001, 1.9389627E+001, 1.0253642E+001, 3.4527691E+001, 2.6890057E+001, 1.9792393E+001, 9.8354049E+000, 3.5315182E+001, 2.6851636E+001, 2.0020568E+001, 9.4921622E+000, 3.7608634E+001, 2.9608876E+001, 2.1647908E+001, 1.1181883E+001
 1.7200016E+002, 5.1474317E+001, 4.3178543E+001, 3.8805846E+001, 2.5136301E+001, 3.5691708E+001, 3.2867169E+001, 2.9651619E+001, 1.1972362E+001, 2.8710919E+001, 2.8978482E+001, 2.5973777E+001, 8.4539247E+000, 2.9332699E+001, 2.8584727E+001, 2.5829154E+001, 9.8064705E+000, 3.2840214E+001, 2.9845591E+001, 2.3778919E+001, 9.6424650E+000, 3.5321728E+001, 3.1829514E+001, 2.1477025E+001, 8.7354763E+000, 3.7080160E+001, 3.3250737E+001, 2.2465720E+001, 8.7558623E+000
 1.7250047E+002, 5.3710206E+001, 4.3314605E+001, 4.1949975E+001, 2.2887319E+001, 3.4713929E+001, 3.0981823E+001, 2.8649649E+001, 1.2396391E+001, 2.8711617E+001, 2.9191943E+001, 2.5396737E+001, 1.2465137E+001, 2.9235258E+001, 3.0638450E+001, 2.2753224E+001, 1.1972948E+001, 3.1963743E+001, 2.9847773E+001, 2.3130890E+001, 1.0980398E+001, 3.5952108E+001, 2.9738080E+001, 2.0665087E+001, 9.4112212E+000, 3.7599640E+001, 3.1024095E+001, 2.1276388E+001, 8.0112478E+000
 1.7300088E+002, 5.3761467E+001, 4.3398694E+001, 3.9983416E+001, 2.0976894E+001, 3.6307316E+001, 3.1420232E+001, 2.8911918E+001, 1.0200752E+001, 3.0745846E+001, 2.7941572E+001, 2.4051764E+001, 1.3439324E+001, 2.9433279E+001, 2.6881766E+001, 2.2877697E+001, 1.4867277E+001, 3.1248969E+001, 2.7992630E+001, 2.3786917E+001, 1.3491691E+001, 3.3966191E+001, 2.8967480E+001, 2.3358666E+001, 1.5628156E+001, 3.6563254E+001, 3.0754237E+001, 2.2380392E+001, 1.3835942E+001
 1.7350030E+002, 5.0570783E+001, 4.2095203E+001, 3.9358467E+001, 2.4270398E+001, 3.5102556E+001, 3.2247634E+001, 2.5768231E+001, 1.0609243E+001, 3.5473058E+001, 3.0423523E+001, 2.3911078E+001, 9.1659897E+000, 3.5283035E+001, 2.8815943E+001, 2.1709123E+001, 1.1884316E+001, 3.4914251E+001, 3.0274488E+001, 2.4016830E+001, 1.3483612E+001, 3.5062313E+001, 3.0330861E+001, 2.5392858E+001, 1.5632654E+001, 3.3917479E+001, 3.0431870E+001, 2.4676245E+001, 1.3434694E+001
 1.7400051E+002, 5.0434279E+001, 4.1810889E+001, 3.9915636E+001, 2.2344999E+001, 3.2586733E+001, 2.8908786E+001, 2.5367735E+001, 8.9732586E+000, 3.1253017E+001, 3.1996268E+001, 2.6309134E+001, 9.2269382E+000, 3.4931926E+001, 3.4781919E+001, 2.8832941E+001, 1.5760767E+001, 3.4793116E+001, 3.0128248E+001, 2.3908323E+001, 1.4636098E+001, 3.3901482E+001, 2.7907035E+001, 2.2480330E+001, 1.2998252E+001, 3.5893570E+001, 2.9192398E+001, 2.3148146E+001, 1.1254407E+001
 1.7450025E+002, 5.1440635E+001, 4.4512135E+001, 4.1741892E+001, 2.2847433E+001, 3.2864842E+001, 3.0325553E+001, 2.8166505E+001, 9.7495520E+000, 2.7804739E+001, 2.7579431E+001, 1.8435309E+001, 8.7333460E+000, 3.1156019E+001, 2.5390414E+001, 1.8418142E+001, 1.1200965E+001, 3.5978497E+001, 2.9732455E+001, 2.4504300E+001, 1.5310505E+001, 3.8944398E+001, 3.2435152E+001, 2.5001172E+001, 1.7201989E+001, 3.8536796E+001, 3.1345984E+001, 2.3460971E+001, 1.5144119E+001
