s,kW
235.099983,949.6978875
235.2000427,1167.348985
235.299896,891.9647297
235.4001106,893.5958683
235.4993378,951.4518725
235.6004596,945.0329765
235.6997799,1059.242805
235.8002886,898.0409123
235.8996402,965.6356467
236.0003048,962.6552791
236.1004903,964.3613691
236.1996785,910.6585904
236.3001789,986.1372797
236.40043,994.7144947
236.5004231,911.0793976
236.5997695,1024.113852
236.6996727,925.7154368
236.7996608,929.6111618
236.8999412,961.7338206
237.0002503,890.4241398
237.099619,896.0271763
237.2000064,959.4368786
237.3002126,974.3747233
237.3998064,861.5925462
237.4998789,912.7567115
237.5998959,901.959515
237.6999781,1046.048506
237.7995276,999.3865437
237.9000744,877.2522146
238.0002391,921.2537693
238.1000369,947.5995837
238.2003847,969.2608969
238.3004055,936.0835608
238.3997465,844.2808635
238.4993308,857.3442095
238.59942,910.5703875
238.6995457,944.5151377
238.8001071,1063.561696
238.899763,913.1008406
239.0000659,887.9981527
239.1005154,855.6920258
239.2003752,849.6579974
239.2998527,987.8968971
239.3995469,997.3789214
239.4995699,849.997
239.5996869,918.4102976
239.6997807,894.8644993
239.7997314,916.2499558
239.8995763,972.4416603
239.999785,879.9947738
240.0994866,853.4186872
240.2001665,899.5213689
240.2996645,951.854823
240.3998095,975.8513778
240.5004781,989.08091
240.6002498,841.1553147
240.6995637,796.9686375
240.800516,883.2284052
240.9002751,897.3771087
240.9997262,1006.175927
241.1003187,836.7329467
241.2000505,939.1088013
241.299682,825.9165935
241.4003318,844.342793
241.5006258,902.3328202
241.6004165,968.2413781
241.6996818,848.2046157
241.7994681,755.4474644
241.8997936,831.8353113
241.9996342,983.7117883
242.1004261,976.2337639
242.2001767,860.4436322
242.2999613,898.8067706
242.4006133,816.5895592
242.5002952,866.7995424
242.5994294,944.9993548
242.7005269,832.9199721
242.8004322,817.7838015
242.8996409,842.7915334
242.9997378,864.0924173
243.1003746,903.6427993
243.2000841,816.9457442
243.2996198,814.8602549
243.4000815,877.8090777
243.4998282,888.0538617
243.6003506,842.3063979
243.6998843,792.3180785
243.8001938,821.4268434
243.899413,918.6414034
243.9999806,945.5701065
244.0997127,850.5937035
244.2002862,765.8480187
244.3004706,838.7039441
244.4002915,892.040337
244.5001535,739.2105888
244.6001222,902.0326886
244.7000114,857.389187
244.799952,817.7292443
244.9003654,872.0110677
244.999473,835.1518065
245.0997253,866.2569598
245.2005634,761.6100945
245.3001464,859.8226366
245.3997638,895.3387743
245.4996468,838.4201816
245.599799,822.8417385
245.6998962,835.1171179
245.7998381,731.2597186
245.8993749,874.3304817
246.0003301,878.1904852
246.0999886,789.6151437
246.1997066,810.7136966
246.3004401,854.5832145
246.4003762,772.3125002
246.4997873,956.5045842
246.5997973,743.3753133
246.7004559,776.8595284
246.7997118,825.6772105
246.9003066,793.8762175
247.0002299,939.6072635
247.1004467,806.3742449
247.1995716,749.5879809
247.3000475,829.8029954
247.4004744,771.0950264
247.500422,875.973825
247.6001104,816.423587
247.6996423,791.279658
247.8004305,783.9542754
247.8995273,794.4464493
248.0001288,768.4516353
248.0999735,858.9487193
248.2005587,884.5814566
248.3004953,734.6720289
248.399968,764.2869057
248.5006465,838.8228511
248.5996183,843.0390604
248.7005001,825.2852321
248.799876,739.4848322
248.8994908,788.0998603
249.0001822,815.6743
249.1003398,880.4226479
249.2002845,795.3499568
249.2997751,768.4290893
249.3995223,775.898127
249.4992616,726.2568148
249.5997825,871.7514918
249.7003359,841.2299539
249.7996003,731.2959075
249.8993745,770.4293806
250,705.9571539
250.0999432,833.320949
250.2003908,882.1433459
250.3001177,761.483251
250.3998119,797.3439375
250.5005623,787.3128934
250.5994184,736.8569959
250.7003458,838.8291256
250.8004298,750.9329979
250.9005536,769.3365925
250.9998555,848.5678496
251.1004167,717.1339781
251.2005105,733.2944281
251.2998952,865.6120006
251.3997114,741.7623336
251.5006179,768.1952653
251.5998746,814.2542038
251.6998461,708.4889434
251.7999736,723.2351163
251.9002401,848.5628603
251.9999243,778.2807548
252.0999258,713.5170591
252.1994876,763.5502429
252.2994714,788.8654127
252.4004753,740.6823558
252.5005328,739.0609705
252.5997653,721.369089
252.7004237,698.9966323
252.7998991,788.3021977
252.8994302,808.7463165
253.0000529,748.7052939
253.0995557,682.9353868
253.1999626,737.1567835
253.2997609,794.1131137
253.3999713,748.3600711
253.5003928,799.1666744
253.5994667,697.3725116
253.699936,742.1709713
253.8004508,735.0518325
253.9003573,794.4313001
254.0003903,752.6423769
254.1002491,752.5394982
254.2002498,773.8111074
254.3002178,712.4253588
254.3996271,781.0264257
254.4994716,742.0881158
254.5997951,674.3350267
254.6994223,686.0592903
254.8003538,788.3377899
254.8998056,841.4193936
254.9997623,656.9082999
255.1001352,718.9257976
255.2005005,710.6008926
255.2994244,779.2346349
255.3995427,805.0581597
255.4995788,675.9617014
255.5996955,701.6551673
255.6998976,774.9455565
255.8002368,710.1627586
255.8994943,760.5464746
255.9998083,704.8023088
256.1002578,724.7243891
256.1997318,747.5203517
256.3002712,720.5087459
256.3999151,754.9672933
256.5000006,722.6758381
256.5998435,704.7133983
256.7003507,739.3514657
256.8000507,693.5609781
256.9005466,740.5443034
257.0004893,696.84355
257.0997491,689.3040214
257.199646,784.9664425
257.3006772,667.4278714
257.3997319,729.9932415
257.4996798,666.6947032
257.6002994,720.6382402
257.6999368,680.4170209
257.8004459,728.0265768
257.9005297,748.6260084
258.0003803,704.6405154
258.0998205,638.2178536
258.2001746,754.9427937
258.3000094,712.0671366
258.3997362,706.430845
258.4996535,747.6775383
258.6000188,708.1287627
258.6997594,708.9663877
258.8000924,669.2880587
258.8999425,711.1184232
259.0004877,709.7428849
259.099908,766.8861925
259.1996615,646.7924862
259.2999252,649.6877267
259.4001807,713.0766373
259.5001478,735.0774262
259.5998142,721.6472343
259.6998184,601.1248489
259.799835,711.2501193
259.9004731,747.66041
260.000407,671.545299
260.0996861,761.7519413
260.1995205,689.3693006
260.3004958,644.7164815
260.4002719,675.2487352
260.4996723,696.3982787
260.5994163,748.0119371
260.6999952,644.6227908
260.800393,717.4870091
260.8994893,685.7153525
261.0002849,688.9395693
261.0995308,689.1287362
261.2001174,654.2250616
261.3003231,614.5209619
261.3995646,749.140561
261.5002946,655.9046439
261.5996539,691.1099089
261.6999024,690.1652682
261.8003787,638.4891041
261.8997678,708.5472634
262.0006315,692.2935668
262.099321,718.4723972
262.2000086,654.7674129
262.2998834,639.8089108
262.3997821,616.580215
262.4998971,691.0411934
262.5993757,660.2103602
262.6998624,769.3776844
262.7998876,635.9020838
262.9002012,613.7894604
263.0001744,611.2662297
263.0998679,726.1598405
263.1997261,726.4446659
263.299657,679.0226414
263.4005199,683.6384737
263.4998605,625.3039787
263.599528,606.1341003
263.6998311,644.8097611
263.8001901,714.9967765
263.8998193,614.0700277
264.0004405,652.5708038
264.0996465,648.9905101
264.1997285,658.2661522
264.3001956,670.8488459
264.4002459,647.6053939
264.4996556,644.1969795
264.5997747,715.8721954
264.6996178,653.3778771
264.8003017,638.2846239
264.8994785,700.4212569
264.9999332,600.6737992
265.0999443,626.0759264
265.1994925,670.4162061
265.2994048,660.6555186
265.3998275,728.709355
265.4998111,569.3174632
265.6001287,625.3806742
265.6994546,652.259422
265.8003925,647.9488582
265.8998019,660.8934481
265.9997954,660.763905
266.099824,700.099006
266.1994821,589.6717207
266.2997461,611.7737979
266.4004628,637.7641612
266.4997671,694.5947433
266.6000467,594.5505293
266.7005324,611.7435137
266.8004471,661.8305709
266.9004357,613.7439873
266.9995359,639.4780495
267.1005531,651.9898986
267.2003255,608.9510443
267.2995033,614.663852
267.4001424,614.5127855
267.5004756,644.0732018
267.6003766,655.5167059
267.6999564,641.8140801
267.7995,622.9582396
267.9001203,624.5263674
267.9995262,621.5248332
268.1005815,648.610242
268.1995831,583.3437511
268.2996327,623.6806353
268.4000602,635.0006881
268.4997337,661.9944727
268.5996143,621.1033273
268.700414,613.1093585
268.8004817,621.2507005
268.8998897,605.8204942
269.0006249,571.5147711
269.099824,650.0728727
269.2002773,627.8014838
269.2996186,653.1993044
269.4002372,574.6889873
269.4999597,634.0989547
269.6004167,638.756017
269.7003193,595.0157548
269.8004692,622.6886332
269.9004491,604.9084319
269.9995428,597.8671842
270.0995371,621.5097429
270.2001731,622.7129437
270.3001191,618.3859938
270.3996355,623.8738685
270.4995916,578.0901883
270.5997276,632.2845221
270.7000204,632.3318221
270.8001864,650.131881
270.900156,571.9884827
271.0005434,571.0587354
271.1000238,634.2070142
271.1999641,633.7265267
271.3001135,600.3732954
271.4005468,610.8656351
271.5002844,584.4550046
271.60021,605.4400624
271.6995007,591.8258659
271.8001539,650.4134637
271.9000337,557.3211118
271.9994917,641.3267136
272.1006013,575.0070477
272.1999752,622.0347352
272.2999512,584.2521815
272.4001672,622.410888
272.4998809,620.2790322
272.6001899,578.2759023
272.6996232,573.212124
272.7997871,585.9270454
272.8998532,632.4479315
273.0002675,574.5683894
273.100016,597.4202573
273.1997222,584.2054544
273.3004207,601.0511897
273.3992743,608.7305721
273.4996941,626.0882823
273.5994612,554.7494992
273.7001405,593.06628
273.7997441,593.3255987
273.8998031,556.2524694
273.9997505,593.641224
274.1001492,595.3310592
274.2000282,562.3862884
274.3004003,630.1059882
274.4007871,602.7769308
274.5002377,569.8023681
274.6000374,627.017761
274.7003554,503.6803632
274.7995176,547.9633583
274.8999819,620.2784669
274.9994781,599.6274517
275.0994368,623.7830589
275.1996075,528.7182996
275.2995601,578.0610398
275.4006249,632.4881674
275.5001622,576.097317
275.5999278,560.4226977
275.700153,555.169513
275.7996118,553.1216779
275.8994057,562.8918471
276.0004126,607.3134131
276.1005847,601.6776629
276.200341,557.6091977
276.300539,611.2148712
276.4003743,573.358849
276.5000594,552.1708421
276.5995977,568.3724174
276.6995768,589.8908541
276.8005305,546.4091164
276.8995127,582.3490305
276.9996412,603.2730471
277.10051,542.8921663
277.200303,631.9938288
277.3004568,582.81357
277.39936,535.6518654
277.4998344,529.8815626
277.5995573,567.9390814
277.6998393,581.6180522
277.799537,553.1416035
277.8996385,541.1611378
278.0001458,601.4944918
278.1000053,551.5715647
278.1997273,568.4890676
278.3003354,540.6183624
278.4001236,567.7301013
278.4996556,539.7089466
278.5998931,593.6289314
278.7001167,558.8758664
278.8003552,559.5853904
278.8997447,577.8367873
278.999871,535.4061694
279.1003152,532.9112877
279.2005292,570.8887369
279.299871,562.8916384
279.400438,517.7914059
279.4998185,599.0503613
279.6005961,531.514905
279.6997946,577.5657277
279.7999743,565.8505165
279.8996508,541.2389869
279.9994182,533.1009906
280.0995871,589.680833
280.2001577,581.1454046
280.2998905,557.0843537
280.3999254,517.6596451
280.5000382,533.0217213
280.6004813,563.0468813
280.7002639,591.6672707
280.7999697,526.0319473
280.8997177,525.2672598
281.0003213,549.6658032
281.1002369,547.4711853
281.2004022,569.6169171
281.3005857,527.1932904
281.4005332,553.028497
281.4999227,534.167025
281.5994131,544.4751348
281.7004278,549.1352221
281.7994134,574.3492754
281.8995739,515.0185249
281.999861,553.2344267
282.1002178,569.504227
282.1994466,546.2924798
282.2997267,540.3382595
282.3999207,489.6993942
282.5001208,550.5804021
282.6001768,570.1530904
282.6994236,556.9318669
282.7997621,506.7141844
282.8995448,542.2069835
283.0002878,538.9464595
283.1001024,531.6893344
283.1998351,557.1728831
283.3004133,528.6594782
283.3996716,499.7013156
283.5004385,534.817706
283.600403,533.4265482
283.7004374,540.0153527
283.8001152,523.2657836
283.9005772,524.0709839
284.0000011,548.878109
284.1000588,537.2126481
284.200614,535.0681379
284.299537,556.0532722
284.4003012,496.317227
284.5000958,508.5092959
284.6005323,559.3577852
284.7000502,522.3806689
284.7994045,553.7725356
284.90049,529.0273264
285.0000254,501.3849619
285.1000055,545.2668643
285.1996697,527.516991
285.2993423,516.4589386
285.4006128,575.0829684
285.4999813,479.3293276
285.6001453,528.8861532
285.6997137,535.7663405
285.7996066,492.8593376
285.8999855,497.6686052
285.9995011,516.8424258
286.0999377,528.1636411
286.1999799,521.2995774
286.299969,539.9757718
286.400596,524.4899572
286.4999542,530.4848061
286.5995898,484.9242457
286.7000092,516.832167
286.7994053,527.6217239
286.8999563,516.6453558
287.0004273,497.2275171
287.1003789,498.6867653
287.2002828,524.4135891
287.3001496,552.8234352
287.4001893,496.6556183
287.4996727,500.7275866
287.6005887,502.3286252
287.7004219,549.1207585
287.8005924,476.4108118
287.9003633,488.8041091
287.9998402,540.530845
288.1000966,527.7937997
288.1999206,503.5541496
288.3003047,505.3681794
288.3995641,477.3116423
288.5001146,548.289592
288.6006434,516.203726
288.700242,515.9205471
288.800062,507.7691036
288.9004057,484.2409172
289.000205,550.6679205
289.100363,511.3196201
289.1998596,497.7255275
289.2998682,512.938973
289.4001367,479.3203666
289.5003245,520.4887653
289.5996842,541.3515267
289.6993606,476.0371895
289.7996834,513.9472555
289.9002166,518.3965976
290.000379,460.6127478
290.0996915,540.1464778
290.1996608,497.5943292
290.3003772,522.1961369
290.4001948,491.6953456
290.5004375,495.5806677
290.5998698,487.0267742
290.7000173,528.3231765
290.7998848,471.3164486
290.9004811,502.6000972
290.999665,518.6092693
291.100491,497.9755847
291.1998613,494.9833083
291.3005778,491.1749944
291.3995192,514.0245992
291.4996384,480.6077244
291.5999191,494.3983501
291.6997974,478.7806222
291.7994937,522.2628179
291.9005853,453.135651
291.9999297,497.6431095
292.1003227,495.6551107
292.2000908,513.1249003
292.2999538,493.0294513
292.3999742,500.2942617
292.4993308,467.9556218
292.5993738,473.8334707
292.6997996,490.3537474
292.8002749,522.5833528
292.8994421,485.1589169
292.9998482,463.4469828
293.1004466,485.9004985
293.1995201,506.5890622
293.2996472,469.5373027
293.3996338,485.9281445
293.4999944,507.8970172
293.5998059,490.118333
293.6997554,464.6735384
293.800292,478.8262185
293.900606,465.2801778
293.9999677,488.6012437
294.1004669,552.4369142
294.2004343,463.6661088
294.2995824,496.9823675
294.3994233,467.1226778
294.4999508,476.5410257
294.6003634,493.3720849
294.699622,465.269527
294.8000958,471.8652891
294.9001464,490.8139972
294.9996257,493.8224104
295.1002741,481.8856544
295.199723,478.3190678
295.3001073,482.5515325
295.4004387,472.4845041
295.499477,490.1241776
295.6002335,462.0109499
295.7003193,481.2047557
295.7995954,517.0482403
295.9003372,434.4491641
295.999563,485.0364267
296.1006744,474.3122846
296.1995583,477.9458134
296.3000786,485.881012
296.3995649,468.1963051
296.4994974,489.3885708
296.6005396,479.5893097
296.6993849,448.9882636
296.799463,472.5786291
296.89998,466.4345819
297.0001078,436.9998086
297.1001589,488.7448434
297.2003361,470.5127647
297.3006849,475.8778437
297.3993564,476.4624204
297.5005805,483.830359
297.5997442,452.923073
297.6994243,458.8921644
297.8003388,502.9612334
297.9002666,459.5563924
297.999705,456.569314
298.0997525,470.4377231
298.2004317,468.9762509
298.2997909,476.4018327
298.3999121,438.2714127
298.5001986,466.7726729
298.5997407,459.9853428
298.6993771,460.9285727
298.7998471,458.8425791
298.9002985,451.5353083
298.9994472,464.5649468
299.0995483,435.8390978
299.2005937,476.2101744
299.2996721,456.3546508
299.3996282,469.3018299
299.4998344,475.7810487
299.6001641,466.01557
299.6994161,462.1308153
299.8003631,443.9770312
299.8993095,471.139912
300,466.5724129
300.0996823,444.2369344
300.1997327,432.727736
300.2995599,452.5822895
300.4002685,467.2285287
300.4998936,449.7497515
300.5998775,428.8116896
300.6994825,473.3437644
300.7997902,460.0397059
300.899406,459.0213731
301.0000834,438.1248558
301.0995185,457.4344693
301.2003932,423.5846953
301.2995979,433.5495598
301.3999663,487.5119817
301.5004195,461.9508333
301.6001037,433.9009792
301.7001988,462.7095819
301.7999717,443.0168849
301.8996825,449.4478314
302.0006523,459.6673113
302.1002643,426.1498137
302.1993982,461.4023713
302.2998709,439.8332498
302.3997706,472.7134659
302.5005855,415.8926003
302.5999727,453.157561
302.6998955,470.3855144
302.7995474,454.6590836
302.9000777,427.39092
303.0002015,432.0081018
303.1006634,458.7734952
303.1996031,442.9510109
303.2996947,468.5827173
303.400437,440.8937873
303.5001209,426.5630183
303.5995522,446.7659492
303.7003966,443.7894189
303.7994803,430.6438474
303.8994441,443.2635672
303.9997274,439.9133298
304.1004042,439.2546674
304.2004232,440.3804393
304.299612,451.4834814
304.4003791,431.4618933
304.5002895,465.9411623
304.6003372,408.0754293
304.7002127,438.630492
304.8007423,446.8894145
304.8996232,440.1415327
304.9994406,483.5418962
305.0993335,417.7002409
305.1999276,434.7275864
305.3005158,431.0758166
305.4000306,430.8403548
305.5002275,429.7056283
305.6005551,433.1564486
305.6993879,433.6212727
305.8004568,450.3088271
305.9005013,458.4319924
305.9993448,433.009912
306.0999603,421.6196517
306.2002154,432.5031611
306.2996887,437.4569347
306.3995478,440.7700018
306.5006564,423.7168003
306.5998462,439.4012263
306.7006581,427.7879735
306.7993697,426.2917331
306.8996904,435.2805691
306.999771,453.1148348
307.0993985,408.4267128
307.2000213,412.8346495
307.3001195,442.2476112
307.3995241,429.3081506
307.5002115,445.928321
307.6000998,411.6899831
307.6994616,443.1823436
307.799729,418.195445
307.9001948,415.9478442
308.0003756,428.4436422
308.0999261,431.0895168
308.200352,436.5366478
308.2997772,434.5672722
308.399454,400.6715589
308.4994046,455.9508664
308.5997986,424.080064
308.7000717,439.0937532
308.8002807,395.1920041
308.8998379,444.0123336
309.0000887,432.6576667
309.0995777,424.303407
309.199353,418.6927597
309.2996754,442.0163792
309.3994989,405.5245068
309.5002866,438.9459396
309.5999131,435.010406
309.6997326,408.3502079
309.8000558,435.0585111
309.9002668,397.7837011
310.0006719,424.4861759
310.0995212,450.8987438
310.1995884,401.6543088
310.3003065,429.9992288
310.3994741,446.6680785
310.499892,418.735485
310.6004375,417.3845859
310.700365,411.4376835
310.8002116,422.9414241
310.8994299,398.8399775
311.0002668,429.2540669
311.0997009,422.4301823
311.2000207,420.0120522
311.3003026,427.3176767
311.3997769,406.2245824
311.4996966,444.6026162
311.5999714,414.7223669
311.6997112,413.3064526
311.8000185,418.6430406
311.8995743,410.1671122
312.0005599,419.2140214
312.0994004,419.9547656
312.1993892,426.2125541
312.2995282,407.1543649
312.400374,400.4276414
312.4999814,439.5587454
312.6001169,406.3643059
312.6994865,420.0802863
312.7993142,450.5337387
312.8994782,423.6662862
313.000611,406.7297737
313.1004548,388.9602763
313.1996497,412.8101841
313.2995094,438.7917399
313.4005184,403.1450662
313.499699,404.1238689
313.5996404,419.6170958
313.6994121,398.8280967
313.7999506,421.6896206
313.8997221,405.3159922
314.0001768,400.2374765
314.1004864,414.4578396
314.1994209,420.2639441
314.2996111,408.8460027
314.3999705,413.2012296
314.4997388,411.7697446
314.6002809,384.8615967
314.7006104,416.8814104
314.7998587,419.6889334
314.8998331,398.2880018
315.0001093,412.195016
315.0998829,417.9162246
315.200294,410.4146481
315.3001671,428.335569
315.4004851,385.7261492
315.500414,402.4641816
315.599601,404.9395954
315.7005703,414.354109
315.799959,410.2090081
315.8995145,415.2357945
315.9999023,381.2603257
316.1007017,396.5305232
316.2000826,444.4893358
316.2997627,393.7844394
316.3997154,380.3574397
316.5005871,428.2682443
316.5993678,420.7100362
316.7000015,400.1299586
316.7994559,405.2391433
316.900263,381.1325027
316.9995817,391.7305895
317.0992734,410.9527577
317.1994027,408.2148692
317.2998244,399.40619
317.4006521,409.3845999
317.5005896,388.1550782
317.6,416.7491907
317.70044,403.960062
317.7993816,393.9724013
317.8999362,408.6677386
318.0002943,400.3596024
318.0994098,397.9717156
318.200168,397.0682101
318.3000972,409.8394939
318.399698,395.7591345
318.4999797,386.9952949
318.600194,399.5346124
318.6999224,410.4541012
318.8002482,405.7937019
318.9003493,384.9216187
318.9996248,403.266111
319.1005884,405.4272297
319.2002891,392.0353279
319.300009,405.3037581
319.3995364,393.398991
319.4997742,394.8837657
319.5997887,408.1215297
319.7001957,372.0054099
319.7998422,418.5396807
319.9003924,392.2970952
319.9993312,390.0301224
320.0994116,379.1516332
320.1999675,397.3681004
320.2998079,393.2249629
320.3998763,394.799539
320.4997287,375.4150782
320.6000244,389.0169531
320.7007289,416.5216871
320.8001215,392.4844048
320.8996001,391.3946562
320.9998156,391.2213892
321.0995184,376.5070299
321.2000426,416.86633
321.3002764,387.1708436
321.4004057,392.4563053
321.5002871,378.4520127
321.6000164,399.7472413
321.6992463,398.3734659
321.8004296,405.2351445
321.8995391,380.100809
321.9997324,378.9505215
322.1000707,393.6160386
322.2008197,371.6290548
322.3000112,403.8860831
