s,kW
234.9992442,740.5646133
235.1004782,739.408757
235.1999405,743.9015108
235.3001157,735.5493062
235.4004511,769.4414327
235.5000211,704.9218028
235.5990406,733.1146664
235.6995099,744.6662722
235.8007752,730.9150808
235.8991246,764.5239972
235.9995911,716.9798479
236.100231,702.7530437
236.1998604,747.6339818
236.2992198,720.8483645
236.3996674,726.033575
236.4990228,741.6016143
236.5988331,723.7403684
236.7002746,705.0745412
236.7989509,794.0987658
236.9003841,711.0201663
237.0006205,718.6797989
237.0999348,705.576988
237.2005999,733.4249469
237.2999005,753.7538721
237.3998434,712.9808577
237.5006043,728.9793567
237.6009755,699.7876366
237.6998421,774.9376204
237.7992646,717.1743506
237.899234,721.9713324
238.0002818,718.701056
238.0993613,747.5600286
238.2003713,701.5145735
238.2999095,724.5764795
238.3994221,721.8416078
238.4991239,744.4881212
238.6007584,715.4025687
238.6999653,729.0374092
238.7991343,718.1052209
238.9001263,701.950743
239.0003012,706.0546188
239.0990742,726.5625352
239.1993087,716.1500836
239.3007576,668.9589632
239.3991824,700.9899245
239.5005507,684.3030277
239.5996103,726.5873622
239.7010736,716.7767606
239.7989032,680.8829787
239.9006127,714.4337546
240.0004265,739.907037
240.0992982,714.2873198
240.2003355,730.5245506
240.3009639,706.654358
240.400048,690.1303079
240.4998987,722.7910696
240.6005909,696.8398169
240.6997874,739.865464
240.7995842,687.2413872
240.899023,690.2879046
240.999908,693.5688903
241.1004557,704.9230518
241.1992497,717.3222247
241.300121,690.1024065
241.4001356,712.4221523
241.5002157,697.4254297
241.5996229,686.3428737
241.7003353,707.8680335
241.7996492,728.537455
241.9011656,715.3303639
241.9998355,717.9373113
242.100052,709.8244098
242.2010306,678.806941
242.2997998,689.5175917
242.400248,765.3537623
242.4997592,698.6138463
242.5990272,690.2469548
242.6999808,705.2585329
242.8002588,699.3803349
242.9010673,681.590966
243.0009206,664.3545997
243.0989745,658.56058
243.2001905,714.3311849
243.3006296,671.1854614
243.4000663,707.1850398
243.4995898,691.3925074
243.6004533,713.9931302
243.6995893,674.3056625
243.8002152,705.2406617
243.8997185,676.0261149
243.9996968,685.6387157
244.100666,691.7023074
244.2000357,668.2827557
244.3007608,705.1020061
244.400444,719.2634967
244.4994968,676.8285585
244.5997065,703.5081226
244.7002601,685.8460686
244.8008574,672.8603711
244.9004102,683.0790849
244.9992546,665.0867309
245.1000877,683.8150623
245.200912,680.1849593
245.2989683,682.9817253
245.4001457,647.9867041
245.4995643,643.1926487
245.6008331,685.1235307
245.699099,684.7607276
245.7994328,674.8097491
245.9002984,690.2372646
246.0010513,691.4692362
246.0989622,685.9701448
246.1996051,673.987144
246.3009999,665.7813749
246.4003044,683.9100979
246.4996111,671.8069231
246.5992986,696.9236868
246.7004234,689.7383706
246.7993756,688.5011054
246.8995836,650.9578947
246.9998738,691.1331865
247.1010658,682.2348859
247.1996097,661.664443
247.3006883,677.6496899
247.3994196,677.597394
247.4991188,662.7968825
247.5997861,701.2083493
247.6998123,674.5308472
247.8003219,681.0832849
247.9007834,649.454426
248.001111,700.4204217
248.100627,673.5934725
248.1995878,686.2581236
248.3010561,669.3550352
248.3998284,652.3820119
248.5005553,666.2860357
248.5999723,660.6960571
248.7000308,657.7374816
248.8008315,685.4634714
248.9004752,682.4878842
248.9997096,646.9233833
249.0996066,639.69737
249.1996841,700.4622758
249.2994556,705.5756016
249.398861,673.9823337
249.4999272,678.9364236
249.5999872,679.6318281
249.7010234,695.4859498
249.8004116,689.478767
249.9012693,639.6308598
250,641.0867579
250.1003109,655.5893249
250.2002966,660.9239501
250.2998263,667.1908174
250.4011785,657.8873693
250.4990035,637.6343596
250.6010479,636.8061721
250.6997015,680.5371783
250.8011311,649.1669979
250.8998472,655.8005992
251.0013518,630.9388964
251.1012007,685.7364822
251.2003718,698.2945095
251.2993804,683.624077
251.4002485,641.0211719
251.5006918,678.8121658
251.6004211,650.0711499
251.7001166,650.4419349
251.8012085,649.1152191
251.8993245,633.180286
252.0003531,673.4179593
252.1002116,648.6835644
252.2011218,665.3941652
252.3011718,652.5363073
252.3998251,664.4577034
252.5003129,669.2240623
252.5999608,659.4813642
252.7001881,663.4527756
252.7995259,645.1848412
252.9003501,683.032044
252.9992908,660.1625044
253.1007709,650.6219926
253.2009785,640.087611
253.300461,651.5391141
253.3989556,626.6222607
253.5001556,650.8628009
253.5994668,654.1100023
253.6995065,651.7446958
253.7989828,639.5115202
253.8998025,634.8963562
254.0005134,628.5808792
254.100705,651.4557735
254.2008526,635.0922717
254.2992001,664.0419411
254.3992373,643.2768206
254.5001268,622.4588087
254.6001403,623.0978186
254.6997294,643.9528915
254.7996747,637.4570917
254.8996574,671.681066
254.9996634,649.5373921
255.1006607,622.512398
255.2004683,640.6577515
255.2998819,644.9341833
255.4004973,657.3244402
255.500663,625.4213362
255.5999543,623.2022019
255.6996592,678.8103592
255.8003975,645.7084354
255.9001157,672.3844989
255.9991723,645.107549
256.0994172,656.566664
256.2007485,643.0730182
256.3001055,639.1832677
256.400881,641.8065361
256.5011638,635.7227284
256.6002041,620.1622014
256.6990851,646.876076
256.7997204,641.8021996
256.9004289,642.3585516
256.998886,626.1247597
257.0986665,643.1527446
257.1995848,638.154186
257.300019,652.6244484
257.3988848,630.9109297
257.4994435,635.2504034
257.5999534,629.6527498
257.6989103,649.3830121
257.7996158,670.4029283
257.9003383,630.264058
257.9996737,634.9517934
258.099839,650.7626199
258.2004971,648.6483117
258.3005408,635.3374586
258.4000171,649.4392894
258.5011875,620.6632987
258.5989328,663.1126718
258.6990463,632.1937773
258.8006082,638.9809163
258.9006182,627.8965958
258.9992548,599.9430157
259.1000948,622.4425997
259.1997831,634.0375403
259.2992025,652.3823475
259.400742,633.2781444
259.4986675,621.9260853
259.5991295,657.8421776
259.6992993,687.5087633
259.8010754,638.7376831
259.9010493,630.4357123
259.9997409,644.5322114
260.0993011,623.2783462
260.2005781,616.4919603
260.3000898,618.9067038
260.4005221,619.5101393
260.5013161,596.2265258
260.6008718,640.4793312
260.699636,630.5891371
260.7992188,631.6424441
260.8998356,611.9338207
260.9994819,645.5513438
261.1005271,589.9726529
261.1990264,620.3800578
261.2988443,633.4384569
261.399751,650.4724325
261.5010895,604.3568439
261.6013828,593.4475942
261.6989983,628.523986
261.7997623,609.0590134
261.9007672,621.2651873
262.0011969,621.6303761
262.1012042,608.6994529
262.1998031,601.8047296
262.3008641,656.6517276
262.3992627,634.8435771
262.5009205,621.002263
262.599413,610.2980598
262.7011829,595.5347309
262.799731,638.8477093
262.8997768,621.8528932
262.9991711,631.3766781
263.1007073,608.9973789
263.1990475,591.399866
263.3002667,642.8041401
263.3995758,629.7824233
263.4998554,659.6427929
263.5989994,598.2725331
263.7007168,592.1868526
263.8006839,649.2360086
263.9007339,627.5312206
263.999864,626.5507694
264.0998526,624.9695673
264.19888,599.1301821
264.2996764,608.0023704
264.4003625,626.5768116
264.4999388,608.3889704
264.6009219,599.0817276
264.7005438,648.122645
264.7989108,617.3428976
264.8994781,615.2050348
264.9995503,613.9567272
265.1010276,614.5414615
265.2010568,612.3116746
265.2989639,609.3978948
265.39942,613.5668566
265.5005314,605.300553
265.5990429,602.8214735
265.700415,606.553046
265.7991568,613.5246196
265.9004797,602.2913305
265.9998408,595.463632
266.1007104,608.3282888
266.2002473,684.0061116
266.2994654,647.2917068
266.399789,625.4439715
266.4991917,596.7839138
266.6009447,622.0163738
266.6991636,624.0547758
266.8005055,617.1092902
266.9008002,605.8764401
266.998966,589.7674044
267.1011669,597.6370212
267.1999576,615.6405563
267.2996831,612.7759998
267.4004789,611.0626672
267.4992045,611.4873294
267.5997315,588.8882849
267.699004,607.0346038
267.800428,589.5875619
267.9001566,589.1241217
268.0009126,596.294104
268.1007763,584.9066467
268.1993333,619.5320411
268.2993013,581.2171854
268.4001174,599.5900141
268.5006779,625.4904713
268.599692,622.6361654
268.7000573,605.1161252
268.8004988,601.184144
268.8991311,595.5151307
269.0009461,589.536188
269.1012575,614.1223481
269.1993137,602.3201117
269.3004889,602.8130601
269.3992093,597.4191522
269.5002701,629.8276557
269.5990394,646.0879269
269.7003741,591.3214174
269.800222,577.7042775
269.8996986,595.7669518
270.0002895,656.8666412
270.1006804,644.6978696
270.200374,598.0548095
270.2996443,572.0916274
270.4005272,605.9362482
270.4989257,634.0399632
270.6009224,610.5596126
270.6996759,610.6012965
270.7986493,585.505553
270.8994669,591.8069334
271.0005874,622.8916039
271.0997334,626.6425201
271.2007414,622.458703
271.3006437,582.202421
271.4009298,595.5383674
271.49993,595.1546645
271.6003011,613.3528334
271.7008966,622.229935
271.8011672,589.2337767
271.9006929,567.4545622
272.0005526,624.8854439
272.1002093,610.2271817
272.2009461,588.6255221
272.3011616,593.3988517
272.3990835,583.4380945
272.5007977,585.652576
272.600471,584.7964607
272.7004592,604.3911776
272.7996894,592.8858971
272.9013021,578.7457903
272.9997319,609.5693079
273.1003717,601.958431
273.2006082,616.3600462
273.2997766,594.6743933
273.3997952,572.2594456
273.4998552,585.7896215
273.6002311,583.7962573
273.6996648,595.0010464
273.7993721,601.3171698
273.8995107,611.7839264
274.0012347,648.4578913
274.1000242,600.4001306
274.1988287,593.106838
274.3007957,561.186187
274.3987779,578.0635137
274.499587,603.4277443
274.6007947,591.8250851
274.7007813,592.1963473
274.8012397,588.2679596
274.9005814,594.0704634
274.9992211,600.5950155
275.0993363,606.3699743
275.2006714,604.7599189
275.3003088,594.6411214
275.4009777,575.2031902
275.5009343,614.6001671
275.599341,598.3881699
275.6988425,593.2407724
275.8006757,571.645871
275.8989806,566.8581717
276.0003545,616.201409
276.100481,589.7126669
276.1987751,599.2489077
276.2989027,588.0925357
276.3990422,558.5753768
276.5009287,571.4012518
276.5999491,599.3490663
276.699197,611.1946733
276.8010268,569.4801732
276.9013785,566.4024334
276.9991585,619.5112638
277.1006625,637.6948454
277.2009855,581.5728919
277.2999636,589.6969312
277.3988389,570.1660329
277.5005842,590.8387634
277.5995048,582.07194
277.70069,582.3882478
277.7988327,575.8994224
277.8995343,575.8498112
277.999073,590.8503619
278.0991349,580.8179682
278.1992632,607.1578787
278.3006347,577.263497
278.4005215,563.7862903
278.4989632,579.3737345
278.6003136,590.8577229
278.6991705,589.6767851
278.8002138,612.6418536
278.9002496,604.7985338
278.9996274,576.2607996
279.0995737,555.6305998
279.2007637,561.1199392
279.2989512,590.3972735
279.4005035,573.0508751
279.50122,581.0590843
279.6003531,553.5390966
279.7005403,585.2664062
279.7988359,599.9016189
279.8992161,628.60996
280.0003554,576.5354261
280.1012129,594.0240906
280.2011448,584.8566923
280.3007104,595.631545
280.3996029,581.4798307
280.4995201,560.6938457
280.5988874,558.6324674
280.7009002,551.6819891
280.7994237,585.7943335
280.8994527,573.4558906
281.0012099,572.559356
281.1002121,571.0756475
281.2000077,574.585431
281.299819,590.1730565
281.4001985,560.7598978
281.4991415,555.6137018
281.6001918,586.2410788
281.7002838,589.2875936
281.799353,610.6966536
281.9004615,578.2568114
282.0000088,578.7988093
282.1002276,571.2857563
282.2006786,583.7619751
282.2999808,602.3022965
282.3987836,573.2471479
282.500198,578.3866748
282.5997293,583.2986479
282.699307,609.4308459
282.7998816,564.389088
282.89992,579.7029177
282.9999433,574.0293305
283.100563,582.5392936
283.1999841,585.4917693
283.3010831,574.5774171
283.4001688,556.8927735
283.4999306,556.9295322
283.6005001,562.4987171
283.7010486,561.1541321
283.7998632,599.7482052
283.9001006,561.9579537
283.9993804,549.9451077
284.1006491,554.2567476
284.2011362,567.6872407
284.2995241,558.6946903
284.3990795,580.2347573
284.4996514,550.2736957
284.5998973,562.6405552
284.7007255,573.6506967
284.7990794,583.4866789
284.8990307,565.0431326
285.0012329,564.4792718
285.0992087,588.4593385
285.1994157,588.4346494
285.3004675,574.350074
285.4002187,565.5100389
285.5008437,602.9173629
285.6005035,578.7637348
285.7004209,564.2172313
285.8007468,540.7601027
285.9004809,551.8234003
286.0010758,543.0309522
286.1001242,561.3484955
286.2007812,583.6638181
286.300764,568.4281927
286.3992434,555.5384812
286.5004836,547.4590335
286.5994658,545.4094102
286.7000108,547.80897
286.8007023,562.1469484
286.9001759,554.73136
286.9989476,546.9408601
287.0995563,560.5895611
287.1989373,584.2805413
287.2997874,596.7537795
