s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
171.1991083,260.5561434,40.83398025,39.2332279,36.49395479,25.14675767,39.2717531,38.3220266,36.31075939,18.61390898,41.63736452,43.30043554,40.35328987,26.46583561,44.36857639,44.98851535,42.93765266,33.78139933,46.1931769,48.92934597,47.04099143,41.08094764,48.20979393,51.65147904,50.35619718,45.84710996,49.99680787,54.29630148,55.38069881,51.35958595,3.56790878,4.278784238,4.974545736,5.760713507,6.666679712,7.481777637
171.2999479,266.4489193,41.30632617,39.85219917,37.17696483,25.13608342,39.39451959,38.63915154,36.44958676,18.75161426,42.04389691,43.85108484,40.68905459,26.41080458,44.86714067,45.81593884,43.8365424,32.12426332,46.91253263,49.69111744,47.84983754,41.23203561,49.62495597,53.29562481,51.6639411,46.22791616,50.77437892,55.19039363,56.25272161,51.99191014,3.528586012,4.258553883,4.942044185,5.648405223,6.465153408,7.095932392
171.399239,281.6047885,40.89967877,39.81402208,36.73838766,24.66730305,38.72235189,38.09939687,36.06572569,18.65541457,41.11562448,42.7491854,40.01608548,26.33460194,43.99162102,45.1049992,42.48181296,31.30862237,46.06559789,48.47011378,46.80455146,38.07866008,49.04765472,52.73001496,51.06919821,45.37150347,50.28030224,54.96883067,56.0897092,51.78443812,3.506002693,4.256478114,4.965050941,5.695824673,6.428510451,7.159536844
171.4990925,263.3065277,40.05350183,39.02640978,35.20770683,21.17930933,38.00507659,37.06111265,35.41149714,20.38631434,39.72449441,40.77359818,38.91258813,27.3548395,42.85384758,44.02338452,41.67162559,31.63078929,45.59406582,47.53040559,45.84905966,35.21571135,48.62953395,51.68079889,49.87261072,43.40470357,50.30633249,54.88054444,56.15952213,52.16111842,3.580454851,4.33182176,5.066639455,5.861792283,6.509447657,7.469630256
171.5989681,263.5202494,39.72269247,38.80542955,34.92592793,19.62000446,37.83353467,37.04934812,35.14565761,21.15022132,39.06733386,39.71883971,38.42789227,29.71669425,42.37281211,43.21548728,41.25801452,33.67490785,44.7506858,46.27990236,45.01322262,34.5191222,47.81577852,50.28182586,48.98537417,42.04175969,50.30272045,54.2049318,55.37525131,51.26572763,3.6905633,4.429347441,5.183657487,6.117567175,6.79724797,7.923816672
171.7009989,232.717562,40.42940325,39.76689471,35.82872608,18.4898659,38.51435948,37.75786613,35.84306826,20.42414477,39.55221732,40.49192761,39.17859993,31.42121125,42.69271204,43.42397796,41.61084943,36.70637652,45.28128779,47.33070361,46.40267696,36.5780239,48.62231172,51.37595252,49.99617509,42.89981779,51.22431928,54.23784094,55.34324121,51.23576814,3.734449904,4.478739274,5.231348248,6.159233693,6.841085698,7.901716599
171.8008788,209.5288374,40.98369617,40.27211886,36.3715895,17.73376267,39.04263239,38.16659468,36.24409136,19.23840215,39.85182899,40.73409495,39.8233984,31.54709775,42.98742911,43.43283442,41.92331855,36.70046884,46.00543985,48.04341991,46.97082103,38.86612451,48.84866121,51.89454572,50.62126522,43.46859449,50.907971,54.02352554,55.00156774,51.42353103,3.719044002,4.474517667,5.224841465,6.140409679,6.860585769,7.848910583
171.9000403,202.8812002,41.73694856,40.9530515,37.27493312,17.37439327,39.38002563,38.20616563,36.30342712,19.4985176,40.07729518,40.599605,39.8644296,29.11430837,43.20769409,43.41824471,42.28609809,35.78153055,46.08807084,47.99241415,47.13901919,39.94367082,49.59931772,53.03290815,51.85842662,44.97223746,51.16562848,54.2598036,55.06823186,51.88867127,3.735272516,4.495134314,5.251491528,6.199842923,6.964827526,7.908946292
172.0007705,232.3089268,41.49667824,40.77605371,37.22702043,16.64487081,39.24640525,37.87622486,35.85982239,17.73330638,39.41983607,39.86632349,39.32089053,29.28234896,42.47478292,42.96927084,41.94627922,34.49340492,45.80123068,47.25357698,46.70278502,38.28729134,49.82062141,52.82697701,51.5384134,45.23939262,51.65299696,54.84067986,55.55433744,53.27197747,3.831949344,4.619053606,5.399664192,6.387552003,7.251139793,8.406609408
172.0986766,270.5124286,40.57438657,39.67501729,36.32009041,15.58957245,38.41888878,36.84925652,34.68314409,16.93417583,39.1905276,38.98961384,38.45438785,26.58957626,41.35501475,42.05297234,40.93066166,33.87720661,44.95128339,46.60539802,46.48762503,37.16584166,49.34405493,52.19402386,50.82594794,43.78563922,51.52029924,54.44603821,55.16284761,53.43247196,3.869170318,4.669403612,5.488303794,6.54871816,7.607645326,9.156621776
172.1990368,275.9977194,39.76715716,38.89872179,35.27428903,15.34243347,37.92611583,36.45719062,34.41902316,18.07524648,38.69482878,38.26810125,37.77087662,23.44261126,41.34781375,41.69454296,40.44682501,33.00999771,43.97666752,46.00687935,46.01297921,36.85744016,48.26035802,51.39110891,50.17657777,42.61425448,50.93886042,53.88533284,54.44529535,51.96177966,3.966443455,4.763290229,5.610475051,6.804888222,7.963775295,9.896145888
172.3001247,282.8367344,39.24710636,38.13405686,34.53047179,15.40772724,37.88843976,36.16749261,34.23229265,18.00317297,38.70125709,38.45744052,37.72613809,24.662601,41.27651646,41.71896825,40.6669038,30.57839452,44.25003008,46.47026296,46.35525513,36.36529873,47.92348517,51.07650687,49.98012573,42.68944467,50.11405519,53.25895621,53.69458637,50.52468052,3.920575419,4.741608179,5.606725446,6.824180942,8.028541455,10.01814112
172.4002687,327.3119351,38.96322269,37.59328947,33.78742831,15.47518208,37.79855279,36.05990237,34.46642331,18.00839059,38.28968245,37.78913765,37.41336013,24.70906832,41.00722569,41.40510786,40.5948746,31.29271592,43.90344041,46.25709387,46.50781701,35.63309229,47.47398545,50.56303092,49.65687346,42.68044359,49.63290492,53.17194925,53.36164046,49.95038364,3.890548254,4.709223824,5.575096458,6.789447732,8.036104329,10.0584751
172.5009642,338.908985,38.21690651,36.44749059,32.92031615,16.81013023,37.57267294,35.45403551,34.10139003,19.41174789,37.5798473,37.04939282,36.80255193,24.36528631,40.33002438,40.37324178,39.9041957,31.86800658,43.31207242,45.36934061,45.51941931,35.4016975,47.09530172,50.13820465,49.32776786,42.25524141,49.50903303,52.93609697,53.06085692,50.15491522,3.863846245,4.667163266,5.529520795,6.746346379,8.019590014,10.02712624
172.5996554,243.0206025,38.52762049,36.75448208,33.35757134,18.16819069,37.80794004,35.98062445,34.56086105,19.8092007,38.21145656,37.90847256,37.2250901,25.58758259,40.46300104,40.44560697,39.82905784,31.67082166,43.15564957,44.93432297,45.11340762,36.47583445,46.85567297,49.83773266,49.07882745,42.63658952,49.27278723,52.68695145,52.71086721,49.95131871,3.801772197,4.591400882,5.431732878,6.599592641,7.873623079,9.724893012
172.6993256,267.5284799,39.40453017,37.7426147,34.24128354,17.47274484,38.47896392,36.76695721,35.43527675,21.01889382,39.05595877,38.91603457,38.20749916,26.53997468,41.2427526,41.8405926,41.13489258,32.70754498,44.11213617,45.80790962,46.03058589,37.82925113,47.33159292,50.28487416,49.49193677,43.86551132,49.49537847,52.64460586,52.76780679,50.66846322,3.757159772,4.54430137,5.35268686,6.367842262,7.58746812,9.245722084
172.8006133,246.9393595,39.28025239,37.84766561,34.4179853,17.32563311,38.55134689,37.27341399,35.54418406,21.93091001,38.94505883,38.80805082,38.1027251,24.48292017,41.41928391,42.49689992,42.08639221,32.93315128,44.17590182,46.15638343,46.04406388,38.09366613,46.88378507,49.95728796,49.05443283,43.5448089,48.45471411,51.84583481,51.90703606,50.60380095,3.72455128,4.519284727,5.337212116,6.34945076,7.523707541,9.113242631
172.9013443,289.3125858,38.56824394,37.25044472,33.83571965,17.25653875,38.18474638,37.25670374,35.51978855,21.63599168,39.03607765,38.77877809,37.53246676,26.0299549,41.16755974,42.36868264,41.73026816,33.41604271,43.78065721,45.42784169,45.40444276,37.03740939,47.00635662,50.05065881,49.50156879,44.7342906,48.34724796,51.91138661,52.40832715,51.07974191,3.718495016,4.52025964,5.35900369,6.399589677,7.582542228,9.198359477
172.9997506,351.5894008,37.5669565,36.34271194,33.0701018,17.21752309,37.28210178,36.76374589,34.95574037,21.24480731,38.62636704,38.87554051,37.4245199,25.89993104,40.58624572,41.89553905,40.90596535,33.31749443,43.32525099,44.47987283,44.21312293,35.19178249,46.12304675,48.40569008,47.49942755,43.15725653,48.23984829,51.37500848,51.5686922,51.03296725,3.697194164,4.500671953,5.358105294,6.429486586,7.597605522,9.306319506
173.1006799,338.8949796,37.73392975,36.39289217,33.23549293,18.17760407,37.31888611,36.70854433,35.1636525,22.69239122,38.60992664,38.88624415,37.65449078,26.36009541,40.45787057,41.65846932,40.79929187,33.76965204,43.48600509,44.55322774,43.68753077,36.59542299,45.93755097,48.01617496,47.09019323,43.07351591,48.00479092,50.35182373,50.72179217,50.50035545,3.674118347,4.442217787,5.283873641,6.356441744,7.460686583,9.084560393
173.2007845,255.0466671,38.59085698,37.31969755,34.05462721,19.56949724,38.05691624,37.60489147,35.9957536,24.59224795,38.73207451,39.27242495,38.62883501,29.3661672,40.51510999,41.96736751,41.11372542,34.282413,43.6959109,44.64727938,43.78171972,37.94254834,46.21287836,48.18179074,46.82068953,44.18040895,48.06817522,50.33238064,50.67608353,50.62967425,3.665827041,4.409508353,5.205800937,6.206646844,7.096494317,8.364784095
173.2998545,239.0757965,39.54181026,38.26524673,34.9035364,19.93486762,38.72855667,38.02321859,36.29104938,24.21840148,39.47642703,40.21079342,39.56868598,32.25059074,40.61889681,42.30726866,41.89686522,35.31686258,43.94726628,44.95509806,44.15064747,37.74640925,46.95741032,49.1083457,47.53890594,44.79443329,47.85001433,50.34600096,50.69130083,51.27773731,3.549008251,4.293046757,5.055257388,5.906692812,6.674126675,7.507301203
173.3991355,232.3136868,39.55695691,38.41151799,34.98107771,19.74728131,38.45052752,37.93085078,36.03018813,24.11931779,39.14762733,39.58959426,38.78969673,30.48501393,40.46692676,41.96792671,41.27975664,35.53934156,43.30509243,44.45458211,43.95527961,38.68170776,46.84750582,48.64989471,47.42986119,44.64789112,48.18834746,50.53545396,51.0459317,51.00361447,3.499992655,4.23053278,4.984436317,5.827168408,6.537283664,7.250288227
173.4985986,229.0258939,39.2346345,38.44416733,35.1799492,19.71637048,38.21908314,37.63763191,35.41592662,23.99768706,38.81474066,39.28449334,38.21042082,30.87185405,40.20006076,41.29576703,39.99499424,33.73842029,43.19068077,43.78013281,42.61894164,37.957741,45.97909728,47.68677622,46.70340882,44.09235135,47.68861716,49.76621862,50.53742733,50.50645931,3.48258783,4.187884685,4.926051837,5.765799854,6.461759765,7.174822768
173.5992885,250.8155896,40.02252786,39.40574319,35.9217067,18.18948634,38.44907645,38.00442174,35.91455907,22.50731957,39.37176976,39.82181015,38.76203565,31.20127635,40.74976431,42.03786226,40.5813322,35.1673372,43.23824278,44.13021805,42.92767387,39.3104536,46.14849172,47.81365878,46.38674958,44.61721998,48.14531916,49.85762866,50.0677639,50.15441118,3.574529843,4.257237318,4.970284802,5.80309339,6.533479108,7.325039709
173.6997429,234.7247573,40.72214017,40.41279858,37.06015595,16.99831825,38.81069321,38.42803109,36.48803827,20.31874522,39.22988675,39.50751988,38.95865705,28.70770483,41.07446694,42.47445054,41.37901578,36.87305068,43.54599972,44.90463083,43.64224931,40.02446369,46.71687264,48.62314457,46.8249065,45.01875886,48.26554705,49.87061432,49.52208109,49.24499402,3.525961622,4.213399402,4.914472418,5.698033359,6.437816601,7.143351813
173.8011267,256.23138,40.91357264,40.6497201,37.18151131,16.64874971,38.57667439,38.00875101,36.1882847,18.20359213,39.08754622,39.48901065,38.84176971,25.46933688,40.71871635,41.89857697,41.35745509,34.27824325,43.4952891,45.2035947,44.24415704,40.07908362,46.76919454,49.01476432,47.60798489,44.97371591,48.1145436,50.07648208,49.43500603,48.52720499,3.472645926,4.168961322,4.874665653,5.661381266,6.400531932,7.044337434
173.8993112,275.7314039,40.38692635,39.80743067,36.41574566,16.24310552,37.69925376,36.64080157,35.3385345,16.92235505,38.40638542,38.47711202,37.98802186,24.04728462,39.99665273,40.75567067,40.25694552,31.06045018,43.02091678,44.21618624,43.83069927,37.89300288,46.36415115,48.54320325,47.65217591,44.86374246,47.79528693,50.4273367,50.42488283,49.22747432,3.454943557,4.164827818,4.911200973,5.789700248,6.508786749,7.23911835
174.0009899,268.6115079,40.49990727,39.90425086,36.47332105,16.29937396,37.6156872,36.50585265,34.84807174,16.8698409,37.92849528,37.96258105,37.45139266,22.45456621,39.72104796,40.14255325,39.80466363,28.67426907,42.70433655,44.03973243,44.22578754,37.58797379,45.9936849,47.77104031,46.63654203,43.03552767,48.05187745,50.18770236,49.86317788,49.13059256,3.453453027,4.159106704,4.925380861,5.871147368,6.575519914,7.378426495
174.0992101,228.2811582,40.84954335,40.39775035,36.87273073,16.27258158,38.20744601,37.10422392,35.52442899,18.57373734,38.39379058,38.3080413,37.65729263,22.75382999,40.1083172,40.54222373,40.23810494,29.88294041,42.83366453,44.93478012,44.82524145,38.83837826,45.95269242,47.9639149,47.1126868,43.7443283,48.03517419,49.97752354,49.57155887,48.17061598,3.48550513,4.183995776,4.942471081,5.894363104,6.611491133,7.431720955
174.1994626,199.0639141,41.09019813,40.78925268,37.11730209,15.34734906,38.40589258,37.59224054,35.88721106,18.55575106,38.95867497,39.09437425,38.09107074,23.64812313,41.30658525,42.027654,41.15333772,29.69224058,43.33602727,45.36715393,45.3093324,38.91974824,46.16443005,48.7522819,47.98140285,44.04897881,47.3737148,50.17620492,49.89940581,47.60596658,3.432399216,4.147682082,4.905476004,5.822878832,6.522919019,7.207556555
174.2991295,215.9860561,41.11132477,40.89179614,37.15804245,14.18100491,38.45230359,37.75253114,36.22703604,16.14114777,39.13362658,39.46537721,37.94565167,23.05420363,41.89890035,42.47918614,41.7679206,28.70772548,44.21297226,46.56032104,46.09608069,38.26511489,46.77524375,49.37014652,48.55419429,43.89431344,47.35041926,50.69117469,50.40996942,47.52819565,3.415436378,4.150825699,4.924491242,5.846016492,6.574894368,7.233270752
174.4003935,239.7443916,40.48243381,40.19010229,36.5826534,15.56670931,38.09663794,37.46695259,35.85929775,15.27483284,39.15072606,39.60213293,37.64904009,20.35155653,41.9946922,42.70231241,41.79317184,28.10266514,43.94239419,46.50854497,46.56708936,38.29449963,46.20344157,49.02193567,48.96288707,43.94139646,47.25773522,50.48120664,50.43193069,47.30289876,3.452180278,4.189045067,4.992360562,5.956886375,6.67494655,7.407421352
174.5010242,242.0082301,40.53828837,40.14732019,36.7500759,17.20062882,38.02929494,37.30145651,35.94667406,15.39189748,39.2927043,39.60180072,37.8442002,20.77517526,42.2968476,43.2222096,42.58986946,28.59469067,44.29006116,46.86339191,47.02934236,38.43589487,46.28071349,49.55716209,50.10110077,44.02563043,47.26563321,50.94540152,51.22503292,47.97601216,3.503213575,4.237532606,5.053685316,6.042588311,6.758019391,7.518675379
174.6002628,214.8297659,40.94182013,40.38916378,36.77495624,18.12573142,38.45985338,37.65824998,36.31025017,17.11339974,39.80253146,40.10814366,38.41941348,20.30786599,42.16100499,43.02826188,42.83973596,28.79879032,44.60784681,47.38545053,47.73762901,39.45955512,46.83780728,49.91118933,50.42348715,44.41818673,47.90358009,51.73662343,52.06139739,48.62830229,3.539101874,4.272085699,5.086529166,6.096925847,6.801008892,7.548473158
174.7005706,226.1012259,40.89453596,40.33675002,36.92698664,19.43426356,38.90320191,38.13892697,36.70596751,17.34845366,40.26621801,40.89186442,39.08416548,20.69375811,42.32796143,43.34166802,43.35479625,29.73350285,45.68255331,47.92921941,48.39333214,39.19826005,47.33725345,50.18509333,51.14271715,44.66125878,48.08149152,51.86079783,52.48966837,49.00322776,3.45900314,4.214138603,5.019788055,5.976266459,6.677625978,7.296161314
174.8008248,256.5399648,39.9686099,38.80481302,35.51687017,19.04876938,38.16760698,37.27616558,35.63825792,17.1866344,39.6005139,40.15326797,38.25074305,21.22537989,42.07259184,43.1039307,43.17233937,28.49376412,44.86092394,47.07574189,47.70438732,38.83132757,46.28376518,49.40554041,50.53322789,44.05603248,47.81261112,51.92604373,52.96604278,49.1466816,3.482190335,4.227217335,5.040334116,6.027046885,6.739074907,7.481718931
174.9004123,314.1348611,39.35387816,37.66627654,34.80735014,19.0388585,38.07863846,37.08878088,35.19508291,17.13464718,39.07288816,39.5275643,37.93991566,21.26031195,41.56213513,42.50167062,42.5352525,28.04672852,44.62273358,46.70503326,47.10837676,37.82698522,45.83430701,49.03986805,49.70866463,43.92435903,47.15592863,51.47411048,52.86377782,49.48997155,3.535502712,4.260968335,5.071429032,6.079069145,6.787071944,7.647544918
174.9989304,325.2195071,39.86232851,37.99042582,35.26156118,19.44627296,38.67178312,37.83679448,35.73515995,17.44949291,40.40804509,41.13700641,38.95835366,23.89406083,42.54181958,43.25384913,42.88635652,30.64266472,45.06750479,47.07331951,47.44537049,38.47223086,45.56351331,48.75952531,49.65415237,43.60314004,46.96210334,50.75126221,51.88910081,48.86110767,3.545266441,4.252881219,5.019317857,5.933437078,6.651617457,7.463165258
175.1000294,220.8328966,40.40129853,38.58862878,36.09328083,19.71101294,39.0707447,38.47910129,36.68754083,19.88209169,41.234275,42.28915359,39.98622861,24.13838786,43.04826385,44.34697283,43.49657942,33.26030788,45.62056347,47.75280726,46.91285232,38.45851522,46.24172633,49.42480693,50.69582826,44.35657106,47.01882773,50.95689175,52.21089576,48.45488676,3.533838757,4.238527997,4.966958224,5.775695442,6.479185085,7.185800966
175.2001988,230.3990383,40.8050243,38.95502904,36.61770173,19.87789565,38.99966105,38.2483659,36.61892946,20.6870367,41.23946339,42.17440323,40.17722888,25.1956613,43.30900965,44.68081604,43.83308273,32.67379355,45.55339073,47.661454,47.4226724,38.43114448,46.5469854,49.97431514,50.64584863,44.01320362,47.42963523,51.75527437,53.13453057,48.77622119,3.491883906,4.195193746,4.89925277,5.631054564,6.305769654,6.902794957
175.3006471,264.3241224,40.81995025,38.98076348,36.59175824,19.88791821,39.06590126,38.15127316,36.53300445,19.47025528,40.99091225,41.62462536,39.86448132,25.68018582,42.59349131,44.04223323,43.29755009,34.51099317,45.36359029,47.53817873,47.50941203,38.82061596,46.3713597,49.75499095,50.23509408,43.96188947,47.48013123,51.81733559,52.98626657,48.50157774,3.500386936,4.189545239,4.876549651,5.596878972,6.274793205,6.915725155
175.4002369,263.9917268,40.91113768,39.15446532,36.62256171,20.02137506,38.95745817,38.22121751,36.69300921,19.41752338,40.92111294,41.56144323,39.86114887,23.15592561,42.38051217,43.90691667,43.04395699,35.02119027,44.50031041,46.5574302,46.62887206,39.81017683,45.30585835,48.8738157,49.67458141,43.63505269,47.7381606,51.52590653,52.32425441,48.07952041,3.502343908,4.18387684,4.873161115,5.603034508,6.267615616,6.932623042
175.5012286,254.4939721,40.96662705,39.25525413,36.58601659,19.26396309,38.77408518,38.40079306,37.1157346,19.32310555,40.58913323,41.24026611,40.01301988,22.99712634,41.89659258,43.525941,42.51394213,33.3410586,44.3338141,46.24296533,45.6930935,39.4228917,44.92131226,48.18268749,48.22391777,43.34187587,47.58633692,51.1833087,51.67399585,47.48330311,3.510573765,4.180285628,4.850861892,5.568963313,6.247746963,6.96543304
175.5999984,240.2538848,41.16664267,39.46738814,37.10858485,18.04663859,39.23427633,39.09696352,37.7802779,19.52754076,40.56911465,41.54960002,40.55285493,22.68155938,41.80055237,43.29475235,42.14407072,32.95560634,44.40678835,46.40748358,45.54723966,38.14848463,44.9421452,47.94199447,47.49231093,43.14349207,47.58129307,51.142221,51.4227248,48.00882182,3.49285242,4.1616969,4.816781596,5.508337214,6.151364661,6.838305332
175.7002469,254.8026675,41.53275739,39.81282304,37.46338627,17.66335826,39.61839813,39.23737729,38.19244169,18.18428839,40.99432131,41.8657103,40.68232509,23.07781241,42.42710746,44.51346797,42.6418858,34.89923817,44.20319666,46.12602264,45.61114111,38.54674193,44.59390004,47.65364322,47.1157776,42.98692879,47.3386866,50.9289996,51.15883811,47.49481126,3.470001416,4.153083817,4.806157652,5.447983534,6.052087849,6.671353242
175.7991465,248.548201,41.83145208,40.03673612,37.76715812,17.71934456,39.50324335,39.265861,38.10129466,18.06800986,40.71984959,41.38799552,40.36214987,23.86512961,42.86147134,44.99818063,43.22268546,33.11819476,44.45613009,47.15681171,46.14879516,39.37306117,44.08478172,47.58374352,46.7204916,42.45957421,46.45727058,50.21406706,50.51281559,47.024904,3.482081277,4.172116117,4.846051123,5.504515821,6.064296909,6.65349196
175.8995057,216.78217,42.04197705,40.49252764,38.34912672,18.08901356,39.95877996,39.71285132,38.43742467,18.17750645,41.02270729,41.80912216,40.84569106,23.20992487,43.00642845,45.17510568,43.18103011,32.31523171,45.21152919,48.14651124,47.17610686,40.1133291,45.04377317,48.49600072,47.55541718,43.35897494,46.45137738,50.05644287,50.39827483,47.14032472,3.484214293,4.185420659,4.867095694,5.531390524,6.090068435,6.605098353
175.9989757,231.3402168,42.23416466,40.71569948,38.5519276,18.12881429,40.42858381,40.18766212,39.31351521,18.31268912,41.30677459,41.98249423,41.12246474,24.74032422,43.71272457,45.7999241,43.15674527,33.46604778,45.73819658,48.8330235,48.34556152,39.78979517,45.91775108,49.22826599,48.50868682,44.3493364,46.9246975,50.91386122,51.64291165,48.66648817,3.468721409,4.196180691,4.901992038,5.589871369,6.210821556,6.684973211
176.1005001,234.0167164,42.05614644,40.83887105,38.17317364,17.91067828,40.11643649,39.67251563,38.71751558,19.39269702,40.14678565,40.52545563,39.81904575,22.30540319,42.77019531,44.89920574,42.43999952,31.13095077,45.07134444,47.89270116,47.16750858,39.91876921,45.78553785,48.89856906,48.07664602,44.01292375,47.18334047,51.31846564,51.93004847,48.21786799,3.472936088,4.183520492,4.879063857,5.582744104,6.227400201,6.773207326
176.2004481,246.6141479,42.08714174,40.76537071,37.8352635,17.88988796,39.94579282,39.01714796,38.06673518,18.38634346,39.52474937,39.61609038,39.12844999,23.44411802,42.68921382,44.12841926,41.60431079,29.82557001,44.8330954,47.04445936,46.65811914,40.26468915,45.25252665,48.0600093,46.83587843,44.26567407,47.01989948,51.0068461,51.70374671,48.55232546,3.466402466,4.171672102,4.863284473,5.571275825,6.201823378,6.778704935
176.3004479,223.7353669,42.33808287,40.85566501,37.62699384,18.00409695,40.03185932,39.12152339,37.98716537,16.13708055,39.40435379,39.64126106,39.09615329,24.2862555,42.65617113,43.82688548,40.96359973,31.01464371,44.96815182,46.91614017,45.80042908,40.23747438,45.10313985,47.57399533,46.50234972,44.30346686,46.91549745,50.5872347,51.21544375,49.15322456,3.481626508,4.183340853,4.873174029,5.574049665,6.19822182,6.792760902
176.4000974,258.8440992,42.72925418,41.19832154,37.76705881,18.27887075,40.30434019,39.2290948,37.92748024,17.75679175,39.81115763,39.98927052,39.43490122,21.51734198,43.57938219,44.65548493,41.93824224,30.41754215,45.07445744,47.63598389,46.5238164,40.7381839,45.32056334,47.82737561,46.98716974,44.15575128,47.55073159,51.1064091,51.36592811,49.58592764,3.517670751,4.231661205,4.947752656,5.677996864,6.255516389,6.826234456
176.4992102,218.1000176,42.47568988,40.85522271,37.55202635,18.15715814,40.18257672,38.59168687,37.02901189,17.77332076,40.25034809,39.7871997,39.16102651,23.54597201,43.9107906,44.98572363,42.44864825,29.14428576,45.87310473,48.55422707,47.82159481,41.06953307,45.97258249,48.87517259,48.31723063,45.59874938,47.00329866,51.17813021,51.47582277,49.34998343,3.507032349,4.22673837,4.949697109,5.686507724,6.230404973,6.735608557
176.6000112,221.9269928,42.51327988,41.04930388,37.81773441,17.38223082,40.33628905,38.42005381,36.94548695,17.80821858,40.18026094,39.5301095,38.75950622,25.39664627,44.29591942,45.0106729,42.29737031,30.22081964,46.36793101,48.89180598,48.09379162,40.9669343,46.95981936,50.07314878,49.68537903,46.55421671,47.60499469,52.40244552,53.05087961,50.6569075,3.479353491,4.22363002,4.975538082,5.755884672,6.244294916,6.65008247
176.6990504,232.1487061,41.88296101,40.5413612,36.90572002,17.09985402,39.6214347,37.57332814,35.98558364,18.61182983,39.76325855,39.05547066,38.14824849,25.18372121,43.95301447,44.64978376,41.7790095,30.13893652,45.7522315,48.13752647,47.57291043,41.97261716,46.79277295,49.70227818,49.3534288,46.58788311,47.73140595,51.98091239,52.71746956,49.91366789,3.46164044,4.211164479,4.985823733,5.815650913,6.292054556,6.741889364
176.7988909,244.9129969,41.44281134,40.22036251,36.57609526,16.54556877,39.11141527,37.52047562,35.81116114,18.47795438,39.09478608,38.3279109,37.47635872,27.17967621,43.22448591,43.50264225,41.15085577,28.39095908,45.26453431,47.82093708,46.99543843,40.78158677,46.66444595,49.7361184,49.27740525,46.3903211,47.65332387,51.63798932,52.6044819,50.76196485,3.477524872,4.212969718,4.99237109,5.868852815,6.354393028,6.888743805
176.8995671,275.9439993,41.53388302,40.6261133,36.93671704,15.4693103,39.17570101,37.41298467,35.93428904,20.48385872,39.16175754,38.76865675,38.04159041,26.11898554,42.81150158,43.04647319,40.74111187,30.00151044,44.86251134,47.11873112,46.4173791,40.65622881,47.40639363,51.15749542,51.16822734,46.74616397,47.98257491,52.32748907,53.40362009,50.86316488,3.479721071,4.199266955,4.959833304,5.822906166,6.332534919,6.876924945
177.000133,285.1635971,41.83076228,40.80341574,37.19366108,15.28956351,39.48588683,37.68309125,36.16119775,21.860001,39.55873593,39.22881071,38.62912095,28.25867013,42.99418603,43.42537998,41.41821372,32.21536363,44.6344646,46.7878069,46.18935517,40.92489609,47.12808171,50.9159693,51.07995924,46.23391745,48.20991005,53.39329428,54.67064589,50.87142645,3.456394564,4.176559595,4.927554185,5.768680351,6.283422795,6.796785295
177.0989673,227.0964568,41.69471568,40.93638282,37.307985,15.45093299,38.75501023,36.95655091,35.39120718,21.7963316,39.58737579,39.43237307,38.62151777,28.12890769,42.7717917,43.27851723,41.34127833,33.22635068,44.36084801,46.09546367,45.05064682,41.78871017,46.74982106,50.37401675,50.58283548,45.81534952,47.99658799,53.08674637,54.16831964,49.64176917,3.427497706,4.131098971,4.854047001,5.648024383,6.140370902,6.644325562
177.2004855,215.8324599,41.40103621,40.33622649,37.04739209,17.32598007,38.775404,37.12506841,35.88244676,20.52252129,39.81053805,39.7315002,38.96942961,28.1610768,42.88957848,43.43138765,41.41790861,34.75791736,44.43913266,46.62288404,45.42570173,42.07262259,46.95163794,50.67358736,50.73866274,46.04250402,47.82778722,52.83810158,53.54776066,49.34539931,3.426102223,4.139966754,4.879487013,5.677825282,6.158939536,6.63110137
177.299346,248.6409636,40.95273726,39.78124717,36.6110179,18.82872008,38.64878287,37.02831707,35.90064715,19.23028491,39.9284024,40.04232489,39.17870839,26.9483953,43.33407875,43.92202917,41.82141423,34.20824691,44.56830704,47.15615226,45.96495484,41.89319638,46.69156419,50.95358023,51.17197196,45.72507163,47.41498485,52.51727421,53.16723205,49.02241048,3.467751765,4.184825158,4.939297295,5.764589283,6.233280161,6.737335639
177.4009973,244.1882125,40.8250573,39.61716309,36.7642593,18.8482179,38.84803097,37.17498022,36.16653145,21.87366637,40.20900217,40.45173098,39.82755091,25.06171714,43.37349928,43.95186778,41.94150384,33.47184259,44.87311598,47.62264294,46.33534099,42.34138771,47.5788783,51.42079922,51.68044713,45.74061253,47.46478672,52.42266666,52.82285201,48.59926914,3.469906196,4.201088605,4.962367758,5.793463707,6.239593794,6.719312651
