,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
906,12.99,570.33,385.5256,0.5567,0.6493,-0.0269,1.0522,121.0388,0.0768
907,13.02,570.38,385.331,0.5566,0.6477,-0.027,1.0498,120.8251,0.0766
908,13.06,570.36,385.1234,0.5564,0.6462,-0.0271,1.0472,120.599,0.0764
909,13.09,570.26,384.9026,0.5563,0.6447,-0.0273,1.0443,120.4275,0.0763
910,13.12,570.17,384.6817,0.5562,0.6431,-0.0274,1.0415,120.1779,0.0762
911,13.15,570.07,384.4607,0.556,0.6416,-0.0276,1.0386,119.9953,0.0761
912,13.18,569.98,384.2265,0.5559,0.6401,-0.0277,1.0358,119.7547,0.076
913,13.22,569.89,384.0052,0.5557,0.6386,-0.0279,1.0329,119.5606,0.0759
914,13.25,569.79,383.7838,0.5556,0.637,-0.028,1.0301,119.3193,0.0758
915,13.28,569.7,383.5623,0.5554,0.6355,-0.0282,1.0272,119.1342,0.0757
916,13.31,569.6,383.3275,0.5553,0.634,-0.0283,1.0244,118.8918,0.0756
917,13.34,569.51,383.1057,0.5552,0.6324,-0.0284,1.0215,118.6955,0.0755
918,13.38,569.41,382.8838,0.555,0.6309,-0.0286,1.0187,118.462,0.0754
919,13.41,569.32,382.6487,0.5549,0.6293,-0.0287,1.0158,118.2647,0.0753
920,13.44,569.22,382.4265,0.5547,0.6278,-0.0289,1.013,118.0201,0.0752
921,13.47,569.13,382.2041,0.5546,0.6262,-0.029,1.0101,117.8318,0.0751
922,13.5,569.03,381.9817,0.5545,0.6247,-0.0292,1.0072,117.643,0.075
923,13.54,568.94,381.746,0.5543,0.6231,-0.0293,1.0044,117.3867,0.0749
924,13.57,568.84,381.5233,0.5542,0.6215,-0.0295,1.0015,117.2067,0.0748
925,13.6,568.75,381.3004,0.554,0.6199,-0.0296,0.9987,116.9551,0.0746
926,13.63,568.66,381.0774,0.5539,0.6184,-0.0298,0.9958,116.7256,0.0745
927,13.66,568.56,380.8412,0.5537,0.6168,-0.0299,0.993,116.5213,0.0744
928,13.7,568.47,380.6179,0.5536,0.6152,-0.0301,0.9901,116.2908,0.0743
929,13.73,568.37,380.3945,0.5535,0.6136,-0.0302,0.9873,116.0697,0.0742
930,13.76,568.28,380.1579,0.5533,0.612,-0.0303,0.9844,115.8538,0.0741
931,13.79,568.18,379.9342,0.5532,0.6104,-0.0305,0.9816,115.6316,0.074
932,13.82,568.09,379.7104,0.553,0.6088,-0.0306,0.9787,115.399,0.0739
933,13.86,567.99,379.4865,0.5529,0.6072,-0.0308,0.9759,115.1913,0.0738
934,13.89,567.9,379.2493,0.5527,0.6056,-0.0309,0.973,114.9576,0.0737
935,13.92,567.8,379.0251,0.5526,0.604,-0.0311,0.9702,114.7332,0.0736
936,13.95,567.71,378.8007,0.5525,0.6024,-0.0312,0.9673,114.5141,0.0735
937,13.98,567.62,378.5763,0.5523,0.6007,-0.0314,0.9644,114.2789,0.0734
938,14.02,567.52,378.3385,0.5522,0.5991,-0.0315,0.9616,114.0528,0.0733
939,14.05,567.41,378.1137,0.552,0.5975,-0.0317,0.9588,113.8357,0.0732
940,14.08,567.2,377.9021,0.5518,0.5963,-0.0319,0.956,113.6438,0.073
941,14.11,566.98,377.6771,0.5515,0.595,-0.0321,0.9532,113.466,0.0729
942,14.14,566.77,377.4652,0.5513,0.5938,-0.0324,0.9504,113.2818,0.0728
943,14.18,566.55,377.24,0.551,0.5925,-0.0326,0.9476,113.1016,0.0727
944,14.21,566.34,377.0279,0.5508,0.5913,-0.0329,0.9448,112.905,0.0726
945,14.24,566.12,376.8023,0.5505,0.5901,-0.0331,0.942,112.7167,0.0724
946,14.27,565.91,376.59,0.5503,0.5888,-0.0333,0.9393,112.5234,0.0723
947,14.3,565.7,376.3642,0.55,0.5875,-0.0336,0.9365,112.3233,0.0722
948,14.34,565.48,376.1516,0.5498,0.5863,-0.0338,0.9337,112.1313,0.0721
949,14.37,565.27,375.9255,0.5495,0.585,-0.034,0.9309,111.9345,0.072
950,14.4,565.05,375.7127,0.5493,0.5838,-0.0343,0.9281,111.7401,0.0718
951,14.43,564.84,375.4864,0.549,0.5825,-0.0345,0.9253,111.541,0.0717
952,14.46,564.62,375.2732,0.5488,0.5812,-0.0348,0.9226,111.3442,0.0716
953,14.5,564.41,375.0467,0.5486,0.5799,-0.035,0.9198,111.137,0.0715
954,14.53,564.19,374.8333,0.5483,0.5787,-0.0352,0.917,110.9434,0.0714
955,14.56,563.98,374.6065,0.5481,0.5774,-0.0355,0.9142,110.7338,0.0712
956,14.59,563.76,374.3928,0.5478,0.5761,-0.0357,0.9114,110.5322,0.0711
957,14.62,563.55,374.1657,0.5476,0.5748,-0.0359,0.9086,110.3259,0.071
958,14.66,563.33,373.9519,0.5473,0.5736,-0.0362,0.9059,110.1219,0.0709
959,14.69,563.12,373.7245,0.5471,0.5723,-0.0364,0.9031,109.9132,0.0708
960,14.72,562.9,373.5104,0.5468,0.571,-0.0367,0.9003,109.7068,0.0706
961,14.75,562.69,373.2827,0.5466,0.5697,-0.0369,0.8975,109.4901,0.0705
962,14.78,562.47,373.0684,0.5463,0.5684,-0.0371,0.8947,109.2968,0.0704
963,14.82,562.26,372.8404,0.5461,0.5671,-0.0374,0.8919,109.0778,0.0703
964,14.85,562.04,372.6258,0.5458,0.5658,-0.0376,0.8892,108.8665,0.0702
965,14.88,561.83,372.4111,0.5456,0.5645,-0.0378,0.8864,108.6507,0.07
966,14.91,561.61,372.1828,0.5453,0.5632,-0.0381,0.8836,108.437,0.0699
967,14.94,561.4,371.9677,0.5451,0.5618,-0.0383,0.8808,108.2189,0.0698
968,14.98,561.18,371.7392,0.5448,0.5605,-0.0386,0.878,108.0027,0.0697
969,15.01,560.97,371.5239,0.5446,0.5592,-0.0388,0.8752,107.7766,0.0696
970,15.04,560.75,371.295,0.5443,0.5579,-0.039,0.8724,107.5637,0.0694
971,15.07,560.28,370.9313,0.5439,0.5564,-0.0394,0.8685,107.3156,0.0692
972,15.1,559.7,370.4997,0.5434,0.5549,-0.0397,0.8641,107.04,0.069
973,15.14,559.12,370.0811,0.5429,0.5534,-0.0401,0.8596,106.7693,0.0688
974,15.17,558.54,369.6485,0.5424,0.5519,-0.0404,0.8552,106.4833,0.0685
975,15.2,557.96,369.2154,0.5419,0.5504,-0.0408,0.8507,106.1923,0.0683
976,15.23,557.37,368.7818,0.5415,0.5489,-0.0411,0.8463,105.9145,0.0681
977,15.26,556.79,368.3477,0.541,0.5473,-0.0415,0.8418,105.613,0.0678
978,15.3,556.21,367.9266,0.5405,0.5458,-0.0419,0.8374,105.3064,0.0676
979,15.33,555.63,367.4915,0.54,0.5442,-0.0422,0.8329,105.0047,0.0673
980,15.36,555.05,367.0559,0.5395,0.5427,-0.0426,0.8285,104.6933,0.0671
981,15.39,554.46,366.6197,0.539,0.5412,-0.0429,0.824,104.3794,0.0669
982,15.42,553.88,366.183,0.5385,0.5396,-0.0433,0.8196,104.0621,0.0666
983,15.46,553.3,365.7595,0.538,0.538,-0.0436,0.8151,103.7296,0.0664
984,15.49,552.72,365.3218,0.5375,0.5365,-0.044,0.8107,103.392,0.0662
985,15.52,552.13,364.8835,0.537,0.5349,-0.0443,0.8062,103.0673,0.0659
986,15.55,551.53,364.4448,0.5365,0.5334,-0.0447,0.8017,102.7263,0.0657
987,15.58,550.63,363.8269,0.536,0.5321,-0.0452,0.797,102.4859,0.0654
988,15.62,549.73,363.2217,0.5354,0.5307,-0.0456,0.7923,102.2269,0.0651
989,15.65,548.82,362.6155,0.5348,0.5294,-0.0461,0.7876,101.9674,0.0648
990,15.68,547.92,362.0083,0.5342,0.5281,-0.0466,0.7829,101.697,0.0645
991,15.71,547.02,361.4001,0.5336,0.5268,-0.0471,0.7782,101.4126,0.0642
992,15.74,546.11,360.7908,0.5331,0.5254,-0.0475,0.7735,101.1375,0.064
993,15.78,545.21,360.1805,0.5325,0.5241,-0.048,0.7688,100.8362,0.0637
994,15.81,544.31,359.5553,0.5319,0.5228,-0.0485,0.7641,100.5318,0.0634
995,15.84,543.4,358.9429,0.5313,0.5214,-0.0489,0.7594,100.2212,0.0631
996,15.87,542.5,358.3295,0.5307,0.5201,-0.0494,0.7547,99.8944,0.0628
997,15.9,541.6,357.715,0.5301,0.5187,-0.0499,0.75,99.5692,0.0625
998,15.94,540.69,357.0994,0.5295,0.5174,-0.0503,0.7453,99.2383,0.0622
999,15.97,539.79,356.4828,0.529,0.516,-0.0508,0.7406,98.8861,0.0619
1000,16.0,538.89,355.8651,0.5284,0.5146,-0.0513,0.7359,98.5255,0.0616
