,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
601,3.23,990.39,404.6604,0.2323,0.2702,-0.1107,0.2002,62.5834,-0.0023
602,3.26,990.91,404.858,0.2329,0.2707,-0.1107,0.1991,62.5399,-0.0022
603,3.3,991.44,405.0432,0.2334,0.2711,-0.1107,0.1981,62.4855,-0.0021
604,3.33,991.96,405.2407,0.234,0.2716,-0.1108,0.197,62.4342,-0.002
605,3.36,992.48,405.4257,0.2346,0.2721,-0.1108,0.196,62.3839,-0.002
606,3.39,993.01,405.623,0.2351,0.2725,-0.1108,0.195,62.3428,-0.0019
607,3.42,993.53,405.8202,0.2357,0.273,-0.1108,0.1939,62.2947,-0.0018
608,3.46,994.06,406.0049,0.2363,0.2734,-0.1108,0.1929,62.2458,-0.0017
609,3.49,994.58,406.2019,0.2368,0.2739,-0.1109,0.1918,62.1998,-0.0016
610,3.52,995.11,406.3865,0.2374,0.2743,-0.1109,0.1908,62.1631,-0.0015
611,3.55,995.63,406.5833,0.2379,0.2748,-0.1109,0.1898,62.1293,-0.0014
612,3.58,996.15,406.78,0.2385,0.2752,-0.111,0.1887,62.0766,-0.0013
613,3.62,996.68,406.9644,0.2391,0.2757,-0.111,0.1877,62.0432,-0.0012
614,3.65,997.2,407.1609,0.2396,0.2762,-0.111,0.1867,62.0026,-0.0011
615,3.68,997.8,407.4432,0.2404,0.2767,-0.1108,0.1858,62.0488,-0.001
616,3.71,998.51,407.8848,0.2414,0.2775,-0.1104,0.1852,62.206,-0.0008
617,3.74,999.22,408.3136,0.2424,0.2782,-0.11,0.1847,62.3641,-0.0006
618,3.78,999.93,408.742,0.2434,0.2789,-0.1096,0.1841,62.5229,-0.0004
619,3.81,1000.6,409.1699,0.2444,0.2797,-0.1092,0.1835,62.6899,-0.0002
620,3.84,1001.3,409.6096,0.2454,0.2804,-0.1088,0.183,62.8521,0.0
621,3.87,1002.1,410.0366,0.2464,0.2811,-0.1083,0.1824,63.007,0.0002
622,3.9,1002.8,410.4632,0.2474,0.2819,-0.1079,0.1818,63.1709,0.0004
623,3.94,1003.5,410.8893,0.2484,0.2826,-0.1075,0.1812,63.3356,0.0006
624,3.97,1004.2,411.3271,0.2493,0.2833,-0.1071,0.1807,63.5011,0.0008
625,4.0,1004.9,411.7524,0.2503,0.284,-0.1067,0.1801,63.6675,0.001
626,4.03,1005.6,412.1771,0.2513,0.2848,-0.1062,0.1795,63.8346,0.0012
627,4.06,1006.3,412.6015,0.2523,0.2855,-0.1058,0.179,64.0025,0.0014
628,4.1,1007.0,413.0254,0.2532,0.2862,-0.1054,0.1784,64.1712,0.0016
629,4.13,1007.7,413.461,0.2542,0.2869,-0.105,0.1778,64.3407,0.0018
630,4.16,1008.4,413.884,0.2551,0.2876,-0.1046,0.1773,64.511,0.002
631,4.19,1009.2,414.3066,0.2561,0.2883,-0.1042,0.1767,64.6645,0.0022
632,4.22,1009.9,414.7288,0.257,0.289,-0.1037,0.1761,64.8364,0.0024
633,4.26,1010.6,415.1626,0.258,0.2897,-0.1033,0.1756,65.0092,0.0025
634,4.29,1011.3,415.5839,0.2589,0.2905,-0.1029,0.175,65.2028,0.0027
635,4.32,1012.0,416.0048,0.2599,0.2912,-0.1025,0.1744,65.3772,0.0029
636,4.35,1012.5,416.4733,0.261,0.2918,-0.102,0.174,65.5954,0.0031
637,4.38,1012.8,416.9772,0.2621,0.2924,-0.1014,0.1736,65.8675,0.0032
638,4.42,1013.1,417.4805,0.2633,0.2929,-0.1008,0.1733,66.1299,0.0033
639,4.45,1013.5,417.9713,0.2645,0.2935,-0.1003,0.173,66.3852,0.0034
640,4.48,1013.8,418.4734,0.2656,0.2941,-0.0997,0.1726,66.658,0.0036
641,4.51,1014.1,418.9749,0.2668,0.2947,-0.0992,0.1723,66.931,0.0037
642,4.54,1014.5,419.4759,0.2679,0.2952,-0.0986,0.1719,67.187,0.0038
643,4.58,1014.8,419.9643,0.2691,0.2958,-0.098,0.1716,67.4505,0.0039
644,4.61,1015.1,420.464,0.2702,0.2964,-0.0975,0.1713,67.7241,0.004
645,4.64,1015.5,420.9632,0.2713,0.297,-0.0969,0.1709,67.9707,0.0042
646,4.67,1015.8,421.4499,0.2725,0.2975,-0.0963,0.1706,68.2448,0.0043
647,4.7,1016.1,421.9479,0.2736,0.2981,-0.0958,0.1702,68.5191,0.0044
648,4.74,1016.5,422.4453,0.2747,0.2987,-0.0952,0.1699,68.7766,0.0045
649,4.77,1016.8,422.9421,0.2758,0.2992,-0.0946,0.1696,69.0414,0.0046
650,4.8,1017.1,423.4265,0.2769,0.2998,-0.0941,0.1692,69.3163,0.0047
651,4.83,1017.5,423.9222,0.278,0.3004,-0.0935,0.1689,69.5746,0.0049
652,4.86,1017.8,424.4172,0.2791,0.3009,-0.0929,0.1685,69.85,0.005
653,4.9,1018.1,424.9118,0.2802,0.3015,-0.0924,0.1682,70.1256,0.0051
654,4.93,1018.4,425.3939,0.2813,0.302,-0.0918,0.1679,70.3914,0.0052
655,4.96,1018.8,425.8873,0.2824,0.3026,-0.0912,0.1675,70.6506,0.0053
656,4.99,1019.1,426.3801,0.2835,0.3032,-0.0907,0.1672,70.9269,0.0054
657,5.02,1018.7,426.8021,0.2846,0.3035,-0.0902,0.1665,71.1059,0.0054
658,5.06,1018.1,427.2119,0.2857,0.3039,-0.0897,0.1658,71.2596,0.0052
659,5.09,1017.4,427.6096,0.2868,0.3042,-0.0892,0.165,71.4288,0.005
660,5.12,1016.8,428.0187,0.2879,0.3045,-0.0887,0.1642,71.5806,0.0049
661,5.15,1016.2,428.4274,0.289,0.3048,-0.0883,0.1635,71.7315,0.0047
662,5.18,1015.5,428.824,0.29,0.3052,-0.0878,0.1627,71.8977,0.0046
663,5.22,1014.9,429.2319,0.2911,0.3055,-0.0873,0.162,72.0568,0.0044
664,5.25,1014.2,429.6394,0.2922,0.3058,-0.0868,0.1612,72.221,0.0042
665,5.28,1013.6,430.0349,0.2933,0.3061,-0.0863,0.1604,72.358,0.0041
666,5.31,1013.0,430.4416,0.2943,0.3064,-0.0859,0.1597,72.5042,0.0039
667,5.34,1012.3,430.848,0.2954,0.3068,-0.0854,0.1589,72.6653,0.0037
668,5.38,1011.7,431.2424,0.2965,0.3071,-0.0849,0.1582,72.8095,0.0036
669,5.41,1011.0,431.648,0.2975,0.3074,-0.0844,0.1574,72.9686,0.0034
670,5.44,1010.4,432.0532,0.2986,0.3077,-0.0839,0.1566,73.1109,0.0033
671,5.47,1009.8,432.4465,0.2996,0.308,-0.0835,0.1559,73.2524,0.0031
672,5.5,1009.1,432.851,0.3007,0.3084,-0.083,0.1551,73.4084,0.0029
673,5.54,1008.5,433.2436,0.3017,0.3087,-0.0825,0.1544,73.5379,0.0028
674,5.57,1007.8,433.6473,0.3028,0.309,-0.082,0.1536,73.6919,0.0026
675,5.6,1007.2,434.0507,0.3038,0.3093,-0.0816,0.1528,73.8296,0.0025
676,5.63,1006.6,434.4422,0.3048,0.3096,-0.0811,0.1521,73.9663,0.0023
677,5.66,1005.9,434.8448,0.3059,0.31,-0.0806,0.1513,74.1172,0.0021
678,5.7,1004.8,435.3045,0.307,0.3104,-0.0802,0.1504,74.3682,0.0017
679,5.73,1003.5,435.7752,0.3082,0.3108,-0.0798,0.1494,74.6672,0.0013
680,5.76,1002.3,436.2568,0.3094,0.3112,-0.0795,0.1484,74.9387,0.0008
681,5.79,1001.1,436.7265,0.3106,0.3116,-0.0791,0.1474,75.2078,0.0004
682,5.82,999.85,437.1956,0.3117,0.3121,-0.0787,0.1464,75.502,-0.0001
683,5.86,998.62,437.6643,0.3129,0.3125,-0.0783,0.1454,75.7707,-0.0005
684,5.89,997.39,438.1324,0.3141,0.3129,-0.0779,0.1445,76.0371,-0.001
685,5.92,996.16,438.6,0.3152,0.3133,-0.0776,0.1435,76.301,-0.0014
686,5.95,994.93,439.0672,0.3164,0.3137,-0.0772,0.1425,76.5725,-0.0019
687,5.98,993.69,439.5452,0.3175,0.3141,-0.0768,0.1415,76.833,-0.0024
688,6.02,992.46,440.0114,0.3187,0.3146,-0.0764,0.1405,77.0897,-0.0028
689,6.05,991.23,440.477,0.3198,0.315,-0.0761,0.1396,77.3439,-0.0033
690,6.08,990.0,440.9422,0.3209,0.3154,-0.0757,0.1386,77.6057,-0.0037
691,6.11,988.77,441.4068,0.3221,0.3158,-0.0753,0.1376,77.8551,-0.0042
692,6.14,987.53,441.871,0.3232,0.3162,-0.0749,0.1366,78.1035,-0.0046
693,6.18,986.3,442.3347,0.3243,0.3167,-0.0746,0.1356,78.358,-0.0051
694,6.21,985.07,442.8092,0.3255,0.3171,-0.0742,0.1346,78.6002,-0.0055
695,6.24,983.84,443.2719,0.3266,0.3175,-0.0738,0.1337,78.8399,-0.006
696,6.27,982.61,443.7342,0.3277,0.3179,-0.0734,0.1327,79.0773,-0.0064
697,6.3,981.37,444.1959,0.3288,0.3183,-0.0731,0.1317,79.3234,-0.0069
698,6.34,980.14,444.6572,0.3299,0.3187,-0.0727,0.1307,79.5559,-0.0073
699,6.37,978.95,445.2078,0.3311,0.3189,-0.0724,0.1299,79.854,-0.0079
700,6.4,977.76,445.7578,0.3324,0.319,-0.0721,0.129,80.1501,-0.0086
701,6.43,976.57,446.3071,0.3336,0.3191,-0.0719,0.1282,80.4542,-0.0092
702,6.46,975.38,446.8669,0.3348,0.3192,-0.0716,0.1274,80.7463,-0.0098
703,6.5,974.2,447.4148,0.3361,0.3194,-0.0713,0.1266,81.0352,-0.0104
704,6.53,973.01,447.9621,0.3373,0.3195,-0.0711,0.1257,81.3237,-0.011
705,6.56,971.82,448.5086,0.3385,0.3196,-0.0708,0.1249,81.61,-0.0116
706,6.59,970.63,449.0546,0.3397,0.3197,-0.0705,0.1241,81.9042,-0.0122
707,6.62,969.44,449.5998,0.3409,0.3199,-0.0703,0.1232,82.1865,-0.0128
708,6.66,968.25,450.1555,0.3422,0.32,-0.07,0.1224,82.4768,-0.0134
709,6.69,967.06,450.6995,0.3434,0.3201,-0.0698,0.1216,82.7455,-0.014
710,6.72,965.87,451.2427,0.3445,0.3202,-0.0695,0.1208,83.0319,-0.0146
711,6.75,964.68,451.7853,0.3457,0.3204,-0.0692,0.1199,83.3063,-0.0152
712,6.78,963.5,452.3273,0.3469,0.3205,-0.069,0.1191,83.5875,-0.0158
713,6.82,962.31,452.8797,0.3481,0.3206,-0.0687,0.1183,83.858,-0.0165
714,6.85,961.12,453.4203,0.3493,0.3208,-0.0684,0.1175,84.1268,-0.0171
715,6.88,959.93,453.9604,0.3505,0.3209,-0.0682,0.1166,84.3934,-0.0177
716,6.91,958.74,454.4997,0.3517,0.321,-0.0679,0.1158,84.6679,-0.0183
717,6.94,957.55,455.0385,0.3528,0.3211,-0.0676,0.115,84.9305,-0.0189
718,6.98,956.36,455.5875,0.354,0.3213,-0.0674,0.1141,85.1911,-0.0195
719,7.01,955.18,456.114,0.3551,0.3214,-0.0671,0.1133,85.4399,-0.0201
720,7.04,954.11,456.4537,0.3564,0.321,-0.0668,0.1129,85.4691,-0.0206
721,7.07,953.04,456.7932,0.3576,0.3205,-0.0666,0.1124,85.4974,-0.0211
722,7.1,951.97,457.1324,0.3589,0.3201,-0.0663,0.1119,85.5246,-0.0215
723,7.14,950.89,457.4713,0.3601,0.3197,-0.066,0.1114,85.5423,-0.022
724,7.17,949.82,457.81,0.3613,0.3193,-0.0658,0.111,85.5675,-0.0225
725,7.2,948.75,458.1484,0.3625,0.3189,-0.0655,0.1105,85.5916,-0.023
726,7.23,947.68,458.4866,0.3638,0.3184,-0.0652,0.11,85.6147,-0.0235
727,7.26,946.61,458.8246,0.365,0.318,-0.065,0.1095,85.6367,-0.024
728,7.3,945.53,459.1623,0.3662,0.3176,-0.0647,0.109,85.6689,-0.0244
729,7.33,944.46,459.4997,0.3674,0.3172,-0.0645,0.1086,85.6794,-0.0249
730,7.36,943.39,459.8369,0.3686,0.3168,-0.0642,0.1081,85.6984,-0.0254
731,7.39,942.32,460.1739,0.3698,0.3164,-0.0639,0.1076,85.7164,-0.0259
732,7.42,941.25,460.5106,0.371,0.3159,-0.0637,0.1071,85.7333,-0.0264
733,7.46,940.17,460.847,0.3722,0.3155,-0.0634,0.1066,85.7503,-0.0269
734,7.49,939.1,461.1833,0.3733,0.3151,-0.0631,0.1062,85.7651,-0.0273
735,7.52,938.03,461.5192,0.3745,0.3147,-0.0629,0.1057,85.7696,-0.0278
736,7.55,936.96,461.855,0.3757,0.3142,-0.0626,0.1052,85.7824,-0.0283
737,7.58,935.89,462.1904,0.3769,0.3138,-0.0623,0.1047,85.7942,-0.0288
738,7.62,934.82,462.5257,0.3781,0.3134,-0.0621,0.1042,85.815,-0.0293
739,7.65,933.74,462.8607,0.3792,0.313,-0.0618,0.1038,85.8258,-0.0297
740,7.68,932.65,463.1307,0.3804,0.3125,-0.0616,0.1034,85.7913,-0.0302
741,7.71,931.48,463.0443,0.3813,0.3117,-0.0613,0.1032,85.594,-0.0303
742,7.74,930.3,462.9579,0.3823,0.311,-0.061,0.1031,85.3982,-0.0305
743,7.78,929.12,462.8715,0.3833,0.3103,-0.0608,0.103,85.1921,-0.0306
744,7.81,927.94,462.7959,0.3843,0.3095,-0.0605,0.1029,84.9857,-0.0308
745,7.84,926.76,462.7094,0.3853,0.3087,-0.0603,0.1028,84.7983,-0.0309
746,7.87,925.58,462.623,0.3862,0.308,-0.06,0.1027,84.5914,-0.0311
747,7.9,924.4,462.5473,0.3872,0.3072,-0.0597,0.1026,84.3843,-0.0312
748,7.94,923.23,462.4608,0.3881,0.3065,-0.0595,0.1025,84.1859,-0.0314
749,7.97,922.05,462.3743,0.3891,0.3057,-0.0592,0.1023,83.9874,-0.0315
750,8.0,920.87,462.2986,0.3901,0.3049,-0.059,0.1022,83.7795,-0.0317
751,8.03,919.69,462.2121,0.391,0.3042,-0.0587,0.1021,83.5813,-0.0318
752,8.06,918.51,462.1255,0.392,0.3034,-0.0584,0.102,83.382,-0.032
753,8.1,917.33,462.0498,0.393,0.3026,-0.0582,0.1019,83.1732,-0.0321
754,8.13,916.15,461.9632,0.3939,0.3019,-0.0579,0.1018,82.9743,-0.0323
755,8.16,914.98,461.8766,0.3949,0.3011,-0.0577,0.1017,82.764,-0.0324
756,8.19,913.8,461.79,0.3958,0.3003,-0.0574,0.1016,82.5736,-0.0326
757,8.22,912.62,461.7142,0.3967,0.2995,-0.0571,0.1014,82.3638,-0.0327
758,8.26,911.44,461.6276,0.3977,0.2988,-0.0569,0.1013,82.1538,-0.0329
759,8.29,910.26,461.5409,0.3986,0.298,-0.0566,0.1012,81.9535,-0.0331
760,8.32,909.08,461.4651,0.3996,0.2972,-0.0564,0.1011,81.752,-0.0332
761,8.35,908.01,461.2808,0.4004,0.2963,-0.0561,0.1011,81.482,-0.0333
762,8.38,907.22,460.8579,0.4011,0.2953,-0.0559,0.1015,81.0453,-0.0331
763,8.42,906.42,460.4237,0.4017,0.2942,-0.0557,0.1018,80.6102,-0.0329
764,8.45,905.63,459.9891,0.4024,0.2932,-0.0555,0.1022,80.1746,-0.0327
765,8.48,904.84,459.565,0.403,0.2921,-0.0553,0.1026,79.7396,-0.0325
766,8.51,904.04,459.1296,0.4037,0.2911,-0.0551,0.1029,79.2972,-0.0323
767,8.54,903.25,458.6938,0.4043,0.29,-0.0548,0.1033,78.8633,-0.0321
768,8.58,902.46,458.2685,0.4049,0.2889,-0.0546,0.1036,78.43,-0.0319
769,8.61,901.66,457.8318,0.4056,0.2879,-0.0544,0.104,77.9983,-0.0317
770,8.64,900.87,457.3948,0.4062,0.2868,-0.0542,0.1044,77.5662,-0.0315
771,8.67,900.08,456.9683,0.4069,0.2857,-0.054,0.1047,77.1346,-0.0313
772,8.7,899.28,456.5304,0.4075,0.2846,-0.0538,0.1051,76.7047,-0.0311
773,8.74,898.49,456.0921,0.4081,0.2835,-0.0536,0.1054,76.2742,-0.0309
774,8.77,897.7,455.6644,0.4088,0.2824,-0.0533,0.1058,75.8444,-0.0308
775,8.8,896.9,455.2252,0.4094,0.2813,-0.0531,0.1062,75.4161,-0.0306
776,8.83,896.11,454.7857,0.41,0.2802,-0.0529,0.1065,74.9874,-0.0304
777,8.86,895.32,454.3567,0.4107,0.2791,-0.0527,0.1069,74.5592,-0.0302
778,8.9,894.52,453.9163,0.4113,0.278,-0.0525,0.1072,74.1327,-0.03
779,8.93,893.73,453.4755,0.4119,0.2769,-0.0523,0.1076,73.7057,-0.0298
780,8.96,892.94,453.0453,0.4126,0.2758,-0.0521,0.108,73.2793,-0.0296
781,8.99,892.14,452.6036,0.4132,0.2747,-0.0518,0.1083,72.8545,-0.0294
782,9.02,891.78,452.1946,0.4137,0.2735,-0.0517,0.1089,72.3895,-0.0291
783,9.06,892.11,451.8185,0.4141,0.2723,-0.0516,0.1099,71.9193,-0.0285
784,9.09,892.44,451.4421,0.4145,0.271,-0.0515,0.1109,71.4295,-0.028
785,9.12,892.78,451.0654,0.4148,0.2698,-0.0515,0.1119,70.9379,-0.0275
786,9.15,893.11,450.6884,0.4152,0.2685,-0.0514,0.1129,70.4557,-0.0269
787,9.18,893.44,450.311,0.4155,0.2673,-0.0513,0.1139,69.964,-0.0264
788,9.22,893.77,449.9333,0.4159,0.266,-0.0512,0.1149,69.4716,-0.0258
789,9.25,894.11,449.5553,0.4162,0.2648,-0.0512,0.1158,68.9963,-0.0253
790,9.28,894.44,449.177,0.4166,0.2635,-0.0511,0.1168,68.5026,-0.0248
791,9.31,894.77,448.7984,0.417,0.2622,-0.051,0.1178,68.0082,-0.0242
792,9.34,895.1,448.4194,0.4173,0.2609,-0.0509,0.1188,67.5221,-0.0237
793,9.38,895.43,448.0402,0.4177,0.2597,-0.0509,0.1198,67.0264,-0.0232
794,9.41,895.77,447.6606,0.418,0.2584,-0.0508,0.1208,66.5289,-0.0226
795,9.44,896.1,447.2807,0.4184,0.2571,-0.0507,0.1218,66.0419,-0.0221
796,9.47,896.43,446.9004,0.4187,0.2558,-0.0507,0.1228,65.5532,-0.0215
797,9.5,896.76,446.5199,0.4191,0.2544,-0.0506,0.1237,65.0549,-0.021
798,9.54,897.09,446.139,0.4194,0.2531,-0.0505,0.1247,64.556,-0.0205
799,9.57,897.43,445.7578,0.4198,0.2518,-0.0504,0.1257,64.0641,-0.0199
800,9.6,897.76,445.3762,0.4201,0.2505,-0.0504,0.1267,63.5638,-0.0194
801,9.63,898.09,444.9944,0.4205,0.2491,-0.0503,0.1277,63.0729,-0.0188
802,9.66,898.42,444.6122,0.4209,0.2478,-0.0502,0.1287,62.5803,-0.0183
803,9.7,899.36,444.3422,0.421,0.2466,-0.0503,0.1299,62.1572,-0.0176
804,9.73,900.94,444.1734,0.4211,0.2456,-0.0504,0.1315,61.8254,-0.0168
805,9.76,902.52,444.0158,0.4211,0.2446,-0.0506,0.133,61.4987,-0.0159
806,9.79,904.1,443.8468,0.4211,0.2436,-0.0508,0.1346,61.1572,-0.0151
807,9.82,905.68,443.6778,0.4211,0.2425,-0.0509,0.1361,60.8107,-0.0142
808,9.86,907.25,443.5087,0.4212,0.2415,-0.0511,0.1377,60.4607,-0.0134
809,9.89,908.83,443.3509,0.4212,0.2405,-0.0513,0.1392,60.1145,-0.0125
810,9.92,910.41,443.1817,0.4212,0.2395,-0.0515,0.1408,59.7534,-0.0117
811,9.95,911.99,443.0124,0.4212,0.2384,-0.0516,0.1423,59.3873,-0.0108
812,9.98,913.56,442.8544,0.4212,0.2374,-0.0518,0.1439,59.0279,-0.01
813,10.02,915.14,442.685,0.4212,0.2364,-0.052,0.1454,58.652,-0.0091
814,10.05,916.72,442.5155,0.4213,0.2353,-0.0522,0.147,58.2713,-0.0083
815,10.08,918.3,442.346,0.4213,0.2343,-0.0523,0.1485,57.8857,-0.0074
816,10.11,919.87,442.1877,0.4213,0.2332,-0.0525,0.1501,57.5067,-0.0066
817,10.14,921.45,442.0181,0.4213,0.2321,-0.0527,0.1516,57.1113,-0.0057
818,10.18,923.03,441.8484,0.4214,0.2311,-0.0528,0.1532,56.711,-0.0049
819,10.21,924.61,441.6899,0.4214,0.23,-0.053,0.1547,56.3158,-0.004
820,10.24,926.19,441.5201,0.4214,0.2289,-0.0532,0.1563,55.9058,-0.0032
821,10.27,927.76,441.3502,0.4214,0.2278,-0.0534,0.1578,55.4924,-0.0024
822,10.3,929.34,441.1802,0.4214,0.2268,-0.0535,0.1594,55.0825,-0.0015
823,10.34,930.92,441.0215,0.4215,0.2257,-0.0537,0.1609,54.6577,-0.0007
824,10.37,932.99,441.0782,0.4213,0.225,-0.0541,0.1626,54.4425,0.0002
825,10.4,935.39,441.3049,0.4209,0.2246,-0.0545,0.1642,54.3603,0.0012
826,10.43,937.79,441.5201,0.4205,0.2243,-0.055,0.1659,54.2694,0.0021
827,10.46,940.19,441.7465,0.4202,0.2239,-0.0555,0.1675,54.1706,0.003
828,10.5,942.59,441.9615,0.4198,0.2235,-0.056,0.1692,54.0738,0.0039
829,10.53,944.99,442.1877,0.4195,0.2231,-0.0565,0.1709,53.959,0.0049
830,10.56,947.39,442.4025,0.4191,0.2227,-0.0569,0.1725,53.8268,0.0058
831,10.59,949.8,442.6285,0.4188,0.2224,-0.0574,0.1742,53.7043,0.0067
832,10.62,952.2,442.8431,0.4184,0.222,-0.0579,0.1758,53.5656,0.0076
833,10.66,954.6,443.0688,0.4181,0.2216,-0.0584,0.1775,53.419,0.0086
834,10.69,957.0,443.2832,0.4177,0.2212,-0.0588,0.1792,53.2743,0.0095
835,10.72,959.4,443.5087,0.4173,0.2208,-0.0593,0.1808,53.1021,0.0104
836,10.75,961.8,443.7229,0.417,0.2205,-0.0598,0.1825,52.9315,0.0114
837,10.78,964.2,443.9482,0.4166,0.2201,-0.0603,0.1842,52.7629,0.0123
838,10.82,966.6,444.1621,0.4163,0.2197,-0.0608,0.1858,52.5764,0.0132
839,10.85,969.01,444.376,0.4159,0.2193,-0.0612,0.1875,52.39,0.0141
840,10.88,971.41,444.6009,0.4155,0.2189,-0.0617,0.1891,52.1875,0.0151
841,10.91,973.81,444.8146,0.4152,0.2185,-0.0622,0.1908,51.9673,0.016
842,10.94,976.21,445.0393,0.4148,0.2182,-0.0627,0.1925,51.7589,0.0169
843,10.98,978.61,445.2527,0.4145,0.2178,-0.0631,0.1941,51.5324,0.0178
844,11.01,981.01,445.4773,0.4141,0.2174,-0.0636,0.1958,51.2981,0.0188
845,11.04,982.93,445.7241,0.4132,0.2174,-0.0646,0.1971,51.264,0.0195
846,11.07,984.64,445.9933,0.4122,0.2177,-0.0657,0.1982,51.3339,0.0202
847,11.1,986.35,446.2623,0.4111,0.2179,-0.0668,0.1993,51.3802,0.0209
848,11.14,988.05,446.5311,0.41,0.2182,-0.068,0.2004,51.4247,0.0216
849,11.17,989.76,446.7997,0.409,0.2184,-0.0691,0.2015,51.4833,0.0223
850,11.2,991.47,447.0682,0.4079,0.2186,-0.0702,0.2026,51.5182,0.023
851,11.23,993.18,447.3366,0.4068,0.2189,-0.0714,0.2037,51.5593,0.0237
852,11.26,994.89,447.6047,0.4057,0.2191,-0.0725,0.2048,51.5966,0.0244
853,11.3,996.59,447.8727,0.4046,0.2194,-0.0736,0.2059,51.6222,0.0251
854,11.33,998.3,448.1406,0.4035,0.2196,-0.0748,0.207,51.652,0.0258
855,11.36,1000.0,448.4083,0.4025,0.2198,-0.0759,0.2081,51.68,0.0265
856,11.39,1001.7,448.6758,0.4014,0.2201,-0.077,0.2092,51.7043,0.0272
857,11.42,1003.4,448.9432,0.4003,0.2203,-0.0782,0.2104,51.7148,0.0279
858,11.46,1005.1,449.2104,0.3992,0.2205,-0.0793,0.2114,51.7316,0.0285
859,11.49,1006.8,449.4775,0.3981,0.2208,-0.0804,0.2126,51.7446,0.0292
860,11.52,1008.6,449.7444,0.397,0.221,-0.0816,0.2137,51.7224,0.0299
861,11.55,1010.3,450.0111,0.3958,0.2213,-0.0827,0.2148,51.7278,0.0306
862,11.58,1012.0,450.2777,0.3947,0.2215,-0.0838,0.2159,51.7294,0.0313
863,11.62,1013.7,450.5441,0.3936,0.2217,-0.085,0.217,51.7172,0.032
864,11.65,1015.4,450.8104,0.3925,0.222,-0.0861,0.2181,51.7113,0.0327
865,11.68,1017.1,451.0765,0.3914,0.2222,-0.0872,0.2192,51.7017,0.0334
866,11.71,1017.1,450.9324,0.3897,0.2224,-0.0889,0.2193,51.6693,0.0337
867,11.74,1016.6,450.6995,0.3878,0.2227,-0.0907,0.2192,51.6606,0.0339
868,11.78,1016.2,450.4664,0.3859,0.2229,-0.0924,0.2191,51.6199,0.0341
869,11.81,1015.8,450.2333,0.3841,0.2232,-0.0942,0.219,51.5792,0.0343
870,11.84,1015.3,450.0,0.3822,0.2234,-0.096,0.2189,51.5702,0.0345
871,11.87,1014.9,449.7666,0.3803,0.2237,-0.0978,0.2188,51.5293,0.0347
872,11.9,1014.5,449.5331,0.3784,0.2239,-0.0996,0.2187,51.4983,0.035
873,11.94,1014.0,449.2995,0.3764,0.2242,-0.1013,0.2186,51.479,0.0352
874,11.97,1013.6,449.0657,0.3745,0.2244,-0.1031,0.2185,51.4479,0.0354
875,12.0,1013.2,448.8318,0.3726,0.2247,-0.1049,0.2184,51.4066,0.0356
876,12.03,1012.7,448.5978,0.3706,0.2249,-0.1067,0.2183,51.3971,0.0358
877,12.06,1012.3,448.3637,0.3687,0.2252,-0.1085,0.2182,51.3556,0.036
878,12.1,1011.9,448.1294,0.3667,0.2254,-0.1102,0.2181,51.3241,0.0362
879,12.13,1011.4,447.8951,0.3647,0.2257,-0.112,0.218,51.3043,0.0364
880,12.16,1011.0,447.6606,0.3628,0.2259,-0.1138,0.2179,51.2727,0.0366
881,12.19,1010.6,447.426,0.3607,0.2262,-0.1156,0.2178,51.2309,0.0368
882,12.22,1010.1,447.1912,0.3587,0.2264,-0.1174,0.2177,51.2208,0.037
883,12.26,1009.7,446.9564,0.3567,0.2266,-0.1191,0.2176,51.1688,0.0372
884,12.29,1009.2,446.7214,0.3547,0.2269,-0.1209,0.2176,51.1585,0.0374
885,12.32,1008.8,446.4863,0.3526,0.2271,-0.1227,0.2174,51.1164,0.0377
886,12.35,1008.4,446.2511,0.3506,0.2274,-0.1245,0.2174,51.0843,0.0379
887,12.38,1006.0,445.5334,0.3478,0.2269,-0.127,0.2159,50.7746,0.0375
888,12.42,1003.5,444.7696,0.345,0.2265,-0.1296,0.2143,50.3898,0.0371
889,12.45,1001.0,444.0045,0.3421,0.226,-0.1321,0.2128,50.0073,0.0367
890,12.48,998.46,443.2381,0.3393,0.2255,-0.1347,0.2112,49.6152,0.0363
891,12.51,995.93,442.4703,0.3363,0.225,-0.1373,0.2096,49.2331,0.0359
892,12.54,993.4,441.7013,0.3334,0.2245,-0.1399,0.208,48.823,0.0355
893,12.58,990.88,440.9195,0.3305,0.224,-0.1425,0.2064,48.4128,0.0351
894,12.61,988.35,440.1477,0.3275,0.2235,-0.145,0.2049,47.9969,0.0347
895,12.64,985.82,439.3746,0.3245,0.223,-0.1476,0.2033,47.5728,0.0343
896,12.67,983.29,438.6,0.3214,0.2225,-0.1502,0.2017,47.1309,0.0339
897,12.7,980.77,437.8242,0.3183,0.222,-0.1528,0.2002,46.6989,0.0335
898,12.74,978.24,437.0469,0.3152,0.2215,-0.1554,0.1986,46.2509,0.0331
899,12.77,975.71,436.2683,0.3121,0.221,-0.1579,0.197,45.7851,0.0327
900,12.8,973.19,435.4882,0.3089,0.2204,-0.1605,0.1954,45.3292,0.0323
901,12.83,970.66,434.6953,0.3057,0.2199,-0.1631,0.1938,44.8476,0.0319
