,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
900,12.8,557.64,452.7582,0.1915,0.3702,-0.3291,0.4113,135.495,0.0342
901,12.83,553.92,449.8111,0.1913,0.3682,-0.3284,0.4086,133.7306,0.034
902,12.86,550.19,446.8445,0.1911,0.3661,-0.3278,0.406,131.9509,0.0337
903,12.9,546.46,443.8581,0.1909,0.364,-0.3271,0.4034,130.1516,0.0335
904,12.93,542.74,440.8514,0.1907,0.362,-0.3264,0.4008,128.319,0.0332
905,12.96,539.01,437.8242,0.1905,0.3599,-0.3258,0.3982,126.4862,0.0329
906,12.99,535.29,434.7758,0.1904,0.3577,-0.3251,0.3956,124.6246,0.0327
907,13.02,531.56,431.7059,0.1902,0.3556,-0.3244,0.393,122.7376,0.0324
908,13.06,528.01,428.6257,0.19,0.3531,-0.3237,0.3903,120.8435,0.0322
909,13.09,524.63,425.5115,0.19,0.3503,-0.323,0.3875,118.9416,0.0319
910,13.12,521.26,422.3861,0.1899,0.3474,-0.3224,0.3847,117.0121,0.0316
911,13.15,517.88,419.2374,0.1898,0.3445,-0.3217,0.3818,115.0675,0.0313
912,13.18,514.51,416.0529,0.1898,0.3416,-0.321,0.379,113.1101,0.031
913,13.22,511.13,412.8559,0.1897,0.3386,-0.3203,0.3762,111.1224,0.0307
914,13.25,507.75,409.634,0.1897,0.3356,-0.3196,0.3734,109.1209,0.0304
915,13.28,504.38,406.3865,0.1896,0.3326,-0.3189,0.3706,107.0967,0.0301
916,13.31,501.0,403.1005,0.1895,0.3296,-0.3182,0.3678,105.0622,0.0298
917,13.34,497.63,399.7999,0.1895,0.3265,-0.3176,0.365,103.0001,0.0294
918,13.38,494.25,396.4719,0.1894,0.3234,-0.3169,0.3622,100.9226,0.0291
919,13.41,490.88,393.103,0.1894,0.3203,-0.3162,0.3594,98.8326,0.0288
920,13.44,487.5,389.7178,0.1893,0.3172,-0.3155,0.3566,96.7124,0.0285
921,13.47,484.12,386.303,0.1892,0.314,-0.3148,0.3538,94.578,0.0282
922,13.5,480.75,382.8446,0.1892,0.3108,-0.3141,0.351,92.4312,0.0279
923,13.54,477.37,379.3679,0.1891,0.3075,-0.3134,0.3482,90.2589,0.0276
924,13.57,474.66,376.8554,0.1891,0.3048,-0.3127,0.3455,88.7202,0.0273
925,13.6,472.12,374.5664,0.189,0.3022,-0.312,0.3429,87.3401,0.0269
926,13.63,469.58,372.2768,0.189,0.2995,-0.3112,0.3403,85.9513,0.0266
927,13.66,467.03,369.973,0.1889,0.2969,-0.3105,0.3377,84.548,0.0262
928,13.7,464.49,367.6547,0.1889,0.2942,-0.3097,0.3351,83.128,0.0258
929,13.73,461.95,365.3218,0.1888,0.2915,-0.309,0.3324,81.6993,0.0255
930,13.76,459.41,362.9601,0.1888,0.2888,-0.3082,0.3298,80.2528,0.0251
931,13.79,456.87,360.5967,0.1887,0.286,-0.3075,0.3272,78.793,0.0248
932,13.82,454.33,358.2178,0.1887,0.2832,-0.3067,0.3246,77.3245,0.0244
933,13.86,451.78,355.823,0.1886,0.2804,-0.306,0.322,75.8414,0.024
934,13.89,449.24,353.4119,0.1886,0.2776,-0.3052,0.3194,74.3417,0.0237
935,13.92,446.7,350.9843,0.1885,0.2747,-0.3045,0.3168,72.8333,0.0233
936,13.95,444.16,348.5255,0.1885,0.2718,-0.3038,0.3142,71.3071,0.0229
937,13.98,441.62,346.0636,0.1884,0.2689,-0.303,0.3115,69.7677,0.0226
938,14.02,439.07,343.5841,0.1884,0.2659,-0.3023,0.3089,68.2225,0.0222
939,14.05,436.56,341.0718,0.1883,0.2629,-0.3015,0.3063,66.6586,0.0218
940,14.08,434.32,338.4228,0.188,0.2601,-0.3009,0.3039,65.1971,0.0214
941,14.11,432.09,335.738,0.1876,0.2573,-0.3003,0.3015,63.7176,0.0209
942,14.14,429.85,333.0465,0.1873,0.2544,-0.2996,0.2991,62.2447,0.0204
943,14.18,427.61,330.3332,0.187,0.2515,-0.299,0.2967,60.751,0.0199
944,14.21,425.37,327.5973,0.1867,0.2486,-0.2984,0.2944,59.2423,0.0194
945,14.24,423.14,324.8384,0.1864,0.2456,-0.2978,0.292,57.7243,0.019
946,14.27,420.9,322.0404,0.186,0.2426,-0.2971,0.2895,56.1984,0.0185
947,14.3,418.66,319.2335,0.1857,0.2395,-0.2965,0.2872,54.6576,0.018
948,14.34,416.42,316.4016,0.1854,0.2364,-0.2959,0.2848,53.1102,0.0175
949,14.37,414.18,313.5379,0.1851,0.2333,-0.2952,0.2824,51.5521,0.017
950,14.4,411.95,310.6509,0.1848,0.2302,-0.2946,0.28,49.9764,0.0165
951,14.43,409.71,307.7369,0.1844,0.2269,-0.294,0.2776,48.3968,0.0161
952,14.46,407.47,304.795,0.1841,0.2237,-0.2933,0.2752,46.8065,0.0156
953,14.5,405.23,301.8228,0.1838,0.2204,-0.2927,0.2728,45.2014,0.0151
954,14.53,403.0,298.8227,0.1835,0.217,-0.2921,0.2704,43.5869,0.0146
955,14.56,400.73,295.4539,0.183,0.2138,-0.2915,0.268,41.9943,0.0141
956,14.59,398.43,291.515,0.1825,0.2109,-0.2909,0.2658,40.4393,0.0136
957,14.62,396.13,287.5204,0.1819,0.2079,-0.2903,0.2636,38.8641,0.0131
958,14.66,393.83,283.4696,0.1813,0.2048,-0.2897,0.2614,37.2847,0.0125
959,14.69,391.52,279.36,0.1808,0.2018,-0.2891,0.2591,35.6915,0.012
960,14.72,389.22,275.189,0.1802,0.1986,-0.2885,0.2569,34.0955,0.0115
961,14.75,386.92,270.9539,0.1796,0.1955,-0.288,0.2547,32.4753,0.0109
962,14.78,384.62,266.6515,0.1791,0.1922,-0.2874,0.2525,30.8588,0.0104
963,14.82,382.31,262.2785,0.1785,0.189,-0.2868,0.2502,29.2246,0.0099
964,14.85,380.01,257.8333,0.1779,0.1856,-0.2862,0.248,27.5837,0.0093
965,14.88,377.71,253.3081,0.1773,0.1822,-0.2856,0.2458,25.9264,0.0088
966,14.91,375.4,248.7006,0.1767,0.1788,-0.285,0.2436,24.2713,0.0083
967,14.94,373.1,244.0061,0.1762,0.1752,-0.2844,0.2413,22.5898,0.0077
968,14.98,370.8,239.2196,0.1756,0.1716,-0.2838,0.2391,20.9117,0.0072
969,15.01,368.5,234.3352,0.175,0.1679,-0.2832,0.2369,19.2134,0.0067
970,15.04,366.19,229.3469,0.1744,0.1642,-0.2827,0.2346,17.5135,0.0061
971,15.07,364.18,225.2177,0.1737,0.1618,-0.2821,0.2329,16.397,0.0057
972,15.1,362.3,221.4543,0.1731,0.1601,-0.2814,0.2313,15.5553,0.0053
973,15.14,360.42,217.6281,0.1724,0.1584,-0.2808,0.2297,14.7035,0.0049
974,15.17,358.54,213.7335,0.1717,0.1566,-0.2802,0.2281,13.8504,0.0046
975,15.2,356.66,209.7665,0.171,0.1549,-0.2796,0.2265,12.9868,0.0042
976,15.23,354.78,205.7231,0.1703,0.1531,-0.279,0.225,12.1172,0.0038
977,15.26,352.9,201.5986,0.1696,0.1513,-0.2784,0.2234,11.2453,0.0034
978,15.3,351.02,197.3879,0.1689,0.1495,-0.2778,0.2218,10.3638,0.0031
979,15.33,349.14,193.0855,0.1682,0.1476,-0.2772,0.2202,9.4764,0.0027
980,15.36,347.26,188.6823,0.1675,0.1457,-0.2765,0.2186,8.5865,0.0023
981,15.39,345.38,184.1765,0.1668,0.1439,-0.2759,0.217,7.6872,0.0019
982,15.42,343.5,179.5578,0.166,0.1419,-0.2753,0.2154,6.7829,0.0015
983,15.46,341.62,174.817,0.1653,0.14,-0.2747,0.2139,5.8717,0.0012
984,15.49,339.74,169.9441,0.1646,0.138,-0.2741,0.2123,4.958,0.0008
985,15.52,337.86,164.9273,0.1639,0.136,-0.2735,0.2107,4.0349,0.0004
986,15.55,336.02,159.9,0.1631,0.1341,-0.2729,0.2092,3.1507,0.0
987,15.58,334.81,156.9968,0.1624,0.1335,-0.2722,0.2085,2.9018,-0.0001
988,15.62,333.6,154.0357,0.1616,0.1329,-0.2715,0.2078,2.6513,-0.0003
989,15.65,332.4,151.0166,0.1608,0.1323,-0.2709,0.2071,2.4003,-0.0005
990,15.68,331.19,147.9392,0.16,0.1317,-0.2702,0.2064,2.1464,-0.0006
991,15.71,329.98,144.793,0.1592,0.1311,-0.2695,0.2057,1.8898,-0.0008
992,15.74,328.77,141.5768,0.1584,0.1305,-0.2689,0.205,1.6359,-0.0009
993,15.78,327.56,138.2896,0.1576,0.1299,-0.2682,0.2043,1.3769,-0.0011
994,15.81,326.36,134.9185,0.1568,0.1293,-0.2675,0.2036,1.1143,-0.0013
995,15.84,325.15,131.461,0.156,0.1287,-0.2669,0.2029,0.8553,-0.0014
996,15.87,323.94,127.914,0.1552,0.1281,-0.2662,0.2022,0.5914,-0.0016
997,15.9,322.73,124.2618,0.1543,0.1275,-0.2655,0.2016,0.3248,-0.0017
998,15.94,321.53,120.499,0.1535,0.1269,-0.2649,0.2009,0.0555,-0.0019
999,15.97,320.32,116.619,0.1527,0.1263,-0.2642,0.2002,-0.2103,-0.0021
1000,16.0,319.11,112.6011,0.1518,0.1256,-0.2635,0.1995,-0.4809,-0.0022
