cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.6160,0.1931,0.2908,0.3318,0.3806,0.2631,0.3187,0.5083,0.5821,0.6063,0.3734,0.7545,1.0358,1.1091,0.9994,0.5834
0.6600,0.1907,0.2837,0.3363,0.3836,0.2614,0.3163,0.4935,0.5919,0.6109,0.3726,0.7569,1.0112,1.1148,0.9897,0.5859
0.7040,0.1938,0.2904,0.3342,0.3790,0.2539,0.3198,0.4949,0.5841,0.6049,0.3628,0.7675,1.0134,1.0916,0.9649,0.5907
0.7480,0.1976,0.3032,0.3325,0.3717,0.2632,0.3252,0.5055,0.5732,0.5952,0.3743,0.7802,1.0263,1.0854,0.9410,0.5961
0.7920,0.2111,0.2944,0.3207,0.3639,0.2585,0.3413,0.4933,0.5500,0.5868,0.3684,0.8070,1.0130,1.0597,0.9286,0.6010
0.8360,0.2151,0.2944,0.3119,0.3703,0.2605,0.3482,0.4935,0.5391,0.5963,0.3690,0.8216,1.0231,1.0448,0.9571,0.5974
0.8800,0.2166,0.2950,0.3132,0.3721,0.2539,0.3537,0.4898,0.5418,0.6012,0.3575,0.8324,1.0169,1.0453,0.9671,0.5928
0.9240,0.2239,0.2846,0.3139,0.3712,0.2576,0.3626,0.4754,0.5449,0.5989,0.3573,0.8471,0.9864,1.0488,0.9501,0.5859
0.9680,0.2324,0.2787,0.3119,0.3710,0.2601,0.3741,0.4647,0.5425,0.5967,0.3599,0.8708,0.9576,1.0553,0.9416,0.5861
1.0120,0.2323,0.2773,0.3307,0.3737,0.2505,0.3766,0.4585,0.5591,0.5939,0.3480,0.8820,0.9295,1.0789,0.9458,0.5806
1.0560,0.2383,0.2707,0.3249,0.3622,0.2565,0.3832,0.4506,0.5476,0.5733,0.3551,0.8942,0.9139,1.0630,0.9299,0.5766
1.1000,0.2363,0.2722,0.3265,0.3617,0.2632,0.3797,0.4528,0.5465,0.5655,0.3633,0.8914,0.9217,1.0526,0.9310,0.5653
1.1440,0.2430,0.2740,0.3292,0.3558,0.2556,0.3907,0.4557,0.5489,0.5527,0.3535,0.9206,0.9243,1.0369,0.9292,0.5755
1.1880,0.2601,0.2851,0.3232,0.3566,0.2492,0.4164,0.4742,0.5400,0.5505,0.3451,0.9737,0.9500,1.0067,0.9334,0.5865
1.2320,0.2729,0.2791,0.3064,0.3538,0.2467,0.4384,0.4733,0.5201,0.5456,0.3435,1.0156,0.9481,0.9629,0.9275,0.6091
1.2760,0.2671,0.2831,0.3057,0.3557,0.2459,0.4395,0.4809,0.5210,0.5482,0.3427,1.0156,0.9514,0.9585,0.9263,0.6056
1.3200,0.2756,0.2837,0.3123,0.3650,0.2474,0.4512,0.4847,0.5290,0.5600,0.3464,1.0369,0.9514,0.9640,0.9316,0.6040
1.3640,0.2844,0.2811,0.3190,0.3701,0.2425,0.4601,0.4833,0.5369,0.5642,0.3411,1.0592,0.9483,0.9777,0.9257,0.5948
1.4080,0.2946,0.2775,0.3168,0.3673,0.2437,0.4678,0.4824,0.5351,0.5608,0.3471,1.0765,0.9542,0.9771,0.9206,0.5919
1.4520,0.2873,0.2829,0.3095,0.3703,0.2386,0.4552,0.4911,0.5247,0.5618,0.3458,1.0670,0.9729,0.9684,0.9206,0.5753
1.4960,0.2866,0.2824,0.3121,0.3615,0.2432,0.4530,0.4920,0.5296,0.5511,0.3564,1.0741,0.9726,0.9857,0.9062,0.5526
1.5400,0.2971,0.2784,0.3114,0.3648,0.2361,0.4625,0.4835,0.5329,0.5535,0.3511,1.0956,0.9542,1.0008,0.9115,0.5290
1.5840,0.2957,0.2826,0.3095,0.3524,0.2452,0.4592,0.4877,0.5340,0.5378,0.3655,1.0949,0.9687,1.0098,0.8898,0.5150
1.6280,0.3028,0.2840,0.3048,0.3520,0.2377,0.4700,0.4869,0.5267,0.5363,0.3558,1.1272,0.9862,0.9985,0.8893,0.5228
1.6720,0.3108,0.2902,0.3017,0.3628,0.2355,0.4813,0.4846,0.5214,0.5495,0.3518,1.1640,0.9948,0.9965,0.9073,0.5219
1.7160,0.3017,0.2971,0.2895,0.3518,0.2368,0.4709,0.4785,0.5052,0.5381,0.3504,1.1481,1.0027,0.9722,0.8951,0.5230
1.7600,0.3108,0.2995,0.2955,0.3387,0.2328,0.4813,0.4698,0.5130,0.5217,0.3447,1.1603,1.0016,0.9802,0.8674,0.5042
1.8040,0.3085,0.3015,0.3028,0.3422,0.2390,0.4836,0.4694,0.5274,0.5203,0.3548,1.1532,1.0010,1.0112,0.8572,0.5021
1.8480,0.3126,0.2860,0.3028,0.3362,0.2337,0.4846,0.4479,0.5259,0.5084,0.3520,1.1306,0.9655,1.0119,0.8488,0.5015
1.8920,0.3130,0.2904,0.3066,0.3351,0.2375,0.4846,0.4485,0.5272,0.5026,0.3602,1.1210,0.9649,1.0114,0.8521,0.4949
1.9360,0.3075,0.2868,0.3055,0.3371,0.2352,0.4815,0.4390,0.5214,0.5024,0.3608,1.1129,0.9556,1.0085,0.8603,0.4924
1.9800,0.3041,0.2886,0.2959,0.3402,0.2293,0.4858,0.4399,0.5057,0.5031,0.3535,1.1129,0.9644,0.9868,0.8677,0.4959
2.0240,0.2933,0.2924,0.2904,0.3258,0.2339,0.4769,0.4428,0.4993,0.4822,0.3569,1.0869,0.9748,0.9815,0.8519,0.5028
2.0680,0.2899,0.2908,0.2926,0.3148,0.2377,0.4769,0.4393,0.5037,0.4656,0.3644,1.0723,0.9631,0.9859,0.8327,0.5055
2.1120,0.2933,0.2961,0.2864,0.3181,0.2350,0.4880,0.4401,0.5006,0.4698,0.3606,1.0752,0.9615,0.9635,0.8289,0.5073
2.1560,0.2844,0.2915,0.2829,0.3179,0.2317,0.4825,0.4290,0.4988,0.4709,0.3591,1.0391,0.9492,0.9345,0.8255,0.5055
2.2000,0.2804,0.2928,0.2919,0.3154,0.2308,0.4791,0.4277,0.5097,0.4669,0.3611,1.0030,0.9381,0.9230,0.8147,0.5057
2.2440,0.2844,0.2953,0.2926,0.3256,0.2226,0.4842,0.4346,0.5066,0.4791,0.3507,0.9866,0.9354,0.9007,0.8205,0.5175
2.2880,0.2817,0.2937,0.3001,0.3183,0.2286,0.4847,0.4355,0.5070,0.4703,0.3615,0.9713,0.9224,0.8907,0.8063,0.5217
2.3320,0.2744,0.2868,0.3017,0.3188,0.2321,0.4774,0.4300,0.5017,0.4745,0.3692,0.9387,0.9011,0.8792,0.7998,0.5104
2.3760,0.2685,0.2848,0.3013,0.3154,0.2328,0.4676,0.4279,0.4949,0.4742,0.3682,0.9064,0.8843,0.8707,0.7881,0.5057
2.4200,0.2652,0.2869,0.3030,0.3094,0.2379,0.4596,0.4322,0.4893,0.4696,0.3710,0.8738,0.8916,0.8659,0.7753,0.4946
2.4640,0.2674,0.2848,0.3041,0.3026,0.2395,0.4619,0.4330,0.4846,0.4570,0.3684,0.8606,0.8891,0.8575,0.7620,0.4897
2.5080,0.2680,0.2820,0.3059,0.3046,0.2423,0.4627,0.4299,0.4815,0.4587,0.3679,0.8479,0.8750,0.8371,0.7735,0.4926
2.5520,0.2652,0.2740,0.3050,0.3086,0.2405,0.4572,0.4160,0.4758,0.4583,0.3615,0.8278,0.8455,0.8111,0.7759,0.4944
2.5960,0.2585,0.2674,0.3001,0.3039,0.2527,0.4485,0.4022,0.4711,0.4510,0.3734,0.8028,0.8174,0.7910,0.7739,0.4862
2.6400,0.2516,0.2742,0.2993,0.3101,0.2476,0.4408,0.4040,0.4681,0.4594,0.3675,0.7793,0.8205,0.7877,0.7901,0.4774
2.6840,0.2494,0.2864,0.2984,0.3125,0.2457,0.4361,0.4102,0.4671,0.4636,0.3662,0.7627,0.8233,0.7912,0.7972,0.4694
2.7280,0.2457,0.2778,0.3052,0.2977,0.2446,0.4290,0.3958,0.4747,0.4479,0.3657,0.7462,0.7943,0.8067,0.7748,0.4753
2.7720,0.2399,0.2738,0.2977,0.2931,0.2550,0.4178,0.3905,0.4656,0.4465,0.3777,0.7259,0.7735,0.8023,0.7655,0.4785
2.8160,0.2348,0.2734,0.2984,0.2893,0.2485,0.4027,0.3896,0.4691,0.4417,0.3713,0.7020,0.7664,0.8083,0.7527,0.4731
2.8600,0.2279,0.2647,0.2919,0.2871,0.2523,0.3843,0.3841,0.4588,0.4361,0.3785,0.6809,0.7511,0.8027,0.7427,0.4756
2.9040,0.2255,0.2625,0.2966,0.2820,0.2477,0.3715,0.3905,0.4621,0.4257,0.3732,0.6603,0.7456,0.8090,0.7347,0.4687
2.9480,0.2178,0.2519,0.2922,0.2920,0.2428,0.3593,0.3848,0.4548,0.4366,0.3690,0.6375,0.7230,0.8054,0.7472,0.4674
2.9920,0.2129,0.2485,0.2866,0.2893,0.2392,0.3511,0.3856,0.4450,0.4353,0.3655,0.6189,0.7101,0.7886,0.7452,0.4663
3.0360,0.2071,0.2467,0.2813,0.2937,0.2472,0.3418,0.3865,0.4362,0.4406,0.3737,0.6020,0.6989,0.7609,0.7503,0.4712
3.0800,0.2033,0.2412,0.2851,0.2964,0.2359,0.3316,0.3810,0.4393,0.4403,0.3537,0.5801,0.6769,0.7556,0.7420,0.4616
3.1240,0.1940,0.2425,0.2822,0.2933,0.2399,0.3177,0.3836,0.4280,0.4326,0.3549,0.5531,0.6665,0.7472,0.7287,0.4550
3.1680,0.1865,0.2357,0.2815,0.2930,0.2452,0.3059,0.3744,0.4228,0.4326,0.3591,0.5309,0.6457,0.7531,0.7245,0.4308
3.2120,0.1785,0.2323,0.2835,0.2951,0.2415,0.2961,0.3690,0.4222,0.4359,0.3518,0.5121,0.6340,0.7503,0.7219,0.4342
3.2560,0.1708,0.2281,0.2827,0.2855,0.2417,0.2849,0.3624,0.4226,0.4290,0.3475,0.4940,0.6262,0.7398,0.7110,0.4253
3.3000,0.1582,0.2292,0.2833,0.2868,0.2436,0.2645,0.3620,0.4266,0.4319,0.3475,0.4663,0.6288,0.7350,0.7099,0.4176
3.3440,0.1520,0.2222,0.2809,0.2817,0.2454,0.2529,0.3498,0.4218,0.4271,0.3478,0.4521,0.6147,0.7212,0.7022,0.4133
3.3880,0.1446,0.2189,0.2760,0.2866,0.2463,0.2406,0.3422,0.4125,0.4339,0.3482,0.4311,0.6036,0.6964,0.7090,0.4082
3.4320,0.1387,0.2177,0.2786,0.2842,0.2395,0.2308,0.3378,0.4129,0.4326,0.3400,0.4111,0.5881,0.6878,0.7144,0.4063
3.4760,0.1320,0.2151,0.2806,0.2924,0.2487,0.2224,0.3343,0.4133,0.4417,0.3529,0.3929,0.5728,0.6907,0.7263,0.4036
3.5200,0.1276,0.2129,0.2765,0.2829,0.2383,0.2189,0.3325,0.4093,0.4315,0.3387,0.3814,0.5626,0.6931,0.7152,0.4049
3.5640,0.1227,0.2106,0.2800,0.2826,0.2395,0.2189,0.3301,0.4120,0.4304,0.3407,0.3715,0.5538,0.7009,0.7152,0.4149
3.6080,0.1156,0.1991,0.2842,0.2738,0.2350,0.2168,0.3165,0.4173,0.4162,0.3327,0.3615,0.5376,0.7113,0.6969,0.4043
3.6520,0.1068,0.1967,0.2827,0.2722,0.2390,0.2091,0.3141,0.4175,0.4127,0.3373,0.3486,0.5383,0.7177,0.6947,0.4122
3.6960,0.1052,0.1974,0.2775,0.2765,0.2321,0.2064,0.3165,0.4104,0.4187,0.3276,0.3433,0.5447,0.7009,0.6957,0.4146
3.7400,0.1023,0.1967,0.2848,0.2693,0.2295,0.2011,0.3130,0.4180,0.4098,0.3252,0.3398,0.5458,0.7006,0.6845,0.4266
3.7840,0.0984,0.1985,0.2826,0.2687,0.2339,0.1967,0.3130,0.4169,0.4065,0.3327,0.3362,0.5464,0.6895,0.6729,0.4308
3.8280,0.0937,0.1947,0.2736,0.2711,0.2333,0.1880,0.3081,0.4053,0.4049,0.3338,0.3301,0.5451,0.6676,0.6674,0.4404
3.8720,0.0922,0.1901,0.2667,0.2824,0.2350,0.1849,0.3037,0.3960,0.4142,0.3354,0.3312,0.5407,0.6453,0.6798,0.4388
3.9160,0.0899,0.1898,0.2787,0.2837,0.2332,0.1777,0.3028,0.4144,0.4142,0.3347,0.3230,0.5400,0.6623,0.6787,0.4382
3.9600,0.0891,0.1934,0.2767,0.2833,0.2297,0.1701,0.3050,0.4202,0.4144,0.3296,0.3128,0.5518,0.6607,0.6732,0.4279
4.0040,0.0897,0.1905,0.2707,0.2842,0.2308,0.1648,0.2961,0.4189,0.4144,0.3283,0.3092,0.5538,0.6503,0.6681,0.4164
4.0480,0.0906,0.1876,0.2663,0.2869,0.2324,0.1577,0.2866,0.4167,0.4156,0.3287,0.3026,0.5551,0.6442,0.6745,0.4140
4.0920,0.0913,0.1838,0.2652,0.2815,0.2344,0.1489,0.2798,0.4107,0.4071,0.3303,0.2933,0.5622,0.6346,0.6805,0.3994
4.1360,0.0917,0.1814,0.2547,0.2789,0.2352,0.1416,0.2756,0.3972,0.4016,0.3285,0.2809,0.5708,0.6207,0.6814,0.4093
4.1800,0.0871,0.1737,0.2569,0.2674,0.2357,0.1342,0.2640,0.3989,0.3868,0.3270,0.2647,0.5611,0.6269,0.6488,0.4109
4.2240,0.0831,0.1695,0.2570,0.2656,0.2372,0.1305,0.2563,0.3983,0.3885,0.3258,0.2488,0.5546,0.6253,0.6388,0.4187
4.2680,0.0793,0.1679,0.2441,0.2751,0.2368,0.1271,0.2549,0.3792,0.4009,0.3218,0.2352,0.5509,0.6061,0.6625,0.4151
4.3120,0.0760,0.1590,0.2470,0.2817,0.2414,0.1251,0.2459,0.3761,0.4071,0.3254,0.2244,0.5299,0.6074,0.6820,0.4178
4.3560,0.0729,0.1577,0.2465,0.2713,0.2392,0.1225,0.2461,0.3766,0.3941,0.3223,0.2166,0.5256,0.6231,0.6707,0.4195
4.4000,0.0735,0.1531,0.2483,0.2736,0.2344,0.1225,0.2430,0.3739,0.3970,0.3176,0.2133,0.5154,0.6360,0.6667,0.4142
4.4440,0.0733,0.1531,0.2457,0.2756,0.2279,0.1214,0.2468,0.3666,0.4014,0.3114,0.2135,0.5174,0.6417,0.6617,0.4127
4.4880,0.0727,0.1473,0.2443,0.2776,0.2264,0.1179,0.2437,0.3615,0.4063,0.3110,0.2113,0.5083,0.6432,0.6619,0.4140
4.5320,0.0702,0.1491,0.2406,0.2656,0.2426,0.1125,0.2450,0.3528,0.3929,0.3285,0.2073,0.5015,0.6253,0.6468,0.4184
4.5760,0.0695,0.1502,0.2426,0.2625,0.2324,0.1099,0.2454,0.3533,0.3865,0.3161,0.2071,0.4911,0.6193,0.6417,0.4171
4.6200,0.0684,0.1515,0.2446,0.2682,0.2328,0.1081,0.2461,0.3597,0.3903,0.3174,0.2045,0.4884,0.6247,0.6463,0.4136
4.6640,0.0671,0.1522,0.2394,0.2660,0.2337,0.1087,0.2505,0.3535,0.3847,0.3199,0.2025,0.4924,0.6138,0.6357,0.4124
4.7080,0.0634,0.1473,0.2450,0.2714,0.2333,0.1061,0.2450,0.3619,0.3894,0.3201,0.1949,0.4840,0.6255,0.6421,0.4166
4.7520,0.0614,0.1484,0.2384,0.2798,0.2264,0.1023,0.2487,0.3571,0.3983,0.3085,0.1894,0.4884,0.6184,0.6519,0.4104
4.7960,0.0603,0.1453,0.2410,0.2713,0.2295,0.0986,0.2465,0.3653,0.3876,0.3095,0.1876,0.4867,0.6319,0.6329,0.4105
4.8400,0.0583,0.1424,0.2374,0.2760,0.2264,0.0937,0.2439,0.3670,0.3950,0.3012,0.1838,0.4897,0.6357,0.6326,0.4091
4.8840,0.0569,0.1375,0.2332,0.2724,0.2299,0.0913,0.2366,0.3655,0.3929,0.3039,0.1830,0.4873,0.6379,0.6244,0.4096
4.9280,0.0551,0.1302,0.2363,0.2718,0.2251,0.0910,0.2230,0.3743,0.3907,0.2999,0.1869,0.4727,0.6525,0.6144,0.4244
4.9720,0.0541,0.1307,0.2343,0.2693,0.2264,0.0884,0.2228,0.3699,0.3894,0.3043,0.1843,0.4778,0.6572,0.6083,0.4233
5.0160,0.0540,0.1305,0.2270,0.2629,0.2302,0.0857,0.2240,0.3580,0.3845,0.3110,0.1776,0.4835,0.6577,0.5930,0.4186
5.0600,0.0529,0.1309,0.2215,0.2596,0.2253,0.0809,0.2250,0.3540,0.3832,0.3066,0.1650,0.4931,0.6610,0.5828,0.4113
5.1040,0.0523,0.1267,0.2204,0.2499,0.2242,0.0777,0.2206,0.3504,0.3721,0.3086,0.1502,0.4979,0.6453,0.5606,0.3987
5.1480,0.0492,0.1254,0.2204,0.2481,0.2230,0.0738,0.2202,0.3495,0.3664,0.3083,0.1296,0.5155,0.6364,0.5511,0.3812
5.1920,0.0467,0.1229,0.2155,0.2523,0.2237,0.0689,0.2189,0.3393,0.3692,0.3083,0.1112,0.5387,0.6156,0.5589,0.3703
5.2360,0.0417,0.1212,0.2133,0.2472,0.2204,0.0623,0.2204,0.3283,0.3599,0.3046,0.0999,0.5558,0.5999,0.5498,0.3684
5.2800,0.0407,0.1207,0.2140,0.2436,0.2164,0.0585,0.2244,0.3249,0.3551,0.2993,0.0973,0.5526,0.6001,0.5425,0.3548
5.3240,0.0390,0.1203,0.2102,0.2472,0.2248,0.0565,0.2266,0.3198,0.3604,0.3105,0.0953,0.5256,0.5890,0.5476,0.3548
5.3680,0.0383,0.1154,0.2062,0.2467,0.2250,0.0547,0.2222,0.3157,0.3635,0.3136,0.0912,0.5010,0.5750,0.5553,0.3542
5.4120,0.0368,0.1161,0.2009,0.2441,0.2224,0.0536,0.2250,0.3126,0.3620,0.3134,0.0866,0.5059,0.5690,0.5527,0.3538
5.4560,0.0379,0.1143,0.1996,0.2434,0.2226,0.0525,0.2257,0.3141,0.3626,0.3146,0.0888,0.5114,0.5845,0.5462,0.3562
5.5000,0.0365,0.1150,0.1983,0.2436,0.2199,0.0509,0.2292,0.3090,0.3633,0.3132,0.0917,0.5228,0.5998,0.5376,0.3518
5.5440,0.0355,0.1176,0.1963,0.2472,0.2160,0.0494,0.2292,0.3004,0.3710,0.3077,0.0961,0.5243,0.6058,0.5409,0.3577
5.5880,0.0323,0.1200,0.1925,0.2490,0.2189,0.0478,0.2250,0.2882,0.3755,0.3092,0.0963,0.5150,0.5890,0.5381,0.3560
5.6320,0.0299,0.1220,0.1978,0.2481,0.2140,0.0458,0.2191,0.2897,0.3741,0.3013,0.0928,0.5084,0.5908,0.5296,0.3391
5.6760,0.0299,0.1214,0.1976,0.2457,0.2126,0.0450,0.2104,0.2858,0.3688,0.2973,0.0910,0.5081,0.5948,0.5196,0.3274
5.7200,0.0299,0.1207,0.1914,0.2450,0.2127,0.0450,0.2047,0.2740,0.3624,0.2957,0.0902,0.5155,0.5879,0.5121,0.3241
5.7640,0.0266,0.1163,0.1940,0.2485,0.2117,0.0443,0.1969,0.2725,0.3597,0.2886,0.0833,0.5197,0.5877,0.5168,0.3351
5.8080,0.0268,0.1132,0.1927,0.2530,0.2153,0.0452,0.1916,0.2685,0.3588,0.2897,0.0777,0.5172,0.5691,0.5248,0.3345
5.8520,0.0272,0.1094,0.1909,0.2547,0.2157,0.0454,0.1894,0.2627,0.3544,0.2851,0.0757,0.5188,0.5502,0.5248,0.3296
5.8960,0.0250,0.1045,0.1887,0.2563,0.2157,0.0448,0.1887,0.2605,0.3507,0.2820,0.0747,0.5108,0.5473,0.5216,0.3270
5.9400,0.0257,0.1037,0.1869,0.2521,0.2104,0.0434,0.1925,0.2607,0.3449,0.2742,0.0762,0.5053,0.5458,0.5168,0.3190
5.9840,0.0244,0.1054,0.1841,0.2518,0.2089,0.0388,0.1983,0.2600,0.3445,0.2720,0.0738,0.5031,0.5402,0.5033,0.3066
6.0280,0.0257,0.1052,0.1830,0.2477,0.2098,0.0377,0.1978,0.2592,0.3400,0.2745,0.0726,0.4873,0.5387,0.4862,0.2950
6.0720,0.0273,0.1065,0.1803,0.2499,0.2096,0.0386,0.2003,0.2583,0.3398,0.2760,0.0673,0.4798,0.5431,0.4811,0.2902
6.1160,0.0275,0.1063,0.1821,0.2501,0.2038,0.0376,0.1987,0.2645,0.3385,0.2700,0.0583,0.4696,0.5600,0.4827,0.2868
6.1600,0.0297,0.1039,0.1839,0.2510,0.2020,0.0365,0.1952,0.2654,0.3356,0.2685,0.0529,0.4583,0.5682,0.4842,0.2937
6.2040,0.0306,0.1001,0.1881,0.2445,0.2002,0.0345,0.1858,0.2612,0.3280,0.2651,0.0474,0.4452,0.5657,0.4802,0.2899
6.2480,0.0321,0.0984,0.1874,0.2392,0.2016,0.0337,0.1814,0.2512,0.3254,0.2652,0.0443,0.4381,0.5587,0.4773,0.2844
6.2920,0.0304,0.0992,0.1927,0.2357,0.1941,0.0319,0.1797,0.2490,0.3272,0.2538,0.0383,0.4277,0.5713,0.4804,0.2908
6.3360,0.0312,0.1032,0.1907,0.2344,0.1982,0.0330,0.1799,0.2390,0.3281,0.2563,0.0379,0.4282,0.5763,0.4827,0.2993
6.3800,0.0299,0.1088,0.1929,0.2270,0.1923,0.0328,0.1787,0.2355,0.3167,0.2467,0.0372,0.4368,0.5883,0.4712,0.3075
6.4240,0.0286,0.1054,0.1863,0.2277,0.1963,0.0332,0.1703,0.2270,0.3125,0.2505,0.0365,0.4368,0.5815,0.4743,0.3136
6.4680,0.0272,0.1045,0.1834,0.2250,0.1934,0.0337,0.1686,0.2264,0.3017,0.2479,0.0343,0.4545,0.5848,0.4716,0.3272
6.5120,0.0263,0.1030,0.1797,0.2246,0.1918,0.0355,0.1653,0.2268,0.2959,0.2485,0.0321,0.4691,0.5837,0.4696,0.3280
6.5560,0.0264,0.1006,0.1770,0.2228,0.1870,0.0365,0.1579,0.2271,0.2895,0.2465,0.0297,0.4738,0.5786,0.4636,0.3185
6.6000,0.0272,0.1010,0.1763,0.2233,0.1920,0.0377,0.1524,0.2290,0.2869,0.2534,0.0299,0.4742,0.5719,0.4601,0.3081
6.6440,0.0272,0.1006,0.1745,0.2262,0.1847,0.0370,0.1453,0.2277,0.2853,0.2461,0.0304,0.4689,0.5606,0.4609,0.3088
6.6880,0.0250,0.1008,0.1739,0.2271,0.1856,0.0348,0.1382,0.2281,0.2831,0.2474,0.0299,0.4658,0.5526,0.4652,0.3085
6.7320,0.0244,0.1004,0.1779,0.2208,0.1858,0.0343,0.1349,0.2302,0.2744,0.2454,0.0319,0.4647,0.5560,0.4621,0.3075
6.7760,0.0242,0.0999,0.1756,0.2264,0.1885,0.0365,0.1305,0.2209,0.2806,0.2492,0.0350,0.4594,0.5502,0.4599,0.3083
6.8200,0.0232,0.0966,0.1746,0.2251,0.1847,0.0388,0.1240,0.2115,0.2842,0.2459,0.0352,0.4514,0.5431,0.4508,0.2988
6.8640,0.0215,0.0950,0.1719,0.2248,0.1839,0.0399,0.1210,0.2056,0.2906,0.2450,0.0310,0.4475,0.5329,0.4455,0.2942
6.9080,0.0230,0.0912,0.1677,0.2188,0.1849,0.0410,0.1170,0.1989,0.2906,0.2457,0.0310,0.4341,0.5237,0.4348,0.2815
6.9520,0.0208,0.0860,0.1652,0.2191,0.1810,0.0397,0.1179,0.1974,0.2993,0.2426,0.0268,0.4226,0.5186,0.4388,0.2804
6.9960,0.0199,0.0870,0.1635,0.2137,0.1810,0.0388,0.1216,0.1976,0.2977,0.2436,0.0259,0.4220,0.5110,0.4290,0.2711
7.0400,0.0221,0.0853,0.1606,0.2071,0.1812,0.0394,0.1245,0.1974,0.2931,0.2463,0.0292,0.4184,0.4984,0.4129,0.2649
7.0840,0.0219,0.0839,0.1591,0.2076,0.1776,0.0376,0.1282,0.2003,0.2950,0.2454,0.0290,0.4215,0.4908,0.4102,0.2640
7.1280,0.0195,0.0806,0.1546,0.2084,0.1763,0.0319,0.1276,0.1972,0.2946,0.2468,0.0257,0.4233,0.4856,0.4104,0.2731
7.1720,0.0202,0.0780,0.1529,0.2071,0.1715,0.0294,0.1218,0.1941,0.2886,0.2441,0.0266,0.4233,0.4895,0.4085,0.2776
7.2160,0.0204,0.0751,0.1502,0.2034,0.1657,0.0286,0.1148,0.1885,0.2807,0.2406,0.0270,0.4144,0.4917,0.4022,0.2807
7.2600,0.0193,0.0720,0.1497,0.1982,0.1677,0.0283,0.1103,0.1859,0.2713,0.2456,0.0261,0.3976,0.4953,0.3954,0.2796
7.3040,0.0191,0.0716,0.1489,0.1962,0.1639,0.0290,0.1130,0.1810,0.2671,0.2412,0.0270,0.3837,0.4906,0.3956,0.2662
7.3480,0.0195,0.0693,0.1491,0.1941,0.1612,0.0314,0.1187,0.1787,0.2660,0.2372,0.0288,0.3732,0.4980,0.4005,0.2536
7.3920,0.0199,0.0676,0.1486,0.1887,0.1560,0.0334,0.1240,0.1785,0.2598,0.2288,0.0312,0.3630,0.5064,0.4001,0.2470
7.4360,0.0193,0.0642,0.1457,0.1865,0.1588,0.0315,0.1212,0.1754,0.2583,0.2290,0.0324,0.3471,0.5002,0.4005,0.2488
7.4800,0.0195,0.0605,0.1416,0.1863,0.1624,0.0263,0.1139,0.1721,0.2612,0.2330,0.0341,0.3291,0.4822,0.4005,0.2430
7.5240,0.0201,0.0565,0.1429,0.1880,0.1610,0.0219,0.1063,0.1752,0.2662,0.2297,0.0372,0.3238,0.4689,0.3987,0.2384
7.5680,0.0206,0.0538,0.1458,0.1881,0.1648,0.0204,0.1001,0.1756,0.2685,0.2319,0.0385,0.3272,0.4512,0.3938,0.2383
7.6120,0.0199,0.0507,0.1477,0.1828,0.1730,0.0191,0.0950,0.1705,0.2625,0.2357,0.0370,0.3289,0.4382,0.3868,0.2405
7.6560,0.0191,0.0496,0.1469,0.1839,0.1701,0.0184,0.0908,0.1630,0.2638,0.2251,0.0341,0.3163,0.4257,0.3909,0.2474
7.7000,0.0195,0.0492,0.1460,0.1845,0.1774,0.0190,0.0857,0.1593,0.2640,0.2251,0.0319,0.3039,0.4244,0.3936,0.2476
7.7440,0.0186,0.0530,0.1398,0.1858,0.1766,0.0179,0.0817,0.1528,0.2652,0.2193,0.0281,0.2995,0.4144,0.3960,0.2441
7.7880,0.0199,0.0551,0.1382,0.1814,0.1737,0.0191,0.0769,0.1566,0.2589,0.2135,0.0272,0.2911,0.4105,0.3916,0.2483
7.8320,0.0180,0.0536,0.1364,0.1785,0.1737,0.0175,0.0726,0.1608,0.2559,0.2120,0.0242,0.2822,0.4127,0.3909,0.2518
7.8760,0.0184,0.0500,0.1349,0.1808,0.1677,0.0177,0.0691,0.1668,0.2609,0.2084,0.0244,0.2724,0.4218,0.3934,0.2479
7.9200,0.0188,0.0465,0.1305,0.1750,0.1664,0.0180,0.0691,0.1630,0.2536,0.2098,0.0248,0.2632,0.4215,0.3852,0.2419
7.9640,0.0199,0.0465,0.1282,0.1703,0.1635,0.0191,0.0691,0.1588,0.2459,0.2093,0.0261,0.2640,0.4149,0.3774,0.2410
8.0080,0.0179,0.0472,0.1265,0.1699,0.1626,0.0173,0.0693,0.1524,0.2465,0.2098,0.0235,0.2627,0.4049,0.3661,0.2468
8.0520,0.0197,0.0485,0.1256,0.1668,0.1571,0.0190,0.0696,0.1491,0.2434,0.2044,0.0257,0.2529,0.4107,0.3424,0.2426
8.0960,0.0193,0.0487,0.1216,0.1653,0.1551,0.0186,0.0676,0.1429,0.2412,0.2029,0.0253,0.2450,0.4166,0.3276,0.2312
8.1400,0.0177,0.0507,0.1207,0.1655,0.1535,0.0170,0.0647,0.1385,0.2392,0.2049,0.0232,0.2392,0.4293,0.3243,0.2246
8.1840,0.0199,0.0494,0.1163,0.1710,0.1508,0.0191,0.0600,0.1311,0.2426,0.2045,0.0261,0.2377,0.4200,0.3303,0.2188
8.2280,0.0190,0.0483,0.1152,0.1730,0.1468,0.0184,0.0569,0.1302,0.2403,0.2051,0.0252,0.2374,0.4182,0.3298,0.2251
