cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
-8.1400,-0.0002,0.0005,0.0089,0.0257,0.0350,0.0000,0.0018,0.0461,0.0438,0.0574,0.0000,0.0175,0.0678,0.0651,0.0509
-8.0960,-0.0009,-0.0002,0.0091,0.0241,0.0357,-0.0007,0.0013,0.0483,0.0421,0.0580,-0.0011,0.0190,0.0715,0.0636,0.0525
-8.0520,-0.0004,0.0002,0.0104,0.0235,0.0385,-0.0004,0.0016,0.0507,0.0419,0.0633,-0.0005,0.0204,0.0749,0.0638,0.0536
-8.0080,-0.0004,0.0000,0.0113,0.0248,0.0352,-0.0002,0.0016,0.0538,0.0456,0.0574,-0.0002,0.0211,0.0789,0.0682,0.0545
-7.9640,-0.0004,0.0002,0.0111,0.0252,0.0359,-0.0002,0.0020,0.0538,0.0476,0.0583,-0.0002,0.0219,0.0798,0.0711,0.0554
-7.9200,-0.0004,0.0004,0.0126,0.0241,0.0363,-0.0002,0.0022,0.0549,0.0476,0.0587,-0.0002,0.0221,0.0817,0.0700,0.0572
-7.8760,0.0000,0.0004,0.0139,0.0255,0.0376,0.0002,0.0024,0.0552,0.0500,0.0605,0.0004,0.0226,0.0808,0.0716,0.0589
-7.8320,-0.0005,-0.0000,0.0160,0.0252,0.0370,-0.0005,0.0024,0.0567,0.0503,0.0592,-0.0005,0.0224,0.0791,0.0709,0.0605
-7.7880,0.0004,-0.0004,0.0177,0.0263,0.0388,0.0004,0.0026,0.0582,0.0516,0.0618,0.0004,0.0237,0.0758,0.0724,0.0567
-7.7440,-0.0000,0.0011,0.0184,0.0277,0.0372,0.0002,0.0040,0.0580,0.0532,0.0587,0.0004,0.0253,0.0718,0.0740,0.0565
-7.7000,-0.0002,0.0002,0.0191,0.0273,0.0394,0.0000,0.0035,0.0589,0.0523,0.0614,-0.0002,0.0252,0.0704,0.0720,0.0561
-7.6560,-0.0002,0.0004,0.0208,0.0275,0.0383,-0.0002,0.0038,0.0602,0.0525,0.0600,0.0002,0.0264,0.0711,0.0713,0.0536
-7.6120,-0.0005,0.0007,0.0224,0.0295,0.0386,-0.0004,0.0044,0.0633,0.0547,0.0613,-0.0004,0.0281,0.0740,0.0744,0.0538
-7.5680,0.0002,0.0011,0.0222,0.0288,0.0405,0.0002,0.0047,0.0634,0.0545,0.0642,0.0000,0.0286,0.0740,0.0747,0.0565
-7.5240,0.0002,0.0004,0.0228,0.0301,0.0397,0.0000,0.0040,0.0647,0.0561,0.0634,0.0002,0.0279,0.0758,0.0766,0.0580
-7.4800,-0.0002,0.0011,0.0248,0.0286,0.0407,-0.0002,0.0049,0.0667,0.0534,0.0651,-0.0000,0.0286,0.0793,0.0747,0.0563
-7.4360,-0.0005,0.0007,0.0264,0.0288,0.0427,-0.0004,0.0049,0.0689,0.0527,0.0684,-0.0004,0.0283,0.0835,0.0760,0.0572
-7.3920,-0.0005,0.0005,0.0259,0.0277,0.0428,-0.0004,0.0049,0.0682,0.0512,0.0684,-0.0002,0.0284,0.0824,0.0766,0.0571
-7.3480,0.0005,0.0011,0.0288,0.0297,0.0443,0.0005,0.0057,0.0715,0.0527,0.0695,0.0009,0.0314,0.0855,0.0800,0.0560
-7.3040,-0.0007,0.0005,0.0299,0.0330,0.0448,-0.0005,0.0053,0.0729,0.0561,0.0695,-0.0005,0.0335,0.0868,0.0846,0.0569
-7.2600,-0.0004,0.0022,0.0303,0.0334,0.0452,-0.0002,0.0073,0.0740,0.0560,0.0689,0.0000,0.0385,0.0875,0.0860,0.0576
-7.2160,-0.0005,0.0016,0.0312,0.0328,0.0452,-0.0004,0.0066,0.0767,0.0554,0.0678,0.0002,0.0407,0.0913,0.0864,0.0583
-7.1720,-0.0007,0.0018,0.0315,0.0337,0.0459,-0.0005,0.0066,0.0798,0.0561,0.0682,0.0002,0.0421,0.0955,0.0870,0.0569
-7.1280,-0.0002,0.0011,0.0317,0.0343,0.0476,-0.0002,0.0060,0.0822,0.0574,0.0693,0.0007,0.0419,0.0992,0.0879,0.0600
-7.0840,-0.0004,0.0013,0.0323,0.0341,0.0476,-0.0002,0.0066,0.0840,0.0578,0.0695,0.0007,0.0423,0.1023,0.0884,0.0603
-7.0400,-0.0002,0.0020,0.0330,0.0363,0.0485,0.0002,0.0073,0.0864,0.0609,0.0707,0.0016,0.0436,0.1046,0.0912,0.0607
-6.9960,0.0002,0.0018,0.0346,0.0348,0.0492,0.0004,0.0078,0.0901,0.0594,0.0718,0.0024,0.0448,0.1079,0.0899,0.0622
-6.9520,0.0004,0.0022,0.0348,0.0341,0.0483,0.0005,0.0086,0.0901,0.0591,0.0706,0.0035,0.0472,0.1070,0.0901,0.0644
-6.9080,-0.0002,0.0026,0.0354,0.0359,0.0530,0.0000,0.0093,0.0913,0.0620,0.0769,0.0033,0.0496,0.1083,0.0939,0.0649
-6.8640,-0.0005,0.0027,0.0354,0.0346,0.0509,-0.0002,0.0098,0.0917,0.0607,0.0727,0.0036,0.0523,0.1087,0.0919,0.0642
-6.8200,-0.0002,0.0018,0.0361,0.0368,0.0520,0.0002,0.0097,0.0937,0.0642,0.0744,0.0038,0.0543,0.1114,0.0979,0.0653
-6.7760,-0.0002,0.0015,0.0381,0.0352,0.0516,-0.0000,0.0097,0.0979,0.0627,0.0738,0.0036,0.0569,0.1161,0.0970,0.0676
-6.7320,-0.0002,0.0011,0.0388,0.0366,0.0520,0.0000,0.0102,0.1003,0.0651,0.0742,0.0033,0.0605,0.1179,0.1010,0.0691
-6.6880,-0.0002,0.0016,0.0410,0.0381,0.0523,0.0000,0.0113,0.1037,0.0673,0.0744,0.0027,0.0647,0.1225,0.1032,0.0709
-6.6440,-0.0004,0.0020,0.0410,0.0383,0.0543,-0.0004,0.0115,0.1039,0.0673,0.0769,0.0018,0.0685,0.1249,0.1028,0.0711
-6.6000,0.0000,0.0024,0.0421,0.0383,0.0576,0.0002,0.0117,0.1054,0.0671,0.0817,0.0020,0.0716,0.1265,0.1025,0.0718
-6.5560,-0.0004,0.0027,0.0432,0.0417,0.0558,-0.0002,0.0115,0.1068,0.0711,0.0786,0.0015,0.0744,0.1271,0.1083,0.0720
-6.5120,-0.0000,0.0031,0.0461,0.0408,0.0567,0.0002,0.0115,0.1101,0.0706,0.0798,0.0020,0.0771,0.1307,0.1096,0.0742
-6.4680,0.0000,0.0042,0.0450,0.0432,0.0567,0.0002,0.0126,0.1050,0.0747,0.0802,0.0022,0.0798,0.1269,0.1172,0.0744
-6.4240,-0.0005,0.0055,0.0463,0.0439,0.0576,-0.0005,0.0140,0.1045,0.0751,0.0826,0.0015,0.0826,0.1282,0.1189,0.0742
-6.3800,0.0002,0.0049,0.0485,0.0428,0.0592,0.0004,0.0139,0.1065,0.0738,0.0857,0.0026,0.0826,0.1309,0.1196,0.0744
-6.3360,-0.0004,0.0055,0.0505,0.0461,0.0582,-0.0002,0.0146,0.1099,0.0778,0.0855,0.0022,0.0835,0.1351,0.1263,0.0746
-6.2920,0.0002,0.0060,0.0518,0.0472,0.0587,0.0004,0.0164,0.1130,0.0784,0.0875,0.0033,0.0846,0.1406,0.1267,0.0762
-6.2480,-0.0000,0.0055,0.0536,0.0469,0.0571,0.0000,0.0170,0.1172,0.0769,0.0855,0.0033,0.0860,0.1477,0.1258,0.0753
-6.2040,-0.0005,0.0060,0.0540,0.0494,0.0589,-0.0004,0.0182,0.1192,0.0798,0.0895,0.0027,0.0873,0.1526,0.1307,0.0795
-6.1600,0.0004,0.0069,0.0510,0.0483,0.0576,0.0009,0.0201,0.1152,0.0780,0.0881,0.0044,0.0919,0.1502,0.1280,0.0809
-6.1160,-0.0013,0.0073,0.0512,0.0490,0.0592,-0.0009,0.0215,0.1152,0.0788,0.0906,0.0033,0.0952,0.1526,0.1302,0.0824
-6.0720,-0.0000,0.0071,0.0512,0.0501,0.0591,0.0002,0.0228,0.1150,0.0806,0.0899,0.0047,0.0992,0.1555,0.1356,0.0862
-6.0280,-0.0002,0.0091,0.0521,0.0487,0.0592,0.0002,0.0261,0.1147,0.0784,0.0899,0.0055,0.1037,0.1573,0.1395,0.0881
-5.9840,0.0000,0.0088,0.0540,0.0516,0.0592,0.0005,0.0268,0.1169,0.0828,0.0897,0.0067,0.1061,0.1604,0.1453,0.0850
-5.9400,0.0009,0.0100,0.0534,0.0521,0.0594,0.0013,0.0286,0.1147,0.0831,0.0906,0.0088,0.1114,0.1610,0.1480,0.0855
-5.8960,0.0002,0.0111,0.0561,0.0527,0.0605,0.0009,0.0292,0.1174,0.0848,0.0915,0.0091,0.1156,0.1668,0.1522,0.0855
-5.8520,0.0004,0.0118,0.0560,0.0501,0.0616,0.0011,0.0288,0.1143,0.0824,0.0922,0.0106,0.1172,0.1661,0.1508,0.0820
-5.8080,0.0004,0.0120,0.0574,0.0534,0.0622,0.0009,0.0290,0.1148,0.0888,0.0921,0.0122,0.1179,0.1697,0.1599,0.0837
-5.7640,-0.0002,0.0129,0.0582,0.0520,0.0614,0.0004,0.0306,0.1170,0.0888,0.0908,0.0131,0.1205,0.1756,0.1573,0.0824
-5.7200,-0.0002,0.0146,0.0582,0.0532,0.0634,0.0005,0.0335,0.1178,0.0935,0.0941,0.0137,0.1251,0.1785,0.1586,0.0829
-5.6760,0.0007,0.0140,0.0576,0.0536,0.0627,0.0016,0.0343,0.1179,0.0964,0.0928,0.0159,0.1265,0.1797,0.1599,0.0831
-5.6320,-0.0002,0.0157,0.0600,0.0536,0.0638,0.0009,0.0381,0.1212,0.0970,0.0953,0.0144,0.1327,0.1856,0.1573,0.0855
-5.5880,-0.0000,0.0162,0.0600,0.0549,0.0651,0.0011,0.0397,0.1212,0.0995,0.0977,0.0146,0.1344,0.1880,0.1577,0.0860
-5.5440,0.0002,0.0171,0.0596,0.0549,0.0660,0.0016,0.0407,0.1185,0.0997,0.0997,0.0157,0.1369,0.1841,0.1562,0.0853
-5.5000,-0.0005,0.0164,0.0622,0.0549,0.0671,0.0011,0.0407,0.1214,0.0995,0.1010,0.0144,0.1367,0.1876,0.1560,0.0897
-5.4560,0.0004,0.0171,0.0647,0.0569,0.0654,0.0022,0.0425,0.1249,0.1030,0.0992,0.0166,0.1382,0.1898,0.1595,0.0877
-5.4120,0.0007,0.0164,0.0665,0.0552,0.0662,0.0024,0.0421,0.1269,0.1039,0.0995,0.0171,0.1369,0.1905,0.1582,0.0899
-5.3680,0.0005,0.0175,0.0673,0.0605,0.0678,0.0020,0.0447,0.1282,0.1087,0.1021,0.0171,0.1404,0.1909,0.1599,0.0921
-5.3240,0.0015,0.0180,0.0675,0.0609,0.0693,0.0029,0.0447,0.1276,0.1096,0.1028,0.0186,0.1387,0.1878,0.1581,0.0961
-5.2800,0.0013,0.0180,0.0693,0.0616,0.0691,0.0026,0.0448,0.1316,0.1116,0.1037,0.0186,0.1384,0.1918,0.1581,0.0984
-5.2360,0.0007,0.0180,0.0687,0.0609,0.0689,0.0022,0.0450,0.1314,0.1117,0.1037,0.0188,0.1378,0.1909,0.1571,0.1012
-5.1920,0.0002,0.0188,0.0693,0.0647,0.0706,0.0018,0.0459,0.1322,0.1161,0.1059,0.0186,0.1387,0.1912,0.1622,0.1025
-5.1480,0.0011,0.0208,0.0700,0.0645,0.0720,0.0026,0.0485,0.1338,0.1132,0.1079,0.0199,0.1444,0.1936,0.1593,0.1026
-5.1040,0.0009,0.0222,0.0704,0.0669,0.0736,0.0024,0.0503,0.1360,0.1167,0.1119,0.0201,0.1475,0.1971,0.1628,0.1081
-5.0600,0.0005,0.0232,0.0726,0.0693,0.0698,0.0022,0.0507,0.1400,0.1198,0.1072,0.0210,0.1469,0.2024,0.1663,0.1076
-5.0160,0.0011,0.0237,0.0720,0.0716,0.0704,0.0029,0.0514,0.1407,0.1214,0.1085,0.0226,0.1464,0.2044,0.1675,0.1050
-4.9720,0.0011,0.0235,0.0715,0.0738,0.0733,0.0031,0.0516,0.1424,0.1238,0.1121,0.0241,0.1453,0.2075,0.1706,0.1066
-4.9280,0.0015,0.0255,0.0711,0.0706,0.0733,0.0036,0.0541,0.1440,0.1190,0.1121,0.0263,0.1500,0.2100,0.1648,0.1057
-4.8840,0.0007,0.0264,0.0736,0.0736,0.0775,0.0031,0.0558,0.1504,0.1229,0.1165,0.0266,0.1548,0.2171,0.1695,0.1048
-4.8400,0.0018,0.0283,0.0747,0.0760,0.0767,0.0036,0.0578,0.1506,0.1260,0.1134,0.0290,0.1590,0.2169,0.1757,0.1056
-4.7960,0.0007,0.0306,0.0764,0.0767,0.0757,0.0038,0.0607,0.1520,0.1260,0.1090,0.0306,0.1657,0.2202,0.1792,0.1096
-4.7520,0.0018,0.0312,0.0788,0.0788,0.0819,0.0055,0.0609,0.1546,0.1287,0.1156,0.0332,0.1679,0.2242,0.1854,0.1056
-4.7080,0.0015,0.0312,0.0784,0.0798,0.0817,0.0055,0.0596,0.1517,0.1294,0.1128,0.0350,0.1679,0.2226,0.1892,0.1054
-4.6640,0.0011,0.0335,0.0811,0.0789,0.0813,0.0053,0.0613,0.1539,0.1282,0.1114,0.0361,0.1701,0.2257,0.1892,0.1045
-4.6200,0.0016,0.0341,0.0820,0.0828,0.0804,0.0060,0.0613,0.1540,0.1334,0.1101,0.0392,0.1697,0.2277,0.1980,0.1045
-4.5760,0.0009,0.0366,0.0839,0.0817,0.0806,0.0057,0.0642,0.1562,0.1336,0.1099,0.0410,0.1745,0.2313,0.1985,0.1046
-4.5320,0.0005,0.0385,0.0859,0.0824,0.0817,0.0055,0.0665,0.1593,0.1351,0.1116,0.0438,0.1790,0.2337,0.2007,0.1026
-4.4880,0.0015,0.0388,0.0859,0.0853,0.0840,0.0064,0.0678,0.1590,0.1396,0.1154,0.0454,0.1777,0.2323,0.2060,0.1101
-4.4440,0.0027,0.0401,0.0877,0.0826,0.0860,0.0075,0.0707,0.1633,0.1367,0.1176,0.0485,0.1803,0.2379,0.2029,0.1099
-4.4000,0.0020,0.0419,0.0908,0.0873,0.0850,0.0073,0.0740,0.1681,0.1433,0.1152,0.0498,0.1843,0.2450,0.2096,0.1147
-4.3560,0.0029,0.0419,0.0897,0.0891,0.0844,0.0082,0.0731,0.1672,0.1444,0.1136,0.0523,0.1828,0.2428,0.2107,0.1161
-4.3120,0.0027,0.0443,0.0908,0.0890,0.0848,0.0084,0.0746,0.1703,0.1431,0.1139,0.0551,0.1863,0.2436,0.2107,0.1159
-4.2680,0.0029,0.0448,0.0932,0.0946,0.0881,0.0086,0.0744,0.1759,0.1489,0.1194,0.0574,0.1892,0.2481,0.2180,0.1200
-4.2240,0.0042,0.0448,0.0964,0.0924,0.0860,0.0100,0.0736,0.1814,0.1466,0.1161,0.0627,0.1878,0.2525,0.2151,0.1203
-4.1800,0.0051,0.0454,0.1004,0.0953,0.0857,0.0113,0.0733,0.1876,0.1519,0.1161,0.0678,0.1881,0.2578,0.2199,0.1194
-4.1360,0.0044,0.0474,0.0988,0.0950,0.0862,0.0108,0.0758,0.1849,0.1535,0.1163,0.0713,0.1892,0.2529,0.2186,0.1200
-4.0920,0.0044,0.0469,0.1012,0.0928,0.0870,0.0115,0.0755,0.1867,0.1533,0.1167,0.0740,0.1859,0.2563,0.2144,0.1231
-4.0480,0.0058,0.0479,0.1074,0.0932,0.0888,0.0137,0.0778,0.1943,0.1575,0.1185,0.0786,0.1874,0.2656,0.2158,0.1201
-4.0040,0.0053,0.0494,0.1092,0.0953,0.0897,0.0139,0.0808,0.1956,0.1633,0.1196,0.0806,0.1870,0.2691,0.2204,0.1227
-3.9600,0.0062,0.0507,0.1143,0.0961,0.0882,0.0157,0.0846,0.2016,0.1674,0.1181,0.0850,0.1872,0.2762,0.2253,0.1252
-3.9160,0.0071,0.0507,0.1170,0.1010,0.0893,0.0177,0.0875,0.2062,0.1754,0.1209,0.0901,0.1867,0.2837,0.2337,0.1225
-3.8720,0.0071,0.0529,0.1158,0.0999,0.0904,0.0188,0.0926,0.2044,0.1746,0.1236,0.0932,0.1894,0.2860,0.2330,0.1240
-3.8280,0.0084,0.0532,0.1145,0.1032,0.0928,0.0210,0.0953,0.2029,0.1785,0.1254,0.0999,0.1890,0.2900,0.2394,0.1280
-3.7840,0.0082,0.0532,0.1172,0.1059,0.0932,0.0221,0.0959,0.2064,0.1821,0.1260,0.1019,0.1852,0.3008,0.2448,0.1291
-3.7400,0.0080,0.0540,0.1174,0.1079,0.0922,0.0230,0.0964,0.2065,0.1850,0.1254,0.1041,0.1823,0.3068,0.2494,0.1327
-3.6960,0.0091,0.0545,0.1198,0.1114,0.0908,0.0250,0.0959,0.2098,0.1890,0.1245,0.1087,0.1770,0.3141,0.2561,0.1285
-3.6520,0.0108,0.0580,0.1192,0.1081,0.0930,0.0272,0.0995,0.2084,0.1849,0.1276,0.1117,0.1808,0.3152,0.2558,0.1302
-3.6080,0.0126,0.0614,0.1214,0.1101,0.0964,0.0301,0.1034,0.2120,0.1869,0.1325,0.1200,0.1854,0.3194,0.2625,0.1311
-3.5640,0.0135,0.0653,0.1251,0.1099,0.0950,0.0323,0.1054,0.2199,0.1858,0.1305,0.1274,0.1885,0.3283,0.2651,0.1329
-3.5200,0.0155,0.0671,0.1225,0.1158,0.0964,0.0355,0.1056,0.2169,0.1914,0.1309,0.1353,0.1909,0.3243,0.2749,0.1344
-3.4760,0.0188,0.0704,0.1263,0.1152,0.0988,0.0399,0.1088,0.2235,0.1909,0.1316,0.1442,0.1969,0.3314,0.2742,0.1380
-3.4320,0.0190,0.0707,0.1320,0.1198,0.0979,0.0419,0.1085,0.2326,0.1963,0.1294,0.1475,0.1956,0.3414,0.2782,0.1411
-3.3880,0.0208,0.0738,0.1313,0.1194,0.0990,0.0456,0.1130,0.2323,0.1947,0.1287,0.1555,0.2005,0.3383,0.2696,0.1458
-3.3440,0.0224,0.0729,0.1353,0.1225,0.1030,0.0492,0.1141,0.2381,0.1976,0.1323,0.1633,0.1991,0.3416,0.2685,0.1433
-3.3000,0.0248,0.0735,0.1373,0.1238,0.1004,0.0541,0.1176,0.2410,0.1989,0.1278,0.1737,0.2005,0.3394,0.2685,0.1447
-3.2560,0.0295,0.0755,0.1340,0.1245,0.1050,0.0613,0.1223,0.2368,0.1998,0.1331,0.1880,0.2045,0.3318,0.2725,0.1468
-3.2120,0.0286,0.0753,0.1362,0.1247,0.1010,0.0613,0.1241,0.2421,0.1991,0.1280,0.1890,0.2087,0.3376,0.2745,0.1460
-3.1680,0.0324,0.0797,0.1396,0.1249,0.1066,0.0675,0.1327,0.2483,0.1985,0.1349,0.2034,0.2219,0.3455,0.2767,0.1471
-3.1240,0.0352,0.0778,0.1389,0.1296,0.1045,0.0722,0.1325,0.2472,0.2053,0.1314,0.2169,0.2244,0.3467,0.2866,0.1497
-3.0800,0.0383,0.0824,0.1438,0.1300,0.1074,0.0762,0.1396,0.2569,0.2051,0.1342,0.2257,0.2384,0.3593,0.2888,0.1460
-3.0360,0.0432,0.0840,0.1440,0.1333,0.1065,0.0837,0.1426,0.2598,0.2100,0.1327,0.2397,0.2472,0.3668,0.2970,0.1546
-2.9920,0.0470,0.0879,0.1422,0.1353,0.1092,0.0901,0.1471,0.2580,0.2120,0.1333,0.2496,0.2567,0.3708,0.3012,0.1531
-2.9480,0.0514,0.0910,0.1429,0.1391,0.1066,0.0970,0.1517,0.2581,0.2166,0.1287,0.2583,0.2656,0.3779,0.3083,0.1560
-2.9040,0.0592,0.0937,0.1424,0.1387,0.1057,0.1087,0.1568,0.2565,0.2146,0.1265,0.2758,0.2714,0.3847,0.3066,0.1582
-2.8600,0.0636,0.0944,0.1449,0.1404,0.1072,0.1152,0.1584,0.2600,0.2160,0.1280,0.2835,0.2742,0.3950,0.3070,0.1595
-2.8160,0.0678,0.1026,0.1431,0.1433,0.1103,0.1209,0.1708,0.2574,0.2200,0.1318,0.2875,0.2917,0.3972,0.3130,0.1632
-2.7720,0.0782,0.1048,0.1462,0.1393,0.1097,0.1334,0.1732,0.2623,0.2160,0.1318,0.3057,0.2955,0.4049,0.3070,0.1659
-2.7280,0.0842,0.1090,0.1451,0.1411,0.1174,0.1411,0.1797,0.2609,0.2188,0.1427,0.3172,0.3064,0.4076,0.3105,0.1796
-2.6840,0.0919,0.1112,0.1466,0.1413,0.1167,0.1493,0.1838,0.2618,0.2204,0.1416,0.3322,0.3159,0.4149,0.3114,0.1783
-2.6400,0.0995,0.1119,0.1478,0.1431,0.1096,0.1581,0.1849,0.2621,0.2240,0.1349,0.3495,0.3216,0.4238,0.3157,0.1761
-2.5960,0.1088,0.1121,0.1533,0.1460,0.1108,0.1686,0.1841,0.2671,0.2284,0.1382,0.3715,0.3225,0.4397,0.3230,0.1737
-2.5520,0.1190,0.1194,0.1628,0.1447,0.1092,0.1801,0.1923,0.2773,0.2268,0.1367,0.3952,0.3352,0.4621,0.3250,0.1712
-2.5080,0.1293,0.1190,0.1604,0.1473,0.1052,0.1909,0.1925,0.2725,0.2281,0.1336,0.4187,0.3360,0.4634,0.3316,0.1674
-2.4640,0.1364,0.1232,0.1643,0.1462,0.1081,0.1989,0.1987,0.2767,0.2240,0.1362,0.4388,0.3445,0.4745,0.3347,0.1683
-2.4200,0.1486,0.1271,0.1657,0.1462,0.1066,0.2127,0.2027,0.2756,0.2195,0.1345,0.4702,0.3466,0.4729,0.3356,0.1670
-2.3760,0.1566,0.1338,0.1694,0.1488,0.1059,0.2228,0.2106,0.2800,0.2195,0.1325,0.4922,0.3535,0.4765,0.3425,0.1643
-2.3320,0.1661,0.1395,0.1664,0.1519,0.1061,0.2350,0.2182,0.2771,0.2213,0.1322,0.5154,0.3604,0.4733,0.3484,0.1659
-2.2880,0.1719,0.1407,0.1664,0.1493,0.1070,0.2454,0.2215,0.2778,0.2173,0.1333,0.5349,0.3646,0.4747,0.3469,0.1652
-2.2440,0.1825,0.1477,0.1646,0.1546,0.1117,0.2645,0.2335,0.2765,0.2242,0.1365,0.5690,0.3816,0.4734,0.3560,0.1701
-2.2000,0.1925,0.1477,0.1712,0.1582,0.1094,0.2818,0.2379,0.2875,0.2293,0.1327,0.5979,0.3892,0.4871,0.3617,0.1670
-2.1560,0.2014,0.1484,0.1748,0.1593,0.1101,0.2961,0.2443,0.2935,0.2321,0.1325,0.6226,0.3996,0.4939,0.3637,0.1653
-2.1120,0.2106,0.1540,0.1761,0.1559,0.1092,0.3094,0.2561,0.2964,0.2293,0.1309,0.6492,0.4149,0.4971,0.3584,0.1637
-2.0680,0.2224,0.1571,0.1759,0.1608,0.1090,0.3250,0.2643,0.2971,0.2366,0.1305,0.6840,0.4262,0.4942,0.3650,0.1604
-2.0240,0.2253,0.1643,0.1772,0.1599,0.1077,0.3294,0.2762,0.3001,0.2363,0.1289,0.6984,0.4406,0.4960,0.3630,0.1602
-1.9800,0.2353,0.1621,0.1770,0.1622,0.1077,0.3435,0.2764,0.2997,0.2403,0.1282,0.7307,0.4413,0.4946,0.3655,0.1601
-1.9360,0.2363,0.1646,0.1810,0.1646,0.1094,0.3491,0.2807,0.3063,0.2448,0.1302,0.7480,0.4475,0.5081,0.3661,0.1617
-1.8920,0.2443,0.1668,0.1823,0.1588,0.1099,0.3626,0.2855,0.3077,0.2394,0.1302,0.7777,0.4547,0.5165,0.3542,0.1674
-1.8480,0.2467,0.1686,0.1827,0.1599,0.1127,0.3708,0.2900,0.3077,0.2430,0.1320,0.8007,0.4671,0.5217,0.3548,0.1677
-1.8040,0.2499,0.1717,0.1881,0.1621,0.1121,0.3795,0.2968,0.3168,0.2470,0.1325,0.8309,0.4840,0.5392,0.3555,0.1705
-1.7600,0.2565,0.1821,0.1905,0.1612,0.1114,0.3938,0.3130,0.3170,0.2465,0.1298,0.8708,0.5130,0.5431,0.3548,0.1765
-1.7160,0.2649,0.1823,0.1925,0.1632,0.1097,0.4080,0.3150,0.3179,0.2507,0.1265,0.9071,0.5214,0.5524,0.3593,0.1723
-1.6720,0.2598,0.1843,0.1921,0.1652,0.1087,0.4107,0.3176,0.3165,0.2545,0.1262,0.9270,0.5245,0.5586,0.3653,0.1717
-1.6280,0.2632,0.1867,0.2018,0.1692,0.1112,0.4195,0.3230,0.3303,0.2607,0.1280,0.9554,0.5316,0.5779,0.3739,0.1692
-1.5840,0.2514,0.1985,0.1972,0.1643,0.1096,0.4120,0.3413,0.3236,0.2558,0.1252,0.9556,0.5577,0.5664,0.3659,0.1754
-1.5400,0.2567,0.2020,0.1941,0.1683,0.1112,0.4242,0.3484,0.3199,0.2616,0.1267,0.9857,0.5699,0.5591,0.3703,0.1735
-1.4960,0.2446,0.2022,0.1962,0.1681,0.1128,0.4162,0.3509,0.3249,0.2612,0.1287,0.9828,0.5788,0.5622,0.3668,0.1745
-1.4520,0.2434,0.2049,0.1993,0.1723,0.1121,0.4215,0.3549,0.3332,0.2674,0.1267,1.0057,0.5912,0.5686,0.3712,0.1772
-1.4080,0.2521,0.2091,0.1934,0.1694,0.1107,0.4384,0.3595,0.3276,0.2643,0.1247,1.0546,0.6056,0.5575,0.3648,0.1805
-1.3640,0.2357,0.2147,0.1947,0.1697,0.1147,0.4246,0.3659,0.3331,0.2662,0.1274,1.0517,0.6207,0.5606,0.3662,0.1841
-1.3200,0.2200,0.2122,0.1978,0.1710,0.1128,0.4062,0.3615,0.3405,0.2687,0.1254,1.0393,0.6251,0.5680,0.3704,0.1765
-1.2760,0.2199,0.2138,0.1892,0.1710,0.1134,0.4074,0.3628,0.3281,0.2702,0.1260,1.0588,0.6326,0.5529,0.3732,0.1792
-1.2320,0.2082,0.2222,0.1972,0.1701,0.1156,0.3950,0.3744,0.3387,0.2689,0.1280,1.0572,0.6508,0.5750,0.3734,0.1792
-1.1880,0.1996,0.2302,0.2055,0.1695,0.1079,0.3859,0.3879,0.3506,0.2678,0.1200,1.0592,0.6716,0.5979,0.3744,0.1787
-1.1440,0.1952,0.2302,0.2036,0.1748,0.1096,0.3801,0.3905,0.3475,0.2733,0.1223,1.0652,0.6803,0.6016,0.3828,0.1756
-1.1000,0.1938,0.2275,0.2113,0.1735,0.1099,0.3750,0.3881,0.3588,0.2716,0.1234,1.0650,0.6814,0.6187,0.3828,0.1710
-1.0560,0.1785,0.2279,0.2075,0.1792,0.1110,0.3491,0.3896,0.3557,0.2798,0.1258,1.0192,0.6902,0.6122,0.3927,0.1715
-1.0120,0.1653,0.2217,0.2168,0.1754,0.1059,0.3261,0.3848,0.3710,0.2749,0.1209,0.9720,0.6926,0.6280,0.3808,0.1690
-0.9680,0.1663,0.2244,0.2109,0.1776,0.1105,0.3230,0.3878,0.3641,0.2771,0.1271,0.9616,0.7057,0.6216,0.3795,0.1683
-0.9240,0.1590,0.2323,0.2231,0.1768,0.1099,0.3105,0.3976,0.3821,0.2744,0.1269,0.9348,0.7266,0.6517,0.3744,0.1710
-0.8800,0.1502,0.2277,0.2257,0.1746,0.1108,0.2966,0.3912,0.3841,0.2720,0.1285,0.9017,0.7254,0.6623,0.3706,0.1721
-0.8360,0.1526,0.2281,0.2273,0.1783,0.1085,0.2995,0.3914,0.3859,0.2744,0.1271,0.9017,0.7308,0.6692,0.3726,0.1628
-0.7920,0.1420,0.2395,0.2224,0.1779,0.1074,0.2809,0.4091,0.3792,0.2724,0.1276,0.8574,0.7616,0.6585,0.3701,0.1639
-0.7480,0.1384,0.2361,0.2352,0.1863,0.1054,0.2724,0.4060,0.4007,0.2824,0.1271,0.8296,0.7644,0.6833,0.3799,0.1648
-0.7040,0.1364,0.2277,0.2350,0.1836,0.1050,0.2649,0.3970,0.4040,0.2778,0.1285,0.8010,0.7518,0.6920,0.3728,0.1613
-0.6600,0.1280,0.2230,0.2359,0.1834,0.1041,0.2488,0.3936,0.4102,0.2776,0.1294,0.7571,0.7456,0.7004,0.3712,0.1560
